player_id,season,salario_real,salario_predicho,residuo
15466,2526,6480000.000000004,8735188.68134326,-0.2986390336002529
15479,2021,3915632.9999999995,3938347.0684737153,-0.005784107319417586
15479,2122,3915632.9999999995,4301211.937056392,-0.09391982661873399
15479,2223,3915632.9999999995,4172819.3900156664,-0.06361491786629259
15479,2324,3915632.9999999995,3861631.140174294,0.013887332805094132
15479,2425,3915632.9999999995,3587219.2509684805,0.08759968174308241
15497,2223,1480000.0000000007,1033662.1164458089,0.3589341383550444
15497,2324,1480000.0000000007,1369177.4114369683,0.07783195787408737
15529,2021,2040000.000000003,2185851.602212172,-0.06905569405508771
15668,2021,1140000.0000000002,602825.1330192358,0.6371563817110104
15680,2021,1059999.9999999998,1518418.7360232926,-0.35940057999329333
15680,2122,1390000.0000000033,1130625.9924718302,0.20653229216742375
15680,2223,539999.9999999995,1024003.5357070558,-0.6399061188740944
15680,2425,340000.00000000006,787082.1861841459,-0.839387055067812
15800,2021,2099999.9999999995,3655906.194336099,-0.5544066505290051
15802,2021,2599999.9999999995,1524799.298849405,0.5336486509409291
16176,2021,4149999.9999999944,2260233.2735110726,0.6076403079173289
16176,2122,4149999.9999999944,3721504.842020368,0.1089802203318797
16206,2021,3999999.9999999986,2714106.6824940005,0.38783149226531677
16206,2122,3999999.9999999986,3913893.515527941,0.021761698564144893
16206,2223,5000000.000000011,4413823.862648319,0.12469650964398227
16206,2324,3210000.0000000023,5380495.431970438,-0.5165095205188006
16206,2425,3210000.0000000023,3661035.0079871095,-0.13147495936157405
16206,2526,3210000.0000000023,3340325.411357982,-0.03979729365112483
16429,2021,629999.9999999999,485273.66170048184,0.2610068366489653
16429,2122,629999.9999999999,572743.9113624104,0.09528112864115279
16459,2021,1329999.9999999988,1329926.9513467546,5.492530779882543e-05
16508,2021,410000.00000000006,842113.4998757936,-0.7197576434117945
16511,2021,350000.0000000001,533423.4465537264,-0.4213824130920205
16586,2122,3614430.999999998,1956550.2076244305,0.6137516191998067
16590,2021,539999.9999999995,842197.8298096607,-0.44444579935505146
16590,2122,539999.9999999995,647669.5817304082,-0.18181152201130146
16590,2223,539999.9999999995,549129.3201915678,-0.016764830116770213
16590,2324,639999.9999999998,597938.2868555442,0.06798062696671359
16632,2021,10000000.000000006,4316547.709117591,0.8401291516297071
16632,2122,10000000.000000006,9225687.665685436,0.08059336213996104
16632,2223,7000000.00000001,9403019.723865192,-0.2951207358515049
16632,2324,7000000.00000001,5805564.829352154,0.18709323814751855
16632,2425,3699999.9999999986,5292246.322334049,-0.3579099716897467
16635,2021,1460000.0000000012,474771.5716475332,1.1233579281327621
16655,2223,229999.9999999998,702182.3413378153,-1.1161138068700591
16674,2021,1409999.9999999988,823068.9458280061,0.5383050124153854
16701,2021,1900000.0,3227089.0451917225,-0.5297266203164561
16701,2122,1900000.0,2356175.240289518,-0.21518575727934675
16701,2223,1900000.0,2091470.7930321773,-0.09601366102690534
16701,2324,1900000.0,1722212.5165013587,0.09824407517914935
16776,2021,1199999.9999999998,1090635.6733218497,0.0955608440062754
16943,2021,15620000.000000004,11035386.083394228,0.3474451181472986
16943,2122,15620000.000000004,9579593.543482598,0.48891698094026736
17053,2021,860000.000000002,559897.4487795944,0.4291787494674857
17053,2223,239999.9999999997,846896.6555542375,-1.2609397515332947
17054,2021,5421645.999999998,4902015.912717851,0.10075292811484537
17054,2122,5421645.999999998,5029360.007795763,0.0751067183980485
17054,2223,5421645.999999998,5593800.318673724,-0.03125943913368978
17054,2324,5421645.999999998,5814452.360603222,-0.06994714512734213
17063,2021,2896178.000000007,2192231.403101169,0.27847200610087874
17063,2122,2896178.000000007,2916160.544838251,-0.006875932436718912
17088,2021,3449999.999999998,1723541.7549482267,0.6939928975280498
17094,2021,13866902.999999994,10654285.657399042,0.26354270136706504
17100,2021,6000000.000000005,4504120.6460373355,0.28676679232904867
17651,2526,190000.00000000012,837301.4610332375,-1.4831601019823761
17737,2021,6024051.000000004,5158432.845479095,0.15512713535006206
17737,2122,3850000.0000000014,5352332.182571644,-0.32945923959784906
17737,2223,3850000.0000000014,3878087.435723522,-0.007268954868845157
17737,2324,3850000.0000000014,3720837.6703568078,0.03412432516045172
17740,2324,629999.9999999999,1040039.9738010634,-0.5012946083583589
17787,2021,24380000.000000037,7752444.065511498,1.145754967112616
17787,2122,24380000.000000037,19986505.041230775,0.19870582618244015
17793,2021,1609999.9999999958,2582890.1824373985,-0.4726748187034193
17799,2021,1979999.9999999998,1496321.2660428951,0.2800872381809718
17799,2122,1979999.9999999998,1857372.3082337792,0.06393409334454603
17799,2223,1250000.0000000005,1856051.3672885855,-0.3953077590076486
17814,2021,1299999.9999999974,1244382.6775630764,0.04372469883557173
17814,2122,1299999.9999999974,1160386.7538615556,0.11361090641613814
18115,2021,2749999.9999999986,905995.1624987139,1.1103222240372848
18154,2122,1506012.9999999965,2579780.988206269,-0.5382387455596103
18184,2122,1939999.9999999984,1096192.534453902,0.570845129855428
18294,2122,829999.9999999995,505579.7140767914,0.49571998123762384
18297,2021,1810000.0000000005,1006059.0471877813,0.5872860803049971
18304,2021,3779999.9999999977,3510848.1957792733,0.07386635012750808
18304,2122,3779999.9999999977,3395766.820712962,0.1071944064629573
18304,2223,3779999.9999999977,3202684.1623081663,0.16573475070123855
18342,2021,8330000.000000003,3850323.3079651175,0.771706335310018
18342,2122,8330000.000000003,7086530.561079947,0.16166757798579923
18577,2021,760000.000000002,825968.1125885196,-0.08323773488103825
18577,2122,760000.000000002,1008733.7125186744,-0.2831326399713703
18577,2223,610000.0,708041.3387910143,-0.1490435229447442
18793,2021,690000.0000000002,482774.0970698921,0.35714276127803224
18841,2021,3699999.9999999986,2491901.503419058,0.39528674461884705
18864,2021,2190000.0000000005,3113507.8255329854,-0.3518484649187421
18864,2122,2190000.0000000005,1996032.274910344,0.09274019627510555
18892,2021,239999.9999999997,499016.15704230045,-0.7319995507276307
18954,2021,3699999.9999999986,1815829.7944274754,0.7117902693991205
18954,2122,3699999.9999999986,3044543.768080783,0.19498175957246033
18954,2324,879999.9999999995,960498.3271375085,-0.08753033307686131
18984,2021,839999.9999999991,1475915.6896564413,-0.5636319908626337
19063,2021,590000.0000000001,1470630.000780643,-0.9133236230219062
19303,2021,690000.0000000002,1275565.1323810986,-0.614453002882124
19314,2021,5421645.999999998,2158174.0256752167,0.9211369536885758
19314,2122,5421645.999999998,5092164.08811822,0.06269655451865397
19314,2223,4518037.999999999,5562552.110248775,-0.20797918677140892
19314,2425,4518037.999999999,3276170.676111743,0.32140256524275124
19352,2021,4099999.9999999977,1878571.1771409505,0.7804754979831294
19352,2122,4099999.9999999977,3056337.353504734,0.29376971795383255
