player,player_id,team,team_id,data_country,data_season,minutesPlayed,appearances,matchesStarted,rating,goals,assists,goalsAssistsSum,expectedGoals,expectedAssists,accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards
Samu Sáiz,99527,Sivasspor,3076,turkey,2223,989,13,11,7.3,4,4,8,,,35,14,40.0,170,37,75.51,264,117,367,83.03,5,31.25,11,0,0,0,,8,0,6,0,1,13,0,0,11,9,55,0,0,8,0,23.53,,18,18,0,3,1,,54,55.1,0,0,0,75,2,33,0,6,,0,0,2,0,100.0,0,2,0,0,164,11,0,0,4,0,0,0,0,0,0,247.25,0.0,1,8,9,4,7,23,56.1,0,6,5,83.33,33,54,41,35,59,51.75,49,351,126,442,94.9,17,2,645,25,4,0
Brahim Darri,164581,Fatih Karagümrük,4954,turkey,2223,10,1,0,7.3,0,1,1,,,0,0,0.0,6,0,0.0,8,0,8,80.0,0,0.0,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,,1,100.0,0,0,0,2,0,1,0,0,,0,0,0,0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,1,0,0,0,1,100.0,0,10,0,10,7.3,0,0,12,1,0,0
Vincent Aboubakar,116869,Beşiktaş JK,3050,turkey,2223,1315,16,15,7.24,13,2,15,,,14,0,0.0,96,7,70.0,165,53,218,77.58,26,41.27,37,0,0,0,,2,7,7,2,7,16,0,0,33,4,113,0,1,13,0,27.66,,14,11,3,12,1,,46,37.7,1,0,1,63,4,14,1,5,,0,0,2,0,100.0,0,2,0,0,181,7,0,0,11,0,0,0,0,0,0,101.15,0.0,0,37,10,17,23,22,44.9,0,8,6,75.0,14,23,49,3,72,38.92,10,223,61,281,115.8,47,3,544,16,3,0
Guilherme Haubert Sityá,224112,Konyaspor,3085,turkey,2223,3060,34,34,7.24,2,9,11,,,75,85,34.84,355,85,49.71,713,524,1152,79.67,37,51.39,35,0,0,1,,13,2,4,9,50,34,0,0,11,26,111,0,0,20,0,14.29,,41,38,3,2,0,,108,58.7,0,0,0,294,44,80,2,2,,0,0,2,0,50.0,0,1,0,0,559,5,0,0,0,0,0,0,0,0,0,1530.0,0.0,0,7,7,6,4,26,56.52,0,63,39,61.9,80,160,46,244,145,56.64,171,1072,618,1446,246.0,14,3,2377,19,3,0
Umut Nayir,284767,Ümraniyespor,55625,turkey,2223,2651,31,29,7.23,17,3,20,,,18,1,33.33,147,15,53.57,278,139,416,65.41,154,58.33,110,0,0,0,,6,10,11,0,29,31,0,0,16,11,161,0,0,25,0,22.37,,57,55,2,17,0,,73,58.87,2,0,2,220,2,25,1,10,,0,0,5,0,100.0,0,5,0,1,311,19,0,0,14,0,0,0,0,0,0,155.94,0.0,0,69,7,33,32,8,53.33,0,18,14,77.78,25,33,15,3,227,58.51,28,461,178,636,224.2,76,3,973,48,2,0
Alexandru Maxim,180511,Beşiktaş JK,3050,turkey,2223,2177,32,23,7.23,4,5,9,,,64,52,32.3,311,77,66.96,563,276,787,80.88,15,41.67,21,0,0,0,,7,2,16,3,16,31,0,0,45,14,130,0,0,33,1,7.27,,31,29,2,3,1,,104,48.83,0,0,3,186,12,71,0,1,,0,2,1,0,100.0,0,1,0,0,412,15,0,0,4,0,0,0,0,0,0,544.25,11.11,9,22,33,21,18,34,64.15,0,38,21,55.26,69,104,53,161,119,47.79,115,817,317,973,224.2,55,5,1512,32,6,0
Enner Valencia,106456,Fenerbahçe,3052,turkey,2223,2254,31,28,7.23,29,5,34,,,14,5,15.63,209,13,54.17,335,102,432,76.33,44,41.9,61,0,1,0,,6,15,15,2,2,31,0,1,49,18,223,0,0,44,0,31.87,,30,28,2,29,0,,143,46.89,3,0,3,134,10,25,2,19,,0,1,13,0,92.31,0,12,0,4,374,18,0,1,24,0,0,0,0,0,0,77.72,0.0,1,76,15,32,44,53,44.92,0,25,15,60.0,24,25,118,32,187,45.61,24,478,120,566,224.1,91,8,1148,66,3,0
Younès Belhanda,72999,Adana Demirspor,3101,turkey,2223,2279,30,27,7.23,12,7,19,,,29,17,24.29,378,44,63.77,578,291,852,82.16,16,43.24,21,0,0,2,,11,8,28,1,8,30,0,2,38,16,119,0,1,23,0,12.24,,34,32,2,11,1,,96,49.48,0,0,1,185,6,77,1,8,,0,1,5,0,60.0,0,3,0,1,390,17,0,2,11,0,0,0,0,0,0,189.92,0.0,3,54,44,36,34,34,58.62,0,35,24,68.57,76,64,58,70,112,48.48,69,791,316,1037,216.8,98,6,1544,27,5,0
Emin Bayram,997153,Galatasaray,3061,turkey,2223,425,7,4,7.22,0,0,0,,,6,0,0.0,17,14,60.87,82,167,249,89.57,11,68.75,5,0,0,0,,0,1,0,2,25,6,0,0,2,1,12,0,1,4,0,0.0,,4,3,1,0,0,,17,70.83,0,0,0,29,11,0,0,0,,0,0,0,0,0.0,0,0,0,0,35,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,5,0,3,2,1,50.0,0,13,9,69.23,0,12,2,0,28,70.0,23,101,177,278,43.3,5,2,354,3,1,0
Sérgio Oliveira,991493,Galatasaray,3061,turkey,2223,2345,32,29,7.21,4,4,8,,,130,40,29.2,382,129,61.14,773,440,1173,81.51,20,47.62,22,0,0,0,,6,2,23,5,14,32,0,0,41,34,150,1,1,30,0,4.65,,17,15,2,4,0,,123,49.0,1,0,4,266,23,52,0,0,,0,0,1,0,100.0,0,1,0,0,466,21,0,0,3,0,0,0,0,0,0,586.25,0.0,23,24,62,36,27,24,50.0,0,58,33,56.9,52,217,48,137,143,48.81,211,1086,490,1439,230.7,86,5,1999,41,7,0
Badou Ndiaye,228342,Adana Demirspor,3101,turkey,2223,2754,32,32,7.2,8,4,12,,,41,2,25.0,317,73,66.97,587,462,1047,85.96,13,27.66,34,0,0,0,,4,4,13,4,29,32,0,0,28,28,158,0,0,43,0,14.04,,41,34,7,7,1,,206,62.42,0,0,1,171,31,39,1,1,,0,0,1,0,100.0,0,1,0,0,304,25,0,0,7,0,0,0,0,0,0,344.25,0.0,0,31,26,22,22,57,67.06,0,60,34,56.67,39,80,85,8,219,58.09,109,722,504,1218,230.5,57,4,1772,89,4,0
Mbaye Diagne,346790,Fatih Karagümrük,4954,turkey,2223,2509,33,28,7.2,23,5,28,,,15,1,25.0,88,15,75.0,167,178,344,68.94,68,49.28,70,0,0,0,,3,9,9,3,34,33,0,0,34,2,139,0,0,28,0,30.26,,47,40,7,22,1,,53,43.44,4,0,2,155,2,19,4,17,,0,0,2,0,100.0,0,2,0,1,252,12,0,0,15,0,0,0,0,0,0,109.09,0.0,3,64,12,25,42,13,52.0,0,6,4,66.67,19,20,25,4,121,46.54,20,289,214,499,237.6,76,3,831,34,6,0
Kerem Aktürkoğlu,903324,Galatasaray,3061,turkey,2223,2603,34,31,7.17,9,11,20,,,48,33,29.2,310,27,32.93,476,180,623,69.61,26,43.33,34,0,0,0,,17,6,24,5,6,34,0,0,50,32,183,0,0,15,1,13.85,,23,20,3,6,3,,127,46.01,0,0,3,272,21,79,3,9,,0,1,0,0,0.0,0,0,0,1,577,12,0,0,6,0,0,0,0,0,0,289.22,25.0,4,44,21,20,21,51,46.79,0,28,14,50.0,78,104,109,113,153,45.54,82,779,229,895,243.9,65,5,1566,48,3,0
Edin Višća,109779,Trabzonspor,3051,turkey,2223,810,13,10,7.17,2,3,5,,,17,11,27.5,113,15,65.22,216,87,292,79.56,3,33.33,6,0,0,0,,7,1,6,0,1,13,0,0,4,16,34,0,0,7,1,12.5,,16,13,3,1,1,,29,50.88,0,0,0,75,8,27,1,2,,0,1,0,0,0.0,0,0,0,0,118,2,0,0,1,0,0,0,0,0,0,405.0,50.0,2,8,8,5,5,12,92.31,0,12,5,41.67,26,28,13,40,32,48.48,23,310,97,367,93.2,16,3,514,5,0,0
Youssouf Ndayishimiye,985934,Başakşehir FK,3086,turkey,2223,1493,17,17,7.15,4,0,4,,,49,0,0.0,129,75,65.79,427,671,1098,90.07,44,62.86,26,0,0,0,,0,3,3,7,62,17,0,0,11,2,61,0,0,19,0,22.22,,18,17,1,4,0,,34,49.28,2,0,0,121,19,5,0,0,,1,0,0,2,0.0,0,0,0,0,160,3,0,0,2,0,0,0,0,0,0,373.25,0.0,0,16,2,7,8,5,55.56,0,16,14,87.5,5,83,9,7,78,56.12,114,513,713,1219,121.5,18,1,1437,13,8,0
Sacha Boey,980418,Galatasaray,3061,turkey,2223,2714,31,31,7.14,1,4,5,,,24,27,28.13,323,39,36.79,589,425,987,78.96,68,65.38,36,0,0,0,,8,0,5,13,62,31,0,1,27,20,166,0,0,48,0,4.0,,23,20,3,1,0,,147,53.07,0,0,1,263,50,32,1,2,,0,0,0,1,0.0,0,0,0,0,478,22,0,1,0,0,0,0,0,0,0,2714.0,0.0,0,11,14,11,9,33,47.83,0,87,55,63.22,32,63,69,96,215,56.43,106,847,499,1250,221.4,25,3,2191,27,8,0
Tolga Ciğerci,120298,MKE Ankaragücü,3103,turkey,2223,1430,16,16,7.14,2,3,5,,,59,8,26.67,194,69,55.65,408,477,877,85.48,13,48.15,14,0,0,0,,5,1,8,2,26,16,0,0,21,12,88,0,0,35,0,7.14,,24,19,5,2,0,,57,43.51,0,0,0,149,34,22,0,0,,0,0,2,1,100.0,0,2,0,0,236,12,0,0,2,0,0,0,0,0,0,715.0,0.0,2,7,21,14,6,8,53.33,0,25,18,72.0,22,116,15,30,70,44.3,124,540,516,1026,114.2,28,2,1315,24,5,0
Amir Hadžiahmetović,795421,Beşiktaş JK,3050,turkey,2223,2590,30,30,7.14,4,4,8,,,114,27,33.75,266,160,68.67,641,846,1460,86.39,20,48.78,21,0,0,0,,3,1,11,8,32,30,0,0,24,38,131,0,0,37,0,13.33,,31,27,4,4,0,,110,50.0,0,0,1,230,33,31,0,0,,0,0,3,0,100.0,0,3,0,0,367,9,0,0,4,0,0,0,0,0,0,647.5,0.0,1,7,23,11,8,32,69.57,0,48,30,62.5,31,189,46,80,130,49.81,233,861,909,1690,214.1,30,2,2157,30,6,0
Gedson Fernandes,862055,Beşiktaş JK,3050,turkey,2223,2664,33,29,7.13,3,5,8,,,30,9,26.47,298,31,51.67,550,410,951,83.57,13,35.14,24,0,0,0,,8,0,15,7,10,33,0,0,38,39,183,0,1,53,0,9.09,,30,23,7,3,0,,238,59.95,0,0,0,187,24,31,1,1,,0,1,0,1,0.0,0,0,0,1,350,27,0,0,2,0,0,0,0,0,0,888.0,0.0,0,16,17,8,10,71,71.0,0,94,64,68.09,30,59,100,34,251,57.83,60,716,456,1138,235.4,33,5,1737,73,6,0
Arthur Masuaku,174975,Beşiktaş JK,3050,turkey,2223,2609,31,30,7.13,2,6,8,,,55,47,22.71,283,94,44.13,651,584,1188,80.6,25,59.52,17,0,0,0,,3,0,2,7,33,31,0,0,17,25,111,1,0,31,1,18.18,,28,23,5,1,1,,136,59.13,0,0,1,286,26,44,2,2,,0,2,0,0,0.0,0,0,0,0,573,9,0,0,0,0,0,0,0,0,0,1304.5,25.0,4,3,8,5,4,59,71.95,0,66,35,53.03,42,153,82,207,161,59.19,213,1006,675,1474,220.9,11,4,2318,11,8,0
Carlos Mané,859748,Kayserispor,3072,turkey,2223,1477,25,18,7.12,4,4,8,,,22,26,26.0,130,19,54.29,274,178,426,76.48,10,35.71,18,0,0,0,,7,3,2,0,7,25,0,0,13,15,82,0,0,8,0,16.67,,34,24,10,4,0,,97,60.25,0,0,1,131,14,31,2,4,,0,1,0,0,0.0,0,0,0,1,279,9,0,0,2,0,0,0,0,0,0,369.25,0.0,1,17,7,14,8,26,47.27,0,44,26,59.09,30,46,55,100,107,56.61,35,446,211,557,177.9,24,1,936,27,0,0
Kévin Rodrigues,234232,Adana Demirspor,3101,turkey,2223,2810,33,33,7.11,2,5,7,,,42,30,23.81,269,65,52.85,541,531,1042,78.88,30,62.5,18,0,0,0,,8,0,16,7,56,33,0,0,19,38,135,1,1,31,1,4.55,,41,35,6,0,2,,181,60.74,0,0,0,279,49,52,2,1,,0,0,0,4,0.0,0,0,0,0,541,12,0,0,0,0,0,0,0,0,0,1405.0,16.67,6,6,38,22,6,40,55.56,0,88,53,60.23,52,114,72,126,211,60.98,123,849,598,1321,234.5,44,5,2237,54,6,0
Salih Uçan,135695,Beşiktaş JK,3050,turkey,2223,2223,29,28,7.1,3,6,9,,,64,13,21.31,237,60,55.56,488,395,870,81.31,19,42.22,26,0,0,0,,8,2,11,2,23,29,0,0,18,39,156,0,0,59,0,7.69,,27,21,6,3,0,,119,47.79,0,0,1,200,27,42,1,3,,0,0,0,0,0.0,0,0,0,0,326,24,0,0,2,0,0,0,0,0,0,741.0,0.0,4,20,19,17,11,27,61.36,0,68,44,64.71,42,122,44,61,138,46.94,108,693,438,1070,206.0,39,2,1497,24,6,0
Ali Gholizadeh,359350,Kasımpaşa,6063,turkey,2223,139,4,1,7.1,0,1,1,,,5,1,14.29,22,7,100.0,35,9,43,78.18,1,50.0,1,0,0,0,,0,0,1,0,0,4,0,0,3,0,8,0,0,2,0,0.0,,2,1,1,0,0,,16,69.57,0,0,0,12,1,8,0,3,,0,0,0,0,0.0,0,0,0,0,27,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,0,1,0,8,80.0,0,5,3,60.0,8,7,10,7,17,68.0,7,48,14,55,28.4,2,0,95,3,0,0
Yusuf Sarı,896364,Adana Demirspor,3101,turkey,2223,1584,31,17,7.1,5,6,11,,,27,29,37.66,196,34,73.91,346,140,457,84.01,2,11.76,15,0,0,0,,10,2,15,0,2,31,0,0,11,16,76,0,0,15,0,7.81,,30,29,1,3,2,,77,55.8,0,0,3,87,9,42,5,3,,0,1,0,0,0.0,0,0,0,0,233,14,0,1,0,0,0,0,0,0,0,316.8,0.0,4,27,37,17,32,34,60.71,0,19,11,57.89,41,47,56,77,79,50.97,46,456,165,544,220.0,64,2,917,24,3,1
Cenk Tosun,72127,Beşiktaş JK,3050,turkey,2223,1951,32,22,7.09,15,6,21,,,12,4,19.05,155,15,48.39,248,139,383,74.08,56,52.34,51,0,0,1,,4,14,13,2,15,31,0,0,30,22,140,1,0,30,0,18.07,,23,17,6,13,2,,74,45.4,3,0,3,134,4,26,2,13,,0,0,4,0,75.0,0,3,0,3,253,19,0,1,10,0,0,0,0,0,0,130.07,0.0,6,65,18,36,34,13,56.52,0,31,24,77.42,26,25,23,21,130,48.15,31,376,162,517,219.9,83,5,873,30,3,1
Lucas Torreira,754794,Galatasaray,3061,turkey,2223,2417,31,28,7.09,0,0,0,,,62,1,25.0,354,80,65.57,816,711,1526,88.21,23,37.7,38,0,0,0,,0,2,8,4,25,31,0,0,7,39,125,1,0,37,0,0.0,,23,19,4,0,0,,154,63.9,0,0,0,204,40,25,0,0,,0,0,0,0,0.0,0,0,0,2,244,25,0,0,0,0,0,0,0,0,0,0.0,0.0,0,11,9,9,3,10,58.82,0,86,48,55.81,25,103,17,4,177,58.61,122,967,767,1730,219.9,20,2,2096,59,6,0
Alejandro Pozuelo,153964,Konyaspor,3085,turkey,2223,814,12,11,7.09,4,3,7,,,4,11,29.73,138,9,52.94,270,133,392,86.73,6,54.55,5,0,0,0,,5,2,1,0,5,12,0,0,18,11,54,0,0,11,0,36.36,,13,13,0,3,1,,30,37.97,0,0,1,60,4,23,1,0,,0,0,0,0,0.0,0,0,0,0,150,6,0,0,3,0,0,0,0,0,0,203.5,0.0,0,9,2,3,7,19,61.29,0,2,2,100.0,23,16,31,37,36,40.0,17,354,135,452,85.1,11,2,634,9,1,0
Rachid Ghezzal,123228,Beşiktaş JK,3050,turkey,2223,501,11,7,7.09,2,3,5,,,14,20,41.67,72,12,60.0,159,76,215,78.75,2,33.33,4,0,0,0,,2,0,5,1,1,11,0,0,5,12,33,0,0,7,0,16.67,,5,4,1,1,1,,19,39.58,0,0,1,58,1,19,2,1,,0,1,1,0,100.0,0,1,0,1,116,5,0,0,0,0,0,0,0,0,0,250.5,0.0,2,6,6,1,6,9,64.29,0,6,3,50.0,18,33,14,48,21,38.89,20,237,84,273,78.0,12,0,402,4,1,0
Dries Mertens,32493,Galatasaray,3061,turkey,2223,2062,30,27,7.08,6,3,9,,,43,33,27.27,306,40,64.52,511,172,650,78.03,4,28.57,10,0,0,0,,6,10,23,0,7,30,0,0,23,22,116,0,0,41,0,7.89,,20,18,2,5,1,,89,45.64,0,0,1,183,11,52,1,2,,0,1,0,0,0.0,0,0,0,1,373,23,0,0,5,0,0,0,0,0,0,343.67,0.0,6,43,33,17,36,19,42.22,0,29,21,72.41,51,88,45,121,93,44.5,62,756,198,833,212.5,76,2,1299,41,7,0
Léo Duarte,839982,Başakşehir FK,3086,turkey,2223,2512,30,28,7.08,0,1,1,,,61,0,0.0,138,84,53.16,501,1159,1660,90.07,62,56.88,47,0,0,0,,0,3,0,10,87,30,0,0,4,13,82,0,0,19,0,0.0,,30,27,3,0,0,,85,70.83,0,0,0,183,29,6,0,1,,1,0,0,1,0.0,0,0,0,0,207,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,15,0,7,8,10,83.33,0,56,29,51.79,6,136,12,3,147,64.19,158,610,1236,1843,212.5,15,1,2175,19,3,0
Valentin Eysseric,139798,Kasımpaşa,6063,turkey,2223,2590,32,30,7.07,3,3,6,,,101,25,19.08,400,124,56.11,717,387,1079,77.91,30,45.45,36,0,0,0,,12,2,20,0,14,32,0,0,21,30,175,0,0,61,1,5.26,,42,40,2,2,1,,141,50.36,0,0,0,306,16,62,0,2,,0,0,2,1,100.0,0,2,0,1,526,18,0,0,3,0,0,0,0,0,0,863.33,11.11,9,21,36,25,12,32,53.33,0,55,34,61.82,62,214,60,131,171,49.42,221,1069,447,1385,226.3,57,1,1941,55,10,0
Wout Weghorst,252215,Beşiktaş JK,3050,turkey,2223,1424,16,16,7.06,8,4,12,,,10,2,22.22,96,6,46.15,144,65,207,69.46,43,49.43,44,0,0,1,,3,13,10,3,16,16,0,0,24,10,113,0,0,28,0,15.38,,19,15,4,8,0,,47,40.52,3,0,3,91,4,18,2,11,,0,0,1,0,0.0,0,0,0,0,166,14,0,0,3,0,0,0,0,0,0,178.0,0.0,0,48,4,19,23,9,45.0,0,12,10,83.33,18,18,20,9,90,44.33,13,234,73,298,113.0,52,2,531,26,2,0
Günay Güvenç,103457,Kasımpaşa,6063,turkey,2223,2700,30,30,7.06,0,2,2,,,121,0,0.0,42,220,36.54,137,449,586,60.16,7,100.0,0,0,0,0,,2,0,0,6,37,30,1,1,0,2,2,1,1,0,0,0.0,,39,38,1,0,0,,8,80.0,0,14,0,388,0,2,0,0,,0,0,0,0,0.0,8,0,2,0,396,0,16,1,0,19,62,35,98,1,26,0.0,0.0,0,0,0,0,0,0,0.0,19,1,1,100.0,2,259,0,0,15,88.24,602,456,518,974,211.8,0,6,1253,7,4,0
