player,player_id,team,team_id,data_country,data_season,minutesPlayed,appearances,matchesStarted,rating,goals,assists,goalsAssistsSum,expectedGoals,expectedAssists,accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards
Dango Ouattara,1106451,Lorient,1656,france,2223,1552,18,18,7.29,6,5,11,5.25,2.97,2,3,9.09,112,8,44.44,171,89,257,63.93,39,49.37,40,0,0,0,,6,5,16,2,17,18,0,0,22,13,122,0,0,15,1,11.54,,25,23,2,5,1,,110,57.29,2,0,1,145,19,23,1,2,,0,0,0,0,0.0,0,0,0,2,286,10,0,1,3,0,0,0,0,0,0,258.67,25.0,4,32,20,19,17,28,44.44,0,41,26,63.41,23,14,63,33,149,54.98,18,312,123,402,131.2,52,2,816,43,1,1
Benjamin Lecomte,123207,Montpellier,1642,france,2223,1710,19,19,7.26,0,0,0,0.0,0.01,101,0,0.0,16,142,39.12,64,277,341,60.04,6,75.0,2,0,0,0,,0,0,0,8,15,19,0,0,0,2,4,0,0,0,0,0.0,,22,22,0,0,0,9.54,1,33.33,0,15,0,227,0,1,0,0,,0,0,0,0,0.0,4,0,2,0,232,0,9,0,0,4,52,22,75,0,16,0.0,0.0,0,0,0,0,0,1,100.0,4,0,0,0.0,1,228,1,0,7,63.64,363,238,330,568,137.9,0,1,755,0,0,0
Florian Sotoca,788921,RC Lens,1648,france,2223,3062,38,34,7.26,7,9,16,10.49,6.14,72,19,19.19,399,81,64.8,769,365,1115,80.1,56,54.9,46,0,0,2,,11,12,17,10,49,38,0,0,25,25,148,0,0,37,0,7.87,,22,20,2,6,1,,99,49.25,1,0,1,277,29,59,0,9,,0,0,3,0,33.33,0,1,0,1,455,20,0,0,6,0,0,0,0,0,0,437.43,0.0,0,67,22,40,32,16,47.06,0,39,19,48.72,59,122,34,99,155,51.16,125,1063,428,1392,275.7,89,3,1984,44,4,0
Ante Palaversa,897598,Troyes,1652,france,2223,29,2,0,7.25,1,0,1,0.51,0.02,2,0,0.0,2,1,100.0,7,7,14,93.33,0,0.0,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,100.0,,0,0,0,1,0,,1,100.0,1,0,0,1,1,2,0,0,,0,0,0,0,0.0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,29.0,0.0,0,1,0,0,1,0,0.0,0,1,1,100.0,2,2,0,2,1,100.0,1,9,8,15,14.5,1,0,21,0,0,0
Przemysław Frankowski,286909,RC Lens,1648,france,2223,2838,37,31,7.21,5,3,8,4.18,6.95,48,64,25.1,379,53,54.64,705,454,1095,82.08,12,36.36,21,0,0,0,,10,1,13,5,35,37,0,0,15,41,124,0,2,35,0,16.13,,21,17,4,5,0,,108,51.18,0,0,0,239,41,69,1,6,,0,1,3,0,100.0,0,3,0,0,525,14,0,0,4,0,0,0,0,0,0,567.6,0.0,2,16,15,9,9,13,46.43,0,77,51,66.23,68,95,28,255,120,49.18,97,1079,510,1334,266.8,31,2,2201,18,4,0
Nabil Bentaleb,368120,Angers,1684,france,2223,2491,30,29,7.21,4,4,8,3.17,3.56,80,22,22.92,298,121,62.05,710,801,1489,85.18,29,60.42,19,0,0,0,,3,0,7,3,28,30,0,0,36,25,151,1,2,39,1,9.76,,64,58,6,2,2,,191,59.13,0,0,3,259,44,33,4,0,,0,0,2,0,100.0,0,2,0,0,458,13,0,1,0,0,0,0,0,0,0,622.75,12.5,8,7,34,19,15,62,65.96,0,75,40,53.33,33,146,94,96,220,59.3,195,953,891,1748,216.2,41,4,2359,54,5,1
Aleksandr Golovin,318963,AS Monaco,1653,france,2223,2480,34,29,7.21,8,7,15,5.31,5.63,76,34,30.63,331,43,51.19,538,217,721,74.79,18,40.0,27,0,0,0,,6,4,7,2,8,34,0,0,32,44,153,0,0,36,0,16.33,,35,33,2,4,4,,112,47.06,1,0,0,243,37,60,1,6,,0,1,0,0,0.0,0,0,0,0,427,25,0,0,6,0,0,0,0,0,0,310.0,0.0,2,26,23,17,25,27,65.85,0,62,36,58.06,59,139,41,111,130,45.94,84,817,258,964,245.0,49,1,1481,23,5,0
Franck Honorat,280453,Stade Brestois,1715,france,2223,2544,33,29,7.2,6,5,11,4.81,7.49,44,74,34.58,243,23,52.27,488,194,608,74.97,13,26.53,36,0,0,0,,15,4,15,4,15,33,0,0,21,15,130,0,0,23,0,12.77,,34,32,2,6,0,,73,43.71,0,0,2,203,21,90,4,9,,0,1,0,1,0.0,0,0,0,0,469,21,0,0,2,0,0,0,0,0,0,424.0,0.0,4,32,15,15,17,15,30.0,0,40,29,72.5,89,76,50,214,86,39.81,44,793,232,811,237.6,47,2,1381,18,1,0
Edon Zhegrova,887766,Lille,1643,france,2223,1057,22,11,7.2,3,4,7,3.61,5.28,11,24,32.88,230,13,68.42,354,90,420,82.51,0,0.0,6,0,0,0,,12,4,16,1,1,21,0,0,17,8,96,0,0,11,0,7.14,,10,10,0,3,0,,86,48.86,0,0,1,89,2,30,3,2,,0,0,0,0,0.0,0,0,0,1,247,17,0,0,0,0,0,0,0,0,0,352.33,0.0,1,26,16,11,15,53,49.53,0,18,12,66.67,30,24,107,73,86,47.25,19,484,98,509,151.2,42,2,876,15,1,0
Rémy Descamps,788180,Nantes,1647,france,2223,90,1,1,7.2,0,0,0,0.0,0.0,3,0,0.0,1,5,55.56,3,10,13,76.47,0,0.0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,1,1,0,0,0,0.48,0,0.0,0,1,0,4,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,4,0,0,0,0,0,2,3,5,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,3,0,0,0,0.0,9,7,10,17,7.2,0,0,32,0,1,0
Ghjuvanni Quilichini,1133562,Ajaccio,1660,france,2223,81,1,0,7.2,0,0,0,0.0,0.0,1,0,0.0,0,8,29.63,4,8,12,37.5,0,0.0,0,0,0,0,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0.97,0,0.0,0,1,0,20,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,20,0,0,0,0,0,3,1,4,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,6,0,0,0,0.0,27,22,10,32,7.2,0,0,41,0,0,0
Enzo Le Fée,984014,Lorient,1656,france,2223,3037,35,35,7.19,5,5,10,3.55,4.74,79,33,24.26,416,105,63.25,893,802,1662,84.67,12,32.43,25,0,0,0,,10,1,12,5,32,35,0,0,55,70,258,0,1,42,1,11.11,,47,40,7,2,3,,239,50.64,0,0,1,301,34,68,2,2,,0,1,0,0,0.0,0,0,0,0,617,21,0,0,3,0,0,0,0,0,0,607.4,12.5,8,13,32,15,18,68,50.37,0,108,64,59.26,67,150,135,136,251,49.31,166,1215,884,1963,251.8,45,2,2812,64,5,0
Jean-Ricner Bellegarde,845273,RC Strasbourg,1659,france,2223,2427,30,29,7.19,2,6,8,2.58,5.82,45,46,37.4,289,44,47.83,601,335,890,81.65,20,40.0,30,0,0,0,,6,2,7,2,17,30,0,0,44,14,155,0,0,36,1,5.26,,45,40,5,0,2,,177,58.61,0,0,0,200,26,57,0,1,,0,0,0,1,0.0,0,0,0,3,435,17,0,0,2,0,0,0,0,0,0,1213.5,9.09,11,12,26,18,13,57,64.04,0,47,26,55.32,57,100,89,123,197,55.97,92,836,377,1090,215.8,38,4,1749,73,5,0
Florian Tardieu,234142,Troyes,1652,france,2223,1015,15,11,7.18,3,0,3,2.87,1.2,50,13,29.55,145,56,71.79,317,334,638,90.37,7,46.67,8,0,0,0,,0,0,1,0,10,14,0,0,12,19,53,0,0,11,0,23.08,,26,23,3,3,0,,58,56.31,0,0,0,68,23,17,0,0,,0,0,3,0,100.0,0,3,0,0,129,7,0,0,3,0,0,0,0,0,0,338.33,0.0,1,5,8,7,5,7,70.0,0,31,20,64.52,17,79,10,44,65,55.08,78,395,355,706,100.5,13,0,928,20,2,0
Gaëtan Laborde,149730,Nice,1661,france,2223,2762,37,31,7.17,15,3,18,13.55,6.14,34,19,25.68,187,11,47.83,316,195,492,70.79,54,45.0,66,0,0,1,,9,7,21,6,13,37,0,0,33,23,174,0,0,26,0,17.44,,31,24,7,15,0,,103,48.82,3,0,3,203,9,47,6,7,,0,0,1,0,0.0,0,0,0,0,408,21,0,0,5,0,0,0,0,0,0,184.13,0.0,1,66,20,19,46,28,50.91,0,46,26,56.52,47,55,55,74,157,47.43,23,536,233,695,265.4,86,1,1217,29,0,0
Dante,3577,Nice,1661,france,2223,3300,37,37,7.16,1,2,3,1.5,1.51,114,0,0.0,183,156,54.36,691,1678,2369,90.14,73,71.57,29,0,0,0,,4,2,3,11,121,37,0,0,9,23,101,0,2,38,0,4.35,,36,29,7,1,0,,96,57.14,0,0,1,259,47,12,1,0,,0,0,0,1,0.0,0,0,0,0,296,2,0,0,0,0,0,0,0,0,0,3300.0,0.0,0,19,4,15,5,8,61.54,0,70,40,57.14,12,236,13,2,169,62.59,287,867,1763,2628,264.9,23,5,3061,18,6,0
Andrei Girotto,794836,Nantes,1647,france,2223,3154,36,36,7.16,1,1,2,1.71,1.12,86,4,44.44,173,158,54.67,501,941,1438,83.03,78,65.0,42,0,0,0,,3,1,4,11,172,36,0,0,6,58,165,0,1,54,0,3.7,,50,47,3,0,1,,159,56.38,0,0,1,294,73,13,0,1,,0,0,0,2,0.0,0,0,0,0,327,3,0,0,1,0,0,0,0,0,0,3154.0,0.0,2,15,12,17,6,3,33.33,0,122,73,59.84,13,183,9,9,237,58.96,289,714,1027,1732,257.7,27,8,2329,34,7,0
Jonathan David,935564,Lille,1643,france,2223,3176,37,36,7.15,24,4,28,23.96,5.67,13,2,28.57,301,15,93.75,498,214,710,82.75,16,20.0,64,0,1,0,,9,19,17,4,12,37,0,0,52,17,210,0,0,41,0,22.64,,42,38,4,24,0,,112,43.41,1,0,8,148,9,54,6,23,,0,1,11,0,90.91,0,10,0,0,340,16,0,0,17,0,0,0,0,0,0,132.33,0.0,0,93,13,33,56,29,42.65,0,24,17,70.83,53,21,68,7,128,37.87,16,630,235,858,264.7,106,4,1366,59,6,0
Benjamin André,51665,Lille,1643,france,2223,2919,34,33,7.15,1,1,2,1.6,2.25,167,0,0.0,480,175,67.05,994,943,1937,84.36,92,59.74,62,0,0,0,,3,1,11,7,54,34,0,0,34,56,216,0,0,57,0,4.17,,35,32,3,0,1,,185,54.57,0,0,1,359,46,21,0,1,,0,0,0,0,0.0,0,0,0,1,469,18,0,0,1,0,0,0,0,0,0,2919.0,0.0,0,14,10,9,4,19,57.58,0,128,74,57.81,21,278,33,14,277,56.19,261,1269,1041,2296,243.2,24,2,2869,39,12,0
Leandro Paredes,255389,Paris Saint-Germain,1644,france,2223,49,3,0,7.15,0,1,1,0.0,0.37,4,0,0.0,13,3,100.0,38,30,68,97.14,0,0.0,0,0,0,0,,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,,1,1,0,0,0,,2,100.0,0,0,0,2,1,2,0,0,,0,0,0,0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,1,100.0,2,5,0,0,2,100.0,3,39,31,70,14.3,0,0,76,1,0,0
Donovan Léon,159837,Auxerre,1646,france,2223,180,2,2,7.15,0,0,0,0.0,0.01,16,0,0.0,7,20,32.79,14,16,30,42.25,1,100.0,0,0,0,0,,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0.0,,2,2,0,0,0,0.33,1,100.0,0,0,0,41,0,0,0,0,,0,0,0,0,0.0,1,0,0,0,41,0,1,0,0,0,5,4,9,0,0,0.0,0.0,0,0,0,0,0,1,100.0,0,0,0,0.0,0,31,1,0,2,100.0,61,48,23,71,14.3,0,0,93,1,0,0
Jérémy Doku,934386,Stade Rennais,1658,france,2223,1288,29,13,7.15,6,2,8,2.69,3.99,5,6,25.0,221,7,77.78,339,94,427,86.44,3,23.08,10,0,0,0,,6,0,5,1,2,28,0,0,24,12,110,0,0,16,0,23.08,,13,12,1,6,0,,157,61.09,0,0,1,67,5,30,2,0,,0,0,0,0,0.0,0,0,0,0,215,13,0,0,4,0,0,0,0,0,0,214.67,0.0,0,21,5,9,12,96,66.21,0,25,16,64.0,30,8,145,24,160,59.26,9,414,104,494,200.1,26,4,886,36,0,0
Yehvann Diouf,845183,Stade de Reims,1682,france,2223,2790,31,31,7.15,0,0,0,0.0,0.02,102,0,0.0,11,192,49.48,69,594,663,76.38,17,94.44,1,0,0,0,,0,0,0,14,22,31,1,0,0,2,3,2,3,0,0,0.0,,31,25,6,0,0,6.24,11,84.62,0,35,0,205,1,1,0,0,,0,0,0,0,0.0,1,0,0,0,214,0,9,0,0,9,64,43,107,3,19,0.0,0.0,0,0,0,0,0,2,100.0,8,2,0,0.0,1,186,2,0,28,90.32,388,193,675,868,221.5,0,2,1263,10,2,0
Loïs Openda,835480,RC Lens,1648,france,2223,2530,38,29,7.14,21,4,25,18.45,3.66,13,2,6.67,125,8,57.14,187,102,287,71.22,13,36.11,23,0,0,0,,12,14,16,0,6,38,0,0,24,11,124,0,0,42,0,20.19,,21,17,4,21,0,,77,43.26,6,0,2,116,2,24,8,22,,0,0,1,0,100.0,0,1,0,0,265,22,0,0,7,0,0,0,0,0,0,120.48,0.0,0,90,14,37,51,19,40.43,0,11,9,81.82,24,28,47,30,90,42.06,14,324,109,403,271.5,104,5,791,47,2,0
Pierre Lees Melou,801306,Stade Brestois,1715,france,2223,2773,32,32,7.14,5,5,10,2.03,2.43,147,7,17.07,272,175,66.79,570,623,1186,83.93,18,64.29,10,0,0,0,,6,1,12,6,42,32,0,1,20,66,150,0,1,43,0,11.63,,41,37,4,2,3,,166,54.25,1,0,1,227,52,16,0,1,,0,0,0,2,0.0,0,0,0,0,330,16,0,1,4,0,0,0,0,0,0,554.6,0.0,2,9,34,18,13,22,64.71,0,97,55,56.7,16,214,34,41,184,55.09,262,749,705,1413,228.6,43,2,1952,47,10,0
Hamza Sakhi,340547,Auxerre,1646,france,2223,1660,27,18,7.12,1,2,3,1.74,3.3,86,21,23.86,243,100,76.34,476,279,734,86.35,6,66.67,3,0,0,0,,4,0,5,2,8,26,0,0,13,20,53,0,0,13,0,3.33,,40,35,5,0,1,,80,61.54,0,0,0,116,25,37,0,5,,0,0,0,0,0.0,0,0,0,0,231,19,0,0,1,0,0,0,0,0,0,1660.0,0.0,2,10,20,16,9,15,71.43,0,44,22,50.0,37,125,21,88,86,61.87,131,637,301,850,185.2,30,2,1168,21,1,0
Alexis Sánchez,34120,Olympique de Marseille,1641,france,2223,2697,35,32,7.12,14,3,17,12.6,5.09,60,8,21.62,340,47,71.21,485,195,672,75.85,35,33.33,70,0,0,1,,13,11,18,1,6,35,0,0,62,21,224,0,0,44,2,21.21,,27,22,5,12,2,,116,42.96,1,0,1,214,5,55,1,28,,0,0,3,0,66.67,0,2,0,1,433,22,0,0,12,0,0,0,0,0,0,192.64,40.0,5,53,13,16,32,43,57.33,0,27,17,62.96,55,115,75,37,151,40.27,66,699,224,886,249.2,66,4,1385,46,3,0
Wissam Ben Yedder,119192,AS Monaco,1653,france,2223,2134,32,28,7.12,19,6,25,17.5,3.75,19,2,11.76,224,9,42.86,325,122,445,76.46,15,35.71,27,0,0,1,,6,14,11,2,0,32,0,0,32,9,111,0,0,18,0,26.39,,38,35,3,19,0,,60,41.67,1,0,2,137,4,25,9,22,,0,0,6,0,83.33,0,5,0,2,250,31,0,0,9,0,0,0,0,0,0,112.32,0.0,3,65,7,17,44,23,47.92,0,16,9,56.25,25,42,48,17,75,40.32,21,463,136,582,227.8,72,5,881,21,4,0
Corentin Tolisso,343067,Olympique Lyonnais,1649,france,2223,2045,30,25,7.11,1,2,3,1.75,5.31,116,11,29.73,415,137,80.12,926,780,1695,88.84,35,58.33,25,0,0,0,,13,2,9,2,21,30,0,0,17,41,116,0,1,28,0,3.33,,31,29,2,0,1,,89,49.44,0,0,2,213,24,33,0,0,,0,1,0,0,0.0,0,0,0,0,289,21,0,0,1,0,0,0,0,0,0,2045.0,0.0,0,9,21,12,9,7,50.0,0,44,27,61.36,32,173,14,37,124,51.67,171,1117,828,1908,213.3,30,2,2239,38,3,0
Jonathan Clauss,821728,Olympique de Marseille,1641,france,2223,2601,34,32,7.11,2,9,11,4.22,7.19,45,30,27.27,337,46,45.54,578,312,860,75.77,10,37.04,17,0,0,0,,14,3,12,3,38,34,0,0,16,29,113,0,2,25,0,4.17,,27,21,6,2,0,,90,48.39,0,0,2,275,31,50,1,3,,0,1,0,1,0.0,0,0,0,0,471,18,0,0,1,0,0,0,0,0,0,1300.5,0.0,0,31,17,24,12,32,54.24,0,46,28,60.87,49,95,59,110,100,46.95,101,860,385,1135,241.7,48,2,1840,12,1,0
Jordan Veretout,151124,Olympique de Marseille,1641,france,2223,2863,38,31,7.11,4,3,7,3.87,3.81,85,24,28.92,531,145,69.05,1047,779,1802,87.86,20,43.48,26,0,0,0,,8,2,7,8,40,38,0,0,13,28,107,0,2,35,0,12.9,,31,26,5,4,0,,92,53.18,0,0,1,249,36,37,3,2,,1,1,1,0,100.0,0,1,0,0,360,26,0,0,1,0,0,0,0,0,0,715.75,0.0,1,15,16,14,10,12,70.59,0,56,35,62.5,36,136,17,83,112,51.14,210,1300,834,2051,270.0,31,0,2452,24,4,0
