player,player_id,team,team_id,data_country,data_season,minutesPlayed,appearances,matchesStarted,rating,goals,assists,goalsAssistsSum,expectedGoals,expectedAssists,accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards
Jeremías Ledesma,341097,Cádiz,4488,spain,2223,3060,34,34,7.17,0,0,0,0.05,0.11,86,0,0.0,94,256,33.29,212,243,455,46.76,10,76.92,3,0,0,0,,0,0,1,12,51,34,2,0,0,4,8,1,2,1,0,0.0,,48,41,7,0,0,0.18,12,70.59,0,35,0,518,2,1,0,0,,0,0,0,1,0.0,9,0,1,0,530,0,28,0,0,12,88,43,135,2,34,0.0,0.0,0,1,0,0,0,4,100.0,9,3,2,66.67,1,231,4,0,22,73.33,769,691,282,973,243.9,1,3,1371,7,2,0
José María Giménez,325355,Atlético Madrid,2836,spain,2223,2421,28,26,7.17,2,1,3,2.02,0.17,86,0,0.0,85,118,63.78,302,876,1178,88.77,50,65.79,26,0,0,0,,1,3,3,10,135,28,0,0,1,11,58,0,1,19,0,9.09,,21,17,4,2,0,,57,64.04,2,0,2,149,24,7,0,0,,0,0,0,1,0.0,0,0,0,0,164,1,0,0,0,0,0,0,0,0,0,1210.5,0.0,0,18,4,11,8,6,60.0,0,43,25,58.14,7,139,10,0,107,64.85,185,392,935,1327,200.7,22,2,1654,8,9,0
José Luis Gayà,227922,Valencia,2828,spain,2223,2714,31,31,7.16,1,3,4,1.87,5.62,52,46,21.6,339,65,39.16,627,410,991,80.96,24,53.33,21,0,0,1,,10,1,4,3,39,31,0,0,12,31,87,0,0,13,0,4.35,,37,34,3,1,0,,132,66.67,0,0,0,233,23,58,1,7,,0,0,1,0,0.0,0,0,0,1,494,10,0,0,0,0,0,0,0,0,0,2714.0,0.0,2,12,11,10,9,25,69.44,0,80,46,57.5,58,128,36,213,156,64.2,166,954,483,1224,221.9,23,2,2079,27,4,0
Marc-André Ter Stegen,88625,Barcelona,2817,spain,2223,3348,38,38,7.15,0,0,0,0.0,0.05,206,0,0.0,20,261,56.99,84,926,1010,82.38,7,87.5,1,0,0,0,,0,0,0,26,23,38,2,0,1,0,2,0,3,0,0,0.0,,18,16,2,0,0,6.07,1,50.0,0,16,0,216,1,3,0,0,,0,0,0,0,0.0,3,0,0,0,221,0,16,0,0,8,60,23,84,0,10,0.0,0.0,0,0,0,0,0,0,0.0,6,0,0,0.0,3,346,0,0,8,80.0,458,207,1019,1226,271.8,0,3,1545,2,0,0
Claudio Bravo,13249,Real Betis,2816,spain,2223,1080,12,12,7.15,0,0,0,0.0,0.02,59,0,0.0,12,78,33.77,49,142,191,55.04,3,100.0,0,0,0,0,,0,0,0,4,8,12,0,0,0,0,0,0,1,0,0,0.0,,9,7,2,0,0,2.06,0,0.0,0,4,0,156,2,0,0,0,,0,0,0,0,0.0,1,0,0,0,160,0,7,0,0,3,26,7,35,4,8,0.0,0.0,0,0,0,0,0,0,0.0,3,0,0,0.0,0,145,0,0,3,100.0,231,181,166,347,85.8,0,2,445,0,2,0
Enes Ünal,336655,Getafe,2859,spain,2223,2983,35,35,7.13,14,3,17,11.84,1.91,16,3,17.65,200,7,36.84,348,97,442,60.88,160,49.38,164,0,0,1,,6,5,23,5,34,35,0,0,50,18,304,0,0,61,2,15.91,,42,36,6,11,3,,120,46.15,1,0,2,284,6,29,1,28,,0,1,6,0,83.33,0,5,0,2,461,20,0,0,12,0,0,0,0,0,0,213.07,12.5,16,62,26,28,37,21,52.5,0,26,14,53.85,28,40,40,17,280,47.95,19,620,123,726,249.7,88,5,1267,77,6,0
Gerard Piqué,770,Barcelona,2817,spain,2223,383,6,4,7.13,0,0,0,0.38,0.09,15,0,0.0,50,30,73.17,180,173,353,92.17,20,76.92,6,0,0,0,,0,0,0,3,19,6,0,1,1,0,14,0,0,7,0,0.0,,0,0,0,0,0,,8,50.0,0,0,0,30,2,1,0,0,,0,0,0,0,0.0,0,0,0,0,35,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,3,0,3,0,1,100.0,0,5,4,80.0,1,23,1,0,28,66.67,41,199,184,383,42.8,3,1,431,2,3,0
Thibaut Courtois,70988,Real Madrid,2829,spain,2223,2790,31,31,7.13,0,0,0,0.0,0.03,76,0,0.0,16,121,46.18,38,751,789,83.94,9,100.0,0,0,0,0,,1,0,0,10,10,31,0,0,0,0,0,1,0,0,0,0.0,,29,28,1,0,0,1.48,7,100.0,0,28,0,151,3,2,0,0,,0,0,0,0,0.0,5,0,1,0,158,0,3,0,0,10,50,40,90,0,28,0.0,0.0,0,0,0,0,0,2,100.0,10,1,0,0.0,2,159,2,0,16,100.0,262,137,803,940,221.1,0,2,1292,3,0,0
Gerard Gumbau,326471,Elche,2846,spain,2223,2743,35,31,7.13,1,6,7,2.32,6.11,113,73,44.51,275,115,59.28,613,496,1036,81.7,22,42.31,30,0,0,0,,10,1,11,3,38,35,0,0,12,33,134,0,0,51,0,2.13,,54,47,7,1,0,,72,40.91,0,0,0,232,28,73,0,2,,0,0,0,0,0.0,0,0,0,0,384,16,0,0,1,0,0,0,0,0,0,2743.0,0.0,6,13,34,18,18,7,43.75,0,44,25,56.82,73,184,16,164,94,41.23,194,855,577,1268,249.6,47,5,1766,21,11,0
Aurélien Tchouaméni,859025,Real Madrid,2829,spain,2223,2133,33,24,7.13,0,4,4,1.81,2.1,34,1,8.33,334,40,74.07,875,702,1576,93.53,48,66.67,24,0,0,0,,4,1,19,5,50,33,0,0,12,15,92,0,0,35,0,0.0,,27,27,0,0,0,,127,65.13,0,0,0,109,49,22,0,0,,0,0,0,0,0.0,0,0,0,0,167,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0,16,22,13,6,28,77.78,0,64,40,62.5,22,55,36,12,175,65.54,54,953,744,1685,235.3,38,0,2083,35,2,0
Kang-in Lee,917087,Mallorca,2826,spain,2223,2840,36,33,7.13,6,6,12,5.4,5.03,35,56,27.86,265,32,44.44,506,254,704,80.27,23,28.4,58,0,0,0,,14,2,15,3,5,36,0,0,43,43,227,0,0,51,0,13.04,,32,27,5,6,0,,193,53.31,0,0,1,173,11,55,5,2,,0,1,0,0,0.0,0,0,0,0,482,9,0,0,1,0,0,0,0,0,0,473.33,0.0,7,24,22,17,14,90,72.58,0,42,24,57.14,54,83,124,201,216,48.76,72,784,294,877,256.6,46,4,1614,61,10,0
Lucas Robertone,848926,Almería,2858,spain,2223,2860,37,34,7.12,2,7,9,2.58,4.51,76,44,32.12,266,82,55.78,590,450,996,82.45,21,36.84,36,0,0,0,,13,1,11,2,42,37,0,0,20,36,152,0,1,33,0,5.41,,47,44,3,2,0,,165,58.72,1,0,0,212,46,53,1,3,,0,0,0,0,0.0,0,0,0,0,408,18,0,0,0,0,0,0,0,0,0,1430.0,0.0,4,10,27,19,7,27,48.21,0,50,28,56.0,53,139,56,137,186,55.03,147,841,504,1208,263.6,37,2,1851,89,7,0
Mikel Merino,592010,Real Sociedad,2824,spain,2223,2499,33,28,7.11,2,9,11,4.26,5.05,42,6,24.0,385,66,51.16,717,426,1137,77.66,113,65.7,59,0,0,1,,12,5,11,8,50,33,0,1,37,31,215,0,1,74,0,4.76,,31,25,6,2,0,,146,48.34,1,0,2,327,20,44,1,4,,0,0,1,0,0.0,0,0,0,0,460,26,0,1,0,0,0,0,0,0,0,1249.5,0.0,0,26,16,14,17,22,57.89,0,77,49,63.64,44,105,38,25,259,54.64,129,987,502,1464,234.5,42,2,1971,48,6,0
Rodrygo,910536,Real Madrid,2829,spain,2223,2391,34,25,7.1,9,8,17,13.44,6.2,15,6,27.27,456,18,81.82,733,179,906,89.61,14,37.84,23,0,0,0,,10,18,26,4,4,34,0,0,30,19,158,0,0,18,1,9.18,,27,26,1,6,3,,147,52.13,0,0,4,105,8,47,0,10,,0,0,1,0,100.0,0,1,0,2,305,13,0,0,9,0,0,0,0,0,0,265.67,12.5,8,63,35,40,32,81,54.36,0,17,10,58.82,47,27,149,22,161,50.47,22,844,189,1011,241.4,98,3,1556,49,4,0
David López,135116,Girona FC,24264,spain,2223,1657,20,19,7.1,3,1,4,1.54,0.46,52,0,0.0,72,59,53.15,270,809,1079,90.14,29,47.54,32,0,0,0,,1,1,0,1,63,20,0,0,1,8,56,1,0,16,0,27.27,,24,23,1,3,0,,53,68.83,1,0,0,118,14,8,0,3,,0,0,0,0,0.0,0,0,0,0,130,0,0,0,2,0,0,0,0,0,0,552.33,0.0,0,9,2,3,8,6,100.0,0,31,18,58.06,8,91,6,0,82,59.42,111,335,862,1197,142.0,11,3,1417,16,5,0
Jules Koundé,827212,Barcelona,2817,spain,2223,2428,29,28,7.1,1,3,4,1.15,2.35,48,7,19.44,352,60,52.17,811,843,1647,88.83,43,65.15,23,0,0,0,,5,3,3,18,56,29,0,0,18,10,81,1,2,22,0,7.14,,12,9,3,1,0,,64,52.46,1,0,1,207,19,16,0,2,,1,0,0,0,0.0,0,0,0,0,301,8,0,0,0,0,0,0,0,0,0,2428.0,0.0,0,12,2,9,2,15,62.5,0,37,23,62.16,16,106,24,36,107,56.91,115,964,926,1854,205.9,14,3,2293,12,2,0
Jorge Pascual,1142260,Villarreal,2819,spain,2223,14,2,0,7.1,1,0,1,0.14,0.0,0,0,0.0,1,0,0.0,5,0,5,62.5,0,0.0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,100.0,,0,0,0,1,0,,0,0.0,0,0,0,3,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,14.0,0.0,0,1,0,0,1,0,0.0,0,0,0,0.0,0,0,2,0,0,0.0,0,8,0,8,7.1,1,0,12,0,0,0
Alvaro Aceves Catalina,1112734,Real Valladolid,2831,spain,2223,12,1,0,7.1,0,0,0,0.0,0.0,0,0,0.0,0,1,50.0,1,3,4,80.0,1,50.0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,,0,0,0,0,0,0.13,0,0.0,0,0,0,1,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,2,1,3,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,1,0,0,1,50.0,2,2,3,5,7.1,0,0,11,0,0,0
Giovani Lo Celso,798835,Villarreal,2819,spain,2223,1134,22,14,7.1,2,3,5,2.52,3.12,42,7,22.58,252,52,85.25,396,175,564,86.5,2,28.57,5,0,0,0,,6,3,13,0,2,21,0,0,23,9,65,0,0,15,0,6.67,,12,12,0,2,0,,85,58.62,1,0,0,88,6,31,1,4,,0,0,0,0,0.0,0,0,0,0,187,10,0,0,0,0,0,0,0,0,0,567.0,0.0,3,16,14,10,7,22,59.46,0,32,28,87.5,31,54,37,31,87,57.24,61,490,193,652,149.0,30,2,934,31,3,0
Joselu,69418,Espanyol,2814,spain,2223,2998,34,33,7.08,16,2,18,14.6,1.96,19,6,35.29,176,14,41.18,300,157,451,61.03,174,61.92,107,0,0,0,,2,12,23,5,42,34,0,0,43,13,207,0,0,23,0,17.39,,61,55,6,15,1,,101,50.25,3,0,3,288,8,22,3,26,,0,0,5,0,100.0,0,5,0,2,452,24,0,0,10,0,0,0,0,0,0,187.38,0.0,2,75,17,31,38,18,45.0,0,13,11,84.62,22,40,40,17,275,57.05,34,575,181,739,240.7,92,2,1242,70,3,0
Moi Gómez,149370,Osasuna,2820,spain,2223,2465,33,28,7.08,3,2,5,1.59,4.77,100,37,32.17,401,113,71.07,791,518,1272,88.83,7,21.88,25,0,0,0,,5,1,4,5,5,33,0,0,18,17,85,0,1,14,0,15.79,,27,23,4,2,1,,79,56.83,0,0,3,160,10,53,1,1,,0,0,0,0,0.0,0,0,0,0,307,22,0,0,2,0,0,0,0,0,0,821.67,0.0,0,8,11,6,9,27,71.05,0,26,17,65.38,53,160,38,115,86,50.29,159,994,553,1432,233.6,19,1,1796,26,5,0
