player,player_id,team,team_id,data_country,data_season,minutesPlayed,appearances,matchesStarted,rating,goals,assists,goalsAssistsSum,expectedGoals,expectedAssists,accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards
Karim Benzema,3306,Real Madrid,2829,spain,2122,2597,32,31,7.73,27,12,39,,,29,2,20.0,593,31,64.58,844,197,1039,85.16,18,37.5,30,1,0,3,,15,18,29,8,13,32,0,0,24,7,87,0,0,13,0,21.09,,23,20,3,27,0,,56,49.56,3,0,2,181,4,63,3,31,,0,1,11,0,63.64,0,7,0,0,276,16,0,0,20,0,0,0,0,0,0,96.19,0.0,3,104,24,40,59,36,70.59,0,11,9,81.82,62,41,51,10,74,45.96,48,1014,216,1220,247.2,128,10,1571,9,0,0
Kike Hermoso,990802,Real Betis,2816,spain,2122,90,1,1,7.7,1,0,1,,,1,0,0.0,0,2,33.33,3,47,50,83.33,6,75.0,2,0,0,0,,0,0,0,0,5,1,0,0,0,0,3,0,1,1,0,50.0,,1,1,0,1,0,,3,75.0,0,0,0,10,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,90.0,0.0,0,2,0,1,1,1,100.0,0,2,1,50.0,0,3,1,0,9,75.0,6,7,53,60,7.7,2,1,76,0,0,0
Ousmane Dembélé,818244,Barcelona,2817,spain,2122,1411,21,15,7.53,1,13,14,,,13,29,20.14,285,24,70.59,480,111,562,84.38,4,44.44,5,0,0,0,,13,4,9,2,2,21,0,0,28,16,89,0,0,11,0,2.17,,14,14,0,1,0,,100,54.35,0,0,2,104,8,46,1,4,,0,1,0,0,0.0,0,0,0,0,333,14,0,0,0,0,0,0,0,0,0,1411.0,0.0,1,25,21,29,8,59,65.56,0,24,16,66.67,45,26,90,144,104,53.89,34,681,129,666,158.1,46,6,1123,17,3,0
Toni Kroos,26502,Real Madrid,2829,spain,2122,2108,28,25,7.44,1,3,4,,,171,21,24.14,623,217,86.8,1239,821,2039,94.88,9,47.37,10,0,0,0,,6,1,11,7,11,28,0,0,11,22,70,0,1,20,0,2.17,,18,16,2,1,0,,81,57.45,0,0,0,110,12,51,0,0,,0,0,0,0,0.0,0,0,0,0,219,11,0,0,1,0,0,0,0,0,0,2108.0,0.0,4,9,37,23,12,9,52.94,0,34,26,76.47,51,216,17,87,90,56.25,250,1384,852,2149,208.4,46,5,2477,39,4,0
Dani Parejo,39182,Villarreal,2819,spain,2122,2708,33,32,7.41,2,10,12,,,118,52,36.36,537,139,69.85,1096,700,1744,87.64,17,48.57,18,0,0,0,,11,0,5,7,15,33,0,0,23,32,96,0,1,16,0,12.5,,32,29,3,2,0,,123,61.19,0,0,0,246,29,67,1,0,,0,1,1,0,100.0,0,1,0,0,408,18,0,0,1,0,0,0,0,0,0,1354.0,0.0,3,4,12,5,6,25,75.76,0,43,29,67.44,66,189,33,143,140,59.32,199,1373,760,1990,244.4,16,2,2473,56,3,0
Gerard Moreno,146866,Villarreal,2819,spain,2122,1194,17,14,7.41,9,3,12,,,26,4,33.33,135,30,69.77,221,83,300,69.44,18,50.0,18,0,0,1,,7,5,9,2,13,17,0,0,29,6,84,0,0,11,0,23.68,,14,10,4,8,1,,58,46.77,2,0,0,132,6,30,7,8,,0,0,2,0,50.0,0,1,0,1,227,7,0,0,0,0,0,0,0,0,0,132.67,0.0,0,27,11,12,17,39,63.93,0,5,2,40.0,30,39,61,12,76,47.5,43,339,105,432,125.9,38,5,690,14,2,0
Vinicius Júnior,868812,Real Madrid,2829,spain,2122,2699,35,30,7.35,17,10,27,,,45,10,22.73,629,42,80.77,890,176,1056,85.85,3,27.27,8,0,0,0,,13,11,18,8,0,34,0,0,59,35,246,0,0,34,0,21.25,,22,19,3,16,1,,215,47.46,2,0,0,174,6,68,5,26,,0,0,0,0,0.0,0,0,0,4,498,15,0,0,10,0,0,0,0,0,0,158.76,0.0,0,64,16,19,43,95,45.45,0,46,24,52.17,68,57,209,44,218,46.98,52,1076,198,1230,249.9,80,8,1966,74,6,0
Casemiro,122951,Real Madrid,2829,spain,2122,2575,32,31,7.34,1,3,4,,,151,4,23.53,381,175,76.09,852,840,1688,86.03,101,66.45,51,0,0,0,,7,3,13,8,59,32,0,0,14,37,160,1,2,54,0,2.44,,23,22,1,1,0,,136,55.51,1,0,1,274,38,27,0,4,,0,1,0,0,0.0,0,0,0,1,349,16,0,0,0,0,0,0,0,0,0,2575.0,0.0,1,13,28,19,9,19,70.37,0,79,50,63.29,26,216,27,17,237,59.7,230,1041,938,1962,235.0,41,5,2447,38,11,0
Iago Aspas,19356,Celta Vigo,2821,spain,2122,3093,37,36,7.34,18,6,24,,,31,16,14.81,401,48,64.0,696,254,934,75.51,22,40.0,33,0,0,2,,8,10,25,6,18,37,0,0,32,20,133,0,0,22,0,20.0,,39,36,3,15,3,,115,53.49,0,0,1,303,11,57,14,20,,0,0,5,1,60.0,0,3,0,0,535,36,0,0,4,0,0,0,0,0,0,171.83,0.0,7,61,29,24,41,51,61.45,0,14,7,50.0,57,60,83,108,137,50.74,75,1054,291,1237,271.7,90,6,1832,50,8,0
Iker Muniain,71707,Athletic Club,2825,spain,2122,2802,35,34,7.32,4,10,14,,,40,53,30.64,580,52,71.23,926,291,1164,84.78,5,35.71,9,0,0,2,,15,8,10,6,3,35,0,0,56,28,146,0,1,15,1,9.76,,27,25,2,3,1,,178,56.51,0,0,0,209,17,107,0,5,,0,0,3,0,33.33,0,1,0,2,514,28,0,0,4,0,0,0,0,0,0,700.5,16.67,6,24,17,10,21,65,62.5,0,32,10,31.25,107,81,104,173,183,55.62,73,1228,318,1373,256.1,41,5,2069,81,3,0
Jordi Alba,35199,Barcelona,2817,spain,2122,2648,30,30,7.3,2,10,12,,,118,23,19.01,640,98,54.14,1295,799,2071,86.58,14,36.84,24,0,0,0,,11,1,9,4,33,30,0,0,4,20,87,0,1,26,0,6.45,,32,28,4,2,0,,71,52.99,0,0,2,321,33,60,2,11,,0,2,0,0,0.0,0,0,0,0,509,15,0,0,0,0,0,0,0,0,0,1324.0,0.0,1,10,21,16,6,6,27.27,0,47,34,72.34,58,221,22,121,85,49.42,181,1629,884,2392,219.1,31,3,3098,19,11,0
Jofre Carreras,1019236,Espanyol,2814,spain,2122,17,3,0,7.3,0,1,1,,,0,2,66.67,3,0,0.0,5,1,4,80.0,1,100.0,0,0,0,0,,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0.0,,0,0,0,0,0,,5,83.33,0,0,0,1,0,2,0,0,,0,0,0,0,0.0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,1,100.0,2,0,1,3,6,85.71,0,6,2,5,14.6,0,0,17,4,0,0
John Donald,1094758,Elche,2846,spain,2122,180,2,2,7.3,0,0,0,,,1,0,0.0,10,1,16.67,30,44,74,88.1,2,33.33,4,0,0,0,,0,1,1,0,3,2,0,0,0,3,9,0,0,2,0,0.0,,2,2,0,0,0,,8,61.54,0,0,0,10,3,2,0,0,,0,0,0,0,0.0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,1,1,100.0,0,7,4,57.14,2,1,1,0,10,52.63,6,37,47,84,14.6,2,0,115,0,0,0
Dani Alves,4419,Barcelona,2817,spain,2122,1107,14,13,7.29,1,3,4,,,42,23,30.67,199,39,52.7,498,331,806,87.99,9,52.94,8,0,0,0,,3,0,0,4,8,14,0,1,6,12,53,0,2,27,0,20.0,,10,10,0,1,0,,48,51.61,0,0,0,110,11,22,0,0,,0,0,0,1,0.0,0,0,0,0,192,9,0,1,1,0,0,0,0,0,0,1107.0,0.0,0,1,4,3,2,12,100.0,0,30,19,63.33,22,90,12,75,57,51.82,74,630,361,916,102.0,5,1,1207,6,2,0
Memphis Depay,138833,Barcelona,2817,spain,2122,1847,28,20,7.26,12,2,14,,,27,37,29.6,335,17,62.96,552,149,664,82.08,10,40.0,15,0,0,1,,5,9,9,3,4,28,0,0,34,10,107,0,0,23,0,19.67,,21,18,3,11,1,,99,51.83,1,0,1,145,3,45,1,13,,0,0,5,0,80.0,0,4,0,3,392,12,0,0,10,0,0,0,0,0,0,153.92,0.0,6,38,23,18,34,45,60.81,0,10,4,40.0,45,47,74,125,109,50.46,27,761,173,809,203.4,61,5,1309,44,3,0
Nabil Fekir,337671,Real Betis,2816,spain,2122,2807,34,33,7.26,6,8,14,,,51,60,34.68,564,45,72.58,935,265,1140,86.49,26,35.14,48,0,0,0,,12,3,29,2,4,34,0,1,82,29,264,0,0,65,1,7.14,,32,29,3,4,2,,217,50.12,0,0,5,178,7,86,5,9,,0,2,0,0,0.0,0,0,0,0,529,20,0,1,1,0,0,0,0,0,0,467.83,9.09,11,37,47,23,32,82,66.67,0,43,29,67.44,84,87,123,173,243,47.93,62,1196,295,1318,246.9,84,4,2134,92,7,0
Sergio Busquets,39433,Barcelona,2817,spain,2122,3202,36,36,7.26,2,0,2,,,173,2,66.67,579,202,71.13,1411,1016,2425,87.58,60,46.51,69,0,0,0,,2,0,4,8,30,36,0,0,15,37,173,0,0,53,0,14.29,,36,32,4,1,1,,178,63.12,0,0,0,344,45,33,1,2,,0,0,0,0,0.0,0,0,0,0,403,30,0,0,1,0,0,0,0,0,0,1601.0,0.0,0,4,10,6,4,21,80.77,0,93,49,52.69,33,268,26,3,238,57.91,284,1667,1105,2769,261.4,14,3,3214,67,12,0
Ilias Akhomach,1089108,Barcelona,2817,spain,2122,125,2,2,7.25,0,0,0,,,0,2,33.33,23,0,0.0,40,5,43,87.76,1,33.33,2,0,0,0,,1,0,2,0,0,2,0,0,1,0,8,0,0,3,0,0.0,,0,0,0,0,0,,7,53.85,0,0,0,6,0,4,0,0,,0,0,0,0,0.0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4,0,0,2,1,33.33,0,2,0,0.0,4,0,3,6,8,50.0,1,49,6,49,14.5,4,0,75,4,0,0
Pedri,992587,Barcelona,2817,spain,2122,888,12,10,7.23,3,1,4,,,29,7,38.89,192,36,85.71,349,159,501,86.53,4,57.14,3,0,0,0,,1,0,3,2,5,12,0,0,17,13,38,1,0,1,0,25.0,,9,7,2,2,1,,52,59.77,0,0,0,78,5,15,0,0,,0,0,0,0,0.0,0,0,0,0,129,12,0,0,3,0,0,0,0,0,0,296.0,0.0,0,6,6,4,5,15,78.95,0,20,12,60.0,15,40,19,18,56,59.57,42,425,172,579,86.7,12,2,753,17,0,0
Vedat Muriqi,310874,Mallorca,2826,spain,2122,1439,16,16,7.21,5,3,8,,,6,1,14.29,96,8,50.0,148,97,244,54.22,116,53.46,101,0,0,0,,3,1,14,3,29,16,0,0,14,6,154,0,0,27,0,9.8,,28,25,3,5,0,,31,36.9,2,0,2,206,6,14,3,7,,0,0,2,0,100.0,0,2,0,0,282,12,0,0,0,0,0,0,0,0,0,287.8,0.0,0,40,11,19,18,9,40.91,0,6,3,50.0,14,12,22,7,147,48.84,16,339,118,450,115.4,51,1,707,16,6,0
Joselu,69418,Deportivo Alavés,2885,spain,2122,3126,37,35,7.21,14,4,18,,,20,4,12.9,267,22,44.9,467,180,643,61.12,284,67.46,137,0,0,1,,3,8,24,5,45,37,0,0,34,18,255,0,0,43,0,14.43,,58,52,6,12,2,,88,42.72,1,0,1,409,7,35,2,11,,0,0,7,0,85.71,0,6,0,2,598,18,0,0,11,0,0,0,0,0,0,223.29,0.0,5,66,31,32,41,18,35.29,0,16,11,68.75,35,36,51,31,372,59.33,49,847,236,1052,266.8,97,1,1586,57,0,0
Miguel Gutiérrez,908716,Real Madrid,2829,spain,2122,262,3,3,7.2,0,1,1,,,7,2,22.22,39,13,81.25,63,81,142,94.04,2,50.0,2,0,0,0,,1,0,0,0,2,3,0,0,2,2,12,0,0,3,0,0.0,,3,2,1,0,0,,21,67.74,0,0,0,9,2,3,0,0,,0,0,0,0,0.0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,6,66.67,0,7,5,71.43,3,8,9,9,23,65.71,16,75,85,151,21.6,0,0,220,8,1,0
Andriy Lunin,857574,Real Madrid,2829,spain,2122,180,2,2,7.2,0,0,0,,,4,0,0.0,0,12,63.16,1,56,57,85.07,0,0.0,0,0,0,0,,0,0,0,0,3,2,0,0,0,0,1,0,0,1,0,0.0,,2,2,0,0,0,1.92,0,0.0,0,3,0,10,0,0,0,0,,0,0,0,1,0.0,2,0,1,0,10,0,1,0,0,0,6,1,7,0,1,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,4,0,0,0,0.0,19,4,63,67,14.4,0,0,93,0,0,0
Luka Modrić,15466,Real Madrid,2829,spain,2122,2049,28,25,7.19,2,8,10,,,105,11,22.92,563,106,79.7,954,534,1477,90.12,6,30.0,14,0,0,0,,10,1,12,2,9,28,0,0,22,21,94,0,0,24,0,7.41,,20,18,2,1,1,,82,50.62,0,0,2,162,20,38,1,1,,0,1,1,0,100.0,0,1,0,0,277,14,0,0,1,0,0,0,0,0,0,1024.5,0.0,1,11,16,4,11,32,66.67,0,18,10,55.56,37,139,48,48,88,48.35,133,1114,573,1639,201.3,27,3,1966,32,5,0
João Félix,851671,Atlético Madrid,2836,spain,2122,1272,24,13,7.15,8,4,12,,,21,3,16.67,144,24,60.0,223,95,315,75.0,19,48.72,20,0,0,0,,7,4,7,0,8,24,0,0,19,4,75,0,0,15,0,20.51,,22,19,3,7,1,,93,62.84,1,0,2,105,7,19,1,9,,0,0,0,0,0.0,0,0,0,0,197,2,0,1,6,0,0,0,0,0,0,159.0,0.0,1,26,13,17,15,31,59.62,0,5,2,40.0,19,50,52,18,112,59.89,40,329,109,420,171.6,39,2,703,57,1,1
Carlos Soler,832427,Valencia,2828,spain,2122,2480,32,28,7.15,11,5,16,,,49,43,29.25,243,54,43.55,435,222,614,74.42,12,41.38,17,0,0,0,,5,2,5,6,25,32,0,0,13,26,96,0,0,21,0,26.83,,33,27,6,11,0,,94,54.34,1,0,1,211,14,54,0,2,,0,1,7,0,100.0,0,7,0,0,399,13,0,0,10,0,0,0,0,0,0,225.45,0.0,6,25,16,15,21,19,50.0,0,29,19,65.52,53,121,38,147,106,52.48,124,713,259,825,228.7,41,4,1307,46,4,0
Jules Koundé,827212,Sevilla,2833,spain,2122,2737,32,31,7.14,2,1,3,,,91,5,27.78,234,126,58.6,635,1235,1865,88.85,77,60.63,50,0,0,0,,4,0,3,13,98,32,0,2,12,10,101,0,2,15,0,15.38,,25,20,5,2,0,,92,64.34,1,0,0,234,21,17,0,2,,0,0,0,0,0.0,0,0,0,1,316,6,0,2,1,0,0,0,0,0,0,1368.5,0.0,0,12,1,7,3,24,61.54,0,40,17,42.5,17,166,39,18,169,62.59,215,776,1341,2099,228.5,13,5,2516,28,2,0
Éder Militão,822519,Real Madrid,2829,spain,2122,3033,34,34,7.14,1,2,3,,,76,1,9.09,184,129,56.58,583,1197,1779,89.26,83,66.94,41,0,0,0,,2,1,7,13,105,34,0,0,7,19,108,2,1,38,0,3.03,,30,28,2,1,0,,100,59.88,1,0,1,214,52,12,0,1,,0,0,0,0,0.0,0,0,0,1,268,4,0,0,0,0,0,0,0,0,0,3033.0,0.0,0,24,9,18,8,11,55.0,0,50,32,64.0,12,153,20,11,183,62.89,228,719,1285,1993,242.7,33,3,2452,39,5,0
Rubén Alcaraz,259339,Cádiz,4488,spain,2122,1105,14,12,7.14,2,0,2,,,44,6,26.09,156,59,61.46,324,230,548,85.49,22,48.89,23,0,0,0,,0,0,6,5,13,14,0,0,11,23,92,0,0,30,0,8.7,,12,10,2,1,1,,87,55.77,1,0,0,93,13,14,1,1,,0,0,0,1,0.0,0,0,0,0,150,8,0,0,0,0,0,0,0,0,0,552.5,0.0,5,9,14,11,6,11,64.71,0,41,20,48.78,14,76,17,23,109,54.23,96,409,255,641,99.9,23,1,870,35,7,0
Pierre-Emerick Aubameyang,51498,Barcelona,2817,spain,2122,1092,17,13,7.14,11,1,12,,,4,0,0.0,49,5,83.33,106,70,176,75.54,7,35.0,13,0,0,0,,3,7,6,0,3,17,0,0,8,5,34,0,0,7,0,29.73,,10,10,0,10,1,,13,38.24,3,0,0,57,2,8,3,7,,0,0,0,0,0.0,0,0,0,0,101,5,0,0,4,0,0,0,0,0,0,99.27,0.0,0,33,4,11,20,4,66.67,0,2,2,100.0,8,11,6,5,20,37.04,6,160,78,233,121.3,37,3,364,7,0,0
Saúl Ñíguez,116955,Atlético Madrid,2836,spain,2122,200,3,2,7.13,0,1,1,,,3,0,0.0,14,7,70.0,33,46,79,86.81,6,66.67,3,0,0,0,,0,0,1,1,2,3,0,0,1,1,8,0,0,2,0,0.0,,2,2,0,0,0,,10,66.67,0,0,0,12,0,1,0,1,,0,0,0,0,0.0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,1,3,0,1,50.0,0,7,2,28.57,1,6,2,5,16,66.67,10,48,48,91,21.4,4,0,145,2,0,0
Mathew Ryan,134029,Real Sociedad,2824,spain,2122,270,3,3,7.13,0,0,0,,,7,0,0.0,5,17,29.82,12,41,53,56.99,1,100.0,0,0,0,0,,0,0,0,1,5,3,0,0,0,0,0,0,0,0,0,0.0,,5,5,0,0,0,,0,0.0,0,2,0,40,0,0,0,0,,0,0,0,0,0.0,1,0,0,0,40,0,3,0,0,3,8,2,10,0,3,0.0,0.0,0,0,0,0,0,0,0.0,3,0,0,0.0,0,18,0,0,1,100.0,57,42,51,93,21.4,0,1,125,0,0,0
Martin Braithwaite,66471,Barcelona,2817,spain,2122,237,4,3,7.13,2,1,3,,,2,0,0.0,15,1,100.0,26,18,44,81.48,3,33.33,6,0,0,0,,2,1,3,0,1,4,0,0,5,0,17,0,0,5,0,28.57,,4,3,1,2,0,,5,31.25,1,0,0,10,1,2,0,2,,0,0,0,0,0.0,0,0,0,0,27,1,0,0,1,0,0,0,0,0,0,118.5,0.0,0,7,0,1,3,2,66.67,0,1,1,100.0,2,3,3,2,8,32.0,1,36,20,54,28.5,7,1,92,2,0,0
Gerard Piqué,770,Barcelona,2817,spain,2122,2096,27,25,7.11,1,0,1,,,80,0,0.0,134,118,62.43,542,967,1509,89.98,80,64.52,44,0,0,0,,1,1,5,8,85,27,0,0,3,3,77,0,1,30,0,5.26,,19,15,4,1,0,,43,56.58,1,0,3,168,34,5,0,1,,0,0,0,0,0.0,0,0,0,0,185,3,0,1,0,0,0,0,0,0,0,2096.0,0.0,1,16,3,11,3,6,100.0,0,22,12,54.55,5,140,6,0,123,61.5,189,652,1025,1677,191.9,19,3,1935,15,8,1
Sergio Canales,41560,Real Betis,2816,spain,2122,2803,34,33,7.11,5,7,12,,,112,15,22.39,551,105,62.87,986,549,1520,85.01,11,29.73,26,0,0,0,,8,2,14,6,11,34,0,0,41,25,136,0,0,19,1,9.26,,31,27,4,2,3,,92,45.54,0,0,1,268,10,65,5,11,,0,0,0,0,0.0,0,0,0,0,448,19,0,0,0,0,0,0,0,0,0,560.6,33.33,3,21,33,15,25,29,50.88,0,24,14,58.33,65,195,57,67,103,43.1,167,1259,596,1788,241.6,54,5,2223,39,7,0
Jesús Vallejo,355048,Real Madrid,2829,spain,2122,345,5,4,7.1,0,0,0,,,3,0,0.0,6,7,35.0,41,140,181,86.6,11,73.33,4,0,0,0,,0,0,0,2,15,5,0,0,0,1,11,0,0,4,0,0.0,,2,2,0,0,0,,10,58.82,0,0,0,28,6,1,0,0,,0,0,0,1,0.0,0,0,0,0,33,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,50.0,0,7,5,71.43,1,11,4,1,21,65.63,20,53,157,209,35.5,0,1,274,1,1,0
Gabriel Paulista,124737,Valencia,2828,spain,2122,1596,19,19,7.09,2,1,3,,,57,0,0.0,48,70,51.85,142,352,494,77.67,38,65.52,20,0,0,0,,0,1,0,7,85,19,0,0,3,6,40,0,0,11,0,33.33,,17,12,5,1,1,,34,62.96,0,0,0,142,39,4,0,1,,0,0,0,0,0.0,0,0,0,0,157,0,0,0,2,0,0,0,0,0,0,798.0,0.0,0,4,2,3,3,1,50.0,0,21,12,57.14,4,100,2,0,72,64.29,135,233,403,636,134.8,6,4,858,12,2,0
Diego Carlos,604232,Sevilla,2833,spain,2122,2959,34,34,7.09,3,0,3,,,111,1,33.33,109,192,53.48,486,1426,1911,87.62,80,64.52,44,0,0,0,,1,1,4,13,119,34,0,0,2,8,84,2,3,33,0,10.0,,27,21,6,3,0,,56,58.33,3,0,0,270,24,4,0,1,,0,0,0,2,0.0,0,0,0,0,297,2,0,1,0,0,0,0,0,0,0,986.33,0.0,1,25,5,16,10,2,50.0,0,35,24,68.57,4,240,4,3,136,61.82,359,682,1502,2181,241.2,30,6,2532,19,2,1
Raúl de Tomás,138387,Espanyol,2814,spain,2122,2924,34,33,7.09,17,3,20,,,46,5,22.73,240,61,72.62,412,197,604,83.89,35,48.61,37,0,0,0,,2,13,20,3,38,34,0,1,60,11,162,0,1,35,1,16.04,,44,43,1,16,1,,119,48.77,2,0,7,116,6,25,5,31,,0,0,5,1,100.0,0,5,0,1,313,15,0,2,10,0,0,0,0,0,0,172.0,11.11,9,69,37,41,45,50,69.44,0,15,11,73.33,25,70,72,22,154,48.73,84,517,225,720,241.1,106,2,1264,55,5,1
Marcos Acuña,578560,Sevilla,2833,spain,2122,2264,31,26,7.09,1,3,4,,,75,46,25.84,308,114,55.61,607,743,1304,84.18,22,40.74,32,0,0,0,,4,2,6,10,20,31,0,0,27,17,135,0,1,38,0,6.25,,13,9,4,0,1,,142,57.96,0,0,0,245,14,43,1,0,,0,0,0,1,0.0,0,0,0,0,513,7,0,0,0,0,0,0,0,0,0,2264.0,0.0,1,5,11,4,6,44,66.67,0,50,29,58.0,43,164,66,178,164,54.85,205,902,825,1549,219.8,16,4,2317,48,10,0
Yannick Carrasco,182001,Atlético Madrid,2836,spain,2122,2589,34,28,7.09,6,6,12,,,19,42,31.58,349,25,42.37,592,274,824,80.63,9,39.13,14,0,0,0,,10,3,17,3,12,34,0,0,52,25,162,0,2,30,0,12.0,,34,28,6,6,0,,160,51.95,0,0,3,198,19,54,2,13,,0,0,2,0,100.0,0,2,0,0,494,21,0,0,4,0,0,0,0,0,0,431.5,0.0,0,36,14,21,12,88,64.71,0,34,19,55.88,54,46,136,133,169,51.06,59,838,317,1022,241.0,50,4,1756,39,5,0
Pau Torres,864169,Villarreal,2819,spain,2122,2856,33,33,7.09,5,1,6,,,121,1,20.0,219,139,49.64,587,1111,1697,85.75,58,59.79,39,0,0,0,,4,3,4,11,103,33,0,0,5,7,68,1,1,14,0,20.83,,33,30,3,5,0,,73,71.57,2,0,1,282,19,9,3,0,,0,0,0,0,0.0,0,0,0,0,326,3,0,0,0,0,0,0,0,0,0,571.2,0.0,0,24,0,11,9,25,89.29,0,32,19,59.38,9,232,28,5,131,65.83,280,775,1209,1979,233.9,24,6,2322,16,5,0
Giovani Lo Celso,798835,Villarreal,2819,spain,2122,997,16,11,7.09,1,1,2,,,15,3,20.0,175,25,83.33,294,139,430,83.82,3,33.33,6,0,0,0,,3,1,5,1,3,16,0,0,17,13,66,0,0,16,0,5.56,,10,10,0,1,0,,90,60.0,0,0,0,83,5,17,1,3,,0,0,0,0,0.0,0,0,0,0,161,18,0,0,0,0,0,0,0,0,0,997.0,0.0,1,9,9,7,6,26,65.0,0,22,12,54.55,17,32,40,15,93,58.49,30,369,159,513,113.4,18,0,735,42,2,0
David Silva,11781,Real Sociedad,2824,spain,2122,1732,25,22,7.08,2,4,6,,,24,14,46.67,366,27,71.05,605,304,895,88.09,15,55.56,12,0,0,0,,8,1,5,3,12,25,0,1,28,17,90,0,0,23,0,9.52,,11,9,2,2,0,,82,51.25,1,0,1,121,7,40,1,3,,0,1,0,1,0.0,0,0,0,2,226,11,0,1,0,0,0,0,0,0,0,866.0,0.0,0,16,5,10,6,29,65.91,0,28,17,60.71,39,34,44,30,97,51.87,38,709,337,1016,177.1,21,3,1303,25,4,0
Ivan Rakitić,7635,Sevilla,2833,spain,2122,2185,35,26,7.08,4,6,10,,,95,29,34.94,322,117,63.93,695,670,1336,85.86,38,55.88,30,0,0,1,,4,1,6,4,34,35,0,0,12,27,118,0,0,36,1,12.9,,19,14,5,2,2,,82,48.24,0,0,0,220,23,42,0,0,,0,1,2,0,50.0,0,1,0,0,337,17,0,0,4,0,0,0,0,0,0,546.25,25.0,4,13,18,13,12,8,38.1,0,40,22,55.0,41,167,21,83,120,50.42,183,909,730,1556,247.9,31,2,1968,35,5,0
Iñigo Martínez,173883,Athletic Club,2825,spain,2122,2344,27,26,7.08,3,0,3,,,83,3,27.27,92,121,45.32,340,608,945,79.21,72,59.5,49,0,0,0,,1,2,8,13,137,27,0,1,3,9,89,0,0,33,0,11.11,,18,17,1,3,0,,54,57.45,3,0,0,248,39,4,0,2,,0,0,0,1,0.0,0,0,0,0,271,0,0,2,0,0,0,0,0,0,0,781.33,0.0,3,22,5,10,9,2,100.0,0,28,13,46.43,4,167,2,11,126,58.6,267,517,687,1193,191.2,27,2,1550,27,7,1
Gonçalo Guedes,280979,Valencia,2828,spain,2122,2620,36,30,7.08,11,6,17,,,38,32,29.09,281,36,52.94,428,108,504,68.48,16,35.56,29,0,0,1,,7,5,19,2,1,36,0,0,46,20,186,0,0,37,0,15.94,,42,34,8,8,3,,159,50.32,3,0,2,232,9,43,2,5,,0,0,2,0,50.0,0,1,0,1,526,18,0,0,6,0,0,0,0,0,0,238.18,0.0,3,31,38,22,28,64,51.61,0,21,14,66.67,43,79,124,110,175,48.48,68,705,141,736,254.8,69,4,1393,74,3,0
