player,player_id,team,team_id,data_country,data_season,minutesPlayed,appearances,matchesStarted,rating,goals,assists,goalsAssistsSum,expectedGoals,expectedAssists,accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards
Günay Güvenç,103457,Galatasaray,3061,turkey,2425,91,2,1,8.5,0,0,0,,0.0,5,0,0.0,1,9,47.37,4,21,25,69.44,2,100.0,0,0,0,0,14,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0.0,8,0,0,0,0,0,1.5,0,0.0,0,2,0,11,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,13,0,0,1,0,1,3,2,5,0,2,0.0,0.0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,7,0,0,2,100.0,19,7,29,36,8.5,0,1,58,1,0,0
Emir Dadük,1618350,Hatayspor,3091,turkey,2425,90,1,1,8.2,0,0,0,,0.0,0,0,0.0,0,2,50.0,0,29,29,93.55,0,0.0,0,0,0,0,9,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,7,0,0,0,0,0,1.54,0,0.0,0,1,0,2,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,2,0,0,0,0,1,3,2,5,0,1,0.0,0.0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0,0,0,0,0.0,4,1,30,31,8.2,0,1,45,0,0,0
Demir Sarıcalı,1548585,Hatayspor,3091,turkey,2425,90,1,1,7.8,0,0,0,,0.0,0,0,0.0,0,6,30.0,1,15,16,50.0,1,100.0,0,0,0,0,11,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0.0,12,5,5,0,0,0,-1.34,0,0.0,0,0,0,16,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,16,0,1,0,0,0,8,0,8,0,2,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,1,0,0,1,100.0,20,12,20,32,7.8,0,0,54,0,0,0
Victor Osimhen,822471,Galatasaray,3061,turkey,2425,2292,29,27,7.72,26,5,31,23.8,3.1,7,5,31.25,120,7,50.0,200,33,228,66.86,89,60.14,59,0,0,0,48,11,25,24,6,24,29,0,0,35,1,136,0,0,29,0,19.12,0,18,18,0,25,1,,75,49.34,8,0,3,113,9,32,1,40,,0,0,6,0,100.0,0,6,0,3,234,20,0,0,17,0,0,0,0,0,0,88.15,0.0,0,117,19,56,56,23,54.76,0,7,6,85.71,32,19,42,16,164,54.67,14,315,42,341,223.9,136,7,765,48,4,0
Kerem Aktürkoğlu,903324,Galatasaray,3061,turkey,2425,174,3,2,7.7,2,2,4,1.12,0.38,0,1,16.67,19,3,50.0,27,14,40,75.47,4,66.67,2,0,0,0,9,2,1,0,0,1,3,0,0,3,1,10,0,0,0,0,40.0,0,1,1,0,2,0,,10,55.56,0,0,0,13,0,5,0,1,,0,0,0,0,0.0,0,0,0,0,31,1,0,0,2,0,0,0,0,0,0,87.0,0.0,0,3,2,2,3,6,60.0,0,1,0,0.0,5,2,10,6,14,58.33,6,42,17,53,23.1,5,0,95,3,0,0
Halil Bağcı,1384655,Gaziantep FK,5138,turkey,2425,90,1,1,7.7,0,0,0,,0.0,0,0,0.0,0,3,50.0,1,9,10,76.92,0,0.0,0,0,0,0,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,6,2,2,0,0,0,-0.07,0,0.0,0,2,0,3,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,3,0,0,0,0,1,2,3,5,0,4,0.0,0.0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0,0,0,0,0.0,6,2,11,13,7.7,0,0,28,0,0,0
Dušan Tadić,38560,Fenerbahçe,3052,turkey,2425,2494,35,28,7.52,11,13,24,9.71,10.18,59,62,38.99,400,32,54.24,653,191,782,79.39,14,35.9,25,0,0,0,80,21,6,10,5,13,35,0,0,52,7,117,0,0,22,0,26.19,0,28,25,3,10,1,,81,46.82,0,0,2,203,15,85,8,12,,0,1,3,0,100.0,0,3,0,0,440,20,0,0,3,0,0,0,0,0,0,226.73,0.0,4,32,10,11,21,13,52.0,0,30,15,50.0,84,107,25,159,95,44.81,59,928,216,985,263.2,42,9,1543,38,2,0
Haris Hajradinović,254979,Kasımpaşa,6063,turkey,2425,2897,34,33,7.5,9,8,17,8.73,7.49,107,46,26.9,483,120,59.11,816,336,1106,77.18,17,36.96,29,0,0,0,151,17,2,10,2,22,34,0,0,44,38,180,0,3,50,0,13.24,0,57,49,8,9,0,,156,50.81,1,0,1,327,16,96,8,2,,0,2,7,0,100.0,0,7,0,0,591,25,0,0,0,0,0,0,0,0,0,321.89,0.0,6,26,42,34,24,23,52.27,0,71,37,52.11,94,199,44,171,173,49.01,203,1213,391,1433,255.0,68,8,2096,62,5,0
Batuhan Yavuz,1195735,Alanyaspor,6362,turkey,2425,90,1,1,7.5,0,0,0,,0.02,1,0,0.0,4,0,0.0,8,51,59,93.65,0,0.0,1,0,0,0,2,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0.0,0,0,0,0,0,0,,3,75.0,0,0,0,4,2,1,0,0,,0,0,0,0,0.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,100.0,0,1,1,100.0,1,1,1,1,3,60.0,0,10,54,63,7.5,0,0,72,1,0,0
Rômulo,1133743,Göztepe,3054,turkey,2425,2494,29,28,7.46,13,9,22,13.0,4.95,13,7,28.0,258,11,45.83,389,78,460,70.66,61,35.26,112,0,0,1,93,16,13,18,2,9,29,0,0,37,11,233,0,0,29,0,13.68,0,41,35,6,12,1,,88,42.11,1,0,6,191,7,46,2,20,,0,1,6,0,83.33,0,5,0,1,405,34,0,0,10,0,0,0,0,0,0,191.85,0.0,4,73,22,36,41,44,46.81,0,23,16,69.57,45,29,94,25,149,39.01,24,576,100,651,216.4,95,6,1178,21,5,0
Mauro Icardi,233114,Galatasaray,3061,turkey,2425,527,7,7,7.41,4,1,5,2.29,1.21,4,0,0.0,24,5,50.0,49,21,70,69.31,9,37.5,15,0,0,0,4,3,0,3,0,4,7,0,0,4,0,22,0,0,2,0,30.77,0,3,3,0,4,0,,8,53.33,1,0,0,31,0,7,1,3,,0,0,1,0,100.0,0,1,0,1,54,1,0,0,2,0,0,0,0,0,0,131.75,0.0,0,12,1,5,5,0,0.0,0,1,0,0.0,7,8,2,2,17,43.59,10,78,25,101,51.9,13,2,160,7,0,0
Oleksandr Zubkov,353282,Trabzonspor,3051,turkey,2425,946,15,11,7.4,6,3,9,2.87,3.09,21,12,24.0,131,31,63.27,217,128,333,78.72,1,25.0,3,0,0,0,46,4,2,9,0,5,15,0,0,11,10,59,0,0,15,0,20.0,0,17,15,2,5,1,,46,45.1,0,0,1,90,5,32,6,4,,0,1,0,0,0.0,0,0,0,1,194,5,0,0,0,0,0,0,0,0,0,157.67,0.0,1,15,15,6,15,14,38.89,0,13,9,69.23,31,46,36,50,47,44.34,49,324,149,423,111.0,30,3,657,19,3,0
Nuno Da Costa,209374,Kasımpaşa,6063,turkey,2425,2501,29,29,7.36,13,2,15,12.92,2.33,12,0,0.0,135,19,61.29,236,127,363,67.72,72,46.75,82,0,0,0,86,3,11,10,3,23,29,0,0,34,11,194,0,0,45,0,14.61,0,42,33,9,13,0,,135,54.66,1,0,2,173,4,19,2,21,,0,0,0,0,0.0,0,0,0,1,375,26,0,1,10,0,0,0,0,0,0,192.38,0.0,0,78,11,45,34,43,60.56,0,39,21,53.85,19,26,71,6,207,51.62,31,394,148,536,213.4,89,3,1062,54,5,1
Davinson Sánchez,566102,Galatasaray,3061,turkey,2425,2619,30,30,7.35,3,1,4,4.31,0.77,52,1,33.33,151,100,47.17,509,819,1327,85.39,86,68.8,39,0,0,0,143,1,9,2,10,158,30,0,0,4,18,89,0,0,23,0,13.04,10,22,22,0,3,0,,101,66.89,3,0,1,227,43,9,0,0,,0,0,0,1,0.0,0,0,0,0,266,5,0,0,0,0,0,0,0,0,0,873.0,0.0,0,22,1,14,7,20,76.92,0,62,43,69.35,9,104,26,3,187,67.75,212,671,886,1554,220.6,23,7,2012,21,7,0
Uğurcan Çakır,754330,Trabzonspor,3051,turkey,2425,2880,32,32,7.35,0,0,0,,0.1,93,0,0.0,68,239,42.83,148,584,732,68.99,16,94.12,1,0,0,0,278,0,0,0,13,18,32,2,0,0,0,2,1,2,1,0,0.0,171,41,36,5,0,0,7.6,9,90.0,0,28,0,329,1,0,0,0,,0,0,0,1,0.0,12,0,3,0,339,0,9,0,0,12,77,37,115,0,26,0.0,0.0,0,0,0,0,0,3,100.0,12,1,1,100.0,0,133,3,0,25,92.59,558,431,630,1061,235.2,0,4,1385,12,3,0
Arthur Masuaku,174975,Beşiktaş JK,3050,turkey,2425,2758,33,31,7.33,0,8,8,0.95,4.27,22,42,22.83,387,70,42.68,793,550,1301,84.54,43,57.33,32,0,0,0,166,8,0,6,9,76,33,0,0,25,29,147,1,2,30,0,0.0,3,31,28,3,0,0,,158,57.88,0,0,1,238,26,49,0,2,,0,1,0,0,0.0,0,0,0,0,525,5,0,0,0,0,0,0,0,0,0,0.0,0.0,9,5,24,16,7,58,63.74,0,72,41,56.94,48,77,91,184,201,57.76,164,1108,615,1539,241.8,29,5,2505,29,9,0
Milot Rashica,800411,Beşiktaş JK,3050,turkey,2425,2051,28,24,7.33,3,5,8,3.85,6.64,25,41,26.28,298,32,55.17,489,126,574,77.25,8,28.57,20,0,0,0,112,13,6,7,2,20,28,0,0,7,14,89,0,1,30,0,9.68,0,22,19,3,2,1,,92,57.14,1,0,2,169,12,58,0,10,,0,0,0,0,0.0,0,0,0,1,365,20,0,0,2,0,0,0,0,0,0,683.67,0.0,0,23,8,12,12,15,41.67,0,50,25,50.0,58,57,36,156,100,52.91,58,742,157,743,205.1,31,4,1226,28,2,0
Allan Saint-Maximin,347010,Fenerbahçe,3052,turkey,2425,1211,20,14,7.32,4,3,7,1.98,3.15,12,13,20.0,133,11,57.89,218,64,269,75.56,6,60.0,4,0,0,0,56,8,0,11,1,6,20,0,0,18,5,74,0,0,11,0,9.76,0,13,12,1,3,1,,92,56.79,0,0,1,87,2,30,1,4,,0,0,0,0,0.0,0,0,0,1,237,14,0,0,3,0,0,0,0,0,0,302.75,0.0,0,20,21,12,18,52,59.09,0,20,14,70.0,30,22,88,65,98,56.98,19,345,76,356,146.3,41,2,699,20,3,0
Rafa Silva,252577,Beşiktaş JK,3050,turkey,2425,3090,35,35,7.31,12,5,17,15.04,6.48,36,15,24.59,491,29,60.42,762,219,966,78.86,11,33.33,22,0,0,0,131,15,18,18,3,3,35,0,0,48,27,172,1,1,15,0,13.48,0,34,31,3,11,1,,147,49.49,1,0,1,259,9,62,0,9,,0,0,0,0,0.0,0,0,0,2,534,28,0,0,11,0,0,0,0,0,0,257.5,0.0,1,64,25,28,43,60,48.0,0,23,15,65.22,62,70,125,61,158,47.88,48,1034,252,1225,255.9,89,7,1849,64,5,0
Fred,243623,Fenerbahçe,3052,turkey,2425,2582,31,29,7.3,5,4,9,3.28,3.72,84,7,26.92,396,92,58.23,801,654,1448,84.63,10,26.32,28,0,0,0,160,5,2,17,6,30,31,0,0,30,24,133,0,0,38,0,10.87,0,29,25,4,4,1,,149,58.66,0,0,0,263,31,34,4,1,,0,0,0,0,0.0,0,0,0,1,383,19,0,0,1,0,0,0,0,0,0,516.4,0.0,1,20,26,14,15,15,45.45,0,72,32,44.44,34,159,33,26,159,54.45,158,1033,704,1711,226.4,46,1,2201,63,8,0
Ali Şaşal Vural,94540,Sivasspor,3076,turkey,2425,2295,26,25,7.29,0,0,0,,0.05,49,0,0.0,35,212,43.8,131,356,487,63.83,8,88.89,1,0,0,0,291,0,0,0,5,12,26,2,0,0,2,3,4,3,0,0,0.0,206,40,34,6,0,0,8.21,7,77.78,0,36,0,276,0,1,0,0,,0,0,0,0,0.0,5,0,0,0,285,0,5,0,0,5,70,33,103,0,25,0.0,0.0,0,0,0,0,0,0,0.0,5,0,0,0.0,1,64,0,0,15,83.33,484,371,392,763,189.6,0,0,1099,10,3,0
Oğuz Aydın,999396,Fenerbahçe,3052,turkey,2425,1589,25,18,7.28,7,3,10,5.24,3.78,21,20,20.41,191,15,31.91,357,191,528,78.92,11,42.31,15,0,0,0,94,8,3,4,2,25,24,0,0,10,13,65,0,1,15,0,20.0,0,20,16,4,6,1,,65,56.52,0,0,2,141,12,27,3,3,,0,0,0,0,0.0,0,0,0,0,277,16,0,0,4,0,0,0,0,0,0,227.0,0.0,0,19,16,16,15,15,51.72,0,36,20,55.56,27,46,29,98,76,53.9,47,547,220,669,174.7,35,3,1102,14,1,0
Edin Višća,109779,Trabzonspor,3051,turkey,2425,2146,30,25,7.27,4,6,10,4.72,7.25,54,48,29.63,319,58,65.91,536,233,721,79.49,3,42.86,4,0,0,0,98,18,7,19,2,6,30,0,1,21,25,84,0,0,16,0,6.45,0,30,25,5,2,2,,77,49.04,0,0,2,186,23,69,1,5,,0,1,0,2,0.0,0,0,0,1,396,27,0,1,3,0,0,0,0,0,0,536.5,0.0,2,38,24,31,12,24,54.55,0,31,22,70.97,68,84,44,162,80,48.78,88,798,271,907,218.2,62,3,1418,22,3,0
Yunus Akgün,857738,Galatasaray,3061,turkey,2425,2126,30,25,7.27,7,10,17,4.15,5.88,24,10,25.64,316,19,39.58,502,171,663,82.67,9,40.91,13,0,0,0,109,14,2,15,3,12,30,0,0,31,17,123,0,0,16,0,13.73,0,17,17,0,5,2,,63,36.42,0,0,1,139,13,51,4,5,,0,1,0,0,0.0,0,0,0,0,309,23,0,0,3,0,0,0,0,0,0,303.71,0.0,0,27,24,16,20,37,43.53,0,15,11,73.33,50,51,85,39,72,36.92,48,647,194,802,218.0,51,3,1185,11,4,0
Krzysztof Piątek,558738,Başakşehir FK,3086,turkey,2425,2619,33,29,7.26,21,2,23,19.37,2.05,19,4,36.36,148,11,55.0,262,121,379,72.19,96,50.0,96,0,0,3,60,6,20,17,3,24,33,0,1,34,15,198,0,1,34,0,19.81,0,42,38,4,21,0,,76,42.7,6,0,3,146,3,26,2,12,,0,0,8,0,62.5,0,5,0,1,266,16,0,1,13,0,0,0,0,0,0,124.71,0.0,0,86,20,36,53,15,38.46,0,12,9,75.0,26,31,39,11,172,46.49,20,387,149,525,239.6,106,5,925,52,6,0
Dries Mertens,32493,Galatasaray,3061,turkey,2425,1814,33,22,7.25,5,7,12,4.05,6.22,50,42,25.77,233,38,53.52,393,145,496,71.37,3,25.0,9,0,0,0,76,17,5,8,0,11,33,0,0,20,21,81,0,0,26,0,11.36,0,19,19,0,5,0,,67,48.2,0,0,0,199,9,65,0,2,,0,2,1,0,100.0,0,1,0,2,392,20,0,0,5,0,0,0,0,0,0,362.8,0.0,8,28,16,14,22,5,41.67,0,38,22,57.89,63,98,12,163,70,46.36,71,686,172,695,239.3,44,2,1112,24,3,0
Edin Džeko,14990,Fenerbahçe,3052,turkey,2425,2247,35,24,7.24,14,4,18,15.95,4.13,41,7,26.92,198,39,67.24,331,170,494,68.14,72,51.8,67,1,0,0,55,9,18,18,2,40,35,0,0,28,7,128,1,1,17,0,13.08,0,25,21,4,14,0,,68,52.71,0,0,3,231,2,48,2,17,,0,1,4,0,75.0,0,3,0,0,345,14,0,0,12,0,0,0,0,0,0,160.5,0.0,0,92,15,44,45,12,46.15,0,14,6,42.86,47,75,26,26,140,52.24,58,543,208,725,253.4,107,3,1144,45,1,0
Álvaro Morata,125407,Galatasaray,3061,turkey,2425,561,11,5,7.24,5,1,6,3.88,1.33,3,0,0.0,48,6,60.0,81,38,119,76.28,11,68.75,5,0,0,0,16,2,2,4,2,7,11,0,0,12,4,40,0,0,18,0,26.32,0,5,5,0,5,0,,27,43.55,1,0,0,37,1,12,1,3,,0,0,1,0,100.0,0,1,0,1,70,4,0,0,3,0,0,0,0,0,0,112.2,0.0,0,16,3,6,9,2,50.0,0,14,8,57.14,12,9,4,8,38,48.72,10,116,48,156,79.6,19,1,264,11,2,0
Berke Özer,847494,Eyüpspor,7040,turkey,2425,3015,34,34,7.24,0,0,0,,0.09,47,0,0.0,42,168,31.23,97,779,876,69.91,17,94.44,1,0,0,0,294,0,0,0,10,55,34,1,0,0,0,1,1,4,0,0,0.0,248,44,40,4,0,0,8.64,13,100.0,0,38,0,377,1,1,0,0,,0,0,0,0,0.0,3,0,0,0,385,0,21,0,0,18,79,34,115,0,30,0.0,0.0,0,0,0,0,0,2,100.0,18,3,2,66.67,1,87,2,0,30,96.77,538,417,836,1253,246.0,0,4,1651,10,5,0
Abdülkerim Bardakcı,178963,Galatasaray,3061,turkey,2425,2757,32,32,7.23,3,2,5,1.87,1.84,91,12,52.17,176,124,52.99,502,893,1383,84.18,116,61.38,73,0,0,0,127,4,2,3,11,136,32,0,0,8,5,110,1,2,26,0,15.79,30,28,27,1,3,0,,54,59.34,2,0,1,260,55,16,1,1,,0,0,0,2,0.0,0,0,0,0,304,3,0,0,0,0,0,0,0,0,0,919.0,0.0,0,15,4,6,10,9,81.82,0,29,24,82.76,16,165,11,23,170,60.71,234,696,970,1643,231.5,19,4,2067,19,4,0
Rey Manaj,587882,Sivasspor,3076,turkey,2425,2203,27,26,7.23,12,4,16,10.67,1.36,7,0,0.0,128,12,63.16,199,142,341,77.68,81,51.59,76,0,0,1,42,7,9,28,1,29,27,0,0,48,7,196,0,0,49,0,12.5,0,42,35,7,12,0,,102,45.95,2,0,3,98,3,20,2,20,,0,0,3,0,66.67,0,2,0,0,273,11,0,1,8,0,0,0,0,0,0,183.58,0.0,18,64,32,35,33,22,45.83,0,8,5,62.5,20,16,48,9,183,48.28,19,297,151,439,195.3,96,3,901,73,7,1
Anderson Talisca,329245,Fenerbahçe,3052,turkey,2425,1034,16,12,7.23,9,1,10,8.62,0.91,19,1,11.11,93,22,78.57,170,81,250,80.13,12,40.0,18,0,0,0,35,1,6,18,0,6,16,0,0,12,6,57,0,0,19,1,13.85,0,13,10,3,7,2,,31,44.29,1,0,1,62,2,12,8,2,,0,0,4,2,100.0,0,4,0,0,117,10,0,0,0,0,0,0,0,0,0,114.89,11.11,9,32,33,17,30,10,62.5,0,6,5,83.33,12,28,16,9,43,43.0,28,227,94,312,115.7,65,2,491,16,3,0
Gedson Fernandes,862055,Beşiktaş JK,3050,turkey,2425,2952,34,34,7.22,7,0,7,6.4,3.75,34,2,8.33,395,41,56.94,706,441,1145,84.56,19,32.76,39,0,0,1,180,4,5,19,7,30,34,0,0,38,37,191,0,1,44,0,13.46,0,32,29,3,7,0,,216,58.7,1,0,2,209,36,35,0,6,,1,0,2,0,50.0,0,1,0,1,395,21,0,1,6,0,0,0,0,0,0,421.71,0.0,2,32,20,16,17,57,60.64,0,84,54,64.29,35,58,94,24,235,55.16,72,890,488,1354,245.5,52,3,1997,77,2,1
Onurcan Piri,213542,Kayserispor,3072,turkey,2425,990,11,11,7.22,0,0,0,,0.02,15,0,0.0,13,58,34.32,35,158,193,62.66,1,50.0,1,0,0,0,90,0,0,0,1,8,11,0,0,0,0,1,1,1,0,0,0.0,78,25,21,4,0,0,0.53,1,100.0,0,11,0,115,0,0,0,0,,1,0,0,0,0.0,1,0,0,0,120,0,2,0,0,7,35,16,51,0,12,0.0,0.0,0,0,0,0,0,1,100.0,7,0,0,0.0,0,34,1,0,2,66.67,169,127,181,308,79.4,0,2,433,0,1,0
David Tijanič,827369,Göztepe,3054,turkey,2425,1868,33,22,7.22,5,9,14,5.88,4.73,20,57,42.86,242,11,73.33,449,183,575,84.06,18,30.51,41,0,0,0,127,8,7,14,0,7,33,0,0,28,15,130,0,0,25,0,9.09,1,24,21,3,5,0,,66,42.58,0,0,4,109,9,67,0,8,,0,1,0,0,0.0,0,0,0,0,283,29,0,0,5,0,0,0,0,0,0,373.6,0.0,2,31,24,18,23,15,40.54,0,22,11,50.0,66,35,37,133,84,39.25,15,613,204,684,238.1,55,1,1106,29,1,0
Gabriel Sara,913593,Galatasaray,3061,turkey,2425,2271,30,27,7.21,2,8,10,3.86,7.62,57,56,34.78,351,53,60.92,673,427,1044,83.39,26,52.0,24,0,0,0,113,12,4,16,3,22,30,0,0,29,21,118,0,1,19,0,3.7,0,22,21,1,2,0,,69,42.33,0,0,2,208,16,69,2,1,,0,1,0,0,0.0,0,0,0,0,412,8,0,0,0,0,0,0,0,0,0,1135.5,0.0,6,18,36,25,13,18,41.86,0,23,15,65.22,68,112,43,161,95,44.6,87,942,471,1252,216.2,54,5,1743,29,4,0
Youssef En-Nesyri,846470,Fenerbahçe,3052,turkey,2425,2002,34,22,7.21,20,4,24,18.04,1.71,13,4,33.33,91,9,60.0,161,69,226,70.85,85,48.57,90,0,0,0,30,6,24,14,2,21,34,0,0,23,8,152,0,0,18,0,18.52,0,27,24,3,18,2,,39,38.61,10,0,6,93,2,21,7,17,,0,0,0,0,0.0,0,0,0,2,193,11,0,0,3,0,0,0,0,0,0,100.1,0.0,0,102,6,51,43,7,26.92,0,13,9,69.23,21,19,26,12,124,44.93,15,245,86,319,245.0,108,4,652,19,4,0
Lucas Torreira,754794,Galatasaray,3061,turkey,2425,2765,32,32,7.2,4,5,9,1.89,2.91,94,2,22.22,311,75,55.97,751,627,1376,88.95,18,40.91,26,0,0,0,193,6,5,6,7,54,32,0,0,7,43,118,0,1,41,0,15.38,0,25,24,1,3,1,,122,57.01,1,0,3,171,33,34,1,0,,0,0,0,0,0.0,0,0,0,0,230,18,0,0,2,0,0,0,0,0,0,691.25,0.0,0,13,13,11,9,9,56.25,0,74,47,63.51,34,129,16,9,140,54.26,134,886,670,1547,230.4,26,1,1932,40,4,0
Svit Sešlar,946291,Eyüpspor,7040,turkey,2425,25,2,0,7.2,0,1,1,0.06,0.38,2,0,0.0,4,0,0.0,5,2,7,70.0,0,0.0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0.0,0,0,0,0,0,0,,3,60.0,0,0,0,3,0,1,0,0,,0,0,0,0,0.0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,2,2,0,0,0.0,0,2,1,50.0,1,2,1,1,3,60.0,0,8,3,10,14.4,2,0,21,1,1,0
Ersin Destanoğlu,913656,Beşiktaş JK,3050,turkey,2425,180,2,2,7.2,0,0,0,,0.01,3,0,0.0,2,6,35.29,4,23,27,71.05,0,0.0,0,0,0,0,17,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0.0,10,3,3,0,0,0,0.54,0,0.0,0,2,0,11,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,12,0,0,0,0,0,5,2,7,2,2,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,5,0,0,0,0.0,17,12,26,38,14.4,0,0,59,0,3,0
Alexandru Maxim,180511,Gaziantep FK,5138,turkey,2425,2634,34,33,7.2,7,5,12,6.2,5.36,103,48,35.82,367,123,74.1,683,535,1170,86.99,14,32.56,29,0,0,0,143,9,2,13,1,20,34,0,0,36,30,153,1,2,44,0,17.95,0,43,38,5,6,1,,101,44.89,0,0,1,175,25,82,1,2,,0,1,4,0,100.0,0,4,0,0,375,18,0,0,6,0,0,0,0,0,0,376.29,0.0,7,12,27,13,13,21,56.76,0,43,25,58.14,81,152,37,134,115,42.91,166,904,575,1345,244.7,39,3,1865,37,7,0
Deniz Türüç,252207,Başakşehir FK,3086,turkey,2425,2256,34,26,7.2,5,7,12,3.2,8.83,54,64,35.96,202,76,53.15,427,296,659,76.54,26,43.33,34,0,0,0,112,20,4,10,4,24,34,0,0,25,18,110,0,0,23,1,11.63,0,33,31,2,4,1,,77,50.33,0,0,2,202,8,69,4,4,,0,0,0,1,0.0,0,0,0,0,424,19,0,1,1,0,0,0,0,0,0,451.2,8.33,12,19,24,17,16,28,65.12,0,18,10,55.56,69,112,43,178,103,48.36,143,702,337,861,244.7,43,4,1371,32,7,1
Miguel Cardoso,344009,Kayserispor,3072,turkey,2425,2868,33,33,7.2,8,7,15,7.81,8.2,27,31,20.39,269,35,50.72,443,268,680,79.53,39,39.0,61,0,0,0,116,14,9,16,5,25,33,0,0,32,20,185,0,0,45,0,11.76,0,44,40,4,8,0,,96,43.64,1,0,4,175,4,50,2,18,,0,1,1,0,100.0,0,1,0,2,430,20,0,0,5,0,0,0,0,0,0,358.5,0.0,0,50,18,22,30,31,50.82,0,27,19,70.37,49,50,61,152,135,42.19,69,705,302,855,237.5,68,3,1423,39,9,0
Barış Alper Yılmaz,904096,Galatasaray,3061,turkey,2425,2609,32,29,7.19,12,3,15,7.21,6.55,26,21,19.81,313,18,45.0,487,151,617,75.43,74,52.11,68,0,0,0,97,8,11,23,3,14,32,0,0,44,17,256,0,0,65,0,15.79,0,27,26,1,10,2,,127,40.32,0,0,1,201,19,46,5,4,,0,2,0,0,0.0,0,0,0,0,508,21,0,0,7,0,0,0,0,0,0,217.42,0.0,1,61,15,23,30,46,39.66,0,34,25,73.53,44,53,116,106,201,43.98,40,737,187,818,230.2,76,3,1500,48,9,0
Zeki Yavru,140735,Samsunspor,3053,turkey,2425,2894,35,35,7.19,2,7,9,0.94,3.91,80,46,25.27,306,109,42.25,624,459,1037,76.14,40,54.79,33,0,0,0,129,6,1,1,7,91,35,0,0,9,31,110,0,1,36,2,18.18,0,40,37,3,0,2,,116,60.1,0,0,0,325,37,62,0,0,,1,1,0,0,0.0,0,0,0,0,533,6,0,0,2,0,0,0,0,0,0,1447.0,22.22,9,1,10,5,5,12,75.0,0,81,47,58.02,61,152,16,182,156,58.65,258,991,553,1362,251.6,11,5,2168,24,8,0
Abdullah Yiğiter,827515,Antalyaspor,3056,turkey,2425,540,6,6,7.18,0,0,0,,0.01,18,0,0.0,7,34,35.42,24,119,143,68.75,2,100.0,0,0,0,0,46,0,0,0,2,5,6,0,0,0,0,0,1,0,0,0,0.0,27,9,8,1,0,0,1.35,0,0.0,0,5,0,65,0,0,0,0,,0,0,0,0,0.0,3,0,1,0,66,0,3,0,0,3,17,5,22,0,4,0.0,0.0,0,0,0,0,0,0,0.0,3,0,0,0.0,0,35,0,0,2,100.0,96,74,134,208,43.1,0,1,266,1,0,0
