player,club,position,age,nationality,data_country,data_season,gross_weekly_eur,gross_annual_eur
Nemanja Gudelj,Sevilla,M,28,Serbia,spain,2021,107692.0,5600000.0
Raúl García,Athletic Club,F,34,Spain,spain,2021,107692.0,5600000.0
Gabriel Paulista,Valencia,D,29,Brazil,spain,2021,102500.0,5330000.0
David Silva,Real Sociedad,F,34,Spain,spain,2021,101923.0,5300000.0
Paco Alcácer,Villarreal,F,27,Spain,spain,2021,100192.0,5210000.0
Vicente Iborra,Villarreal,M,32,Spain,spain,2021,99231.0,5160000.0
Moussa Wagué,Barcelona,D,22,Senegal,spain,2021,96154.0,5000000.0
Munir El Haddadi,Sevilla,F,25,Morocco,spain,2021,95769.0,4980000.0
Fernando,Sevilla,M,33,Brazil,spain,2021,93654.0,4870000.0
Nolito,Celta Vigo,F,34,Spain,spain,2021,88077.0,4580000.0
Stefan Savic,Atletico Madrid,D,29,Montenegro,spain,2021,86538.0,4500000.0
Jesús Navas,Sevilla,D,34,Spain,spain,2021,84615.0,4400000.0
Denis Suárez,Celta Vigo,F,26,Spain,spain,2021,84231.0,4380000.0
Yuri Berchiche,Athletic Club,D,30,Spain,spain,2021,82308.0,4280000.0
Unai Simón,Athletic Club,K,23,Spain,spain,2021,82308.0,4280000.0
Federico Valverde,Real Madrid,M,22,Uruguay,spain,2021,80192.0,4170000.0
Martin Ödegaard,Real Madrid,F,21,Norway,spain,2021,80192.0,4170000.0
Roque Mesa,Valladolid,M,31,Spain,spain,2021,80000.0,4160000.0
Adnan Januzaj,Real Sociedad,F,25,Belgium,spain,2021,76923.0,4000000.0
José Giménez,Atletico Madrid,D,25,Uruguay,spain,2021,76923.0,4000000.0
Riqui Puig,Barcelona,M,21,Spain,spain,2021,76923.0,4000000.0
Pedri,Barcelona,F,17,Spain,spain,2021,76923.0,4000000.0
Lucas Torreira,Atletico Madrid,M,24,Uruguay,spain,2021,75962.0,3950000.0
Trincão,Barcelona,F,21,Portugal,spain,2021,75000.0,3900000.0
Papu Gómez,Sevilla,F,32,Argentina,spain,2021,74231.0,3860000.0
Pau Torres,Villarreal,D,23,Spain,spain,2021,73077.0,3800000.0
Franco Vázquez,Sevilla,F,31,Argentina,spain,2021,73077.0,3800000.0
Dani Parejo,Villarreal,M,31,Spain,spain,2021,73077.0,3800000.0
Renan Lodi,Atletico Madrid,D,22,Brazil,spain,2021,73077.0,3800000.0
Jasper Cillessen,Valencia,K,31,Netherlands,spain,2021,72115.0,3750000.0
Francis Coquelin,Villarreal,M,29,France,spain,2021,71923.0,3740000.0
Tomas Vaclík,Sevilla,K,31,Czech Republic,spain,2021,71538.0,3720000.0
Maxime Gonalons,Granada,M,31,France,spain,2021,71154.0,3700000.0
Patrick Cutrone,Valencia,F,23,Italy,spain,2021,70000.0,3640000.0
Ángel Correa,Atletico Madrid,F,25,Argentina,spain,2021,67308.0,3500000.0
José Gayà,Valencia,D,25,Spain,spain,2021,67308.0,3500000.0
Sergio Asenjo,Villarreal,K,31,Spain,spain,2021,66538.0,3460000.0
Nacho Monreal,Real Sociedad,D,34,Spain,spain,2021,66346.0,3450000.0
Daniel Wass,Valencia,D,31,Denmark,spain,2021,66154.0,3440000.0
Mario Gaspar,Villarreal,D,29,Spain,spain,2021,64038.0,3330000.0
Diego Carlos,Sevilla,D,27,Brazil,spain,2021,63846.0,3320000.0
Mikel Merino,Real Sociedad,M,24,Spain,spain,2021,61538.0,3200000.0
Denis Cheryshev,Valencia,F,29,Russia,spain,2021,61346.0,3190000.0
Iago Herrerín,Athletic Club,K,32,Spain,spain,2021,61154.0,3180000.0
Moussa Dembélé,Atletico Madrid,F,24,France,spain,2021,60000.0,3120000.0
Frenkie de Jong,Barcelona,M,23,Netherlands,spain,2021,57692.0,3000000.0
Youssef En-Nesyri,Sevilla,F,23,Morocco,spain,2021,57692.0,3000000.0
Asier Illarramendi,Real Sociedad,M,30,Spain,spain,2021,57692.0,3000000.0
Gerónimo Rulli,Villarreal,K,28,Argentina,spain,2021,56923.0,2960000.0
Martín Montoya,Real Betis,D,29,Spain,spain,2021,56731.0,2950000.0
Iago Aspas,Celta Vigo,F,33,Spain,spain,2021,55769.0,2900000.0
Jason,Valencia,F,26,Spain,spain,2021,55000.0,2860000.0
Raúl Albiol,Villarreal,D,35,Spain,spain,2021,54615.0,2840000.0
Andriy Lunin,Real Madrid,K,21,Ukraine,spain,2021,54038.0,2810000.0
Suso,Sevilla,F,26,Spain,spain,2021,53846.0,2800000.0
Dani García,Athletic Club,M,30,Spain,spain,2021,53269.0,2770000.0
Rodrigo Battaglia,Alaves,M,29,Argentina,spain,2021,52885.0,2750000.0
Marc Bartra,Real Betis,D,29,Spain,spain,2021,51923.0,2700000.0
Willian José,Real Sociedad,F,28,Brazil,spain,2021,51923.0,2700000.0
Iñigo Córdoba,Alaves,F,23,Spain,spain,2021,51154.0,2660000.0
Iñigo Córdoba,Athletic Club,F,23,Spain,spain,2021,51154.0,2660000.0
Eliaquim Mangala,Valencia,D,29,France,spain,2021,50577.0,2630000.0
Manu Vallejo,Valencia,F,23,Spain,spain,2021,50577.0,2630000.0
Ibai Gómez,Athletic Club,F,30,Spain,spain,2021,48846.0,2540000.0
Kenedy,Granada,F,24,Brazil,spain,2021,48654.0,2530000.0
Manu Sánchez,Atletico Madrid,D,20,Spain,spain,2021,48462.0,2520000.0
Ramiro Funes Mori,Villarreal,D,29,Argentina,spain,2021,48269.0,2510000.0
Marcos Acuña,Sevilla,D,28,Argentina,spain,2021,48077.0,2500000.0
Karim Rekik,Sevilla,D,25,Netherlands,spain,2021,48077.0,2500000.0
Yoshinori Muto,Eibar,F,28,Japan,spain,2021,48077.0,2500000.0
Joan Jordán,Sevilla,M,26,Spain,spain,2021,46154.0,2400000.0
Yeray Álvarez,Athletic Club,D,25,Spain,spain,2021,46154.0,2400000.0
Marc Cucurella,Getafe,M,22,Spain,spain,2021,45962.0,2390000.0
Rubén Blanco,Celta Vigo,K,25,Spain,spain,2021,45000.0,2340000.0
Óliver Torres,Sevilla,M,25,Spain,spain,2021,44231.0,2300000.0
Pervis Estupiñán,Villarreal,D,22,Ecuador,spain,2021,44038.0,2290000.0
Álex Remiro,Real Sociedad,K,25,Spain,spain,2021,42885.0,2230000.0
Djené,Getafe,D,28,Togo,spain,2021,42308.0,2200000.0
Mikel Oyarzabal,Real Sociedad,F,23,Spain,spain,2021,42308.0,2200000.0
Iker Muniain,Athletic Club,F,27,Spain,spain,2021,42308.0,2200000.0
Jeison Murillo,Celta Vigo,D,28,Colombia,spain,2021,42115.0,2190000.0
Kenan Kodro,Valladolid,F,27,Bosnia-Herzegovina,spain,2021,41154.0,2140000.0
Kenan Kodro,Athletic Club,F,27,Bosnia-Herzegovina,spain,2021,41154.0,2140000.0
Jaime Mata,Getafe,F,31,Spain,spain,2021,41154.0,2140000.0
Jaume Doménech,Valencia,K,29,Spain,spain,2021,40577.0,2110000.0
Portu,Real Sociedad,F,28,Spain,spain,2021,40577.0,2110000.0
Marcos Llorente,Atletico Madrid,F,25,Spain,spain,2021,40385.0,2100000.0
Carlos Soler,Valencia,M,23,Spain,spain,2021,40385.0,2100000.0
Manu Trigueros,Villarreal,M,29,Spain,spain,2021,40000.0,2080000.0
Denis Vavro,Huesca,D,24,Slovakia,spain,2021,40000.0,2080000.0
Gerard Moreno,Villarreal,F,28,Spain,spain,2021,40000.0,2080000.0
Nemanja Maksimovic,Getafe,M,25,Serbia,spain,2021,40000.0,2080000.0
Kieran Trippier,Atletico Madrid,D,30,England,spain,2021,38462.0,2000000.0
Juan Foyth,Villarreal,D,22,Argentina,spain,2021,38462.0,2000000.0
Aarón Martín,Celta Vigo,D,23,Spain,spain,2021,38462.0,2000000.0
Miguel Ángel Moyá,Real Sociedad,K,36,Spain,spain,2021,37885.0,1970000.0
Étienne Capoue,Villarreal,M,32,France,spain,2021,36538.0,1900000.0
Aritz Elustondo,Real Sociedad,D,26,Spain,spain,2021,35577.0,1850000.0
Néstor Araújo,Celta Vigo,D,29,Mexico,spain,2021,35385.0,1840000.0
Thierry Correia,Valencia,D,21,Portugal,spain,2021,35385.0,1840000.0
Fabián Orellana,Valladolid,F,34,Chile,spain,2021,34808.0,1810000.0
Joseba Zaldua,Real Sociedad,D,28,Spain,spain,2021,34808.0,1810000.0
Jota Peleteiro,Alaves,F,29,Spain,spain,2021,34808.0,1810000.0
Óscar de Marcos,Athletic Club,D,31,Spain,spain,2021,34615.0,1800000.0
José Luis Morales,Levante,F,33,Spain,spain,2021,34615.0,1800000.0
Alfonso Pedraza,Villarreal,D,24,Spain,spain,2021,34615.0,1800000.0
Borja Iglesias,Real Betis,F,27,Spain,spain,2021,34615.0,1800000.0
Jesús Vallejo,Granada,D,23,Spain,spain,2021,34615.0,1800000.0
Sergio Escudero,Sevilla,D,31,Spain,spain,2021,34615.0,1800000.0
Raúl Navas,Osasuna,D,32,Spain,spain,2021,34423.0,1790000.0
Jony,Osasuna,F,29,Spain,spain,2021,34423.0,1790000.0
Iván Marcone,Elche,M,30,Argentina,spain,2021,34231.0,1780000.0
Okay Yokuslu,Celta Vigo,M,26,Turkey,spain,2021,34231.0,1780000.0
Asier Villalibre,Athletic Club,F,23,Spain,spain,2021,34038.0,1770000.0
Toni Lato,Valencia,D,22,Spain,spain,2021,33846.0,1760000.0
Hugo Mallo,Celta Vigo,D,29,Spain,spain,2021,33654.0,1750000.0
Martín Zubimendi,Real Sociedad,M,21,Spain,spain,2021,33077.0,1720000.0
Sergio Álvarez,Celta Vigo,K,34,Spain,spain,2021,33077.0,1720000.0
Santi Mina,Celta Vigo,F,24,Spain,spain,2021,32885.0,1710000.0
Lucas Ocampos,Sevilla,F,26,Argentina,spain,2021,32692.0,1700000.0
Guido Rodríguez,Real Betis,M,26,Argentina,spain,2021,32692.0,1700000.0
Unai Núñez,Athletic Club,D,23,Spain,spain,2021,32692.0,1700000.0
Andrés Guardado,Real Betis,M,34,Mexico,spain,2021,32692.0,1700000.0
William Carvalho,Real Betis,M,28,Portugal,spain,2021,32692.0,1700000.0
Álex Berenguer,Athletic Club,F,25,Spain,spain,2021,32692.0,1700000.0
Rubén Rochina,Levante,F,29,Spain,spain,2021,32692.0,1700000.0
Álex Blanco,Valencia,F,21,Spain,spain,2021,32308.0,1680000.0
Cristiano Piccini,Valencia,D,28,Italy,spain,2021,32115.0,1670000.0
Bono,Sevilla,K,29,Morocco,spain,2021,31923.0,1660000.0
Joris Gnagnon,Sevilla,D,23,France,spain,2021,31346.0,1630000.0
Hugo Guillamón,Valencia,D,20,Spain,spain,2021,31154.0,1620000.0
José Campaña,Levante,M,27,Spain,spain,2021,30769.0,1600000.0
Claudio Bravo,Real Betis,K,37,Chile,spain,2021,30769.0,1600000.0
Jokin Ezkieta,Athletic Club,K,24,Spain,spain,2021,30000.0,1560000.0
Jorge Molina,Granada,F,38,Spain,spain,2021,29615.0,1540000.0
Mauro Arambarri,Getafe,M,25,Uruguay,spain,2021,29423.0,1530000.0
Pedro Mosquera,Huesca,M,32,Spain,spain,2021,29231.0,1520000.0
David Soria,Getafe,K,27,Spain,spain,2021,29038.0,1510000.0
Víctor Ruiz,Real Betis,D,31,Spain,spain,2021,28846.0,1500000.0
Sergi Guardiola,Valladolid,F,29,Spain,spain,2021,28846.0,1500000.0
Joaquín,Real Betis,F,39,Spain,spain,2021,28846.0,1500000.0
Florian Lejeune,Alaves,D,29,France,spain,2021,28846.0,1500000.0
Maxi Gómez,Valencia,F,24,Uruguay,spain,2021,28846.0,1500000.0
Yunus Musah,Valencia,M,18,England,spain,2021,28846.0,1500000.0
Iñigo Lekue,Athletic Club,D,27,Spain,spain,2021,28846.0,1500000.0
Aleix Vidal,Sevilla,D,31,Spain,spain,2021,28846.0,1500000.0
Sandro Ramírez,Huesca,F,25,Spain,spain,2021,28654.0,1490000.0
Oussama Idrissi,Sevilla,F,24,Morocco,spain,2021,28462.0,1480000.0
Abdoulay Diaby,Getafe,F,29,Mali,spain,2021,28462.0,1480000.0
Antonio Sanabria,Real Betis,F,24,Paraguay,spain,2021,28269.0,1470000.0
Sergio León,Levante,F,31,Spain,spain,2021,27885.0,1450000.0
Cristian Rivero,Valencia,K,22,Spain,spain,2021,27885.0,1450000.0
Tomás Pina,Alaves,M,33,Spain,spain,2021,27500.0,1430000.0
Jaume Costa,Villarreal,D,32,Spain,spain,2021,27500.0,1430000.0
Iñigo Vicente,Athletic Club,F,22,Spain,spain,2021,27500.0,1430000.0
Alberto Moreno,Villarreal,D,28,Spain,spain,2021,26923.0,1400000.0
Lucas Pérez,Alaves,F,32,Spain,spain,2021,26731.0,1390000.0
Facundo Roncaglia,Osasuna,D,33,Argentina,spain,2021,26538.0,1380000.0
Ángel Rodríguez,Getafe,F,33,Spain,spain,2021,26154.0,1360000.0
Darwin Machís,Granada,F,27,Venezuela,spain,2021,26154.0,1360000.0
Sergi Gómez,Sevilla,D,28,Spain,spain,2021,25962.0,1350000.0
Brais Méndez,Celta Vigo,F,23,Spain,spain,2021,25962.0,1350000.0
Pape Diop,Eibar,M,34,Senegal,spain,2021,25577.0,1330000.0
Juan Miranda,Real Betis,D,20,Spain,spain,2021,25000.0,1300000.0
Álvaro Negredo,Cadiz,F,35,Spain,spain,2021,24808.0,1290000.0
Roberto,Valladolid,K,34,Spain,spain,2021,24231.0,1260000.0
Domingos Duarte,Granada,D,25,Portugal,spain,2021,24231.0,1260000.0
Joselu,Alaves,F,30,Spain,spain,2021,24038.0,1250000.0
Sidnei,Real Betis,D,31,Brazil,spain,2021,23846.0,1240000.0
Guido Carrillo,Elche,F,29,Argentina,spain,2021,23654.0,1230000.0
David Costas,Celta Vigo,D,25,Spain,spain,2021,23462.0,1220000.0
Dimitri Foulquier,Granada,D,27,Guadeloupe,spain,2021,23077.0,1200000.0
Juanmi,Real Betis,F,27,Spain,spain,2021,23077.0,1200000.0
Luuk de Jong,Sevilla,F,30,Netherlands,spain,2021,23077.0,1200000.0
Ander Capa,Athletic Club,D,28,Spain,spain,2021,23077.0,1200000.0
Óscar Rodríguez,Sevilla,F,22,Spain,spain,2021,23077.0,1200000.0
Aïssa Mandi,Real Betis,D,28,Algeria,spain,2021,23077.0,1200000.0
Igor Zubeldia,Real Sociedad,M,23,Spain,spain,2021,23077.0,1200000.0
Takashi Inui,Eibar,F,32,Japan,spain,2021,23077.0,1200000.0
Idrissa Doumbia,Huesca,M,22,Cote d'Ivoire,spain,2021,22500.0,1170000.0
Paulo Gazzaniga,Elche,K,29,Argentina,spain,2021,22308.0,1160000.0
Rubén García,Osasuna,F,27,Spain,spain,2021,22115.0,1150000.0
Jonathan Calleri,Osasuna,F,27,Argentina,spain,2021,21731.0,1130000.0
Alexander Isak,Real Sociedad,F,21,Sweden,spain,2021,21538.0,1120000.0
David Juncà,Celta Vigo,D,26,Spain,spain,2021,21538.0,1120000.0
Dimitrios Siovas,Huesca,D,32,Greece,spain,2021,21346.0,1110000.0
Youssouf Koné,Elche,D,25,Mali,spain,2021,21346.0,1110000.0
Facundo Pellistri,Alaves,F,19,Uruguay,spain,2021,21346.0,1110000.0
Sergio Canales,Real Betis,F,29,Spain,spain,2021,21154.0,1100000.0
Jorge Sáenz,Celta Vigo,D,23,Spain,spain,2021,21154.0,1100000.0
Joseph Aidoo,Celta Vigo,D,25,Ghana,spain,2021,21154.0,1100000.0
Yangel Herrera,Granada,M,22,Venezuela,spain,2021,21154.0,1100000.0
Jules Koundé,Sevilla,D,21,France,spain,2021,21154.0,1100000.0
Samuel Chukwueze,Villarreal,F,21,Nigeria,spain,2021,21154.0,1100000.0
Nacho Martínez,Valladolid,D,31,Spain,spain,2021,20962.0,1090000.0
Augusto Fernández,Cadiz,M,34,Argentina,spain,2021,20962.0,1090000.0
Rubén Martínez,Osasuna,K,36,Spain,spain,2021,20769.0,1080000.0
Deyverson,Alaves,F,29,Brazil,spain,2021,20769.0,1080000.0
Roberto Soldado,Granada,F,35,Spain,spain,2021,20769.0,1080000.0
Luis Milla,Granada,M,26,Spain,spain,2021,20577.0,1070000.0
Pere Pons,Alaves,M,27,Spain,spain,2021,20192.0,1050000.0
Rubén Peña,Villarreal,D,29,Spain,spain,2021,20192.0,1050000.0
Cristian Tello,Real Betis,F,29,Spain,spain,2021,20000.0,1040000.0
Enis Bardhi,Levante,M,25,North Macedonia,spain,2021,19615.0,1020000.0
Cucho Hernández,Getafe,F,21,Colombia,spain,2021,19423.0,1010000.0
Takefusa Kubo,Getafe,F,19,Japan,spain,2021,19231.0,1000000.0
Carlos Fernández,Real Sociedad,F,24,Spain,spain,2021,19231.0,1000000.0
Santiago Cáseres,Villarreal,M,23,Argentina,spain,2021,19231.0,1000000.0
Aitor Fernández,Levante,K,29,Spain,spain,2021,19231.0,1000000.0
Mikel Vesga,Athletic Club,M,27,Spain,spain,2021,19231.0,1000000.0
Lucas Olaza,Celta Vigo,D,26,Uruguay,spain,2021,19231.0,1000000.0
Jon Guridi,Real Sociedad,M,25,Spain,spain,2021,19231.0,1000000.0
Takefusa Kubo,Villarreal,F,19,Japan,spain,2021,19231.0,1000000.0
Lucas Olaza,Valladolid,D,26,Uruguay,spain,2021,19231.0,1000000.0
Sergio Álvarez,Eibar,M,28,Spain,spain,2021,19038.0,990000.0
Pablo Maffeo,Huesca,D,23,Spain,spain,2021,18846.0,980000.0
Emre Mor,Celta Vigo,F,23,Turkey,spain,2021,18654.0,970000.0
Francisco Portillo,Getafe,F,30,Spain,spain,2021,18654.0,970000.0
Nikola Vukcevic,Levante,M,28,Montenegro,spain,2021,18462.0,960000.0
Emerson,Real Betis,D,21,Brazil,spain,2021,18462.0,960000.0
Loren Morón,Real Betis,F,26,Spain,spain,2021,18462.0,960000.0
Ansu Fati,Barcelona,F,17,Spain,spain,2021,18077.0,940000.0
Ante Palaversa,Getafe,M,20,Croatia,spain,2021,18077.0,940000.0
Johan Mojica,Elche,D,28,Colombia,spain,2021,17885.0,930000.0
Marko Dmitrovic,Eibar,K,28,Serbia,spain,2021,17885.0,930000.0
Luismi,Elche,M,28,Spain,spain,2021,17885.0,930000.0
Yassin Fekir,Real Betis,F,23,France,spain,2021,17885.0,930000.0
Luca Sangalli,Real Sociedad,F,25,Spain,spain,2021,17885.0,930000.0
Bobby Adekanye,Cadiz,F,21,Netherlands,spain,2021,17692.0,920000.0
Paulo Oliveira,Eibar,D,28,Portugal,spain,2021,17500.0,910000.0
Mikel Balenziaga,Athletic Club,D,32,Spain,spain,2021,17308.0,900000.0
Andoni Gorosabel,Real Sociedad,D,24,Spain,spain,2021,17308.0,900000.0
Chimy Ávila,Osasuna,F,26,Argentina,spain,2021,17308.0,900000.0
Ronald Araújo,Barcelona,D,21,Uruguay,spain,2021,17308.0,900000.0
Brandon,Osasuna,F,25,Spain,spain,2021,17308.0,900000.0
Joel Robles,Real Betis,K,30,Spain,spain,2021,17308.0,900000.0
Rubén Alcaraz,Valladolid,M,29,Spain,spain,2021,17308.0,900000.0
Andrés Fernández,Huesca,K,33,Spain,spain,2021,17308.0,900000.0
Víctor Camarasa,Real Betis,M,26,Spain,spain,2021,17115.0,890000.0
Uros Racic,Valencia,M,22,Serbia,spain,2021,16923.0,880000.0
Unai López,Athletic Club,M,24,Spain,spain,2021,16923.0,880000.0
Ander Guevara,Real Sociedad,M,23,Spain,spain,2021,16731.0,870000.0
Fede Vico,Granada,F,26,Spain,spain,2021,16731.0,870000.0
Ivo Grbic,Atletico Madrid,K,24,Croatia,spain,2021,16538.0,860000.0
Nehuén Pérez,Granada,D,20,Argentina,spain,2021,16538.0,860000.0
Enes Ünal,Getafe,F,23,Turkey,spain,2021,16538.0,860000.0
Pedro León,Eibar,F,33,Spain,spain,2021,16538.0,860000.0
Aihen Muñoz,Real Sociedad,D,23,Spain,spain,2021,16538.0,860000.0
Enric Gallego,Osasuna,F,34,Spain,spain,2021,16538.0,860000.0
Recio,Eibar,M,29,Spain,spain,2021,16346.0,850000.0
Fernando Pacheco,Alaves,K,28,Spain,spain,2021,16346.0,850000.0
Sergi Enrich,Eibar,F,30,Spain,spain,2021,16346.0,850000.0
Ivan Saponjic,Cadiz,F,23,Serbia,spain,2021,16154.0,840000.0
Jeremías Ledesma,Cadiz,K,27,Argentina,spain,2021,16154.0,840000.0
Adrián López,Osasuna,F,32,Spain,spain,2021,16154.0,840000.0
Jens Jönsson,Cadiz,M,27,Denmark,spain,2021,16154.0,840000.0
Luis Rioja,Alaves,F,27,Spain,spain,2021,15769.0,820000.0
Pablo Hervías,Valladolid,F,27,Spain,spain,2021,15577.0,810000.0
Yoel Rodríguez,Eibar,K,32,Spain,spain,2021,15385.0,800000.0
Luis Suárez,Granada,F,22,Colombia,spain,2021,15385.0,800000.0
Mouctar Diakhaby,Valencia,D,23,France,spain,2021,15385.0,800000.0
David García,Osasuna,D,26,Spain,spain,2021,15385.0,800000.0
Ante Budimir,Osasuna,F,29,Croatia,spain,2021,15385.0,800000.0
Miguel Baeza,Celta Vigo,F,20,Spain,spain,2021,15000.0,780000.0
Manu Sánchez,Osasuna,D,20,Spain,spain,2021,15000.0,780000.0
Fran Beltrán,Celta Vigo,M,21,Spain,spain,2021,14808.0,770000.0
Manu García,Alaves,M,34,Spain,spain,2021,14808.0,770000.0
Rúben Vezo,Levante,D,26,Portugal,spain,2021,14423.0,750000.0
Pedro Bigas,Eibar,D,30,Spain,spain,2021,14231.0,740000.0
Pedro Alcalá,Cadiz,D,31,Spain,spain,2021,14231.0,740000.0
Edu Expósito,Eibar,M,24,Spain,spain,2021,13846.0,720000.0
Javi Ontiveros,Huesca,F,23,Spain,spain,2021,13846.0,720000.0
Roberto Torres,Osasuna,F,31,Spain,spain,2021,13654.0,710000.0
Rubén Sobrino,Cadiz,F,28,Spain,spain,2021,13462.0,700000.0
Roger Martí,Levante,F,29,Spain,spain,2021,13462.0,700000.0
Rubén Sobrino,Valencia,F,28,Spain,spain,2021,13462.0,700000.0
Marcos André,Valladolid,F,24,Brazil,spain,2021,13462.0,700000.0
Moi Gómez,Villarreal,F,26,Spain,spain,2021,13462.0,700000.0
Ángel Montoro,Granada,M,32,Spain,spain,2021,13462.0,700000.0
Jota,Valladolid,F,21,Portugal,spain,2021,13269.0,690000.0
Shinji Okazaki,Huesca,F,34,Japan,spain,2021,13269.0,690000.0
Ramon Azeez,Granada,M,27,Nigeria,spain,2021,13269.0,690000.0
Jairo Izquierdo,Cadiz,F,26,Spain,spain,2021,13077.0,680000.0
Jonás Ramalho,Osasuna,D,27,Angola,spain,2021,13077.0,680000.0
Nemanja Radoja,Levante,M,27,Serbia,spain,2021,13077.0,680000.0
Coke,Levante,D,33,Spain,spain,2021,13077.0,680000.0
Álex Moreno,Real Betis,D,27,Spain,spain,2021,13077.0,680000.0
Jawad El Yamiq,Valladolid,D,28,Morocco,spain,2021,12885.0,670000.0
