player,club,position,age,nationality,data_country,data_season,gross_weekly_eur,gross_annual_eur
João Cancelo,Barcelona,D,31,Portugal,spain,2526,160192.0,8330000.0
Eric García,Barcelona,D,25,Spain,spain,2526,153846.0,8000000.0
Nicolás González,Atletico Madrid,F,27,Argentina,spain,2526,144231.0,7500000.0
Alexander Sörloth,Atletico Madrid,F,30,Norway,spain,2526,140192.0,7290000.0
Brahim Díaz,Real Madrid,F,26,Morocco,spain,2526,140192.0,7290000.0
Franco Mastantuono,Real Madrid,F,18,Argentina,spain,2526,140192.0,7290000.0
Fermín López,Barcelona,F,22,Spain,spain,2526,140192.0,7290000.0
Clément Lenglet,Atletico Madrid,D,30,France,spain,2526,140192.0,7290000.0
Dávid Hancko,Atletico Madrid,D,28,Slovakia,spain,2526,128269.0,6670000.0
Koke,Atletico Madrid,M,34,Spain,spain,2526,128269.0,6670000.0
Isco,Real Betis,F,33,Spain,spain,2526,120192.0,6250000.0
Raúl Asencio,Real Madrid,D,22,Spain,spain,2526,120192.0,6250000.0
Mikel Oyarzabal,Real Sociedad,F,28,Spain,spain,2526,120192.0,6250000.0
José Giménez,Atletico Madrid,D,31,Uruguay,spain,2526,120192.0,6250000.0
Pablo Barrios,Atletico Madrid,M,22,Spain,spain,2526,120192.0,6250000.0
Robin Le Normand,Atletico Madrid,D,29,Spain,spain,2526,120192.0,6250000.0
Antony,Real Betis,F,25,Brazil,spain,2526,120192.0,6250000.0
Joan García,Barcelona,K,24,Spain,spain,2526,120192.0,6250000.0
Sofyan Amrabat,Real Betis,M,29,Morocco,spain,2526,120192.0,6250000.0
Brais Méndez,Real Sociedad,F,29,Spain,spain,2526,100192.0,5210000.0
Arda Güler,Real Madrid,F,20,Turkey,spain,2526,100192.0,5210000.0
Giovani Lo Celso,Real Betis,F,29,Argentina,spain,2526,100192.0,5210000.0
Fran García,Real Madrid,D,26,Spain,spain,2526,100192.0,5210000.0
Thiago Almada,Atletico Madrid,F,24,Argentina,spain,2526,100192.0,5210000.0
Takefusa Kubo,Real Sociedad,F,24,Japan,spain,2526,100192.0,5210000.0
Borja Mayoral,Getafe,F,28,Spain,spain,2526,92115.0,4790000.0
Ansu Fati,Barcelona,F,22,Spain,spain,2526,90192.0,4690000.0
Georges Mikautadze,Villarreal,F,25,Georgia,spain,2526,88077.0,4580000.0
Andriy Lunin,Real Madrid,K,26,Ukraine,spain,2526,88077.0,4580000.0
José Gayà,Valencia,D,30,Spain,spain,2526,88077.0,4580000.0
Yuri Berchiche,Athletic Club,D,35,Spain,spain,2526,82115.0,4270000.0
Juan Foyth,Villarreal,D,28,Argentina,spain,2526,80192.0,4170000.0
Álex Remiro,Real Sociedad,K,30,Spain,spain,2526,80192.0,4170000.0
César Azpilicueta,Sevilla,D,36,Spain,spain,2526,80192.0,4170000.0
Carlos Soler,Real Sociedad,M,29,Spain,spain,2526,80192.0,4170000.0
Marcos Alonso,Celta Vigo,D,35,Spain,spain,2526,80192.0,4170000.0
Yangel Herrera,Real Sociedad,M,28,Venezuela,spain,2526,80192.0,4170000.0
Johnny,Atletico Madrid,M,24,United States,spain,2526,80192.0,4170000.0
Tanguy Nianzou,Sevilla,D,23,France,spain,2526,80192.0,4170000.0
Hugo Duro,Valencia,F,26,Spain,spain,2526,80192.0,4170000.0
Thomas Partey,Villarreal,M,32,Ghana,spain,2526,80192.0,4170000.0
André Silva,Elche,F,30,Portugal,spain,2526,80192.0,4170000.0
Gonçalo Guedes,Real Sociedad,F,29,Portugal,spain,2526,80192.0,4170000.0
Vedat Muriqi,Mallorca,F,31,Kosovo,spain,2526,80192.0,4170000.0
Cucho Hernández,Real Betis,F,26,Colombia,spain,2526,80192.0,4170000.0
Oihan Sancet,Athletic Club,F,25,Spain,spain,2526,80192.0,4170000.0
Pau Cubarsí,Barcelona,D,19,Spain,spain,2526,76923.0,4000000.0
Gabriel Suazo,Sevilla,D,28,Chile,spain,2526,76923.0,4000000.0
Nemanja Gudelj,Sevilla,M,34,Serbia,spain,2526,76154.0,3960000.0
Mouctar Diakhaby,Valencia,D,29,Guinea,spain,2526,76154.0,3960000.0
Renato Veiga,Villarreal,D,22,Portugal,spain,2526,72115.0,3750000.0
Nahuel Molina,Atletico Madrid,D,27,Argentina,spain,2526,72115.0,3750000.0
Lucas Beltrán,Valencia,F,24,Argentina,spain,2526,72115.0,3750000.0
Martin Valjent,Mallorca,D,30,Slovakia,spain,2526,72115.0,3750000.0
Marash Kumbulla,Mallorca,D,25,Albania,spain,2526,72115.0,3750000.0
Giuliano Simeone,Atletico Madrid,F,23,Argentina,spain,2526,72115.0,3750000.0
David López,Girona,D,36,Spain,spain,2526,72115.0,3750000.0
Mauro Arambarri,Getafe,M,30,Uruguay,spain,2526,72115.0,3750000.0
Dani Parejo,Villarreal,M,36,Spain,spain,2526,72115.0,3750000.0
Junior Firpo,Real Betis,D,29,Dominican Republic,spain,2526,72115.0,3750000.0
Duje Caleta-Car,Real Sociedad,D,29,Croatia,spain,2526,72115.0,3750000.0
Gerard Moreno,Villarreal,F,33,Spain,spain,2526,72115.0,3750000.0
Dani Vivian,Athletic Club,D,26,Spain,spain,2526,70192.0,3650000.0
Nicolas Pépé,Villarreal,F,30,Cote d'Ivoire,spain,2526,68077.0,3540000.0
Joan Jordán,Sevilla,M,31,Spain,spain,2526,68077.0,3540000.0
Daley Blind,Girona,D,35,Netherlands,spain,2526,64038.0,3330000.0
Alfonso Pedraza,Villarreal,D,29,Spain,spain,2526,64038.0,3330000.0
Juan Musso,Atletico Madrid,K,31,Argentina,spain,2526,64038.0,3330000.0
Pape Gueye,Villarreal,M,27,Senegal,spain,2526,60192.0,3130000.0
Ander Barrenetxea,Real Sociedad,F,24,Spain,spain,2526,60192.0,3130000.0
Igor Zubeldia,Real Sociedad,D,28,Spain,spain,2526,60192.0,3130000.0
Álex Berenguer,Athletic Club,F,30,Spain,spain,2526,60192.0,3130000.0
Rodrigo Riquelme,Real Betis,F,25,Spain,spain,2526,60192.0,3130000.0
Pablo Fornals,Real Betis,M,29,Spain,spain,2526,60192.0,3130000.0
Natan,Real Betis,D,24,Brazil,spain,2526,60192.0,3130000.0
Ayoze Pérez,Villarreal,F,32,Spain,spain,2526,60192.0,3130000.0
Héctor Bellerín,Real Betis,D,30,Spain,spain,2526,60192.0,3130000.0
Diego Llorente,Real Betis,D,32,Spain,spain,2526,60192.0,3130000.0
Alberto Moleiro,Villarreal,F,22,Spain,spain,2526,60192.0,3130000.0
Tajon Buchanan,Villarreal,F,26,Canada,spain,2526,60192.0,3130000.0
Javi Galán,Osasuna,D,31,Spain,spain,2526,60192.0,3130000.0
Wesley,Real Sociedad,F,20,Brazil,spain,2526,60192.0,3130000.0
Adnan Januzaj,Sevilla,F,30,Belgium,spain,2526,60192.0,3130000.0
Ante Budimir,Osasuna,F,34,Croatia,spain,2526,60192.0,3130000.0
Leander Dendoncker,Real Oviedo,M,30,Belgium,spain,2526,60192.0,3130000.0
Alexis Sánchez,Sevilla,F,37,Chile,spain,2526,60192.0,3130000.0
Djibril Sow,Sevilla,M,28,Switzerland,spain,2526,60192.0,3130000.0
Isaac Romero,Sevilla,F,25,Spain,spain,2526,60192.0,3130000.0
Marcão,Sevilla,D,29,Brazil,spain,2526,60192.0,3130000.0
Djené,Getafe,D,34,Togo,spain,2526,60192.0,3130000.0
Rubén Vargas,Sevilla,F,27,Switzerland,spain,2526,60192.0,3130000.0
Donny van de Beek,Girona,M,28,Netherlands,spain,2526,60192.0,3130000.0
Batista Mendy,Sevilla,M,26,France,spain,2526,58077.0,3020000.0
Odysseas Vlachodimos,Sevilla,K,31,Greece,spain,2526,58077.0,3020000.0
Wojciech Szczęsny,Barcelona,K,35,Poland,spain,2526,57692.0,3000000.0
Bryan Gil,Girona,F,24,Spain,spain,2526,56154.0,2920000.0
Álex Moreno,Girona,D,32,Spain,spain,2526,56154.0,2920000.0
Iago Aspas,Celta Vigo,F,38,Spain,spain,2526,56154.0,2920000.0
Borja Iglesias,Celta Vigo,F,33,Spain,spain,2526,56154.0,2920000.0
Matías Vecino,Celta Vigo,M,34,Uruguay,spain,2526,56154.0,2920000.0
Cédric Bakambu,Real Betis,F,34,Democratic Republic of the Congo,spain,2526,52115.0,2710000.0
Tani Oluwaseyi,Villarreal,F,25,Canada,spain,2526,52115.0,2710000.0
Álvaro Odriozola,Real Sociedad,D,30,Spain,spain,2526,52115.0,2710000.0
Álvaro Fidalgo,Real Betis,M,28,Spain,spain,2526,52115.0,2710000.0
Viktor Tsyhankov,Girona,F,28,Ukraine,spain,2526,52115.0,2710000.0
Sergi Darder,Mallorca,M,32,Spain,spain,2526,52115.0,2710000.0
Baptiste Santamaria,Valencia,M,30,France,spain,2526,52115.0,2710000.0
Julen Agirrezabala,Valencia,K,25,Spain,spain,2526,52115.0,2710000.0
Vladyslav Vanat,Girona,F,24,Ukraine,spain,2526,52115.0,2710000.0
Guido Rodríguez,Valencia,M,31,Argentina,spain,2526,50000.0,2600000.0
Axel Witsel,Girona,M,37,Belgium,spain,2526,48077.0,2500000.0
Sergio Gómez,Real Sociedad,D,25,Spain,spain,2526,48077.0,2500000.0
Iñaki Peña,Elche,K,26,Spain,spain,2526,48077.0,2500000.0
Logan Costa,Villarreal,D,24,Cape Verde,spain,2526,48077.0,2500000.0
Rafa Marín,Villarreal,D,23,Spain,spain,2526,48077.0,2500000.0
Juanmi,Getafe,F,32,Spain,spain,2526,48077.0,2500000.0
Fran Beltrán,Girona,M,27,Spain,spain,2526,48077.0,2500000.0
David Carmo,Real Oviedo,D,26,Angola,spain,2526,48077.0,2500000.0
José Ángel Carmona,Sevilla,D,24,Spain,spain,2526,48077.0,2500000.0
Juanlu Sánchez,Sevilla,D,22,Spain,spain,2526,48077.0,2500000.0
Abdel Abqar,Getafe,D,26,Morocco,spain,2526,48077.0,2500000.0
Marc Roca,Real Betis,M,29,Spain,spain,2526,48077.0,2500000.0
Marc Bartra,Real Betis,D,35,Spain,spain,2526,48077.0,2500000.0
David Soria,Getafe,K,32,Spain,spain,2526,48077.0,2500000.0
Pau López,Real Betis,K,31,Spain,spain,2526,48077.0,2500000.0
Ricardo Rodríguez,Real Betis,D,33,Switzerland,spain,2526,48077.0,2500000.0
Azzedine Ounahi,Girona,M,25,Morocco,spain,2526,48077.0,2500000.0
Vitor Reis,Girona,D,20,Brazil,spain,2526,46154.0,2400000.0
Yeray Álvarez,Athletic Club,D,31,Spain,spain,2526,46154.0,2400000.0
Lucien Agoume,Sevilla,M,23,France,spain,2526,44038.0,2290000.0
Santi Comesaña,Villarreal,M,29,Spain,spain,2526,44038.0,2290000.0
Nelson Deossa,Real Betis,M,25,Colombia,spain,2526,44038.0,2290000.0
Ferran Jutglà,Celta Vigo,F,27,Spain,spain,2526,44038.0,2290000.0
Umar Sadiq,Valencia,F,29,Nigeria,spain,2526,44038.0,2290000.0
Iván Martín,Girona,F,26,Spain,spain,2526,44038.0,2290000.0
Álvaro Valles,Real Betis,K,28,Spain,spain,2526,40000.0,2080000.0
Kike Salas,Sevilla,D,23,Spain,spain,2526,40000.0,2080000.0
Sergi Altimira,Real Betis,M,24,Spain,spain,2526,40000.0,2080000.0
Javi Guerra,Valencia,M,22,Spain,spain,2526,40000.0,2080000.0
Isi Palazón,Rayo Vallecano,F,31,Spain,spain,2526,40000.0,2080000.0
Aritz Elustondo,Real Sociedad,D,31,Spain,spain,2526,40000.0,2080000.0
Luiz Felipe,Rayo Vallecano,D,28,Italy,spain,2526,40000.0,2080000.0
Jon Aramburu,Real Sociedad,D,23,Venezuela,spain,2526,40000.0,2080000.0
Chimy Ávila,Real Betis,F,31,Argentina,spain,2526,40000.0,2080000.0
Matteo Ruggeri,Atletico Madrid,D,23,Italy,spain,2526,40000.0,2080000.0
Rafa Mir,Elche,F,28,Spain,spain,2526,40000.0,2080000.0
Rubén García,Osasuna,F,32,Spain,spain,2526,40000.0,2080000.0
Lucas Torró,Osasuna,M,31,Spain,spain,2526,40000.0,2080000.0
Sergio Herrera,Osasuna,K,32,Spain,spain,2526,40000.0,2080000.0
Gorka Guruzeta,Athletic Club,F,29,Spain,spain,2526,40000.0,2080000.0
Jesús Areso,Athletic Club,D,26,Spain,spain,2526,40000.0,2080000.0
Luiz Júnior,Villarreal,K,25,Brazil,spain,2526,40000.0,2080000.0
Endrick,Real Madrid,F,19,Brazil,spain,2526,40000.0,2080000.0
Javi Puado,Espanyol,F,27,Spain,spain,2526,40000.0,2080000.0
Diego Rico,Getafe,D,32,Spain,spain,2526,40000.0,2080000.0
Augusto Batalla,Rayo Vallecano,K,29,Argentina,spain,2526,40000.0,2080000.0
Sergi Cardona,Villarreal,D,26,Spain,spain,2526,40000.0,2080000.0
Fábio Cardoso,Sevilla,D,31,Portugal,spain,2526,40000.0,2080000.0
Lucas Boyé,Alaves,F,29,Argentina,spain,2526,40000.0,2080000.0
Florian Lejeune,Rayo Vallecano,D,34,France,spain,2526,40000.0,2080000.0
Abel Ruiz,Girona,F,26,Spain,spain,2526,40000.0,2080000.0
Álvaro García,Rayo Vallecano,F,33,Spain,spain,2526,40000.0,2080000.0
Aitor Paredes,Athletic Club,D,25,Spain,spain,2526,40000.0,2080000.0
Mikel Jauregizar,Athletic Club,M,22,Spain,spain,2526,40000.0,2080000.0
Mikel Vesga,Athletic Club,M,32,Spain,spain,2526,40000.0,2080000.0
Iñaki Peña,Barcelona,K,26,Spain,spain,2526,38462.0,2000000.0
Valentin Rosier,Osasuna,D,29,France,spain,2526,36154.0,1880000.0
Toni Martínez,Alaves,F,28,Spain,spain,2526,36154.0,1880000.0
Diego Conde,Villarreal,K,27,Spain,spain,2526,36154.0,1880000.0
Ionut Radu,Celta Vigo,K,28,Romania,spain,2526,36154.0,1880000.0
Luis Rioja,Valencia,F,32,Spain,spain,2526,36154.0,1880000.0
Edu Expósito,Espanyol,M,29,Spain,spain,2526,36154.0,1880000.0
Filip Ugrinic,Valencia,M,27,Switzerland,spain,2526,36154.0,1880000.0
Arnaut Danjuma,Valencia,F,29,Netherlands,spain,2526,36154.0,1880000.0
Portu,Girona,F,33,Spain,spain,2526,36154.0,1880000.0
Denis Suárez,Alaves,F,32,Spain,spain,2526,36154.0,1880000.0
Antonio Raíllo,Mallorca,D,34,Spain,spain,2526,36154.0,1880000.0
Chidera Ejuke,Sevilla,F,28,Nigeria,spain,2526,36154.0,1880000.0
Johan Mojica,Mallorca,D,33,Colombia,spain,2526,36154.0,1880000.0
Akor Adams,Sevilla,F,26,Nigeria,spain,2526,36154.0,1880000.0
Andrei Rațiu,Rayo Vallecano,D,27,Romania,spain,2526,36154.0,1880000.0
Jorge de Frutos,Rayo Vallecano,F,28,Spain,spain,2526,36154.0,1880000.0
Óscar Valentín,Rayo Vallecano,M,31,Spain,spain,2526,36154.0,1880000.0
Pep Chavarría,Rayo Vallecano,D,27,Spain,spain,2526,36154.0,1880000.0
Eric Bailly,Real Oviedo,D,31,Cote d'Ivoire,spain,2526,36154.0,1880000.0
Neal Maupay,Sevilla,F,29,France,spain,2526,34038.0,1770000.0
Alejandro Catena,Osasuna,D,31,Spain,spain,2526,32115.0,1670000.0
Alejandro Balde,Barcelona,D,22,Spain,spain,2526,32115.0,1670000.0
Diego López,Valencia,F,23,Spain,spain,2526,32115.0,1670000.0
Willy Kambwala,Villarreal,D,21,France,spain,2526,32115.0,1670000.0
Aimar Oroz,Osasuna,F,24,Spain,spain,2526,32115.0,1670000.0
Roger Brugué,Levante,F,29,Spain,spain,2526,32115.0,1670000.0
Jeremy Toljan,Levante,D,31,Germany,spain,2526,32115.0,1670000.0
Jon Gorrotxategi,Real Sociedad,M,24,Spain,spain,2526,32115.0,1670000.0
Luka Sucic,Real Sociedad,M,23,Croatia,spain,2526,32115.0,1670000.0
Aihen Muñoz,Real Sociedad,D,28,Spain,spain,2526,32115.0,1670000.0
Jonny Otto,Alaves,D,31,Spain,spain,2526,32115.0,1670000.0
Beñat Turrientes,Real Sociedad,M,24,Spain,spain,2526,32115.0,1670000.0
Unai López,Rayo Vallecano,M,30,Spain,spain,2526,32115.0,1670000.0
Mathew Ryan,Levante,K,33,Australia,spain,2526,32115.0,1670000.0
Aitor Ruibal,Real Betis,F,29,Spain,spain,2526,32115.0,1670000.0
Pepelu,Valencia,M,27,Spain,spain,2526,32115.0,1670000.0
Javi Muñoz,Getafe,M,30,Spain,spain,2526,32115.0,1670000.0
César Tárrega,Valencia,D,23,Spain,spain,2526,32115.0,1670000.0
Gonzalo García,Real Madrid,F,21,Spain,spain,2526,32115.0,1670000.0
Rodrigo Mendoza,Atletico Madrid,M,20,Spain,spain,2526,32115.0,1670000.0
André Almeida,Valencia,F,25,Portugal,spain,2526,32115.0,1670000.0
Dimitri Foulquier,Valencia,D,32,Guadeloupe,spain,2526,32115.0,1670000.0
Thomas Lemar,Girona,F,30,France,spain,2526,31346.0,1630000.0
Thomas Lemar,Atletico Madrid,F,29,France,spain,2526,31346.0,1630000.0
Andoni Gorosabel,Athletic Club,D,29,Spain,spain,2526,30000.0,1560000.0
Pedro Díaz,Rayo Vallecano,M,27,Spain,spain,2526,30000.0,1560000.0
Antonio Sivera,Alaves,K,29,Spain,spain,2526,30000.0,1560000.0
Carl Starfelt,Celta Vigo,D,30,Sweden,spain,2526,30000.0,1560000.0
Unai Vencedor,Levante,M,25,Spain,spain,2526,30000.0,1560000.0
Gerard Martín,Barcelona,D,23,Spain,spain,2526,30000.0,1560000.0
Adrià Pedrosa,Elche,D,27,Spain,spain,2526,30000.0,1560000.0
Mariano Díaz,Alaves,F,32,Dominican Republic,spain,2526,30000.0,1560000.0
Joseph Aidoo,Celta Vigo,D,30,Ghana,spain,2526,30000.0,1560000.0
Paulo Gazzaniga,Girona,K,34,Argentina,spain,2526,30000.0,1560000.0
Antonio Sánchez,Mallorca,M,28,Spain,spain,2526,28077.0,1460000.0
Álvaro Núñez,Celta Vigo,D,25,Spain,spain,2526,28077.0,1460000.0
Abde Ezzalzouli,Real Betis,F,24,Morocco,spain,2526,28077.0,1460000.0
Adrián,Real Betis,K,39,Spain,spain,2526,28077.0,1460000.0
Ander Guevara,Alaves,M,28,Spain,spain,2526,28077.0,1460000.0
Arnau Tenas,Villarreal,K,24,Spain,spain,2526,28077.0,1460000.0
Horațiu Moldovan,Real Oviedo,K,28,Romania,spain,2526,28077.0,1460000.0
Luis Milla,Getafe,M,31,Spain,spain,2526,28077.0,1460000.0
Urko González de Zárate,Espanyol,M,24,Spain,spain,2526,28077.0,1460000.0
Tyrhys Dolan,Espanyol,F,24,England,spain,2526,28077.0,1460000.0
Pablo Maffeo,Mallorca,D,28,Argentina,spain,2526,28077.0,1460000.0
Takuma Asano,Mallorca,F,31,Japan,spain,2526,28077.0,1460000.0
Toni Lato,Mallorca,D,28,Spain,spain,2526,28077.0,1460000.0
Charles Pickel,Espanyol,M,28,Democratic Republic of the Congo,spain,2526,28077.0,1460000.0
Jon Moncayola,Osasuna,M,27,Spain,spain,2526,28077.0,1460000.0
Nahuel Tenaglia,Alaves,D,29,Argentina,spain,2526,28077.0,1460000.0
Moi Gómez,Osasuna,F,31,Spain,spain,2526,28077.0,1460000.0
Raúl Moro,Osasuna,F,23,Spain,spain,2526,28077.0,1460000.0
Beñat Prados,Athletic Club,M,24,Spain,spain,2526,28077.0,1460000.0
Iñigo Ruiz de Galarreta,Athletic Club,M,32,Spain,spain,2526,28077.0,1460000.0
Alexandre Alemão,Rayo Vallecano,F,27,Brazil,spain,2526,28077.0,1460000.0
Marc Pubill,Atletico Madrid,D,22,Spain,spain,2526,28077.0,1460000.0
Grady Diangana,Elche,F,27,Democratic Republic of the Congo,spain,2526,28077.0,1460000.0
Ilaix Moriba,Celta Vigo,M,23,Guinea,spain,2526,25962.0,1350000.0
Sergio Carreira,Celta Vigo,D,25,Spain,spain,2526,25962.0,1350000.0
Orri Óskarsson,Real Sociedad,F,21,Iceland,spain,2526,24038.0,1250000.0
Thierry Correia,Valencia,D,26,Portugal,spain,2526,24038.0,1250000.0
Cyril Ngonge,Espanyol,F,25,Belgium,spain,2526,24038.0,1250000.0
Carles Aleñá,Alaves,M,28,Spain,spain,2526,24038.0,1250000.0
Roberto Fernández,Espanyol,F,23,Spain,spain,2526,24038.0,1250000.0
Jon Guridi,Alaves,M,30,Spain,spain,2526,24038.0,1250000.0
Oriol Rey,Levante,M,27,Spain,spain,2526,24038.0,1250000.0
Randy Nteka,Rayo Vallecano,F,28,Angola,spain,2526,24038.0,1250000.0
Enzo Boyomo,Osasuna,D,24,Cameroon,spain,2526,24038.0,1250000.0
Iván Romero,Levante,F,24,Spain,spain,2526,24038.0,1250000.0
Fernando Calero,Espanyol,D,30,Spain,spain,2526,24038.0,1250000.0
Arnau Martínez,Girona,D,22,Spain,spain,2526,24038.0,1250000.0
Arsen Zakharyan,Real Sociedad,F,22,Russia,spain,2526,24038.0,1250000.0
Marc Bernal,Barcelona,M,18,Spain,spain,2526,24038.0,1250000.0
Samú Costa,Mallorca,M,25,Portugal,spain,2526,24038.0,1250000.0
Jon Ander Olasagasti,Levante,M,25,Spain,spain,2526,24038.0,1250000.0
Domingos Duarte,Getafe,D,30,Portugal,spain,2526,24038.0,1250000.0
Juan Cruz,Osasuna,D,33,Spain,spain,2526,24038.0,1250000.0
Santiago Colombatto,Real Oviedo,M,29,Argentina,spain,2526,24038.0,1250000.0
Santiago Mouriño,Villarreal,D,23,Uruguay,spain,2526,24038.0,1250000.0
Marc Casadó,Barcelona,M,22,Spain,spain,2526,24038.0,1250000.0
Raúl García,Osasuna,F,25,Spain,spain,2526,24038.0,1250000.0
Stole Dimitrievski,Valencia,K,32,North Macedonia,spain,2526,24038.0,1250000.0
Tete Morente,Elche,F,29,Spain,spain,2526,24038.0,1250000.0
Aleix Febas,Elche,M,30,Spain,spain,2526,24038.0,1250000.0
Franco Cervi,Celta Vigo,F,31,Argentina,spain,2526,24038.0,1250000.0
Valentín Gómez,Real Betis,D,22,Argentina,spain,2526,24038.0,1250000.0
Ørjan Nyland,Sevilla,K,35,Norway,spain,2526,24038.0,1250000.0
José Luis Morales,Levante,F,38,Spain,spain,2526,24038.0,1250000.0
Marko Dmitrovic,Espanyol,K,34,Serbia,spain,2526,24038.0,1250000.0
Daniel Raba,Valencia,F,30,Spain,spain,2526,24038.0,1250000.0
Pere Milla,Espanyol,F,33,Spain,spain,2526,24038.0,1250000.0
Leo Román,Mallorca,K,25,Spain,spain,2526,24038.0,1250000.0
Kike García,Espanyol,F,36,Spain,spain,2526,24038.0,1250000.0
Manu Morlanes,Mallorca,M,27,Spain,spain,2526,24038.0,1250000.0
Cristhian Stuani,Girona,F,39,Uruguay,spain,2526,24038.0,1250000.0
Manu Sánchez,Levante,D,25,Spain,spain,2526,24038.0,1250000.0
Kiko Femenía,Getafe,D,35,Spain,spain,2526,24038.0,1250000.0
Óscar Mingueza,Celta Vigo,D,26,Spain,spain,2526,22115.0,1150000.0
Williot Swedberg,Celta Vigo,F,22,Sweden,spain,2526,22115.0,1150000.0
Antonio Blanco,Alaves,M,25,Spain,spain,2526,22115.0,1150000.0
Pol Lozano,Espanyol,M,26,Spain,spain,2526,22115.0,1150000.0
Jon Pacheco,Alaves,D,25,Spain,spain,2526,20000.0,1040000.0
Marc-André ter Stegen,Girona,K,33,Germany,spain,2526,20000.0,1040000.0
Eray Cömert,Valencia,D,28,Switzerland,spain,2526,20000.0,1040000.0
Álex Sancris,Getafe,F,29,Spain,spain,2526,20000.0,1040000.0
Jesús Vázquez,Valencia,D,23,Spain,spain,2526,20000.0,1040000.0
Alan Matturro,Levante,D,21,Uruguay,spain,2526,20000.0,1040000.0
Iker Losada,Levante,F,24,Spain,spain,2526,20000.0,1040000.0
Karl Etta Eyong,Levante,F,22,Cameroon,spain,2526,20000.0,1040000.0
Kervin Arriaga,Levante,M,28,Honduras,spain,2526,20000.0,1040000.0
Pablo Martínez,Levante,M,27,Spain,spain,2526,20000.0,1040000.0
José Copete,Valencia,D,26,Spain,spain,2526,20000.0,1040000.0
Unai Elgezabal,Levante,D,32,Spain,spain,2526,20000.0,1040000.0
Javi López,Real Oviedo,D,23,Spain,spain,2526,20000.0,1040000.0
Omar El Hilali,Espanyol,D,22,Morocco,spain,2526,20000.0,1040000.0
Miguel Rubio,Espanyol,D,27,Spain,spain,2526,20000.0,1040000.0
Leandro Cabrera,Espanyol,D,34,Uruguay,spain,2526,20000.0,1040000.0
