player,club,position,age,nationality,data_country,data_season,gross_weekly_eur,gross_annual_eur
Victor Osimhen,Galatasaray,F,27,Nigeria,turkey,2526,360577.0,18750000.0
Ederson,Fenerbahce,K,32,Brazil,turkey,2526,264423.0,13750000.0
Leroy Sané,Galatasaray,F,30,Germany,turkey,2526,216346.0,11250000.0
Marco Asensio,Fenerbahce,F,30,Spain,turkey,2526,192308.0,10000000.0
Milan Škriniar,Fenerbahce,D,30,Slovakia,turkey,2526,192308.0,10000000.0
Mauro Icardi,Galatasaray,F,32,Argentina,turkey,2526,144231.0,7500000.0
Talisca,Fenerbahce,F,32,Brazil,turkey,2526,132308.0,6880000.0
N'Golo Kanté,Fenerbahce,M,34,France,turkey,2526,132308.0,6880000.0
Orkun Kökçü,Besiktas,M,25,Turkey,turkey,2526,120192.0,6250000.0
Wilfried Stephane Singo,Galatasaray,D,25,Cote d'Ivoire,turkey,2526,115385.0,6000000.0
Kerem Aktürkoğlu,Fenerbahce,F,27,Turkey,turkey,2526,114231.0,5940000.0
Edson Álvarez,Fenerbahce,M,28,Mexico,turkey,2526,108269.0,5630000.0
İlkay Gündoğan,Galatasaray,M,35,Germany,turkey,2526,108269.0,5630000.0
Mattéo Guendouzi,Fenerbahce,M,26,France,turkey,2526,108269.0,5630000.0
Davinson Sánchez,Galatasaray,D,29,Colombia,turkey,2526,108269.0,5630000.0
Fred,Fenerbahce,M,32,Brazil,turkey,2526,100962.0,5250000.0
Lucas Torreira,Galatasaray,M,29,Uruguay,turkey,2526,96154.0,5000000.0
Nélson Semedo,Fenerbahce,D,32,Portugal,turkey,2526,84231.0,4380000.0
Stefan Savic,Trabzonspor,D,35,Montenegro,turkey,2526,76923.0,4000000.0
Baris Yilmaz,Galatasaray,F,25,Turkey,turkey,2526,72115.0,3750000.0
André Onana,Trabzonspor,K,29,Cameroon,turkey,2526,72115.0,3750000.0
Gabriel Sara,Galatasaray,M,26,Brazil,turkey,2526,66154.0,3440000.0
Vaclav Cerny,Besiktas,F,28,Czech Republic,turkey,2526,60192.0,3130000.0
Mario Lemina,Galatasaray,M,32,Gabon,turkey,2526,60192.0,3130000.0
Roland Sallai,Galatasaray,D,28,Hungary,turkey,2526,60192.0,3130000.0
Wilfred Ndidi,Besiktas,M,29,Nigeria,turkey,2526,60192.0,3130000.0
Yunus Akgün,Galatasaray,F,25,Turkey,turkey,2526,60192.0,3130000.0
Uğurcan Çakır,Galatasaray,K,29,Turkey,turkey,2526,55385.0,2880000.0
Ismail Jakobs,Galatasaray,D,26,Senegal,turkey,2526,50577.0,2630000.0
Cengiz Ünder,Besiktas,F,28,Turkey,turkey,2526,48077.0,2500000.0
Miguel Crespo,Basaksehir,M,29,Portugal,turkey,2526,48077.0,2500000.0
Paul Onuachu,Trabzonspor,F,31,Nigeria,turkey,2526,48077.0,2500000.0
Diego Carlos,Fenerbahce,D,32,Brazil,turkey,2526,48077.0,2500000.0
Çağlar Söyüncü,Fenerbahce,D,29,Turkey,turkey,2526,48077.0,2500000.0
Tiago Djaló,Besiktas,D,25,Portugal,turkey,2526,48077.0,2500000.0
Milot Rashica,Besiktas,F,29,Kosovo,turkey,2526,48077.0,2500000.0
Michael Murillo,Besiktas,D,29,Panama,turkey,2526,48077.0,2500000.0
Emmanuel Agbadou,Besiktas,D,28,Cote d'Ivoire,turkey,2526,48077.0,2500000.0
Ernest Muci,Trabzonspor,F,24,Albania,turkey,2526,43269.0,2250000.0
Cengiz Ünder,Fenerbahce,F,27,Turkey,turkey,2526,43269.0,2250000.0
Noa Lang,Galatasaray,F,26,Netherlands,turkey,2526,42115.0,2190000.0
Sacha Boey,Galatasaray,D,25,France,turkey,2526,42115.0,2190000.0
Felix Uduokhai,Besiktas,D,28,Germany,turkey,2526,40962.0,2130000.0
Mert Günok,Fenerbahce,K,36,Turkey,turkey,2526,36154.0,1880000.0
Anthony Nwakaeme,Trabzonspor,F,36,Nigeria,turkey,2526,36154.0,1880000.0
Edin Visca,Trabzonspor,F,35,Bosnia-Herzegovina,turkey,2526,36154.0,1880000.0
Archie Brown,Fenerbahce,D,23,England,turkey,2526,36154.0,1880000.0
Kaan Ayhan,Galatasaray,M,31,Turkey,turkey,2526,36154.0,1880000.0
El Bilal Touré,Besiktas,F,24,Mali,turkey,2526,36154.0,1880000.0
Jayden Oosterwolde,Fenerbahce,D,24,Netherlands,turkey,2526,36154.0,1880000.0
Oleksandr Zubkov,Trabzonspor,F,29,Ukraine,turkey,2526,34808.0,1810000.0
Steve Mounié,Alanyaspor,F,31,Benin,turkey,2526,33654.0,1750000.0
Anthony Musaba,Fenerbahce,F,25,Netherlands,turkey,2526,33654.0,1750000.0
Ahmed Kutucu,Galatasaray,F,25,Turkey,turkey,2526,32500.0,1690000.0
Okay Yokuşlu,Trabzonspor,M,31,Turkey,turkey,2526,32500.0,1690000.0
Ozan Tufan,Trabzonspor,M,30,Turkey,turkey,2526,32500.0,1690000.0
Abdülkadir Ömür,Antalyaspor,F,26,Turkey,turkey,2526,31346.0,1630000.0
Amine Harit,Basaksehir,F,28,Morocco,turkey,2526,31154.0,1620000.0
Berat Özdemir,Basaksehir,M,27,Turkey,turkey,2526,31154.0,1620000.0
Halil Dervişoğlu,Caykur Rizespor,F,26,Turkey,turkey,2526,30769.0,1600000.0
Emre Mor,Fenerbahce,F,28,Turkey,turkey,2526,30000.0,1560000.0
Al Musrati,Besiktas,M,29,Libya,turkey,2526,30000.0,1560000.0
Yáser Asprilla,Galatasaray,F,22,Colombia,turkey,2526,28846.0,1500000.0
Mert Müldür,Fenerbahce,D,26,Turkey,turkey,2526,28846.0,1500000.0
Jota Silva,Besiktas,F,26,Portugal,turkey,2526,28846.0,1500000.0
Evren Eren Elmali,Galatasaray,D,25,Turkey,turkey,2526,28846.0,1500000.0
Jackson Muleka,Konyaspor,F,26,Democratic Republic of the Congo,turkey,2526,26538.0,1380000.0
Diogo Gonçalves,Konyaspor,F,29,Portugal,turkey,2526,26538.0,1380000.0
Eldor Shomurodov,Basaksehir,F,30,Uzbekistan,turkey,2526,24038.0,1250000.0
Wagner Pina,Trabzonspor,D,23,Cape Verde,turkey,2526,24038.0,1250000.0
Felipe Augusto,Trabzonspor,F,21,Brazil,turkey,2526,24038.0,1250000.0
Benjamin Bouchouari,Trabzonspor,M,24,Morocco,turkey,2526,24038.0,1250000.0
Léo Duarte,Basaksehir,D,29,Brazil,turkey,2526,24038.0,1250000.0
Hyeon-gyu Oh,Besiktas,F,24,South Korea,turkey,2526,24038.0,1250000.0
Rıdvan Yılmaz,Besiktas,D,24,Turkey,turkey,2526,24038.0,1250000.0
Ali Sowe,Caykur Rizespor,F,31,The Gambia,turkey,2526,24038.0,1250000.0
Bruno Petkovic,Kocaelispor,F,31,Croatia,turkey,2526,24038.0,1250000.0
Samet Akaydin,Caykur Rizespor,D,31,Turkey,turkey,2526,24038.0,1250000.0
Fedor Chalov,Kayserispor,F,27,Russia,turkey,2526,24038.0,1250000.0
Dorgeles Nene,Fenerbahce,F,23,Mali,turkey,2526,24038.0,1250000.0
Alexandru Maxim,Gaziantep BB,F,35,Romania,turkey,2526,22308.0,1160000.0
Guilherme,Konyaspor,D,35,Brazil,turkey,2526,22115.0,1150000.0
Enis Bardhi,Konyaspor,F,30,North Macedonia,turkey,2526,22115.0,1150000.0
Onur Bulut,Basaksehir,D,31,Turkey,turkey,2526,21731.0,1130000.0
Rodrigo Becão,Fenerbahce,D,30,Brazil,turkey,2526,21731.0,1130000.0
Rodrigo Becão,Kasimpasa,D,30,Brazil,turkey,2526,21731.0,1130000.0
Olivier Ntcham,Samsunspor,M,29,Cameroon,turkey,2526,21731.0,1130000.0
Ivo Grbic,Karagumrukspor,K,30,Croatia,turkey,2526,21731.0,1130000.0
Ousseynou Ba,Basaksehir,D,30,Senegal,turkey,2526,21731.0,1130000.0
Kristjan Asllani,Besiktas,M,23,Albania,turkey,2526,20962.0,1090000.0
Davie Selke,Basaksehir,F,31,Germany,turkey,2526,20385.0,1060000.0
Rayyan Baniya,Konyaspor,D,26,Turkey,turkey,2526,20385.0,1060000.0
Yahia Fofana,Caykur Rizespor,K,25,Cote d'Ivoire,turkey,2526,20385.0,1060000.0
László Bénes,Kayserispor,M,28,Slovakia,turkey,2526,20385.0,1060000.0
Cherif Ndiaye,Samsunspor,F,30,Senegal,turkey,2526,20385.0,1060000.0
Salih Uçan,Besiktas,M,32,Turkey,turkey,2526,19808.0,1030000.0
Attila Szalai,Kasimpasa,D,27,Hungary,turkey,2526,19231.0,1000000.0
Mohamed Bayo,Gaziantep BB,F,27,Guinea,turkey,2526,19231.0,1000000.0
Oğuz Aydın,Fenerbahce,F,25,Turkey,turkey,2526,19231.0,1000000.0
Antoine Makoumbou,Samsunspor,M,27,Congo,turkey,2526,19231.0,1000000.0
Taylan Bulut,Besiktas,D,20,Germany,turkey,2526,19231.0,1000000.0
Cenk Tosun,Kasimpasa,F,34,Turkey,turkey,2526,18077.0,940000.0
Abdülkerim Bardakcı,Galatasaray,D,31,Turkey,turkey,2526,18077.0,940000.0
İrfan Can Kahveci,Fenerbahce,F,30,Turkey,turkey,2526,18077.0,940000.0
Nicolò Zaniolo,Galatasaray,F,26,Italy,turkey,2526,18077.0,940000.0
İrfan Can Kahveci,Kasimpasa,F,30,Turkey,turkey,2526,18077.0,940000.0
Florent Hadergjonaj,Alanyaspor,M,31,Kosovo,turkey,2526,17308.0,900000.0
German Onugkha,Kayserispor,F,29,Russia,turkey,2526,16923.0,880000.0
Ricardo Esgaio,Karagumrukspor,D,32,Portugal,turkey,2526,16923.0,880000.0
Igor Lichnovsky,Karagumrukspor,D,31,Chile,turkey,2526,16923.0,880000.0
Ersin Destanoğlu,Besiktas,K,25,Turkey,turkey,2526,16923.0,880000.0
Umut Bozok,Eyupspor,F,29,Turkey,turkey,2526,16923.0,880000.0
Kerem Demirbay,Kasimpasa,M,32,Germany,turkey,2526,16923.0,880000.0
Günay Güvenç,Galatasaray,K,34,Turkey,turkey,2526,16923.0,880000.0
Karol Linetty,Kocaelispor,M,31,Poland,turkey,2526,16923.0,880000.0
Sékou Koïta,Genclerbirligi SK,F,26,Mali,turkey,2526,16923.0,880000.0
Berkay Özcan,Karagumrukspor,M,27,Turkey,turkey,2526,16923.0,880000.0
Tim Jabol-Folcarelli,Trabzonspor,M,26,France,turkey,2526,16923.0,880000.0
Stefano Denswil,Kayserispor,D,32,Suriname,turkey,2526,16923.0,880000.0
Ertuğrul Taşkıran,Alanyaspor,K,36,Turkey,turkey,2526,15962.0,830000.0
Mustafa Eskihellaç,Trabzonspor,D,28,Turkey,turkey,2526,15962.0,830000.0
Kazeem Olaigbe,Konyaspor,F,23,Belgium,turkey,2526,15577.0,810000.0
Giannis Papanikolaou,Caykur Rizespor,M,27,Greece,turkey,2526,15577.0,810000.0
Kazeem Olaigbe,Trabzonspor,F,23,Belgium,turkey,2526,15577.0,810000.0
Güven Yalçın,Alanyaspor,F,27,Turkey,turkey,2526,15577.0,810000.0
Daniele Verde,Karagumrukspor,F,29,Italy,turkey,2526,15577.0,810000.0
Yusuf Sarı,Basaksehir,F,27,Turkey,turkey,2526,15577.0,810000.0
Meschack Elia,Alanyaspor,F,28,Democratic Republic of the Congo,turkey,2526,15577.0,810000.0
Myenty Abena,Gaziantep BB,D,31,Suriname,turkey,2526,15577.0,810000.0
Ianis Hagi,Alanyaspor,F,27,Romania,turkey,2526,15577.0,810000.0
Hrvoje Smolcic,Kocaelispor,D,25,Croatia,turkey,2526,15577.0,810000.0
Lautaro Giannetti,Antalyaspor,D,32,Argentina,turkey,2526,15385.0,800000.0
Gökhan Sazdağı,Besiktas,D,31,Turkey,turkey,2526,15000.0,780000.0
Denis Makarov,Kayserispor,F,27,Russia,turkey,2526,14423.0,750000.0
Taylan Antalyalı,Caykur Rizespor,M,31,Turkey,turkey,2526,14423.0,750000.0
Calegari,Eyupspor,D,23,Brazil,turkey,2526,14423.0,750000.0
Muhammed Şengezer,Basaksehir,K,29,Turkey,turkey,2526,14423.0,750000.0
Qazim Laci,Caykur Rizespor,M,30,Albania,turkey,2526,14423.0,750000.0
Burak Kapacak,Kayserispor,D,26,Turkey,turkey,2526,14423.0,750000.0
Juan,Goztepe,F,23,Brazil,turkey,2526,14423.0,750000.0
Bertuğ Yıldırım,Basaksehir,F,23,Turkey,turkey,2526,14423.0,750000.0
Christopher Operi,Basaksehir,D,28,Cote d'Ivoire,turkey,2526,14423.0,750000.0
Ui-jo Hwang,Alanyaspor,F,33,South Korea,turkey,2526,14423.0,750000.0
Fousseni Diabaté,Kasimpasa,F,30,Mali,turkey,2526,14423.0,750000.0
Kévin Rodrigues,Gaziantep BB,D,31,Portugal,turkey,2526,14423.0,750000.0
Nuno Da Costa,Basaksehir,F,34,Cape Verde,turkey,2526,14423.0,750000.0
Olivier Kemen,Basaksehir,M,29,Cameroon,turkey,2526,14423.0,750000.0
Luis Pérez,Gaziantep BB,D,31,Spain,turkey,2526,14423.0,750000.0
Davide Biraschi,Karagumrukspor,D,31,Italy,turkey,2526,14423.0,750000.0
Tanguy Coulibaly,Samsunspor,F,24,France,turkey,2526,14423.0,750000.0
Adrian Benedyczak,Kasimpasa,F,25,Poland,turkey,2526,14423.0,750000.0
Emre Kılınç,Samsunspor,F,31,Turkey,turkey,2526,14423.0,750000.0
Toni Borevković,Samsunspor,D,28,Croatia,turkey,2526,14423.0,750000.0
Emirhan Topçu,Besiktas,D,25,Turkey,turkey,2526,14423.0,750000.0
Deniz Türüç,Konyaspor,F,33,Turkey,turkey,2526,14423.0,750000.0
Sam Larsson,Karagumrukspor,F,32,Sweden,turkey,2526,14423.0,750000.0
Marius,Samsunspor,F,28,Chad,turkey,2526,14423.0,750000.0
Umut Güneş,Basaksehir,M,25,Turkey,turkey,2526,14423.0,750000.0
Modibo Sagnan,Caykur Rizespor,D,26,Mali,turkey,2526,14423.0,750000.0
João Mendes,Kayserispor,F,31,Portugal,turkey,2526,14423.0,750000.0
Görkem Sağlam,Kayserispor,M,27,Turkey,turkey,2526,14423.0,750000.0
Riechedly Bazoer,Konyaspor,D,29,Curacao,turkey,2526,13269.0,690000.0
Blaz Kramer,Konyaspor,F,29,Slovenia,turkey,2526,13269.0,690000.0
Kenneth Paal,Antalyaspor,D,28,Suriname,turkey,2526,13269.0,690000.0
Massadio Haïdara,Kocaelispor,D,33,Mali,turkey,2526,13269.0,690000.0
Valentin Mihăilă,Caykur Rizespor,F,26,Romania,turkey,2526,13269.0,690000.0
Can Keleş,Kocaelispor,F,24,Austria,turkey,2526,13269.0,690000.0
Janderson,Goztepe,F,26,Brazil,turkey,2526,13269.0,690000.0
