player,club,position,age,nationality,data_country,data_season,gross_weekly_eur,gross_annual_eur
Costel Pantilimon,Denizlispor,K,33,Romania,turkey,2021,33846.0,1760000.0
Valentin Rosier,Besiktas,D,24,France,turkey,2021,33654.0,1750000.0
Omar Elabdellaoui,Galatasaray,D,28,Norway,turkey,2021,33654.0,1750000.0
Marcel Tisserand,Fenerbahce,D,27,Democratic Republic of the Congo,turkey,2021,33269.0,1730000.0
Alin Tosca,Gaziantep BB,D,28,Romania,turkey,2021,33269.0,1730000.0
Papy Djilobodji,Gaziantep BB,D,31,Senegal,turkey,2021,32885.0,1710000.0
Martin Skrtel,Basaksehir,D,35,Slovakia,turkey,2021,32885.0,1710000.0
Pablo Santos,Hatayspor,D,28,Brazil,turkey,2021,32500.0,1690000.0
Marcão,Galatasaray,D,24,Brazil,turkey,2021,31346.0,1630000.0
Josef,Besiktas,M,31,Brazil,turkey,2021,31346.0,1630000.0
Mehmet Topal,Basaksehir,M,34,Turkey,turkey,2021,30962.0,1610000.0
Juanfran,Alanyaspor,D,32,Spain,turkey,2021,30962.0,1610000.0
Nicolas Isimat-Mirin,Besiktas,D,28,France,turkey,2021,30769.0,1600000.0
Adama Traoré,Hatayspor,M,25,Mali,turkey,2021,30769.0,1600000.0
Rafael,Basaksehir,D,30,Brazil,turkey,2021,30000.0,1560000.0
Tyler Boyd,Besiktas,F,25,United States,turkey,2021,28846.0,1500000.0
Tyler Boyd,Sivasspor,F,26,United States,turkey,2021,28846.0,1500000.0
Lewis Baker,Trabzonspor,M,25,England,turkey,2021,28846.0,1500000.0
Peter Zulj,Goztepe,M,27,Austria,turkey,2021,28846.0,1500000.0
Oghenekaro Etebo,Galatasaray,M,24,Nigeria,turkey,2021,28846.0,1500000.0
Bernard Mensah,Besiktas,F,26,Ghana,turkey,2021,28846.0,1500000.0
Filip Novak,Fenerbahce,D,30,Czech Republic,turkey,2021,28654.0,1490000.0
João Pereira,Trabzonspor,D,36,Portugal,turkey,2021,28077.0,1460000.0
François Moubandje,Alanyaspor,D,30,Switzerland,turkey,2021,27885.0,1450000.0
Mbaye Diagne,Galatasaray,F,28,Senegal,turkey,2021,27885.0,1450000.0
Jean-Armel Kana-Biyik,Gaziantep BB,D,31,Cameroon,turkey,2021,27692.0,1440000.0
DeAndre Yedlin,Galatasaray,D,27,United States,turkey,2021,27692.0,1440000.0
Loïc Rémy,Caykur Rizespor,F,33,France,turkey,2021,27115.0,1410000.0
Mame Diouf,Hatayspor,F,32,Senegal,turkey,2021,26731.0,1390000.0
Guido Herrera,Yeni Malatyaspor,K,28,Argentina,turkey,2021,26731.0,1390000.0
Mame Thiam,Fenerbahce,F,28,Senegal,turkey,2021,26731.0,1390000.0
Naldo,Antalyaspor,D,32,Brazil,turkey,2021,26731.0,1390000.0
Fabien Farnolle,Erzurumspor,K,35,Benin,turkey,2021,26538.0,1380000.0
Anders Trondsen,Trabzonspor,M,25,Norway,turkey,2021,26538.0,1380000.0
Wallace,Yeni Malatyaspor,D,26,Brazil,turkey,2021,25577.0,1330000.0
Michal Pazdan,Ankaragucu,D,33,Poland,turkey,2021,25577.0,1330000.0
Güray Vural,Gaziantep BB,M,32,Turkey,turkey,2021,25000.0,1300000.0
Afriyie Acquah,Yeni Malatyaspor,M,28,Ghana,turkey,2021,25000.0,1300000.0
Dimitrios Pelkas,Fenerbahce,F,26,Greece,turkey,2021,24615.0,1280000.0
Ozan Tufan,Fenerbahce,M,25,Turkey,turkey,2021,24615.0,1280000.0
Flávio,Trabzonspor,M,24,Brazil,turkey,2021,24231.0,1260000.0
Soner Aydogdu,Goztepe,M,29,Turkey,turkey,2021,24231.0,1260000.0
Abdul-Aziz Tetteh,Gaziantep BB,M,30,Ghana,turkey,2021,24038.0,1250000.0
Léo Duarte,Basaksehir,D,24,Brazil,turkey,2021,24038.0,1250000.0
Ceyhun Gülselam,Alanyaspor,M,32,Turkey,turkey,2021,23846.0,1240000.0
Mostafa Mohamed,Galatasaray,F,23,Egypt,turkey,2021,23654.0,1230000.0
Isaac Sackey,Hatayspor,M,26,Ghana,turkey,2021,23269.0,1210000.0
Youssouf Koné,Hatayspor,D,25,Mali,turkey,2021,22692.0,1180000.0
Artem Kravets,Konyaspor,F,31,Ukraine,turkey,2021,22692.0,1180000.0
Balázs Megyeri,Goztepe,K,30,Hungary,turkey,2021,22308.0,1160000.0
Júnior Morais,Gaziantep BB,D,34,Brazil,turkey,2021,22308.0,1160000.0
Alexandru Maxim,Gaziantep BB,F,30,Romania,turkey,2021,22308.0,1160000.0
Arturo Mina,Erzurumspor,D,30,Ecuador,turkey,2021,22308.0,1160000.0
Fayçal Fajr,Sivasspor,M,32,Morocco,turkey,2021,22115.0,1150000.0
Hugo Rodallega,Denizlispor,F,35,Colombia,turkey,2021,21923.0,1140000.0
Zvonimir Kozulj,Gaziantep BB,M,26,Bosnia-Herzegovina,turkey,2021,21923.0,1140000.0
Oussama Haddadi,Kasimpasa,D,28,Tunisia,turkey,2021,21923.0,1140000.0
Welinton,Besiktas,D,31,Brazil,turkey,2021,21731.0,1130000.0
Florent Hadergjonaj,Kasimpasa,D,26,Kosovo,turkey,2021,21346.0,1110000.0
Georgios Tzavellas,Alanyaspor,D,32,Greece,turkey,2021,21154.0,1100000.0
Henry Onyekuru,Galatasaray,F,23,Nigeria,turkey,2021,21154.0,1100000.0
Edgar Ié,Trabzonspor,D,26,Portugal,turkey,2021,20769.0,1080000.0
Benik Afobe,Trabzonspor,F,27,Democratic Republic of the Congo,turkey,2021,20769.0,1080000.0
Giuliano,Basaksehir,F,30,Brazil,turkey,2021,20385.0,1060000.0
Gökhan Gönül,Fenerbahce,D,35,Turkey,turkey,2021,20385.0,1060000.0
Fabrice N'Sakala,Besiktas,D,30,Democratic Republic of the Congo,turkey,2021,20385.0,1060000.0
Caner Erkin,Fenerbahce,D,32,Turkey,turkey,2021,20385.0,1060000.0
Djaniny,Trabzonspor,F,29,Cape Verde,turkey,2021,20385.0,1060000.0
Kristijan Bistrovic,Kasimpasa,M,22,Croatia,turkey,2021,20385.0,1060000.0
Munir,Hatayspor,K,31,Morocco,turkey,2021,20385.0,1060000.0
Junior Fernandes,Basaksehir,F,32,Chile,turkey,2021,20385.0,1060000.0
Isaac Cofie,Sivasspor,M,29,Ghana,turkey,2021,20000.0,1040000.0
Diego Ângelo,Genclerbirligi SK,D,34,Brazil,turkey,2021,19423.0,1010000.0
Júnior Caiçara,Basaksehir,D,31,Brazil,turkey,2021,19423.0,1010000.0
Miguel Lopes,Kayserispor,D,33,Portugal,turkey,2021,19423.0,1010000.0
Berat Özdemir,Trabzonspor,M,22,Turkey,turkey,2021,19423.0,1010000.0
Fabio Borini,Karagumrukspor,F,29,Italy,turkey,2021,19423.0,1010000.0
Douglas,Besiktas,D,30,Brazil,turkey,2021,19231.0,1000000.0
Attila Szalai,Fenerbahce,D,23,Hungary,turkey,2021,19231.0,1000000.0
Enzo Roco,Karagumrukspor,D,28,Chile,turkey,2021,19231.0,1000000.0
Mykola Morozyuk,Caykur Rizespor,D,32,Ukraine,turkey,2021,19038.0,990000.0
Manolis Siopis,Alanyaspor,M,26,Greece,turkey,2021,18846.0,980000.0
Guilherme,Konyaspor,D,30,Brazil,turkey,2021,18462.0,960000.0
Caleb Ekuban,Trabzonspor,F,26,Ghana,turkey,2021,18462.0,960000.0
Irfan Can Kahveci,Fenerbahce,M,25,Turkey,turkey,2021,18462.0,960000.0
Deniz Türüc,Basaksehir,M,27,Turkey,turkey,2021,18462.0,960000.0
Serdar Aziz,Fenerbahce,D,29,Turkey,turkey,2021,18462.0,960000.0
Zargo Touré,Genclerbirligi SK,D,30,Senegal,turkey,2021,18462.0,960000.0
Alper Potuk,Ankaragucu,F,29,Turkey,turkey,2021,18462.0,960000.0
Irfan Can Kahveci,Basaksehir,M,25,Turkey,turkey,2021,18462.0,960000.0
Salih Ucan,Alanyaspor,M,26,Turkey,turkey,2021,18269.0,950000.0
Francisco Montero,Besiktas,D,21,Spain,turkey,2021,18077.0,940000.0
Emir Dilaver,Caykur Rizespor,D,29,Austria,turkey,2021,18077.0,940000.0
Christian Luyindama,Galatasaray,D,26,Democratic Republic of the Congo,turkey,2021,18077.0,940000.0
Badou Ndiaye,Karagumrukspor,M,29,Senegal,turkey,2021,17885.0,930000.0
Mauricio Lemos,Fenerbahce,D,24,Uruguay,turkey,2021,17308.0,900000.0
Harun Tekin,Fenerbahce,K,31,Turkey,turkey,2021,17308.0,900000.0
Fedor Kudryashov,Antalyaspor,D,33,Russia,turkey,2021,17115.0,890000.0
Semih Kaya,Yeni Malatyaspor,D,29,Turkey,turkey,2021,17115.0,890000.0
Mitchell Donald,Erzurumspor,M,31,Netherlands,turkey,2021,16923.0,880000.0
Mustafa Pektemek,Alanyaspor,F,32,Turkey,turkey,2021,16923.0,880000.0
Ahmed Yasin,Denizlispor,F,29,Iraq,turkey,2021,16346.0,850000.0
Pawel Olkowski,Gaziantep BB,D,30,Poland,turkey,2021,16346.0,850000.0
Ervin Zukanovic,Karagumrukspor,D,33,Bosnia-Herzegovina,turkey,2021,16346.0,850000.0
Fabiano,Denizlispor,D,28,Brazil,turkey,2021,16346.0,850000.0
Anderson Esiti,Goztepe,M,26,Nigeria,turkey,2021,16346.0,850000.0
Serhiy Rybalka,Sivasspor,M,30,Ukraine,turkey,2021,15962.0,830000.0
Fernando Zuqui,Yeni Malatyaspor,M,28,Argentina,turkey,2021,15577.0,810000.0
Petrus Boumal,Erzurumspor,M,27,Cameroon,turkey,2021,15577.0,810000.0
Ahmet Calik,Konyaspor,D,26,Turkey,turkey,2021,15385.0,800000.0
Sinan Gümüs,Fenerbahce,F,26,Germany,turkey,2021,15385.0,800000.0
Aytac Kara,Kasimpasa,M,27,Turkey,turkey,2021,15385.0,800000.0
Kevin Mirallas,Gaziantep BB,F,33,Belgium,turkey,2021,15385.0,800000.0
Strahil Popov,Hatayspor,D,30,Bulgaria,turkey,2021,15192.0,790000.0
Gustavo Campanharo,Kayserispor,M,28,Brazil,turkey,2021,15192.0,790000.0
Olarenwaju Kayode,Sivasspor,F,27,Nigeria,turkey,2021,14615.0,760000.0
Alexandru Epureanu,Basaksehir,D,34,Moldova,turkey,2021,14615.0,760000.0
Ibrahim Sehic,Konyaspor,K,32,Bosnia-Herzegovina,turkey,2021,14423.0,750000.0
Fousseni Diabaté,Goztepe,F,25,Mali,turkey,2021,14423.0,750000.0
Aziz Behich,Kayserispor,D,29,Australia,turkey,2021,14423.0,750000.0
Bogdan Stancu,Genclerbirligi SK,F,33,Romania,turkey,2021,14423.0,750000.0
Edin Visca,Basaksehir,F,30,Bosnia-Herzegovina,turkey,2021,14423.0,750000.0
Fousseni Diabaté,Trabzonspor,F,25,Mali,turkey,2021,14423.0,750000.0
Ruud Boffin,Antalyaspor,K,32,Belgium,turkey,2021,14423.0,750000.0
Marcelo Goiano,Sivasspor,D,33,Brazil,turkey,2021,14231.0,740000.0
Julian Jeanvier,Kasimpasa,D,28,Guinea,turkey,2021,14231.0,740000.0
Adolphe Teikeu,Erzurumspor,D,30,Cameroon,turkey,2021,14231.0,740000.0
André Poko,Goztepe,M,27,Gabon,turkey,2021,14038.0,730000.0
Jean-Claude Billong,Hatayspor,D,26,France,turkey,2021,14038.0,730000.0
Ricardo Gomes,Erzurumspor,F,28,Cape Verde,turkey,2021,13654.0,710000.0
Mustapha Yatabaré,Sivasspor,F,34,Mali,turkey,2021,13269.0,690000.0
Benjamin Tetteh,Yeni Malatyaspor,F,23,Ghana,turkey,2021,13269.0,690000.0
Andrea Bertolacci,Karagumrukspor,M,30,Italy,turkey,2021,13269.0,690000.0
Muhammet Demir,Gaziantep BB,F,28,Turkey,turkey,2021,13269.0,690000.0
Cristian Sapunaru,Kayserispor,D,36,Romania,turkey,2021,13269.0,690000.0
Roderick Miranda,Gaziantep BB,D,29,Portugal,turkey,2021,13269.0,690000.0
Majid Hosseini,Trabzonspor,D,24,Iran,turkey,2021,13269.0,690000.0
Nacer Chadli,Basaksehir,F,31,Belgium,turkey,2021,13077.0,680000.0
Mustafa Yumlu,Denizlispor,D,33,Turkey,turkey,2021,13077.0,680000.0
Lamine Gassama,Goztepe,D,31,Senegal,turkey,2021,13077.0,680000.0
Demba Ba,Basaksehir,F,35,Senegal,turkey,2021,13077.0,680000.0
Tiago Pinto,Ankaragucu,D,32,Portugal,turkey,2021,12692.0,660000.0
Eric Lichaj,Karagumrukspor,D,31,United States,turkey,2021,12692.0,660000.0
Claudemir,Sivasspor,M,32,Brazil,turkey,2021,12692.0,660000.0
Stelios Kitsiou,Ankaragucu,D,27,Greece,turkey,2021,12692.0,660000.0
Khouma Babacar,Alanyaspor,F,27,Senegal,turkey,2021,12692.0,660000.0
Arouna Koné,Sivasspor,F,36,Cote d'Ivoire,turkey,2021,12500.0,650000.0
André,Gaziantep BB,F,30,Brazil,turkey,2021,12500.0,650000.0
Serkan Kirintili,Konyaspor,K,35,Turkey,turkey,2021,12500.0,650000.0
Serkan Kirintili,Alanyaspor,K,35,Turkey,turkey,2021,12500.0,650000.0
Tiago Lopes,Denizlispor,D,31,Portugal,turkey,2021,12308.0,640000.0
Nabil Dirar,Fenerbahce,F,34,Morocco,turkey,2021,12308.0,640000.0
Emiliano Viviano,Karagumrukspor,K,34,Italy,turkey,2021,12308.0,640000.0
Paolo Hurtado,Konyaspor,F,30,Peru,turkey,2021,12308.0,640000.0
Altay Bayindir,Fenerbahce,K,22,Turkey,turkey,2021,12115.0,630000.0
Ismaël Diomandé,Konyaspor,M,28,Cote d'Ivoire,turkey,2021,12115.0,630000.0
Ismaël Diomandé,Caykur Rizespor,M,28,Cote d'Ivoire,turkey,2021,12115.0,630000.0
Davidson,Alanyaspor,F,29,Brazil,turkey,2021,12115.0,630000.0
Necip Uysal,Besiktas,M,29,Turkey,turkey,2021,12115.0,630000.0
Atiba Hutchinson,Besiktas,M,37,Canada,turkey,2021,12115.0,630000.0
Pierre-Yves Polomat,Genclerbirligi SK,D,26,Martinique,turkey,2021,11731.0,610000.0
Ayman Ben Mohamed,Denizlispor,D,26,Tunisia,turkey,2021,11731.0,610000.0
Milan Skoda,Caykur Rizespor,F,34,Czech Republic,turkey,2021,11731.0,610000.0
Mahmut Tekdemir,Basaksehir,M,32,Turkey,turkey,2021,11538.0,600000.0
Aatif Chahechouhe,Erzurumspor,F,34,Morocco,turkey,2021,11538.0,600000.0
Jure Balkovec,Karagumrukspor,D,26,Slovenia,turkey,2021,11538.0,600000.0
Aatif Chahechouhe,Karagumrukspor,F,34,Morocco,turkey,2021,11538.0,600000.0
Atila Turan,Ankaragucu,D,28,Turkey,turkey,2021,11538.0,600000.0
Yaw Ackah,Erzurumspor,M,21,Ghana,turkey,2021,11538.0,600000.0
Abdülkadir Ömür,Trabzonspor,M,21,Turkey,turkey,2021,11538.0,600000.0
Yaw Ackah,Kayserispor,M,21,Ghana,turkey,2021,11538.0,600000.0
Jefferson,Gaziantep BB,M,26,Brazil,turkey,2021,11538.0,600000.0
Gedson Fernandes,Galatasaray,M,22,Portugal,turkey,2021,11346.0,590000.0
Anthony Nwakaeme,Trabzonspor,F,31,Nigeria,turkey,2021,11346.0,590000.0
Cenk Ahmet Alkilic,Erzurumspor,D,32,Turkey,turkey,2021,11346.0,590000.0
Loret Sadiku,Kasimpasa,M,29,Albania,turkey,2021,11346.0,590000.0
Lukas Podolski,Antalyaspor,F,35,Germany,turkey,2021,11154.0,580000.0
Derrick Luckassen,Kasimpasa,D,25,Netherlands,turkey,2021,11154.0,580000.0
Ramazan Köse,Kasimpasa,K,32,Turkey,turkey,2021,11154.0,580000.0
Yunus Malli,Trabzonspor,F,28,Turkey,turkey,2021,11154.0,580000.0
Dominik Furman,Genclerbirligi SK,M,28,Poland,turkey,2021,11154.0,580000.0
Emre Kilinc,Galatasaray,F,26,Turkey,turkey,2021,11154.0,580000.0
Dusan Jovancic,Caykur Rizespor,M,30,Serbia,turkey,2021,10769.0,560000.0
Piris da Motta,Genclerbirligi SK,M,26,Paraguay,turkey,2021,10769.0,560000.0
Gökhan Töre,Besiktas,F,28,Turkey,turkey,2021,10769.0,560000.0
Nehuén Paz,Kayserispor,D,27,Argentina,turkey,2021,10769.0,560000.0
Arda Turan,Galatasaray,F,33,Turkey,turkey,2021,10577.0,550000.0
Umut Bulut,Yeni Malatyaspor,F,37,Turkey,turkey,2021,10577.0,550000.0
Steven Caulker,Alanyaspor,D,28,England,turkey,2021,10577.0,550000.0
Fatih Öztürk,Galatasaray,K,33,Turkey,turkey,2021,10577.0,550000.0
Alparslan Erdem,Karagumrukspor,D,31,Turkey,turkey,2021,10577.0,550000.0
Mattias Johansson,Genclerbirligi SK,D,28,Sweden,turkey,2021,10577.0,550000.0
Gastón Campi,Trabzonspor,D,29,Argentina,turkey,2021,10385.0,540000.0
Emre Colak,Karagumrukspor,F,29,Turkey,turkey,2021,10385.0,540000.0
Gastón Campi,Karagumrukspor,D,29,Argentina,turkey,2021,10385.0,540000.0
Brown Ideye,Goztepe,F,32,Nigeria,turkey,2021,10385.0,540000.0
Ismail Köybasi,Caykur Rizespor,D,31,Turkey,turkey,2021,10385.0,540000.0
Mustafa Akbas,Genclerbirligi SK,D,30,Turkey,turkey,2021,10385.0,540000.0
Giovanni Sio,Genclerbirligi SK,F,31,Cote d'Ivoire,turkey,2021,10385.0,540000.0
Mustafa Akbas,Yeni Malatyaspor,D,30,Turkey,turkey,2021,10385.0,540000.0
Mix Diskerud,Denizlispor,M,30,United States,turkey,2021,10385.0,540000.0
Taylan Antalyali,Galatasaray,M,25,Turkey,turkey,2021,10385.0,540000.0
Nejc Skubic,Konyaspor,D,31,Slovenia,turkey,2021,10385.0,540000.0
Max Gradel,Sivasspor,F,32,Cote d'Ivoire,turkey,2021,10385.0,540000.0
Mostapha El Kabir,Erzurumspor,F,32,Morocco,turkey,2021,10385.0,540000.0
Ante Kulusic,Ankaragucu,D,34,Croatia,turkey,2021,10385.0,540000.0
Ibrahim Akdag,Erzurumspor,M,29,Turkey,turkey,2021,10192.0,530000.0
Papiss Demba Cissé,Fenerbahce,F,35,Senegal,turkey,2021,10192.0,530000.0
Musa Cagiran,Konyaspor,M,27,Turkey,turkey,2021,10192.0,530000.0
Ibrahim Akdag,Ankaragucu,M,29,Turkey,turkey,2021,10192.0,530000.0
Farouk Miya,Konyaspor,F,22,Uganda,turkey,2021,9808.0,510000.0
Sakib Aytac,Denizlispor,D,28,Turkey,turkey,2021,9808.0,510000.0
Ugurcan Cakir,Trabzonspor,K,24,Turkey,turkey,2021,9808.0,510000.0
Dimitrios Chatziisaias,Caykur Rizespor,D,28,Greece,turkey,2021,9808.0,510000.0
Manuel da Costa,Erzurumspor,D,34,Morocco,turkey,2021,9615.0,500000.0
Danijel Aleksic,Basaksehir,F,29,Serbia,turkey,2021,9615.0,500000.0
Ugur Demirok,Konyaspor,D,32,Turkey,turkey,2021,9615.0,500000.0
Fede Varela,Denizlispor,F,23,Argentina,turkey,2021,9615.0,500000.0
Robin Yalcin,Sivasspor,M,26,Germany,turkey,2021,9615.0,500000.0
Murat Saglam,Caykur Rizespor,D,22,Turkey,turkey,2021,9615.0,500000.0
Halil Dervisoglu,Galatasaray,F,21,Turkey,turkey,2021,9615.0,500000.0
Márcio Mossoró,Goztepe,F,37,Brazil,turkey,2021,9615.0,500000.0
Léo Schwechlen,Erzurumspor,D,31,France,turkey,2021,9615.0,500000.0
Ugur Demirok,Kayserispor,D,32,Turkey,turkey,2021,9615.0,500000.0
Yasin Öztekin,Sivasspor,F,33,Turkey,turkey,2021,9423.0,490000.0
Yannis Salibur,Karagumrukspor,F,29,France,turkey,2021,9423.0,490000.0
Ömer Bayram,Galatasaray,M,29,Turkey,turkey,2021,9423.0,490000.0
Kaan Kanak,Erzurumspor,D,30,Turkey,turkey,2021,9423.0,490000.0
Murat Ucar,Erzurumspor,D,29,Turkey,turkey,2021,9231.0,480000.0
Damjan Djokovic,Caykur Rizespor,M,30,Croatia,turkey,2021,9231.0,480000.0
Marin Anicic,Konyaspor,D,31,Bosnia-Herzegovina,turkey,2021,9231.0,480000.0
Hasan Hatipoglu,Erzurumspor,D,31,Turkey,turkey,2021,9231.0,480000.0
Tarkan Serbest,Kasimpasa,M,26,Turkey,turkey,2021,8846.0,460000.0
Sadik Ciftpinar,Fenerbahce,D,27,Turkey,turkey,2021,8846.0,460000.0
Casimir Ninga,Sivasspor,F,27,Chad,turkey,2021,8846.0,460000.0
Joseph Attamah,Kayserispor,M,26,Ghana,turkey,2021,8846.0,460000.0
Osman Celik,Erzurumspor,M,28,Turkey,turkey,2021,8846.0,460000.0
Mickaël Tirpan,Kasimpasa,M,26,Belgium,turkey,2021,8846.0,460000.0
Jimmy Durmaz,Karagumrukspor,F,31,Sweden,turkey,2021,8846.0,460000.0
Efkan Bekiroglu,Alanyaspor,M,25,Germany,turkey,2021,8846.0,460000.0
Yusuf Abdioglu,Hatayspor,D,31,Turkey,turkey,2021,8846.0,460000.0
Mert Hakan Yandas,Fenerbahce,F,26,Turkey,turkey,2021,8654.0,450000.0
Mücahid Albayrak,Erzurumspor,D,29,Turkey,turkey,2021,8654.0,450000.0
Dimitrios Kolovetsios,Kayserispor,D,29,Greece,turkey,2021,8654.0,450000.0
Adem Büyük,Yeni Malatyaspor,F,33,Turkey,turkey,2021,8462.0,440000.0
Dorukhan Toköz,Besiktas,M,24,Turkey,turkey,2021,8462.0,440000.0
Kubilay Aktas,Denizlispor,M,26,Turkey,turkey,2021,8462.0,440000.0
Kubilay Aktas,Gaziantep BB,M,25,Turkey,turkey,2021,8462.0,440000.0
Ferdi Kadioglu,Fenerbahce,F,21,Netherlands,turkey,2021,8462.0,440000.0
Boli Bolingoli,Basaksehir,D,25,Belgium,turkey,2021,8462.0,440000.0
Manuel Fernandes,Kayserispor,F,34,Portugal,turkey,2021,8462.0,440000.0
Damian Kadzior,Alanyaspor,F,28,Poland,turkey,2021,8462.0,440000.0
Kristoffer Nordfeldt,Genclerbirligi SK,K,31,Sweden,turkey,2021,8269.0,430000.0
Kamil Ahmet Cörekci,Trabzonspor,D,29,Turkey,turkey,2021,8269.0,430000.0
Ponck,Basaksehir,D,25,Cape Verde,turkey,2021,8269.0,430000.0
Marvin Bakalorz,Denizlispor,M,31,Germany,turkey,2021,8269.0,430000.0
Idriz Voca,Ankaragucu,M,23,Kosovo,turkey,2021,8269.0,430000.0
Anton Maglica,Kayserispor,F,29,Croatia,turkey,2021,8269.0,430000.0
Guilherme,Goztepe,F,29,Brazil,turkey,2021,7885.0,410000.0
Tunay Torun,Caykur Rizespor,F,30,Turkey,turkey,2021,7885.0,410000.0
Adis Jahovic,Antalyaspor,F,33,North Macedonia,turkey,2021,7885.0,410000.0
Issam Chebake,Yeni Malatyaspor,D,31,Morocco,turkey,2021,7885.0,410000.0
Adis Jahovic,Goztepe,F,33,North Macedonia,turkey,2021,7885.0,410000.0
Silviu Lung Jr,Kayserispor,K,31,Romania,turkey,2021,7885.0,410000.0
Abdülkerim Bardakci,Konyaspor,D,26,Turkey,turkey,2021,7885.0,410000.0
Günay Güvenc,Gaziantep BB,K,29,Turkey,turkey,2021,7692.0,400000.0
Yusuf Erdogan,Kasimpasa,F,28,Turkey,turkey,2021,7692.0,400000.0
Cenk Sahin,Gaziantep BB,F,26,Turkey,turkey,2021,7692.0,400000.0
Volkan Babacan,Basaksehir,K,32,Turkey,turkey,2021,7692.0,400000.0
Adam Bareiro,Alanyaspor,F,24,Paraguay,turkey,2021,7500.0,390000.0
Erdi Dikmen,Ankaragucu,D,23,Turkey,turkey,2021,7500.0,390000.0
Kerim Frei,Basaksehir,F,26,Turkey,turkey,2021,7500.0,390000.0
Tolga Cigerci,Basaksehir,M,28,Turkey,turkey,2021,7500.0,390000.0
Mathieu Dossevi,Denizlispor,F,32,Togo,turkey,2021,7500.0,390000.0
Tolga Cigerci,Fenerbahce,M,28,Turkey,turkey,2021,7500.0,390000.0
Bilal Basacikoglu,Gaziantep BB,F,25,Turkey,turkey,2021,7500.0,390000.0
Fatih Kurucuk,Karagumrukspor,D,22,Turkey,turkey,2021,7500.0,390000.0
Koray Altinay,Karagumrukspor,D,29,Turkey,turkey,2021,7500.0,390000.0
Ertugrul Taskiran,Kasimpasa,K,30,Turkey,turkey,2021,7500.0,390000.0
Bilal Basacikoglu,Trabzonspor,F,25,Turkey,turkey,2021,7500.0,390000.0
Zeki Yavru,Yeni Malatyaspor,D,29,Turkey,turkey,2021,7500.0,390000.0
