player,club,position,age,nationality,data_country,data_season,gross_weekly_eur,gross_annual_eur
Ryan Gravenberch,Liverpool,M,23,Netherlands,england,2526,173771.0,9036077.0
Mason Mount,Manchester United,F,27,England,england,2526,173771.0,9036077.0
Bryan Mbeumo,Manchester United,F,26,Cameroon,england,2526,173771.0,9036077.0
Jordan Pickford,Everton,K,31,England,england,2526,173771.0,9036077.0
Anthony Gordon,Newcastle,F,24,England,england,2526,173771.0,9036077.0
Morgan Rogers,Aston Villa,F,23,England,england,2526,173771.0,9036077.0
Ben White,Arsenal,D,28,England,england,2526,173771.0,9036077.0
Gabriel Magalhães,Arsenal,D,28,Brazil,england,2526,173771.0,9036077.0
Joelinton,Newcastle,M,29,Brazil,england,2526,173771.0,9036077.0
Randal Kolo Muani,Tottenham,F,27,France,england,2526,173771.0,9036077.0
Alexis Mac Allister,Liverpool,M,27,Argentina,england,2526,173771.0,9036077.0
Boubacar Kamara,Aston Villa,M,26,France,england,2526,173771.0,9036077.0
Federico Chiesa,Liverpool,F,28,Italy,england,2526,173771.0,9036077.0
Noni Madueke,Arsenal,F,23,England,england,2526,173771.0,9036077.0
Moisés Caicedo,Chelsea,M,24,Ecuador,england,2526,173771.0,9036077.0
Youri Tielemans,Aston Villa,M,28,Belgium,england,2526,173771.0,9036077.0
Emiliano Martínez,Aston Villa,K,33,Argentina,england,2526,173771.0,9036077.0
Mohammed Kudus,Tottenham,F,25,Ghana,england,2526,173771.0,9036077.0
Mateo Kovacic,Manchester City,M,31,Croatia,england,2526,173771.0,9036077.0
Alisson,Liverpool,K,33,Brazil,england,2526,173771.0,9036077.0
Jarrod Bowen,West Ham,F,29,England,england,2526,173771.0,9036077.0
Sandro Tonali,Newcastle,M,25,Italy,england,2526,173771.0,9036077.0
Amadou Onana,Aston Villa,M,24,Belgium,england,2526,162186.0,8433672.0
Sven Botman,Newcastle,D,26,Netherlands,england,2526,162186.0,8433672.0
Tammy Abraham,Aston Villa,F,28,England,england,2526,162186.0,8433672.0
Dominic Solanke,Tottenham,F,28,England,england,2526,162186.0,8433672.0
Yoane Wissa,Newcastle,F,29,Democratic Republic of the Congo,england,2526,162186.0,8433672.0
Noussair Mazraoui,Manchester United,D,28,Morocco,england,2526,156394.0,8132469.0
Lucas Digne,Aston Villa,D,32,France,england,2526,156394.0,8132469.0
João Palhinha,Tottenham,M,30,Portugal,england,2526,156394.0,8132469.0
Nick Woltemade,Newcastle,F,23,Germany,england,2526,153497.0,7981868.0
Matheus Nunes,Manchester City,D,27,Portugal,england,2526,150601.0,7831267.0
Bernd Leno,Fulham,K,33,Germany,england,2526,150601.0,7831267.0
Cole Palmer,Chelsea,F,23,England,england,2526,150601.0,7831267.0
Ollie Watkins,Aston Villa,F,30,England,england,2526,150601.0,7831267.0
Mikel Merino,Arsenal,M,29,Spain,england,2526,150601.0,7831267.0
John McGinn,Aston Villa,M,31,Scotland,england,2526,150601.0,7831267.0
João Pedro,Chelsea,F,24,Brazil,england,2526,144809.0,7530064.0
Manuel Ugarte,Manchester United,M,24,Uruguay,england,2526,139017.0,7228861.0
Alphonse Areola,West Ham,K,32,France,england,2526,139017.0,7228861.0
James Tarkowski,Everton,D,33,England,england,2526,139017.0,7228861.0
Dominik Szoboszlai,Liverpool,F,25,Hungary,england,2526,139017.0,7228861.0
Riccardo Calafiori,Arsenal,D,23,Italy,england,2526,139017.0,7228861.0
Aaron Ramsdale,Newcastle,K,27,England,england,2526,139017.0,7228861.0
Jarrad Branthwaite,Everton,D,23,England,england,2526,139017.0,7228861.0
Rayan Aït-Nouri,Manchester City,D,24,Algeria,england,2526,139017.0,7228861.0
Victor Lindelöf,Aston Villa,D,31,Sweden,england,2526,139017.0,7228861.0
Jorrel Hato,Chelsea,D,19,Netherlands,england,2526,139017.0,7228861.0
Tosin Adarabioyo,Chelsea,D,28,England,england,2526,139017.0,7228861.0
Jacob Ramsey,Newcastle,M,24,England,england,2526,139017.0,7228861.0
Kieran Trippier,Newcastle,D,35,England,england,2526,139017.0,7228861.0
Amad Diallo,Manchester United,F,23,Cote d'Ivoire,england,2526,139017.0,7228861.0
Jørgen Strand Larsen,Crystal Palace,F,25,Norway,england,2526,139017.0,7228861.0
Idrissa Gueye,Everton,M,36,Senegal,england,2526,139017.0,7228861.0
Lisandro Martínez,Manchester United,D,28,Argentina,england,2526,139017.0,7228861.0
Leon Bailey,Aston Villa,F,28,Jamaica,england,2526,139017.0,7228861.0
Samuel Chukwueze,Fulham,F,26,Nigeria,england,2526,139017.0,7228861.0
Leny Yoro,Manchester United,D,20,France,england,2526,133224.0,6927659.0
Brennan Johnson,Crystal Palace,F,24,Wales,england,2526,127432.0,6626456.0
Tyrone Mings,Aston Villa,D,32,England,england,2526,127432.0,6626456.0
Dejan Kulusevski,Tottenham,F,25,Sweden,england,2526,127432.0,6626456.0
Granit Xhaka,Sunderland,M,33,Switzerland,england,2526,127432.0,6626456.0
Morgan Gibbs-White,Nottingham Forest,F,26,England,england,2526,127432.0,6626456.0
Alejandro Garnacho,Chelsea,F,21,Argentina,england,2526,127432.0,6626456.0
Jamie Bynoe-Gittens,Chelsea,F,21,England,england,2526,125115.0,6505975.0
Joshua Zirkzee,Manchester United,F,24,Netherlands,england,2526,121640.0,6325254.0
Daichi Kamada,Crystal Palace,F,29,Japan,england,2526,121640.0,6325254.0
Nikola Milenković,Nottingham Forest,D,28,Serbia,england,2526,121640.0,6325254.0
João Gomes,Wolverhampton,M,24,Brazil,england,2526,121640.0,6325254.0
Kalvin Phillips,Manchester City,M,30,England,england,2526,121640.0,6325254.0
Anthony Elanga,Newcastle,F,23,Sweden,england,2526,115847.0,6024051.0
Dominic Calvert-Lewin,Leeds,F,28,England,england,2526,115847.0,6024051.0
Mykhailo Mudryk,Chelsea,F,25,Ukraine,england,2526,115847.0,6024051.0
Dean Henderson,Crystal Palace,K,28,England,england,2526,115847.0,6024051.0
Levi Colwill,Chelsea,D,22,England,england,2526,115847.0,6024051.0
Max Kilman,West Ham,D,28,England,england,2526,115847.0,6024051.0
Matty Cash,Aston Villa,D,28,Poland,england,2526,115847.0,6024051.0
Raúl Jiménez,Fulham,F,34,Mexico,england,2526,115847.0,6024051.0
David Raya,Arsenal,K,30,Spain,england,2526,115847.0,6024051.0
Ian Maatsen,Aston Villa,D,23,Netherlands,england,2526,115847.0,6024051.0
Pau Torres,Aston Villa,D,29,Spain,england,2526,115847.0,6024051.0
Jeremie Frimpong,Liverpool,D,25,Netherlands,england,2526,115847.0,6024051.0
Liam Delap,Chelsea,F,22,England,england,2526,115847.0,6024051.0
Nordi Mukiele,Sunderland,D,28,France,england,2526,115847.0,6024051.0
Callum Hudson-Odoi,Nottingham Forest,F,25,England,england,2526,104262.0,5421646.0
Micky van de Ven,Tottenham,D,24,Netherlands,england,2526,104262.0,5421646.0
Eddie Nketiah,Crystal Palace,F,26,England,england,2526,104262.0,5421646.0
Chris Wood,Nottingham Forest,F,34,New Zealand,england,2526,104262.0,5421646.0
Jurriën Timber,Arsenal,D,24,Netherlands,england,2526,104262.0,5421646.0
Benoît Badiashile,Chelsea,D,24,France,england,2526,104262.0,5421646.0
Kiernan Dewsbury-Hall,Everton,M,27,England,england,2526,104262.0,5421646.0
Joachim Andersen,Fulham,D,29,Denmark,england,2526,104262.0,5421646.0
Tomáš Souček,West Ham,M,30,Czech Republic,england,2526,104262.0,5421646.0
Aaron Wan-Bissaka,West Ham,D,28,Democratic Republic of the Congo,england,2526,104262.0,5421646.0
Richarlison,Tottenham,F,28,Brazil,england,2526,104262.0,5421646.0
Pascal Groß,Brighton,M,34,Germany,england,2526,104262.0,5421646.0
Ferdi Kadıoğlu,Brighton,D,26,Turkey,england,2526,101366.0,5271045.0
Evanilson,Bournemouth,F,26,Brazil,england,2526,98470.0,5120444.0
Emmanuel Agbadou,Wolverhampton,D,28,Cote d'Ivoire,england,2526,98470.0,5120444.0
Dan Ndoye,Nottingham Forest,F,25,Switzerland,england,2526,98470.0,5120444.0
Lewis Dunk,Brighton,D,34,England,england,2526,98470.0,5120444.0
Pedro Porro,Tottenham,D,26,Spain,england,2526,98470.0,5120444.0
Radu Drăgușin,Tottenham,D,24,Romania,england,2526,98470.0,5120444.0
Lutsharel Geertruida,Sunderland,D,25,Netherlands,england,2526,98470.0,5120444.0
Giorgi Mamardashvili,Liverpool,K,25,Georgia,england,2526,98470.0,5120444.0
Diogo Dalot,Manchester United,D,26,Portugal,england,2526,98470.0,5120444.0
Joe Gomez,Liverpool,D,28,England,england,2526,98470.0,5120444.0
Joe Willock,Newcastle,M,26,England,england,2526,92678.0,4819241.0
Harvey Barnes,Newcastle,F,28,England,england,2526,92678.0,4819241.0
Justin Kluivert,Bournemouth,F,26,Netherlands,england,2526,92678.0,4819241.0
Sávio,Manchester City,F,21,Brazil,england,2526,92678.0,4819241.0
Ben Davies,Tottenham,D,32,Wales,england,2526,92678.0,4819241.0
Toti Gomes,Wolverhampton,D,27,Portugal,england,2526,92678.0,4819241.0
Kaoru Mitoma,Brighton,F,28,Japan,england,2526,92678.0,4819241.0
Jean-Clair Todibo,West Ham,D,26,France,england,2526,92678.0,4819241.0
Sean Longstaff,Leeds,M,28,England,england,2526,92678.0,4819241.0
Alex Iwobi,Fulham,F,29,Nigeria,england,2526,92678.0,4819241.0
Michael Keane,Everton,D,33,England,england,2526,92678.0,4819241.0
James Garner,Everton,M,24,England,england,2526,92678.0,4819241.0
Tolu Arokodare,Wolverhampton,F,25,Nigeria,england,2526,86885.0,4518038.0
Nico González,Manchester City,M,24,Spain,england,2526,86885.0,4518038.0
Jack Grealish,Manchester City,F,29,England,england,2526,86885.0,4518038.0
Guglielmo Vicario,Tottenham,K,29,Italy,england,2526,86885.0,4518038.0
Rodrigo Bentancur,Tottenham,M,28,Uruguay,england,2526,86885.0,4518038.0
Georginio Rutter,Brighton,F,23,France,england,2526,86885.0,4518038.0
Destiny Udogie,Tottenham,D,23,Italy,england,2526,86885.0,4518038.0
Milos Kerkez,Liverpool,D,22,Hungary,england,2526,86885.0,4518038.0
Archie Gray,Tottenham,M,19,England,england,2526,86885.0,4518038.0
Enzo Le Fée,Sunderland,M,26,France,england,2526,86885.0,4518038.0
Ezri Konsa,Aston Villa,D,28,England,england,2526,86885.0,4518038.0
Conor Bradley,Liverpool,D,22,Northern Ireland,england,2526,86885.0,4518038.0
Valentín Castellanos,West Ham,F,27,Argentina,england,2526,86885.0,4518038.0
Emiliano Buendía,Aston Villa,F,29,Argentina,england,2526,86885.0,4518038.0
Malick Thiaw,Newcastle,D,24,Germany,england,2526,86885.0,4518038.0
Kyle Walker,Burnley,D,35,England,england,2526,86885.0,4518038.0
Daniel James,Leeds,F,28,Wales,england,2526,86885.0,4518038.0
Murillo,Nottingham Forest,D,23,Brazil,england,2526,86885.0,4518038.0
Ibrahim Sangaré,Nottingham Forest,M,28,Cote d'Ivoire,england,2526,86885.0,4518038.0
Jordan Henderson,Brentford,M,35,England,england,2526,86885.0,4518038.0
Jean-Ricner Bellegarde,Wolverhampton,M,27,Haiti,england,2526,86885.0,4518038.0
Igor Thiago,Brentford,F,24,Brazil,england,2526,86885.0,4518038.0
Martín Zubimendi,Arsenal,M,27,Spain,england,2526,86885.0,4518038.0
Tyrell Malacia,Manchester United,D,26,Netherlands,england,2526,86885.0,4518038.0
Mikkel Damsgaard,Brentford,F,25,Denmark,england,2526,86885.0,4518038.0
James Trafford,Manchester City,K,23,England,england,2526,86885.0,4518038.0
Noah Okafor,Leeds,F,25,Switzerland,england,2526,83989.0,4367437.0
Dilane Bakwa,Nottingham Forest,F,23,France,england,2526,81093.0,4216836.0
Jefferson Lerma,Crystal Palace,M,31,Colombia,england,2526,81093.0,4216836.0
Ismaïla Sarr,Crystal Palace,F,27,Senegal,england,2526,81093.0,4216836.0
Ryan Christie,Bournemouth,M,30,Scotland,england,2526,81093.0,4216836.0
Issa Diop,Fulham,D,29,France,england,2526,81093.0,4216836.0
Emile Smith Rowe,Fulham,F,25,England,england,2526,81093.0,4216836.0
Hee-chan Hwang,Wolverhampton,F,30,South Korea,england,2526,81093.0,4216836.0
Bafodé Diakité,Bournemouth,D,25,France,england,2526,81093.0,4216836.0
Cheick Doucouré,Crystal Palace,M,26,Mali,england,2526,81093.0,4216836.0
Aaron Hickey,Brentford,D,23,Scotland,england,2526,81093.0,4216836.0
Adama Traoré,West Ham,F,30,Spain,england,2526,81093.0,4216836.0
Fabian Schär,Newcastle,D,34,Switzerland,england,2526,81093.0,4216836.0
Dan Burn,Newcastle,D,33,England,england,2526,81093.0,4216836.0
Ibrahima Konaté,Liverpool,D,26,France,england,2526,81093.0,4216836.0
Pape Sarr,Tottenham,M,23,Senegal,england,2526,81093.0,4216836.0
Reiss Nelson,Brentford,F,26,England,england,2526,81093.0,4216836.0
Donyell Malen,Aston Villa,F,26,Netherlands,england,2526,81093.0,4216836.0
Douglas Luiz,Nottingham Forest,M,27,Brazil,england,2526,78197.0,4066235.0
Douglas Luiz,Aston Villa,M,27,Brazil,england,2526,78197.0,4066235.0
Jackson Tchatchoua,Wolverhampton,D,24,Cameroon,england,2526,75301.0,3915633.0
Neco Williams,Nottingham Forest,D,24,Wales,england,2526,75301.0,3915633.0
Piero Hincapié,Arsenal,D,24,Ecuador,england,2526,75301.0,3915633.0
Timothy Castagne,Fulham,D,30,Belgium,england,2526,75301.0,3915633.0
Kevin Danso,Tottenham,D,27,Austria,england,2526,75301.0,3915633.0
Omar Alderete,Sunderland,D,29,Paraguay,england,2526,75301.0,3915633.0
Oscar Bobb,Fulham,F,22,Norway,england,2526,75301.0,3915633.0
Kenny Tete,Fulham,D,30,Netherlands,england,2526,75301.0,3915633.0
Matt O'Riley,Brighton,M,25,Denmark,england,2526,75301.0,3915633.0
Christian Nørgaard,Arsenal,M,31,Denmark,england,2526,75301.0,3915633.0
Adam Armstrong,Wolverhampton,F,28,England,england,2526,75301.0,3915633.0
Jhon Arias,Wolverhampton,F,28,Colombia,england,2526,75301.0,3915633.0
Marcus Tavernier,Bournemouth,F,26,England,england,2526,75301.0,3915633.0
Bertrand Traoré,Sunderland,F,30,Burkina Faso,england,2526,75301.0,3915633.0
Harvey Elliott,Aston Villa,F,22,England,england,2526,75301.0,3915633.0
Dango Ouattara,Brentford,F,23,Burkina Faso,england,2526,75301.0,3915633.0
Saša Lukić,Fulham,M,29,Serbia,england,2526,72984.0,3795152.0
Lewis Cook,Bournemouth,M,29,England,england,2526,69508.0,3614431.0
Kepa Arrizabalaga,Arsenal,K,31,Spain,england,2526,69508.0,3614431.0
Ross Barkley,Aston Villa,M,32,England,england,2526,69508.0,3614431.0
Amine Adli,Bournemouth,F,25,Morocco,england,2526,69508.0,3614431.0
Djordje Petrovic,Bournemouth,K,26,Serbia,england,2526,69508.0,3614431.0
Tyler Adams,Bournemouth,M,26,United States,england,2526,69508.0,3614431.0
Danny Welbeck,Brighton,F,35,England,england,2526,69508.0,3614431.0
James Milner,Brighton,M,40,England,england,2526,69508.0,3614431.0
Mats Wieffer,Brighton,M,26,Netherlands,england,2526,69508.0,3614431.0
Olivier Boscagli,Brighton,D,28,France,england,2526,69508.0,3614431.0
Estêvão,Chelsea,F,18,Brazil,england,2526,69508.0,3614431.0
Robert Sánchez,Chelsea,K,28,Spain,england,2526,69508.0,3614431.0
Daniel Muñoz,Crystal Palace,D,29,Colombia,england,2526,69508.0,3614431.0
Jean-Philippe Mateta,Crystal Palace,F,28,France,england,2526,69508.0,3614431.0
Will Hughes,Crystal Palace,M,30,England,england,2526,69508.0,3614431.0
Yeremi Pino,Crystal Palace,F,23,Spain,england,2526,69508.0,3614431.0
Beto,Everton,F,28,Guinea-Bissau,england,2526,69508.0,3614431.0
Antonee Robinson,Fulham,D,28,United States,england,2526,69508.0,3614431.0
Rodrigo Muniz,Fulham,F,24,Brazil,england,2526,69508.0,3614431.0
Senne Lammens,Manchester United,K,23,Belgium,england,2526,69508.0,3614431.0
Nick Pope,Newcastle,K,33,England,england,2526,69508.0,3614431.0
Ola Aina,Nottingham Forest,D,29,Nigeria,england,2526,69508.0,3614431.0
Brian Brobbey,Sunderland,F,24,Netherlands,england,2526,69508.0,3614431.0
Lucas Bergvall,Tottenham,M,20,Sweden,england,2526,69508.0,3614431.0
Mateus Fernandes,West Ham,M,21,Portugal,england,2526,69508.0,3614431.0
André Trindade,Wolverhampton,M,24,Brazil,england,2526,69508.0,3614431.0
José Sá,Wolverhampton,K,33,Portugal,england,2526,69508.0,3614431.0
Vitaliy Mykolenko,Everton,D,26,Ukraine,england,2526,67191.0,3493950.0
James Ward-Prowse,Burnley,M,31,England,england,2526,66612.0,3463829.0
James Ward-Prowse,West Ham,M,31,England,england,2526,66612.0,3463829.0
André Onana,Manchester United,K,29,Cameroon,england,2526,66612.0,3463829.0
Josh Cullen,Burnley,M,29,Ireland,england,2526,63716.0,3313228.0
Omari Hutchinson,Nottingham Forest,F,22,England,england,2526,63716.0,3313228.0
Mathys Tel,Tottenham,F,20,France,england,2526,63716.0,3313228.0
Adam Webster,Brighton,D,31,England,england,2526,63716.0,3313228.0
Caoimhín Kelleher,Brentford,K,27,Ireland,england,2526,63716.0,3313228.0
Harry Wilson,Fulham,F,28,Wales,england,2526,63716.0,3313228.0
Lesley Ugochukwu,Burnley,M,21,France,england,2526,63716.0,3313228.0
Maxim De Cuyper,Brighton,D,25,Belgium,england,2526,63716.0,3313228.0
Séamus Coleman,Everton,D,37,Ireland,england,2526,63716.0,3313228.0
Emil Krafth,Newcastle,D,31,Sweden,england,2526,63716.0,3313228.0
Chris Richards,Crystal Palace,D,25,United States,england,2526,63716.0,3313228.0
Yves Bissouma,Tottenham,M,29,Mali,england,2526,63716.0,3313228.0
Sander Berge,Fulham,M,27,Norway,england,2526,63716.0,3313228.0
Cristhian Mosquera,Arsenal,D,21,Spain,england,2526,63716.0,3313228.0
Giovanni Leoni,Liverpool,D,19,Italy,england,2526,63716.0,3313228.0
Kyle Walker-Peters,West Ham,D,28,England,england,2526,63716.0,3313228.0
Konstantinos Mavropanos,West Ham,D,28,Greece,england,2526,57924.0,3012026.0
Kristoffer Ajer,Brentford,D,27,Norway,england,2526,57924.0,3012026.0
Jérémy Doku,Manchester City,F,23,Belgium,england,2526,57924.0,3012026.0
Callum Wilson,West Ham,F,33,England,england,2526,57924.0,3012026.0
Curtis Jones,Liverpool,M,25,England,england,2526,57924.0,3012026.0
Jan Paul van Hecke,Brighton,D,25,Netherlands,england,2526,57924.0,3012026.0
Abdukodir Khusanov,Manchester City,D,21,Uzbekistan,england,2526,57924.0,3012026.0
Keane Lewis-Potter,Brentford,M,24,England,england,2526,57924.0,3012026.0
Solly March,Brighton,F,31,England,england,2526,57924.0,3012026.0
Pascal Struijk,Leeds,D,26,Netherlands,england,2526,57924.0,3012026.0
Lucas Perri,Leeds,K,28,Brazil,england,2526,57924.0,3012026.0
Tino Livramento,Newcastle,D,23,England,england,2526,57924.0,3012026.0
Marcus Edwards,Burnley,F,27,England,england,2526,57924.0,3012026.0
David Brooks,Bournemouth,F,28,Wales,england,2526,57924.0,3012026.0
Wataru Endo,Liverpool,M,32,Japan,england,2526,57924.0,3012026.0
Matt Doherty,Wolverhampton,D,34,Ireland,england,2526,57924.0,3012026.0
Igor Jesus,Nottingham Forest,F,24,Brazil,england,2526,57924.0,3012026.0
Reinildo Mandava,Sunderland,D,32,Mozambique,england,2526,57924.0,3012026.0
Habib Diarra,Sunderland,M,22,Senegal,england,2526,57924.0,3012026.0
Kevin,Fulham,F,23,Brazil,england,2526,57924.0,3012026.0
Marc Guiu,Chelsea,F,20,Spain,england,2526,57924.0,3012026.0
Marcos Senesi,Bournemouth,D,28,Argentina,england,2526,57924.0,3012026.0
Joël Veltman,Brighton,D,34,Netherlands,england,2526,57924.0,3012026.0
Harrison Reed,Fulham,M,31,England,england,2526,57924.0,3012026.0
Maxime Estève,Burnley,D,23,France,england,2526,57924.0,3012026.0
Ryan Yates,Nottingham Forest,M,28,England,england,2526,57924.0,3012026.0
Taiwo Awoniyi,Nottingham Forest,F,28,Nigeria,england,2526,57924.0,3012026.0
Trevoh Chalobah,Chelsea,D,26,England,england,2526,57924.0,3012026.0
Jadon Sancho,Manchester United,F,25,England,england,2526,57924.0,3012026.0
Maxence Lacroix,Crystal Palace,D,25,France,england,2526,57924.0,3012026.0
Nathaniel Clyne,Crystal Palace,D,34,England,england,2526,57924.0,3012026.0
Vitaly Janelt,Brentford,M,27,Germany,england,2526,57924.0,3012026.0
Sam Johnstone,Wolverhampton,K,32,England,england,2526,57924.0,3012026.0
Filip Jørgensen,Chelsea,K,23,Denmark,england,2526,57924.0,3012026.0
Lukasz Fabianski,West Ham,K,40,Poland,england,2526,57924.0,3012026.0
Mathias Jensen,Brentford,M,30,Denmark,england,2526,57924.0,3012026.0
Lewis Hall,Newcastle,D,21,England,england,2526,52131.0,2710823.0
Malo Gusto,Chelsea,D,22,France,england,2526,52131.0,2710823.0
Roméo Lavia,Chelsea,M,22,Belgium,england,2526,52131.0,2710823.0
Ladislav Krejci,Wolverhampton,D,26,Czech Republic,england,2526,52131.0,2710823.0
Myles Lewis-Skelly,Arsenal,D,19,England,england,2526,52131.0,2710823.0
Niclas Füllkrug,West Ham,F,32,Germany,england,2526,52131.0,2710823.0
Mads Hermansen,West Ham,K,25,Denmark,england,2526,52131.0,2710823.0
Crysencio Summerville,West Ham,F,24,Netherlands,england,2526,52131.0,2710823.0
Iliman Ndiaye,Everton,F,25,Senegal,england,2526,52131.0,2710823.0
Marco Bizot,Aston Villa,K,34,Netherlands,england,2526,52131.0,2710823.0
Thierno Barry,Everton,F,23,France,england,2526,52131.0,2710823.0
Trai Hume,Sunderland,D,23,Northern Ireland,england,2526,52131.0,2710823.0
Quilindschy Hartman,Burnley,D,24,Netherlands,england,2526,52131.0,2710823.0
Calvin Bassey,Fulham,D,26,Nigeria,england,2526,52131.0,2710823.0
Daniel Ballard,Sunderland,D,26,Northern Ireland,england,2526,52131.0,2710823.0
Stefan Ortega Moreno,Nottingham Forest,K,33,Germany,england,2526,52131.0,2710823.0
Nicolò Savona,Nottingham Forest,D,22,Italy,england,2526,52131.0,2710823.0
Ryan Sessegnon,Fulham,D,25,England,england,2526,52131.0,2710823.0
Rayan,Bournemouth,F,19,Brazil,england,2526,52131.0,2710823.0
Loum Tchaouna,Burnley,F,22,France,england,2526,52131.0,2710823.0
Anton Stach,Leeds,M,27,Germany,england,2526,52131.0,2710823.0
Brenden Aaronson,Leeds,F,25,United States,england,2526,52131.0,2710823.0
Jack Harrison,Leeds,F,29,England,england,2526,52131.0,2710823.0
Jaka Bijol,Leeds,D,26,Slovenia,england,2526,52131.0,2710823.0
Sebastiaan Bornauw,Leeds,D,26,Belgium,england,2526,52131.0,2710823.0
Jaidon Anthony,Burnley,F,26,England,england,2526,52131.0,2710823.0
Jacob Bruun Larsen,Burnley,F,27,Denmark,england,2526,52131.0,2710823.0
Tom Heaton,Manchester United,K,39,England,england,2526,52131.0,2710823.0
Axel Tuanzebe,Burnley,D,28,Democratic Republic of the Congo,england,2526,52131.0,2710823.0
Armando Broja,Burnley,F,24,Albania,england,2526,52131.0,2710823.0
Igor,Brighton,D,27,Brazil,england,2526,52131.0,2710823.0
Alex Scott,Bournemouth,M,22,England,england,2526,46339.0,2409620.0
Djed Spence,Tottenham,D,25,England,england,2526,46339.0,2409620.0
Ethan Ampadu,Leeds,M,25,Wales,england,2526,46339.0,2409620.0
Gabriel Gudmundsson,Leeds,D,26,Sweden,england,2526,46339.0,2409620.0
Alex Tóth,Bournemouth,M,20,Hungary,england,2526,46339.0,2409620.0
Elliot Anderson,Nottingham Forest,M,23,England,england,2526,46339.0,2409620.0
Ethan Nwaneri,Arsenal,F,18,England,england,2526,46339.0,2409620.0
Joël Piroe,Leeds,F,26,Suriname,england,2526,46339.0,2409620.0
