player,club,position,age,nationality,data_country,data_season,gross_weekly_eur,gross_annual_eur
Lucas Biglia,Karagumrukspor,M,36,Argentina,turkey,2122,38077.0,1980000.0
Medhi Benatia,Karagumrukspor,D,34,Morocco,turkey,2122,36731.0,1910000.0
José Sosa,Fenerbahce,M,36,Argentina,turkey,2122,36154.0,1880000.0
Enner Valencia,Fenerbahce,F,32,Ecuador,turkey,2122,36154.0,1880000.0
Mergim Berisha,Fenerbahce,F,23,Germany,turkey,2122,36154.0,1880000.0
Marek Hamsik,Trabzonspor,M,34,Slovakia,turkey,2122,36154.0,1880000.0
Edin Visca,Trabzonspor,F,31,Bosnia-Herzegovina,turkey,2122,36154.0,1880000.0
Steven Caulker,Gaziantep BB,D,30,Sierra Leone,turkey,2122,35385.0,1840000.0
Hasan Ali Kaldirim,Basaksehir,D,32,Turkey,turkey,2122,34231.0,1780000.0
Jonas Svensson,Adana Demirspor,D,28,Norway,turkey,2122,34231.0,1780000.0
Omar Elabdellaoui,Galatasaray,D,30,Norway,turkey,2122,33654.0,1750000.0
Valentin Rosier,Besiktas,D,25,France,turkey,2122,33654.0,1750000.0
Valentin Eysseric,Kasimpasa,F,29,France,turkey,2122,33269.0,1730000.0
Alin Tosca,Gaziantep BB,D,29,Romania,turkey,2122,33269.0,1730000.0
Marcel Tisserand,Fenerbahce,D,29,Democratic Republic of the Congo,turkey,2122,33269.0,1730000.0
Papy Djilobodji,Gaziantep BB,D,33,Senegal,turkey,2122,32885.0,1710000.0
Stefano Okaka,Basaksehir,F,32,Italy,turkey,2122,31923.0,1660000.0
Benjamin Stambouli,Adana Demirspor,M,31,France,turkey,2122,31923.0,1660000.0
Marcão,Galatasaray,D,25,Brazil,turkey,2122,31346.0,1630000.0
Josef,Besiktas,M,32,Brazil,turkey,2122,31346.0,1630000.0
Juanfran,Alanyaspor,D,33,Spain,turkey,2122,30962.0,1610000.0
Pizzi,Basaksehir,F,32,Portugal,turkey,2122,30769.0,1600000.0
Adama Traoré,Hatayspor,M,26,Mali,turkey,2122,30769.0,1600000.0
Jeffrey Bruma,Kasimpasa,D,30,Netherlands,turkey,2122,30769.0,1600000.0
Ferdi Kadioglu,Fenerbahce,M,22,Turkey,turkey,2122,30000.0,1560000.0
Lucas Lima,Basaksehir,D,30,Brazil,turkey,2122,29423.0,1530000.0
Yann Karamoh,Karagumrukspor,F,23,Cote d'Ivoire,turkey,2122,28846.0,1500000.0
Bernard Mensah,Kayserispor,F,27,Ghana,turkey,2122,28846.0,1500000.0
Fredrik Ulvestad,Sivasspor,M,29,Norway,turkey,2122,28846.0,1500000.0
Yannick Bolasie,Caykur Rizespor,F,32,Democratic Republic of the Congo,turkey,2122,28654.0,1490000.0
Andrea Poli,Antalyaspor,M,32,Italy,turkey,2122,28654.0,1490000.0
David Tijanic,Goztepe,F,24,Slovenia,turkey,2122,28654.0,1490000.0
Filip Novak,Fenerbahce,D,31,Czech Republic,turkey,2122,28654.0,1490000.0
Bryan Dabo,Caykur Rizespor,M,29,Burkina Faso,turkey,2122,27885.0,1450000.0
Mbaye Diagne,Galatasaray,F,30,Senegal,turkey,2122,27885.0,1450000.0
DeAndre Yedlin,Galatasaray,D,28,United States,turkey,2122,27692.0,1440000.0
Nicolai Jörgensen,Kasimpasa,F,30,Denmark,turkey,2122,27692.0,1440000.0
Jean-Armel Kana-Biyik,Gaziantep BB,D,32,Cameroon,turkey,2122,27692.0,1440000.0
Loïc Rémy,Caykur Rizespor,F,35,France,turkey,2122,27115.0,1410000.0
Caner Erkin,Karagumrukspor,D,33,Turkey,turkey,2122,26731.0,1390000.0
Mame Diouf,Hatayspor,F,34,Senegal,turkey,2122,26731.0,1390000.0
Naldo,Antalyaspor,D,33,Brazil,turkey,2122,26731.0,1390000.0
Luiz Adriano,Antalyaspor,F,34,Brazil,turkey,2122,26731.0,1390000.0
Ryan Donk,Kasimpasa,D,35,Suriname,turkey,2122,26731.0,1390000.0
Anders Trondsen,Trabzonspor,M,26,Norway,turkey,2122,26538.0,1380000.0
Wallace,Yeni Malatyaspor,D,26,Brazil,turkey,2122,25577.0,1330000.0
Christian Luyindama,Galatasaray,D,27,DR Congo,turkey,2122,25192.0,1310000.0
Peter Zulj,Basaksehir,M,28,Austria,turkey,2122,25192.0,1310000.0
Mame Thiam,Kayserispor,F,29,Senegal,turkey,2122,24615.0,1280000.0
Dimitrios Pelkas,Fenerbahce,F,28,Greece,turkey,2122,24615.0,1280000.0
Soner Aydogdu,Goztepe,M,31,Turkey,turkey,2122,24231.0,1260000.0
Jean Evrard Kouassi,Trabzonspor,F,27,Cote d'Ivoire,turkey,2122,24038.0,1250000.0
Léo Duarte,Basaksehir,D,25,Brazil,turkey,2122,24038.0,1250000.0
Max Meyer,Fenerbahce,F,26,Germany,turkey,2122,24038.0,1250000.0
Emre Akbaba,Alanyaspor,F,29,Turkey,turkey,2122,24038.0,1250000.0
Godfred Donsah,Yeni Malatyaspor,M,25,Ghana,turkey,2122,24038.0,1250000.0
Kristijan Bistrovic,Karagumrukspor,M,23,Croatia,turkey,2122,24038.0,1250000.0
Mert Günok,Besiktas,K,32,Turkey,turkey,2122,24038.0,1250000.0
Victor Nelsson,Galatasaray,D,23,Denmark,turkey,2122,24038.0,1250000.0
Tyler Boyd,Caykur Rizespor,F,27,United States,turkey,2122,23846.0,1240000.0
Okechukwu Azubuike,Yeni Malatyaspor,M,24,Nigeria,turkey,2122,23846.0,1240000.0
Arijanet Muric,Adana Demirspor,K,23,Kosovo,turkey,2122,23846.0,1240000.0
Okechukwu Azubuike,Sivasspor,M,24,Nigeria,turkey,2122,23846.0,1240000.0
Mostafa Mohamed,Galatasaray,F,24,Egypt,turkey,2122,23654.0,1230000.0
Isaac Sackey,Hatayspor,M,27,Ghana,turkey,2122,23269.0,1210000.0
Fernando,Antalyaspor,M,29,Brazil,turkey,2122,22692.0,1180000.0
Artem Kravets,Konyaspor,F,32,Ukraine,turkey,2122,22692.0,1180000.0
Balázs Megyeri,Goztepe,K,31,Hungary,turkey,2122,22308.0,1160000.0
Alexandru Maxim,Gaziantep BB,F,31,Romania,turkey,2122,22308.0,1160000.0
Fayçal Fajr,Sivasspor,M,33,Morocco,turkey,2122,22115.0,1150000.0
Alexandru Cicaldau,Galatasaray,M,24,Romania,turkey,2122,21731.0,1130000.0
Kenan Karaman,Besiktas,F,27,Turkey,turkey,2122,21731.0,1130000.0
Umut Meras,Besiktas,D,26,Turkey,turkey,2122,21731.0,1130000.0
Welinton,Besiktas,D,32,Brazil,turkey,2122,21731.0,1130000.0
Florent Hadergjonaj,Kasimpasa,D,27,Kosovo,turkey,2122,21346.0,1110000.0
Stefano Denswil,Trabzonspor,D,28,Netherlands,turkey,2122,21154.0,1100000.0
Edgar Ié,Trabzonspor,D,27,Portugal,turkey,2122,20769.0,1080000.0
Munir,Hatayspor,K,32,Morocco,turkey,2122,20385.0,1060000.0
Oussama Tannane,Goztepe,F,27,Morocco,turkey,2122,20385.0,1060000.0
Djaniny,Trabzonspor,F,30,Cape Verde,turkey,2122,20385.0,1060000.0
Lebogang Phiri,Caykur Rizespor,M,27,South Africa,turkey,2122,20385.0,1060000.0
Wilson Eduardo,Alanyaspor,F,31,Angola,turkey,2122,20385.0,1060000.0
Fabrice N'Sakala,Besiktas,D,31,Democratic Republic of the Congo,turkey,2122,20385.0,1060000.0
Isaac Cofie,Sivasspor,M,30,Ghana,turkey,2122,20000.0,1040000.0
Paul-José Mpoku,Konyaspor,F,29,Democratic Republic of the Congo,turkey,2122,20000.0,1040000.0
Didier Ndong,Yeni Malatyaspor,M,27,Gabon,turkey,2122,19808.0,1030000.0
Emre Mor,Karagumrukspor,F,24,Turkey,turkey,2122,19808.0,1030000.0
Júnior Caiçara,Basaksehir,D,32,Brazil,turkey,2122,19423.0,1010000.0
Berat Özdemir,Trabzonspor,M,23,Turkey,turkey,2122,19423.0,1010000.0
Fabio Borini,Karagumrukspor,F,30,Italy,turkey,2122,19423.0,1010000.0
Douglas,Besiktas,D,31,Brazil,turkey,2122,19231.0,1000000.0
Attila Szalai,Fenerbahce,D,24,Hungary,turkey,2122,19231.0,1000000.0
Joel Pohjanpalo,Caykur Rizespor,F,27,Finland,turkey,2122,19231.0,1000000.0
Miha Mevlja,Alanyaspor,D,31,Slovenia,turkey,2122,18846.0,980000.0
Simon Deli,Adana Demirspor,D,30,Cote d'Ivoire,turkey,2122,18462.0,960000.0
Alassane Ndao,Antalyaspor,F,25,Senegal,turkey,2122,18462.0,960000.0
Irfan Can Kahveci,Fenerbahce,M,26,Turkey,turkey,2122,18462.0,960000.0
Dorukhan Toköz,Trabzonspor,M,25,Turkey,turkey,2122,18462.0,960000.0
Deniz Türüc,Basaksehir,M,29,Turkey,turkey,2122,18462.0,960000.0
Diego Rossi,Fenerbahce,F,23,Uruguay,turkey,2122,18462.0,960000.0
Guilherme,Konyaspor,D,31,Brazil,turkey,2122,18462.0,960000.0
Serdar Aziz,Fenerbahce,D,31,Turkey,turkey,2122,18462.0,960000.0
Flávio,Giresunspor,M,25,Brazil,turkey,2122,18269.0,950000.0
Rayane Aabid,Kasimpasa,M,30,France,turkey,2122,18077.0,940000.0
Francisco Montero,Besiktas,D,23,Spain,turkey,2122,18077.0,940000.0
Alexander Merkel,Gaziantep BB,M,29,Kazakhstan,turkey,2122,17308.0,900000.0
Famara Diédhiou,Alanyaspor,F,29,Senegal,turkey,2122,17308.0,900000.0
Salih Ucan,Basaksehir,M,28,Turkey,turkey,2122,17115.0,890000.0
Salih Ucan,Besiktas,M,27,Turkey,turkey,2122,17115.0,890000.0
Semih Kaya,Yeni Malatyaspor,D,30,Turkey,turkey,2122,17115.0,890000.0
Mehmet Topal,Besiktas,M,35,Turkey,turkey,2122,17115.0,890000.0
Davide Biraschi,Karagumrukspor,D,27,Italy,turkey,2122,16923.0,880000.0
Serdar Gürler,Basaksehir,F,30,Turkey,turkey,2122,16923.0,880000.0
Dino Arslanagic,Goztepe,D,28,Belgium,turkey,2122,16538.0,860000.0
Ervin Zukanovic,Karagumrukspor,D,34,Bosnia-Herzegovina,turkey,2122,16346.0,850000.0
Leke James,Sivasspor,F,29,Nigeria,turkey,2122,16346.0,850000.0
Harun Tekin,Kasimpasa,K,32,Turkey,turkey,2122,16346.0,850000.0
Pawel Olkowski,Gaziantep BB,D,31,Poland,turkey,2122,16346.0,850000.0
Pedro Henrique,Sivasspor,F,31,Brazil,turkey,2122,16154.0,840000.0
Fousseni Diabaté,Giresunspor,F,26,Mali,turkey,2122,15962.0,830000.0
Franco Di Santo,Goztepe,F,32,Argentina,turkey,2122,15962.0,830000.0
Nemanja Milunovic,Alanyaspor,D,32,Serbia,turkey,2122,15577.0,810000.0
Uros Spajic,Kasimpasa,D,28,Serbia,turkey,2122,15577.0,810000.0
Lucas Castro,Adana Demirspor,F,32,Argentina,turkey,2122,15577.0,810000.0
Andrea Bertolacci,Kayserispor,M,31,Italy,turkey,2122,15577.0,810000.0
Abdulkadir Parmak,Trabzonspor,M,26,Turkey,turkey,2122,15577.0,810000.0
Abdulkadir Parmak,Kayserispor,M,27,Turkey,turkey,2122,15577.0,810000.0
Ahmed Hassan,Konyaspor,F,28,Egypt,turkey,2122,15577.0,810000.0
Serdar Dursun,Fenerbahce,F,30,Turkey,turkey,2122,15577.0,810000.0
Ahmet Calik,Konyaspor,D,27,Turkey,turkey,2122,15385.0,800000.0
Sinan Gümüs,Fenerbahce,F,28,Germany,turkey,2122,15385.0,800000.0
Strahil Popov,Hatayspor,D,31,Bulgaria,turkey,2122,15192.0,790000.0
Gustavo Campanharo,Kayserispor,M,29,Brazil,turkey,2122,15192.0,790000.0
Olimpiu Morutan,Galatasaray,F,22,Romania,turkey,2122,15192.0,790000.0
João Figueiredo,Gaziantep BB,F,25,Brazil,turkey,2122,15000.0,780000.0
Leroy Fer,Alanyaspor,M,32,Netherlands,turkey,2122,15000.0,780000.0
Ahmed El Messaoudi,Gaziantep BB,F,26,Morocco,turkey,2122,14615.0,760000.0
Alexandru Epureanu,Basaksehir,D,35,Moldova,turkey,2122,14615.0,760000.0
Olarenwaju Kayode,Sivasspor,F,28,Nigeria,turkey,2122,14615.0,760000.0
Edin Visca,Basaksehir,F,31,Bosnia-Herzegovina,turkey,2122,14423.0,750000.0
Ceyhun Gülselam,Altay SK,M,34,Turkey,turkey,2122,14423.0,750000.0
Ibrahim Sehic,Konyaspor,K,33,Bosnia-Herzegovina,turkey,2122,14423.0,750000.0
Ruud Boffin,Antalyaspor,K,34,Belgium,turkey,2122,14423.0,750000.0
Burak Kapacak,Fenerbahce,F,22,Turkey,turkey,2122,14423.0,750000.0
Miha Zajc,Fenerbahce,M,27,Slovenia,turkey,2122,14423.0,750000.0
Michal Travnik,Kasimpasa,M,27,Czech Republic,turkey,2122,14423.0,750000.0
Aytac Kara,Galatasaray,M,28,Turkey,turkey,2122,14423.0,750000.0
Matías Vargas,Adana Demirspor,F,24,Argentina,turkey,2122,14231.0,740000.0
Hamza Mendyl,Gaziantep BB,D,24,Morocco,turkey,2122,14038.0,730000.0
Birkir Bjarnason,Adana Demirspor,F,33,Iceland,turkey,2122,13654.0,710000.0
Andrea Bertolacci,Karagumrukspor,M,30,Italy,turkey,2122,13269.0,690000.0
Mustapha Yatabaré,Sivasspor,F,36,Mali,turkey,2122,13269.0,690000.0
Benjamin Tetteh,Yeni Malatyaspor,F,24,Ghana,turkey,2122,13269.0,690000.0
Ahmed Musa,Karagumrukspor,F,29,Nigeria,turkey,2122,13077.0,680000.0
François Moubandje,Goztepe,D,31,Switzerland,turkey,2122,13077.0,680000.0
Bengali-Fodé Koita,Trabzonspor,F,31,Guinea,turkey,2122,13077.0,680000.0
Nacer Chadli,Basaksehir,F,32,Belgium,turkey,2122,13077.0,680000.0
Khouma Babacar,Alanyaspor,F,28,Senegal,turkey,2122,12692.0,660000.0
Serkan Kirintili,Alanyaspor,K,36,Turkey,turkey,2122,12500.0,650000.0
Kerem Aktürkoglu,Galatasaray,F,23,Turkey,turkey,2122,12500.0,650000.0
Nabil Dirar,Fenerbahce,F,35,Morocco,turkey,2122,12308.0,640000.0
Mounir Chouiar,Yeni Malatyaspor,F,23,France,turkey,2122,12308.0,640000.0
Emiliano Viviano,Karagumrukspor,K,36,Italy,turkey,2122,12308.0,640000.0
Nouha Dicko,Yeni Malatyaspor,F,29,Mali,turkey,2122,12308.0,640000.0
Abdoulaye Touré,Karagumrukspor,M,27,France,turkey,2122,12115.0,630000.0
Kahraba,Hatayspor,F,27,Egypt,turkey,2122,12115.0,630000.0
Atiba Hutchinson,Besiktas,M,38,Canada,turkey,2122,12115.0,630000.0
Necip Uysal,Besiktas,D,31,Turkey,turkey,2122,12115.0,630000.0
Davidson,Alanyaspor,F,30,Brazil,turkey,2122,12115.0,630000.0
Altay Bayindir,Fenerbahce,K,23,Turkey,turkey,2122,12115.0,630000.0
Miguel Crespo,Fenerbahce,M,25,Portugal,turkey,2122,12115.0,630000.0
Joher Rassoul,Adana Demirspor,D,26,Senegal,turkey,2122,11731.0,610000.0
Tymoteusz Puchacz,Trabzonspor,D,23,Poland,turkey,2122,11731.0,610000.0
Mahmut Tekdemir,Basaksehir,M,34,Turkey,turkey,2122,11538.0,600000.0
Yaw Ackah,Kayserispor,M,22,Ghana,turkey,2122,11538.0,600000.0
Souleymane Doukara,Giresunspor,F,30,Mauritania,turkey,2122,11538.0,600000.0
Sacha Boey,Galatasaray,D,21,Cameroon,turkey,2122,11538.0,600000.0
Abdülkadir Ömür,Trabzonspor,M,22,Turkey,turkey,2122,11538.0,600000.0
Jure Balkovec,Karagumrukspor,D,27,Slovenia,turkey,2122,11538.0,600000.0
Simon Falette,Hatayspor,D,29,Guinea,turkey,2122,11538.0,600000.0
Gökhan Inler,Adana Demirspor,M,37,Switzerland,turkey,2122,11538.0,600000.0
Jefferson,Gaziantep BB,M,27,Brazil,turkey,2122,11538.0,600000.0
Loret Sadiku,Kasimpasa,M,30,Albania,turkey,2122,11346.0,590000.0
Fedor Kudryashov,Antalyaspor,D,34,Russia,turkey,2122,11346.0,590000.0
Anthony Nwakaeme,Trabzonspor,F,32,Nigeria,turkey,2122,11346.0,590000.0
Sadik Ciftpinar,Yeni Malatyaspor,D,29,Turkey,turkey,2122,11154.0,580000.0
César Pinares,Altay SK,F,30,Chile,turkey,2122,11154.0,580000.0
Taylan Antalyali,Galatasaray,M,27,Turkey,turkey,2122,11154.0,580000.0
Saba Lobjanidze,Hatayspor,F,27,Georgia,turkey,2122,11154.0,580000.0
Yunus Malli,Trabzonspor,F,29,Turkey,turkey,2122,11154.0,580000.0
Derrick Luckassen,Karagumrukspor,D,26,Netherlands,turkey,2122,11154.0,580000.0
Emre Kilinc,Galatasaray,F,27,Turkey,turkey,2122,11154.0,580000.0
Lionel Carole,Kayserispor,D,30,France,turkey,2122,10769.0,560000.0
Gökhan Töre,Besiktas,F,30,Turkey,turkey,2122,10769.0,560000.0
Admir Mehmedi,Antalyaspor,F,30,Switzerland,turkey,2122,10769.0,560000.0
Alparslan Erdem,Karagumrukspor,D,33,Turkey,turkey,2122,10577.0,550000.0
Fatih Öztürk,Galatasaray,K,35,Turkey,turkey,2122,10577.0,550000.0
Martín Rodríguez,Altay SK,F,27,Chile,turkey,2122,10577.0,550000.0
Emre Colak,Hatayspor,F,30,Turkey,turkey,2122,10577.0,550000.0
Arda Turan,Galatasaray,F,35,Turkey,turkey,2122,10577.0,550000.0
Konrad Michalak,Konyaspor,F,24,Poland,turkey,2122,10385.0,540000.0
Onur Ergün,Hatayspor,M,29,Turkey,turkey,2122,10385.0,540000.0
Deni Milosevic,Antalyaspor,F,26,Bosnia-Herzegovina,turkey,2122,10385.0,540000.0
Kerim Frei,Karagumrukspor,F,28,Turkey,turkey,2122,10385.0,540000.0
Rayane Aabid,Yeni Malatyaspor,M,29,France,turkey,2122,10385.0,540000.0
Max Gradel,Sivasspor,F,34,Cote d'Ivoire,turkey,2122,10385.0,540000.0
Brown Ideye,Goztepe,F,32,Nigeria,turkey,2122,10385.0,540000.0
Ayoub El Kaabi,Hatayspor,F,28,Morocco,turkey,2122,10385.0,540000.0
Yusuf Erdogan,Trabzonspor,F,29,Turkey,turkey,2122,10385.0,540000.0
Nejc Skubic,Konyaspor,D,32,Slovenia,turkey,2122,10385.0,540000.0
Andre Poko,Altay SK,M,29,Gabon,turkey,2122,10385.0,540000.0
Musa Cagiran,Konyaspor,M,29,Turkey,turkey,2122,10192.0,530000.0
Ugurcan Cakir,Trabzonspor,K,25,Turkey,turkey,2122,9808.0,510000.0
Alexis Pérez,Giresunspor,D,27,Colombia,turkey,2122,9808.0,510000.0
Stelios Kitsiou,Gaziantep BB,D,28,Greece,turkey,2122,9808.0,510000.0
Halil Akbunar,Goztepe,F,28,Turkey,turkey,2122,9808.0,510000.0
Mustafa Eskihellac,Yeni Malatyaspor,F,24,Turkey,turkey,2122,9808.0,510000.0
Douglas,Giresunspor,D,31,Brazil,turkey,2122,9615.0,500000.0
Halil Dervisoglu,Galatasaray,F,22,Turkey,turkey,2122,9615.0,500000.0
Ángelo Sagal,Gaziantep BB,F,28,Chile,turkey,2122,9615.0,500000.0
Ugur Demirok,Kayserispor,D,33,Turkey,turkey,2122,9615.0,500000.0
Aziz Behich,Giresunspor,D,31,Australia,turkey,2122,9615.0,500000.0
Danijel Aleksic,Basaksehir,F,30,Serbia,turkey,2122,9615.0,500000.0
Murat Saglam,Fenerbahce,D,23,Turkey,turkey,2122,9615.0,500000.0
Jimmy Durmaz,Karagumrukspor,M,32,Sweden,turkey,2122,9615.0,500000.0
Marco Paixão,Altay SK,F,37,Portugal,turkey,2122,9423.0,490000.0
Ömer Bayram,Galatasaray,D,30,Turkey,turkey,2122,9423.0,490000.0
Yannis Salibur,Karagumrukspor,F,31,France,turkey,2122,9423.0,490000.0
Manolis Siopis,Trabzonspor,M,27,Greece,turkey,2122,9231.0,480000.0
Alper Potuk,Caykur Rizespor,F,30,Turkey,turkey,2122,9231.0,480000.0
Marin Anicic,Konyaspor,D,32,Bosnia-Herzegovina,turkey,2122,9231.0,480000.0
Damjan Djokovic,Caykur Rizespor,M,31,Croatia,turkey,2122,9231.0,480000.0
Aleksandar Pesic,Karagumrukspor,F,29,Serbia,turkey,2122,8846.0,460000.0
Chidozie Awaziem,Alanyaspor,D,25,Nigeria,turkey,2122,8846.0,460000.0
Joseph Attamah,Kayserispor,M,27,Ghana,turkey,2122,8846.0,460000.0
Efkan Bekiroglu,Alanyaspor,M,26,Turkey,turkey,2122,8846.0,460000.0
Mehdi Zeffane,Yeni Malatyaspor,D,29,Algeria,turkey,2122,8846.0,460000.0
Lourency,Goztepe,F,26,Brazil,turkey,2122,8846.0,460000.0
Sener Özbayrakli,Basaksehir,D,32,Turkey,turkey,2122,8846.0,460000.0
Tarkan Serbest,Kasimpasa,D,27,Turkey,turkey,2122,8846.0,460000.0
Majid Hosseini,Kayserispor,D,25,Iran,turkey,2122,8846.0,460000.0
Emre Tasdemir,Giresunspor,D,26,Turkey,turkey,2122,8846.0,460000.0
Khaly Thiam,Altay SK,M,28,Senegal,turkey,2122,8654.0,450000.0
Ronaldo Mendes,Caykur Rizespor,F,29,Brazil,turkey,2122,8654.0,450000.0
Iñaki Peña,Galatasaray,K,22,Spain,turkey,2122,8654.0,450000.0
Muhammet Demir,Gaziantep BB,F,30,Turkey,turkey,2122,8654.0,450000.0
Muhammed Sengezer,Basaksehir,K,25,Turkey,turkey,2122,8654.0,450000.0
Mert Hakan Yandas,Fenerbahce,M,27,Turkey,turkey,2122,8654.0,450000.0
Dimitrios Kolovetsios,Kayserispor,D,30,Greece,turkey,2122,8654.0,450000.0
Makana Baku,Goztepe,F,23,Germany,turkey,2122,8462.0,440000.0
Amilton,Konyaspor,F,32,Brazil,turkey,2122,8462.0,440000.0
Torgeir Börven,Gaziantep BB,F,30,Norway,turkey,2122,8462.0,440000.0
Metehan Mimaroglu,Adana Demirspor,F,27,Turkey,turkey,2122,8462.0,440000.0
Haji Wright,Antalyaspor,F,23,United States,turkey,2122,8462.0,440000.0
Adem Büyük,Yeni Malatyaspor,F,34,Turkey,turkey,2122,8462.0,440000.0
Britt Assombalonga,Adana Demirspor,F,29,Democratic Republic of the Congo,turkey,2122,8462.0,440000.0
Manuel Fernandes,Kayserispor,F,35,Portugal,turkey,2122,8462.0,440000.0
Hamidou Traore,Giresunspor,M,25,Mali,turkey,2122,8462.0,440000.0
Fatih Kurucuk,Hatayspor,D,24,Turkey,turkey,2122,8269.0,430000.0
Ponck,Basaksehir,D,26,Cape Verde,turkey,2122,8269.0,430000.0
Ponck,Caykur Rizespor,D,27,Cape Verde,turkey,2122,8269.0,430000.0
Recep Niyaz,Gaziantep BB,F,26,Turkey,turkey,2122,8269.0,430000.0
Chiquinho,Giresunspor,F,26,Portugal,turkey,2122,8269.0,430000.0
Carlos Mané,Kayserispor,F,27,Portugal,turkey,2122,8269.0,430000.0
Serdar Gürler,Konyaspor,F,29,Turkey,turkey,2122,8269.0,430000.0
Oussama Haddadi,Yeni Malatyaspor,D,30,Tunisia,turkey,2122,8269.0,430000.0
Sam Adekugbe,Hatayspor,D,27,Canada,turkey,2122,7885.0,410000.0
Koray Altinay,Sivasspor,D,30,Turkey,turkey,2122,7885.0,410000.0
Daniel Candeias,Alanyaspor,F,33,Portugal,turkey,2122,7885.0,410000.0
Adis Jahovic,Goztepe,F,34,North Macedonia,turkey,2122,7885.0,410000.0
Alpaslan Öztürk,Galatasaray,D,28,Turkey,turkey,2122,7885.0,410000.0
Silviu Lung Jr,Kayserispor,K,32,Romania,turkey,2122,7885.0,410000.0
Güray Vural,Antalyaspor,D,33,Turkey,turkey,2122,7885.0,410000.0
Abdülkerim Bardakci,Konyaspor,D,27,Turkey,turkey,2122,7885.0,410000.0
Cenk Sahin,Gaziantep BB,F,27,Turkey,turkey,2122,7692.0,400000.0
Daouda Bamba,Altay SK,F,26,Cote d'Ivoire,turkey,2122,7692.0,400000.0
Günay Güvenc,Gaziantep BB,K,30,Turkey,turkey,2122,7692.0,400000.0
Volkan Babacan,Basaksehir,K,33,Turkey,turkey,2122,7692.0,400000.0
Yusuf Erdogan,Kasimpasa,F,29,Turkey,turkey,2122,7692.0,400000.0
Jasmin Scuk,Altay SK,M,31,Bosnia-Herzegovina,turkey,2122,7500.0,390000.0
Ertugrul Taskiran,Kasimpasa,K,32,Turkey,turkey,2122,7500.0,390000.0
Sergio,Giresunspor,F,26,Brazil,turkey,2122,7500.0,390000.0
Gastón Campi,Yeni Malatyaspor,D,30,Argentina,turkey,2122,7500.0,390000.0
Tolga Cigerci,Basaksehir,M,29,Turkey,turkey,2122,7500.0,390000.0
Ahmed Kutucu,Basaksehir,F,21,Turkey,turkey,2122,7500.0,390000.0
Mario Gavranovic,Kayserispor,F,32,Switzerland,turkey,2122,7500.0,390000.0
Sakib Aytac,Kasimpasa,D,30,Turkey,turkey,2122,7500.0,390000.0
David Akintola,Adana Demirspor,F,26,Nigeria,turkey,2122,7500.0,390000.0
Mamadou Fall,Kasimpasa,F,30,Senegal,turkey,2122,7308.0,380000.0
