player,club,position,age,nationality,data_country,data_season,gross_weekly_eur,gross_annual_eur
Arthur Theate,Rennes,D,22,Belgium,france,2223,55962.0,2910000.0
Adrien Thomasson,Lens,F,29,France,france,2223,55962.0,2910000.0
Nicolás Tagliafico,Lyon,D,30,Argentina,france,2223,52500.0,2730000.0
Adam Ounas,Lille,F,26,Algeria,france,2223,52500.0,2730000.0
Caio Henrique,Monaco,D,25,Brazil,france,2223,51923.0,2700000.0
Morgan Sanson,Strasbourg,M,28,France,france,2223,50000.0,2600000.0
Sead Kolasinac,Marseille,D,29,Bosnia-Herzegovina,france,2223,49615.0,2580000.0
Sofiane Diop,Nice,F,22,France,france,2223,49038.0,2550000.0
Andy Delort,Nice,F,30,Algeria,france,2223,48462.0,2520000.0
Andy Delort,Nantes,F,31,Algeria,france,2223,48462.0,2520000.0
Rubén Blanco,Marseille,K,27,Spain,france,2223,45000.0,2340000.0
Benjamin Bourigeaud,Rennes,M,29,France,france,2223,43846.0,2280000.0
Steve Mandanda,Rennes,K,37,France,france,2223,43846.0,2280000.0
Samuel Gigot,Marseille,D,29,France,france,2223,43654.0,2270000.0
Rony Lopes,Troyes,F,27,Portugal,france,2223,42308.0,2200000.0
Benjamin André,Lille,M,32,France,france,2223,41538.0,2160000.0
Hamari Traoré,Rennes,D,31,Mali,france,2223,41538.0,2160000.0
Sergio Rico,PSG,K,29,Spain,france,2223,39423.0,2050000.0
Pierre Lees-Melou,Brest,M,29,France,france,2223,39231.0,2040000.0
Wesley Saïd,Lens,F,27,France,france,2223,38462.0,2000000.0
Jonathan David,Lille,F,23,Canada,france,2223,37500.0,1950000.0
Valère Germain,Montpellier,F,32,France,france,2223,35192.0,1830000.0
Angelo Fulgini,Lens,F,26,France,france,2223,35000.0,1820000.0
Yvon Mvogo,Lorient,K,28,Switzerland,france,2223,35000.0,1820000.0
Ionut Radu,Auxerre,K,25,Romania,france,2223,35000.0,1820000.0
Florian Sotoca,Lens,F,32,France,france,2223,35000.0,1820000.0
Deiver Machado,Lens,D,29,Colombia,france,2223,35000.0,1820000.0
Benjamin Lecomte,Montpellier,K,31,France,france,2223,35000.0,1820000.0
Folarin Balogun,Reims,F,21,England,france,2223,34615.0,1800000.0
Mohamed Bayo,Lille,F,24,Guinea,france,2223,34615.0,1800000.0
Seko Fofana,Lens,M,27,Cote d'Ivoire,france,2223,34615.0,1800000.0
Youcef Atal,Nice,D,26,Algeria,france,2223,34615.0,1800000.0
Ismaily,Lille,D,33,Brazil,france,2223,34615.0,1800000.0
Sofiane Boufal,Angers,F,28,Morocco,france,2223,34615.0,1800000.0
Moses Simon,Nantes,F,27,Nigeria,france,2223,34615.0,1800000.0
Joe Bryan,Nice,D,29,England,france,2223,34615.0,1800000.0
Guillermo Maripán,Monaco,D,28,Chile,france,2223,34615.0,1800000.0
Mostafa Mohamed,Nantes,F,25,Egypt,france,2223,34038.0,1770000.0
José Fonte,Lille,D,39,Portugal,france,2223,32308.0,1680000.0
Nuno Tavares,Marseille,D,23,Portugal,france,2223,32115.0,1670000.0
Florent Mollet,Nantes,F,31,France,france,2223,31538.0,1640000.0
João Victor,Nantes,D,24,Brazil,france,2223,31346.0,1630000.0
Baptiste Santamaria,Rennes,M,27,France,france,2223,30192.0,1570000.0
Birger Meling,Rennes,D,28,Norway,france,2223,30000.0,1560000.0
Lovro Majer,Rennes,F,25,Croatia,france,2223,30000.0,1560000.0
Ross Barkley,Nice,M,29,England,france,2223,30000.0,1560000.0
Jérémy Doku,Rennes,F,20,Belgium,france,2223,30000.0,1560000.0
Morgan Schneiderlin,Nice,M,32,France,france,2223,29615.0,1540000.0
Karl Toko Ekambi,Rennes,F,30,Cameroon,france,2223,29423.0,1530000.0
Karl Toko Ekambi,Lyon,F,29,Cameroon,france,2223,29423.0,1530000.0
Ruben Aguilar,Monaco,D,29,France,france,2223,28846.0,1500000.0
Luis Suárez,Marseille,F,24,Colombia,france,2223,28846.0,1500000.0
Amin Sarr,Lyon,F,21,Sweden,france,2223,28846.0,1500000.0
Pape Gueye,Marseille,M,23,Senegal,france,2223,28846.0,1500000.0
Xeka,Rennes,M,28,Portugal,france,2223,28846.0,1500000.0
Arnaud Kalimuendo,Rennes,F,21,France,france,2223,28846.0,1500000.0
Benoît Costil,Auxerre,K,35,France,france,2223,27885.0,1450000.0
Kévin Gameiro,Strasbourg,F,35,France,france,2223,27692.0,1440000.0
Jordan Ferri,Montpellier,M,30,France,france,2223,27692.0,1440000.0
Nuno Mendes,PSG,D,20,Portugal,france,2223,27692.0,1440000.0
Rémy Cabella,Lille,F,32,France,france,2223,27692.0,1440000.0
Jonathan Bamba,Lille,F,26,France,france,2223,27692.0,1440000.0
Flavien Tait,Rennes,M,29,France,france,2223,27692.0,1440000.0
Myron Boadu,Monaco,F,22,Netherlands,france,2223,27115.0,1410000.0
Tetê,Lyon,F,22,Brazil,france,2223,26538.0,1380000.0
Loïs Diony,Angers,F,30,France,france,2223,26154.0,1360000.0
Youssouf Koné,Ajaccio,D,27,Mali,france,2223,26154.0,1360000.0
Téji Savanier,Montpellier,F,31,France,france,2223,25385.0,1320000.0
Nicolas Pallois,Nantes,D,35,France,france,2223,25385.0,1320000.0
Frédéric Guilbert,Strasbourg,D,28,France,france,2223,24615.0,1280000.0
Djed Spence,Rennes,D,22,England,france,2223,24423.0,1270000.0
Jean-Victor Makengo,Lorient,M,24,France,france,2223,24423.0,1270000.0
Hicham Boudaoui,Nice,M,23,Algeria,france,2223,24423.0,1270000.0
Abdallah Sima,Angers,F,21,Senegal,france,2223,23846.0,1240000.0
Alexis Claude-Maurice,Lens,F,24,France,france,2223,23077.0,1200000.0
Romain Faivre,Lorient,M,24,France,france,2223,23077.0,1200000.0
Edon Zhegrova,Lille,F,23,Kosovo,france,2223,23077.0,1200000.0
Benoît Costil,Lille,K,35,France,france,2223,23077.0,1200000.0
Romain Faivre,Lyon,M,24,France,france,2223,23077.0,1200000.0
Paul Bernardoni,Angers,K,25,France,france,2223,23077.0,1200000.0
Amine Gouiri,Rennes,F,22,France,france,2223,23077.0,1200000.0
Yunis Abdelhamid,Reims,D,35,Morocco,france,2223,23077.0,1200000.0
Mohamed Camara,Monaco,M,23,Mali,france,2223,23077.0,1200000.0
Jeff Reine-Adélaïde,Lyon,F,24,France,france,2223,23077.0,1200000.0
Jeffinho,Lyon,F,23,Brazil,france,2223,23077.0,1200000.0
Brice Samba,Lens,K,28,France,france,2223,23077.0,1200000.0
Junya Ito,Reims,F,29,Japan,france,2223,23077.0,1200000.0
Jeff Reine-Adélaïde,Troyes,F,25,France,france,2223,23077.0,1200000.0
Jean-Clair Todibo,Nice,D,23,France,france,2223,22692.0,1180000.0
Jonas Omlin,Montpellier,K,28,Switzerland,france,2223,22115.0,1150000.0
Lucas Chevalier,Lille,K,21,France,france,2223,21923.0,1140000.0
Habib Diarra,Strasbourg,M,19,France,france,2223,21923.0,1140000.0
Myziane Maolida,Reims,F,23,France,france,2223,21923.0,1140000.0
Fabien Centonze,Nantes,D,27,France,france,2223,20962.0,1090000.0
Faouzi Ghoulam,Angers,D,32,Algeria,france,2223,20962.0,1090000.0
Maxime Busi,Reims,D,23,Belgium,france,2223,20962.0,1090000.0
Islam Slimani,Brest,F,34,Algeria,france,2223,20962.0,1090000.0
Ibrahim Salah,Rennes,F,21,Morocco,france,2223,20769.0,1080000.0
Andrei Girotto,Nantes,D,30,Brazil,france,2223,20769.0,1080000.0
Matz Sels,Strasbourg,K,30,Belgium,france,2223,20769.0,1080000.0
Yan Valery,Angers,D,23,Tunisia,france,2223,20769.0,1080000.0
Damien Da Silva,Lyon,D,34,France,france,2223,20577.0,1070000.0
Adam Buksa,Lens,F,26,Poland,france,2223,19615.0,1020000.0
Alban Lafont,Nantes,K,24,France,france,2223,19615.0,1020000.0
Julian Pollersbeck,Lyon,K,28,Germany,france,2223,19423.0,1010000.0
Julian Pollersbeck,Lorient,K,28,Germany,france,2223,19423.0,1010000.0
Eduard Sobol,Strasbourg,D,27,Ukraine,france,2223,19231.0,1000000.0
Leonardo Balerdi,Marseille,D,24,Argentina,france,2223,19038.0,990000.0
Ludovic Blas,Nantes,F,25,France,france,2223,18462.0,960000.0
Dennis Appiah,Nantes,D,30,France,france,2223,18462.0,960000.0
Adrien Hunou,Angers,F,29,France,france,2223,18462.0,960000.0
Florian Tardieu,Troyes,M,30,France,france,2223,18462.0,960000.0
Iké Ugbo,Troyes,F,24,Canada,france,2223,18462.0,960000.0
Youssouf Ndayishimiye,Nice,D,24,Burundi,france,2223,18077.0,940000.0
Jean-Eudes Aholou,Strasbourg,M,28,Cote d'Ivoire,france,2223,17885.0,930000.0
Igor Silva,Lorient,D,26,Brazil,france,2223,17500.0,910000.0
Christopher Jullien,Montpellier,D,29,France,france,2223,17308.0,900000.0
Jonas Martin,Lille,M,32,France,france,2223,17308.0,900000.0
Terem Moffi,Lorient,F,23,Nigeria,france,2223,17308.0,900000.0
Sébastien Corchia,Nantes,D,32,France,france,2223,17308.0,900000.0
Loïc Rémy,Brest,F,36,France,france,2223,17308.0,900000.0
Terem Moffi,Nice,F,23,Nigeria,france,2223,17308.0,900000.0
Khéphren Thuram,Nice,M,21,France,france,2223,16731.0,870000.0
Henrique,Lyon,D,28,Brazil,france,2223,16346.0,850000.0
Branco van den Boomen,Toulouse,M,27,Netherlands,france,2223,16154.0,840000.0
Facundo Medina,Lens,D,23,Argentina,france,2223,16154.0,840000.0
Alexander Djiku,Strasbourg,D,28,Ghana,france,2223,16154.0,840000.0
Jonathan Gradit,Lens,D,30,France,france,2223,16154.0,840000.0
Loïs Openda,Lens,F,22,Belgium,france,2223,16154.0,840000.0
Renaud Ripart,Troyes,F,29,France,france,2223,16154.0,840000.0
Salis Abdul Samed,Lens,M,23,Ghana,france,2223,16154.0,840000.0
M'Baye Niang,Auxerre,F,28,Senegal,france,2223,16154.0,840000.0
Lebo Mothiba,Strasbourg,F,27,South Africa,france,2223,16154.0,840000.0
Sanjin Prcic,Strasbourg,M,29,Bosnia-Herzegovina,france,2223,16154.0,840000.0
Romain Hamouma,Ajaccio,F,35,France,france,2223,16154.0,840000.0
Steve Mounié,Brest,F,28,Benin,france,2223,16154.0,840000.0
Bamba Dieng,Lorient,F,22,Senegal,france,2223,15769.0,820000.0
Abdoulaye Bamba,Angers,D,32,Cote d'Ivoire,france,2223,15769.0,820000.0
Jean Lucas,Monaco,M,24,Brazil,france,2223,15385.0,800000.0
Fábio,Nantes,D,32,Brazil,france,2223,15000.0,780000.0
Ludovic Ajorque,Strasbourg,F,28,France,france,2223,15000.0,780000.0
Ignatius Ganago,Nantes,F,23,Cameroon,france,2223,15000.0,780000.0
Xavier Chavalerin,Troyes,M,31,France,france,2223,15000.0,780000.0
Adil Rami,Troyes,D,37,France,france,2223,15000.0,780000.0
Alexsandro,Lille,D,23,Brazil,france,2223,15000.0,780000.0
Akim Zedadka,Auxerre,D,27,Algeria,france,2223,15000.0,780000.0
Nabil Bentaleb,Angers,M,28,Algeria,france,2223,15000.0,780000.0
Maxime Gonalons,Clermont,M,33,France,france,2223,15000.0,780000.0
Ante Palaversa,Troyes,M,22,Croatia,france,2223,15000.0,780000.0
Mama Baldé,Troyes,F,27,Guinea-Bissau,france,2223,14615.0,760000.0
Jordan Lotomba,Nice,D,24,Switzerland,france,2223,14615.0,760000.0
Youcef Belaïli,Ajaccio,F,30,Algeria,france,2223,14615.0,760000.0
Willem Geubbels,Monaco,F,21,France,france,2223,14615.0,760000.0
Arnaud Nordin,Montpellier,F,24,France,france,2223,14423.0,750000.0
Montassar Talbi,Lorient,D,24,Tunisia,france,2223,14038.0,730000.0
David Costa,Lens,F,22,Portugal,france,2223,13846.0,720000.0
Thomas Foket,Reims,D,28,Belgium,france,2223,13846.0,720000.0
Thibault De Smet,Reims,D,25,Belgium,france,2223,13846.0,720000.0
Rayan Raveloson,Auxerre,M,26,Madagascar,france,2223,13846.0,720000.0
Marshall Munetsi,Reims,M,26,Zimbabwe,france,2223,13846.0,720000.0
Jens Cajuste,Reims,M,23,Sweden,france,2223,13846.0,720000.0
Azor Matusiwa,Reims,M,24,Netherlands,france,2223,13846.0,720000.0
Arbër Zeneli,Reims,F,27,Kosovo,france,2223,13846.0,720000.0
Kenny Lala,Brest,D,31,France,france,2223,13846.0,720000.0
Miha Blazic,Angers,D,29,Slovenia,france,2223,13846.0,720000.0
Jean-Louis Leca,Lens,K,37,France,france,2223,13846.0,720000.0
Jimmy Cabot,Lens,M,28,France,france,2223,13846.0,720000.0
Pedro Chirivella,Nantes,M,25,Spain,france,2223,13846.0,720000.0
Laurent Abergel,Lorient,M,30,France,france,2223,13846.0,720000.0
Johann Lepenant,Lyon,M,20,France,france,2223,13846.0,720000.0
Brecht Dejaegere,Toulouse,M,31,Belgium,france,2223,13846.0,720000.0
Axel Disasi,Monaco,D,24,France,france,2223,13846.0,720000.0
Angel Gomes,Lille,F,22,England,france,2223,13654.0,710000.0
Jubal,Auxerre,D,29,Brazil,france,2223,13462.0,700000.0
Abdu Conté,Troyes,D,24,Portugal,france,2223,13462.0,700000.0
Timothy Weah,Lille,F,22,United States,france,2223,13462.0,700000.0
Romain Salin,Rennes,K,38,France,france,2223,13269.0,690000.0
Souleyman Doumbia,Angers,D,26,Cote d'Ivoire,france,2223,13077.0,680000.0
Jérémie Bela,Clermont,F,29,Angola,france,2223,12692.0,660000.0
Colin Dagba,Strasbourg,D,24,France,france,2223,12692.0,660000.0
Rominigue Kouamé,Troyes,M,26,Mali,france,2223,12692.0,660000.0
Przemyslaw Frankowski,Lens,M,27,Poland,france,2223,12692.0,660000.0
Issa Kabore,Marseille,D,21,Burkina Faso,france,2223,12692.0,660000.0
Lucien Agoume,Troyes,M,20,France,france,2223,12692.0,660000.0
Jackson Porozo,Troyes,D,22,Ecuador,france,2223,12692.0,660000.0
Yoann Salmier,Troyes,D,30,French Guiana,france,2223,12692.0,660000.0
Tristan Dingomé,Troyes,M,31,Cameroon,france,2223,12692.0,660000.0
Christophe Hérelle,Brest,D,30,Martinique,france,2223,12692.0,660000.0
Erik Palmer-Brown,Troyes,D,25,United States,france,2223,12692.0,660000.0
Ismail Jakobs,Monaco,D,23,Senegal,france,2223,12500.0,650000.0
Kiki Kouyaté,Montpellier,D,25,Mali,france,2223,12308.0,640000.0
Youssouf Fofana,Monaco,M,24,France,france,2223,12115.0,630000.0
Cédric Hountondji,Angers,D,29,Benin,france,2223,12115.0,630000.0
Moussa Djitté,Ajaccio,F,23,Senegal,france,2223,11731.0,610000.0
Habib Diallo,Strasbourg,F,27,Senegal,france,2223,11731.0,610000.0
Sinaly Diomandé,Lyon,D,21,Cote d'Ivoire,france,2223,11731.0,610000.0
Dimitri Liénard,Strasbourg,M,34,France,france,2223,11731.0,610000.0
Emmanuel Agbadou,Reims,D,25,Cote d'Ivoire,france,2223,11538.0,600000.0
Franck Honorat,Brest,F,26,France,france,2223,11538.0,600000.0
Azzedine Ounahi,Angers,M,22,Morocco,france,2223,11538.0,600000.0
Ibrahima Niane,Angers,F,23,Senegal,france,2223,11538.0,600000.0
Alexandre Letellier,PSG,K,32,France,france,2223,11538.0,600000.0
Mattia Viti,Nice,D,21,Italy,france,2223,11538.0,600000.0
Julien Laporte,Lorient,D,29,France,france,2223,11538.0,600000.0
Massadio Haidara,Lens,D,30,Mali,france,2223,11538.0,600000.0
Mikkel Desler,Toulouse,D,27,Denmark,france,2223,11538.0,600000.0
Thomas Mangani,Ajaccio,M,35,France,france,2223,11538.0,600000.0
Gabriel Suazo,Toulouse,D,25,Chile,france,2223,11538.0,600000.0
Yehvann Diouf,Reims,K,23,France,france,2223,11538.0,600000.0
Ado Onaiwu,Toulouse,F,27,Japan,france,2223,11538.0,600000.0
Kamaldeen Sulemana,Rennes,F,20,Ghana,france,2223,11346.0,590000.0
Benoît Badiashile,Monaco,D,21,France,france,2223,11154.0,580000.0
Joe Rodon,Rennes,D,25,Wales,france,2223,11154.0,580000.0
Ibrahim Amadou,Angers,M,29,France,france,2223,10962.0,570000.0
Rasmus Nicolaisen,Toulouse,D,25,Denmark,france,2223,10577.0,550000.0
Quentin Boisgard,Lorient,F,25,France,france,2223,10577.0,550000.0
Alfred Gomis,Rennes,K,29,Senegal,france,2223,10577.0,550000.0
Batista Mendy,Angers,M,23,France,france,2223,10577.0,550000.0
Pedro Mendes,Montpellier,D,32,Portugal,france,2223,10577.0,550000.0
Romain Del Castillo,Brest,M,26,France,france,2223,10385.0,540000.0
Jean-Charles Castelletto,Nantes,D,28,Cameroon,france,2223,10385.0,540000.0
Gédéon Kalulu,Lorient,D,25,Democratic Republic of the Congo,france,2223,10385.0,540000.0
Charles Traoré,Nantes,D,31,Mali,france,2223,10385.0,540000.0
Johan Gastien,Clermont,M,35,France,france,2223,10385.0,540000.0
Brendan Chardonnet,Brest,D,28,France,france,2223,10385.0,540000.0
Pierrick Capelle,Angers,M,36,France,france,2223,10385.0,540000.0
Youcef Belaïli,Brest,F,30,Algeria,france,2223,10385.0,540000.0
Haris Belkebla,Brest,M,29,Algeria,france,2223,10385.0,540000.0
Hugo Magnetti,Brest,M,24,France,france,2223,10385.0,540000.0
Marco Bizot,Brest,K,31,Netherlands,france,2223,10385.0,540000.0
Veljko Birmancevic,Toulouse,F,24,Serbia,france,2223,10385.0,540000.0
Maximiliano Caufriez,Clermont,D,25,Belgium,france,2223,10192.0,530000.0
El Chadaille Bitshiabu,PSG,D,17,France,france,2223,10192.0,530000.0
Patrick Pentz,Reims,K,25,Austria,france,2223,10000.0,520000.0
Donovan Léon,Auxerre,K,30,French Guiana,france,2223,10000.0,520000.0
Thomas Delaine,Strasbourg,D,30,France,france,2223,10000.0,520000.0
Adrian Grbic,Lorient,F,26,Austria,france,2223,9808.0,510000.0
Mathias Pereira Lage,Brest,M,26,France,france,2223,9808.0,510000.0
Stephy Mavididi,Montpellier,F,24,England,france,2223,9615.0,500000.0
Nicolas Cozza,Montpellier,D,23,France,france,2223,9615.0,500000.0
Vincent Le Goff,Lorient,D,33,France,france,2223,9615.0,500000.0
Kevin Danso,Lens,D,24,Austria,france,2223,9615.0,500000.0
Rafael Ratão,Toulouse,F,27,Brazil,france,2223,9615.0,500000.0
Léo Jardim,Lille,K,27,Brazil,france,2223,9615.0,500000.0
Karol Fila,Strasbourg,D,24,Poland,france,2223,9615.0,500000.0
Saïd Hamulic,Toulouse,F,22,Bosnia-Herzegovina,france,2223,9231.0,480000.0
Jere Uronen,Brest,D,28,Finland,france,2223,9231.0,480000.0
Saël Kumbedi,Lyon,D,17,France,france,2223,9231.0,480000.0
Ronaël Pierre-Gabriel,Strasbourg,D,24,France,france,2223,9231.0,480000.0
Achraf Dari,Brest,D,23,Morocco,france,2223,9231.0,480000.0
Eliesse Ben Seghir,Monaco,F,17,France,france,2223,9231.0,480000.0
Youssouf M'Changama,Auxerre,F,32,Comoros,france,2223,9231.0,480000.0
Julien Le Cardinal,Lens,D,25,France,france,2223,9231.0,480000.0
Marcus Coco,Nantes,F,26,France,france,2223,9231.0,480000.0
Wuilker Fariñez,Lens,K,24,Venezuela,france,2223,9038.0,470000.0
Siriki Dembélé,Auxerre,F,26,Scotland,france,2223,8846.0,460000.0
Birama Touré,Auxerre,M,30,Mali,france,2223,8846.0,460000.0
Neto Borges,Clermont,D,26,Brazil,france,2223,8654.0,450000.0
Irvin Cardona,Brest,F,25,France,france,2223,8654.0,450000.0
Darline Yongwa,Lorient,D,22,Cameroon,france,2223,8654.0,450000.0
Théo Le Bris,Lorient,D,20,France,france,2223,8654.0,450000.0
Bamba Dieng,Marseille,F,22,Senegal,france,2223,8654.0,450000.0
Mamadou Sakho,Montpellier,D,32,France,france,2223,8654.0,450000.0
Himad Abdelli,Angers,F,23,France,france,2223,8654.0,450000.0
Gerzino Nyamsi,Strasbourg,D,26,France,france,2223,8654.0,450000.0
Théo Pellenard,Auxerre,D,28,France,france,2223,8462.0,440000.0
Adrien Thomasson,Strasbourg,F,28,France,france,2223,8462.0,440000.0
Arnaud Souquet,Montpellier,D,30,France,france,2223,8269.0,430000.0
Florent Ogier,Clermont,D,33,France,france,2223,8077.0,420000.0
Mathías Suárez,Montpellier,D,26,Uruguay,france,2223,8077.0,420000.0
Gideon Mensah,Auxerre,D,24,Ghana,france,2223,8077.0,420000.0
Mickaël Barreto,Ajaccio,F,32,France,france,2223,8077.0,420000.0
Farid El Melali,Angers,F,25,Algeria,france,2223,8077.0,420000.0
Jean Onana,Lens,M,23,Cameroon,france,2223,8077.0,420000.0
Rémy Riou,Lyon,K,35,France,france,2223,8077.0,420000.0
Elisha Owusu,Auxerre,M,25,Ghana,france,2223,7692.0,400000.0
Jodel Dossou,Clermont,F,30,Benin,france,2223,7692.0,400000.0
Gabriel Gudmundsson,Lille,D,23,Sweden,france,2223,7692.0,400000.0
Malo Gusto,Lyon,D,19,France,france,2223,7692.0,400000.0
Issiaga Sylla,Montpellier,D,29,Guinea,france,2223,7692.0,400000.0
Ismaël Doukouré,Strasbourg,D,19,France,france,2223,7692.0,400000.0
Maxime Le Marchand,Strasbourg,D,33,France,france,2223,7692.0,400000.0
Bradley Barcola,Lyon,F,20,France,france,2223,7500.0,390000.0
Pablo Rosario,Nice,M,26,Netherlands,france,2223,7500.0,390000.0
Julien Ponceau,Lorient,F,22,France,france,2223,7500.0,390000.0
Chrislain Matsima,Lorient,D,20,France,france,2223,7308.0,380000.0
Chrislain Matsima,Monaco,D,20,France,france,2223,7308.0,380000.0
Ismaël Gharbi,PSG,F,18,Spain,france,2223,7308.0,380000.0
Kaj Sierhuis,Reims,F,24,Netherlands,france,2223,7308.0,380000.0
Eiji Kawashima,Strasbourg,K,39,Japan,france,2223,7115.0,370000.0
Denys Bain,Auxerre,D,29,France,france,2223,6923.0,360000.0
Bingourou Kamara,Montpellier,K,26,Senegal,france,2223,6923.0,360000.0
Gauthier Gallon,Troyes,K,29,France,france,2223,6923.0,360000.0
Ilyes Housni,PSG,F,17,France,france,2223,6923.0,360000.0
Vincent Sierro,Toulouse,M,27,Switzerland,france,2223,6923.0,360000.0
Jérémy Le Douaron,Brest,F,24,France,france,2223,6923.0,360000.0
Théo Sainte-Luce,Montpellier,D,24,France,france,2223,6923.0,360000.0
Soungoutou Magassa,Monaco,M,19,France,france,2223,6923.0,360000.0
Vincent Marchetti,Ajaccio,M,25,France,france,2223,6923.0,360000.0
Marcin Bulka,Nice,K,23,Poland,france,2223,6923.0,360000.0
Adil Aouchiche,Lorient,F,20,France,france,2223,6923.0,360000.0
Désiré Doué,Rennes,F,17,France,france,2223,6923.0,360000.0
Bafodé Diakité,Lille,D,22,France,france,2223,6923.0,360000.0
Leny Yoro,Lille,D,17,France,france,2223,6923.0,360000.0
