player,club,position,age,nationality,data_country,data_season,gross_weekly_eur,gross_annual_eur
Thiago Silva,Chelsea,D,36,Brazil,england,2021,127432.0,6626456.0
James Maddison,Leicester,F,23,England,england,2021,127432.0,6626456.0
Kieran Tierney,Arsenal,D,23,Scotland,england,2021,127432.0,6626456.0
Héctor Bellerín,Arsenal,D,25,Spain,england,2021,127432.0,6626456.0
Jack Grealish,Aston Villa,F,25,England,england,2021,121640.0,6325254.0
David Luiz,Arsenal,D,33,Brazil,england,2021,116961.0,6081975.0
Nicolas Pépé,Arsenal,F,25,Cote d'Ivoire,england,2021,115847.0,6024051.0
Dominic Calvert-Lewin,Everton,F,23,England,england,2021,115847.0,6024051.0
Granit Xhaka,Arsenal,M,28,Switzerland,england,2021,115847.0,6024051.0
Rui Patrício,Wolverhampton,K,32,Portugal,england,2021,115847.0,6024051.0
Sead Kolasinac,Arsenal,D,27,Bosnia-Herzegovina,england,2021,115847.0,6024051.0
Dean Henderson,Manchester United,K,23,England,england,2021,115847.0,6024051.0
Raúl Jiménez,Wolverhampton,F,29,Mexico,england,2021,115847.0,6024051.0
Bernd Leno,Arsenal,K,28,Germany,england,2021,115847.0,6024051.0
Dele Alli,Tottenham,F,24,England,england,2021,115847.0,6024051.0
John Stones,Manchester City,D,26,England,england,2021,115847.0,6024051.0
João Moutinho,Wolverhampton,M,34,Portugal,england,2021,115847.0,6024051.0
Sadio Mané,Liverpool,F,28,Senegal,england,2021,115847.0,6024051.0
Jordan Henderson,Liverpool,M,30,England,england,2021,115847.0,6024051.0
Joel Matip,Liverpool,D,29,Cameroon,england,2021,115847.0,6024051.0
Fabinho,Liverpool,M,26,Brazil,england,2021,115847.0,6024051.0
Jonny Evans,Leicester,D,32,Northern Ireland,england,2021,115847.0,6024051.0
Hugo Lloris,Tottenham,K,33,France,england,2021,115847.0,6024051.0
Antonio Rüdiger,Chelsea,D,27,Germany,england,2021,115847.0,6024051.0
Rodrigo,Leeds,F,29,Spain,england,2021,115847.0,6024051.0
Danny Drinkwater,Chelsea,M,30,England,england,2021,115847.0,6024051.0
Hakim Ziyech,Chelsea,F,27,Morocco,england,2021,115847.0,6024051.0
Marcos Alonso,Chelsea,D,29,Spain,england,2021,115847.0,6024051.0
Mateo Kovacic,Chelsea,M,26,Croatia,england,2021,115847.0,6024051.0
Reece James,Chelsea,D,20,England,england,2021,115847.0,6024051.0
Pierre-Emile Höjbjerg,Tottenham,M,25,Denmark,england,2021,115847.0,6024051.0
Mamadou Sakho,Crystal Palace,D,30,France,england,2021,115847.0,6024051.0
Jordan Pickford,Everton,K,26,England,england,2021,115847.0,6024051.0
Gylfi Sigurdsson,Everton,F,31,Iceland,england,2021,115847.0,6024051.0
Ross Barkley,Aston Villa,M,26,England,england,2021,111391.0,5792357.0
Alex Telles,Manchester United,D,27,Brazil,england,2021,107827.0,5607002.0
Sokratis,Arsenal,D,32,Greece,england,2021,106490.0,5537493.0
Gabriel Jesus,Manchester City,F,23,Brazil,england,2021,104262.0,5421646.0
James Rodríguez,Everton,F,29,Colombia,england,2021,104262.0,5421646.0
Aaron Wan-Bissaka,Manchester United,D,22,England,england,2021,104262.0,5421646.0
Shkodran Mustafi,Arsenal,D,28,Germany,england,2021,104262.0,5421646.0
Diogo Jota,Liverpool,F,23,Portugal,england,2021,104262.0,5421646.0
Lucas Moura,Tottenham,F,28,Brazil,england,2021,104262.0,5421646.0
Rúben Dias,Manchester City,D,23,Portugal,england,2021,104262.0,5421646.0
Adam Lallana,Brighton,F,32,England,england,2021,104262.0,5421646.0
Lucas Digne,Everton,D,27,France,england,2021,104262.0,5421646.0
Fraser Forster,Southampton,K,32,England,england,2021,104262.0,5421646.0
Michy Batshuayi,Crystal Palace,F,27,Belgium,england,2021,104262.0,5421646.0
Benjamin Mendy,Manchester City,D,26,France,england,2021,104262.0,5421646.0
Alisson,Liverpool,K,28,Brazil,england,2021,104262.0,5421646.0
Nathan Aké,Manchester City,D,25,Netherlands,england,2021,104262.0,5421646.0
Richarlison,Everton,F,23,Brazil,england,2021,104262.0,5421646.0
Abdul Rahman Baba,Chelsea,D,26,Ghana,england,2021,99629.0,5180684.0
Eric Dier,Tottenham,D,26,England,england,2021,98470.0,5120444.0
Pablo Marí,Arsenal,D,27,Spain,england,2021,98470.0,5120444.0
Joelinton,Newcastle,F,24,Brazil,england,2021,98470.0,5120444.0
Moussa Sissoko,Tottenham,M,31,France,england,2021,92678.0,4819241.0
Mason Mount,Chelsea,F,21,England,england,2021,92678.0,4819241.0
Fábio Silva,Wolverhampton,F,18,Portugal,england,2021,92678.0,4819241.0
Martin Ødegaard,Arsenal,F,22,Norway,england,2021,92678.0,4819241.0
Xherdan Shaqiri,Liverpool,F,29,Switzerland,england,2021,92678.0,4819241.0
Michael Keane,Everton,D,27,England,england,2021,92678.0,4819241.0
Toby Alderweireld,Tottenham,D,31,Belgium,england,2021,92678.0,4819241.0
Islam Slimani,Leicester,F,32,Algeria,england,2021,92678.0,4819241.0
João Cancelo,Manchester City,D,26,Portugal,england,2021,92678.0,4819241.0
Andreas Christensen,Chelsea,D,24,Denmark,england,2021,92678.0,4819241.0
Nélson Semedo,Wolverhampton,D,26,Portugal,england,2021,92678.0,4819241.0
Eric Bailly,Manchester United,D,26,Cote d'Ivoire,england,2021,92678.0,4819241.0
Tyrone Mings,Aston Villa,D,27,England,england,2021,92678.0,4819241.0
Nathaniel Clyne,Crystal Palace,D,29,England,england,2021,92678.0,4819241.0
Fabian Delph,Everton,M,30,England,england,2021,92678.0,4819241.0
Erik Lamela,Tottenham,F,28,Argentina,england,2021,92678.0,4819241.0
Marcos Rojo,Manchester United,D,30,Argentina,england,2021,92678.0,4819241.0
Kelechi Iheanacho,Leicester,F,24,Nigeria,england,2021,92678.0,4819241.0
Bertrand Traoré,Aston Villa,F,25,Burkina Faso,england,2021,90227.0,4691809.0
Cengiz Ünder,Leicester,F,23,Turkey,england,2021,89782.0,4668640.0
Yannick Bolasie,Everton,F,31,Democratic Republic of the Congo,england,2021,86885.0,4518038.0
Sébastien Haller,West Ham,F,26,France,england,2021,86885.0,4518038.0
Wilfred Ndidi,Leicester,M,23,Nigeria,england,2021,86885.0,4518038.0
Andy Carroll,Newcastle,F,31,England,england,2021,86885.0,4518038.0
Ollie Watkins,Aston Villa,F,24,England,england,2021,86885.0,4518038.0
Dennis Praet,Leicester,M,26,Belgium,england,2021,86885.0,4518038.0
Jesse Lingard,Manchester United,F,27,England,england,2021,86885.0,4518038.0
Ben Godfrey,Everton,D,22,England,england,2021,86885.0,4518038.0
Cédric Soares,Arsenal,D,29,Portugal,england,2021,86885.0,4518038.0
Emerson,Chelsea,D,26,Italy,england,2021,86885.0,4518038.0
Jesse Lingard,West Ham,F,28,England,england,2021,86885.0,4518038.0
Jean-Philippe Gbamin,Everton,M,25,Cote d'Ivoire,england,2021,86885.0,4518038.0
Mason Greenwood,Manchester United,F,19,England,england,2021,86885.0,4518038.0
Vicente Guaita,Crystal Palace,K,33,Spain,england,2021,86885.0,4518038.0
Steven Bergwijn,Tottenham,F,23,Netherlands,england,2021,86885.0,4518038.0
Phil Jones,Manchester United,D,28,England,england,2021,86885.0,4518038.0
Takumi Minamino,Southampton,F,26,Japan,england,2021,86885.0,4518038.0
Theo Walcott,Southampton,F,31,England,england,2021,86885.0,4518038.0
Lewis Dunk,Brighton,D,28,England,england,2021,86885.0,4518038.0
Takumi Minamino,Liverpool,F,25,Japan,england,2021,86885.0,4518038.0
Leander Dendoncker,Wolverhampton,M,25,Belgium,england,2021,86885.0,4518038.0
Danny Ings,Southampton,F,28,England,england,2021,86885.0,4518038.0
Luka Milivojevic,Crystal Palace,M,29,Serbia,england,2021,86885.0,4518038.0
Joe Gomez,Liverpool,D,23,England,england,2021,86885.0,4518038.0
Georginio Wijnaldum,Liverpool,M,29,Netherlands,england,2021,86885.0,4518038.0
Gabriel Martinelli,Arsenal,F,19,Brazil,england,2021,81093.0,4216836.0
Michail Antonio,West Ham,F,30,England,england,2021,81093.0,4216836.0
Alex Iwobi,Everton,F,24,Nigeria,england,2021,81093.0,4216836.0
Allan,Everton,M,29,Brazil,england,2021,81093.0,4216836.0
Ricardo Pereira,Leicester,D,27,Portugal,england,2021,81093.0,4216836.0
Angelo Ogbonna,West Ham,D,32,Italy,england,2021,81093.0,4216836.0
Allan Saint-Maximin,Newcastle,F,23,France,england,2021,81093.0,4216836.0
Jonjo Shelvey,Newcastle,M,28,England,england,2021,81093.0,4216836.0
Manuel Lanzini,West Ham,F,27,Argentina,england,2021,81093.0,4216836.0
Charlie Austin,West Bromwich,F,31,England,england,2021,81093.0,4216836.0
Sergio Romero,Manchester United,K,33,Argentina,england,2021,81093.0,4216836.0
Serge Aurier,Tottenham,D,27,Cote d'Ivoire,england,2021,81093.0,4216836.0
Giovani Lo Celso,Tottenham,M,24,Argentina,england,2021,81093.0,4216836.0
Mason Holgate,Everton,D,23,England,england,2021,81093.0,4216836.0
Seamus Coleman,Everton,D,32,Ireland,england,2021,81093.0,4216836.0
Bukayo Saka,Arsenal,M,19,England,england,2021,81093.0,4216836.0
André Zambo Anguissa,Fulham,M,24,Cameroon,england,2021,77618.0,4036114.0
Matty Cash,Aston Villa,D,23,England,england,2021,75301.0,3915633.0
Tomas Soucek,West Ham,M,25,Czech Republic,england,2021,75301.0,3915633.0
Pablo Fornals,West Ham,M,24,Spain,england,2021,75301.0,3915633.0
Lukasz Fabianski,West Ham,K,35,Poland,england,2021,75301.0,3915633.0
Cheikhou Kouyaté,Crystal Palace,M,30,Senegal,england,2021,75301.0,3915633.0
Gary Cahill,Crystal Palace,D,34,England,england,2021,75301.0,3915633.0
Jean Michaël Seri,Fulham,M,29,Cote d'Ivoire,england,2021,75301.0,3915633.0
Matt Doherty,Tottenham,D,28,Ireland,england,2021,75301.0,3915633.0
Timothy Castagne,Leicester,D,24,Belgium,england,2021,75301.0,3915633.0
Nathaniel Phillips,Liverpool,D,23,England,england,2021,75301.0,3915633.0
Ozan Kabak,Liverpool,D,20,Turkey,england,2021,75301.0,3915633.0
Ederson,Manchester City,K,27,Brazil,england,2021,75301.0,3915633.0
Davinson Sánchez,Tottenham,D,24,Colombia,england,2021,75301.0,3915633.0
Brandon Williams,Manchester United,D,20,England,england,2021,75301.0,3915633.0
Oriol Romeu,Southampton,M,29,Spain,england,2021,75301.0,3915633.0
Raphinha,Leeds,F,23,Brazil,england,2021,73563.0,3825273.0
Danny Rose,Tottenham,D,30,England,england,2021,69508.0,3614431.0
Jan Bednarek,Southampton,D,24,Poland,england,2021,69508.0,3614431.0
Connor Wickham,Crystal Palace,F,27,England,england,2021,69508.0,3614431.0
Jannik Vestergaard,Southampton,D,28,Denmark,england,2021,69508.0,3614431.0
Ben Davies,Tottenham,D,27,Wales,england,2021,69508.0,3614431.0
Aleksandar Mitrovic,Fulham,F,26,Serbia,england,2021,69508.0,3614431.0
Jarrod Bowen,West Ham,F,23,England,england,2021,69508.0,3614431.0
Shane Long,Southampton,F,33,Ireland,england,2021,69508.0,3614431.0
Ben Davies,Liverpool,D,25,England,england,2021,69508.0,3614431.0
Andrew Robertson,Liverpool,D,26,Scotland,england,2021,69508.0,3614431.0
Issa Diop,West Ham,D,23,France,england,2021,69508.0,3614431.0
Declan Rice,West Ham,M,21,England,england,2021,69508.0,3614431.0
Cenk Tosun,Everton,F,29,Turkey,england,2021,69508.0,3614431.0
Phil Foden,Manchester City,M,20,England,england,2021,69508.0,3614431.0
Scott McTominay,Manchester United,M,23,Scotland,england,2021,69508.0,3614431.0
Wes Morgan,Leicester,D,36,Jamaica,england,2021,69508.0,3614431.0
Scott Dann,Crystal Palace,D,33,England,england,2021,69508.0,3614431.0
Nathan Redmond,Southampton,F,26,England,england,2021,69508.0,3614431.0
Adrián,Liverpool,K,33,Spain,england,2021,69508.0,3614431.0
Daniel Podence,Wolverhampton,F,25,Portugal,england,2021,69508.0,3614431.0
Tammy Abraham,Chelsea,F,23,England,england,2021,66835.0,3475414.0
Adama Traoré,Wolverhampton,F,24,Spain,england,2021,63716.0,3313228.0
Björn Engels,Aston Villa,D,26,Belgium,england,2021,63716.0,3313228.0
Jairo Riedewald,Crystal Palace,D,24,Netherlands,england,2021,63716.0,3313228.0
Willy Boly,Wolverhampton,D,29,France,england,2021,63716.0,3313228.0
John McGinn,Aston Villa,M,26,Scotland,england,2021,63716.0,3313228.0
Ibrahima Diallo,Southampton,M,21,France,england,2021,63716.0,3313228.0
Kieran Gibbs,West Bromwich,D,31,England,england,2021,63716.0,3313228.0
Emil Krafth,Newcastle,D,26,Sweden,england,2021,63716.0,3313228.0
Moussa Djenepo,Southampton,F,22,Mali,england,2021,63716.0,3313228.0
Ben Mee,Burnley,D,31,England,england,2021,63716.0,3313228.0
Demarai Gray,Leicester,F,24,England,england,2021,63716.0,3313228.0
Danny Welbeck,Brighton,F,29,England,england,2021,63716.0,3313228.0
Saïd Benrahma,West Ham,F,25,Algeria,england,2021,63716.0,3313228.0
Alphonse Areola,Fulham,K,27,France,england,2021,63716.0,3313228.0
James McArthur,Crystal Palace,M,33,Scotland,england,2021,63716.0,3313228.0
Nampalys Mendy,Leicester,M,28,France,england,2021,63716.0,3313228.0
Conor Coady,Wolverhampton,D,27,England,england,2021,63716.0,3313228.0
Edouard Mendy,Chelsea,K,28,Senegal,england,2021,63716.0,3313228.0
Andros Townsend,Crystal Palace,F,29,England,england,2021,63716.0,3313228.0
Patrick van Aanholt,Crystal Palace,D,30,Netherlands,england,2021,63716.0,3313228.0
Sergio Reguilón,Tottenham,D,23,Spain,england,2021,61399.0,3192747.0
Trezeguet,Aston Villa,F,26,Egypt,england,2021,60820.0,3162627.0
Joachim Andersen,Fulham,D,24,Denmark,england,2021,60241.0,3132507.0
Gedson Fernandes,Tottenham,M,21,Portugal,england,2021,58815.0,3058364.0
James Tarkowski,Burnley,D,27,England,england,2021,57924.0,3012026.0
Gabriel Magalhães,Arsenal,D,22,Brazil,england,2021,57924.0,3012026.0
Christian Fuchs,Leicester,D,34,Austria,england,2021,57924.0,3012026.0
Alex McCarthy,Southampton,K,30,England,england,2021,57924.0,3012026.0
Mohamed Elneny,Arsenal,M,28,Egypt,england,2021,57924.0,3012026.0
Aaron Cresswell,West Ham,D,30,England,england,2021,57924.0,3012026.0
Jeffrey Schlupp,Crystal Palace,M,27,Ghana,england,2021,57924.0,3012026.0
Rúben Neves,Wolverhampton,M,23,Portugal,england,2021,57924.0,3012026.0
Jean-Philippe Mateta,Crystal Palace,F,23,France,england,2021,57924.0,3012026.0
James Tomkins,Crystal Palace,D,31,England,england,2021,57924.0,3012026.0
James McCarthy,Crystal Palace,M,29,Ireland,england,2021,57924.0,3012026.0
Phil Jagielka,Sheffield United,D,38,England,england,2021,57924.0,3012026.0
Pedro Neto,Wolverhampton,F,20,Portugal,england,2021,57924.0,3012026.0
Kenny Tete,Fulham,D,25,Netherlands,england,2021,57924.0,3012026.0
Alireza Jahanbakhsh,Brighton,F,27,Iran,england,2021,57924.0,3012026.0
Ben White,Brighton,D,23,England,england,2021,57924.0,3012026.0
Pascal Groß,Brighton,F,29,Germany,england,2021,57924.0,3012026.0
Konstantinos Tsimikas,Liverpool,D,24,Greece,england,2021,57924.0,3012026.0
Chris Wood,Burnley,F,28,New Zealand,england,2021,57924.0,3012026.0
Calum Chambers,Arsenal,D,25,England,england,2021,57924.0,3012026.0
Stuart Armstrong,Southampton,F,28,Scotland,england,2021,57924.0,3012026.0
Harry Winks,Tottenham,M,24,England,england,2021,57924.0,3012026.0
Mark Noble,West Ham,M,33,England,england,2021,57924.0,3012026.0
Ademola Lookman,Fulham,F,23,England,england,2021,57344.0,2981905.0
Erik Pieters,Burnley,D,32,Netherlands,england,2021,55696.0,2896178.0
Ferran Torres,Manchester City,F,20,Spain,england,2021,53468.0,2780331.0
Jake Livermore,West Bromwich,M,30,England,england,2021,53290.0,2771064.0
Zack Steffen,Manchester City,K,25,United States,england,2021,53290.0,2771064.0
Callum Wilson,Newcastle,F,28,England,england,2021,53290.0,2771064.0
Keinan Davis,Aston Villa,F,22,England,england,2021,52131.0,2710823.0
Joshua King,Everton,F,29,Norway,england,2021,52131.0,2710823.0
Craig Dawson,West Ham,D,30,England,england,2021,52131.0,2710823.0
Fabri,Fulham,K,32,Spain,england,2021,52131.0,2710823.0
Matt Ritchie,Newcastle,D,31,Scotland,england,2021,52131.0,2710823.0
Joe Hart,Tottenham,K,33,England,england,2021,52131.0,2710823.0
Ayoze Pérez,Leicester,F,27,Spain,england,2021,52131.0,2710823.0
Caglar Söyüncü,Leicester,D,24,Turkey,england,2021,52131.0,2710823.0
Eddie Nketiah,Arsenal,F,21,England,england,2021,52131.0,2710823.0
Jamal Lewis,Newcastle,D,22,Northern Ireland,england,2021,52131.0,2710823.0
Marc Albrighton,Leicester,M,30,England,england,2021,52131.0,2710823.0
Divock Origi,Liverpool,F,25,Belgium,england,2021,52131.0,2710823.0
José Izquierdo,Brighton,F,28,Colombia,england,2021,52131.0,2710823.0
James Ward-Prowse,Southampton,M,25,England,england,2021,52131.0,2710823.0
Davy Pröpper,Brighton,M,29,Netherlands,england,2021,52131.0,2710823.0
Morgan Sanson,Aston Villa,M,26,France,england,2021,52131.0,2710823.0
Jack Stephens,Southampton,D,26,England,england,2021,52131.0,2710823.0
Daniel James,Manchester United,F,22,Wales,england,2021,52131.0,2710823.0
Emiliano Martínez,Aston Villa,K,28,Argentina,england,2021,52131.0,2710823.0
Willian José,Wolverhampton,F,29,Brazil,england,2021,52131.0,2710823.0
Federico Fernández,Newcastle,D,31,Argentina,england,2021,49903.0,2594976.0
Miguel Almirón,Newcastle,F,26,Paraguay,england,2021,48656.0,2530102.0
Ryan Fraser,Newcastle,F,26,Scotland,england,2021,48656.0,2530102.0
Ki-Jana Hoever,Wolverhampton,D,18,Netherlands,england,2021,46784.0,2432790.0
Henri Lansbury,Aston Villa,M,30,England,england,2021,46339.0,2409620.0
Josh Brownhill,Burnley,M,24,England,england,2021,46339.0,2409620.0
Dwight Gayle,Newcastle,F,30,England,england,2021,46339.0,2409620.0
Wayne Hennessey,Crystal Palace,K,33,Wales,england,2021,46339.0,2409620.0
William Saliba,Arsenal,D,19,France,england,2021,46339.0,2409620.0
Tom Heaton,Aston Villa,K,34,England,england,2021,46339.0,2409620.0
Fabián Balbuena,West Ham,D,29,Paraguay,england,2021,46339.0,2409620.0
Mario Lemina,Fulham,M,27,Gabon,england,2021,46339.0,2409620.0
Robert Snodgrass,West Bromwich,F,33,Scotland,england,2021,46339.0,2409620.0
Kiko Casilla,Leeds,K,34,Spain,england,2021,46339.0,2409620.0
Frédéric Guilbert,Aston Villa,D,25,France,england,2021,46339.0,2409620.0
Florin Andone,Brighton,F,27,Romania,england,2021,46339.0,2409620.0
Martin Dubravka,Newcastle,K,31,Slovakia,england,2021,46339.0,2409620.0
Arthur Masuaku,West Ham,D,26,Democratic Republic of the Congo,england,2021,46339.0,2409620.0
Robin Koch,Leeds,D,24,Germany,england,2021,46339.0,2409620.0
Trent Alexander-Arnold,Liverpool,D,22,England,england,2021,46339.0,2409620.0
Leandro Trossard,Brighton,F,25,Belgium,england,2021,46339.0,2409620.0
Joël Veltman,Brighton,D,28,Netherlands,england,2021,46339.0,2409620.0
Jamaal Lascelles,Newcastle,D,26,England,england,2021,46339.0,2409620.0
Rob Holding,Arsenal,D,25,England,england,2021,46339.0,2409620.0
Ryan Fredericks,West Ham,D,28,England,england,2021,46339.0,2409620.0
Ashley Barnes,Burnley,F,31,England,england,2021,46339.0,2409620.0
Diego Llorente,Leeds,D,27,Spain,england,2021,46339.0,2409620.0
Robert Snodgrass,West Ham,F,33,Scotland,england,2021,46339.0,2409620.0
Charly Musonda Jr,Chelsea,F,24,Belgium,england,2021,46339.0,2409620.0
Fabian Schär,Newcastle,D,28,Switzerland,england,2021,46339.0,2409620.0
Danny Ward,Leicester,K,27,Wales,england,2021,46339.0,2409620.0
Tosin Adarabioyo,Fulham,D,23,England,england,2021,46339.0,2409620.0
Tyrick Mitchell,Crystal Palace,D,21,England,england,2021,46339.0,2409620.0
Kurt Zouma,Chelsea,D,25,France,england,2021,46339.0,2409620.0
Branislav Ivanovic,West Bromwich,D,36,Serbia,england,2021,44557.0,2316943.0
Jack Cork,Burnley,M,31,England,england,2021,44111.0,2293773.0
Philippe Sandler,Manchester City,D,23,Netherlands,england,2021,44022.0,2289139.0
Dale Stephens,Burnley,M,31,England,england,2021,43443.0,2259019.0
Ivan Cavaleiro,Fulham,F,27,Portugal,england,2021,43443.0,2259019.0
Ashley Westwood,Burnley,M,30,England,england,2021,41705.0,2168658.0
Ainsley Maitland-Niles,Arsenal,M,23,England,england,2021,40547.0,2108418.0
Robbie Brady,Burnley,M,28,Ireland,england,2021,40547.0,2108418.0
Patrick Bamford,Leeds,F,27,England,england,2021,40547.0,2108418.0
Youri Tielemans,Leicester,M,23,Belgium,england,2021,40547.0,2108418.0
Willy Caballero,Chelsea,K,39,Argentina,england,2021,40547.0,2108418.0
Ainsley Maitland-Niles,West Bromwich,M,23,England,england,2021,40547.0,2108418.0
Henri Saivet,Newcastle,F,29,Senegal,england,2021,40547.0,2108418.0
Tariq Lamptey,Brighton,D,20,England,england,2021,40547.0,2108418.0
Vladimir Coufal,West Ham,D,28,Czech Republic,england,2021,40547.0,2108418.0
Neal Maupay,Brighton,F,24,France,england,2021,40547.0,2108418.0
Paul Dummett,Newcastle,D,29,Wales,england,2021,40547.0,2108418.0
Mathew Ryan,Brighton,K,28,Australia,england,2021,40547.0,2108418.0
Jonny Otto,Wolverhampton,D,26,Spain,england,2021,40547.0,2108418.0
Jack Butland,Crystal Palace,K,27,England,england,2021,40547.0,2108418.0
Marçal,Wolverhampton,D,31,Brazil,england,2021,40547.0,2108418.0
Darren Randolph,West Ham,K,33,Ireland,england,2021,40547.0,2108418.0
Adam Webster,Brighton,D,25,England,england,2021,40547.0,2108418.0
Ciaran Clark,Newcastle,D,31,Ireland,england,2021,40547.0,2108418.0
Wesley,Aston Villa,F,23,Brazil,england,2021,40547.0,2108418.0
Mathew Ryan,Arsenal,K,28,Australia,england,2021,40547.0,2108418.0
Joel Ward,Crystal Palace,D,30,England,england,2021,40547.0,2108418.0
Matt Targett,Aston Villa,D,25,England,england,2021,40547.0,2108418.0
Jay Rodríguez,Burnley,F,31,England,england,2021,40547.0,2108418.0
Jordan Ayew,Crystal Palace,F,29,Ghana,england,2021,40547.0,2108418.0
Bobby Reid,Fulham,F,27,Jamaica,england,2021,40547.0,2108418.0
Jeff Hendrick,Newcastle,M,28,Ireland,england,2021,40547.0,2108418.0
Javier Manquillo,Newcastle,D,26,Spain,england,2021,40547.0,2108418.0
Matej Vydra,Burnley,F,28,Czech Republic,england,2021,40547.0,2108418.0
Sander Berge,Sheffield United,M,22,Norway,england,2021,37873.0,1969401.0
