player,club,position,age,nationality,data_country,data_season,gross_weekly_eur,gross_annual_eur
Óscar Valentín,Rayo Vallecano,M,29,Spain,spain,2324,36154.0,1880000.0
Dimitri Foulquier,Valencia,D,30,Guadeloupe,spain,2324,35962.0,1870000.0
Máximo Perrone,Las Palmas,M,21,Argentina,spain,2324,35385.0,1840000.0
Jesús Vallejo,Granada,D,27,Spain,spain,2324,34615.0,1800000.0
Gonzalo Escalante,Cadiz,M,30,Argentina,spain,2324,34423.0,1790000.0
Asier Villalibre,Athletic Club,F,26,Spain,spain,2324,34038.0,1770000.0
Munir El Haddadi,Las Palmas,F,28,Morocco,spain,2324,33654.0,1750000.0
Álex Berenguer,Athletic Club,F,28,Spain,spain,2324,32692.0,1700000.0
Guido Rodríguez,Real Betis,M,29,Argentina,spain,2324,32692.0,1700000.0
Unai Núñez,Celta Vigo,D,27,Spain,spain,2324,32692.0,1700000.0
Lucas Ocampos,Sevilla,F,29,Argentina,spain,2324,32692.0,1700000.0
Luka Romero,Almeria,F,19,Argentina,spain,2324,32115.0,1670000.0
Nemanja Radonjic,Mallorca,F,27,Serbia,spain,2324,32115.0,1670000.0
Matteo Gabbia,Villarreal,D,23,Italy,spain,2324,32115.0,1670000.0
Alejandro Catena,Osasuna,D,29,Spain,spain,2324,32115.0,1670000.0
Alejandro Balde,Barcelona,D,20,Spain,spain,2324,32115.0,1670000.0
