player,club,position,age,nationality,data_country,data_season,gross_weekly_eur,gross_annual_eur
Dante,Nice,D,40,Brazil,france,2324,87500.0,4550000.0
Anthony Lopes,Lyon,K,33,Portugal,france,2324,80769.0,4200000.0
Azzedine Ounahi,Marseille,M,23,Morocco,france,2324,79808.0,4150000.0
Hugo Ekitiké,PSG,F,21,France,france,2324,76923.0,4000000.0
Valentin Rongier,Marseille,M,29,France,france,2324,76154.0,3960000.0
Denis Zakaria,Monaco,M,27,Switzerland,france,2324,75192.0,3910000.0
Gaëtan Laborde,Nice,F,29,France,france,2324,74038.0,3850000.0
Pau López,Marseille,K,29,Spain,france,2324,74038.0,3850000.0
Chancel Mbemba,Marseille,D,29,Democratic Republic of the Congo,france,2324,73846.0,3840000.0
Ludovic Blas,Rennes,F,26,France,france,2324,73462.0,3820000.0
Aleksandr Golovin,Monaco,F,27,Russia,france,2324,72885.0,3790000.0
Benjamin Mendy,Lorient,D,29,France,france,2324,72115.0,3750000.0
Moussa Sissoko,Nantes,M,34,France,france,2324,71538.0,3720000.0
Kang-in Lee,PSG,F,22,South Korea,france,2324,70000.0,3640000.0
Jérémie Boga,Nice,F,27,Cote d'Ivoire,france,2324,70000.0,3640000.0
Arthur Theate,Rennes,D,23,Belgium,france,2324,70000.0,3640000.0
Renan Lodi,Marseille,D,25,Brazil,france,2324,69231.0,3600000.0
Rayan Cherki,Lyon,F,20,France,france,2324,69231.0,3600000.0
Gelson Martins,Monaco,F,28,Portugal,france,2324,69231.0,3600000.0
Takumi Minamino,Monaco,F,29,Japan,france,2324,66346.0,3450000.0
Thilo Kehrer,Monaco,D,27,Germany,france,2324,66346.0,3450000.0
Breel Embolo,Monaco,F,26,Switzerland,france,2324,66346.0,3450000.0
Maxence Caqueret,Lyon,M,23,France,france,2324,64615.0,3360000.0
Jonathan Clauss,Marseille,D,31,France,france,2324,63462.0,3300000.0
Lucas Beraldo,PSG,D,20,Brazil,france,2324,62885.0,3270000.0
Danilo Pereira,PSG,D,32,Portugal,france,2324,61538.0,3200000.0
Samuel Umtiti,Lille,D,30,France,france,2324,61538.0,3200000.0
Mohammed Salisu,Monaco,D,24,Ghana,france,2324,59615.0,3100000.0
Amine Harit,Marseille,F,26,Morocco,france,2324,59615.0,3100000.0
Vitinha,Marseille,F,23,Portugal,france,2324,57692.0,3000000.0
Wahbi Khazri,Montpellier,F,32,Tunisia,france,2324,57692.0,3000000.0
Elye Wahi,Lens,F,21,France,france,2324,57692.0,3000000.0
Brice Samba,Lens,K,29,France,france,2324,57692.0,3000000.0
Martin Terrier,Rennes,F,26,France,france,2324,57692.0,3000000.0
Krépin Diatta,Monaco,F,24,Senegal,france,2324,57500.0,2990000.0
Vanderson,Monaco,D,22,Brazil,france,2324,57500.0,2990000.0
Ainsley Maitland-Niles,Lyon,M,26,England,france,2324,55962.0,2910000.0
Adrien Thomasson,Lens,F,30,France,france,2324,55962.0,2910000.0
Sofiane Diop,Nice,F,23,Morocco,france,2324,55962.0,2910000.0
Caio Henrique,Monaco,D,26,Brazil,france,2324,55192.0,2870000.0
Folarin Balogun,Monaco,F,22,United States,france,2324,55192.0,2870000.0
Adam Ounas,Lille,F,27,Algeria,france,2324,52500.0,2730000.0
Jean Onana,Marseille,M,24,Cameroon,france,2324,52500.0,2730000.0
Nicolás Tagliafico,Lyon,D,31,Argentina,france,2324,52500.0,2730000.0
Morgan Sanson,Nice,M,29,France,france,2324,50000.0,2600000.0
Valentin Rosier,Nice,D,27,France,france,2324,49038.0,2550000.0
Tiemoué Bakayoko,Lorient,M,29,France,france,2324,48077.0,2500000.0
Duje Caleta-Car,Lyon,D,27,Croatia,france,2324,46538.0,2420000.0
Moses Simon,Nantes,F,28,Nigeria,france,2324,46154.0,2400000.0
Terem Moffi,Nice,F,24,Nigeria,france,2324,45385.0,2360000.0
Youssouf Ndayishimiye,Nice,M,25,Burundi,france,2324,45385.0,2360000.0
Romain Del Castillo,Brest,F,27,France,france,2324,45385.0,2360000.0
Benjamin Bourigeaud,Rennes,M,30,France,france,2324,43846.0,2280000.0
Steve Mandanda,Rennes,K,38,France,france,2324,43846.0,2280000.0
Samuel Gigot,Marseille,D,30,France,france,2324,43654.0,2270000.0
Rasmus Nicolaisen,Toulouse,D,27,Denmark,france,2324,41923.0,2180000.0
Malick Fofana,Lyon,M,18,Belgium,france,2324,41923.0,2180000.0
Pierre Lees-Melou,Brest,M,30,France,france,2324,41923.0,2180000.0
Enzo Le Fée,Rennes,F,23,France,france,2324,41923.0,2180000.0
Laurent Abergel,Lorient,M,31,France,france,2324,41923.0,2180000.0
Benjamin André,Lille,M,33,France,france,2324,41538.0,2160000.0
Sergio Rico,PSG,K,30,Spain,france,2324,39423.0,2050000.0
Rubén Blanco,Marseille,K,28,Spain,france,2324,38462.0,2000000.0
Wesley Saïd,Lens,F,28,France,france,2324,38462.0,2000000.0
Baptiste Santamaria,Rennes,M,28,France,france,2324,38462.0,2000000.0
Iliman Ndiaye,Marseille,F,23,Senegal,france,2324,38462.0,2000000.0
Imrân Louza,Lorient,M,24,Morocco,france,2324,37885.0,1970000.0
Jonathan David,Lille,F,24,Canada,france,2324,37500.0,1950000.0
Ivan Cavaleiro,Lille,F,30,Angola,france,2324,35577.0,1850000.0
Wilfried Stephane Singo,Monaco,D,23,Cote d'Ivoire,france,2324,35385.0,1840000.0
Alexsandro,Lille,D,24,Brazil,france,2324,35000.0,1820000.0
Orel Mangala,Lyon,M,25,Belgium,france,2324,35000.0,1820000.0
Yann Karamoh,Montpellier,F,25,France,france,2324,35000.0,1820000.0
Benjamin Lecomte,Montpellier,K,32,France,france,2324,35000.0,1820000.0
Deiver Machado,Lens,D,30,Colombia,france,2324,35000.0,1820000.0
Yvon Mvogo,Lorient,K,29,Switzerland,france,2324,35000.0,1820000.0
Florian Sotoca,Lens,F,33,France,france,2324,35000.0,1820000.0
Marquinhos,Nantes,F,20,Brazil,france,2324,35000.0,1820000.0
Nabil Bentaleb,Lille,M,29,Algeria,france,2324,35000.0,1820000.0
Romain Perraud,Nice,D,26,France,france,2324,35000.0,1820000.0
Clinton Mata,Lyon,D,31,Angola,france,2324,35000.0,1820000.0
Gift Emmanuel Orban,Lyon,F,21,Nigeria,france,2324,35000.0,1820000.0
Angelo Fulgini,Lens,F,27,France,france,2324,35000.0,1820000.0
Mohamed Bayo,Le Havre,F,25,Guinea,france,2324,34615.0,1800000.0
Youcef Atal,Nice,D,27,Algeria,france,2324,34615.0,1800000.0
Daler Kuzyaev,Le Havre,M,31,Russia,france,2324,34615.0,1800000.0
Ismaily,Lille,D,34,Brazil,france,2324,34615.0,1800000.0
Guillermo Maripán,Monaco,D,29,Chile,france,2324,34615.0,1800000.0
Mostafa Mohamed,Nantes,F,26,Egypt,france,2324,34038.0,1770000.0
Florent Mollet,Nantes,F,32,France,france,2324,31538.0,1640000.0
Joseph Okumu,Reims,D,26,Kenya,france,2324,31538.0,1640000.0
Facundo Medina,Lens,D,24,Argentina,france,2324,31538.0,1640000.0
Keito Nakamura,Reims,F,23,Japan,france,2324,31538.0,1640000.0
Przemyslaw Frankowski,Lens,M,28,Poland,france,2324,29808.0,1550000.0
Hicham Boudaoui,Nice,M,24,Algeria,france,2324,29808.0,1550000.0
André Ayew,Le Havre,F,34,Ghana,france,2324,28846.0,1500000.0
Ruben Aguilar,Lens,D,30,France,france,2324,28846.0,1500000.0
Arnaud Kalimuendo,Rennes,F,22,France,france,2324,28846.0,1500000.0
Kevin Danso,Lens,D,25,Austria,france,2324,28846.0,1500000.0
Mohamed Daramy,Reims,F,22,Denmark,france,2324,28846.0,1500000.0
Alban Lafont,Nantes,K,25,France,france,2324,28846.0,1500000.0
Jordan Amavi,Brest,D,29,France,france,2324,28846.0,1500000.0
Ângelo Gabriel,Strasbourg,F,19,Brazil,france,2324,28846.0,1500000.0
Pape Gueye,Marseille,M,25,Senegal,france,2324,28846.0,1500000.0
Jordan Amavi,Marseille,D,29,France,france,2324,28846.0,1500000.0
Gautier Lloris,Le Havre,D,28,France,france,2324,27885.0,1450000.0
Hugo Magnetti,Brest,M,25,France,france,2324,27885.0,1450000.0
Silvan Hefti,Montpellier,D,26,Switzerland,france,2324,27885.0,1450000.0
Jean-Victor Makengo,Lorient,M,25,France,france,2324,27885.0,1450000.0
Abdoulaye Touré,Le Havre,M,29,Guinea,france,2324,27885.0,1450000.0
Rémy Cabella,Lille,F,33,France,france,2324,27692.0,1440000.0
Jordan Ferri,Montpellier,M,31,France,france,2324,27692.0,1440000.0
Nuno Mendes,PSG,D,21,Portugal,france,2324,27692.0,1440000.0
Myron Boadu,Monaco,F,22,Netherlands,france,2324,27115.0,1410000.0
Kévin Gameiro,Strasbourg,F,36,France,france,2324,26923.0,1400000.0
Nicolas Pallois,Nantes,D,36,France,france,2324,25385.0,1320000.0
Téji Savanier,Montpellier,F,32,France,france,2324,25385.0,1320000.0
Radoslaw Majecki,Monaco,K,24,Poland,france,2324,25385.0,1320000.0
Azor Matusiwa,Rennes,M,25,Netherlands,france,2324,25000.0,1300000.0
Nampalys Mendy,Lens,M,31,Senegal,france,2324,25000.0,1300000.0
Frédéric Guilbert,Strasbourg,D,29,France,france,2324,24615.0,1280000.0
Habib Diarra,Strasbourg,F,20,France,france,2324,24615.0,1280000.0
Aron Dønnum,Toulouse,F,25,Norway,france,2324,24423.0,1270000.0
Fabien Centonze,Nantes,D,27,France,france,2324,24423.0,1270000.0
Amine Gouiri,Rennes,F,23,Algeria,france,2324,23077.0,1200000.0
Yunis Abdelhamid,Reims,D,36,Morocco,france,2324,23077.0,1200000.0
Óscar Estupiñán,Metz,F,26,Colombia,france,2324,23077.0,1200000.0
Alexis Claude-Maurice,Nice,F,25,France,france,2324,23077.0,1200000.0
Junya Ito,Reims,F,30,Japan,france,2324,23077.0,1200000.0
Azor Matusiwa,Reims,M,25,Netherlands,france,2324,23077.0,1200000.0
Edon Zhegrova,Lille,F,24,Kosovo,france,2324,23077.0,1200000.0
Mohamed Camara,Monaco,M,24,Mali,france,2324,23077.0,1200000.0
Quentin Merlin,Marseille,D,21,France,france,2324,23077.0,1200000.0
Romain Faivre,Lorient,M,25,France,france,2324,23077.0,1200000.0
Jeffinho,Lyon,F,23,Brazil,france,2324,23077.0,1200000.0
Jeff Reine-Adélaïde,Lyon,F,25,France,france,2324,23077.0,1200000.0
Arnau Tenas,PSG,K,22,Spain,france,2324,23077.0,1200000.0
Jean-Clair Todibo,Nice,D,24,France,france,2324,22692.0,1180000.0
Alidu Seidu,Rennes,D,23,Ghana,france,2324,22692.0,1180000.0
Emanuel Emegha,Strasbourg,F,20,Netherlands,france,2324,22692.0,1180000.0
Nicolas Cozza,Nantes,D,25,France,france,2324,22115.0,1150000.0
Philipp Köhn,Monaco,K,25,Switzerland,france,2324,22115.0,1150000.0
Lucas Chevalier,Lille,K,22,France,france,2324,21923.0,1140000.0
Fabian Rieder,Rennes,F,21,Switzerland,france,2324,21154.0,1100000.0
Eray Cömert,Nantes,D,25,Switzerland,france,2324,21154.0,1100000.0
Faris Moumbagna,Marseille,F,23,Cameroon,france,2324,21154.0,1100000.0
Aiyegun Tosin,Lorient,F,25,Benin,france,2324,20962.0,1090000.0
Kelvin Amian,Nantes,D,25,France,france,2324,20962.0,1090000.0
Niklas Schmidt,Toulouse,F,25,Germany,france,2324,20962.0,1090000.0
Frank Magri,Toulouse,F,24,Cameroon,france,2324,20962.0,1090000.0
Maxime Busi,Reims,D,24,Belgium,france,2324,20962.0,1090000.0
Maxime Colin,Metz,D,32,France,france,2324,20962.0,1090000.0
Tino Kadewere,Nantes,F,28,Zimbabwe,france,2324,20769.0,1080000.0
Matz Sels,Strasbourg,K,31,Belgium,france,2324,20769.0,1080000.0
Ibrahim Salah,Rennes,F,22,Morocco,france,2324,20769.0,1080000.0
Tino Kadewere,Lyon,F,27,Zimbabwe,france,2324,20769.0,1080000.0
Yusuf Yazıcı,Lille,F,27,Turkey,france,2324,20192.0,1050000.0
Georges Mikautadze,Metz,F,23,Georgia,france,2324,20000.0,1040000.0
Michael Murillo,Marseille,D,27,Panama,france,2324,19231.0,1000000.0
Hákon Arnar Haraldsson,Lille,F,20,Iceland,france,2324,19231.0,1000000.0
Ronaël Pierre-Gabriel,Nantes,D,25,France,france,2324,19231.0,1000000.0
Benjamin Stambouli,Reims,M,33,France,france,2324,19231.0,1000000.0
Eduard Sobol,Strasbourg,D,28,Ukraine,france,2324,19231.0,1000000.0
Adryelson,Lyon,D,25,Brazil,france,2324,19231.0,1000000.0
Adrien Truffert,Rennes,D,22,France,france,2324,19231.0,1000000.0
Leonardo Balerdi,Marseille,D,25,Argentina,france,2324,19038.0,990000.0
Jean-Eudes Aholou,Strasbourg,M,29,Cote d'Ivoire,france,2324,17885.0,930000.0
Ignatius Ganago,Nantes,F,24,Cameroon,france,2324,17500.0,910000.0
Marco Bizot,Brest,K,32,Netherlands,france,2324,17500.0,910000.0
Jean-Charles Castelletto,Nantes,D,29,Cameroon,france,2324,17500.0,910000.0
Igor Silva,Lorient,D,27,Brazil,france,2324,17500.0,910000.0
Maxime Dupé,Nice,K,30,France,france,2324,17500.0,910000.0
Jérémy Le Douaron,Brest,F,25,France,france,2324,17500.0,910000.0
Montassar Talbi,Lorient,D,25,Tunisia,france,2324,17500.0,910000.0
Adson,Nantes,F,22,Brazil,france,2324,17308.0,900000.0
Abakar Sylla,Strasbourg,D,21,Cote d'Ivoire,france,2324,17308.0,900000.0
Andy Diouf,Lens,M,20,France,france,2324,17308.0,900000.0
Sergio Akieme,Reims,D,26,Spain,france,2324,17308.0,900000.0
Bamba Dieng,Lorient,F,23,Senegal,france,2324,17308.0,900000.0
Lucas Perri,Lyon,K,26,Brazil,france,2324,17308.0,900000.0
Ulisses Garcia,Marseille,D,28,Switzerland,france,2324,17308.0,900000.0
Mohamed-Ali Cho,Nice,F,20,France,france,2324,17308.0,900000.0
Christopher Jullien,Montpellier,D,30,France,france,2324,17308.0,900000.0
Douglas Augusto,Nantes,M,27,Brazil,france,2324,17308.0,900000.0
Luis Henrique,Marseille,F,22,Brazil,france,2324,17115.0,890000.0
Khéphren Thuram,Nice,M,22,France,france,2324,16731.0,870000.0
Morgan Guilavogui,Lens,F,25,Guinea,france,2324,16346.0,850000.0
Cher Ndour,PSG,M,19,Italy,france,2324,16346.0,850000.0
Henrique,Lyon,D,29,Brazil,france,2324,16346.0,850000.0
Teddy Teuma,Reims,M,30,Malta,france,2324,16346.0,850000.0
Ernest Nuamah,Lyon,F,20,Ghana,france,2324,16346.0,850000.0
Kévin N'Doram,Metz,M,28,France,france,2324,16154.0,840000.0
Steve Mounié,Brest,F,29,Benin,france,2324,16154.0,840000.0
Sanjin Prcic,Strasbourg,M,30,Bosnia-Herzegovina,france,2324,16154.0,840000.0
Lebo Mothiba,Strasbourg,F,28,South Africa,france,2324,16154.0,840000.0
Salis Abdul Samed,Lens,M,23,Ghana,france,2324,16154.0,840000.0
Jonathan Gradit,Lens,D,31,France,france,2324,16154.0,840000.0
Souleymane Isaak Touré,Lorient,D,20,France,france,2324,15769.0,820000.0
Cristian Cásseres Jr,Toulouse,M,24,Venezuela,france,2324,15769.0,820000.0
Stijn Spierings,Toulouse,M,27,Netherlands,france,2324,15385.0,800000.0
Jonas Martin,Brest,M,33,France,france,2324,15385.0,800000.0
Akim Zedadka,Lille,D,28,Algeria,france,2324,15000.0,780000.0
Maxime Gonalons,Clermont,M,34,France,france,2324,15000.0,780000.0
Ismaël Traoré,Metz,D,37,Cote d'Ivoire,france,2324,15000.0,780000.0
Koffi Kouao,Metz,D,25,Cote d'Ivoire,france,2324,15000.0,780000.0
Matthieu Udol,Metz,D,27,France,france,2324,15000.0,780000.0
Jordan Lotomba,Nice,D,25,Switzerland,france,2324,14615.0,760000.0
Mama Baldé,Lyon,F,28,Guinea-Bissau,france,2324,14615.0,760000.0
Paul Akouokou,Lyon,M,26,Cote d'Ivoire,france,2324,14423.0,750000.0
Chrislain Matsima,Monaco,D,21,France,france,2324,14423.0,750000.0
Chrislain Matsima,Clermont,D,21,France,france,2324,14423.0,750000.0
Arnaud Nordin,Montpellier,F,25,France,france,2324,14423.0,750000.0
Ayyoub Bouaddi,Lille,F,16,France,france,2324,14038.0,730000.0
Arouna Sangante,Le Havre,D,21,Senegal,france,2324,14038.0,730000.0
Cheikh Sabaly,Metz,F,24,Senegal,france,2324,14038.0,730000.0
Panos Katseris,Lorient,M,22,Greece,france,2324,14038.0,730000.0
Mohamed Bamba,Lorient,F,22,Cote d'Ivoire,france,2324,14038.0,730000.0
Joel Mvuka,Lorient,F,20,Norway,france,2324,14038.0,730000.0
Kelvin Yeboah,Montpellier,F,23,Italy,france,2324,14038.0,730000.0
Joel Asoro,Metz,F,24,Sweden,france,2324,14038.0,730000.0
Marcus Coco,Nantes,F,27,Guadeloupe,france,2324,13846.0,720000.0
Jimmy Cabot,Lens,M,29,France,france,2324,13846.0,720000.0
Jean-Louis Leca,Lens,K,38,France,france,2324,13846.0,720000.0
Kenny Lala,Brest,D,32,France,france,2324,13846.0,720000.0
Marshall Munetsi,Reims,M,27,Zimbabwe,france,2324,13846.0,720000.0
David Costa,Lens,F,23,Portugal,france,2324,13846.0,720000.0
Thibault De Smet,Reims,D,25,Belgium,france,2324,13846.0,720000.0
Thomas Foket,Reims,D,29,Belgium,france,2324,13846.0,720000.0
Pedro Chirivella,Nantes,M,26,Spain,france,2324,13846.0,720000.0
Johann Lepenant,Lyon,M,21,France,france,2324,13846.0,720000.0
Angel Gomes,Lille,M,23,England,france,2324,13654.0,710000.0
Dilane Bakwa,Strasbourg,F,21,France,france,2324,13462.0,700000.0
Yoann Salmier,Le Havre,D,31,French Guiana,france,2324,13462.0,700000.0
Reda Khadra,Reims,F,22,Germany,france,2324,13462.0,700000.0
Christophe Hérelle,Metz,D,31,Martinique,france,2324,13462.0,700000.0
Tiago Santos,Lille,D,21,Portugal,france,2324,13462.0,700000.0
Junior Mwanga,Strasbourg,D,20,France,france,2324,13077.0,680000.0
Jérémie Bela,Clermont,F,30,Angola,france,2324,12692.0,660000.0
Saïdou Sow,Strasbourg,D,21,Guinea,france,2324,12500.0,650000.0
Skelly Alvero,Lyon,M,21,France,france,2324,12500.0,650000.0
Ismail Jakobs,Monaco,D,24,Senegal,france,2324,12500.0,650000.0
Johan Gastien,Clermont,M,36,France,france,2324,12308.0,640000.0
Yassine Kechta,Le Havre,M,21,Morocco,france,2324,12308.0,640000.0
Martín Satriano,Brest,F,22,Uruguay,france,2324,12308.0,640000.0
Warmed Omari,Rennes,D,23,France,france,2324,12308.0,640000.0
Alaa Bellaarouch,Strasbourg,K,22,Morocco,france,2324,12308.0,640000.0
Andrey Santos,Strasbourg,M,19,Brazil,france,2324,12308.0,640000.0
Kiki Kouyaté,Montpellier,D,26,Mali,france,2324,12308.0,640000.0
Bilal Nadir,Marseille,M,20,Morocco,france,2324,12308.0,640000.0
Yann Gboho,Toulouse,F,23,France,france,2324,12308.0,640000.0
Guillaume Restes,Toulouse,K,18,France,france,2324,12308.0,640000.0
Youssouf Fofana,Monaco,M,25,France,france,2324,12115.0,630000.0
Mory Diaw,Clermont,K,30,Senegal,france,2324,11923.0,620000.0
Jean-Kévin Duverne,Nantes,D,26,Haiti,france,2324,11923.0,620000.0
Sinaly Diomandé,Lyon,D,22,Cote d'Ivoire,france,2324,11731.0,610000.0
Emmanuel Agbadou,Reims,D,26,Cote d'Ivoire,france,2324,11538.0,600000.0
Massadio Haidara,Lens,D,31,Mali,france,2324,11538.0,600000.0
Habib Maïga,Metz,M,27,Cote d'Ivoire,france,2324,11538.0,600000.0
Formose Mendy,Lorient,D,23,Senegal,france,2324,11538.0,600000.0
Julien Laporte,Lorient,D,30,France,france,2324,11538.0,600000.0
Yehvann Diouf,Reims,K,24,France,france,2324,11538.0,600000.0
Bertuğ Yıldırım,Rennes,F,21,Turkey,france,2324,11538.0,600000.0
Eliesse Ben Seghir,Monaco,F,19,France,france,2324,11538.0,600000.0
Jessy Deminguet,Strasbourg,M,26,France,france,2324,11538.0,600000.0
Alexandre Letellier,PSG,K,33,France,france,2324,11538.0,600000.0
Matthieu Dreyer,Strasbourg,K,34,France,france,2324,11538.0,600000.0
Akor Adams,Montpellier,F,24,Nigeria,france,2324,11538.0,600000.0
Gabriel Suazo,Toulouse,D,26,Chile,france,2324,11538.0,600000.0
Mikkel Desler,Toulouse,D,28,Denmark,france,2324,11538.0,600000.0
Bénie Traoré,Nantes,F,21,Cote d'Ivoire,france,2324,11538.0,600000.0
Nolan Mbemba,Le Havre,M,28,Congo,france,2324,11154.0,580000.0
Edan Diop,Monaco,M,19,France,france,2324,10962.0,570000.0
Alfred Gomis,Lorient,K,30,Senegal,france,2324,10577.0,550000.0
Lorenz Assignon,Rennes,D,23,France,france,2324,10577.0,550000.0
Darline Yongwa,Lorient,D,23,Cameroon,france,2324,10577.0,550000.0
Becir Omeragic,Montpellier,D,22,Switzerland,france,2324,10577.0,550000.0
Jake O'Brien,Lyon,D,22,Ireland,france,2324,10577.0,550000.0
François Mughe,Marseille,F,19,Cameroon,france,2324,10577.0,550000.0
Théo Le Bris,Lorient,M,21,France,france,2324,10577.0,550000.0
Quentin Boisgard,Lorient,F,26,France,france,2324,10577.0,550000.0
Christopher Operi,Le Havre,D,26,Cote d'Ivoire,france,2324,10385.0,540000.0
Matthis Abline,Nantes,F,20,France,france,2324,10385.0,540000.0
Brendan Chardonnet,Brest,D,29,France,france,2324,10385.0,540000.0
Gédéon Kalulu,Lorient,D,26,Democratic Republic of the Congo,france,2324,10385.0,540000.0
Maximiliano Caufriez,Clermont,D,26,Belgium,france,2324,10192.0,530000.0
Diego Moreira,Lyon,F,19,Portugal,france,2324,10000.0,520000.0
Désiré Doué,Rennes,F,18,France,france,2324,10000.0,520000.0
Benjamin Tetteh,Metz,F,26,Ghana,france,2324,10000.0,520000.0
Thomas Delaine,Strasbourg,D,31,France,france,2324,10000.0,520000.0
Mathias Pereira Lage,Brest,M,27,France,france,2324,9808.0,510000.0
Samuel Grandsir,Le Havre,F,27,France,france,2324,9808.0,510000.0
Modibo Sagnan,Montpellier,D,24,France,france,2324,9615.0,500000.0
Vincent Le Goff,Lorient,D,33,France,france,2324,9615.0,500000.0
Oumar Diakité,Reims,F,20,Cote d'Ivoire,france,2324,9615.0,500000.0
Alexandre Oukidja,Metz,K,35,Algeria,france,2324,9615.0,500000.0
Karol Fila,Strasbourg,D,25,Poland,france,2324,9615.0,500000.0
Bilal Boutobba,Clermont,F,25,France,france,2324,9615.0,500000.0
Óscar Cortés,Lens,F,19,Colombia,france,2324,9615.0,500000.0
Achraf Dari,Brest,D,24,Morocco,france,2324,9231.0,480000.0
Julien Le Cardinal,Brest,D,26,France,france,2324,9231.0,480000.0
Saël Kumbedi,Lyon,D,18,France,france,2324,9231.0,480000.0
Aboubacar Lô,Metz,D,24,Senegal,france,2324,9038.0,470000.0
Wuilker Fariñez,Lens,K,25,Venezuela,france,2324,9038.0,470000.0
Didier Lamkel Zé,Metz,F,27,Cameroon,france,2324,8654.0,450000.0
Ignacio Miramón,Lille,M,20,Argentina,france,2324,8654.0,450000.0
Nathan Zeze,Nantes,D,18,France,france,2324,8654.0,450000.0
Gerzino Nyamsi,Strasbourg,D,26,France,france,2324,8654.0,450000.0
Andy Pelmard,Clermont,D,23,France,france,2324,8654.0,450000.0
Mousa Al-Tamari,Montpellier,F,26,Jordan,france,2324,8654.0,450000.0
Bradley Locko,Brest,D,21,France,france,2324,8654.0,450000.0
Mamadou Sakho,Montpellier,D,33,France,france,2324,8654.0,450000.0
Logan Costa,Toulouse,D,22,Cape Verde,france,2324,8654.0,450000.0
Mamadou Sarr,Lyon,D,18,France,france,2324,8654.0,450000.0
Jhoanner Chávez,Lens,D,21,Ecuador,france,2324,8654.0,450000.0
Gauthier Gallon,Rennes,K,30,France,france,2324,8654.0,450000.0
Neto Borges,Clermont,D,27,Brazil,france,2324,8654.0,450000.0
Andrej Ilic,Lille,F,23,Serbia,france,2324,8462.0,440000.0
Florent Ogier,Clermont,D,34,France,france,2324,8077.0,420000.0
Ibrahim Cissoko,Toulouse,F,20,Netherlands,france,2324,8077.0,420000.0
Faitout Maouassa,Lens,D,25,France,france,2324,8077.0,420000.0
Rémy Riou,Lyon,K,36,France,france,2324,8077.0,420000.0
Amine Salama,Reims,F,23,France,france,2324,7885.0,410000.0
Kevin Van Den Kerkhof,Metz,D,27,Algeria,france,2324,7885.0,410000.0
Loïc Nego,Le Havre,D,33,Hungary,france,2324,7692.0,400000.0
Aliou Baldé,Nice,F,21,Senegal,france,2324,7692.0,400000.0
Mahamadou Diawara,Lyon,M,19,France,france,2324,7692.0,400000.0
Ismaël Doukouré,Strasbourg,D,20,France,france,2324,7692.0,400000.0
Kassoum Ouattara,Monaco,D,19,France,france,2324,7692.0,400000.0
Gabriel Gudmundsson,Lille,D,24,Sweden,france,2324,7692.0,400000.0
Issiaga Sylla,Montpellier,D,30,Guinea,france,2324,7692.0,400000.0
Julien Ponceau,Lorient,F,23,France,france,2324,7500.0,390000.0
Pablo Rosario,Nice,M,27,Netherlands,france,2324,7500.0,390000.0
Tiago Morais,Lille,F,20,Portugal,france,2324,7308.0,380000.0
Eli Junior Kroupi,Lorient,F,17,France,france,2324,7115.0,370000.0
