player,club,position,age,nationality,data_country,data_season,gross_weekly_eur,gross_annual_eur
Valère Germain,Marseille,F,30,France,france,2021,76154.0,3960000.0
Jean Michaël Seri,Bordeaux,M,29,Cote d'Ivoire,france,2021,72308.0,3760000.0
Steve Mandanda,Marseille,K,35,France,france,2021,69231.0,3600000.0
Renato Sanches,Lille,M,23,Portugal,france,2021,69231.0,3600000.0
Houssem Aouar,Lyon,M,22,France,france,2021,69231.0,3600000.0
Aleksandr Golovin,Monaco,F,24,Russia,france,2021,69231.0,3600000.0
Kevin Volland,Monaco,F,28,Germany,france,2021,69231.0,3600000.0
Clément Grenier,Rennes,M,29,France,france,2021,64615.0,3360000.0
Jemerson,Monaco,D,28,Brazil,france,2021,64615.0,3360000.0
Lucas Paquetá,Lyon,F,23,Brazil,france,2021,62500.0,3250000.0
Rafinha,PSG,F,27,Brazil,france,2021,62500.0,3250000.0
Djibril Sidibé,Monaco,D,28,France,france,2021,61731.0,3210000.0
Danilo Pereira,PSG,M,29,Portugal,france,2021,61538.0,3200000.0
Moussa Dembélé,Lyon,F,24,France,france,2021,60000.0,3120000.0
Jesé,PSG,F,27,Spain,france,2021,59808.0,3110000.0
Darío Benedetto,Marseille,F,30,Argentina,france,2021,59615.0,3100000.0
Benjamin Lecomte,Monaco,K,29,France,france,2021,59423.0,3090000.0
Jordan Amavi,Marseille,D,26,France,france,2021,57692.0,3000000.0
Krépin Diatta,Monaco,F,21,Senegal,france,2021,57692.0,3000000.0
Kasper Dolberg,Nice,F,23,Denmark,france,2021,57692.0,3000000.0
Laurent Koscielny,Bordeaux,D,35,France,france,2021,55385.0,2880000.0
M'Baye Niang,Rennes,F,25,Senegal,france,2021,50769.0,2640000.0
Jason Denayer,Lyon,D,25,Belgium,france,2021,50577.0,2630000.0
Stevan Jovetic,Monaco,F,30,Montenegro,france,2021,47692.0,2480000.0
Marcelo,Lyon,D,33,Brazil,france,2021,46346.0,2410000.0
Bruno Guimarães,Lyon,M,22,Brazil,france,2021,46154.0,2400000.0
William Saliba,Nice,D,19,France,france,2021,44423.0,2310000.0
Frédéric Guilbert,Strasbourg,D,26,France,france,2021,44423.0,2310000.0
Ryad Boudebouz,St-Etienne,F,30,Algeria,france,2021,43846.0,2280000.0
Caio Henrique,Monaco,D,23,Brazil,france,2021,42115.0,2190000.0
Burak Yilmaz,Lille,F,35,Turkey,france,2021,42115.0,2190000.0
Stéphane Ruffier,St-Etienne,K,34,France,france,2021,41538.0,2160000.0
Hamari Traoré,Rennes,D,28,Mali,france,2021,41538.0,2160000.0
Benoît Costil,Bordeaux,K,33,France,france,2021,41538.0,2160000.0
Serhou Guirassy,Rennes,F,24,France,france,2021,41538.0,2160000.0
Maxwel Cornet,Lyon,F,24,Cote d'Ivoire,france,2021,41000.0,2132000.0
Sergio Rico,PSG,K,27,Spain,france,2021,39423.0,2050000.0
Léo Dubois,Lyon,D,26,France,france,2021,38077.0,1980000.0
Mattia De Sciglio,Lyon,D,28,Italy,france,2021,37885.0,1970000.0
Jonathan David,Lille,F,20,Canada,france,2021,37500.0,1950000.0
Moise Kean,PSG,F,20,Italy,france,2021,35577.0,1850000.0
Duje Caleta-Car,Marseille,D,24,Croatia,france,2021,34808.0,1810000.0
Otávio,Bordeaux,M,26,Brazil,france,2021,34615.0,1800000.0
Youcef Atal,Nice,D,24,Algeria,france,2021,34615.0,1800000.0
Sofiane Boufal,Angers,F,27,Morocco,france,2021,34615.0,1800000.0
Nicolas de Préville,Bordeaux,F,29,France,france,2021,34615.0,1800000.0
Moses Simon,Nantes,F,25,Nigeria,france,2021,34615.0,1800000.0
Rony Lopes,Nice,F,24,Portugal,france,2021,34231.0,1780000.0
Konstantinos Mitroglou,Marseille,F,32,Greece,france,2021,33846.0,1760000.0
Valentin Rongier,Marseille,M,25,France,france,2021,33077.0,1720000.0
José Fonte,Lille,D,36,Portugal,france,2021,32308.0,1680000.0
Adrien Hunou,Rennes,F,26,France,france,2021,32308.0,1680000.0
Benjamin Bourigeaud,Rennes,M,26,France,france,2021,32308.0,1680000.0
Morgan Sanson,Marseille,M,26,France,france,2021,31923.0,1660000.0
Pol Lirola,Marseille,D,23,Spain,france,2021,31346.0,1630000.0
Adama Soumaoro,Lille,D,28,France,france,2021,30385.0,1580000.0
Seko Fofana,Lens,M,25,Cote d'Ivoire,france,2021,30000.0,1560000.0
Benjamin André,Lille,M,30,France,france,2021,30000.0,1560000.0
Jérémy Doku,Rennes,F,18,Belgium,france,2021,30000.0,1560000.0
Morgan Schneiderlin,Nice,M,30,France,france,2021,29615.0,1540000.0
Florent Mollet,Montpellier,F,28,France,france,2021,29423.0,1530000.0
Karl Toko Ekambi,Lyon,F,28,Cameroon,france,2021,29423.0,1530000.0
Dante,Nice,D,37,Brazil,france,2021,28846.0,1500000.0
Pape Gueye,Marseille,M,21,France,france,2021,28846.0,1500000.0
Kalifa Coulibaly,Nantes,F,29,Mali,france,2021,28846.0,1500000.0
Mathieu Debuchy,St-Etienne,D,35,France,france,2021,28846.0,1500000.0
Michaël Cuisance,Marseille,M,21,France,france,2021,28846.0,1500000.0
Orestis Karnezis,Lille,K,35,Greece,france,2021,28462.0,1480000.0
Kévin Monnet-Paquet,St-Etienne,F,32,France,france,2021,28077.0,1460000.0
Timothée Kolodziejczak,St-Etienne,D,29,France,france,2021,27885.0,1450000.0
Mexer,Bordeaux,D,32,Mozambique,france,2021,27692.0,1440000.0
Jonathan Bamba,Lille,F,24,France,france,2021,27692.0,1440000.0
Jordan Ferri,Montpellier,M,28,France,france,2021,27692.0,1440000.0
Jean Lucas,Brest,M,22,Brazil,france,2021,27692.0,1440000.0
Pablo,Bordeaux,D,29,Brazil,france,2021,27692.0,1440000.0
Jonathan Ikoné,Lille,F,22,France,france,2021,27692.0,1440000.0
Xeka,Lille,M,25,Portugal,france,2021,27692.0,1440000.0
Boubacar Kamara,Marseille,M,20,France,france,2021,27692.0,1440000.0
Luiz Araújo,Lille,F,24,Brazil,france,2021,27692.0,1440000.0
Flavien Tait,Rennes,F,27,France,france,2021,27692.0,1440000.0
Jonas Martin,Rennes,M,30,France,france,2021,27692.0,1440000.0
Mike Maignan,Lille,K,25,France,france,2021,27692.0,1440000.0
Andy Delort,Montpellier,F,29,Algeria,france,2021,27692.0,1440000.0
Ui-jo Hwang,Bordeaux,F,28,South Korea,france,2021,27692.0,1440000.0
Jean Lucas,Lyon,M,22,Brazil,france,2021,27692.0,1440000.0
Damien Le Tallec,Montpellier,M,30,France,france,2021,26923.0,1400000.0
Guillermo Maripán,Monaco,D,26,Chile,france,2021,26923.0,1400000.0
Denis Bouanga,St-Etienne,F,25,Gabon,france,2021,25769.0,1340000.0
Nicolas Pallois,Nantes,D,33,France,france,2021,25385.0,1320000.0
Florentino,Monaco,M,21,Portugal,france,2021,25385.0,1320000.0
Loris Benito,Bordeaux,D,28,Switzerland,france,2021,25385.0,1320000.0
Rémi Oudin,Bordeaux,F,23,France,france,2021,25385.0,1320000.0
Téji Savanier,Montpellier,M,28,France,france,2021,25385.0,1320000.0
Gaëtan Laborde,Montpellier,F,26,France,france,2021,25385.0,1320000.0
Martin Terrier,Rennes,F,23,France,france,2021,24808.0,1290000.0
Daniele Rugani,Rennes,D,26,Italy,france,2021,24808.0,1290000.0
Radoslaw Majecki,Monaco,K,20,Poland,france,2021,23654.0,1230000.0
Ibrahim Amadou,Angers,M,27,France,france,2021,23462.0,1220000.0
Ruben Aguilar,Monaco,D,27,France,france,2021,23462.0,1220000.0
Myziane Maolida,Nice,F,21,France,france,2021,23269.0,1210000.0
Alexis Claude-Maurice,Nice,F,22,France,france,2021,23077.0,1200000.0
Jeff Reine-Adélaïde,Nice,M,22,France,france,2021,23077.0,1200000.0
Paul Bernardoni,Angers,K,23,France,france,2021,23077.0,1200000.0
Jean-Kévin Augustin,Nantes,F,23,France,france,2021,23077.0,1200000.0
Hatem Ben Arfa,Bordeaux,F,33,France,france,2021,23077.0,1200000.0
Jonas Omlin,Montpellier,K,26,Switzerland,france,2021,22115.0,1150000.0
Pietro Pellegri,Monaco,F,19,Italy,france,2021,22115.0,1150000.0
Bruno Ecuele Manga,Dijon,D,32,Gabon,france,2021,21923.0,1140000.0
Yassine Benzia,Dijon,F,26,Algeria,france,2021,21923.0,1140000.0
Fodé Ballo-Touré,Monaco,D,23,France,france,2021,21731.0,1130000.0
Hiroki Sakai,Marseille,D,30,Japan,france,2021,21154.0,1100000.0
Stanley Nsoki,Nice,D,21,France,france,2021,20769.0,1080000.0
Andrei Girotto,Nantes,D,28,Brazil,france,2021,20769.0,1080000.0
Gabriel Silva,St-Etienne,D,29,Brazil,france,2021,20769.0,1080000.0
Loïs Diony,Angers,F,27,France,france,2021,20769.0,1080000.0
Matz Sels,Strasbourg,K,28,Belgium,france,2021,20769.0,1080000.0
Youssouf Sabaly,Bordeaux,D,27,Senegal,france,2021,20769.0,1080000.0
Tino Kadewere,Lyon,F,24,Zimbabwe,france,2021,20769.0,1080000.0
Yusuf Yazici,Lille,F,23,Turkey,france,2021,20192.0,1050000.0
Gaël Kakuta,Lens,F,29,Democratic Republic of the Congo,france,2021,20000.0,1040000.0
Walter Benítez,Nice,K,27,Argentina,france,2021,19808.0,1030000.0
Henry Onyekuru,Monaco,F,23,Nigeria,france,2021,19808.0,1030000.0
Alban Lafont,Nantes,K,21,France,france,2021,19615.0,1020000.0
Romain Hamouma,St-Etienne,F,33,France,france,2021,19615.0,1020000.0
Sven Botman,Lille,D,20,Netherlands,france,2021,19615.0,1020000.0
Julian Pollersbeck,Lyon,K,26,Germany,france,2021,19423.0,1010000.0
Colin Dagba,PSG,D,22,France,france,2021,19231.0,1000000.0
Aurélien Tchouaméni,Monaco,M,20,France,france,2021,19231.0,1000000.0
Leonardo Balerdi,Marseille,D,21,Argentina,france,2021,19038.0,990000.0
Didier Ndong,Dijon,M,26,Gabon,france,2021,18462.0,960000.0
Valon Berisha,Reims,M,27,Kosovo,france,2021,18462.0,960000.0
Yunis Abdelhamid,Reims,D,33,Morocco,france,2021,18462.0,960000.0
Ludovic Blas,Nantes,F,22,France,france,2021,18462.0,960000.0
Stefan Mitrovic,Strasbourg,D,30,Serbia,france,2021,18462.0,960000.0
Dennis Appiah,Nantes,D,28,France,france,2021,18462.0,960000.0
Anthony Briancon,Nimes,D,25,France,france,2021,18462.0,960000.0
Pape Abou Cissé,St-Etienne,D,25,Senegal,france,2021,18269.0,950000.0
Nemanja Radonjic,Marseille,F,24,Serbia,france,2021,18077.0,940000.0
Jean-Eudes Aholou,Strasbourg,M,26,Cote d'Ivoire,france,2021,17885.0,930000.0
Panagiotis Retsos,St-Etienne,D,22,Greece,france,2021,17885.0,930000.0
Pape Cheikh,Dijon,M,23,Senegal,france,2021,17500.0,910000.0
Terem Moffi,Lorient,F,21,Nigeria,france,2021,17308.0,900000.0
Ronaël Pierre-Gabriel,Brest,D,22,France,france,2021,17308.0,900000.0
Sébastien Corchia,Nantes,D,29,France,france,2021,17308.0,900000.0
Renaud Emond,Nantes,F,28,Belgium,france,2021,17308.0,900000.0
Zeki Celik,Lille,D,23,Turkey,france,2021,17308.0,900000.0
Anthony Limbombe,Nantes,F,26,Belgium,france,2021,17308.0,900000.0
Luis Henrique,Marseille,F,18,Brazil,france,2021,17115.0,890000.0
Jérémy Pied,Lille,D,31,France,france,2021,16923.0,880000.0
Olivier Ntcham,Marseille,M,24,France,france,2021,16731.0,870000.0
Vito Mannone,Monaco,K,32,Italy,france,2021,16538.0,860000.0
Djamel Eddine Benlamri,Lyon,D,30,Algeria,france,2021,16538.0,860000.0
Kévin N'Doram,Metz,M,24,France,france,2021,16154.0,840000.0
Alexander Djiku,Strasbourg,D,26,Ghana,france,2021,16154.0,840000.0
Dylan Bronn,Metz,D,25,Tunisia,france,2021,16154.0,840000.0
Opa Nguette,Metz,F,26,Senegal,france,2021,16154.0,840000.0
Sanjin Prcic,Strasbourg,M,26,Bosnia-Herzegovina,france,2021,16154.0,840000.0
Stéphane Bahoken,Angers,F,28,Cameroon,france,2021,16154.0,840000.0
Kenny Lala,Strasbourg,D,29,France,france,2021,16154.0,840000.0
Steve Mounié,Brest,F,26,Benin,france,2021,16154.0,840000.0
Vincent Pajot,Metz,M,30,France,france,2021,16154.0,840000.0
Lamine Koné,Strasbourg,D,31,Cote d'Ivoire,france,2021,16154.0,840000.0
Yacine Adli,Bordeaux,F,20,France,france,2021,15962.0,830000.0
Dalbert,Rennes,D,27,Brazil,france,2021,15577.0,810000.0
Franco Tongya,Marseille,F,18,Italy,france,2021,15385.0,800000.0
Eduardo Camavinga,Rennes,M,17,France,france,2021,15385.0,800000.0
Ludovic Ajorque,Strasbourg,F,26,France,france,2021,15000.0,780000.0
Jean-Clair Todibo,Nice,D,21,France,france,2021,15000.0,780000.0
Thomas Mangani,Angers,M,33,France,france,2021,15000.0,780000.0
Ignatius Ganago,Lens,F,21,Cameroon,france,2021,15000.0,780000.0
Fábio,Nantes,D,30,Brazil,france,2021,15000.0,780000.0
Ismaël Traoré,Angers,D,34,Cote d'Ivoire,france,2021,15000.0,780000.0
Jordan Lotomba,Nice,D,22,Switzerland,france,2021,14615.0,760000.0
Moussa Konaté,Dijon,F,27,Senegal,france,2021,14231.0,740000.0
Pedro Chirivella,Nantes,M,23,Spain,france,2021,13846.0,720000.0
Jonathan Clauss,Lens,D,28,France,france,2021,13846.0,720000.0
Anastasios Donis,Reims,F,24,Greece,france,2021,13846.0,720000.0
Thomas Foket,Reims,D,26,Belgium,france,2021,13846.0,720000.0
Axel Disasi,Monaco,D,22,Democratic Republic of the Congo,france,2021,13846.0,720000.0
Saïdou Sow,St-Etienne,D,18,Guinea,france,2021,13846.0,720000.0
Predrag Rajkovic,Reims,K,24,Serbia,france,2021,13846.0,720000.0
Boubakary Soumaré,Lille,M,21,France,france,2021,13846.0,720000.0
Melvin Bard,Lyon,D,19,France,france,2021,13654.0,710000.0
Zaydou Youssouf,St-Etienne,M,21,France,france,2021,13462.0,700000.0
Strahinja Pavlovic,Monaco,D,19,Serbia,france,2021,13462.0,700000.0
Timothy Weah,Lille,F,20,United States,france,2021,13462.0,700000.0
Arbër Zeneli,Reims,F,25,Kosovo,france,2021,13462.0,700000.0
Farid Boulaya,Metz,F,27,Algeria,france,2021,13462.0,700000.0
Romain Salin,Rennes,K,36,France,france,2021,13269.0,690000.0
Souleyman Doumbia,Angers,D,24,Cote d'Ivoire,france,2021,13077.0,680000.0
Youssef Aït Bennasser,Monaco,M,24,Morocco,france,2021,12885.0,670000.0
Romain Del Castillo,Rennes,F,24,France,france,2021,12885.0,670000.0
Robson Bambu,Nice,D,22,Brazil,france,2021,12692.0,660000.0
Álvaro González,Marseille,D,30,Spain,france,2021,12692.0,660000.0
Paul Lasne,Brest,M,31,France,france,2021,12692.0,660000.0
Christophe Hérelle,Brest,D,28,France,france,2021,12692.0,660000.0
Junior Sambia,Montpellier,M,24,France,france,2021,12500.0,650000.0
Keagan Dolly,Montpellier,F,27,South Africa,france,2021,12308.0,640000.0
Jérémy Morel,Lorient,D,36,Madagascar,france,2021,12115.0,630000.0
Romain Thomas,Angers,D,32,France,france,2021,12115.0,630000.0
Maxence Caqueret,Lyon,M,20,France,france,2021,12115.0,630000.0
Roger Assalé,Dijon,F,26,Cote d'Ivoire,france,2021,12115.0,630000.0
Youssouf Fofana,Monaco,M,21,France,france,2021,12115.0,630000.0
Racine Coly,Nice,D,24,Senegal,france,2021,11923.0,620000.0
Romain Philippoteaux,Brest,F,32,France,france,2021,11923.0,620000.0
Heriberto Tavares,Brest,F,23,Portugal,france,2021,11731.0,610000.0
Sinaly Diomandé,Lyon,D,19,Cote d'Ivoire,france,2021,11731.0,610000.0
Dimitri Liénard,Strasbourg,M,32,France,france,2021,11731.0,610000.0
Habib Diallo,Strasbourg,F,25,Senegal,france,2021,11731.0,610000.0
Samuel Kalu,Bordeaux,F,23,Nigeria,france,2021,11731.0,610000.0
Lucas Deaux,Nimes,M,31,France,france,2021,11538.0,600000.0
Ibrahima Niane,Metz,F,21,Senegal,france,2021,11538.0,600000.0
Mounir Chouiar,Dijon,F,21,France,france,2021,11538.0,600000.0
Habib Maïga,Metz,M,24,Cote d'Ivoire,france,2021,11538.0,600000.0
Aaron Leya Iseka,Metz,F,23,Belgium,france,2021,11538.0,600000.0
Franck Honorat,Brest,M,24,France,france,2021,11538.0,600000.0
Willem Geubbels,Monaco,F,19,France,france,2021,11538.0,600000.0
Angelo Fulgini,Angers,M,24,France,france,2021,11538.0,600000.0
Imran Louza,Nantes,M,21,France,france,2021,11538.0,600000.0
Alexandre Letellier,PSG,K,29,France,france,2021,11538.0,600000.0
Renaud Ripart,Nimes,M,27,France,france,2021,11538.0,600000.0
Cenk Özkacar,Lyon,D,20,Turkey,france,2021,11346.0,590000.0
Elhadji Pape Diaw,Angers,D,25,Senegal,france,2021,11346.0,590000.0
Paul Nardi,Lorient,K,26,France,france,2021,11154.0,580000.0
Samuel Grandsir,Monaco,F,24,France,france,2021,11154.0,580000.0
Yohann Pelé,Marseille,K,37,France,france,2021,11154.0,580000.0
Fabien Lemoine,Lorient,M,33,France,france,2021,11154.0,580000.0
Benoît Badiashile,Monaco,D,19,France,france,2021,11154.0,580000.0
Arnaud Nordin,St-Etienne,F,22,France,france,2021,11154.0,580000.0
Bersant Celina,Dijon,F,24,Kosovo,france,2021,10962.0,570000.0
Mateo Pavlovic,Angers,D,30,Croatia,france,2021,10962.0,570000.0
Majeed Waris,Strasbourg,F,29,Ghana,france,2021,10962.0,570000.0
Mehdi Abeid,Nantes,M,28,Algeria,france,2021,10962.0,570000.0
Xavier Chavalerin,Reims,M,29,France,france,2021,10769.0,560000.0
Miguel Trauco,St-Etienne,D,28,Peru,france,2021,10769.0,560000.0
Sylvain Marveaux,Lorient,F,34,France,france,2021,10769.0,560000.0
Quentin Boisgard,Lorient,F,23,France,france,2021,10577.0,550000.0
Pedro Mendes,Montpellier,D,30,Portugal,france,2021,10577.0,550000.0
Alfred Gomis,Rennes,K,27,Senegal,france,2021,10577.0,550000.0
Petar Skuletic,Montpellier,F,30,Serbia,france,2021,10577.0,550000.0
Sofiane Diop,Monaco,F,20,France,france,2021,10577.0,550000.0
Haris Belkebla,Brest,M,26,Algeria,france,2021,10385.0,540000.0
Anthony Caci,Strasbourg,D,23,France,france,2021,10385.0,540000.0
Charles Traoré,Nantes,D,28,Mali,france,2021,10385.0,540000.0
Abdoulaye Touré,Nantes,M,26,France,france,2021,10385.0,540000.0
Yvann Maçon,St-Etienne,D,22,France,france,2021,10385.0,540000.0
Gautier Larsonneur,Brest,K,23,France,france,2021,10385.0,540000.0
James Léa Siliki,Rennes,M,24,France,france,2021,10385.0,540000.0
Jean-Charles Castelletto,Nantes,D,25,Cameroon,france,2021,10385.0,540000.0
Wesley Lautoa,Dijon,D,33,France,france,2021,10192.0,530000.0
Fouad Chafik,Dijon,D,34,Morocco,france,2021,10192.0,530000.0
Victorien Angban,Metz,M,24,Cote d'Ivoire,france,2021,10000.0,520000.0
Adrian Grbic,Lorient,F,24,Austria,france,2021,9808.0,510000.0
Domagoj Bradaric,Lille,D,20,Croatia,france,2021,9808.0,510000.0
Stephy Mavididi,Montpellier,F,22,England,france,2021,9615.0,500000.0
Jonathan Delaplace,Lorient,M,34,France,france,2021,9615.0,500000.0
Alexandre Oukidja,Metz,K,32,Algeria,france,2021,9615.0,500000.0
Nicolas Cozza,Montpellier,D,21,France,france,2021,9615.0,500000.0
Vagner,Metz,F,24,Cape Verde,france,2021,9615.0,500000.0
Trevoh Chalobah,Lorient,M,21,England,france,2021,9615.0,500000.0
Harold Moukoudi,St-Etienne,D,22,Cameroon,france,2021,9615.0,500000.0
Vincent Manceau,Angers,D,31,France,france,2021,9423.0,490000.0
Pablo Martinez,Nimes,D,31,France,france,2021,9231.0,480000.0
Zinedine Ferhat,Nimes,M,27,Algeria,france,2021,9231.0,480000.0
Gaëtan Charbonnier,Brest,F,31,France,france,2021,9231.0,480000.0
Moussa Koné,Nimes,F,23,Senegal,france,2021,9231.0,480000.0
Marcus Coco,Nantes,F,24,France,france,2021,9231.0,480000.0
Wuilker Fariñez,Lens,K,22,Venezuela,france,2021,9038.0,470000.0
Camilo,Lyon,M,21,Brazil,france,2021,8846.0,460000.0
Jordan Marié,Dijon,M,29,France,france,2021,8846.0,460000.0
Baptiste Reynet,Nimes,K,29,France,france,2021,8846.0,460000.0
Daniel Congré,Montpellier,D,35,France,france,2021,8846.0,460000.0
Irvin Cardona,Brest,F,23,France,france,2021,8654.0,450000.0
John Boye,Metz,D,33,Ghana,france,2021,8654.0,450000.0
Danilo,Nice,M,24,Brazil,france,2021,8654.0,450000.0
Yannick Cahuzac,Lens,M,35,France,france,2021,8654.0,450000.0
Ambroise Oyongo,Montpellier,D,29,Cameroon,france,2021,8654.0,450000.0
Mihailo Ristic,Montpellier,M,24,Serbia,france,2021,8654.0,450000.0
Julien Laporte,Lorient,D,26,France,france,2021,8462.0,440000.0
Adrien Thomasson,Strasbourg,F,26,France,france,2021,8462.0,440000.0
Ludovic Butelle,Angers,K,37,France,france,2021,8462.0,440000.0
Arnaud Souquet,Montpellier,D,28,France,france,2021,8269.0,430000.0
Hilton,Montpellier,D,43,Brazil,france,2021,8269.0,430000.0
Timothée Pembélé,PSG,D,18,France,france,2021,8269.0,430000.0
Amine Gouiri,Nice,F,20,France,france,2021,8077.0,420000.0
Wout Faes,Reims,D,22,Belgium,france,2021,8077.0,420000.0
Mathías Suárez,Montpellier,D,24,Uruguay,france,2021,8077.0,420000.0
Thomas Monconduit,Lorient,M,29,France,france,2021,8077.0,420000.0
Aimen Moueffek,St-Etienne,D,19,France,france,2021,8077.0,420000.0
Jessy Moulin,St-Etienne,K,34,France,france,2021,8077.0,420000.0
Hassane Kamara,Nice,D,26,France,france,2021,8077.0,420000.0
Paul Baysse,Bordeaux,D,32,France,france,2021,7885.0,410000.0
Romain Amalfitano,Dijon,M,31,France,france,2021,7885.0,410000.0
Dario Maresic,Reims,D,21,Austria,france,2021,7692.0,400000.0
Mathias Pereira Lage,Angers,M,23,Portugal,france,2021,7692.0,400000.0
Mathieu Cafaro,Reims,F,23,France,france,2021,7500.0,390000.0
Lebo Mothiba,Strasbourg,F,24,South Africa,france,2021,7500.0,390000.0
Moussa Doumbia,Reims,F,26,Mali,france,2021,7500.0,390000.0
Idriss Saadi,Strasbourg,F,28,Algeria,france,2021,7500.0,390000.0
Thierry Ambrose,Metz,F,23,France,france,2021,7500.0,390000.0
Xavi Simons,PSG,M,17,Netherlands,france,2021,7308.0,380000.0
Kaj Sierhuis,Reims,F,22,Netherlands,france,2021,7308.0,380000.0
Chrislain Matsima,Monaco,D,18,France,france,2021,7308.0,380000.0
Yoane Wissa,Lorient,F,24,Democratic Republic of the Congo,france,2021,7308.0,380000.0
Moreto Cassamá,Reims,M,22,Guinea-Bissau,france,2021,7115.0,370000.0
Eiji Kawashima,Strasbourg,K,37,Japan,france,2021,7115.0,370000.0
Mathyas Randriamamy,PSG,K,17,Madagascar,france,2021,7115.0,370000.0
Nolan Roux,Nimes,F,32,France,france,2021,7115.0,370000.0
Denis Franchi,PSG,K,18,Italy,france,2021,7115.0,370000.0
Pierrick Capelle,Angers,M,33,France,france,2021,6923.0,360000.0
Randal Kolo Muani,Nantes,F,21,France,france,2021,6923.0,360000.0
Faitout Maouassa,Rennes,D,22,France,france,2021,6923.0,360000.0
Gerzino Nyamsi,Rennes,D,23,France,france,2021,6923.0,360000.0
Damien Da Silva,Rennes,D,32,France,france,2021,6731.0,350000.0
Fraser Hornby,Reims,F,21,Scotland,france,2021,6731.0,350000.0
Mitchel Bakker,PSG,D,20,Netherlands,france,2021,6731.0,350000.0
Andrés Cubas,Nimes,M,24,Paraguay,france,2021,6731.0,350000.0
Jean-Ricner Bellegarde,Strasbourg,M,22,France,france,2021,6538.0,340000.0
Jean-Louis Leca,Lens,K,35,France,france,2021,6538.0,340000.0
Sada Thioub,Angers,F,25,Senegal,france,2021,6538.0,340000.0
Bandiougou Fadiga,Brest,F,20,France,france,2021,6346.0,330000.0
Loïck Landre,Nimes,D,28,France,france,2021,6346.0,330000.0
Ibrahima Sissoko,Strasbourg,M,22,Mali,france,2021,6346.0,330000.0
Abdoulaye Bamba,Angers,D,30,Cote d'Ivoire,france,2021,6346.0,330000.0
Tiago Djaló,Lille,D,20,Portugal,france,2021,6346.0,330000.0
Yanis Saidani,PSG,K,19,Algeria,france,2021,6346.0,330000.0
Anthony Racioppi,Dijon,K,21,Switzerland,france,2021,6346.0,330000.0
Bandiougou Fadiga,PSG,F,19,France,france,2021,6346.0,330000.0
Yoan Cardinale,Nice,K,26,France,france,2021,6346.0,330000.0
Tony Mauricio,Lens,F,26,France,france,2021,6154.0,320000.0
Adil Aouchiche,St-Etienne,F,18,France,france,2021,6154.0,320000.0
Corentin Jean,Lens,F,25,France,france,2021,6154.0,320000.0
Naomichi Ueda,Nimes,D,26,Japan,france,2021,6154.0,320000.0
Abdoul Kader Bamba,Nantes,F,26,France,france,2021,6154.0,320000.0
Romain Faivre,Brest,M,22,France,france,2021,5962.0,310000.0
Niclas Eliasson,Nimes,M,24,Sweden,france,2021,5962.0,310000.0
Steven Fortes,Lens,D,28,Cape Verde,france,2021,5962.0,310000.0
Saturnin Allagbé,Dijon,K,26,Benin,france,2021,5769.0,300000.0
Issiaga Sylla,Lens,D,26,Guinea,france,2021,5769.0,300000.0
