accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,appearances,assists,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goals,goalsAssistsSum,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,matchesStarted,minutesPlayed,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,rating,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,player,team,player id,team id,data_country,data_season
41,63,33.16,321,42,51.22,619,214,770,77.23,5,21.74,18,36,16,0,0,0,112.0,20,7,19,2,7,36,0,0,26,33,144,0,0,10.57,8.12,46,0,10.23,0.0,9,25,18,14,4,6,3,,90,41.67,0,0,6,227,14,93,0,31,2487,6,,0,0,1,0,100.0,0,1,0,2,470,20,0,7.61,0,9,0,0,0,0,0,0,276.33,0.0,4,48,40,34,35,15,37.5,0,43,31,72.09,93,84,40,190,95,39.75,82,930,257,997,273.8,88,10,1573,32,3,0,Dries Mertens,Galatasaray,32493,3061,turkey,2324
51,50,29.76,353,31,51.67,569,184,703,78.37,8,20.51,31,37,11,0,0,0,128.0,19,7,21,11,15,37,0,0,25,32,147,0,0,9.69,9.31,35,0,11.49,0.0,10,21,25,19,6,8,2,,143,55.21,0,0,2,194,17,77,9,34,2916,7,,0,0,0,0,0.0,0,0,0,2,434,32,0,7.55,0,1,0,0,0,0,0,0,291.6,0.0,7,41,46,35,31,10,27.78,0,85,58,68.24,77,92,36,168,151,50.67,60,850,215,897,279.2,87,8,1560,48,4,0,Sebastian Szymański,Fenerbahçe,847983,3052,turkey,2324
12,1,50.0,59,14,66.67,128,74,201,67.0,96,60.0,64,20,4,0,0,0,32.0,2,8,5,1,21,19,0,0,37,1,156,0,0,0.47,8.11,55,0,24.56,0.0,14,18,14,12,2,14,0,,47,33.81,6,0,3,99,1,13,2,18,1438,16,,0,0,0,0,0.0,0,0,0,0,217,4,0,7.52,0,6,0,0,0,0,0,0,102.71,0.0,1,55,2,29,23,11,57.89,0,6,6,100.0,13,19,19,2,143,47.83,21,213,89,300,142.9,57,3,589,32,3,0,Paul Onuachu,Trabzonspor,295123,3051,turkey,2324
17,0,0.0,179,15,60.0,281,92,373,75.05,59,52.68,53,34,8,1,0,1,33.0,10,19,22,15,20,34,0,0,18,8,99,0,0,3.77,21.23,13,0,22.52,0.0,25,33,20,15,5,24,1,,38,45.24,6,0,3,124,3,49,2,31,2856,21,,1,1,8,0,75.0,0,6,0,3,225,7,0,7.51,0,17,0,0,0,0,0,0,114.24,0.0,2,96,15,40,49,7,43.75,0,6,4,66.67,48,32,16,6,97,49.49,25,395,108,497,255.4,111,9,811,26,2,0,Mauro Icardi,Galatasaray,233114,3061,turkey,2324
10,0,0.0,3,31,40.26,24,59,83,63.85,0,0.0,1,5,0,0,0,0,46.0,0,0,0,2,5,5,0,0,0,0,1,0,0,0.01,,0,0,0.0,34.0,0,0,3,2,1,0,0,2.88,0,0.0,0,2,0,47,0,0,0,5,450,0,,0,0,0,0,0.0,0,0,0,0,47,0,2,7.5,0,0,1,14,7,21,0,5,0.0,0.0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,18,0,0,0,0.0,77,64,66,130,37.5,0,0,186,0,0,0,Đorđe Nikolić,Sivasspor,797144,3076,turkey,2324
82,42,21.99,392,90,65.69,715,332,1005,80.08,18,35.29,33,31,7,0,0,0,121.0,14,3,9,1,21,31,0,0,25,15,119,0,0,7.64,4.48,33,0,9.26,0.0,5,12,30,28,2,4,1,,113,56.78,1,0,1,250,9,74,2,28,2420,7,,0,1,0,0,0.0,0,0,0,0,508,16,0,7.46,1,2,0,0,0,0,0,0,484.0,0.0,9,15,39,27,18,27,62.79,0,42,21,50.0,73,134,43,191,131,52.4,137,1064,382,1255,231.2,54,8,1850,44,7,1,Valentin Eysseric,Fatih Karagümrük,139798,4954,turkey,2324
96,24,35.29,644,103,59.88,1043,671,1690,84.8,26,50.0,26,37,4,0,0,0,247.0,10,3,7,15,58,37,0,0,20,34,146,0,0,6.69,2.5,34,0,3.03,0.0,1,5,31,23,8,1,0,,193,61.66,0,0,1,303,35,51,0,37,3327,3,,0,1,0,0,0.0,0,0,0,0,510,23,0,7.44,0,1,0,0,0,0,0,0,3327.0,0.0,1,12,21,12,14,57,61.96,0,75,56,74.67,50,152,92,68,219,60.0,172,1305,756,1993,275.2,33,5,2892,61,3,0,Ferdi Kadıoğlu,Fenerbahçe,825844,3052,turkey,2324
64,54,34.18,552,21,24.42,826,193,965,73.95,14,31.11,31,38,14,0,0,3,143.0,30,14,6,7,14,38,0,0,57,18,159,0,0,14.16,14.9,28,0,18.87,0.0,10,24,28,21,7,9,1,,105,45.06,0,0,0,340,15,88,9,37,3157,13,,0,2,9,0,66.67,0,6,0,1,616,30,0,7.42,0,1,0,0,0,0,0,0,315.7,0.0,1,43,10,19,28,32,54.24,0,33,18,54.55,86,137,59,158,119,42.81,86,1217,246,1305,282.0,53,7,2003,40,3,0,Dušan Tadić,Fenerbahçe,38560,3052,turkey,2324
73,22,23.16,455,77,50.99,856,487,1321,82.82,48,57.14,36,37,5,0,0,1,250.0,5,4,25,6,58,37,0,0,15,34,128,0,1,3.01,9.16,38,1,12.87,0.0,13,18,62,52,10,7,6,,129,58.37,0,0,1,274,29,40,2,37,3248,2,,0,0,3,0,66.67,0,2,0,0,441,33,0,7.41,0,11,0,0,0,0,0,0,249.85,11.11,9,48,53,40,36,19,67.86,0,73,42,57.53,40,157,28,95,177,58.03,151,1142,548,1595,274.1,101,6,2221,42,4,0,Aytaç Kara,Kasımpaşa,128196,6063,turkey,2324
0,0,0.0,1,0,0.0,1,1,2,66.67,0,0.0,2,2,0,0,0,0,1.0,0,0,0,0,0,1,0,0,0,0,2,0,0,0.0,0.96,0,0,100.0,0.0,1,1,0,0,0,1,0,,0,0.0,0,0,0,1,0,0,1,0,9,0,,0,0,0,0,0.0,0,0,0,0,4,0,0,7.4,0,0,0,0,0,0,0,0,9.0,0.0,0,1,0,0,1,0,0.0,0,0,0,0.0,0,0,0,1,0,0.0,0,3,1,3,7.4,1,0,7,0,0,0,Poyraz Efe Yıldırım,Trabzonspor,1195797,3051,turkey,2324
97,60,27.27,501,97,56.07,813,308,1061,73.48,24,39.34,37,38,14,0,0,0,210.0,14,2,19,5,16,38,0,0,45,42,187,1,0,9.69,6.16,42,0,7.25,0.0,5,19,61,50,11,4,1,,161,51.77,0,0,3,383,20,104,5,38,3307,9,,0,1,3,0,100.0,0,3,0,0,712,27,0,7.39,0,0,0,0,0,0,0,0,661.4,0.0,9,24,45,29,21,26,53.06,0,63,40,63.49,103,189,49,220,185,49.73,173,1296,368,1444,281.0,69,5,2199,73,3,0,Haris Hajradinović,Kasımpaşa,254979,6063,turkey,2324
59,29,33.33,336,44,57.89,535,186,692,79.82,21,47.73,23,31,7,0,0,0,128.0,8,6,5,1,8,31,0,0,25,14,132,0,0,7.71,3.98,43,1,30.0,0.0,12,19,20,14,6,8,4,,110,50.23,2,0,2,175,22,52,10,22,2027,5,,0,1,0,0,0.0,0,0,0,2,350,24,0,7.39,0,0,0,0,0,0,0,0,168.92,16.67,6,21,19,14,21,36,55.38,0,33,15,45.45,51,106,65,87,131,49.81,76,737,217,867,229.2,40,6,1358,44,5,0,İrfan Can Kahveci,Fenerbahçe,226986,3052,turkey,2324
36,4,12.5,267,37,62.71,430,163,589,69.79,79,56.03,62,36,3,0,1,0,65.0,10,26,20,5,26,36,0,0,47,10,183,0,0,5.15,21.64,35,0,14.29,0.0,21,24,25,19,6,21,0,,74,37.95,3,0,4,255,3,37,8,34,2741,18,,0,0,3,0,66.67,0,2,0,2,449,18,0,7.39,0,10,0,0,0,0,0,0,130.52,0.0,0,125,22,63,64,22,38.6,0,19,12,63.16,37,67,57,32,153,45.54,59,682,194,844,266.1,147,8,1371,34,3,0,Edin Džeko,Fenerbahçe,14990,3052,turkey,2324
67,84,34.43,274,96,45.28,614,526,1056,75.75,28,44.44,35,37,7,0,0,0,194.0,10,1,4,12,79,37,0,0,13,23,105,0,0,6.83,1.62,16,0,27.78,0.0,5,12,50,45,5,3,2,,133,65.52,1,0,0,338,52,88,4,37,3267,2,,0,0,1,1,100.0,0,1,0,0,670,13,0,7.35,0,0,0,0,0,0,0,0,653.4,0.0,3,10,8,8,6,30,61.22,0,87,49,56.32,88,150,49,244,161,60.53,212,1014,624,1394,272.1,18,6,2526,17,1,0,Guilherme Haubert Sityá,Konyaspor,224112,3085,turkey,2324
68,6,26.09,379,75,59.52,684,404,1082,83.55,4,25.0,12,25,4,0,0,0,157.0,7,5,11,9,16,25,0,1,25,30,115,0,0,4.93,3.99,25,0,6.0,0.0,3,7,18,12,6,1,2,,112,52.09,0,0,0,213,23,31,1,24,2051,1,,0,2,0,0,0.0,0,0,0,1,322,16,0,7.34,1,2,0,0,0,0,0,0,683.67,0.0,3,22,28,24,15,25,51.02,0,51,28,54.9,29,119,49,23,116,50.22,126,871,447,1295,183.6,50,3,1706,39,5,0,Fred,Fenerbahçe,243623,3052,turkey,2324
37,39,31.2,256,38,45.78,427,168,556,66.75,19,38.78,30,37,6,0,1,0,134.0,14,12,20,3,10,37,0,0,41,12,135,0,1,8.17,12.89,19,1,15.19,0.0,12,18,21,16,5,10,2,,85,44.74,0,0,3,277,15,73,1,29,2479,6,,0,1,4,0,75.0,0,3,0,1,545,24,0,7.33,1,11,0,0,0,0,0,0,206.58,20.0,5,58,21,30,29,32,47.76,0,28,15,53.57,72,99,67,125,104,43.51,83,754,204,833,271.3,79,5,1423,25,3,1,Kerem Aktürkoğlu,Galatasaray,903324,3061,turkey,2324
12,0,0.0,122,18,72.0,222,147,369,74.7,62,41.89,86,32,3,0,0,0,46.0,6,9,28,6,33,29,0,0,47,4,207,0,0,1.48,14.34,51,3,17.31,0.0,18,21,38,28,10,11,7,,117,49.16,1,0,2,125,2,17,3,27,2423,20,,0,0,4,0,100.0,0,4,0,2,308,12,0,7.31,0,14,0,0,0,0,0,0,134.61,18.75,16,65,39,36,40,20,42.55,0,13,8,61.54,17,20,47,8,179,46.37,25,339,163,494,212.1,104,3,1020,87,10,0,Rey Manaj,Sivasspor,587882,3076,turkey,2324
50,32,27.35,158,51,68.92,317,134,419,79.21,2,11.11,16,24,7,0,0,0,71.0,9,4,14,3,3,24,0,0,14,10,81,0,0,5.46,2.92,11,0,5.08,0.0,3,10,27,22,5,1,2,,89,57.79,1,0,1,110,8,48,2,21,1790,4,,0,1,0,0,0.0,0,0,0,0,295,9,0,7.3,0,0,0,0,0,0,0,0,596.67,0.0,3,19,40,21,24,45,58.44,0,22,10,45.45,47,79,77,117,91,52.91,74,493,153,529,175.1,59,3,956,23,1,0,Yusuf Sarı,Adana Demirspor,896364,3101,turkey,2324
28,25,18.94,397,39,52.0,609,274,858,77.23,10,22.73,34,35,8,0,0,0,137.0,19,5,11,5,6,35,0,1,49,22,165,1,0,8.32,9.34,28,0,22.41,0.0,13,21,37,28,9,12,1,,117,47.18,1,0,2,253,9,64,3,30,2587,9,,0,0,2,0,100.0,0,2,0,0,552,24,0,7.28,1,9,0,0,0,0,0,0,199.0,0.0,1,43,15,22,25,54,61.36,0,25,16,64.0,64,67,88,132,127,43.49,75,908,335,1111,254.8,58,6,1736,38,3,0,Oğuz Aydın,Alanyaspor,999396,6362,turkey,2324
16,4,40.0,132,13,52.0,218,110,324,64.03,67,47.86,73,29,4,0,0,0,63.0,5,7,8,3,22,29,0,0,30,11,183,0,0,2.41,10.67,32,0,20.9,0.0,14,18,38,31,7,13,1,,121,52.38,6,0,4,182,6,26,1,25,2339,14,,0,0,0,0,0.0,0,0,0,0,366,23,0,7.28,0,7,0,0,0,0,0,0,167.07,0.0,0,48,19,35,24,49,53.85,0,23,15,65.22,26,34,91,10,188,50.67,25,379,137,506,211.1,67,3,1010,51,1,0,Nuno Da Costa,Kasımpaşa,209374,6063,turkey,2324
70,63,29.3,370,73,57.03,624,346,907,75.71,2,25.0,6,36,9,0,0,0,148.0,15,0,21,0,10,36,0,0,24,46,119,0,0,8.93,4.34,17,0,7.94,0.0,5,14,37,31,6,5,0,,80,41.45,0,0,0,291,29,91,0,34,2762,7,,0,2,1,0,100.0,0,1,0,0,559,17,0,7.28,0,5,0,0,0,0,0,0,552.4,0.0,1,37,26,26,16,28,50.0,0,34,18,52.94,89,123,56,215,82,40.8,128,1016,397,1198,262.0,63,2,1821,18,1,0,Edin Višća,Trabzonspor,109779,3051,turkey,2324
18,22,26.19,149,21,48.84,302,111,391,76.97,3,33.33,6,18,3,0,0,0,49.0,6,1,16,0,2,18,0,0,13,15,72,0,0,4.28,2.01,18,0,13.95,0.0,6,9,10,8,2,1,5,,45,40.54,0,0,1,117,2,35,6,12,1077,4,,0,0,0,0,0.0,0,0,0,0,255,13,0,7.26,0,0,0,0,0,0,0,0,179.5,0.0,3,15,28,13,14,15,42.86,0,18,8,44.44,35,46,35,84,48,40.0,43,464,128,508,130.7,43,1,816,12,4,0,Hakim Ziyech,Galatasaray,249437,3061,turkey,2324
53,9,20.93,187,50,52.08,370,248,609,82.97,9,60.0,6,17,2,0,0,0,74.0,4,0,16,3,15,17,0,0,15,17,61,0,0,1.72,2.71,19,2,9.76,0.0,4,6,23,19,4,1,3,,59,51.75,0,0,0,125,6,25,3,13,1321,1,,0,0,1,1,100.0,0,1,0,0,201,6,0,7.26,0,1,0,0,0,0,0,0,330.25,18.18,11,10,31,13,12,8,57.14,0,27,21,77.78,25,93,14,43,68,52.71,96,507,270,734,123.4,41,2,982,25,3,0,Anastasios Bakasetas,Trabzonspor,114076,3051,turkey,2324
122,2,25.0,116,145,47.54,314,836,1148,78.1,75,57.69,55,31,4,0,0,0,178.0,3,1,3,9,153,31,0,0,9,21,123,0,0,1.84,2.0,36,0,4.0,65.0,1,5,44,32,12,1,0,,99,59.28,1,0,1,322,68,19,0,31,2702,3,,0,0,0,2,0.0,0,0,0,0,379,6,0,7.26,1,0,0,0,0,0,0,0,2702.0,0.0,0,24,1,14,8,6,50.0,0,65,44,67.69,19,215,12,8,174,58.59,305,511,967,1470,225.0,25,5,1982,28,10,1,Emirhan Topçu,Çaykur Rizespor,895009,3064,turkey,2324
21,7,18.42,221,20,55.56,401,248,642,72.95,93,48.44,99,36,7,0,0,1,120.0,7,12,15,8,40,36,0,0,38,20,236,0,0,3.36,13.28,66,0,21.18,0.0,18,25,52,47,5,18,0,,94,40.69,6,0,1,238,14,34,1,36,3161,31,,0,0,6,0,83.33,0,5,0,1,425,23,0,7.26,0,11,0,0,0,0,0,0,175.61,0.0,0,74,11,34,36,18,43.9,0,47,30,63.83,34,40,41,38,187,44.21,36,621,297,880,261.2,85,4,1426,29,4,0,Mame Thiam,Pendikspor,180981,7032,turkey,2324
37,5,16.67,203,41,65.08,338,178,511,82.42,7,53.85,6,17,3,0,0,0,72.0,6,4,5,1,0,17,0,0,29,5,58,0,0,2.29,2.05,8,0,13.79,0.0,4,7,23,20,3,1,3,,70,57.38,0,0,0,109,3,33,0,17,1357,1,,0,0,0,0,0.0,0,0,0,0,230,10,0,7.25,0,4,0,0,0,0,0,0,339.25,0.0,2,12,17,9,15,26,63.41,0,8,5,62.5,33,67,41,30,77,57.04,63,456,194,620,123.3,29,3,891,37,3,0,Samu Sáiz,Sivasspor,99527,3076,turkey,2324
29,7,21.21,168,29,52.73,341,298,632,84.61,22,68.75,10,14,5,0,0,0,58.0,7,0,3,4,28,14,0,0,9,11,55,0,0,2.7,0.58,19,0,8.33,0.0,1,6,16,15,1,1,0,,31,40.79,0,0,0,115,18,18,0,14,1245,0,,0,0,0,0,0.0,0,0,0,0,196,6,0,7.24,0,1,0,0,0,0,0,0,1245.0,0.0,0,6,6,5,4,4,36.36,0,24,15,62.5,18,41,11,33,53,49.07,55,449,331,747,101.3,12,1,1070,3,2,0,Thomas Meunier,Trabzonspor,128587,3051,turkey,2324
105,0,0.0,38,249,44.78,116,495,611,65.21,12,92.31,1,32,0,0,0,0,345.0,1,0,0,8,31,32,0,0,1,1,4,1,4,0.27,0.0,0,0,0.0,279.0,0,0,50,41,9,0,0,-3.4,15,83.33,0,44,0,326,1,3,0,32,2880,0,,0,0,0,0,0.0,3,0,0,0,343,0,11,7.23,0,0,9,68,41,112,1,28,0.0,0.0,0,0,0,0,0,2,66.67,9,2,1,50.0,3,186,3,0,27,87.1,556,356,581,937,231.4,0,3,1342,11,3,0,Ali Şaşal Vural,Sivasspor,94540,3076,turkey,2324
68,6,35.29,156,84,45.41,513,741,1248,85.13,87,68.5,40,27,0,0,0,0,101.0,1,2,10,12,72,27,0,0,3,22,94,0,0,1.03,3.21,28,0,12.12,23.0,4,4,15,12,3,4,0,,54,50.0,3,0,1,218,32,10,1,25,2218,4,,0,0,0,1,0.0,0,0,0,0,266,4,0,7.23,0,0,0,0,0,0,0,0,554.5,0.0,0,29,4,15,8,11,61.11,0,25,18,72.0,10,148,18,17,141,60.0,185,682,801,1466,195.2,33,4,1808,18,4,0,Abdülkerim Bardakcı,Galatasaray,178963,3061,turkey,2324
19,3,11.54,190,10,50.0,325,116,438,66.36,67,32.84,137,32,1,1,0,0,123.0,10,12,19,0,35,32,0,0,70,21,371,0,0,2.44,13.78,75,1,13.21,0.0,14,15,41,36,5,12,2,,179,43.34,1,0,2,222,9,38,2,32,2751,14,,0,0,2,0,50.0,0,1,0,0,536,20,0,7.22,0,11,0,0,0,0,0,0,196.5,33.33,3,79,27,47,40,85,52.8,0,54,35,64.81,38,35,161,26,246,39.87,20,515,171,660,231.1,106,3,1447,40,8,0,Denis Drăguş,Gaziantep FK,841199,5138,turkey,2324
107,0,0.0,22,219,36.56,103,721,824,67.99,9,81.82,2,35,0,0,0,0,316.0,1,0,0,8,37,35,0,0,0,4,7,2,0,0.07,0.0,1,0,0.0,205.0,0,0,51,47,4,0,0,9.92,7,58.33,0,18,0,388,1,3,0,35,3150,0,,0,0,0,1,0.0,8,0,1,0,392,0,18,7.22,0,0,14,83,50,137,2,30,0.0,0.0,0,0,0,0,0,0,0.0,13,3,1,33.33,3,221,0,0,16,69.57,599,378,834,1212,252.6,0,3,1623,5,5,0,Bilal Bayazit,Kayserispor,825850,3072,turkey,2324
85,0,0.0,28,208,49.88,102,804,906,80.82,12,100.0,0,37,0,0,0,0,348.0,0,0,0,17,41,37,0,0,0,0,0,1,1,0.32,0.0,0,0,0.0,221.0,0,0,26,21,5,0,0,4.18,6,100.0,0,30,0,215,1,2,0,37,3300,0,,0,0,0,0,0.0,3,0,1,0,217,0,13,7.2,0,0,45,60,32,92,0,10,0.0,0.0,0,0,0,0,0,1,100.0,43,1,0,0.0,2,155,1,0,18,100.0,417,263,858,1121,266.5,0,3,1502,6,4,0,Fernando Muslera,Galatasaray,28381,3061,turkey,2324
71,31,35.23,321,78,57.78,713,495,1177,83.24,28,52.83,25,34,3,0,0,0,161.0,7,2,13,1,16,34,0,0,21,33,150,0,0,3.76,3.03,60,0,11.54,0.0,6,9,18,14,4,4,2,,109,46.58,1,0,3,237,19,42,5,27,2227,2,,0,2,1,1,100.0,0,1,0,0,382,17,0,7.2,0,0,0,0,0,0,0,0,371.17,0.0,3,19,33,22,17,19,55.88,0,66,44,66.67,40,133,34,88,137,47.74,135,963,539,1414,244.8,52,5,1886,24,2,0,Kerem Demirbay,Galatasaray,142619,3061,turkey,2324
7,0,0.0,3,19,46.34,12,47,59,72.84,0,0.0,0,3,0,0,0,0,21.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.01,,0,0,0.0,15.0,0,0,6,4,2,0,0,-0.32,0,0.0,0,1,0,22,0,0,0,3,270,0,,0,0,0,0,0.0,1,0,0,0,22,0,0,7.2,0,0,0,8,5,13,0,6,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,9,0,0,0,0.0,41,28,53,81,21.6,0,0,106,0,1,0,Muhammet Taha Tepe,Trabzonspor,910094,3051,turkey,2324
89,0,0.0,13,159,43.68,84,707,791,78.86,7,100.0,0,34,0,0,0,0,238.0,0,0,0,7,38,34,0,0,0,0,0,0,0,0.02,0.0,0,0,0.0,183.0,0,0,45,43,2,0,0,6.79,7,100.0,0,17,0,212,1,0,0,34,3059,0,,0,0,0,0,0.0,6,0,0,0,218,0,22,7.2,0,0,10,75,40,115,0,30,0.0,0.0,0,0,0,0,0,0,0.0,10,1,0,0.0,0,172,0,0,14,100.0,364,240,763,1003,244.8,0,2,1333,5,1,0,Helton Leite,Antalyaspor,329081,3056,turkey,2324
81,4,50.0,392,119,69.19,1041,850,1887,89.52,26,40.63,38,35,2,0,0,0,250.0,4,2,12,5,48,35,0,0,14,53,154,1,1,2.97,2.08,43,0,3.23,2.0,1,3,24,19,5,1,0,,142,55.04,0,0,0,221,42,29,1,35,2993,3,,0,0,0,0,0.0,0,0,0,0,291,17,0,7.2,0,0,0,0,0,0,0,0,2993.0,0.0,0,20,11,15,4,9,50.0,0,80,53,66.25,29,118,18,8,168,52.17,172,1202,914,2108,251.9,31,0,2564,55,7,0,Lucas Torreira,Galatasaray,754794,3061,turkey,2324
15,3,25.0,137,11,55.0,224,151,372,72.23,79,47.88,86,34,1,0,0,1,65.0,6,11,22,4,26,34,0,0,34,8,194,0,0,1.82,14.78,52,0,16.83,0.0,17,18,35,25,10,16,1,,67,38.29,3,0,4,143,7,18,1,32,2703,24,,0,1,5,0,80.0,0,4,0,1,306,22,0,7.2,0,13,0,0,0,0,0,0,159.0,0.0,0,83,18,35,44,17,43.59,0,14,8,57.14,17,22,39,12,146,42.94,20,349,178,515,244.7,101,4,959,39,4,0,Krzysztof Piątek,Başakşehir FK,558738,3086,turkey,2324
20,0,0.0,29,35,45.45,114,295,409,81.96,47,68.12,22,12,0,0,0,0,52.0,0,0,2,3,48,11,0,0,2,5,38,0,0,0.23,1.6,9,0,33.33,5.0,2,2,6,5,1,2,0,,21,56.76,0,0,0,90,13,1,0,9,914,2,,0,0,0,0,0.0,0,0,0,0,98,1,0,7.19,0,2,0,0,0,0,0,0,457.0,0.0,0,6,0,2,2,1,50.0,0,14,8,57.14,1,37,2,0,68,64.15,77,181,318,499,79.1,6,3,629,7,1,0,Çağlar Söyüncü,Fenerbahçe,758608,3052,turkey,2324
66,16,21.33,257,69,50.0,474,387,845,75.58,30,49.18,31,32,2,0,0,0,153.0,7,6,20,7,22,32,0,0,31,29,133,0,0,3.26,7.41,32,0,10.94,0.0,7,9,40,30,10,6,1,,159,60.92,2,0,0,273,24,43,4,31,2682,6,,0,0,1,2,100.0,0,1,0,0,458,19,0,7.19,0,0,0,0,0,0,0,0,383.14,0.0,2,29,35,24,20,32,72.73,0,65,43,66.15,43,148,44,75,189,58.7,138,755,438,1118,230.1,64,2,1686,64,5,0,Emre Akbaba,Adana Demirspor,343527,3101,turkey,2324
40,7,17.95,304,61,67.03,573,359,925,83.63,19,42.22,26,29,3,0,0,0,163.0,1,4,13,7,19,29,0,0,41,34,164,0,3,1.74,2.94,50,0,8.33,0.0,3,6,29,21,8,1,2,,212,60.57,0,0,0,181,39,29,0,28,2457,2,,0,0,0,1,0.0,0,0,0,0,339,15,0,7.19,0,3,0,0,0,0,0,0,819.0,0.0,1,16,20,14,9,46,73.02,0,99,64,64.65,29,66,63,39,231,58.48,91,734,411,1106,208.5,36,2,1665,67,8,0,Gedson Fernandes,Beşiktaş JK,862055,3050,turkey,2324
12,2,40.0,132,9,69.23,235,164,397,67.86,101,48.56,107,33,2,1,0,0,68.0,2,8,20,5,28,33,0,0,48,19,261,0,0,0.84,12.27,60,0,17.2,0.0,16,18,40,38,2,15,1,,112,42.11,5,0,0,188,10,21,9,33,2925,6,,0,0,5,0,80.0,0,4,0,2,368,21,0,7.19,0,2,0,0,0,0,0,0,182.81,0.0,1,77,16,34,39,27,45.0,0,17,10,58.82,21,22,60,5,213,44.94,13,387,203,585,237.2,93,6,1093,72,8,0,Adam Buksa,Antalyaspor,1138856,3056,turkey,2324
12,0,0.0,5,32,33.33,16,317,333,82.22,7,100.0,0,14,0,0,0,0,124.0,0,0,0,5,11,14,0,2,0,0,1,0,2,0.01,0.0,2,0,0.0,89.0,0,0,11,10,1,0,0,5.75,7,87.5,0,19,0,72,0,0,0,14,1137,0,,0,0,0,0,0.0,1,0,0,0,75,0,3,7.19,2,0,15,29,19,50,2,12,0.0,0.0,0,0,0,0,0,1,100.0,15,1,1,100.0,0,29,1,0,14,93.33,96,59,346,405,100.6,0,2,577,6,3,0,Ertaç Özbir,MKE Ankaragücü,126077,3103,turkey,2324
3,5,33.33,180,10,58.82,309,115,419,79.36,5,55.56,4,30,3,0,0,0,90.0,2,1,15,1,3,29,0,0,28,8,96,0,0,2.63,4.15,20,0,18.75,0.0,9,12,10,9,1,8,1,,111,54.68,0,0,1,109,5,23,0,13,1433,7,,0,0,0,0,0.0,0,0,0,1,268,15,0,7.18,0,9,0,0,0,0,0,0,159.22,0.0,0,39,9,14,19,43,53.75,0,29,19,65.52,23,7,80,15,116,54.72,17,407,136,528,208.2,48,3,919,39,2,0,Wilfried Zaha,Galatasaray,111850,3061,turkey,2324
17,8,26.67,214,14,56.0,359,132,483,83.71,5,23.81,16,24,5,0,0,0,75.0,8,5,20,0,3,24,0,0,20,12,113,0,0,3.71,6.45,28,0,15.79,0.0,9,14,23,19,4,8,1,,76,43.93,2,0,2,94,6,29,0,17,1529,4,,0,0,1,0,100.0,0,1,0,0,227,14,0,7.17,0,7,0,0,0,0,0,0,169.89,0.0,1,35,22,17,20,23,34.85,0,17,10,58.82,29,33,66,30,81,41.75,25,461,146,577,172.1,57,4,932,36,2,0,Mahmoud Trézéguet,Trabzonspor,295361,3051,turkey,2324
54,0,0.0,28,137,35.86,83,469,552,68.83,5,100.0,0,30,1,0,0,0,194.0,1,0,0,12,27,30,0,0,0,0,0,4,0,0.04,0.0,0,0,0.0,192.0,0,1,40,28,12,0,0,5.11,6,100.0,0,16,0,250,0,2,0,30,2640,0,,0,0,0,0,0.0,8,0,1,0,255,0,14,7.17,0,0,7,70,38,108,0,23,0.0,0.0,0,0,0,0,0,1,100.0,7,1,0,0.0,2,134,1,0,11,100.0,382,281,521,802,215.0,0,5,1083,6,2,0,Gökhan Akkan,Çaykur Rizespor,225012,3064,turkey,2324
