accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,appearances,assists,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goals,goalsAssistsSum,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,matchesStarted,minutesPlayed,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,rating,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,player,team,player id,team id,data_country,data_season
17,5,11.11,118,15,57.69,192,111,298,84.9,0,0.0,0,21,1,0,0,0,,3,2,10,0,5,20,0,0,7,6,25,0,0,,,2,0,18.18,,6,7,27,24,3,6,0,,24,48.98,0,0,2,53,9,10,5,12,980,2,,0,0,0,0,0.0,0,0,0,0,126,8,0,6.93,0,1,0,0,0,0,0,0,163.33,0.0,0,22,11,8,15,7,41.18,0,5,4,80.0,10,26,17,45,24,48.98,26,277,119,351,138.6,33,0,530,12,1,0,Daniele Verde,Spezia,605580,2735,italy,2021
3,1,7.14,59,3,60.0,89,25,113,67.66,22,51.16,21,11,1,0,0,0,,1,2,5,1,6,11,0,0,23,11,83,0,0,,,18,0,17.65,,3,4,10,8,2,2,1,,41,39.81,0,0,0,54,13,8,1,9,756,7,,0,0,0,0,0.0,0,0,0,1,124,10,0,6.93,0,2,0,0,0,0,0,0,252.0,0.0,0,12,5,5,7,15,57.69,0,16,8,50.0,8,7,26,14,63,43.15,5,145,36,167,76.2,17,0,348,10,2,0,Ignacio Pussetto,Udinese,340509,2695,italy,2021
11,2,33.33,61,9,69.23,111,50,159,75.0,12,35.29,22,16,2,0,0,0,,2,1,9,0,5,16,0,0,5,1,44,0,0,,,12,0,10.34,,3,5,8,5,3,2,1,,23,51.11,0,0,2,53,3,11,2,10,880,3,,0,0,1,0,100.0,0,1,0,0,86,5,0,6.93,0,1,0,0,0,0,0,0,293.33,0.0,2,16,13,7,13,3,42.86,0,2,2,100.0,11,21,7,6,35,44.3,13,154,64,212,110.8,29,0,321,18,1,0,Manolo Gabbiadini,Sampdoria,53816,2711,italy,2021
2,0,0.0,8,30,43.48,23,16,39,50.0,0,0.0,0,4,0,0,0,0,,0,0,0,1,2,4,0,0,0,0,0,0,0,,,0,0,0.0,,0,0,4,4,0,0,0,,0,0.0,0,2,0,39,0,0,0,2,271,0,,0,0,0,0,0.0,1,0,1,0,39,0,1,6.93,0,0,0,6,2,8,0,3,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,6,0,0,0,0.0,69,58,20,78,27.7,0,0,100,0,0,0,Pietro Terracciano,Fiorentina,136856,2693,italy,2021
149,10,31.25,360,163,67.92,801,616,1407,86.37,15,55.56,12,29,2,0,0,0,,3,1,7,3,11,29,0,0,12,25,82,0,0,,,27,0,0.0,,0,2,51,46,5,0,0,,80,53.33,0,0,0,222,34,22,0,26,2232,0,,0,0,0,0,0.0,0,0,0,0,289,12,0,6.92,0,0,0,0,0,0,0,0,0.0,0.0,3,2,19,9,5,11,61.11,0,40,23,57.5,22,255,18,32,95,53.67,240,1006,655,1629,200.8,21,0,1914,29,5,0,Matteo Ricci,Spezia,225132,2735,italy,2021
66,23,27.71,230,48,42.11,516,499,992,84.64,10,43.48,13,27,2,0,0,0,,4,1,5,6,22,27,0,0,4,16,56,1,0,,,17,0,0.0,,0,2,20,18,2,0,0,,77,64.17,0,0,0,180,28,32,0,17,1668,3,,0,1,0,0,0.0,0,0,0,0,291,1,0,6.92,0,0,0,0,0,0,0,0,0.0,0.0,2,5,14,12,2,13,65.0,0,24,13,54.17,31,139,20,83,87,60.84,114,689,566,1172,186.9,19,1,1630,41,4,0,Mário Rui,Napoli,99546,2714,italy,2021
43,28,22.4,302,40,51.28,517,309,798,76.73,17,48.57,18,32,6,0,0,0,,10,3,8,4,26,32,0,0,16,22,84,0,0,,,10,1,9.38,,3,9,38,32,6,2,1,,51,43.59,1,0,1,242,20,35,0,27,2510,10,,0,0,0,0,0.0,0,0,0,0,459,7,0,6.92,0,2,0,0,0,0,0,0,836.67,50.0,2,20,12,13,11,20,51.28,0,29,17,58.62,35,95,39,125,68,44.74,78,797,368,1040,221.5,32,1,1650,2,3,0,Darko Lazović,Hellas Verona,41157,2701,italy,2021
1,4,57.14,3,0,0.0,10,5,11,68.75,0,0.0,0,5,2,0,0,0,,2,0,1,0,1,5,0,0,1,1,3,0,0,,,0,0,0.0,,0,2,3,3,0,0,0,,6,66.67,0,0,0,5,0,2,0,0,55,0,,0,0,0,0,0.0,0,0,0,0,15,1,0,6.92,0,0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,1,3,75.0,0,2,1,50.0,2,1,4,7,6,66.67,1,17,6,16,34.6,2,0,43,1,0,0,Brian Oddei,Sassuolo,1001770,2793,italy,2021
19,13,20.97,242,24,60.0,434,199,620,79.59,13,39.39,20,35,2,0,0,0,,5,3,8,1,9,33,0,0,26,21,113,0,0,,,25,0,11.63,,5,7,36,32,4,5,0,,100,51.81,0,0,0,159,18,35,1,20,1789,3,,0,0,0,0,0.0,0,0,0,1,327,11,0,6.92,0,3,0,0,0,0,0,0,357.8,0.0,1,25,18,21,14,52,68.42,0,29,17,58.62,35,28,76,62,113,50.0,40,608,233,779,228.3,43,2,1201,19,6,0,Hamed Junior Traorè,Sassuolo,892924,2793,italy,2021
3,1,50.0,71,10,83.33,130,64,193,75.1,30,43.48,39,14,1,0,0,0,,1,3,3,1,8,14,0,0,19,7,90,0,0,,,17,0,25.0,,5,6,14,12,2,4,1,,30,37.04,2,0,1,64,5,7,2,12,984,3,,0,0,0,0,0.0,0,0,0,0,123,5,0,6.91,0,1,0,0,0,0,0,0,196.8,0.0,0,16,4,6,11,11,52.38,0,8,3,37.5,7,5,21,2,60,40.0,12,188,71,257,96.8,20,1,403,12,2,0,Antonio Sanabria,Torino,333261,2696,italy,2021
9,0,0.0,29,19,54.29,133,449,582,94.02,22,66.67,11,15,1,0,0,0,,1,1,2,3,39,14,0,0,2,8,34,0,0,,,11,0,0.0,,0,1,8,8,0,0,0,,15,39.47,0,0,1,37,21,4,0,10,946,2,,0,0,0,1,0.0,0,0,0,0,45,1,0,6.91,0,0,0,0,0,0,0,0,0.0,0.0,0,6,0,2,2,2,50.0,0,12,9,75.0,4,18,4,1,37,52.11,35,157,463,619,96.8,6,1,745,1,1,0,Merih Demiral,Juventus,806968,2687,italy,2021
49,1,5.56,190,48,53.93,398,498,895,84.59,18,58.06,13,24,2,0,0,0,,2,0,4,8,42,23,0,0,6,16,61,0,0,,,16,0,0.0,,0,2,18,16,2,0,0,,71,59.66,0,0,0,163,30,15,0,20,1776,0,,0,0,0,1,0.0,0,0,0,0,243,4,0,6.91,0,0,0,0,0,0,0,0,0.0,0.0,0,2,6,4,0,22,66.67,0,29,17,58.62,15,93,33,18,89,59.33,89,517,559,1058,159.0,8,1,1478,20,2,0,Elseid Hysaj,Napoli,136322,2714,italy,2021
47,1,33.33,87,63,61.17,336,684,1019,92.13,27,56.25,21,17,1,0,0,0,,1,1,1,3,56,17,0,0,1,6,48,0,0,,,19,0,0.0,,0,1,18,16,2,0,0,,28,50.91,0,0,0,87,27,2,0,16,1390,1,,1,0,0,3,0.0,0,0,0,1,104,1,0,6.91,0,0,0,0,0,0,0,0,0.0,0.0,0,6,0,5,0,2,50.0,0,12,9,75.0,2,76,4,3,55,53.4,103,394,715,1106,117.5,6,0,1286,15,4,0,Giorgio Chiellini,Juventus,2009,2687,italy,2021
37,3,21.43,343,51,60.0,629,377,1003,78.85,65,43.62,84,33,3,0,0,0,,2,6,14,4,36,33,0,1,28,33,213,0,1,,,59,0,15.56,,7,10,41,34,7,6,1,,74,36.45,2,0,1,269,12,25,5,32,2747,4,,0,1,0,1,0.0,0,0,0,0,383,28,0,6.91,1,0,0,0,0,0,0,0,392.43,0.0,1,28,17,14,17,27,65.85,0,30,19,63.33,24,86,41,14,139,39.49,85,854,432,1272,228.0,45,1,1679,17,5,0,Antonín Barák,Hellas Verona,330705,2701,italy,2021
13,0,0.0,148,12,60.0,274,260,534,77.06,64,39.51,98,38,2,0,0,0,,0,11,4,3,51,38,0,0,74,19,256,0,0,,,50,0,31.75,,20,22,73,58,15,19,1,,86,35.25,1,0,3,159,6,27,0,31,2943,23,,0,0,8,0,100.0,0,8,0,0,382,14,0,6.91,0,19,0,0,0,0,0,0,147.15,0.0,0,58,5,26,33,36,63.16,0,9,2,22.22,27,21,57,3,150,36.95,20,398,298,693,262.5,63,4,1227,44,1,0,Simy,Crotone,170499,2718,italy,2021
64,11,45.83,156,57,61.29,316,310,615,85.3,10,52.63,9,14,0,0,0,0,,1,0,2,0,9,14,0,0,10,16,65,0,0,,,27,0,0.0,,0,0,19,16,3,0,0,,51,47.66,0,0,1,106,12,16,0,13,937,0,,0,0,0,0,0.0,0,0,0,1,154,6,0,6.91,1,0,0,0,0,0,0,0,0.0,0.0,3,1,14,11,2,8,66.67,0,26,14,53.85,16,114,12,24,61,48.41,93,407,338,721,96.7,15,0,899,18,3,1,Luca Cigarini,Crotone,12656,2718,italy,2021
15,27,27.0,147,23,43.4,297,160,430,69.92,25,50.0,25,34,3,0,0,0,,4,10,15,0,21,33,0,0,17,23,112,0,0,,,21,0,12.5,,7,10,32,26,6,7,0,,117,57.35,1,0,3,185,10,30,4,21,1761,7,,0,0,3,1,100.0,0,3,0,0,365,13,0,6.91,0,2,0,0,0,0,0,0,251.57,0.0,11,34,22,19,22,36,56.25,0,37,18,48.65,30,39,64,100,142,55.91,53,493,222,615,227.9,56,0,1090,44,0,0,Riccardo Orsolini,Bologna,793645,2685,italy,2021
50,1,10.0,185,52,61.9,432,418,849,87.89,12,36.36,21,21,2,0,0,0,,1,1,5,0,12,21,0,0,15,17,79,0,0,,,20,0,0.0,,0,2,17,16,1,0,0,,97,62.58,0,0,0,117,20,5,0,17,1334,0,,0,0,0,1,0.0,0,0,0,1,176,2,0,6.9,0,0,0,0,0,0,0,0,0.0,0.0,0,2,10,6,1,29,80.56,0,39,18,46.15,5,90,36,10,109,57.98,84,532,444,966,145.0,12,0,1215,30,4,0,Ismaël Bennacer,Milan,823733,2692,italy,2021
16,1,100.0,49,31,41.89,279,639,917,89.64,56,68.29,26,22,1,0,0,0,,2,4,3,7,78,22,0,0,1,11,57,0,0,,,19,0,6.67,,1,2,25,23,2,1,0,,27,46.55,1,0,0,106,24,3,0,21,1907,0,,0,0,0,1,0.0,0,0,0,0,116,1,0,6.9,0,0,0,0,0,0,0,0,1907.0,0.0,0,15,0,9,3,0,0.0,0,17,7,41.18,3,44,0,1,83,59.29,74,334,690,1023,151.9,15,2,1242,11,7,0,Alessio Romagnoli,Milan,227864,2692,italy,2021
11,12,28.57,112,8,61.54,192,78,258,82.96,3,30.0,7,27,0,0,0,0,,1,6,9,1,9,25,0,0,23,4,56,0,0,,,8,0,25.0,,6,6,16,14,2,6,0,,43,46.74,1,0,0,53,2,28,2,13,1237,4,,0,1,0,0,0.0,0,0,0,4,157,11,0,6.9,0,3,0,0,0,0,0,0,206.17,0.0,1,20,4,3,12,15,51.72,0,5,3,60.0,27,15,29,42,46,45.1,13,263,90,311,172.5,24,1,542,23,1,0,Giacomo Raspadori,Sassuolo,865651,2793,italy,2021
37,18,20.0,155,29,50.88,299,182,463,76.03,32,57.14,24,32,4,0,0,0,,10,4,7,1,32,32,0,0,6,21,73,0,1,,,13,0,11.43,,4,8,21,18,3,4,0,,31,38.75,1,0,0,146,19,30,0,20,1800,8,,0,1,0,1,0.0,0,0,0,0,279,14,0,6.9,0,3,0,0,0,0,0,0,450.0,0.0,0,31,4,18,10,7,38.89,0,22,13,59.09,29,56,18,90,63,46.32,57,474,225,609,220.8,35,1,1044,2,3,0,Ivan Perišić,Inter,38710,2697,italy,2021
12,5,33.33,147,12,57.14,244,67,306,79.48,8,40.0,12,25,2,0,0,0,,3,1,3,0,1,22,0,0,13,3,51,0,0,,,17,0,26.67,,4,6,12,10,2,3,1,,58,59.79,0,0,1,79,3,14,4,4,684,2,,0,0,0,0,0.0,0,0,0,0,133,7,0,6.9,0,0,0,0,0,0,0,0,171.0,0.0,1,11,4,6,6,14,60.87,0,24,13,54.17,14,26,23,15,66,56.41,21,318,82,385,151.8,15,0,546,20,0,0,Aleksei Miranchuk,Atalanta,324353,2686,italy,2021
10,0,0.0,17,24,51.06,119,423,542,90.94,24,52.17,22,16,0,0,0,0,,0,0,1,4,39,15,0,0,0,3,35,1,0,,,11,0,20.0,,1,1,15,14,1,1,0,,23,63.89,0,0,0,54,8,0,0,12,1090,0,,0,0,0,0,0.0,0,0,0,2,58,0,0,6.9,0,1,0,0,0,0,0,0,1090.0,0.0,0,5,0,2,2,2,100.0,0,13,8,61.54,0,20,2,1,47,57.32,47,147,450,596,103.5,5,0,706,8,2,0,Amir Rrahmani,Napoli,332155,2714,italy,2021
53,1,12.5,53,130,68.06,212,576,787,85.82,44,86.27,7,19,0,0,0,0,,0,1,5,4,80,19,0,0,1,2,27,0,0,,,20,0,10.0,,1,1,39,35,4,1,0,,22,52.38,0,0,0,130,26,2,0,18,1631,1,,0,0,0,0,0.0,0,0,0,0,144,0,0,6.9,0,1,0,0,0,0,0,0,1631.0,0.0,3,4,6,2,3,1,50.0,0,13,10,76.92,2,94,2,8,66,70.97,191,321,604,917,131.1,10,1,1107,9,3,0,Bruno Alves,Parma,13204,2690,italy,2021
41,8,27.59,106,56,57.73,305,404,701,86.54,8,38.1,13,20,2,0,0,0,,3,1,3,2,17,18,0,0,6,23,63,0,1,,,19,0,0.0,,0,2,23,21,2,0,0,,63,55.75,0,0,0,109,20,16,0,12,1185,0,,0,0,0,1,0.0,0,0,0,0,158,14,0,6.9,0,0,0,0,0,0,0,0,0.0,0.0,2,3,8,6,2,12,85.71,0,29,16,55.17,16,83,14,29,71,52.99,97,407,432,810,124.2,11,1,1024,23,4,0,Nicolò Rovella,Genoa,937324,2713,italy,2021
0,0,0.0,4,0,0.0,9,9,18,94.74,1,50.0,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,2,0,0,,,1,0,0.0,,0,0,0,0,0,0,0,,4,80.0,0,0,0,1,0,0,0,0,20,0,,0,0,0,0,0.0,0,0,0,0,2,0,0,6.9,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,100.0,0,0,0,0.0,0,0,2,1,5,71.43,0,11,9,19,6.9,0,0,27,2,0,0,Nicolò Fagioli,Juventus,901850,2687,italy,2021
1,0,0.0,3,0,0.0,3,6,9,90.0,0,0.0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0.0,,0,0,0,0,0,0,0,,1,100.0,0,0,0,1,1,1,0,0,11,0,,0,0,0,0,0.0,0,0,0,0,2,0,0,6.9,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,100.0,0,0,0,0.0,1,1,1,0,1,100.0,0,3,7,10,6.9,0,0,15,0,0,0,Antonio Cioffi,Napoli,996829,2714,italy,2021
55,1,16.67,84,111,56.06,285,792,1076,85.94,36,59.02,25,23,0,0,0,0,,1,3,2,2,72,23,0,0,4,6,58,0,0,,,24,0,0.0,,0,0,49,43,6,0,0,,52,61.18,0,0,1,176,46,6,0,21,1959,0,,0,0,0,1,0.0,0,0,0,0,200,8,0,6.9,0,0,0,0,0,0,0,0,0.0,0.0,0,7,5,7,3,18,90.0,0,21,14,66.67,6,126,20,6,88,60.27,198,404,854,1252,158.7,12,1,1534,13,8,0,Lyanco,Torino,797893,2696,italy,2021
23,2,33.33,129,22,62.86,278,263,539,88.07,5,26.32,14,14,0,0,0,0,,0,0,0,2,13,14,0,0,12,21,89,0,0,,,34,0,0.0,,0,0,24,19,5,0,0,,83,52.53,0,0,0,73,19,8,0,14,1168,0,,0,0,0,0,0.0,0,0,0,0,123,12,0,6.89,0,0,0,0,0,0,0,0,0.0,0.0,0,0,8,6,2,20,64.52,0,40,24,60.0,8,44,31,6,88,49.72,35,339,279,612,96.5,8,0,827,23,2,0,Marko Rog,Cagliari,573616,2719,italy,2021
29,1,16.67,206,34,77.27,381,191,571,86.12,16,50.0,16,25,2,0,0,0,,6,4,3,0,6,25,0,0,18,7,76,0,0,,,19,0,30.0,,6,8,22,18,4,6,0,,47,43.93,0,0,0,92,8,17,2,10,1124,1,,0,0,0,0,0.0,0,0,0,0,160,10,0,6.89,0,4,0,0,0,0,0,0,187.33,0.0,0,18,2,5,12,11,39.29,0,26,15,57.69,17,40,28,6,63,45.32,44,461,208,663,172.3,20,2,848,10,2,0,Mario Pašalić,Atalanta,190437,2686,italy,2021
17,1,25.0,48,29,50.88,112,262,373,84.2,17,68.0,8,12,1,0,0,0,,1,0,0,1,25,12,0,0,4,9,31,0,0,,,9,0,0.0,,0,1,15,14,1,0,0,,38,62.3,0,0,0,70,23,4,0,11,889,0,,0,0,0,0,0.0,0,0,0,0,97,2,0,6.89,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,50.0,0,27,15,55.56,4,40,2,4,55,63.95,57,148,299,443,82.7,0,0,629,10,3,0,Alex Ferrari,Sampdoria,327429,2711,italy,2021
57,0,0.0,9,130,59.91,32,755,787,89.13,7,100.0,0,30,1,0,0,0,,0,0,0,5,20,30,0,0,0,0,0,1,0,,,0,0,0.0,,0,1,32,29,3,0,0,,2,100.0,0,10,0,96,3,1,0,30,2677,0,,0,0,0,0,0.0,6,0,2,0,97,0,15,6.89,0,0,3,32,36,71,2,25,0.0,0.0,0,0,0,0,0,1,100.0,3,0,0,0.0,1,115,1,0,9,100.0,217,79,804,883,206.7,0,1,1137,1,0,0,Wojciech Szczęsny,Juventus,50490,2687,italy,2021
28,2,11.11,336,43,86.0,564,195,757,89.16,6,22.22,21,29,6,0,0,0,,10,3,5,2,0,29,0,1,84,24,208,0,0,,,36,0,9.52,,2,8,32,29,3,2,0,,161,46.26,0,0,2,92,3,35,1,28,2170,7,,0,0,0,0,0.0,0,0,0,1,326,18,0,6.89,1,1,0,0,0,0,0,0,1085.0,0.0,0,17,4,7,9,64,58.72,0,24,11,45.83,35,39,109,18,167,44.53,50,654,213,849,199.8,21,1,1349,73,6,0,Franck Ribéry,Fiorentina,5712,2693,italy,2021
33,1,7.14,133,90,43.06,442,815,1256,82.85,59,55.14,48,36,2,0,0,0,,1,0,0,8,53,35,0,0,5,24,121,0,2,,,48,0,25.0,,1,3,35,29,6,1,0,,85,53.8,0,0,0,260,79,9,1,25,2432,2,,0,0,0,1,0.0,0,0,0,0,299,2,0,6.89,0,0,0,0,0,0,0,0,2432.0,0.0,0,3,1,3,1,2,100.0,0,67,33,49.25,9,114,2,14,144,54.34,209,631,899,1516,241.1,4,2,1881,16,3,0,José Luis Palomino,Atalanta,79680,2686,italy,2021
40,1,20.0,261,57,58.76,579,530,1108,89.21,6,27.27,16,24,3,0,0,0,,4,0,4,6,14,23,0,0,18,40,113,1,0,,,33,0,14.29,,2,5,13,12,1,1,1,,90,48.13,0,0,1,134,11,20,0,20,1603,1,,0,0,0,0,0.0,0,0,0,0,183,10,0,6.89,0,2,0,0,0,0,0,0,801.5,0.0,0,10,4,4,6,7,50.0,0,56,32,57.14,20,76,14,5,96,45.93,97,681,566,1242,158.4,14,0,1475,28,6,0,Diego Demme,Napoli,124318,2714,italy,2021
15,1,16.67,147,14,58.33,250,146,395,68.22,150,63.83,85,29,4,0,0,0,,6,1,7,0,25,29,0,0,34,10,166,1,0,,,36,0,3.33,,1,5,44,40,4,1,0,,68,45.64,1,0,0,184,1,24,0,21,1902,15,,0,0,0,0,0.0,0,0,0,1,294,12,0,6.89,0,0,0,0,0,0,0,0,1902.0,0.0,0,28,2,16,7,11,57.89,0,11,4,36.36,24,32,19,6,218,56.77,24,403,182,579,199.7,30,0,876,48,4,0,Andreas Cornelius,Parma,183483,2690,italy,2021
11,1,50.0,52,22,61.11,171,326,496,91.34,15,46.88,17,14,0,0,0,0,,1,1,3,1,26,14,0,0,2,8,43,0,1,,,14,0,0.0,,0,0,12,11,1,0,0,,41,61.19,0,0,0,47,21,3,0,10,910,1,,0,0,0,0,0.0,0,0,0,0,61,1,0,6.89,0,0,0,0,0,0,0,0,0.0,0.0,0,3,1,1,0,2,40.0,0,32,20,62.5,3,22,5,2,56,56.57,36,194,351,543,96.4,4,0,692,8,5,0,Luiz Felipe,Lazio,850035,2699,italy,2021
49,0,0.0,8,119,38.26,49,539,588,74.71,6,85.71,1,28,0,0,0,0,,0,0,0,4,34,28,1,0,0,3,4,3,2,,,0,0,0.0,,0,0,46,39,7,0,0,,3,50.0,0,19,0,199,0,0,0,28,2520,0,,0,0,0,0,0.0,7,0,2,0,214,0,11,6.89,0,0,7,64,38,103,2,16,0.0,0.0,0,0,0,0,0,0,0.0,6,1,1,100.0,0,95,0,0,9,69.23,311,161,626,787,192.8,0,3,1131,1,1,0,Łukasz Skorupski,Bologna,44906,2685,italy,2021
15,0,0.0,33,31,63.27,244,574,818,88.91,60,78.95,16,20,0,0,0,0,,0,1,1,2,66,20,0,0,2,6,54,0,0,,,33,0,12.5,,1,1,33,28,5,1,0,,49,56.32,0,0,0,102,20,3,0,19,1755,0,,0,0,0,3,0.0,0,0,0,0,113,0,0,6.89,0,1,0,0,0,0,0,0,1755.0,0.0,0,8,0,5,2,6,100.0,0,24,14,58.33,3,32,6,0,109,66.87,49,293,627,920,137.7,8,1,1149,19,4,0,Adama Soumaoro,Bologna,158573,2685,italy,2021
33,10,25.64,224,44,53.01,539,418,947,85.86,35,56.45,27,28,0,0,0,0,,0,1,1,1,22,28,0,0,13,14,83,0,0,,,23,0,16.67,,2,2,28,26,2,2,0,,84,60.0,0,0,1,156,27,17,2,19,1820,0,,0,0,0,0,0.0,0,0,0,0,242,13,0,6.88,0,0,0,0,0,0,0,0,910.0,0.0,1,4,8,8,3,30,75.0,0,26,14,53.85,17,68,40,39,119,58.91,83,700,442,1103,192.7,12,0,1411,28,2,0,Ivan Ilić,Hellas Verona,877371,2701,italy,2021
10,0,0.0,9,20,40.82,80,229,309,84.66,26,57.78,19,15,0,0,0,0,,0,0,1,1,41,11,0,0,2,1,32,0,0,,,11,0,0.0,,0,0,15,13,2,0,0,,17,56.67,0,0,0,56,18,0,0,9,851,3,,0,0,0,0,0.0,0,0,0,0,65,0,0,6.88,0,0,0,0,0,0,0,0,0.0,0.0,0,5,1,4,1,0,0.0,0,15,10,66.67,0,25,0,1,43,57.33,49,114,252,365,75.7,6,0,485,3,1,0,Sebastien De Maio,Udinese,43908,2695,italy,2021
51,1,50.0,61,96,57.49,231,678,908,85.18,58,63.74,33,25,1,0,0,0,,1,1,2,2,42,23,0,0,4,14,83,0,1,,,32,0,11.11,,1,2,35,31,4,1,0,,90,64.29,1,0,0,158,37,6,0,19,1653,0,,0,0,0,1,0.0,0,0,0,0,180,2,0,6.88,1,0,0,0,0,0,0,0,1653.0,0.0,0,8,1,4,3,11,100.0,0,48,34,70.83,6,98,11,2,148,64.07,167,341,727,1066,158.2,9,2,1329,32,9,1,Jeff Chabot,Spezia,863271,2735,italy,2021
82,3,25.0,186,128,54.94,520,701,1218,83.65,30,50.0,30,33,3,0,0,0,,1,3,8,5,58,33,0,0,5,18,84,0,1,,,29,0,3.57,,1,4,32,24,8,0,1,,63,53.85,0,0,0,238,39,16,0,21,2063,4,,1,0,0,0,0.0,0,0,0,0,284,3,0,6.88,0,1,0,0,0,0,0,0,2063.0,0.0,1,14,14,12,8,23,85.19,0,27,19,70.37,16,190,27,12,93,52.54,233,696,772,1456,226.9,28,2,1756,13,8,0,Bryan Cristante,Roma,186855,2702,italy,2021
73,0,0.0,10,141,51.46,54,725,779,84.77,7,100.0,0,37,0,0,0,0,,0,0,0,14,9,37,0,0,0,0,0,3,0,,,0,0,0.0,,0,0,33,27,6,0,0,,5,100.0,0,10,0,140,0,0,0,37,3240,0,,1,0,0,0,0.0,6,0,2,0,146,0,3,6.88,0,0,4,54,24,78,2,16,0.0,0.0,0,0,0,0,0,0,0.0,4,1,0,0.0,0,122,0,0,12,100.0,274,135,784,919,254.4,0,3,1193,4,1,0,Samir Handanović,Inter,2949,2697,italy,2021
21,8,38.1,195,32,82.05,336,189,517,82.85,8,66.67,4,29,2,0,0,0,,6,5,9,1,3,28,0,0,11,17,57,0,0,,,18,0,12.5,,4,6,31,28,3,3,1,,42,44.21,0,0,2,107,13,32,1,17,1516,2,,0,0,0,0,0.0,0,0,0,0,174,13,0,6.87,0,3,0,0,0,0,0,0,379.0,0.0,2,22,10,13,10,18,69.23,0,9,5,55.56,32,34,26,21,50,46.73,39,434,211,624,192.4,32,0,830,15,5,0,Diego Farias,Spezia,41008,2735,italy,2021
4,1,12.5,104,2,25.0,176,53,228,74.75,20,32.79,41,25,1,0,0,0,,3,5,13,0,3,24,0,1,15,6,101,0,0,,,32,0,15.91,,7,8,20,20,0,7,0,,60,50.0,1,0,1,77,0,21,2,12,1203,4,,0,0,0,1,0.0,0,0,0,1,157,10,0,6.87,1,4,0,0,0,0,0,0,171.86,0.0,0,34,10,12,19,16,61.54,0,9,6,66.67,21,13,26,8,80,44.2,8,255,58,305,164.9,44,0,541,35,4,0,Keita Baldé,Sampdoria,317699,2711,italy,2021
10,4,40.0,77,9,75.0,133,50,179,79.2,2,25.0,6,10,1,0,0,0,,0,1,4,0,2,10,0,0,4,7,35,0,0,,,8,0,6.25,,1,2,8,7,1,1,0,,22,43.14,0,0,0,47,3,17,0,6,572,1,,0,0,0,0,0.0,0,0,0,0,83,5,0,6.87,0,1,0,0,0,0,0,0,572.0,0.0,0,12,4,5,7,9,45.0,0,4,3,75.0,17,17,20,10,24,40.68,12,179,57,226,68.7,16,0,329,9,1,0,Stephan El Shaarawy,Roma,45925,2702,italy,2021
24,10,13.89,333,22,66.67,514,200,704,79.37,35,33.98,68,36,5,0,0,0,,7,11,11,1,28,36,0,0,45,14,191,0,0,,,39,0,9.26,,5,10,53,45,8,5,0,,118,48.96,1,0,2,183,7,40,2,28,2510,35,,0,1,0,0,0.0,0,0,0,1,420,28,0,6.87,0,2,0,0,0,0,0,0,502.0,0.0,0,44,10,20,23,35,50.72,0,13,6,46.15,39,46,69,72,153,44.48,33,731,228,887,247.3,54,1,1423,72,5,0,Rodrigo Palacio,Bologna,15529,2685,italy,2021
