accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,appearances,assists,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goals,goalsAssistsSum,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,matchesStarted,minutesPlayed,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,rating,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,player,team,player id,team id,data_country,data_season,download_date
80,33,35.11,521,70,57.85,897,480,1377,85.9,13,38.24,21,31,8,0,0,0,154,14,3,11,5,10,31,0,0,19,21,111,0,2,5.84,2.93,31,0,9.68,0,3,11,22,20,2,3,0,,95,51.35,0,0,0,226,8,68,1,28,2345,4,3,0,1,0,0,0.0,0,0,0,0,372,23,0,7.22,0,2,0,0,0,0,0,0,781.67,0.0,1,18,13,15,5,24,51.06,0,50,28,56.0,67,146,47,94,108,49.32,121,1089,514,1603,223.7,31,5,2015,21,7,0,Nicolo Barella,Inter,363856,2697,italy,2526,20260428
21,20,33.9,95,28,51.85,186,110,296,81.32,7,46.67,8,13,3,0,0,0,41,5,0,9,0,3,13,0,0,11,2,33,0,1,2.0,1.22,11,1,8.33,0,2,5,10,10,0,1,1,,34,57.63,0,0,0,68,5,20,1,12,880,1,2,0,0,0,0,0.0,0,0,0,0,132,2,0,7.2,0,1,0,0,0,0,0,0,440.0,16.67,6,5,19,10,5,3,75.0,0,21,12,57.14,20,49,4,59,41,55.41,54,244,120,364,93.6,24,3,546,10,0,0,Medon Berisha,Lecce,1142149,2689,italy,2526,20260428
0,1,33.33,6,0,0.0,10,1,11,84.62,0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0.15,,0,0,0.0,0,0,0,0,0,0,0,0,,4,80.0,0,0,0,2,0,0,0,0,25,0,0,0,0,0,0,0.0,0,0,0,0,5,0,0,7.2,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,100.0,0,0,0,0.0,0,0,1,3,4,80.0,0,12,1,13,7.2,0,0,21,3,0,0,Samuel Chukwueze,Milan,822470,2692,italy,2526,20260428
145,0,0.0,43,211,50.72,97,890,987,81.98,12,92.31,1,34,1,0,0,0,354,1,0,0,16,44,34,1,0,0,1,2,2,0,0.11,,0,0,0.0,101,0,1,28,22,6,0,0,1.5,7,87.5,0,30,0,217,1,3,0,34,3060,0,0,0,0,0,0,0.0,5,0,1,0,225,0,11,7.18,0,0,60,53,26,82,1,9,0.0,0.0,0,0,0,0,0,1,100.0,59,2,2,100.0,3,201,1,0,19,90.48,416,255,949,1204,244.2,0,2,1562,9,3,0,Jean Butez,Como,599114,2704,italy,2526,20260428
42,0,0.0,19,173,45.29,71,578,649,75.29,10,90.91,1,27,0,0,0,0,174,1,0,0,12,23,27,1,0,0,1,2,1,0,0.03,,0,0,0.0,135,0,0,27,24,3,0,0,5.91,2,66.67,0,16,0,213,0,1,0,27,2430,0,0,0,0,0,0,0.0,4,0,1,0,216,0,11,7.18,0,0,9,55,33,90,1,29,0.0,0.0,0,0,0,0,0,1,100.0,9,0,0,0.0,1,77,1,0,12,85.71,382,227,635,862,193.8,0,0,1101,2,1,0,Ivan Provedel,Lazio,308182,2699,italy,2526,20260428
36,0,0.0,55,206,37.25,140,405,545,60.62,17,94.44,1,31,0,0,0,0,322,0,0,0,6,47,31,1,0,0,1,2,2,5,0.08,,1,0,0.0,213,0,0,41,37,4,0,0,5.85,2,66.67,0,68,0,354,0,1,0,31,2790,0,0,0,0,0,1,0.0,6,0,1,0,365,0,21,7.17,0,0,20,77,39,117,2,23,0.0,0.0,0,0,0,0,0,0,0.0,17,0,0,0.0,1,63,0,0,19,90.48,553,449,450,899,222.3,0,3,1334,3,4,0,Arijanet Murić,Sassuolo,888971,2793,italy,2526,20260428
48,0,0.0,16,122,39.61,71,494,565,74.44,6,75.0,2,17,0,0,0,0,145,0,0,0,2,20,17,0,0,0,2,6,1,2,0.03,,2,0,0.0,93,0,0,29,24,5,0,0,0.87,5,55.56,0,9,0,194,1,0,0,16,1469,0,0,0,0,0,2,0.0,2,0,0,0,201,0,6,7.17,0,0,17,39,13,52,0,16,0.0,0.0,0,0,0,0,0,1,100.0,14,3,1,33.33,0,99,1,0,11,64.71,308,210,549,759,121.9,0,1,929,3,4,0,Federico Ravaglia,Bologna,850952,2685,italy,2526,20260428
1,0,0.0,7,14,22.58,14,20,34,41.46,2,100.0,0,3,0,0,0,0,32,0,0,0,1,4,3,0,0,0,0,0,0,0,0.01,,0,0,0.0,21,0,0,3,2,1,0,0,0.3,1,100.0,0,7,0,48,0,2,0,3,270,0,0,0,0,0,0,0.0,0,0,0,0,49,0,2,7.17,0,0,1,4,5,9,0,2,0.0,0.0,0,0,0,0,0,0,0.0,1,0,0,0.0,2,4,0,0,3,100.0,62,61,21,82,21.5,0,0,120,1,0,0,Stefano Turati,Sassuolo,893752,2793,italy,2526,20260428
27,19,24.68,343,24,44.44,641,397,1038,84.25,10,47.62,11,32,3,0,0,0,151,5,4,14,8,22,32,0,0,14,30,126,0,3,4.5,2.98,22,0,5.0,0,2,5,23,23,0,1,1,,169,59.51,0,0,3,194,28,47,1,30,2558,2,4,0,0,0,0,0.0,0,0,0,1,388,20,0,7.16,0,1,0,0,0,0,0,0,1279.0,0.0,0,17,23,17,9,47,48.45,0,66,36,54.55,47,56,97,77,179,58.69,54,786,446,1232,229.2,40,5,1900,57,4,0,Alexis Saelemaekers,Milan,901891,2692,italy,2526,20260428
8,4,36.36,61,9,56.25,156,148,304,92.12,3,100.0,0,8,1,0,0,0,22,2,0,0,1,4,8,0,0,2,5,13,0,1,0.98,0.03,3,0,0.0,0,0,1,2,1,1,0,0,,23,63.89,0,0,0,26,6,12,0,4,342,0,1,0,0,0,0,0.0,0,0,0,0,43,0,0,7.16,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,1,0,6,66.67,0,9,9,100.0,12,18,9,11,26,66.67,16,175,155,330,57.3,1,1,400,8,2,0,Nicolò Rovella,Lazio,937324,2699,italy,2526,20260428
84,15,31.25,289,142,64.84,629,401,1030,84.84,18,51.43,17,26,0,0,0,0,74,2,1,4,3,31,26,0,0,8,11,56,0,0,2.13,0.88,15,1,10.0,0,2,2,16,13,3,1,1,,54,58.06,0,0,2,184,15,23,1,18,1654,1,6,0,0,0,0,0.0,0,0,0,0,247,7,0,7.16,0,1,0,0,0,0,0,0,827.0,25.0,4,2,18,14,2,12,66.67,0,28,8,28.57,23,138,18,48,72,56.25,219,768,446,1214,186.2,20,2,1473,15,1,0,Nikola Moro,Bologna,814882,2685,italy,2526,20260428
38,9,39.13,399,48,64.86,783,483,1266,92.21,12,57.14,9,31,2,0,0,0,105,6,1,11,3,23,31,0,0,7,12,48,0,1,2.67,2.33,16,0,21.43,0,6,8,22,20,2,1,5,,61,61.0,0,0,1,107,5,27,3,20,1871,0,3,0,0,1,0,100.0,0,1,0,0,157,9,0,7.16,0,3,0,0,0,0,0,0,311.83,0.0,0,8,20,7,10,17,73.91,0,28,16,57.14,27,56,23,23,73,60.33,74,867,506,1373,222.0,28,4,1591,17,2,0,Piotr Zielinski,Inter,138605,2697,italy,2526,20260428
41,0,0.0,90,82,50.31,374,1072,1446,89.2,96,71.11,39,28,1,0,0,0,75,1,5,4,6,194,28,0,0,2,7,79,1,0,0.75,3.18,36,0,26.32,5,5,6,38,36,2,5,0,,44,52.38,3,0,1,175,26,10,1,28,2443,3,24,0,0,0,1,0.0,0,0,0,0,202,2,0,7.16,0,0,0,0,0,0,0,0,488.6,0.0,0,18,1,4,11,1,100.0,0,32,22,68.75,10,90,1,1,140,63.93,163,499,1122,1621,200.5,19,5,2006,14,7,0,Leo Østigård,Genoa,879746,2713,italy,2526,20260428
6,0,0.0,23,10,58.82,151,185,336,94.12,14,53.85,12,9,0,0,0,0,20,0,0,1,2,27,7,0,0,0,0,17,0,0,0.11,0.32,4,0,0.0,1,0,0,4,3,1,0,0,,15,75.0,0,0,0,21,4,1,0,6,500,0,3,0,0,0,0,0.0,0,0,0,0,23,0,0,7.16,0,0,0,0,0,0,0,0,0.0,0.0,0,5,0,2,2,1,50.0,0,11,8,72.73,1,8,2,0,29,63.04,17,169,188,357,50.1,5,1,428,4,1,0,Stefan de Vrij,Inter,91046,2697,italy,2526,20260428
36,2,20.0,223,64,51.61,650,1099,1749,91.14,98,65.33,52,29,0,0,0,0,102,1,9,9,12,108,29,0,1,9,15,109,0,3,1.41,4.16,29,0,6.25,12,2,2,23,17,6,2,0,,61,51.69,1,0,2,170,32,11,0,27,2473,0,15,0,0,0,0,0.0,0,0,0,0,207,4,0,7.16,1,1,0,0,0,0,0,0,1236.5,0.0,0,30,2,16,7,7,58.33,0,47,28,59.57,11,71,12,10,159,59.33,124,764,1155,1919,207.5,32,4,2275,7,9,0,Jacobo Ramón,Como,1403348,2704,italy,2526,20260428
40,1,7.14,240,132,58.93,605,983,1588,89.01,44,58.67,31,31,1,0,0,0,146,3,3,8,8,112,31,0,0,19,21,109,1,2,2.25,2.49,27,0,11.11,70,3,4,40,35,5,2,1,,117,60.0,0,0,0,196,41,19,0,30,2601,2,19,1,0,1,0,100.0,0,1,0,0,280,5,0,7.15,0,3,0,0,0,0,0,0,867.0,0.0,0,15,12,15,4,31,67.39,0,61,43,70.49,19,93,46,14,161,59.63,224,731,1053,1784,221.8,27,4,2265,27,1,0,Oumar Solet,Udinese,892979,2695,italy,2526,20260428
15,0,0.0,89,30,41.67,436,797,1233,92.22,59,70.24,25,17,1,0,0,0,65,0,1,3,7,59,17,0,0,3,2,49,0,1,0.25,0.99,18,0,10.0,3,1,2,12,11,1,1,0,,37,60.66,1,0,1,104,19,4,0,17,1450,2,9,0,0,0,2,0.0,0,0,0,0,116,0,0,7.15,0,0,0,0,0,0,0,0,1450.0,0.0,0,9,1,6,1,2,50.0,0,21,13,61.9,4,39,4,1,96,66.21,72,501,836,1337,121.5,10,1,1510,14,3,0,Amir Rrahmani,Napoli,332155,2714,italy,2526,20260428
24,1,25.0,191,35,45.45,403,486,889,87.76,38,62.3,23,20,1,0,0,0,79,2,3,6,4,61,20,0,0,6,17,81,1,0,1.46,2.52,26,0,17.65,3,3,4,13,11,2,3,0,,56,49.12,1,0,2,124,36,14,0,19,1522,2,11,0,0,0,1,0.0,0,0,0,0,177,4,0,7.14,0,1,0,0,0,0,0,0,507.33,0.0,0,15,2,5,6,11,42.31,0,38,19,50.0,14,54,26,4,94,53.71,77,503,510,1013,142.7,17,2,1317,7,2,0,Giorgio Scalvini,Atalanta,1012176,2686,italy,2526,20260428
13,2,15.38,185,22,43.14,440,601,1041,92.37,39,67.24,19,20,1,0,0,0,63,0,3,8,7,69,20,0,0,7,6,53,0,1,1.03,2.44,20,0,12.5,0,3,4,16,14,2,3,0,,46,57.5,2,0,1,86,17,8,1,18,1652,3,5,0,0,0,0,0.0,0,0,0,0,131,1,0,7.13,0,0,0,0,0,0,0,0,550.67,0.0,0,20,4,5,11,8,72.73,0,26,18,69.23,8,27,11,13,85,61.59,51,509,618,1127,142.5,24,0,1434,13,2,0,Yann Bisseck,Inter,906275,2697,italy,2526,20260428
5,24,37.5,199,10,55.56,389,212,601,87.87,5,38.46,8,25,3,0,0,0,70,6,0,5,1,2,25,0,0,24,21,84,0,0,4.01,1.3,13,0,30.0,0,6,9,16,13,3,5,1,,73,48.99,0,0,0,83,5,48,1,14,1301,0,2,0,1,0,0,0.0,0,0,0,0,191,14,0,7.12,0,5,0,0,0,0,0,0,216.83,0.0,1,11,9,8,7,17,47.22,0,17,12,70.59,47,18,36,64,78,48.15,18,450,234,684,178.1,20,3,969,39,0,0,Martin Baturina,Como,1090019,2704,italy,2526,20260428
52,0,0.0,28,242,35.85,151,578,729,62.36,11,84.62,2,30,0,0,0,0,298,0,0,0,9,28,30,0,0,0,1,3,5,1,0.06,,0,0,0.0,196,0,0,44,38,6,0,0,-0.37,2,66.67,0,29,0,440,0,0,0,30,2700,0,0,0,0,0,0,0.0,5,0,2,0,448,0,9,7.12,0,0,9,70,49,120,1,35,0.0,0.0,0,0,0,0,0,1,100.0,9,0,0,0.0,0,130,1,0,13,81.25,675,487,682,1169,213.5,0,1,1529,5,0,0,Emil Audero,Cremonese,318603,2761,italy,2526,20260428
15,0,0.0,102,51,50.0,394,638,1032,89.82,51,52.58,46,23,3,0,0,0,97,0,1,3,11,86,23,0,0,2,4,75,0,0,1.1,2.02,18,0,25.0,6,4,7,16,13,3,3,1,,33,53.23,3,0,0,117,24,8,0,22,1905,0,9,0,0,0,1,0.0,0,0,0,0,142,2,0,7.11,0,1,0,0,0,0,0,0,476.25,0.0,0,13,3,5,8,1,16.67,0,23,12,52.17,8,43,6,1,84,52.83,102,468,681,1149,163.5,16,3,1399,9,4,0,Bremer,Juventus,885197,2687,italy,2526,20260428
45,2,66.67,284,87,64.93,817,1047,1864,92.09,50,53.76,43,32,0,0,0,0,124,1,1,4,14,102,32,0,0,4,10,83,0,2,1.35,2.05,25,0,8.7,0,2,2,26,24,2,2,0,,64,61.54,2,0,0,160,37,7,0,30,2730,2,13,0,0,0,0,0.0,0,0,0,0,186,2,0,7.1,0,0,0,0,0,0,0,0,1365.0,0.0,0,19,4,13,6,1,50.0,0,47,22,46.81,7,82,2,3,114,57.87,134,922,1102,2024,227.3,23,3,2400,17,4,0,Manuel Akanji,Inter,383560,2697,italy,2526,20260428
2,0,0.0,1,13,39.39,7,36,43,67.19,1,100.0,0,2,0,0,0,0,11,0,0,0,1,3,2,0,0,0,0,0,0,0,0.0,,0,0,0.0,5,0,0,0,0,0,0,0,0.23,1,100.0,0,2,0,21,0,0,0,1,172,0,0,0,0,0,0,0.0,0,0,0,0,21,0,0,7.1,0,0,3,0,2,2,0,1,0.0,0.0,0,0,0,0,0,0,0.0,3,0,0,0.0,0,9,0,0,2,100.0,33,17,47,64,14.2,0,0,77,1,0,0,Massimo Pessina,Bologna,1530540,2685,italy,2526,20260428
23,2,12.5,191,16,61.54,297,117,414,78.11,23,46.0,27,26,4,0,0,0,50,11,15,22,0,18,26,0,0,28,8,121,0,1,1.96,12.16,41,0,18.6,0,16,20,18,15,3,16,0,,81,46.29,4,0,3,116,5,32,5,24,1963,8,0,0,0,0,0,0.0,0,0,0,0,243,23,0,7.1,0,7,0,0,0,0,0,0,122.69,0.0,0,76,10,29,35,18,45.0,0,21,11,52.38,32,34,40,16,104,46.22,26,394,136,530,184.5,86,4,914,43,3,0,Lautaro Martínez,Inter,823984,2697,italy,2526,20260428
