accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,appearances,assists,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goals,goalsAssistsSum,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,matchesStarted,minutesPlayed,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,rating,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,player,team,player id,team id,data_country,data_season
100,0,0.0,208,154,63.37,724,1250,1974,91.39,67,62.04,41,29,1,0,0,0,,2,2,2,10,74,28,0,0,3,9,76,0,1,0.81,1.84,22,0,9.52,,2,3,22,20,2,2,0,,48,57.83,1,0,1,186,14,12,0,27,2450,1,,0,0,0,0,0.0,0,0,0,0,205,2,0,7.18,0,1,0,0,0,0,0,0,1225.0,0.0,0,19,2,16,3,3,50.0,0,33,18,54.55,12,173,6,1,115,60.21,243,840,1321,2160,200.9,21,3,2408,12,2,0,Amir Rrahmani,Napoli,332155,2714,italy,2223
105,9,10.23,519,100,58.48,1028,947,1966,86.04,41,54.67,34,37,4,0,0,0,,6,0,8,17,50,37,0,0,17,24,120,0,0,4.36,2.7,31,0,9.68,,3,7,24,19,5,2,1,,108,55.67,1,0,0,319,30,47,1,36,3257,4,,0,0,0,0,0.0,0,0,0,0,472,15,0,7.17,0,1,0,0,0,0,0,0,1085.67,0.0,0,27,4,10,13,12,41.38,0,60,29,48.33,47,187,29,88,149,55.39,171,1346,1027,2285,265.4,31,4,3053,36,2,0,Giovanni Di Lorenzo,Napoli,153257,2714,italy,2223
73,64,30.92,218,69,53.91,449,366,751,80.58,5,29.41,12,33,3,0,0,0,,12,3,12,1,13,33,0,0,11,10,56,0,0,5.46,3.06,12,1,8.16,,4,7,24,21,3,3,1,,66,60.0,0,0,1,181,18,60,3,26,2088,5,,0,1,0,1,0.0,0,0,0,0,374,15,0,7.17,0,1,0,0,0,0,0,0,522.0,14.29,7,25,24,22,15,5,27.78,0,31,25,80.65,59,135,18,207,71,55.91,128,732,407,932,236.7,49,1,1507,30,0,0,Federico Dimarco,Inter,284361,2697,italy,2223
74,4,13.79,361,79,53.02,749,702,1447,77.05,96,57.49,71,36,8,0,0,0,,14,4,18,13,47,36,0,0,66,43,253,0,0,4.86,6.78,45,1,14.06,,9,17,27,20,7,8,1,,169,48.15,2,0,3,431,28,42,3,34,3028,2,,0,0,0,0,0.0,0,0,0,0,675,24,0,7.17,0,4,0,0,0,0,0,0,336.44,12.5,8,38,26,26,20,39,54.93,0,58,35,60.34,42,161,71,29,265,51.16,149,1099,808,1878,258.0,64,6,2603,72,10,0,Sergej Milinković-Savić,Lazio,331447,2699,italy,2223
14,20,18.18,282,15,46.88,440,125,545,79.22,1,14.29,6,28,6,0,0,0,,7,1,17,2,3,28,0,0,53,13,150,0,0,4.27,3.87,22,1,12.5,,7,13,33,26,7,6,1,,126,46.67,0,0,2,143,12,61,0,27,2191,7,,0,0,1,0,100.0,0,1,0,1,410,21,0,7.16,1,7,0,0,0,0,0,0,313.0,10.0,10,31,25,17,22,64,52.03,0,21,15,71.43,61,32,123,110,127,45.85,32,653,145,688,200.5,56,2,1250,41,8,1,Armand Laurienté,Sassuolo,932643,2793,italy,2223
59,36,24.49,512,58,58.59,1012,621,1597,87.55,8,38.1,13,35,7,0,0,1,,7,4,13,9,4,35,0,0,31,49,128,0,0,6.32,4.42,15,0,12.77,,6,13,19,14,5,3,3,,81,41.33,0,0,0,227,9,67,0,27,2443,2,,0,1,2,0,50.0,0,1,0,0,440,21,0,7.15,0,6,0,0,0,0,0,0,407.17,0.0,4,17,30,15,19,19,48.72,0,49,29,59.18,66,104,39,147,89,41.01,99,1296,675,1824,250.2,47,6,2307,13,4,0,Luis Alberto,Lazio,111416,2699,italy,2223
53,2,10.53,294,60,61.86,636,507,1141,83.71,37,57.81,27,31,2,0,0,0,,4,1,5,4,24,31,0,0,21,37,137,0,1,2.76,2.55,43,0,7.14,,3,5,31,29,2,2,1,,137,55.47,0,0,1,222,21,37,0,26,2309,2,,0,1,0,1,0.0,0,0,0,0,336,21,0,7.14,0,3,0,0,0,0,0,0,769.67,0.0,0,13,29,20,17,26,68.42,0,79,49,62.03,36,99,38,19,174,55.95,97,814,568,1363,221.3,42,2,1813,32,10,0,Nicolás Domínguez,Bologna,871765,2685,italy,2223
50,43,38.39,514,36,60.0,897,399,1253,87.5,4,23.53,13,37,8,0,0,0,,12,1,16,1,6,37,0,0,15,13,90,0,0,7.52,3.49,21,0,5.66,,3,11,21,18,3,3,0,,74,49.01,0,0,1,179,14,84,2,27,2305,2,,0,0,0,0,0.0,0,0,0,0,325,21,0,7.14,0,1,0,0,0,0,0,0,768.33,0.0,6,18,35,18,19,22,43.14,0,17,10,58.82,84,87,51,112,78,46.43,60,1110,434,1432,264.1,53,3,1831,35,3,0,Piotr Zieliński,Napoli,138605,2714,italy,2223
129,0,0.0,33,301,56.05,92,808,900,78.06,6,85.71,1,38,0,0,0,0,,0,0,0,21,29,38,1,0,0,0,1,1,0,0.06,0.0,0,0,0.0,,0,0,30,23,7,0,0,2.64,4,100.0,0,21,0,253,0,1,0,37,3412,0,,0,0,0,0,0.0,2,0,0,0,263,0,14,7.11,0,0,15,57,42,100,1,23,0.0,0.0,0,0,0,0,0,1,100.0,14,1,0,0.0,1,238,1,0,10,90.91,537,262,891,1153,270.3,0,0,1494,5,1,0,Ivan Provedel,Lazio,308182,2699,italy,2223
39,0,0.0,54,90,57.69,330,1170,1500,90.2,79,61.24,50,30,1,0,0,0,,3,6,8,12,115,30,0,0,8,7,95,0,2,0.61,4.92,29,0,12.5,,4,5,31,30,1,4,0,,43,48.86,4,0,0,163,42,9,0,30,2639,1,,0,0,0,1,0.0,0,0,0,0,195,4,0,7.11,0,0,0,0,0,0,0,0,659.75,0.0,0,31,1,17,7,3,42.86,0,29,20,68.97,9,80,7,0,122,56.22,156,423,1240,1663,213.2,32,4,2027,11,6,0,Bremer,Juventus,885197,2687,italy,2223
24,0,0.0,49,73,54.89,256,915,1171,87.45,72,75.0,24,32,1,0,0,0,,1,2,4,12,123,32,0,0,2,8,52,0,0,0.78,1.7,18,0,17.65,,3,4,27,24,3,3,0,,41,59.42,3,0,0,168,43,6,0,31,2807,1,,0,0,0,0,0.0,0,0,0,0,184,1,0,7.11,0,0,0,0,0,0,0,0,935.67,0.0,0,17,0,8,5,2,66.67,0,26,15,57.69,6,56,3,1,113,68.48,133,340,1000,1339,227.4,17,1,1682,14,7,0,Chris Smalling,Roma,47741,2702,italy,2223
32,0,0.0,36,114,61.96,186,761,947,89.26,9,29.03,22,18,0,0,0,0,,0,0,0,9,51,17,0,0,0,5,31,0,1,0.15,0.13,3,0,0.0,,0,0,7,6,1,0,0,,22,70.97,0,0,0,114,11,2,0,16,1414,0,,0,0,0,0,0.0,0,0,0,0,121,2,0,7.11,0,0,0,0,0,0,0,0,0.0,0.0,0,0,2,1,1,2,66.67,0,17,11,64.71,2,71,3,0,31,50.0,184,243,818,1061,120.8,2,0,1199,4,1,0,Patric,Lazio,217784,2699,italy,2223
90,38,27.14,301,122,61.0,641,614,1217,84.46,16,47.06,18,33,4,0,0,0,,5,0,11,4,32,33,0,0,22,21,105,0,0,4.54,1.35,31,0,6.06,,2,6,39,35,4,0,2,,87,50.0,0,0,1,224,14,56,0,28,2540,1,,0,0,0,1,0.0,0,0,0,0,396,10,0,7.1,0,2,0,0,0,0,0,0,1270.0,0.0,10,3,30,14,8,22,59.46,0,44,22,50.0,56,162,37,140,103,49.52,200,912,669,1441,234.4,33,5,1890,21,7,0,Răzvan Marin,Empoli,279563,2705,italy,2223
46,8,16.0,375,31,59.62,679,393,1064,79.82,14,40.0,21,38,2,0,0,0,,4,2,9,15,23,38,0,0,44,55,199,0,0,4.18,6.07,40,0,21.95,,9,11,24,18,6,9,0,,167,48.41,2,0,0,269,31,48,2,35,2967,7,,0,1,0,0,0.0,0,0,0,1,493,26,0,7.1,0,5,0,0,0,0,0,0,329.67,0.0,0,31,10,9,23,54,56.25,0,80,50,62.5,47,69,96,50,181,47.63,52,929,454,1333,269.9,41,3,1988,33,3,0,Felipe Anderson,Lazio,152276,2699,italy,2223
13,0,0.0,15,50,31.45,32,156,188,63.09,3,75.0,1,9,0,0,0,0,,1,0,0,1,4,9,2,0,0,0,1,1,2,0.06,0.0,0,0,0.0,,0,0,19,18,1,0,0,2.78,1,100.0,0,4,0,110,0,2,0,9,810,0,,0,0,0,0,0.0,3,0,0,0,115,0,3,7.1,0,0,3,31,14,46,0,12,0.0,0.0,0,0,0,0,0,0,0.0,3,0,0,0.0,2,49,0,0,4,80.0,159,131,167,298,63.9,0,2,394,1,0,0,Ionuț Radu,Cremonese,815202,2761,italy,2223
31,16,22.54,281,47,71.21,452,116,552,74.39,29,50.0,29,35,8,0,0,0,,15,12,31,3,7,35,0,0,38,8,171,0,0,6.19,10.86,20,0,16.3,,15,23,31,28,3,12,3,,115,44.75,1,0,4,190,15,50,4,28,2430,10,,0,1,0,0,0.0,0,0,0,1,439,16,0,7.09,1,10,0,0,0,0,0,0,162.0,0.0,0,60,32,32,29,77,50.0,0,8,7,87.5,49,54,154,71,144,45.71,66,665,148,742,248.3,92,9,1331,30,5,1,Rafael Leão,Milan,851284,2692,italy,2223
9,3,12.5,147,7,87.5,218,59,274,72.49,39,52.7,35,25,6,0,0,0,,7,4,8,3,16,25,0,0,28,3,92,0,0,2.92,8.97,16,0,19.61,,10,16,16,15,1,8,2,,25,30.49,1,0,2,104,0,33,6,19,1663,13,,0,1,2,0,100.0,0,2,0,0,219,5,0,7.09,0,3,0,0,0,0,0,0,166.3,0.0,0,42,9,21,22,16,55.17,0,3,1,33.33,32,12,29,24,64,41.03,8,327,75,378,177.3,51,3,621,6,1,0,Romelu Lukaku,Inter,78893,2697,italy,2223
6,19,32.2,220,9,42.86,319,112,412,80.47,1,20.0,4,16,6,0,0,0,,3,9,16,4,1,16,0,0,18,10,60,0,0,3.95,5.06,8,1,4.55,,2,8,15,14,1,1,1,,39,41.05,0,0,4,100,2,48,0,15,1218,8,,0,0,0,0,0.0,0,0,0,0,211,9,0,7.09,0,2,0,0,0,0,0,0,609.0,10.0,10,28,16,16,12,20,48.78,0,8,5,62.5,48,16,41,59,40,40.0,21,443,128,512,113.4,44,1,771,11,1,0,Gerard Deulofeu,Udinese,96372,2695,italy,2223
26,0,0.0,2,51,49.51,17,174,191,78.28,0,0.0,0,7,0,0,0,0,,0,0,0,4,4,7,0,0,0,0,0,0,0,0.01,0.0,0,0,0.0,,0,0,6,6,0,0,0,-1.17,1,100.0,0,3,0,53,0,0,0,7,630,0,,0,0,0,0,0.0,0,0,0,0,53,0,1,7.09,0,0,1,13,5,18,0,4,0.0,0.0,0,0,0,0,0,0,0.0,1,1,0,0.0,0,43,0,0,1,100.0,103,54,190,244,49.6,0,0,311,0,0,0,Pierluigi Gollini,Napoli,329175,2714,italy,2223
74,21,25.0,432,62,61.39,815,484,1278,85.03,20,57.14,15,35,6,0,0,0,,4,2,9,6,12,35,0,0,39,25,124,0,0,4.14,3.25,32,1,18.18,,6,12,31,29,2,5,1,,134,55.14,0,0,2,225,12,55,1,31,2621,9,,0,0,0,0,0.0,0,0,0,0,406,18,0,7.08,0,5,0,0,0,0,0,0,436.83,100.0,1,12,21,11,13,40,70.18,0,49,25,51.02,55,145,57,84,154,55.4,101,1058,529,1503,247.9,33,4,2002,45,6,0,Nicolò Barella,Inter,363856,2697,italy,2223
88,1,100.0,66,118,54.13,278,891,1168,85.01,88,65.19,47,32,2,0,0,0,,4,1,3,8,163,32,0,0,4,11,93,0,0,1.74,2.23,29,0,15.0,,3,5,38,34,4,3,0,,47,50.54,2,0,0,206,29,9,1,32,2732,0,,0,0,0,1,0.0,0,0,0,0,228,1,0,7.08,0,0,0,0,0,0,0,0,910.67,0.0,0,20,0,10,7,2,40.0,0,39,23,58.97,9,173,5,1,135,59.21,218,417,958,1374,226.4,20,4,1751,7,10,0,Jaka Bijol,Udinese,886930,2695,italy,2223
