accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,appearances,assists,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goals,goalsAssistsSum,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,matchesStarted,minutesPlayed,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,rating,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,player,team,player id,team id,data_country,data_season,download_date
24,17,24.29,201,25,58.14,305,113,418,74.91,11,35.48,20,31,4,0,0,0,55,6,3,17,1,6,31,0,0,23,25,105,0,1,2.89,3.86,18,0,17.39,0,8,12,24,21,3,6,2,,75,46.88,0,0,2,140,4,25,2,22,1828,13,0.0,0,1,0,0,0.0,0,0,0,0,296,13,0,6.91,0,6,0,0,0,0,0,0,228.5,0.0,0,20,26,11,18,18,46.15,0,24,15,62.5,24,49,39,70,86,45.03,43,417,141,558,214.2,46,2,932,33,3,0,Goncalo Guedes,Real Sociedad,280979,2824,spain,2526,20260428
9,17,25.0,179,8,38.1,286,124,410,77.36,6,37.5,10,23,2,0,0,1,82,5,4,11,1,8,23,0,0,29,17,150,0,0,4.75,4.79,20,0,9.76,0,4,6,25,17,8,4,0,,106,43.09,0,0,2,120,7,33,1,18,1562,6,0.0,0,0,2,0,50.0,0,1,0,1,356,19,0,6.9,0,3,0,0,0,0,0,0,390.5,0.0,0,33,8,16,14,64,45.71,0,15,9,60.0,33,29,140,68,112,42.75,21,390,140,530,158.8,41,3,1027,27,1,0,Nico Williams,Athletic Club,1085400,2825,spain,2526,20260428
21,0,0.0,70,48,46.15,213,498,711,84.74,42,56.0,33,23,0,0,0,0,62,1,2,4,7,109,23,0,0,4,4,63,0,0,0.72,0.77,21,0,0.0,15,0,0,21,16,5,0,0,,53,63.86,0,0,1,128,30,5,0,22,1816,2,17.0,0,0,0,0,0.0,0,0,0,0,149,1,0,6.9,0,0,0,0,0,0,0,0,0.0,0.0,0,5,3,4,0,3,50.0,0,31,24,77.42,5,43,6,1,95,60.13,104,306,533,839,158.8,8,2,1133,19,7,0,Matias Moreno,Levante UD,1496360,2849,spain,2526,20260428
37,14,22.22,259,38,59.38,423,260,683,81.31,28,59.57,19,28,2,0,1,0,81,5,5,11,0,9,28,0,1,19,7,113,0,0,2.57,5.8,43,0,16.67,0,6,8,25,23,2,6,0,,84,47.19,0,0,1,157,6,24,6,20,1615,7,3.0,0,0,2,0,50.0,0,1,0,0,310,15,0,6.9,1,0,0,0,0,0,0,0,269.17,0.0,4,19,17,9,16,20,41.67,0,34,18,52.94,24,58,48,63,112,49.78,64,547,293,840,193.3,36,0,1213,32,5,0,Brais Méndez,Real Sociedad,845385,2824,spain,2526,20260428
58,0,0.0,80,215,34.35,168,422,590,58.47,11,100.0,0,33,0,0,0,0,306,0,0,0,6,35,33,0,0,0,0,0,0,1,0.12,,0,0,0.0,173,0,0,48,38,10,0,0,-0.84,4,100.0,0,21,0,419,0,1,0,33,2970,0,0.0,0,0,0,0,0.0,5,0,2,0,426,0,4,6.9,0,0,59,60,28,92,2,15,0.0,0.0,0,0,0,0,0,0,0.0,58,1,0,0.0,1,101,0,0,15,100.0,626,529,480,1009,227.8,0,0,1337,7,1,0,Unai Simón,Athletic Club,797291,2825,spain,2526,20260428
3,0,0.0,83,4,44.44,139,74,213,60.17,107,52.97,95,32,0,0,1,1,40,1,10,10,2,39,32,0,0,26,3,175,0,1,1.42,14.72,43,0,19.05,0,16,16,31,25,6,16,0,,54,40.3,5,0,5,141,6,12,10,30,2551,20,6.0,0,0,8,0,75.0,0,6,0,2,273,7,0,6.9,0,1,0,0,0,0,0,0,159.44,0.0,0,76,8,39,35,3,20.0,0,20,14,70.0,12,12,15,3,161,47.92,9,261,93,354,220.8,84,3,749,33,3,0,Ante Budimir,Osasuna,37318,2820,spain,2526,20260428
23,9,14.06,224,27,50.94,376,124,500,79.62,8,34.78,15,27,5,0,0,0,98,10,5,5,0,10,27,0,0,26,14,133,0,1,4.08,2.41,32,1,9.68,0,3,8,24,21,3,1,2,,102,46.36,0,0,0,128,13,42,0,19,1563,4,3.0,0,0,0,0,0.0,0,0,0,0,337,18,0,6.9,0,3,0,0,0,0,0,0,521.0,100.0,1,22,9,16,10,48,49.48,0,26,15,57.69,42,50,97,64,110,45.27,53,480,148,628,186.3,31,1,1078,28,3,0,Ander Barrenetxea,Real Sociedad,966862,2824,spain,2526,20260428
35,6,28.57,199,64,44.76,501,633,1134,89.08,38,69.09,17,24,2,0,0,0,64,4,1,2,4,87,24,0,0,6,14,60,0,4,1.12,0.67,22,0,10.0,27,1,3,25,19,6,0,1,,52,54.74,0,0,0,139,25,10,1,21,1708,0,18.0,0,0,0,2,0.0,0,0,0,0,202,0,0,6.9,1,0,0,0,0,0,0,0,1708.0,0.0,0,6,4,5,3,3,50.0,0,32,17,53.13,10,79,6,21,90,60.0,143,603,670,1273,165.6,10,3,1610,18,3,1,Pedro Bigas,Elche,141832,2846,spain,2526,20260428
13,4,36.36,63,28,48.28,180,354,534,87.83,20,60.61,13,15,1,0,0,0,37,1,0,0,2,37,14,0,0,2,10,49,0,0,0.54,0.01,22,0,0.0,0,0,1,13,10,3,0,0,,33,47.83,0,0,1,74,22,2,0,15,1038,1,9.0,0,0,0,0,0.0,0,0,0,0,122,0,0,6.9,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,1,0,1,25.0,0,25,17,68.0,2,34,4,11,53,51.96,58,234,374,608,96.6,1,0,833,8,4,0,César Azpilicueta,Sevilla,21555,2833,spain,2526,20260428
26,0,0.0,48,42,51.85,147,387,534,86.41,21,56.76,16,15,0,0,0,0,54,0,0,1,2,63,15,0,0,2,8,37,0,1,0.14,0.29,9,0,0.0,0,0,0,14,10,4,0,0,,37,63.79,0,0,0,84,16,2,0,10,1001,1,12.0,0,0,0,0,0.0,0,0,0,0,99,0,0,6.9,0,0,0,0,0,0,0,0,0.0,0.0,0,5,1,4,1,6,75.0,0,21,11,52.38,2,49,8,1,58,61.05,81,201,417,618,103.5,6,1,799,10,3,0,Andres Castrin,Sevilla,1428699,2833,spain,2526,20260428
46,52,33.77,232,70,58.82,471,299,770,83.79,6,54.55,5,33,5,0,0,0,99,12,2,6,1,16,33,0,0,16,15,78,0,0,4.57,1.98,19,0,3.03,0,1,6,37,34,3,1,0,,82,52.9,0,0,0,149,23,53,0,25,2274,2,6.0,0,1,0,0,0.0,0,0,0,0,321,9,0,6.9,0,0,0,0,0,0,0,0,2274.0,0.0,1,9,24,15,12,32,57.14,0,23,11,47.83,52,78,56,154,88,53.01,119,595,324,919,227.6,33,0,1368,27,3,0,Sergi Darder,Mallorca,110783,2826,spain,2526,20260428
10,3,37.5,133,13,68.42,220,68,288,64.0,108,56.54,83,29,5,0,0,0,38,7,14,10,1,22,29,0,0,36,8,187,0,0,2.42,7.42,28,0,8.2,0,5,10,30,25,5,4,1,,89,46.11,0,0,0,162,3,29,5,20,1833,16,1.0,0,0,0,1,0.0,0,0,0,0,332,8,0,6.9,0,0,0,0,0,0,0,0,366.6,0.0,0,53,8,33,18,34,50.0,0,17,12,70.59,29,21,68,8,197,51.3,19,354,96,450,200.0,61,1,885,38,1,0,Álvaro Rodriguez,Elche,1154587,2846,spain,2526,20260428
14,3,11.11,128,22,52.38,241,165,406,76.03,50,60.98,32,24,0,0,0,0,61,3,6,6,2,27,24,0,1,20,16,114,1,0,2.0,4.21,28,0,11.63,0,5,5,15,13,2,5,0,,73,47.1,3,0,2,128,12,12,2,18,1460,2,3.0,0,0,0,0,0.0,0,0,0,1,234,8,0,6.9,1,0,0,0,0,0,0,0,292.0,0.0,0,33,10,17,20,24,51.06,0,24,16,66.67,12,31,47,27,123,51.9,42,347,187,534,165.5,43,3,887,25,4,0,Nicolás González,Atlético Madrid,901325,2836,spain,2526,20260428
13,0,0.0,26,27,42.86,105,453,558,89.71,33,61.11,21,16,0,0,0,0,27,1,0,0,4,111,16,0,0,1,1,33,0,0,0.17,0.19,10,0,0.0,33,0,0,17,16,1,0,0,,24,66.67,0,0,0,64,8,2,0,13,1257,0,15.0,0,0,0,1,0.0,0,0,0,0,72,0,0,6.89,0,0,0,0,0,0,0,0,0.0,0.0,0,2,0,2,0,1,50.0,0,19,11,57.89,2,31,2,1,57,63.33,63,147,475,622,110.3,2,0,820,4,3,0,Dani Calvo,Real Oviedo,560756,2851,spain,2526,20260428
19,0,0.0,90,36,48.65,355,558,913,92.78,27,69.23,12,15,0,0,0,0,55,1,1,1,3,46,15,0,0,0,1,22,0,0,0.6,0.88,9,0,9.09,15,1,1,14,12,2,1,0,,12,54.55,0,0,0,71,4,3,0,13,1222,1,2.0,0,1,0,0,0.0,0,0,0,0,80,2,0,6.89,0,1,0,0,0,0,0,0,1222.0,0.0,0,10,1,9,1,0,0.0,0,11,5,45.45,2,48,1,2,39,63.93,74,403,581,984,103.4,11,0,1091,1,0,0,Antonio Rudiger,Real Madrid,142622,2829,spain,2526,20260428
31,16,27.12,173,28,71.79,312,174,486,82.94,8,34.78,15,29,1,0,0,0,46,4,7,2,1,10,29,0,0,5,11,45,0,2,2.39,7.02,3,0,18.42,0,7,8,15,11,4,7,0,,25,45.45,0,0,1,100,4,23,5,9,1127,14,1.0,0,1,0,0,0.0,0,0,0,0,195,6,0,6.89,0,2,0,0,0,0,0,0,161.0,0.0,0,30,8,15,21,7,38.89,0,12,8,66.67,22,45,18,59,33,42.31,39,390,196,586,199.9,38,0,820,6,1,0,Antoine Griezmann,Atlético Madrid,85859,2836,spain,2526,20260428
28,2,14.29,238,35,50.72,473,408,881,82.65,34,50.0,34,30,5,0,0,0,121,3,4,3,2,50,30,0,1,24,24,126,0,5,3.41,3.96,38,0,13.04,0,3,8,24,20,4,3,0,,77,45.56,0,0,1,185,24,24,1,25,2164,1,14.0,0,0,0,1,0.0,0,0,0,0,269,12,0,6.88,1,2,0,0,0,0,0,0,721.33,0.0,0,19,4,13,7,11,55.0,0,43,21,48.84,24,61,20,14,111,46.84,69,584,482,1066,206.5,23,1,1430,23,5,0,Santi Comesaña,Villarreal,843678,2819,spain,2526,20260428
26,25,26.88,307,32,39.02,541,454,995,82.3,20,37.74,33,30,3,0,0,0,146,10,3,3,10,72,30,0,0,43,20,165,0,0,4.36,2.19,21,0,0.0,0,0,3,30,27,3,0,0,,136,50.75,0,0,0,214,38,41,0,29,2583,4,6.0,0,0,0,1,0.0,0,0,0,0,465,7,0,6.88,0,0,0,0,0,0,0,0,0.0,0.0,0,11,18,17,9,55,52.38,0,62,37,59.68,41,56,105,93,156,48.6,82,691,518,1209,206.5,29,4,2097,21,9,0,Andrei Rațiu,Rayo Vallecano,965031,2818,spain,2526,20260428
12,7,33.33,206,12,37.5,334,174,508,77.2,3,12.5,21,32,4,0,0,0,92,7,6,4,0,12,32,0,0,21,48,146,0,2,2.96,5.42,31,0,21.95,0,9,13,24,20,4,7,2,,79,38.73,0,0,1,150,8,33,1,26,2103,3,3.0,0,0,0,0,0.0,0,0,0,1,277,9,0,6.88,0,8,0,0,0,0,0,0,233.67,0.0,1,30,11,19,18,29,51.79,0,25,16,64.0,33,35,56,21,82,35.96,32,446,212,658,220.1,41,6,988,25,4,0,Alberto Moleiro,Villarreal,1012444,2819,spain,2526,20260428
67,6,23.08,269,90,58.44,715,718,1433,85.96,33,52.38,30,31,2,0,0,0,184,1,0,14,2,37,31,0,0,30,54,180,0,1,1.55,1.09,61,0,2.78,0,1,3,45,40,5,0,1,,140,48.28,0,0,0,234,50,16,1,31,2666,2,9.0,0,0,0,0,0.0,0,0,0,0,326,7,0,6.88,0,0,0,0,0,0,0,0,2666.0,0.0,0,6,30,11,11,21,75.0,0,86,47,54.65,16,123,28,26,173,49.01,154,877,790,1667,213.2,36,0,2152,35,7,0,Antonio Blanco,Deportivo Alavés,855832,2885,spain,2526,20260428
49,5,17.24,221,50,67.57,427,228,655,88.99,10,58.82,7,22,2,0,0,0,79,2,0,5,0,8,22,0,0,6,9,46,1,0,1.55,0.39,17,0,0.0,0,0,2,13,11,2,0,0,,40,50.63,0,0,0,81,9,12,0,10,1024,0,1.0,0,0,0,1,0.0,0,0,0,0,130,9,0,6.88,0,0,0,0,0,0,0,0,0.0,0.0,0,3,8,4,2,5,35.71,0,15,7,46.67,12,79,14,29,50,52.08,74,492,244,736,151.3,11,0,898,20,3,0,Moi Gomez,Osasuna,149370,2820,spain,2526,20260428
40,0,0.0,43,67,46.85,190,769,959,88.47,33,44.0,42,24,0,0,0,0,66,1,4,1,5,108,24,0,0,1,3,60,0,0,0.12,1.73,9,0,0.0,23,0,0,28,22,6,0,0,,35,66.04,0,0,0,125,24,3,0,21,1854,0,29.0,0,0,0,0,0.0,0,0,0,0,139,0,0,6.88,0,0,0,0,0,0,0,0,0.0,0.0,0,10,1,9,1,2,28.57,0,26,17,65.38,3,91,7,1,68,53.13,143,277,807,1084,165.0,11,1,1355,7,4,0,Fernando Calero,Espanyol,857205,2814,spain,2526,20260428
12,7,25.93,94,9,56.25,134,81,215,75.7,2,18.18,9,22,1,0,0,0,42,3,4,13,0,6,22,0,0,30,13,94,0,0,1.91,6.37,16,0,14.29,0,6,7,19,19,0,6,0,,48,36.09,0,0,0,69,13,15,2,10,1074,2,0.0,0,0,3,1,100.0,0,3,0,0,184,7,0,6.87,0,4,0,0,0,0,0,0,179.0,0.0,0,28,14,11,18,20,42.55,0,12,11,91.67,15,23,47,27,50,34.72,16,195,89,284,151.1,42,0,560,16,4,0,Largie Ramazani,Valencia,909966,2828,spain,2526,20260428
8,3,15.0,110,13,65.0,172,79,251,73.82,10,23.81,32,28,5,0,0,0,36,7,18,10,0,6,28,0,0,27,4,104,0,0,2.37,8.91,11,0,16.36,0,9,14,26,23,3,8,1,,76,51.35,1,0,1,89,5,24,0,20,1864,2,1.0,0,0,0,0,0.0,0,0,0,0,232,9,0,6.87,0,8,0,0,0,0,0,0,207.11,0.0,0,43,12,19,26,28,45.9,0,5,3,60.0,24,16,61,20,86,45.26,20,249,91,340,192.3,55,1,684,43,1,0,Georges Mikautadze,Villarreal,1009372,2819,spain,2526,20260428
3,2,66.67,17,2,66.67,27,13,40,86.96,1,50.0,1,3,1,0,0,0,1,1,0,2,0,0,3,0,0,2,2,7,0,0,0.29,0.08,2,0,0.0,0,0,1,0,0,0,0,0,,6,50.0,0,0,0,6,0,2,0,0,62,0,0.0,0,0,0,0,0.0,0,0,0,0,13,0,0,6.87,0,0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,1,100.0,0,0,0,0.0,2,6,1,3,7,50.0,3,33,13,46,20.6,2,0,64,5,0,0,Isco,Real Betis,103417,2816,spain,2526,20260428
14,26,27.66,334,18,54.55,468,86,554,84.71,4,57.14,3,28,6,0,0,0,35,6,9,26,0,13,28,0,0,19,4,85,0,0,4.07,6.95,8,0,10.0,0,7,13,20,18,2,6,1,,55,40.15,1,0,3,100,1,41,3,15,1489,10,3.0,0,0,0,0,0.0,0,0,0,0,299,8,0,6.86,0,3,0,0,0,0,0,0,212.71,0.0,10,39,31,17,27,25,32.89,0,8,8,100.0,41,31,76,94,59,40.97,33,553,101,654,192.2,70,1,1059,22,2,0,Marcus Rashford,FC Barcelona,814590,2817,spain,2526,20260428
69,27,22.88,267,79,49.07,553,444,997,80.34,15,53.57,13,31,4,0,0,0,138,9,3,11,6,44,31,0,0,7,42,103,0,0,3.15,1.95,35,0,0.0,0,0,4,36,29,7,0,0,,67,42.68,0,0,1,244,17,34,0,30,2624,0,4.0,0,0,0,0,0.0,0,0,0,0,409,11,0,6.86,0,0,0,0,0,0,0,0,0.0,0.0,1,12,9,6,4,12,60.0,0,45,22,48.89,34,138,20,118,82,44.32,161,729,512,1241,212.7,21,1,1727,11,8,0,Jon Moncayola,Osasuna,976141,2820,spain,2526,20260428
10,15,22.06,126,13,56.52,195,64,259,77.54,1,12.5,7,19,1,0,0,0,32,4,0,6,1,5,18,0,0,5,12,74,0,1,2.9,2.01,7,0,3.85,0,1,2,12,10,2,1,0,,54,44.63,0,0,0,75,2,18,0,13,1135,6,0.0,0,0,1,0,100.0,0,1,0,1,216,7,0,6.86,0,1,0,0,0,0,0,0,1135.0,0.0,0,18,8,8,12,27,38.57,0,10,5,50.0,18,19,70,68,55,42.64,23,257,77,334,123.5,26,1,608,17,1,0,Bryan Zaragoza,Celta Vigo,1084730,2821,spain,2526,20260428
24,2,50.0,88,26,55.32,220,276,496,82.8,41,64.06,23,23,2,0,0,0,81,2,0,3,2,45,23,0,0,14,9,74,1,1,0.95,0.38,19,0,10.0,0,1,3,23,18,5,1,0,,54,51.43,0,0,0,103,11,4,0,12,1251,2,12.0,0,0,0,0,0.0,0,0,0,0,143,2,0,6.86,1,1,0,0,0,0,0,0,1251.0,0.0,2,1,9,4,3,7,43.75,0,29,19,65.52,4,45,16,4,95,56.21,47,280,319,599,157.8,10,1,822,19,4,1,Kervin Arriaga,Levante UD,1083832,2849,spain,2526,20260428
3,0,0.0,20,3,100.0,23,11,34,87.18,3,75.0,1,7,0,0,0,0,3,0,0,1,0,4,5,0,0,4,3,12,0,0,0.45,0.3,0,0,20.0,0,1,1,5,5,0,1,0,,6,35.29,0,0,0,5,1,2,0,0,106,1,0.0,0,0,0,0,0.0,0,0,0,0,19,0,0,6.86,0,1,0,0,0,0,0,0,106.0,0.0,0,4,1,2,2,1,20.0,0,4,2,50.0,2,3,5,2,9,42.86,3,27,12,39,34.3,5,0,73,1,0,0,Adam Boayar,Elche,1518971,2846,spain,2526,20260428
27,0,0.0,101,64,50.0,415,1103,1518,91.34,72,56.25,56,31,1,0,0,0,98,2,3,4,5,179,31,0,1,5,9,103,0,6,0.37,1.21,32,0,6.67,26,1,2,43,38,5,1,0,,71,60.17,1,0,0,144,26,8,0,30,2688,1,37.0,1,0,0,0,0.0,0,0,0,0,176,0,0,6.86,1,0,0,0,0,0,0,0,2688.0,0.0,0,14,1,8,3,7,77.78,0,43,28,65.12,8,50,9,0,143,58.13,128,498,1164,1662,212.6,15,2,2094,21,6,0,Vitor Reis,Girona FC,1485300,24264,spain,2526,20260428
6,0,0.0,37,31,72.09,223,750,973,95.86,31,58.49,22,19,0,0,0,0,50,0,2,0,5,108,19,0,0,2,1,43,0,1,0.11,0.55,19,0,0.0,0,0,0,17,14,3,0,0,,31,59.62,0,0,0,42,17,1,0,17,1493,0,13.0,1,0,0,0,0.0,0,0,0,0,51,0,0,6.86,1,0,0,0,0,0,0,0,0.0,0.0,0,4,0,3,1,1,50.0,0,23,14,60.87,1,7,2,0,62,59.05,43,241,774,1015,130.3,4,0,1221,8,1,1,Carl Starfelt,Celta Vigo,360718,2821,spain,2526,20260428
32,10,33.33,141,44,58.67,312,304,616,87.62,8,88.89,1,27,0,0,0,0,55,3,0,1,0,13,26,0,0,9,10,38,1,4,1.0,0.17,12,0,0.0,0,0,0,20,16,4,0,0,,61,62.24,0,0,1,87,12,20,0,13,1155,0,7.0,0,0,0,0,0.0,0,0,0,0,143,1,0,6.86,0,0,0,0,0,0,0,0,0.0,0.0,2,0,2,1,0,8,50.0,0,32,22,68.75,20,53,16,30,69,64.49,75,374,329,703,178.3,2,0,888,21,2,0,Dani Parejo,Villarreal,39182,2819,spain,2526,20260428
39,6,26.09,219,31,62.0,336,85,421,78.54,3,42.86,4,27,3,0,0,0,40,7,2,5,0,2,26,0,0,14,7,34,0,0,3.49,4.31,2,0,15.38,0,4,7,9,7,2,4,0,,33,52.38,0,0,1,115,12,29,4,8,907,0,0.0,0,0,2,0,100.0,0,2,0,1,180,9,0,6.85,0,0,0,0,0,0,0,0,226.75,0.0,0,17,9,10,11,11,61.11,0,11,9,81.82,29,61,18,23,36,51.43,50,435,101,536,178.2,26,2,708,11,4,0,Iago Aspas,Celta Vigo,19356,2821,spain,2526,20260428
1,0,0.0,31,1,50.0,55,37,92,61.33,34,53.13,30,20,0,0,0,0,29,0,6,3,0,11,20,0,0,14,6,82,0,0,0.12,4.08,22,0,24.24,0,8,8,11,10,1,6,2,,36,40.91,3,0,0,58,4,4,2,8,905,6,1.0,0,0,0,0,0.0,0,0,0,0,132,6,0,6.85,0,3,0,0,0,0,0,0,113.13,0.0,0,27,6,13,17,9,42.86,0,10,5,50.0,4,4,21,1,70,46.05,2,108,42,150,137.0,33,1,348,17,3,0,Carlos Espí,Levante UD,1649918,2849,spain,2526,20260428
32,8,32.0,263,30,71.43,413,203,616,79.9,24,45.28,29,26,2,0,0,0,102,4,0,15,1,13,26,0,0,43,13,136,0,1,2.93,1.63,28,0,0.0,0,0,2,22,18,4,0,0,,115,51.8,0,0,0,155,9,33,0,23,1930,1,1.0,0,0,0,0,0.0,0,0,0,0,296,17,0,6.85,0,0,0,0,0,0,0,0,0.0,0.0,3,14,14,9,4,26,52.0,0,36,19,52.78,33,45,50,25,139,50.55,42,529,242,771,178.1,28,0,1160,54,6,0,Aimar Oroz,Osasuna,985329,2820,spain,2526,20260428
48,16,19.51,143,66,33.5,282,192,474,64.84,26,41.94,36,32,2,0,0,0,95,2,0,12,9,118,32,0,0,15,46,174,2,1,1.48,1.0,58,0,4.35,0,1,3,30,26,4,1,0,,182,56.88,0,0,0,257,22,15,0,31,2743,1,11.0,1,0,0,0,0.0,0,0,0,0,523,5,0,6.85,0,1,0,0,0,0,0,0,2743.0,0.0,0,5,18,6,5,26,53.06,0,101,63,62.38,15,111,49,82,208,54.45,197,481,250,731,219.1,23,1,1649,55,4,0,Juan Iglesias,Getafe,949707,2859,spain,2526,20260428
24,8,47.06,91,34,40.96,166,227,393,80.7,8,61.54,5,20,2,0,0,0,28,2,1,2,0,44,20,0,1,3,5,25,0,1,1.41,0.5,10,0,0.0,0,0,2,14,8,6,0,0,,40,66.67,0,0,0,94,9,9,0,7,767,0,3.0,0,0,0,0,0.0,0,0,0,0,116,1,0,6.85,1,0,0,0,0,0,0,0,0.0,0.0,0,4,3,1,4,5,71.43,0,19,12,63.16,9,50,7,17,48,65.75,83,230,257,487,136.9,7,1,663,16,1,0,Alejandro Francés,Girona FC,1002347,24264,spain,2526,20260428
41,2,25.0,79,43,35.83,280,674,954,85.71,32,48.48,34,25,1,0,0,0,112,2,0,2,5,99,25,0,0,9,6,77,1,0,0.99,0.79,25,0,14.29,5,1,2,29,24,5,1,0,,59,57.84,0,0,0,159,13,8,0,24,2095,0,12.0,0,0,0,2,0.0,0,0,0,0,201,2,0,6.84,0,1,0,0,0,0,0,0,2095.0,0.0,0,7,0,2,3,3,37.5,0,52,32,61.54,8,88,8,8,91,54.17,120,399,714,1113,171.1,7,3,1437,4,5,0,Enzo Boyomo,Osasuna,1067582,2820,spain,2526,20260428
26,24,33.8,179,32,42.67,329,350,679,84.56,12,40.0,18,21,1,0,0,0,80,2,0,1,2,52,21,0,0,14,11,92,0,1,2.21,0.19,27,0,0.0,0,0,1,22,18,4,0,0,,111,60.0,0,0,1,124,26,23,0,17,1557,2,5.0,0,0,0,1,0.0,0,0,0,0,260,7,0,6.84,0,0,0,0,0,0,0,0,0.0,0.0,0,4,1,3,1,36,61.02,0,43,28,65.12,23,49,59,71,123,57.21,75,414,389,803,143.7,5,0,1365,33,2,0,Javi Galán,Osasuna,825133,2820,spain,2526,20260428
25,10,32.26,167,32,42.11,301,259,560,82.84,7,35.0,13,26,2,0,0,0,94,3,3,9,5,38,26,0,0,18,26,99,0,1,1.62,3.85,30,0,12.9,0,4,6,20,15,5,4,0,,79,47.88,1,0,0,116,20,19,1,19,1724,0,3.0,0,0,0,2,0.0,0,0,0,1,224,8,0,6.84,0,2,0,0,0,0,0,0,431.0,0.0,1,16,15,10,12,14,46.67,0,41,28,68.29,19,43,30,31,86,46.49,76,379,297,676,177.9,31,2,1098,25,4,0,Aitor Ruibal,Real Betis,893062,2816,spain,2526,20260428
43,5,26.32,178,51,43.59,470,721,1191,90.23,26,53.06,23,26,0,0,0,0,82,0,1,0,4,73,26,0,0,3,15,76,0,2,0.6,0.35,33,0,0.0,28,0,0,31,23,8,0,0,,70,56.91,0,0,0,129,19,3,0,19,1840,1,15.0,0,0,0,0,0.0,0,0,0,0,170,1,0,6.84,1,0,0,0,0,0,0,0,0.0,0.0,0,4,2,4,2,6,66.67,0,55,30,54.55,3,94,9,19,96,55.81,117,562,758,1320,177.9,6,1,1621,9,6,1,Víctor Chust,Elche,855831,2846,spain,2526,20260428
13,0,0.0,142,6,54.55,238,92,330,79.9,18,32.14,38,26,0,0,0,0,43,1,8,10,2,16,25,0,0,29,14,111,0,0,1.17,9.26,17,0,20.45,0,9,9,30,23,7,9,0,,56,43.41,1,0,0,83,3,19,3,18,1533,4,1.0,0,0,2,0,100.0,0,2,0,0,183,9,0,6.84,0,5,0,0,0,0,0,0,170.33,0.0,2,36,8,11,23,14,48.28,0,11,5,45.45,19,17,29,2,74,40.0,11,303,110,413,171.0,44,0,679,31,2,0,Andre Silva,Elche,190159,2846,spain,2526,20260428
43,3,10.34,212,56,49.56,485,624,1109,87.25,37,55.22,30,26,2,0,0,0,72,4,1,3,7,83,25,0,0,8,19,77,0,1,2.02,0.99,15,0,0.0,8,0,2,25,18,7,0,0,,54,53.47,0,0,0,162,17,13,0,23,2119,2,9.0,0,0,0,1,0.0,0,0,0,0,238,6,0,6.84,0,0,0,0,0,0,0,0,0.0,0.0,0,15,4,11,5,8,57.14,0,42,26,61.9,13,82,14,29,91,54.17,113,614,657,1271,171.0,19,1,1640,4,2,0,Dávid Hancko,Atlético Madrid,807771,2836,spain,2526,20260428
18,1,50.0,99,27,75.0,223,218,441,88.38,12,42.86,16,15,0,0,0,0,41,1,0,1,1,22,15,0,0,15,10,69,0,0,0.45,0.08,23,0,0.0,0,0,0,13,11,2,0,0,,56,51.38,0,0,0,58,16,3,0,12,892,0,6.0,0,0,0,0,0.0,0,0,0,0,97,2,0,6.84,0,0,0,0,0,0,0,0,0.0,0.0,0,0,2,1,0,5,50.0,0,37,21,56.76,3,28,10,2,68,49.64,36,260,239,499,102.6,2,0,682,14,5,0,Johnny Cardoso,Atlético Madrid,990169,2836,spain,2526,20260428
