accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,appearances,assists,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goals,goalsAssistsSum,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,matchesStarted,minutesPlayed,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,rating,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,player,team,player id,team id,data_country,data_season
29,12,32.43,184,40,78.43,354,206,548,92.26,4,44.44,5,10,1,0,0,0,,1,0,3,1,1,10,0,0,11,3,23,0,0,,,4,0,8.33,,1,2,15,15,0,0,1,,43,70.49,0,0,0,46,0,17,1,9,762,1,,0,0,0,0,0.0,0,0,0,1,99,4,0,7.28,0,0,0,0,0,0,0,0,762.0,0.0,0,5,7,4,5,16,94.12,0,9,3,33.33,17,41,17,37,47,67.14,51,419,212,594,72.8,12,1,735,18,2,0,Tom Cairney,Fulham,82566,43,england,2021
142,2,14.29,530,155,73.81,1420,1124,2542,91.27,80,71.43,32,34,2,0,0,0,,1,2,9,13,54,32,0,0,22,33,135,2,1,,,44,0,6.25,,2,4,27,25,2,2,0,,129,55.6,1,0,2,243,36,34,0,31,2747,2,,0,1,1,0,100.0,0,1,0,0,308,24,0,7.28,0,1,0,0,0,0,0,0,1373.5,0.0,0,16,16,15,8,28,84.85,0,72,40,55.56,33,196,33,14,209,60.76,210,1593,1206,2785,232.9,32,3,3191,30,6,0,Rodri,Manchester City,827606,17,england,2021
43,1,33.33,140,76,47.2,458,905,1362,89.43,42,66.67,21,19,0,0,0,0,,1,0,3,11,51,19,0,0,1,3,43,0,0,,,16,0,7.14,,1,1,10,9,1,1,0,,45,67.16,0,0,0,161,18,3,1,19,1710,1,,1,0,0,0,0.0,0,0,0,0,183,3,0,7.26,0,0,0,0,0,0,0,0,1710.0,0.0,0,9,5,4,7,3,50.0,0,31,23,74.19,3,99,6,3,87,66.92,161,569,957,1523,137.9,14,0,1713,11,0,0,Antonio Rüdiger,Chelsea,142622,38,england,2021
82,55,21.91,372,78,42.16,1046,1111,2102,86.4,47,41.96,65,38,7,0,0,1,,3,1,7,9,52,38,0,0,14,41,165,0,0,,,45,4,18.6,,8,15,68,59,9,4,4,,120,54.55,0,0,3,331,42,61,0,38,3420,0,,0,1,4,1,75.0,0,3,0,0,591,13,0,7.25,0,8,0,0,0,0,0,0,427.5,20.0,20,10,33,12,24,17,77.27,0,76,50,65.79,60,183,22,251,167,50.3,185,1485,1199,2433,275.4,43,3,3145,27,5,0,James Ward-Prowse,Southampton,161717,45,england,2021
23,36,24.32,352,28,63.64,651,267,882,83.44,20,24.1,63,37,10,0,0,0,,14,10,15,7,3,37,0,0,50,54,212,0,0,,,14,0,25.0,,17,27,36,36,0,14,3,,125,45.62,1,0,5,175,14,75,5,36,3121,16,,0,0,1,0,100.0,0,1,0,0,440,16,0,7.24,0,11,0,0,0,0,0,0,183.59,0.0,1,44,24,17,36,39,54.17,0,32,18,56.25,75,36,72,148,145,40.62,44,893,312,1057,267.9,68,5,1657,54,0,0,Heung-min Son,Tottenham Hotspur,111505,33,england,2021
6,4,14.81,50,4,40.0,82,38,116,87.22,2,100.0,0,4,1,0,0,0,,2,0,0,0,2,4,0,0,0,2,3,0,0,,,1,0,20.0,,1,2,2,2,0,1,0,,0,0.0,0,0,0,17,0,5,0,3,227,0,,0,0,0,0,0.0,0,0,0,0,43,0,0,7.23,0,1,0,0,0,0,0,0,227.0,0.0,2,1,4,3,2,0,0.0,0,0,0,0.0,5,12,0,27,2,40.0,10,118,42,133,28.9,5,1,178,0,0,0,Conor Hourihane,Aston Villa,100574,40,england,2021
39,24,22.64,368,34,64.15,664,210,850,83.33,2,15.38,11,31,5,0,0,0,,6,0,26,3,4,31,0,0,33,27,112,0,0,,,19,1,10.67,,8,13,28,25,3,5,3,,118,53.88,0,0,2,170,9,52,2,24,2103,5,,0,1,0,0,0.0,0,0,0,2,372,13,0,7.22,0,6,0,0,0,0,0,0,262.88,7.69,13,21,54,26,23,29,56.86,0,32,16,50.0,51,79,51,106,120,51.72,53,894,232,1020,223.9,75,2,1505,57,4,0,James Maddison,Leicester City,356398,31,england,2021
38,0,0.0,183,61,58.65,649,962,1611,93.28,38,64.41,21,22,0,0,0,0,,0,2,4,14,54,22,0,1,2,5,34,1,0,,,7,0,26.67,,4,4,12,10,2,4,0,,40,75.47,1,0,0,116,18,2,1,22,1934,1,,0,0,0,0,0.0,0,0,0,0,125,2,0,7.22,1,2,0,0,0,0,0,0,483.5,0.0,0,11,4,6,5,10,90.91,0,21,10,47.62,2,63,11,1,78,69.64,104,710,1018,1727,158.8,15,3,1912,9,0,0,John Stones,Manchester City,152077,17,england,2021
31,9,15.0,394,29,69.05,654,148,793,78.67,36,36.0,64,35,7,0,0,0,,11,18,23,8,9,35,0,0,61,21,255,0,0,,,53,0,11.7,,11,18,28,26,2,11,0,,207,52.01,2,0,3,215,15,61,4,31,2810,31,,0,0,0,0,0.0,0,0,0,1,513,28,0,7.21,0,5,0,0,0,0,0,0,255.45,0.0,0,81,13,35,36,82,56.94,0,48,30,62.5,61,59,144,60,243,48.8,42,888,180,1008,252.5,94,4,1740,78,3,0,Sadio Mané,Liverpool,217704,44,england,2021
117,29,37.66,232,136,63.55,531,687,1189,84.69,30,46.88,34,29,2,0,0,0,,5,0,2,8,49,28,0,0,16,36,144,1,2,,,46,1,6.67,,1,3,34,31,3,0,1,,125,53.19,0,0,0,215,45,35,0,28,2429,0,,0,0,0,0,0.0,0,0,0,0,338,11,0,7.21,0,1,0,0,0,0,0,0,2429.0,33.33,3,2,13,8,5,20,62.5,0,74,38,51.35,35,176,32,77,155,51.84,214,719,762,1404,202.0,15,2,1884,31,10,0,Kalvin Phillips,Leeds United,786028,34,england,2021
0,0,0.0,0,4,23.53,1,38,39,75.0,0,0.0,0,2,0,0,0,0,,0,0,0,1,2,2,0,0,0,0,0,0,0,,,0,0,0.0,,0,0,1,1,0,0,0,,0,0.0,0,1,0,13,0,0,0,2,180,0,,0,0,0,0,0.0,0,0,0,0,13,0,0,7.2,0,0,1,6,0,6,0,1,0.0,0.0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0,0,0,0,0.0,17,10,42,52,14.4,0,1,73,0,0,0,Caoimhin Kelleher,Liverpool,827362,44,england,2021
20,13,17.57,330,9,69.23,535,150,672,88.19,16,37.21,27,28,5,0,0,0,,5,4,12,3,10,26,0,0,15,14,96,0,0,,,12,0,20.0,,9,14,16,15,1,9,0,,94,57.67,0,0,2,90,11,36,5,17,1613,3,,0,0,0,0,0.0,0,0,0,0,255,12,0,7.2,0,4,0,0,0,0,0,0,179.22,0.0,0,38,7,13,20,38,56.72,0,22,11,50.0,36,26,67,74,110,53.4,13,668,168,762,187.1,45,4,1148,34,0,0,Phil Foden,Manchester City,859765,17,england,2021
52,0,0.0,84,45,41.28,301,639,940,84.15,96,65.75,50,17,1,0,0,0,,1,1,2,7,81,17,0,0,3,13,83,0,0,,,20,0,6.67,,1,2,11,10,1,1,0,,32,49.23,1,0,0,177,20,7,0,15,1455,0,,0,0,0,0,0.0,0,0,0,0,190,2,0,7.19,0,0,0,0,0,0,0,0,1455.0,0.0,0,15,0,11,2,2,100.0,0,22,14,63.64,7,105,2,1,128,60.66,109,411,707,1117,122.3,15,2,1335,9,2,0,Nathaniel Phillips,Liverpool,920393,44,england,2021
25,6,15.79,222,16,61.54,377,158,529,83.57,0,0.0,5,16,4,0,0,1,,3,2,12,2,0,16,0,0,22,9,80,0,0,,,21,0,21.43,,9,13,19,16,3,9,0,,54,41.86,0,0,0,104,4,18,4,16,1424,6,,0,0,2,0,50.0,0,1,0,2,223,7,0,7.19,0,5,0,0,0,0,0,0,158.22,0.0,1,23,19,8,22,18,41.86,0,12,6,50.0,18,39,43,38,54,40.3,26,489,182,633,115.1,42,1,897,24,3,0,Jesse Lingard,West Ham United,205508,37,england,2021
45,36,24.83,326,48,57.83,543,241,748,79.57,13,27.66,34,33,6,0,0,0,,11,2,14,4,14,33,0,1,45,42,187,0,0,,,34,1,16.92,,11,17,55,48,7,6,5,,118,43.54,0,0,3,192,29,60,11,30,2581,13,,0,0,4,0,100.0,0,4,0,1,470,36,0,7.18,1,0,0,0,0,0,0,0,234.64,10.0,10,23,42,23,28,40,54.05,0,26,15,57.69,60,79,74,145,131,41.19,83,805,280,940,237.1,65,3,1556,52,2,0,Matheus Pereira,West Bromwich Albion,377238,8,england,2021
22,57,30.16,457,29,50.0,839,586,1368,85.02,38,57.58,28,32,5,0,0,0,,7,0,2,10,39,32,0,0,21,15,125,0,2,,,42,0,9.09,,1,6,33,32,1,1,0,,108,52.68,0,0,0,241,19,73,1,30,2655,3,,1,1,0,0,0.0,0,0,0,0,488,11,0,7.18,0,0,0,0,0,0,0,0,2655.0,0.0,0,8,3,3,6,36,64.29,0,44,28,63.64,72,50,56,189,146,53.87,58,1154,644,1609,229.9,11,4,2416,28,8,0,Luke Shaw,Manchester United,190839,35,england,2021
92,0,0.0,53,266,38.78,176,533,709,62.58,11,84.62,2,38,0,0,0,0,,0,0,0,15,14,38,1,0,0,1,3,1,1,,,1,0,0.0,,0,0,46,38,8,0,0,,11,91.67,0,39,0,424,2,2,0,38,3420,0,,0,0,0,0,0.0,6,0,1,0,439,0,4,7.18,0,0,12,81,60,142,5,29,0.0,0.0,0,0,0,0,0,0,0.0,12,3,3,100.0,2,184,0,0,22,88.0,686,514,619,1133,272.9,0,1,1540,8,1,0,Emiliano Martínez,Aston Villa,158263,40,england,2021
2,0,0.0,0,11,55.0,4,64,68,87.18,2,100.0,0,3,0,0,0,0,,0,0,0,1,4,3,0,0,0,0,0,0,0,,,0,0,0.0,,0,0,2,1,1,0,0,,0,0.0,0,4,0,10,0,0,0,3,270,0,,0,0,0,0,0.0,0,0,0,0,11,0,4,7.17,0,0,0,4,4,8,0,2,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,5,0,0,2,100.0,20,7,71,78,21.5,0,0,116,0,0,0,Kiko Casilla,Leeds United,18184,34,england,2021
41,0,0.0,176,53,55.79,527,717,1244,86.87,57,61.29,36,26,4,0,0,0,,3,0,3,6,52,26,0,0,14,40,149,0,0,,,54,0,6.25,,1,5,31,29,2,0,1,,127,52.92,0,0,0,188,61,16,1,25,2179,0,,0,0,0,1,0.0,0,0,0,0,250,17,0,7.17,0,0,0,0,0,0,0,0,2179.0,0.0,0,7,9,12,1,16,53.33,0,96,63,65.63,16,62,30,5,184,55.26,95,619,818,1432,186.3,16,2,1846,16,6,0,Wilfred Ndidi,Leicester City,787885,31,england,2021
62,1,11.11,298,84,66.67,618,596,1213,75.48,234,59.24,161,38,1,0,0,0,,2,1,13,10,102,38,0,1,21,49,308,0,0,,,69,0,15.63,,10,11,47,39,8,10,0,,130,46.93,3,0,1,394,62,18,1,38,3420,2,,1,0,0,1,0.0,0,0,0,0,483,16,0,7.16,1,6,0,0,0,0,0,0,342.0,0.0,0,52,12,28,23,16,55.17,0,78,41,52.56,18,107,29,9,364,54.17,126,908,708,1607,272.2,64,2,2185,43,7,0,Tomáš Souček,West Ham United,799041,37,england,2021
84,0,0.0,127,115,63.89,643,1162,1805,93.04,47,63.51,27,23,0,0,0,0,,0,1,4,10,82,23,0,0,2,7,50,1,0,,,13,0,15.38,,2,2,20,18,2,2,0,,38,62.3,2,0,0,135,33,5,0,23,1938,0,,0,0,0,0,0.0,0,0,0,0,154,3,0,7.16,1,0,0,0,0,0,0,0,969.0,0.0,0,13,0,5,4,2,66.67,0,20,12,60.0,5,129,3,3,85,62.96,180,734,1209,1940,164.7,13,4,2168,16,3,1,Thiago Silva,Chelsea,33541,38,england,2021
77,67,30.59,357,93,57.76,717,512,1162,81.6,22,33.85,43,34,8,0,1,0,,5,2,15,10,15,34,0,0,17,29,119,0,1,,,19,0,9.38,,3,11,28,27,1,3,0,,70,47.95,0,0,2,262,23,70,0,27,2489,5,,0,0,4,0,75.0,0,3,0,1,488,19,0,7.16,0,3,0,0,0,0,0,0,829.67,0.0,6,16,16,10,7,9,45.0,0,45,24,53.33,70,144,20,219,92,43.6,161,1069,574,1424,243.4,32,1,1984,16,3,0,Pascal Groß,Brighton & Hove Albion,48480,30,england,2021
122,1,14.29,466,120,74.53,952,590,1541,89.59,31,50.0,31,24,0,0,0,0,,3,1,11,5,11,24,0,0,18,32,141,0,0,,,48,0,4.55,,1,1,18,16,2,0,1,,119,51.97,0,0,0,179,30,30,0,20,1858,0,,0,0,0,1,0.0,0,0,0,0,249,15,0,7.16,0,1,0,0,0,0,0,0,1858.0,0.0,1,3,19,6,5,33,68.75,0,61,36,59.02,30,181,48,7,150,51.55,161,1098,629,1720,171.8,22,3,2039,25,4,0,Thiago Alcântara,Liverpool,53825,44,england,2021
58,0,0.0,107,91,57.59,473,1140,1613,90.87,87,69.6,38,24,0,0,0,0,,0,3,6,9,91,24,0,0,4,4,64,0,0,,,17,0,18.52,,5,5,25,22,3,5,0,,21,44.68,4,0,2,162,28,4,0,22,2036,0,,0,0,0,0,0.0,0,0,0,0,178,1,0,7.15,0,1,0,0,0,0,0,0,407.2,0.0,0,23,4,9,12,2,50.0,0,16,10,62.5,4,97,4,0,108,62.79,158,568,1207,1775,171.7,27,4,2016,6,3,0,Kurt Zouma,Chelsea,139227,38,england,2021
89,21,15.22,539,115,44.92,1194,855,2028,81.71,35,55.56,28,38,4,0,0,0,,3,1,16,11,16,38,0,0,35,63,184,0,1,,,37,0,12.24,,6,10,50,46,4,4,2,,182,53.85,0,0,2,454,46,52,1,37,3358,0,,0,3,2,0,100.0,0,2,0,0,680,18,0,7.15,0,5,0,0,0,0,0,0,559.67,0.0,4,16,33,13,20,43,67.19,0,86,45,52.33,49,244,64,138,217,54.11,256,1660,960,2482,271.6,49,3,3151,54,6,0,Youri Tielemans,Leicester City,331737,31,england,2021
13,0,0.0,27,14,36.84,139,340,479,87.73,23,67.65,11,10,2,0,0,0,,3,0,1,3,22,9,0,0,1,1,23,0,0,,,11,0,20.0,,1,3,5,5,0,1,0,,18,60.0,1,0,0,67,7,3,0,9,691,0,,0,0,0,0,0.0,0,0,0,0,71,1,0,7.14,0,0,0,0,0,0,0,0,691.0,0.0,0,5,0,2,2,0,0.0,0,14,9,64.29,3,40,0,0,41,64.06,38,189,357,546,64.3,5,2,620,4,2,0,Joël Matip,Liverpool,51501,44,england,2021
24,7,24.14,567,23,65.71,856,208,1057,83.69,18,30.0,42,37,5,0,0,0,,12,19,36,8,10,37,0,0,82,9,203,1,0,,,22,0,17.46,,22,27,41,37,4,20,2,,76,32.07,2,0,1,206,1,58,19,34,3079,13,,0,1,6,0,100.0,0,6,0,2,497,29,0,7.14,0,1,0,0,0,0,0,0,139.95,0.0,1,98,28,38,52,36,42.86,0,18,9,50.0,57,64,84,29,94,31.65,35,1057,235,1263,264.2,126,4,1842,22,0,0,Mohamed Salah,Liverpool,159665,44,england,2021
29,13,21.67,443,27,36.99,831,714,1532,84.92,38,50.67,37,34,4,0,0,0,,2,0,1,13,61,34,0,0,21,13,126,0,2,,,31,0,28.57,,2,6,36,34,2,2,0,,136,60.44,0,0,0,272,62,31,0,34,3060,1,,0,0,0,0,0.0,0,0,0,0,425,5,0,7.14,0,2,0,0,0,0,0,0,1530.0,0.0,0,5,2,2,4,34,56.67,0,88,54,61.36,31,51,60,60,174,58.0,73,1028,836,1804,242.7,7,3,2656,14,3,0,Aaron Wan-Bissaka,Manchester United,863653,35,england,2021
46,39,23.64,272,46,56.1,466,204,633,72.26,9,20.0,36,30,9,0,0,0,,12,4,19,5,26,30,0,0,34,46,183,0,0,,,13,1,8.96,,6,15,34,32,2,3,3,,121,45.15,0,0,3,243,29,64,5,26,2369,14,,0,0,0,0,0.0,0,0,0,0,564,15,0,7.14,0,1,0,0,0,0,0,0,394.83,25.0,4,44,23,24,24,56,50.91,0,34,17,50.0,64,90,110,165,130,41.53,82,780,259,876,214.1,67,1,1573,31,3,0,Raphinha,Leeds United,831005,34,england,2021
89,0,0.0,153,180,57.51,483,1505,1988,89.43,78,66.67,39,33,0,0,0,0,,1,4,5,11,104,33,0,2,1,7,67,0,0,,,22,0,15.63,,5,5,38,37,1,5,0,,56,66.67,4,0,1,235,32,10,0,33,2936,2,,1,0,0,0,0.0,0,0,0,0,256,4,0,7.13,2,1,0,0,0,0,0,0,587.2,0.0,3,26,6,12,15,6,75.0,0,30,15,50.0,10,187,8,1,134,66.67,313,651,1573,2223,235.4,32,5,2554,20,5,0,Lewis Dunk,Brighton & Hove Albion,115365,30,england,2021
52,27,19.85,377,51,42.86,730,502,1205,82.03,38,52.78,34,27,5,0,0,0,,2,1,7,9,47,27,0,0,19,18,103,0,0,,,23,0,11.11,,3,8,23,21,2,3,0,,99,58.93,0,0,0,264,24,30,2,27,2290,8,,0,0,0,0,0.0,0,0,0,0,473,7,0,7.13,0,1,0,0,0,0,0,0,763.33,0.0,0,22,5,10,10,16,59.26,0,42,22,52.38,30,121,27,136,137,57.08,119,1015,590,1469,192.6,27,2,2199,41,3,0,Ben Chilwell,Chelsea,802695,38,england,2021
117,1,33.33,276,152,61.54,700,1242,1941,87.28,135,75.84,43,34,1,0,0,0,,0,0,9,13,122,34,0,0,6,11,105,1,3,,,40,0,5.56,,2,3,36,33,3,2,0,,68,52.31,2,0,1,283,60,7,0,34,3048,1,,0,0,0,0,0.0,0,0,0,0,315,3,0,7.13,0,0,0,0,0,0,0,0,1524.0,0.0,0,33,3,17,10,8,57.14,0,29,17,58.62,7,188,14,3,203,65.91,247,884,1343,2224,242.5,36,5,2623,31,11,0,Harry Maguire,Manchester United,149380,35,england,2021
123,4,17.39,360,193,63.7,844,831,1671,84.44,26,50.98,25,36,1,0,0,0,,3,0,22,7,40,36,0,0,16,52,142,0,2,,,46,0,7.46,,5,6,42,40,2,5,0,,112,48.91,1,0,1,308,65,33,0,31,2679,0,,0,0,3,0,100.0,0,3,0,0,378,12,0,7.13,0,4,0,0,0,0,0,0,535.8,0.0,12,14,53,29,16,10,66.67,0,86,46,53.49,33,232,15,23,138,49.29,303,1073,929,1979,256.7,67,3,2453,17,8,0,Rúben Neves,Wolverhampton,280955,3,england,2021
54,46,21.4,246,40,37.04,526,502,982,77.57,92,68.66,42,30,7,0,0,0,,11,0,6,9,72,30,0,1,20,25,128,0,0,,,33,0,0.0,,0,7,42,32,10,0,0,,103,54.5,0,0,4,284,31,47,0,30,2682,4,,0,1,0,0,0.0,0,0,0,0,574,6,0,7.13,1,0,0,0,0,0,0,0,0.0,0.0,3,4,9,7,0,18,64.29,0,63,38,60.32,46,106,28,215,195,60.37,108,877,604,1266,213.9,13,4,2123,22,2,0,Lucas Digne,Everton,96538,48,england,2021
