accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,appearances,assists,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goals,goalsAssistsSum,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,matchesStarted,minutesPlayed,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,rating,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,player,team,player id,team id,data_country,data_season
88,35,27.78,1069,71,73.96,1672,277,1914,85.14,7,41.18,10,35,9,0,0,2,,22,11,55,11,0,35,0,0,87,11,217,2,0,,,22,3,15.31,,30,39,35,29,6,22,8,,277,57.23,2,0,8,334,6,81,27,33,3023,7,,0,4,5,0,60.0,0,3,0,0,694,16,0,8.33,0,1,0,0,0,0,0,0,100.77,7.5,40,93,103,50,91,160,64.52,0,18,10,55.56,77,164,248,126,284,56.69,96,2076,298,2248,291.6,196,22,3207,99,4,0,Lionel Messi,Barcelona,12994,2817,spain,2021
1,0,0.0,0,9,36.0,8,6,14,45.16,1,100.0,0,1,0,0,0,0,,0,0,0,0,2,1,0,0,0,0,0,0,0,,,0,0,0.0,,0,0,2,2,0,0,0,,0,0.0,0,0,0,17,0,0,0,1,90,0,,0,0,0,0,0.0,2,0,1,0,17,0,1,8.0,0,0,0,5,2,7,0,1,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,2,0,0,1,100.0,25,19,12,31,8.0,0,1,40,0,0,0,Ángel Jiménez,Granada,1089219,33779,spain,2021
182,37,29.37,624,229,87.07,1228,701,1892,93.62,12,60.0,8,28,10,0,0,0,,11,3,5,7,9,28,0,0,8,33,78,0,3,,,27,1,8.82,,3,13,21,19,2,0,3,,89,55.97,0,0,0,129,15,67,0,24,2121,1,,0,0,0,0,0.0,0,0,0,0,253,20,0,7.68,0,3,0,0,0,0,0,0,707.0,100.0,1,8,26,17,12,16,88.89,0,42,22,52.38,67,226,18,126,101,56.42,263,1415,732,2021,214.9,34,8,2384,31,6,0,Toni Kroos,Real Madrid,26502,2829,spain,2021
39,14,40.0,280,58,61.7,497,253,736,69.7,62,47.69,68,33,7,0,0,0,,14,10,19,4,25,33,0,0,59,27,233,0,0,,,44,0,23.71,,23,30,34,32,2,21,2,,153,48.11,0,0,5,320,15,44,19,30,2682,19,,0,0,10,0,100.0,0,10,0,0,551,20,0,7.56,0,4,0,0,0,0,0,0,116.61,0.0,0,82,15,31,47,71,62.28,0,24,15,62.5,44,81,114,35,215,47.99,94,772,319,1056,249.5,97,10,1687,58,3,0,Gerard Moreno,Villarreal,146866,2819,spain,2021
36,7,25.0,416,49,80.33,689,283,965,78.84,17,27.42,45,33,13,0,0,0,,16,7,7,6,20,33,0,0,27,21,141,0,0,,,24,1,28.0,,14,27,44,38,6,12,2,,123,56.16,0,0,3,259,16,64,9,33,2870,13,,0,2,5,1,100.0,0,5,0,0,409,24,0,7.46,0,5,0,0,0,0,0,0,205.0,16.67,6,40,10,16,27,60,70.59,0,11,3,27.27,62,56,85,28,140,49.82,61,924,328,1224,246.3,50,8,1688,53,9,0,Iago Aspas,Celta Vigo,19356,2821,spain,2021
29,5,27.78,459,43,82.69,755,273,1023,84.62,26,38.81,41,34,9,0,0,0,,10,19,25,10,24,34,0,0,39,10,125,0,0,,,17,0,18.7,,23,32,24,23,1,19,4,,72,46.15,6,0,7,186,8,38,5,33,2901,23,,0,0,1,0,100.0,0,1,0,0,328,18,0,7.44,0,12,0,0,0,0,0,0,126.13,0.0,6,91,32,43,55,39,62.9,0,8,6,75.0,38,46,62,18,98,43.95,52,925,302,1209,253.0,123,7,1639,25,2,0,Karim Benzema,Real Madrid,3306,2829,spain,2021
4,2,50.0,88,0,0.0,138,29,165,83.76,2,33.33,4,7,0,0,0,0,,3,1,1,0,0,7,0,0,8,8,37,0,0,,,6,0,28.57,,4,4,5,5,0,4,0,,31,48.44,0,0,0,32,3,9,0,6,436,2,,0,0,0,0,0.0,0,0,0,2,70,4,0,7.34,0,4,0,0,0,0,0,0,109.0,0.0,0,12,2,6,7,11,47.83,0,9,4,44.44,9,5,23,4,33,47.14,0,166,35,197,51.4,14,2,299,11,1,0,Ansu Fati,Barcelona,962883,2817,spain,2021
141,42,37.5,696,177,74.68,1472,977,2407,90.22,24,50.0,24,36,4,0,0,0,,7,0,5,5,18,36,0,0,21,48,136,0,3,,,32,1,11.11,,3,7,43,39,4,0,3,,162,59.12,0,0,0,261,45,44,0,36,3119,0,,0,1,0,0,0.0,0,0,0,0,399,16,0,7.34,0,3,0,0,0,0,0,0,1039.67,16.67,6,7,20,13,9,37,75.51,0,65,40,61.54,43,200,49,112,186,57.76,237,1728,1052,2668,264.2,27,4,3187,60,5,0,Dani Parejo,Villarreal,39182,2819,spain,2021
143,15,18.99,667,164,79.23,1239,724,1948,88.14,19,47.5,21,35,3,0,0,0,,7,0,16,6,11,35,0,0,33,23,124,0,1,,,30,0,11.11,,5,8,23,21,2,5,0,,125,54.82,1,0,1,262,48,50,2,32,2743,1,,0,0,0,0,0.0,0,0,0,0,428,31,0,7.31,0,2,0,0,0,0,0,0,548.6,0.0,1,17,28,14,15,55,74.32,0,37,23,62.16,50,198,74,79,144,53.73,207,1493,796,2210,255.8,45,7,2703,33,4,0,Luka Modrić,Real Madrid,15466,2829,spain,2021
73,34,32.38,378,66,45.52,698,519,1183,79.4,41,63.08,24,28,6,0,0,0,,7,0,1,16,47,28,0,0,7,26,92,0,1,,,30,0,0.0,,0,6,13,13,0,0,0,,94,58.02,0,0,0,307,40,35,0,28,2477,6,,0,1,0,0,0.0,0,0,0,0,450,8,0,7.29,0,0,0,0,0,0,0,0,0.0,0.0,1,1,2,1,1,19,76.0,0,61,39,63.93,34,145,25,105,135,59.47,145,998,597,1490,204.2,3,1,2121,15,0,0,Kieran Trippier,Atlético Madrid,69256,2836,spain,2021
83,39,30.95,333,99,58.93,692,575,1228,85.81,19,59.38,13,32,8,1,0,1,,10,3,10,5,40,32,0,0,13,33,99,0,0,,,26,0,29.73,,11,19,41,30,11,9,2,,102,54.26,0,0,0,203,23,45,1,31,2737,0,,0,0,9,0,77.78,0,7,0,0,367,11,0,7.29,0,10,0,0,0,0,0,0,248.82,0.0,8,17,20,10,17,25,64.1,0,41,24,58.54,45,164,39,126,121,55.0,168,936,621,1431,233.3,37,6,1927,37,7,0,Carlos Soler,Valencia,832427,2828,spain,2021
121,5,21.74,297,150,64.94,735,890,1620,83.85,101,55.8,80,34,4,0,0,0,,4,5,10,15,54,34,0,0,28,40,208,0,0,,,55,0,13.04,,6,10,20,18,2,6,0,,148,53.62,4,0,2,312,70,25,0,32,2903,4,,0,0,0,0,0.0,0,0,0,0,409,11,0,7.27,1,2,0,0,0,0,0,0,483.83,0.0,0,26,20,25,11,13,56.52,0,84,49,58.33,25,195,23,23,249,54.49,231,955,1000,1932,247.2,46,8,2483,55,9,1,Casemiro,Real Madrid,122951,2829,spain,2021
18,1,33.33,48,20,74.07,128,69,196,89.09,2,50.0,2,3,0,0,0,0,,0,0,3,2,1,3,0,0,1,3,12,0,0,,,5,0,0.0,,0,0,1,1,0,0,0,,15,60.0,0,0,0,24,2,0,0,2,199,0,,0,0,0,0,0.0,0,0,0,0,28,1,0,7.27,0,0,0,0,0,0,0,0,0.0,0.0,0,0,5,2,0,7,87.5,0,7,4,57.14,0,25,8,3,17,58.62,27,152,71,220,21.8,5,1,255,1,1,0,Thomas Partey,Atlético Madrid,316148,2836,spain,2021
77,25,26.04,358,65,67.01,640,457,1072,87.65,10,52.63,9,24,5,0,0,0,,5,2,5,6,23,24,0,0,21,30,101,0,1,,,30,0,9.52,,2,7,16,14,2,2,0,,124,57.41,1,0,0,151,19,44,0,21,1850,3,,0,0,0,1,0.0,0,0,0,0,315,9,0,7.25,0,1,0,0,0,0,0,0,925.0,0.0,0,9,12,8,8,32,71.11,0,61,37,60.66,44,114,45,96,134,57.02,97,808,511,1223,174.1,21,5,1775,31,3,0,Lucas Vázquez,Real Madrid,255239,2829,spain,2021
32,4,50.0,183,20,66.67,299,118,413,71.83,26,49.06,27,32,3,0,0,0,,5,11,17,4,13,32,0,0,27,9,99,0,0,,,21,1,20.19,,21,24,21,19,2,20,1,,64,47.06,3,0,5,162,5,27,5,30,2519,33,,0,0,3,0,100.0,0,3,0,2,282,13,0,7.25,0,13,0,0,0,0,0,0,119.95,14.29,7,81,23,44,43,13,39.39,0,11,7,63.64,27,60,33,8,90,47.62,30,434,149,575,231.9,104,8,932,40,6,0,Luis Suárez,Atlético Madrid,16943,2836,spain,2021
88,1,50.0,129,114,79.17,410,605,1014,91.93,30,63.83,17,15,0,0,0,0,,1,4,3,6,39,15,0,0,0,4,36,0,1,,,17,0,11.76,,2,2,13,12,1,2,0,,25,56.82,0,0,0,89,19,4,0,15,1276,2,,0,0,2,1,100.0,0,2,0,1,99,1,0,7.25,0,2,0,0,0,0,0,0,638.0,0.0,3,14,3,8,6,5,71.43,0,15,12,80.0,4,112,7,2,55,60.44,144,461,644,1103,108.7,17,5,1244,5,3,0,Sergio Ramos,Real Madrid,10710,2829,spain,2021
36,10,45.45,541,38,77.55,876,282,1148,87.3,19,52.78,17,36,7,0,0,1,,9,13,9,5,11,36,0,0,23,28,90,0,0,,,13,0,18.31,,13,20,31,25,6,11,2,,96,56.8,0,0,2,167,12,42,12,32,2620,13,,0,0,2,0,50.0,0,1,0,2,255,24,0,7.24,0,1,0,0,0,0,0,0,201.54,0.0,0,58,13,28,34,26,70.27,0,37,22,59.46,42,55,37,22,115,56.1,49,1017,320,1315,260.7,71,5,1675,34,4,0,Antoine Griezmann,Barcelona,85859,2817,spain,2021
106,37,35.92,501,125,69.83,924,559,1446,87.37,8,25.0,24,31,6,0,0,1,,13,4,17,7,5,31,0,0,26,18,93,0,0,,,15,0,17.02,,8,14,30,27,3,7,1,,69,50.0,1,0,1,209,13,59,5,28,2506,2,,0,0,3,0,66.67,0,2,0,0,363,14,0,7.22,0,2,0,0,0,0,0,0,313.25,0.0,5,20,27,17,13,32,74.42,0,16,9,56.25,59,169,43,103,77,45.29,179,1156,602,1655,223.7,47,4,2060,21,4,0,Sergio Canales,Real Betis,41560,2816,spain,2021
19,12,26.67,128,21,67.74,241,153,382,82.51,4,33.33,8,9,2,0,0,0,,5,1,3,0,4,9,0,0,13,9,53,0,0,,,7,0,7.69,,1,3,13,12,1,1,0,,50,52.63,0,0,0,81,13,14,0,8,747,1,,0,0,1,0,100.0,0,1,0,0,169,4,0,7.21,0,1,0,0,0,0,0,0,747.0,0.0,1,6,7,5,5,23,57.5,0,14,6,42.86,14,36,40,45,54,50.47,31,336,172,463,64.9,13,1,673,13,1,0,José Campaña,Levante UD,96373,2849,spain,2021
24,42,27.81,257,24,55.81,449,216,623,76.72,20,30.77,45,33,8,1,0,0,,10,6,16,1,14,33,0,0,42,21,156,0,0,,,24,0,17.74,,11,19,24,23,1,10,1,,91,45.05,1,0,2,189,15,52,9,30,2431,17,,0,1,7,0,85.71,0,6,0,1,425,33,0,7.21,0,1,0,0,0,0,0,0,221.0,0.0,5,41,21,19,27,23,46.0,0,30,17,56.67,51,49,50,151,111,41.57,43,718,245,812,237.9,62,4,1378,40,1,0,Mikel Oyarzabal,Real Sociedad,823622,2824,spain,2021
37,15,24.59,368,49,61.25,669,398,1052,84.63,22,40.74,32,37,11,0,0,0,,10,1,8,12,23,37,0,0,51,36,198,0,0,,,58,0,24.49,,12,23,24,22,2,10,2,,145,46.62,1,0,3,191,29,45,5,33,2960,6,,0,1,0,1,0.0,0,0,0,0,389,19,0,7.21,0,6,0,0,0,0,0,0,246.67,0.0,0,28,21,19,22,39,59.09,0,71,42,59.15,44,60,66,61,167,45.75,80,859,445,1243,266.7,49,3,1857,38,6,0,Marcos Llorente,Atlético Madrid,353138,2836,spain,2021
2,0,0.0,3,3,30.0,7,41,48,82.76,3,100.0,0,1,0,0,0,0,,0,0,0,0,4,1,0,0,0,1,3,0,0,,,2,0,0.0,,0,0,1,1,0,0,0,,1,25.0,0,0,0,10,2,0,0,1,90,0,,0,0,0,0,0.0,0,0,0,0,11,0,0,7.2,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,0,0.0,0,5,0,0,4,57.14,10,12,46,58,7.2,0,0,68,0,0,0,Diego Llorente,Real Sociedad,305278,2824,spain,2021
1,0,0.0,6,4,57.14,18,49,67,89.33,3,60.0,2,2,0,0,0,0,,0,0,0,1,5,1,0,0,0,2,6,0,0,,,1,0,0.0,,0,0,0,0,0,0,0,,1,20.0,0,0,0,8,1,0,0,1,94,0,,0,0,0,0,0.0,0,0,0,0,10,0,0,7.2,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,1,100.0,0,5,1,0,4,40.0,7,23,52,75,7.2,0,0,90,0,0,0,Víctor Chust,Real Madrid,855831,2829,spain,2021
79,24,20.17,842,62,48.82,1503,752,2231,86.88,4,33.33,8,35,5,0,0,0,,13,1,2,10,32,35,0,0,14,28,81,0,0,,,20,0,11.11,,3,8,34,28,6,3,0,,77,51.33,0,0,1,337,49,53,2,34,3030,10,,1,0,0,0,0.0,0,0,0,0,518,12,0,7.19,0,1,0,0,0,0,0,0,1010.0,0.0,1,14,13,15,10,17,53.13,0,45,30,66.67,53,144,32,119,81,50.0,127,1857,830,2568,251.7,27,3,3272,15,9,0,Jordi Alba,Barcelona,35199,2817,spain,2021
85,0,0.0,22,241,40.37,132,382,514,58.94,8,88.89,1,38,0,0,0,0,,0,0,0,18,19,38,0,0,0,0,1,0,2,,,0,0,0.0,,0,0,25,23,2,0,0,,4,100.0,0,13,0,358,0,0,0,38,3420,0,,1,0,0,0,0.0,4,0,2,0,363,0,13,7.17,0,0,7,65,35,103,4,32,0.0,0.0,0,0,0,0,0,1,100.0,7,0,0,0.0,0,152,1,0,12,92.31,597,423,449,872,272.3,0,4,1158,5,0,0,Jan Oblak,Atlético Madrid,69768,2836,spain,2021
57,1,14.29,735,77,73.33,1581,982,2562,91.93,40,56.34,31,37,4,0,0,0,,9,6,4,11,26,37,0,0,25,20,107,0,2,,,25,0,17.65,,3,7,35,29,6,3,0,,145,65.61,0,0,2,225,38,49,0,35,3159,4,,0,0,0,1,0.0,0,0,0,0,319,20,0,7.16,0,3,0,0,0,0,0,0,1053.0,0.0,0,13,4,7,6,58,86.57,0,44,27,61.36,49,94,67,7,185,63.36,105,1746,1048,2787,265.1,17,2,3194,44,5,0,Frenkie de Jong,Barcelona,795222,2817,spain,2021
59,48,30.77,244,68,41.21,548,552,1052,80.24,15,33.33,30,37,2,0,0,0,,6,0,3,7,50,37,0,0,39,26,181,0,0,,,61,0,11.11,,1,3,47,40,7,1,0,,306,66.96,0,0,0,259,39,43,1,34,3068,5,,0,1,0,0,0.0,0,0,0,0,554,10,0,7.14,0,0,0,0,0,0,0,0,3068.0,0.0,0,2,7,5,1,121,80.13,0,88,54,61.36,42,130,151,156,321,63.94,165,798,669,1311,264.0,9,2,2475,97,5,0,Javi Galán,Huesca,825133,24265,spain,2021
44,8,44.44,300,39,81.25,505,212,709,85.01,11,28.95,27,21,5,0,0,0,,6,3,5,3,7,21,0,0,16,13,94,0,2,,,24,0,10.0,,2,7,6,6,0,2,0,,71,51.45,1,0,0,125,13,28,1,17,1408,1,,0,0,0,1,0.0,0,0,0,0,201,16,0,7.13,0,0,0,0,0,0,0,0,704.0,0.0,2,16,4,12,3,31,65.96,0,19,12,63.16,28,71,47,18,82,46.59,48,614,238,834,149.8,20,3,1081,21,4,0,David Silva,Real Sociedad,11781,2824,spain,2021
23,0,0.0,17,76,37.62,54,98,152,54.68,1,100.0,0,10,0,0,0,0,,0,0,0,3,3,10,0,0,0,0,0,0,0,,,0,0,0.0,,0,0,11,9,2,0,0,,1,100.0,0,3,0,126,0,0,0,10,900,0,,0,0,0,0,0.0,2,0,1,0,129,0,3,7.13,0,0,4,24,10,34,1,7,0.0,0.0,0,0,0,0,0,0,0.0,4,0,0,0.0,0,44,0,0,2,100.0,202,157,121,278,71.3,0,1,368,2,0,0,Jasper Cillessen,Valencia,123865,2828,spain,2021
47,3,14.29,326,55,49.55,576,330,903,76.66,82,53.59,71,26,4,0,0,0,,5,4,10,8,25,26,0,0,26,27,211,0,0,,,79,0,6.06,,2,6,22,21,1,2,0,,144,50.7,0,0,1,275,32,30,2,25,2156,3,,0,1,0,0,0.0,0,0,0,0,394,20,0,7.13,0,0,0,0,0,0,0,0,1078.0,0.0,0,25,8,13,10,31,67.39,0,61,36,59.02,29,100,46,21,226,51.72,111,815,384,1178,185.3,33,3,1640,54,5,0,Mikel Merino,Real Sociedad,592010,2824,spain,2021
81,28,27.72,454,71,66.36,745,222,939,85.99,5,45.45,6,34,4,0,0,0,,5,1,12,0,6,34,0,0,38,31,110,0,0,,,25,0,6.25,,3,7,20,18,2,1,2,,114,52.29,0,0,1,153,8,46,3,28,2231,6,,0,2,0,0,0.0,0,0,0,0,335,16,0,7.12,0,0,0,0,0,0,0,0,743.67,0.0,2,13,35,19,17,58,84.06,0,20,10,50.0,44,126,69,101,119,51.97,107,951,242,1092,242.2,48,1,1535,37,2,0,Suso,Sevilla,96370,2833,spain,2021
83,55,32.16,439,105,49.07,793,610,1348,82.1,22,64.71,12,34,6,0,0,0,,10,2,4,9,55,34,0,0,12,7,47,1,0,,,10,0,0.0,,0,6,31,28,3,0,0,,67,65.69,0,0,0,294,37,64,0,34,2833,2,,0,0,0,0,0.0,0,0,0,0,486,11,0,7.12,0,0,0,0,0,0,0,0,0.0,0.0,0,11,4,9,2,23,76.67,0,27,21,77.78,64,173,30,171,89,65.44,214,1084,729,1642,242.1,15,2,2388,19,4,0,Jesús Navas,Sevilla,11869,2833,spain,2021
22,5,19.23,220,34,45.33,414,185,594,58.64,257,70.22,109,37,3,0,0,2,,5,13,22,5,56,37,0,0,36,20,228,0,1,,,43,2,11.83,,11,14,50,44,6,8,3,,121,50.42,3,0,2,419,15,30,2,34,3032,14,,0,0,4,0,50.0,0,2,0,1,605,20,0,7.12,0,6,0,0,0,0,0,0,275.64,50.0,4,70,23,38,33,28,50.91,0,27,14,51.85,30,53,55,26,378,62.38,75,789,250,1013,263.3,93,2,1603,74,1,0,Joselu,Deportivo Alavés,69418,2885,spain,2021
19,6,12.77,281,20,57.14,435,137,566,68.11,187,47.7,205,37,2,0,0,0,,3,8,12,3,28,37,0,0,64,16,355,0,0,,,68,0,13.79,,12,14,49,45,4,10,2,,150,50.0,2,0,3,265,7,27,2,36,3101,15,,0,0,0,0,0.0,0,0,0,0,538,52,0,7.11,1,8,0,0,0,0,0,0,258.42,0.0,1,70,17,41,34,36,66.67,0,24,18,75.0,27,36,54,47,337,48.7,35,712,166,831,263.2,87,2,1519,92,2,1,Kike García,Eibar,84972,2839,spain,2021
0,0,0.0,2,1,16.67,4,7,11,47.83,2,100.0,0,1,0,0,0,0,,0,0,0,0,8,1,0,0,0,0,2,0,0,,,2,0,0.0,,0,0,2,2,0,0,0,,2,50.0,0,0,0,12,3,0,0,1,90,0,,0,0,0,0,0.0,0,0,0,1,20,0,0,7.1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,1,100.0,0,2,0,1,4,66.67,6,10,14,23,7.1,0,0,49,1,1,0,Sergio Barcia,Granada,1084706,33779,spain,2021
0,0,0.0,2,2,100.0,4,10,14,87.5,0,0.0,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,1,1,3,0,0,,,0,0,0.0,,0,0,1,0,1,0,0,,8,80.0,0,0,0,2,1,0,0,1,74,0,,0,0,0,0,0.0,0,0,0,0,4,0,0,7.1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,1,0,4,100.0,0,2,1,50.0,0,0,4,0,8,72.73,2,5,11,16,7.1,1,0,30,2,0,0,Jonathan Carmona,Elche,1022223,2846,spain,2021
37,7,22.58,133,38,64.41,264,309,566,84.73,14,66.67,7,13,2,0,0,0,,2,1,5,2,18,13,0,0,3,9,42,0,0,,,17,0,0.0,,0,2,6,5,1,0,0,,45,56.25,0,0,1,102,13,9,0,11,952,0,,0,0,0,1,0.0,0,0,0,0,165,7,0,7.08,0,0,0,0,0,0,0,0,0.0,0.0,0,2,7,2,2,8,57.14,0,27,20,74.07,9,59,14,31,59,58.42,59,358,341,668,92.1,9,1,978,10,5,0,Daniel Carvajal,Real Madrid,138572,2829,spain,2021
64,2,9.52,270,97,52.15,775,1351,2124,90.11,102,60.36,67,34,1,0,0,0,,2,1,3,15,100,34,0,0,10,14,118,0,0,,,20,0,9.52,,2,3,28,25,3,2,0,,80,61.07,1,0,0,233,40,10,0,33,2976,3,,0,0,0,2,0.0,0,0,0,0,313,5,0,7.08,0,1,0,0,0,0,0,0,1488.0,0.0,0,20,1,12,6,30,75.0,0,27,15,55.56,10,126,40,21,182,60.67,186,925,1453,2357,240.8,21,3,2771,23,4,0,Jules Koundé,Sevilla,827212,2833,spain,2021
61,0,0.0,131,113,60.11,509,1073,1582,89.58,73,76.04,23,31,0,0,0,0,,1,0,4,12,110,31,0,0,6,9,52,0,2,,,16,0,11.76,,2,2,23,21,2,2,0,,37,56.06,1,0,1,184,36,4,1,31,2716,0,,1,0,0,0,0.0,0,0,0,0,210,1,0,7.06,0,0,0,0,0,0,0,0,1358.0,0.0,0,16,1,9,4,5,100.0,0,22,14,63.64,4,113,5,2,110,67.9,188,617,1151,1766,218.9,17,1,2060,10,2,0,Raphaël Varane,Real Madrid,138310,2829,spain,2021
12,18,16.22,297,20,43.48,490,211,683,80.73,2,18.18,9,30,10,0,0,0,,7,3,7,4,10,30,0,0,51,19,162,0,1,,,31,0,13.95,,6,16,13,12,1,5,1,,126,45.16,1,0,0,163,17,48,0,25,2186,4,,0,1,0,1,0.0,0,0,0,0,445,18,0,7.06,0,5,0,0,0,0,0,0,364.33,0.0,1,29,14,12,24,66,55.0,0,27,15,55.56,47,40,120,111,128,44.14,46,719,238,846,211.8,43,2,1489,33,6,0,Yannick Carrasco,Atlético Madrid,182001,2836,spain,2021
117,0,0.0,696,107,70.39,1574,876,2450,91.32,41,51.25,39,36,5,0,0,0,,6,1,1,5,17,36,0,0,10,49,142,0,2,,,45,0,0.0,,0,5,30,26,4,0,0,,130,55.79,0,0,0,233,53,30,0,32,2527,0,,0,0,0,0,0.0,0,0,0,0,273,23,0,7.06,0,0,0,0,0,0,0,0,0.0,0.0,0,1,2,1,1,8,88.89,0,63,35,55.56,30,166,9,3,171,54.63,152,1742,944,2683,254.0,3,0,3005,60,9,0,Sergio Busquets,Barcelona,39433,2817,spain,2021
2,2,22.22,21,2,50.0,34,6,38,80.85,0,0.0,0,3,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,1,0,0,,,0,0,0.0,,0,0,1,0,1,0,0,,4,80.0,0,0,0,9,0,4,0,0,49,0,,0,0,0,0,0.0,0,0,0,0,18,1,0,7.05,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,1,0,3,75.0,0,1,1,100.0,4,4,4,9,4,80.0,4,50,6,47,14.1,1,0,66,0,0,0,Iñigo Vicente,Athletic Club,605674,2825,spain,2021
39,0,0.0,22,131,37.22,49,794,843,78.27,11,100.0,0,38,0,0,0,0,,0,0,0,17,22,38,0,0,0,1,2,1,1,,,1,0,0.0,,0,0,28,26,2,0,0,,2,50.0,0,22,0,234,1,0,0,38,3420,0,,0,0,0,1,0.0,8,0,1,0,238,0,5,7.05,0,0,10,58,31,90,1,25,0.0,0.0,0,0,0,0,0,0,0.0,10,0,0,0.0,0,79,0,0,13,86.67,352,215,862,1077,267.9,0,3,1473,3,0,0,Thibaut Courtois,Real Madrid,70988,2829,spain,2021
50,1,100.0,203,86,63.24,594,820,1413,89.71,55,57.89,40,31,4,0,0,0,,5,1,1,10,62,31,0,0,10,20,112,0,0,,,40,0,50.0,,3,7,27,24,3,2,1,,80,52.63,0,0,0,162,41,19,2,28,2546,1,,0,0,0,0,0.0,0,0,0,0,213,10,0,7.05,0,1,0,0,0,0,0,0,848.67,0.0,0,4,2,1,4,11,57.89,0,54,28,51.85,19,77,19,1,135,54.66,136,685,891,1575,218.5,6,2,1903,16,6,0,Fernando,Sevilla,41837,2833,spain,2021
8,15,31.91,85,24,36.92,186,152,323,70.68,48,65.75,25,15,2,0,0,0,,2,0,0,5,28,15,0,0,6,4,45,0,0,,,7,0,0.0,,0,2,10,9,1,0,0,,46,69.7,0,0,0,134,20,11,0,13,1138,1,,0,0,0,0,0.0,0,0,0,1,229,3,0,7.05,0,0,0,0,0,0,0,0,0.0,0.0,0,2,4,6,0,13,76.47,0,16,9,56.25,11,25,17,47,94,67.63,65,307,197,457,105.7,6,1,814,19,3,0,Róber,Eibar,230050,2839,spain,2021
12,43,22.28,308,13,39.39,512,152,621,78.02,14,28.0,36,29,3,0,0,0,,4,2,10,4,5,29,0,0,36,17,166,0,0,,,25,0,10.0,,4,7,29,25,4,4,0,,142,52.21,0,0,3,175,17,51,2,26,2281,12,,0,2,0,0,0.0,0,0,0,0,515,31,0,7.04,0,2,0,0,0,0,0,0,570.25,0.0,1,25,15,14,16,67,55.37,0,29,19,65.52,49,37,121,193,156,48.45,33,808,181,796,204.3,40,1,1482,47,6,0,Bryan Gil,Eibar,910026,2839,spain,2021
19,22,29.33,449,21,77.78,690,123,791,85.79,9,42.86,12,30,3,0,0,0,,6,6,15,3,0,30,0,0,31,11,104,0,1,,,15,0,10.91,,6,9,19,14,5,6,0,,105,53.3,0,0,0,131,9,40,4,19,1779,11,,0,1,0,0,0.0,0,0,0,0,315,9,0,7.04,0,2,0,0,0,0,0,0,296.5,0.0,0,36,19,17,23,63,63.64,0,14,9,64.29,39,26,99,75,114,52.29,27,859,138,922,211.3,55,2,1377,28,2,0,Ousmane Dembélé,Barcelona,818244,2817,spain,2021
20,22,30.14,172,25,54.35,288,97,363,76.26,8,42.11,11,27,5,0,0,0,,10,3,10,0,3,27,0,0,22,5,68,0,0,,,8,0,12.5,,4,9,10,10,0,4,0,,90,61.22,0,0,0,113,3,23,4,12,1023,2,,0,0,3,0,100.0,0,3,0,1,259,13,0,7.04,0,0,0,0,0,0,0,0,255.75,0.0,4,14,18,9,13,45,67.16,0,9,8,88.89,23,33,67,73,98,59.04,46,438,111,476,190.0,32,3,823,36,2,0,Adnan Januzaj,Real Sociedad,328145,2824,spain,2021
