,EST. BASE SALARY,EST. BASE SALARY,EST. BASE SALARY,BIO,BIO,BIO,,data_country,data_season
Bright Osayi-Samuel,"€ 43,269","€ 2,250,000","€ 5,965,050",F,23,Nigeria,Fenerbahce,turkey,2021
Emre Akbaba,"€ 42,115","€ 2,190,000","€ 5,805,982",F,28,Turkey,Galatasaray,turkey,2021
Godfred Donsah,"€ 40,962","€ 2,130,000","€ 5,646,914",M,24,Ghana,Caykur Rizespor,turkey,2021
Yassine Meriah,"€ 40,385","€ 2,100,000","€ 5,567,380",D,27,Tunisia,Caykur Rizespor,turkey,2021
Neven Subotic,"€ 39,038","€ 2,030,000","€ 5,381,801",D,31,Germany,Denizlispor,turkey,2021
Martin Linnes,"€ 38,654","€ 2,010,000","€ 5,328,778",D,29,Norway,Galatasaray,turkey,2021
Cyle Larin,"€ 38,462","€ 2,000,000","€ 5,302,267",F,25,Canada,Besiktas,turkey,2021
Georges-Kevin N'Koudou,"€ 38,462","€ 2,000,000","€ 5,302,267",F,25,France,Besiktas,turkey,2021
Nuri Sahin,"€ 38,462","€ 2,000,000","€ 5,302,267",M,32,Turkey,Antalyaspor,turkey,2021
Lucas Biglia,"€ 38,077","€ 1,980,000","€ 5,249,244",M,34,Argentina,Karagumrukspor,turkey,2021
José Sosa,"€ 36,154","€ 1,880,000","€ 4,984,131",M,35,Argentina,Fenerbahce,turkey,2021
Enner Valencia,"€ 36,154","€ 1,880,000","€ 4,984,131",F,30,Ecuador,Fenerbahce,turkey,2021
Vincent Aboubakar,"€ 36,154","€ 1,880,000","€ 4,984,131",F,28,Cameroon,Besiktas,turkey,2021
Sener Özbayrakli,"€ 36,154","€ 1,880,000","€ 4,984,131",D,30,Turkey,Galatasaray,turkey,2021
Titi,"€ 34,808","€ 1,810,000","€ 4,798,552",D,32,Brazil,Goztepe,turkey,2021
Hasan Ali Kaldirim,"€ 34,231","€ 1,780,000","€ 4,719,018",D,30,Turkey,Basaksehir,turkey,2021
Costel Pantilimon,"€ 33,846","€ 1,760,000","€ 4,665,995",K,33,Romania,Denizlispor,turkey,2021
Valentin Rosier,"€ 33,654","€ 1,750,000","€ 4,639,484",D,24,France,Besiktas,turkey,2021
Omar Elabdellaoui,"€ 33,654","€ 1,750,000","€ 4,639,484",D,28,Norway,Galatasaray,turkey,2021
Marcel Tisserand,"€ 33,269","€ 1,730,000","€ 4,586,461",D,27,Democratic Republic of the Congo,Fenerbahce,turkey,2021
Alin Tosca,"€ 33,269","€ 1,730,000","€ 4,586,461",D,28,Romania,Gaziantep BB,turkey,2021
Papy Djilobodji,"€ 32,885","€ 1,710,000","€ 4,533,438",D,31,Senegal,Gaziantep BB,turkey,2021
Martin Skrtel,"€ 32,885","€ 1,710,000","€ 4,533,438",D,35,Slovakia,Basaksehir,turkey,2021
Pablo Santos,"€ 32,500","€ 1,690,000","€ 4,480,416",D,28,Brazil,Hatayspor,turkey,2021
Marcão,"€ 31,346","€ 1,630,000","€ 4,321,348",D,24,Brazil,Galatasaray,turkey,2021
Josef,"€ 31,346","€ 1,630,000","€ 4,321,348",M,31,Brazil,Besiktas,turkey,2021
Mehmet Topal,"€ 30,962","€ 1,610,000","€ 4,268,325",M,34,Turkey,Basaksehir,turkey,2021
Juanfran,"€ 30,962","€ 1,610,000","€ 4,268,325",D,32,Spain,Alanyaspor,turkey,2021
Nicolas Isimat-Mirin,"€ 30,769","€ 1,600,000","€ 4,241,814",D,28,France,Besiktas,turkey,2021
Adama Traoré,"€ 30,769","€ 1,600,000","€ 4,241,814",M,25,Mali,Hatayspor,turkey,2021
Rafael,"€ 30,000","€ 1,560,000","€ 4,135,768",D,30,Brazil,Basaksehir,turkey,2021
Tyler Boyd,"€ 28,846","€ 1,500,000","€ 3,976,700",F,25,United States,Besiktas,turkey,2021
Tyler Boyd,"€ 28,846","€ 1,500,000","€ 3,976,700",F,26,United States,Sivasspor,turkey,2021
Lewis Baker,"€ 28,846","€ 1,500,000","€ 3,976,700",M,25,England,Trabzonspor,turkey,2021
Peter Zulj,"€ 28,846","€ 1,500,000","€ 3,976,700",M,27,Austria,Goztepe,turkey,2021
Oghenekaro Etebo,"€ 28,846","€ 1,500,000","€ 3,976,700",M,24,Nigeria,Galatasaray,turkey,2021
Bernard Mensah,"€ 28,846","€ 1,500,000","€ 3,976,700",F,26,Ghana,Besiktas,turkey,2021
Filip Novak,"€ 28,654","€ 1,490,000","€ 3,950,189",D,30,Czech Republic,Fenerbahce,turkey,2021
João Pereira,"€ 28,077","€ 1,460,000","€ 3,870,655",D,36,Portugal,Trabzonspor,turkey,2021
François Moubandje,"€ 27,885","€ 1,450,000","€ 3,844,144",D,30,Switzerland,Alanyaspor,turkey,2021
Mbaye Diagne,"€ 27,885","€ 1,450,000","€ 3,844,144",F,28,Senegal,Galatasaray,turkey,2021
Jean-Armel Kana-Biyik,"€ 27,692","€ 1,440,000","€ 3,817,632",D,31,Cameroon,Gaziantep BB,turkey,2021
DeAndre Yedlin,"€ 27,692","€ 1,440,000","€ 3,817,632",D,27,United States,Galatasaray,turkey,2021
Loïc Rémy,"€ 27,115","€ 1,410,000","€ 3,738,098",F,33,France,Caykur Rizespor,turkey,2021
Mame Diouf,"€ 26,731","€ 1,390,000","€ 3,685,076",F,32,Senegal,Hatayspor,turkey,2021
Guido Herrera,"€ 26,731","€ 1,390,000","€ 3,685,076",K,28,Argentina,Yeni Malatyaspor,turkey,2021
Mame Thiam,"€ 26,731","€ 1,390,000","€ 3,685,076",F,28,Senegal,Fenerbahce,turkey,2021
Naldo,"€ 26,731","€ 1,390,000","€ 3,685,076",D,32,Brazil,Antalyaspor,turkey,2021
Fabien Farnolle,"€ 26,538","€ 1,380,000","€ 3,658,564",K,35,Benin,Erzurumspor,turkey,2021
Anders Trondsen,"€ 26,538","€ 1,380,000","€ 3,658,564",M,25,Norway,Trabzonspor,turkey,2021
Wallace,"€ 25,577","€ 1,330,000","€ 3,526,008",D,26,Brazil,Yeni Malatyaspor,turkey,2021
Michal Pazdan,"€ 25,577","€ 1,330,000","€ 3,526,008",D,33,Poland,Ankaragucu,turkey,2021
Güray Vural,"€ 25,000","€ 1,300,000","€ 3,446,474",M,32,Turkey,Gaziantep BB,turkey,2021
Afriyie Acquah,"€ 25,000","€ 1,300,000","€ 3,446,474",M,28,Ghana,Yeni Malatyaspor,turkey,2021
Dimitrios Pelkas,"€ 24,615","€ 1,280,000","€ 3,393,451",F,26,Greece,Fenerbahce,turkey,2021
Ozan Tufan,"€ 24,615","€ 1,280,000","€ 3,393,451",M,25,Turkey,Fenerbahce,turkey,2021
Flávio,"€ 24,231","€ 1,260,000","€ 3,340,428",M,24,Brazil,Trabzonspor,turkey,2021
Soner Aydogdu,"€ 24,231","€ 1,260,000","€ 3,340,428",M,29,Turkey,Goztepe,turkey,2021
Abdul-Aziz Tetteh,"€ 24,038","€ 1,250,000","€ 3,313,917",M,30,Ghana,Gaziantep BB,turkey,2021
Léo Duarte,"€ 24,038","€ 1,250,000","€ 3,313,917",D,24,Brazil,Basaksehir,turkey,2021
Ceyhun Gülselam,"€ 23,846","€ 1,240,000","€ 3,287,406",M,32,Turkey,Alanyaspor,turkey,2021
Mostafa Mohamed,"€ 23,654","€ 1,230,000","€ 3,260,894",F,23,Egypt,Galatasaray,turkey,2021
Isaac Sackey,"€ 23,269","€ 1,210,000","€ 3,207,872",M,26,Ghana,Hatayspor,turkey,2021
Youssouf Koné,"€ 22,692","€ 1,180,000","€ 3,128,338",D,25,Mali,Hatayspor,turkey,2021
Artem Kravets,"€ 22,692","€ 1,180,000","€ 3,128,338",F,31,Ukraine,Konyaspor,turkey,2021
Balázs Megyeri,"€ 22,308","€ 1,160,000","€ 3,075,315",K,30,Hungary,Goztepe,turkey,2021
Júnior Morais,"€ 22,308","€ 1,160,000","€ 3,075,315",D,34,Brazil,Gaziantep BB,turkey,2021
Alexandru Maxim,"€ 22,308","€ 1,160,000","€ 3,075,315",F,30,Romania,Gaziantep BB,turkey,2021
Arturo Mina,"€ 22,308","€ 1,160,000","€ 3,075,315",D,30,Ecuador,Erzurumspor,turkey,2021
Fayçal Fajr,"€ 22,115","€ 1,150,000","€ 3,048,804",M,32,Morocco,Sivasspor,turkey,2021
Hugo Rodallega,"€ 21,923","€ 1,140,000","€ 3,022,292",F,35,Colombia,Denizlispor,turkey,2021
Zvonimir Kozulj,"€ 21,923","€ 1,140,000","€ 3,022,292",M,26,Bosnia-Herzegovina,Gaziantep BB,turkey,2021
Oussama Haddadi,"€ 21,923","€ 1,140,000","€ 3,022,292",D,28,Tunisia,Kasimpasa,turkey,2021
Welinton,"€ 21,731","€ 1,130,000","€ 2,995,781",D,31,Brazil,Besiktas,turkey,2021
Florent Hadergjonaj,"€ 21,346","€ 1,110,000","€ 2,942,758",D,26,Kosovo,Kasimpasa,turkey,2021
Georgios Tzavellas,"€ 21,154","€ 1,100,000","€ 2,916,247",D,32,Greece,Alanyaspor,turkey,2021
Henry Onyekuru,"€ 21,154","€ 1,100,000","€ 2,916,247",F,23,Nigeria,Galatasaray,turkey,2021
Edgar Ié,"€ 20,769","€ 1,080,000","€ 2,863,224",D,26,Portugal,Trabzonspor,turkey,2021
Benik Afobe,"€ 20,769","€ 1,080,000","€ 2,863,224",F,27,Democratic Republic of the Congo,Trabzonspor,turkey,2021
Giuliano,"€ 20,385","€ 1,060,000","€ 2,810,202",F,30,Brazil,Basaksehir,turkey,2021
Gökhan Gönül,"€ 20,385","€ 1,060,000","€ 2,810,202",D,35,Turkey,Fenerbahce,turkey,2021
Fabrice N'Sakala,"€ 20,385","€ 1,060,000","€ 2,810,202",D,30,Democratic Republic of the Congo,Besiktas,turkey,2021
Caner Erkin,"€ 20,385","€ 1,060,000","€ 2,810,202",D,32,Turkey,Fenerbahce,turkey,2021
Djaniny,"€ 20,385","€ 1,060,000","€ 2,810,202",F,29,Cape Verde,Trabzonspor,turkey,2021
Kristijan Bistrovic,"€ 20,385","€ 1,060,000","€ 2,810,202",M,22,Croatia,Kasimpasa,turkey,2021
Munir,"€ 20,385","€ 1,060,000","€ 2,810,202",K,31,Morocco,Hatayspor,turkey,2021
Junior Fernandes,"€ 20,385","€ 1,060,000","€ 2,810,202",F,32,Chile,Basaksehir,turkey,2021
Isaac Cofie,"€ 20,000","€ 1,040,000","€ 2,757,179",M,29,Ghana,Sivasspor,turkey,2021
Diego Ângelo,"€ 19,423","€ 1,010,000","€ 2,677,645",D,34,Brazil,Genclerbirligi SK,turkey,2021
Júnior Caiçara,"€ 19,423","€ 1,010,000","€ 2,677,645",D,31,Brazil,Basaksehir,turkey,2021
Miguel Lopes,"€ 19,423","€ 1,010,000","€ 2,677,645",D,33,Portugal,Kayserispor,turkey,2021
Berat Özdemir,"€ 19,423","€ 1,010,000","€ 2,677,645",M,22,Turkey,Trabzonspor,turkey,2021
Fabio Borini,"€ 19,423","€ 1,010,000","€ 2,677,645",F,29,Italy,Karagumrukspor,turkey,2021
Douglas,"€ 19,231","€ 1,000,000","€ 2,651,134",D,30,Brazil,Besiktas,turkey,2021
Attila Szalai,"€ 19,231","€ 1,000,000","€ 2,651,134",D,23,Hungary,Fenerbahce,turkey,2021
Enzo Roco,"€ 19,231","€ 1,000,000","€ 2,651,134",D,28,Chile,Karagumrukspor,turkey,2021
Mykola Morozyuk,"€ 19,038","€ 990,000","€ 2,624,622",D,32,Ukraine,Caykur Rizespor,turkey,2021
Manolis Siopis,"€ 18,846","€ 980,000","€ 2,598,111",M,26,Greece,Alanyaspor,turkey,2021
Guilherme,"€ 18,462","€ 960,000","€ 2,545,088",D,30,Brazil,Konyaspor,turkey,2021
Caleb Ekuban,"€ 18,462","€ 960,000","€ 2,545,088",F,26,Ghana,Trabzonspor,turkey,2021
Irfan Can Kahveci,"€ 18,462","€ 960,000","€ 2,545,088",M,25,Turkey,Fenerbahce,turkey,2021
Deniz Türüc,"€ 18,462","€ 960,000","€ 2,545,088",M,27,Turkey,Basaksehir,turkey,2021
Serdar Aziz,"€ 18,462","€ 960,000","€ 2,545,088",D,29,Turkey,Fenerbahce,turkey,2021
Zargo Touré,"€ 18,462","€ 960,000","€ 2,545,088",D,30,Senegal,Genclerbirligi SK,turkey,2021
Alper Potuk,"€ 18,462","€ 960,000","€ 2,545,088",F,29,Turkey,Ankaragucu,turkey,2021
Irfan Can Kahveci,"€ 18,462","€ 960,000","€ 2,545,088",M,25,Turkey,Basaksehir,turkey,2021
Salih Ucan,"€ 18,269","€ 950,000","€ 2,518,577",M,26,Turkey,Alanyaspor,turkey,2021
Francisco Montero,"€ 18,077","€ 940,000","€ 2,492,066",D,21,Spain,Besiktas,turkey,2021
Emir Dilaver,"€ 18,077","€ 940,000","€ 2,492,066",D,29,Austria,Caykur Rizespor,turkey,2021
Christian Luyindama,"€ 18,077","€ 940,000","€ 2,492,066",D,26,Democratic Republic of the Congo,Galatasaray,turkey,2021
Badou Ndiaye,"€ 17,885","€ 930,000","€ 2,465,554",M,29,Senegal,Karagumrukspor,turkey,2021
Mauricio Lemos,"€ 17,308","€ 900,000","€ 2,386,020",D,24,Uruguay,Fenerbahce,turkey,2021
Harun Tekin,"€ 17,308","€ 900,000","€ 2,386,020",K,31,Turkey,Fenerbahce,turkey,2021
Fedor Kudryashov,"€ 17,115","€ 890,000","€ 2,359,509",D,33,Russia,Antalyaspor,turkey,2021
Semih Kaya,"€ 17,115","€ 890,000","€ 2,359,509",D,29,Turkey,Yeni Malatyaspor,turkey,2021
Mitchell Donald,"€ 16,923","€ 880,000","€ 2,332,998",M,31,Netherlands,Erzurumspor,turkey,2021
Mustafa Pektemek,"€ 16,923","€ 880,000","€ 2,332,998",F,32,Turkey,Alanyaspor,turkey,2021
Ahmed Yasin,"€ 16,346","€ 850,000","€ 2,253,464",F,29,Iraq,Denizlispor,turkey,2021
Pawel Olkowski,"€ 16,346","€ 850,000","€ 2,253,464",D,30,Poland,Gaziantep BB,turkey,2021
Ervin Zukanovic,"€ 16,346","€ 850,000","€ 2,253,464",D,33,Bosnia-Herzegovina,Karagumrukspor,turkey,2021
Fabiano,"€ 16,346","€ 850,000","€ 2,253,464",D,28,Brazil,Denizlispor,turkey,2021
Anderson Esiti,"€ 16,346","€ 850,000","€ 2,253,464",M,26,Nigeria,Goztepe,turkey,2021
Serhiy Rybalka,"€ 15,962","€ 830,000","€ 2,200,441",M,30,Ukraine,Sivasspor,turkey,2021
Fernando Zuqui,"€ 15,577","€ 810,000","€ 2,147,418",M,28,Argentina,Yeni Malatyaspor,turkey,2021
Petrus Boumal,"€ 15,577","€ 810,000","€ 2,147,418",M,27,Cameroon,Erzurumspor,turkey,2021
Ahmet Calik,"€ 15,385","€ 800,000","€ 2,120,907",D,26,Turkey,Konyaspor,turkey,2021
Sinan Gümüs,"€ 15,385","€ 800,000","€ 2,120,907",F,26,Germany,Fenerbahce,turkey,2021
Aytac Kara,"€ 15,385","€ 800,000","€ 2,120,907",M,27,Turkey,Kasimpasa,turkey,2021
Kevin Mirallas,"€ 15,385","€ 800,000","€ 2,120,907",F,33,Belgium,Gaziantep BB,turkey,2021
Strahil Popov,"€ 15,192","€ 790,000","€ 2,094,396",D,30,Bulgaria,Hatayspor,turkey,2021
Gustavo Campanharo,"€ 15,192","€ 790,000","€ 2,094,396",M,28,Brazil,Kayserispor,turkey,2021
Olarenwaju Kayode,"€ 14,615","€ 760,000","€ 2,014,861",F,27,Nigeria,Sivasspor,turkey,2021
Alexandru Epureanu,"€ 14,615","€ 760,000","€ 2,014,861",D,34,Moldova,Basaksehir,turkey,2021
Ibrahim Sehic,"€ 14,423","€ 750,000","€ 1,988,350",K,32,Bosnia-Herzegovina,Konyaspor,turkey,2021
Fousseni Diabaté,"€ 14,423","€ 750,000","€ 1,988,350",F,25,Mali,Goztepe,turkey,2021
Aziz Behich,"€ 14,423","€ 750,000","€ 1,988,350",D,29,Australia,Kayserispor,turkey,2021
Bogdan Stancu,"€ 14,423","€ 750,000","€ 1,988,350",F,33,Romania,Genclerbirligi SK,turkey,2021
Edin Visca,"€ 14,423","€ 750,000","€ 1,988,350",F,30,Bosnia-Herzegovina,Basaksehir,turkey,2021
Fousseni Diabaté,"€ 14,423","€ 750,000","€ 1,988,350",F,25,Mali,Trabzonspor,turkey,2021
Ruud Boffin,"€ 14,423","€ 750,000","€ 1,988,350",K,32,Belgium,Antalyaspor,turkey,2021
Marcelo Goiano,"€ 14,231","€ 740,000","€ 1,961,839",D,33,Brazil,Sivasspor,turkey,2021
Julian Jeanvier,"€ 14,231","€ 740,000","€ 1,961,839",D,28,Guinea,Kasimpasa,turkey,2021
Adolphe Teikeu,"€ 14,231","€ 740,000","€ 1,961,839",D,30,Cameroon,Erzurumspor,turkey,2021
André Poko,"€ 14,038","€ 730,000","€ 1,935,327",M,27,Gabon,Goztepe,turkey,2021
Jean-Claude Billong,"€ 14,038","€ 730,000","€ 1,935,327",D,26,France,Hatayspor,turkey,2021
Ricardo Gomes,"€ 13,654","€ 710,000","€ 1,882,305",F,28,Cape Verde,Erzurumspor,turkey,2021
Mustapha Yatabaré,"€ 13,269","€ 690,000","€ 1,829,282",F,34,Mali,Sivasspor,turkey,2021
Benjamin Tetteh,"€ 13,269","€ 690,000","€ 1,829,282",F,23,Ghana,Yeni Malatyaspor,turkey,2021
Andrea Bertolacci,"€ 13,269","€ 690,000","€ 1,829,282",M,30,Italy,Karagumrukspor,turkey,2021
Muhammet Demir,"€ 13,269","€ 690,000","€ 1,829,282",F,28,Turkey,Gaziantep BB,turkey,2021
Cristian Sapunaru,"€ 13,269","€ 690,000","€ 1,829,282",D,36,Romania,Kayserispor,turkey,2021
Roderick Miranda,"€ 13,269","€ 690,000","€ 1,829,282",D,29,Portugal,Gaziantep BB,turkey,2021
Majid Hosseini,"€ 13,269","€ 690,000","€ 1,829,282",D,24,Iran,Trabzonspor,turkey,2021
Nacer Chadli,"€ 13,077","€ 680,000","€ 1,802,771",F,31,Belgium,Basaksehir,turkey,2021
Mustafa Yumlu,"€ 13,077","€ 680,000","€ 1,802,771",D,33,Turkey,Denizlispor,turkey,2021
Lamine Gassama,"€ 13,077","€ 680,000","€ 1,802,771",D,31,Senegal,Goztepe,turkey,2021
Demba Ba,"€ 13,077","€ 680,000","€ 1,802,771",F,35,Senegal,Basaksehir,turkey,2021
Tiago Pinto,"€ 12,692","€ 660,000","€ 1,749,748",D,32,Portugal,Ankaragucu,turkey,2021
Eric Lichaj,"€ 12,692","€ 660,000","€ 1,749,748",D,31,United States,Karagumrukspor,turkey,2021
Claudemir,"€ 12,692","€ 660,000","€ 1,749,748",M,32,Brazil,Sivasspor,turkey,2021
Stelios Kitsiou,"€ 12,692","€ 660,000","€ 1,749,748",D,27,Greece,Ankaragucu,turkey,2021
Khouma Babacar,"€ 12,692","€ 660,000","€ 1,749,748",F,27,Senegal,Alanyaspor,turkey,2021
Arouna Koné,"€ 12,500","€ 650,000","€ 1,723,237",F,36,Cote d'Ivoire,Sivasspor,turkey,2021
André,"€ 12,500","€ 650,000","€ 1,723,237",F,30,Brazil,Gaziantep BB,turkey,2021
Serkan Kirintili,"€ 12,500","€ 650,000","€ 1,723,237",K,35,Turkey,Konyaspor,turkey,2021
Serkan Kirintili,"€ 12,500","€ 650,000","€ 1,723,237",K,35,Turkey,Alanyaspor,turkey,2021
Tiago Lopes,"€ 12,308","€ 640,000","€ 1,696,725",D,31,Portugal,Denizlispor,turkey,2021
Nabil Dirar,"€ 12,308","€ 640,000","€ 1,696,725",F,34,Morocco,Fenerbahce,turkey,2021
Emiliano Viviano,"€ 12,308","€ 640,000","€ 1,696,725",K,34,Italy,Karagumrukspor,turkey,2021
Paolo Hurtado,"€ 12,308","€ 640,000","€ 1,696,725",F,30,Peru,Konyaspor,turkey,2021
Altay Bayindir,"€ 12,115","€ 630,000","€ 1,670,214",K,22,Turkey,Fenerbahce,turkey,2021
Ismaël Diomandé,"€ 12,115","€ 630,000","€ 1,670,214",M,28,Cote d'Ivoire,Konyaspor,turkey,2021
Ismaël Diomandé,"€ 12,115","€ 630,000","€ 1,670,214",M,28,Cote d'Ivoire,Caykur Rizespor,turkey,2021
Davidson,"€ 12,115","€ 630,000","€ 1,670,214",F,29,Brazil,Alanyaspor,turkey,2021
Necip Uysal,"€ 12,115","€ 630,000","€ 1,670,214",M,29,Turkey,Besiktas,turkey,2021
Atiba Hutchinson,"€ 12,115","€ 630,000","€ 1,670,214",M,37,Canada,Besiktas,turkey,2021
Pierre-Yves Polomat,"€ 11,731","€ 610,000","€ 1,617,191",D,26,Martinique,Genclerbirligi SK,turkey,2021
Ayman Ben Mohamed,"€ 11,731","€ 610,000","€ 1,617,191",D,26,Tunisia,Denizlispor,turkey,2021
Milan Skoda,"€ 11,731","€ 610,000","€ 1,617,191",F,34,Czech Republic,Caykur Rizespor,turkey,2021
Mahmut Tekdemir,"€ 11,538","€ 600,000","€ 1,590,680",M,32,Turkey,Basaksehir,turkey,2021
Aatif Chahechouhe,"€ 11,538","€ 600,000","€ 1,590,680",F,34,Morocco,Erzurumspor,turkey,2021
Jure Balkovec,"€ 11,538","€ 600,000","€ 1,590,680",D,26,Slovenia,Karagumrukspor,turkey,2021
Aatif Chahechouhe,"€ 11,538","€ 600,000","€ 1,590,680",F,34,Morocco,Karagumrukspor,turkey,2021
Atila Turan,"€ 11,538","€ 600,000","€ 1,590,680",D,28,Turkey,Ankaragucu,turkey,2021
Yaw Ackah,"€ 11,538","€ 600,000","€ 1,590,680",M,21,Ghana,Erzurumspor,turkey,2021
Abdülkadir Ömür,"€ 11,538","€ 600,000","€ 1,590,680",M,21,Turkey,Trabzonspor,turkey,2021
Yaw Ackah,"€ 11,538","€ 600,000","€ 1,590,680",M,21,Ghana,Kayserispor,turkey,2021
Jefferson,"€ 11,538","€ 600,000","€ 1,590,680",M,26,Brazil,Gaziantep BB,turkey,2021
Gedson Fernandes,"€ 11,346","€ 590,000","€ 1,564,169",M,22,Portugal,Galatasaray,turkey,2021
Anthony Nwakaeme,"€ 11,346","€ 590,000","€ 1,564,169",F,31,Nigeria,Trabzonspor,turkey,2021
Cenk Ahmet Alkilic,"€ 11,346","€ 590,000","€ 1,564,169",D,32,Turkey,Erzurumspor,turkey,2021
Loret Sadiku,"€ 11,346","€ 590,000","€ 1,564,169",M,29,Albania,Kasimpasa,turkey,2021
Lukas Podolski,"€ 11,154","€ 580,000","€ 1,537,657",F,35,Germany,Antalyaspor,turkey,2021
Derrick Luckassen,"€ 11,154","€ 580,000","€ 1,537,657",D,25,Netherlands,Kasimpasa,turkey,2021
Ramazan Köse,"€ 11,154","€ 580,000","€ 1,537,657",K,32,Turkey,Kasimpasa,turkey,2021
Yunus Malli,"€ 11,154","€ 580,000","€ 1,537,657",F,28,Turkey,Trabzonspor,turkey,2021
Dominik Furman,"€ 11,154","€ 580,000","€ 1,537,657",M,28,Poland,Genclerbirligi SK,turkey,2021
Emre Kilinc,"€ 11,154","€ 580,000","€ 1,537,657",F,26,Turkey,Galatasaray,turkey,2021
Dusan Jovancic,"€ 10,769","€ 560,000","€ 1,484,635",M,30,Serbia,Caykur Rizespor,turkey,2021
Piris da Motta,"€ 10,769","€ 560,000","€ 1,484,635",M,26,Paraguay,Genclerbirligi SK,turkey,2021
Gökhan Töre,"€ 10,769","€ 560,000","€ 1,484,635",F,28,Turkey,Besiktas,turkey,2021
Nehuén Paz,"€ 10,769","€ 560,000","€ 1,484,635",D,27,Argentina,Kayserispor,turkey,2021
Arda Turan,"€ 10,577","€ 550,000","€ 1,458,123",F,33,Turkey,Galatasaray,turkey,2021
Umut Bulut,"€ 10,577","€ 550,000","€ 1,458,123",F,37,Turkey,Yeni Malatyaspor,turkey,2021
Steven Caulker,"€ 10,577","€ 550,000","€ 1,458,123",D,28,England,Alanyaspor,turkey,2021
Fatih Öztürk,"€ 10,577","€ 550,000","€ 1,458,123",K,33,Turkey,Galatasaray,turkey,2021
Alparslan Erdem,"€ 10,577","€ 550,000","€ 1,458,123",D,31,Turkey,Karagumrukspor,turkey,2021
Mattias Johansson,"€ 10,577","€ 550,000","€ 1,458,123",D,28,Sweden,Genclerbirligi SK,turkey,2021
Gastón Campi,"€ 10,385","€ 540,000","€ 1,431,612",D,29,Argentina,Trabzonspor,turkey,2021
Emre Colak,"€ 10,385","€ 540,000","€ 1,431,612",F,29,Turkey,Karagumrukspor,turkey,2021
Gastón Campi,"€ 10,385","€ 540,000","€ 1,431,612",D,29,Argentina,Karagumrukspor,turkey,2021
Brown Ideye,"€ 10,385","€ 540,000","€ 1,431,612",F,32,Nigeria,Goztepe,turkey,2021
Ismail Köybasi,"€ 10,385","€ 540,000","€ 1,431,612",D,31,Turkey,Caykur Rizespor,turkey,2021
Mustafa Akbas,"€ 10,385","€ 540,000","€ 1,431,612",D,30,Turkey,Genclerbirligi SK,turkey,2021
Giovanni Sio,"€ 10,385","€ 540,000","€ 1,431,612",F,31,Cote d'Ivoire,Genclerbirligi SK,turkey,2021
Mustafa Akbas,"€ 10,385","€ 540,000","€ 1,431,612",D,30,Turkey,Yeni Malatyaspor,turkey,2021
Mix Diskerud,"€ 10,385","€ 540,000","€ 1,431,612",M,30,United States,Denizlispor,turkey,2021
