,EST. BASE SALARY,EST. BASE SALARY,EST. BASE SALARY,BIO,BIO,BIO,,data_country,data_season
Raúl García,"€ 24,231","€ 1,260,000","€ 1,260,000",F,23,Spain,Osasuna,spain,2324
Marko Dmitrović,"€ 24,231","€ 1,260,000","€ 1,260,000",K,32,Serbia,Sevilla,spain,2324
Jon Guridi,"€ 24,231","€ 1,260,000","€ 1,260,000",M,28,Spain,Alaves,spain,2324
Juan Cruz,"€ 24,231","€ 1,260,000","€ 1,260,000",D,31,Spain,Osasuna,spain,2324
Domingos Duarte,"€ 24,231","€ 1,260,000","€ 1,260,000",D,28,Portugal,Getafe,spain,2324
Arsen Zakharyan,"€ 24,231","€ 1,260,000","€ 1,260,000",F,20,Russia,Real Sociedad,spain,2324
Óscar de Marcos,"€ 24,038","€ 1,250,000","€ 1,250,000",D,35,Spain,Athletic Club,spain,2324
Samuel Lino,"€ 24,038","€ 1,250,000","€ 1,250,000",F,24,Brazil,Atletico Madrid,spain,2324
Ayoze Pérez,"€ 24,038","€ 1,250,000","€ 1,250,000",F,30,Spain,Real Betis,spain,2324
Manu Morlanes,"€ 24,038","€ 1,250,000","€ 1,250,000",M,25,Spain,Mallorca,spain,2324
Santi Comesaña,"€ 24,038","€ 1,250,000","€ 1,250,000",M,27,Spain,Villarreal,spain,2324
Franco Cervi,"€ 23,846","€ 1,240,000","€ 1,240,000",F,29,Argentina,Celta Vigo,spain,2324
André Almeida,"€ 23,846","€ 1,240,000","€ 1,240,000",M,23,Portugal,Valencia,spain,2324
Miguel Gutiérrez,"€ 23,846","€ 1,240,000","€ 1,240,000",D,22,Spain,Girona,spain,2324
Miguel Rubio,"€ 23,462","€ 1,220,000","€ 1,220,000",D,25,Spain,Granada,spain,2324
Facundo Pellistri,"€ 23,077","€ 1,200,000","€ 1,200,000",F,22,Uruguay,Granada,spain,2324
Edgar González,"€ 23,077","€ 1,200,000","€ 1,200,000",D,26,Spain,Almeria,spain,2324
Jonathan Viera,"€ 23,077","€ 1,200,000","€ 1,200,000",F,33,Spain,Las Palmas,spain,2324
Aleix García,"€ 23,077","€ 1,200,000","€ 1,200,000",M,26,Spain,Girona,spain,2324
Omar Alderete,"€ 23,077","€ 1,200,000","€ 1,200,000",D,27,Paraguay,Getafe,spain,2324
Óscar Rodríguez,"€ 23,077","€ 1,200,000","€ 1,200,000",F,25,Spain,Getafe,spain,2324
Falcao,"€ 23,077","€ 1,200,000","€ 1,200,000",F,37,Colombia,Rayo Vallecano,spain,2324
Manu Trigueros,"€ 23,077","€ 1,200,000","€ 1,200,000",M,32,Spain,Villarreal,spain,2324
Diego Rico,"€ 23,077","€ 1,200,000","€ 1,200,000",D,30,Spain,Getafe,spain,2324
Cristhian Stuani,"€ 23,077","€ 1,200,000","€ 1,200,000",F,37,Uruguay,Girona,spain,2324
Claudio Bravo,"€ 23,077","€ 1,200,000","€ 1,200,000",K,40,Chile,Real Betis,spain,2324
Óscar Mingueza,"€ 22,115","€ 1,150,000","€ 1,150,000",D,24,Spain,Celta Vigo,spain,2324
Javier Manquillo,"€ 21,923","€ 1,140,000","€ 1,140,000",D,29,Spain,Celta Vigo,spain,2324
Ignasi Miquel,"€ 21,923","€ 1,140,000","€ 1,140,000",D,31,Spain,Granada,spain,2324
Lucas Robertone,"€ 21,154","€ 1,100,000","€ 1,100,000",M,26,Argentina,Almeria,spain,2324
Adrià Pedrosa,"€ 21,154","€ 1,100,000","€ 1,100,000",D,25,Spain,Sevilla,spain,2324
Johan Mojica,"€ 21,154","€ 1,100,000","€ 1,100,000",D,31,Colombia,Osasuna,spain,2324
Yangel Herrera,"€ 21,154","€ 1,100,000","€ 1,100,000",M,26,Venezuela,Girona,spain,2324
César Montes,"€ 21,154","€ 1,100,000","€ 1,100,000",D,26,Mexico,Almeria,spain,2324
Roger Martí,"€ 20,769","€ 1,080,000","€ 1,080,000",F,33,Spain,Cadiz,spain,2324
Mihailo Ristic,"€ 20,192","€ 1,050,000","€ 1,050,000",D,28,Serbia,Celta Vigo,spain,2324
Jorge Cuenca,"€ 20,192","€ 1,050,000","€ 1,050,000",D,24,Spain,Villarreal,spain,2324
Tadeo Allende,"€ 20,192","€ 1,050,000","€ 1,050,000",F,24,Argentina,Celta Vigo,spain,2324
Óscar Melendo,"€ 20,000","€ 1,040,000","€ 1,040,000",F,26,Spain,Granada,spain,2324
Sávio,"€ 20,000","€ 1,040,000","€ 1,040,000",F,19,Brazil,Girona,spain,2324
Thierry Correia,"€ 20,000","€ 1,040,000","€ 1,040,000",D,24,Portugal,Valencia,spain,2324
Carlos Vicente,"€ 20,000","€ 1,040,000","€ 1,040,000",F,24,Spain,Alaves,spain,2324
Horaţiu Moldovan,"€ 20,000","€ 1,040,000","€ 1,040,000",K,26,Romania,Atletico Madrid,spain,2324
Óscar Trejo,"€ 20,000","€ 1,040,000","€ 1,040,000",F,35,Argentina,Rayo Vallecano,spain,2324
Iván Villar,"€ 20,000","€ 1,040,000","€ 1,040,000",K,26,Spain,Celta Vigo,spain,2324
Samú Costa,"€ 20,000","€ 1,040,000","€ 1,040,000",M,23,Portugal,Mallorca,spain,2324
Kamil Jóźwiak,"€ 19,615","€ 1,020,000","€ 1,020,000",F,25,Poland,Granada,spain,2324
Samu Castillejo,"€ 19,231","€ 1,000,000","€ 1,000,000",F,28,Spain,Valencia,spain,2324
Andoni Gorosabel,"€ 19,231","€ 1,000,000","€ 1,000,000",D,27,Spain,Alaves,spain,2324
Carlos Fernández,"€ 19,231","€ 1,000,000","€ 1,000,000",F,27,Spain,Real Sociedad,spain,2324
Jorge Meré,"€ 19,231","€ 1,000,000","€ 1,000,000",D,26,Spain,Cadiz,spain,2324
Álvaro Negredo,"€ 19,231","€ 1,000,000","€ 1,000,000",F,38,Spain,Cadiz,spain,2324
Kiko Femenía,"€ 19,231","€ 1,000,000","€ 1,000,000",D,33,Spain,Villarreal,spain,2324
Manu Sánchez,"€ 19,231","€ 1,000,000","€ 1,000,000",D,23,Spain,Celta Vigo,spain,2324
Abner,"€ 19,231","€ 1,000,000","€ 1,000,000",D,23,Brazil,Real Betis,spain,2324
Jeremías Ledesma,"€ 19,231","€ 1,000,000","€ 1,000,000",K,30,Argentina,Cadiz,spain,2324
Iñigo Lekue,"€ 19,231","€ 1,000,000","€ 1,000,000",D,30,Spain,Athletic Club,spain,2324
Adrián Embarba,"€ 18,462","€ 960,000","€ 960,000",F,31,Spain,Almeria,spain,2324
Sergio Herrera,"€ 18,269","€ 950,000","€ 950,000",K,30,Spain,Osasuna,spain,2324
Hannibal,"€ 18,077","€ 940,000","€ 940,000",F,21,Tunisia,Sevilla,spain,2324
Antonio Blanco,"€ 18,077","€ 940,000","€ 940,000",M,23,Spain,Alaves,spain,2324
Nahuel Tenaglia,"€ 18,077","€ 940,000","€ 940,000",D,27,Argentina,Alaves,spain,2324
Alfonso Espino,"€ 18,077","€ 940,000","€ 940,000",D,32,Uruguay,Rayo Vallecano,spain,2324
Jailson,"€ 17,885","€ 930,000","€ 930,000",M,28,Brazil,Celta Vigo,spain,2324
Lucas Boyé,"€ 17,308","€ 900,000","€ 900,000",F,27,Argentina,Granada,spain,2324
Rui Silva,"€ 17,308","€ 900,000","€ 900,000",K,29,Portugal,Real Betis,spain,2324
Bruno Méndez,"€ 17,308","€ 900,000","€ 900,000",D,24,Uruguay,Granada,spain,2324
Joseba Zaldua,"€ 17,308","€ 900,000","€ 900,000",D,31,Spain,Cadiz,spain,2324
Nacho Vidal,"€ 16,731","€ 870,000","€ 870,000",D,29,Spain,Mallorca,spain,2324
Sergio Ruiz,"€ 16,731","€ 870,000","€ 870,000",M,29,Spain,Granada,spain,2324
Nacho Vidal,"€ 16,731","€ 870,000","€ 870,000",D,28,Spain,Osasuna,spain,2324
Ivo Grbic,"€ 16,538","€ 860,000","€ 860,000",K,27,Croatia,Atletico Madrid,spain,2324
Enes Ünal,"€ 16,538","€ 860,000","€ 860,000",F,26,Turkey,Getafe,spain,2324
Youssouf Sabaly,"€ 16,346","€ 850,000","€ 850,000",D,30,Senegal,Real Betis,spain,2324
Siebe Van der Heyden,"€ 16,346","€ 850,000","€ 850,000",D,25,Belgium,Mallorca,spain,2324
Martin Hongla,"€ 16,346","€ 850,000","€ 850,000",M,25,Cameroon,Granada,spain,2324
Famara Diédhiou,"€ 16,346","€ 850,000","€ 850,000",F,30,Senegal,Granada,spain,2324
Sergio Camello,"€ 16,154","€ 840,000","€ 840,000",F,22,Spain,Rayo Vallecano,spain,2324
Kike Barja,"€ 16,154","€ 840,000","€ 840,000",F,26,Spain,Osasuna,spain,2324
Cyle Larin,"€ 16,154","€ 840,000","€ 840,000",F,28,Canada,Mallorca,spain,2324
Omar Mascarell,"€ 16,154","€ 840,000","€ 840,000",M,31,Spain,Mallorca,spain,2324
Predrag Rajkovic,"€ 16,154","€ 840,000","€ 840,000",K,28,Serbia,Mallorca,spain,2324
Kirian Rodríguez,"€ 15,962","€ 830,000","€ 830,000",F,27,Spain,Las Palmas,spain,2324
Rubén Peña,"€ 15,962","€ 830,000","€ 830,000",D,32,Spain,Osasuna,spain,2324
Iddrisu Baba,"€ 15,769","€ 820,000","€ 820,000",M,28,Ghana,Almeria,spain,2324
Luis Rioja,"€ 15,769","€ 820,000","€ 820,000",F,30,Spain,Alaves,spain,2324
Reinildo Mandava,"€ 15,385","€ 800,000","€ 800,000",D,30,Mozambique,Atletico Madrid,spain,2324
Giovanni González,"€ 15,385","€ 800,000","€ 800,000",D,29,Uruguay,Mallorca,spain,2324
David García,"€ 15,385","€ 800,000","€ 800,000",D,29,Spain,Osasuna,spain,2324
Luiz Henrique,"€ 15,385","€ 800,000","€ 800,000",F,22,Brazil,Real Betis,spain,2324
Sory Kaba,"€ 15,385","€ 800,000","€ 800,000",F,28,Guinea,Las Palmas,spain,2324
Abde Ezzalzouli,"€ 15,385","€ 800,000","€ 800,000",F,22,Morocco,Real Betis,spain,2324
Rubén Sobrino,"€ 15,385","€ 800,000","€ 800,000",F,31,Spain,Cadiz,spain,2324
Diego López,"€ 15,385","€ 800,000","€ 800,000",F,21,Spain,Valencia,spain,2324
Fali,"€ 15,000","€ 780,000","€ 780,000",D,30,Spain,Cadiz,spain,2324
Augusto Batalla,"€ 15,000","€ 780,000","€ 780,000",K,27,Argentina,Granada,spain,2324
Iñigo Ruiz de Galarreta,"€ 14,615","€ 760,000","€ 760,000",M,30,Spain,Athletic Club,spain,2324
Rubén Alcaraz,"€ 14,423","€ 750,000","€ 750,000",M,32,Spain,Cadiz,spain,2324
Alexander Callens,"€ 14,423","€ 750,000","€ 750,000",D,31,Peru,Girona,spain,2324
Lucien Agoume,"€ 14,038","€ 730,000","€ 730,000",M,21,France,Sevilla,spain,2324
Abde Rebbach,"€ 14,038","€ 730,000","€ 730,000",F,25,Algeria,Alaves,spain,2324
Aleksandar Sedlar,"€ 14,038","€ 730,000","€ 730,000",D,32,Serbia,Alaves,spain,2324
Julen Agirrezabala,"€ 14,038","€ 730,000","€ 730,000",K,23,Spain,Athletic Club,spain,2324
Rominigue Kouamé,"€ 14,038","€ 730,000","€ 730,000",M,27,Mali,Cadiz,spain,2324
Ørjan Nyland,"€ 14,038","€ 730,000","€ 730,000",K,33,Norway,Sevilla,spain,2324
Pejiño,"€ 13,846","€ 720,000","€ 720,000",F,27,Spain,Las Palmas,spain,2324
Juan Iglesias,"€ 13,846","€ 720,000","€ 720,000",D,25,Spain,Getafe,spain,2324
Alberto Perea,"€ 13,846","€ 720,000","€ 720,000",F,32,Spain,Granada,spain,2324
Carlos Benavidez,"€ 13,846","€ 720,000","€ 720,000",M,25,Uruguay,Alaves,spain,2324
Alejandro Pozo,"€ 13,846","€ 720,000","€ 720,000",D,24,Spain,Almeria,spain,2324
Myrto Uzuni,"€ 13,846","€ 720,000","€ 720,000",F,28,Albania,Granada,spain,2324
Fede San Emeterio,"€ 13,846","€ 720,000","€ 720,000",M,26,Spain,Cadiz,spain,2324
Iker Muñoz,"€ 13,846","€ 720,000","€ 720,000",M,21,Spain,Osasuna,spain,2324
Javi Muñoz,"€ 13,846","€ 720,000","€ 720,000",M,28,Spain,Las Palmas,spain,2324
Martin Valjent,"€ 13,462","€ 700,000","€ 700,000",D,28,Slovakia,Mallorca,spain,2324
Aitor Fernández,"€ 13,462","€ 700,000","€ 700,000",K,32,Spain,Osasuna,spain,2324
Johnny,"€ 13,462","€ 700,000","€ 700,000",M,22,United States,Real Betis,spain,2324
Iza Carcelén,"€ 13,462","€ 700,000","€ 700,000",D,30,Spain,Cadiz,spain,2324
Choco Lozano,"€ 13,462","€ 700,000","€ 700,000",F,30,Honduras,Getafe,spain,2324
Choco Lozano,"€ 13,462","€ 700,000","€ 700,000",F,30,Honduras,Almeria,spain,2324
José Manuel Arnáiz,"€ 13,077","€ 680,000","€ 680,000",F,28,Spain,Osasuna,spain,2324
Stole Dimitrievski,"€ 12,692","€ 660,000","€ 660,000",K,30,North Macedonia,Rayo Vallecano,spain,2324
Xeber Alkain,"€ 12,692","€ 660,000","€ 660,000",F,26,Spain,Alaves,spain,2324
Gerard Gumbau,"€ 12,500","€ 650,000","€ 650,000",M,29,Spain,Granada,spain,2324
Kike García,"€ 12,500","€ 650,000","€ 650,000",F,34,Spain,Alaves,spain,2324
Gastón Álvarez,"€ 12,500","€ 650,000","€ 650,000",D,23,Uruguay,Getafe,spain,2324
Kaiky,"€ 12,308","€ 640,000","€ 640,000",D,19,Brazil,Almeria,spain,2324
Antonio Puertas,"€ 12,308","€ 640,000","€ 640,000",F,31,Spain,Granada,spain,2324
Carles Aleñá,"€ 12,115","€ 630,000","€ 630,000",M,26,Spain,Getafe,spain,2324
Fermín López,"€ 12,115","€ 630,000","€ 630,000",M,20,Spain,Barcelona,spain,2324
Marc Cardona,"€ 12,115","€ 630,000","€ 630,000",F,28,Spain,Las Palmas,spain,2324
Alex Suárez,"€ 12,115","€ 630,000","€ 630,000",D,30,Spain,Las Palmas,spain,2324
Luis Hernández,"€ 12,115","€ 630,000","€ 630,000",D,34,Spain,Cadiz,spain,2324
Wilson Manafá,"€ 11,923","€ 620,000","€ 620,000",D,29,Portugal,Granada,spain,2324
Juanmi Latasa,"€ 11,923","€ 620,000","€ 620,000",F,22,Spain,Getafe,spain,2324
Dani Cárdenas,"€ 11,923","€ 620,000","€ 620,000",K,26,Spain,Rayo Vallecano,spain,2324
Darko Brasanac,"€ 11,923","€ 620,000","€ 620,000",M,31,Serbia,Osasuna,spain,2324
Pathé Ciss,"€ 11,923","€ 620,000","€ 620,000",M,29,Senegal,Rayo Vallecano,spain,2324
Jesús Vázquez,"€ 11,923","€ 620,000","€ 620,000",D,21,Spain,Valencia,spain,2324
Fran Pérez,"€ 11,923","€ 620,000","€ 620,000",F,21,Spain,Valencia,spain,2324
Rodrigo Riquelme,"€ 11,923","€ 620,000","€ 620,000",F,23,Spain,Atletico Madrid,spain,2324
Damián Suárez,"€ 11,923","€ 620,000","€ 620,000",D,35,Uruguay,Getafe,spain,2324
Juanpe,"€ 11,538","€ 600,000","€ 600,000",D,32,Spain,Girona,spain,2324
Aitor Ruibal,"€ 11,538","€ 600,000","€ 600,000",F,27,Spain,Real Betis,spain,2324
Fabrizio Angileri,"€ 11,538","€ 600,000","€ 600,000",D,29,Argentina,Getafe,spain,2324
Jon Pacheco,"€ 11,538","€ 600,000","€ 600,000",D,23,Spain,Real Sociedad,spain,2324
Kevin Vázquez,"€ 11,538","€ 600,000","€ 600,000",D,30,Spain,Celta Vigo,spain,2324
Ilias Akhomach,"€ 11,538","€ 600,000","€ 600,000",F,19,Morocco,Villarreal,spain,2324
Léo Baptistão,"€ 11,538","€ 600,000","€ 600,000",F,31,Brazil,Almeria,spain,2324
Sergio Akieme,"€ 11,538","€ 600,000","€ 600,000",D,25,Spain,Almeria,spain,2324
Ibrahima Koné,"€ 11,538","€ 600,000","€ 600,000",F,24,Mali,Almeria,spain,2324
Daniel Fuzato,"€ 11,538","€ 600,000","€ 600,000",K,26,Brazil,Getafe,spain,2324
Raúl Fernández,"€ 11,346","€ 590,000","€ 590,000",K,35,Spain,Granada,spain,2324
Cenk Özkacar,"€ 11,346","€ 590,000","€ 590,000",D,23,Turkey,Valencia,spain,2324
Juan Cala,"€ 11,154","€ 580,000","€ 580,000",D,33,Spain,Cadiz,spain,2324
Rubén Duarte,"€ 10,962","€ 570,000","€ 570,000",D,28,Spain,Alaves,spain,2324
Martín Merquelanz,"€ 10,769","€ 560,000","€ 560,000",F,28,Spain,Real Sociedad,spain,2324
Yerson Mosquera,"€ 10,769","€ 560,000","€ 560,000",D,22,Colombia,Villarreal,spain,2324
Jørgen Strand Larsen,"€ 10,577","€ 550,000","€ 550,000",F,23,Norway,Celta Vigo,spain,2324
Iván Martín,"€ 10,577","€ 550,000","€ 550,000",F,24,Spain,Girona,spain,2324
Matija Nastasic,"€ 10,577","€ 550,000","€ 550,000",D,30,Serbia,Mallorca,spain,2324
Sergio Arribas,"€ 10,577","€ 550,000","€ 550,000",F,22,Spain,Almeria,spain,2324
Unai López,"€ 10,385","€ 540,000","€ 540,000",M,28,Spain,Rayo Vallecano,spain,2324
Gonzalo Melero,"€ 10,385","€ 540,000","€ 540,000",M,30,Spain,Almeria,spain,2324
Brian Ocampo,"€ 10,385","€ 540,000","€ 540,000",F,24,Uruguay,Cadiz,spain,2324
Bryan Zaragoza,"€ 10,385","€ 540,000","€ 540,000",F,21,Spain,Granada,spain,2324
José Ángel Carmona,"€ 10,385","€ 540,000","€ 540,000",D,22,Spain,Getafe,spain,2324
Unai García,"€ 10,192","€ 530,000","€ 530,000",D,31,Spain,Osasuna,spain,2324
Julián Araujo,"€ 10,000","€ 520,000","€ 520,000",D,22,Mexico,Barcelona,spain,2324
Dani Rodríguez,"€ 10,000","€ 520,000","€ 520,000",F,35,Spain,Mallorca,spain,2324
Marcos Paulo,"€ 10,000","€ 520,000","€ 520,000",F,23,Portugal,Atletico Madrid,spain,2324
Abdul Mumin,"€ 10,000","€ 520,000","€ 520,000",D,25,Ghana,Rayo Vallecano,spain,2324
Youba Diarra,"€ 10,000","€ 520,000","€ 520,000",M,25,Mali,Cadiz,spain,2324
Rodri,"€ 9,615","€ 500,000","€ 500,000",F,23,Spain,Real Betis,spain,2324
Theo Corbeanu,"€ 9,615","€ 500,000","€ 500,000",F,21,Canada,Granada,spain,2324
Beñat Turrientes,"€ 9,615","€ 500,000","€ 500,000",M,22,Spain,Real Sociedad,spain,2324
Assane Diao,"€ 9,615","€ 500,000","€ 500,000",F,18,Spain,Real Betis,spain,2324
Miguel Rodríguez,"€ 9,615","€ 500,000","€ 500,000",F,20,Spain,Celta Vigo,spain,2324
Aarón Escandell,"€ 9,615","€ 500,000","€ 500,000",K,28,Spain,Las Palmas,spain,2324
Giuliano Simeone,"€ 9,615","€ 500,000","€ 500,000",F,21,Argentina,Alaves,spain,2324
Álex Fernández,"€ 9,423","€ 490,000","€ 490,000",F,31,Spain,Cadiz,spain,2324
Dion Lopy,"€ 9,231","€ 480,000","€ 480,000",M,22,Senegal,Almeria,spain,2324
Bernardo Espinosa,"€ 9,231","€ 480,000","€ 480,000",D,34,Colombia,Girona,spain,2324
Yan Couto,"€ 9,231","€ 480,000","€ 480,000",D,21,Brazil,Girona,spain,2324
Iván Alejo,"€ 9,038","€ 470,000","€ 470,000",F,28,Spain,Cadiz,spain,2324
Toni Villa,"€ 9,038","€ 470,000","€ 470,000",F,29,Spain,Girona,spain,2324
Aridane Hernández,"€ 8,846","€ 460,000","€ 460,000",D,34,Spain,Rayo Vallecano,spain,2324
Selim Amallah,"€ 8,846","€ 460,000","€ 460,000",F,27,Morocco,Valencia,spain,2324
Carlos Romero,"€ 8,654","€ 450,000","€ 450,000",D,22,Spain,Villarreal,spain,2324
Iván Balliu,"€ 8,654","€ 450,000","€ 450,000",D,32,Albania,Rayo Vallecano,spain,2324
Víctor Díaz,"€ 8,462","€ 440,000","€ 440,000",D,35,Spain,Granada,spain,2324
Fernando Martínez,"€ 8,462","€ 440,000","€ 440,000",K,33,Spain,Almeria,spain,2324
Peru Nolaskoain,"€ 8,462","€ 440,000","€ 440,000",M,24,Spain,Athletic Club,spain,2324
Cristian Rivero,"€ 8,077","€ 420,000","€ 420,000",K,25,Spain,Valencia,spain,2324
Jaume Costa,"€ 8,077","€ 420,000","€ 420,000",D,35,Spain,Mallorca,spain,2324
Amath Ndiaye,"€ 8,077","€ 420,000","€ 420,000",F,27,Senegal,Mallorca,spain,2324
Kike Pérez,"€ 8,077","€ 420,000","€ 420,000",M,26,Spain,Rayo Vallecano,spain,2324
Faitout Maouassa,"€ 8,077","€ 420,000","€ 420,000",D,25,France,Granada,spain,2324
Jhon Solís,"€ 8,077","€ 420,000","€ 420,000",M,19,Colombia,Girona,spain,2324
Ibrahima Kébé,"€ 8,077","€ 420,000","€ 420,000",M,23,Mali,Girona,spain,2324
Robert Navarro,"€ 8,077","€ 420,000","€ 420,000",F,21,Spain,Cadiz,spain,2324
Federico Gattoni,"€ 8,077","€ 420,000","€ 420,000",D,24,Argentina,Sevilla,spain,2324
Alberto Marí,"€ 8,077","€ 420,000","€ 420,000",F,22,Spain,Valencia,spain,2324
Adu Ares,"€ 8,077","€ 420,000","€ 420,000",F,22,Spain,Athletic Club,spain,2324
Jorge Herrando,"€ 8,077","€ 420,000","€ 420,000",D,22,Spain,Osasuna,spain,2324
José Mari,"€ 7,885","€ 410,000","€ 410,000",M,36,Spain,Cadiz,spain,2324
Houboulang Mendes,"€ 7,885","€ 410,000","€ 410,000",D,25,Guinea-Bissau,Almeria,spain,2324
Urko González de Zarate,"€ 7,885","€ 410,000","€ 410,000",M,22,Spain,Real Sociedad,spain,2324
Arnau Martínez,"€ 7,692","€ 400,000","€ 400,000",D,20,Spain,Girona,spain,2324
Renato Tapia,"€ 7,692","€ 400,000","€ 400,000",M,28,Peru,Celta Vigo,spain,2324
João Félix,"€ 7,692","€ 400,000","€ 400,000",F,24,Portugal,Barcelona,spain,2324
Javi Guerra,"€ 7,692","€ 400,000","€ 400,000",M,20,Spain,Valencia,spain,2324
Nico Paz,"€ 7,692","€ 400,000","€ 400,000",F,19,Argentina,Real Madrid,spain,2324
Lázaro,"€ 7,692","€ 400,000","€ 400,000",F,21,Brazil,Almeria,spain,2324
Juan Cruz,"€ 7,692","€ 400,000","€ 400,000",F,23,Spain,Real Betis,spain,2324
Álex Centelles,"€ 7,692","€ 400,000","€ 400,000",D,24,Spain,Almeria,spain,2324
Jesús Areso,"€ 7,692","€ 400,000","€ 400,000",D,24,Spain,Osasuna,spain,2324
Sergi Guardiola,"€ 7,500","€ 390,000","€ 390,000",F,32,Spain,Cadiz,spain,2324
Carlos Neva,"€ 7,308","€ 380,000","€ 380,000",D,27,Spain,Granada,spain,2324
Jon Karrikaburu,"€ 7,308","€ 380,000","€ 380,000",F,20,Spain,Alaves,spain,2324
Abdón Prats,"€ 7,308","€ 380,000","€ 380,000",F,31,Spain,Mallorca,spain,2324
Benito Ramírez,"€ 7,308","€ 380,000","€ 380,000",F,28,Spain,Las Palmas,spain,2324
Álvaro Lemos,"€ 7,115","€ 370,000","€ 370,000",D,30,Spain,Las Palmas,spain,2324
Samu Aghehowa,"€ 7,115","€ 370,000","€ 370,000",F,19,Spain,Alaves,spain,2324
Abdel Abqar,"€ 7,115","€ 370,000","€ 370,000",D,24,Morocco,Alaves,spain,2324
Martín Pascual,"€ 7,115","€ 370,000","€ 370,000",D,24,Spain,Rayo Vallecano,spain,2324
Juan Carlos,"€ 7,115","€ 370,000","€ 370,000",K,36,Spain,Girona,spain,2324
Kamil Piatkowski,"€ 6,923","€ 360,000","€ 360,000",D,23,Poland,Granada,spain,2324
Kike Salas,"€ 6,923","€ 360,000","€ 360,000",D,21,Spain,Sevilla,spain,2324
Aimar Oroz,"€ 6,923","€ 360,000","€ 360,000",F,22,Spain,Osasuna,spain,2324
Omenuke Mfulu,"€ 6,923","€ 360,000","€ 360,000",M,29,Democratic Republic of the Congo,Las Palmas,spain,2324
Valery Fernández,"€ 6,923","€ 360,000","€ 360,000",F,24,Spain,Girona,spain,2324
Mohamed-Ali Cho,"€ 6,731","€ 350,000","€ 350,000",F,19,France,Real Sociedad,spain,2324
Cristian Herrera,"€ 6,731","€ 350,000","€ 350,000",F,32,Spain,Las Palmas,spain,2324
Carlos Dotor,"€ 6,731","€ 350,000","€ 350,000",M,22,Spain,Celta Vigo,spain,2324
Matías Arezo,"€ 6,731","€ 350,000","€ 350,000",F,21,Uruguay,Granada,spain,2324
Pep Chavarría,"€ 6,731","€ 350,000","€ 350,000",D,25,Spain,Rayo Vallecano,spain,2324
Marc Pubill,"€ 6,731","€ 350,000","€ 350,000",D,20,Spain,Almeria,spain,2324
José Pozo,"€ 6,538","€ 340,000","€ 340,000",F,27,Spain,Rayo Vallecano,spain,2324
David Gil,"€ 6,346","€ 330,000","€ 330,000",K,30,Spain,Cadiz,spain,2324
Chumi,"€ 6,346","€ 330,000","€ 330,000",D,24,Spain,Almeria,spain,2324
Chris Ramos,"€ 6,154","€ 320,000","€ 320,000",F,27,Spain,Cadiz,spain,2324
Aleksandar Radovanović,"€ 5,769","€ 300,000","€ 300,000",D,30,Serbia,Almeria,spain,2324
Dominik Greif,"€ 5,769","€ 300,000","€ 300,000",K,26,Slovakia,Mallorca,spain,2324
Enzo Loiodice,"€ 5,769","€ 300,000","€ 300,000",M,23,France,Las Palmas,spain,2324
Nikola Maras,"€ 5,769","€ 300,000","€ 300,000",D,27,Serbia,Alaves,spain,2324
Mika Mármol,"€ 5,769","€ 300,000","€ 300,000",D,22,Spain,Las Palmas,spain,2324
Unai Gómez,"€ 5,769","€ 300,000","€ 300,000",F,20,Spain,Athletic Club,spain,2324
Jon Ander Olasagasti,"€ 5,769","€ 300,000","€ 300,000",M,23,Spain,Real Sociedad,spain,2324
Borja García,"€ 5,769","€ 300,000","€ 300,000",F,33,Spain,Girona,spain,2324
Raúl Torrente,"€ 5,577","€ 290,000","€ 290,000",D,22,Spain,Granada,spain,2324
Shon Weissman,"€ 5,577","€ 290,000","€ 290,000",F,27,Israel,Granada,spain,2324
Eric Curbelo,"€ 5,385","€ 280,000","€ 280,000",D,30,Spain,Las Palmas,spain,2324
Bebé,"€ 5,385","€ 280,000","€ 280,000",F,33,Cape Verde,Rayo Vallecano,spain,2324
Lucas Pires,"€ 5,385","€ 280,000","€ 280,000",D,22,Brazil,Cadiz,spain,2324
Diego Mariño,"€ 5,385","€ 280,000","€ 280,000",K,33,Spain,Almeria,spain,2324
Javi Llabrés,"€ 5,192","€ 270,000","€ 270,000",F,21,Spain,Mallorca,spain,2324
Álvaro Carreras,"€ 5,192","€ 270,000","€ 270,000",D,20,Spain,Granada,spain,2324
Luca de la Torre,"€ 5,192","€ 270,000","€ 270,000",M,25,United States,Celta Vigo,spain,2324
Stefan Mitrovic,"€ 4,808","€ 250,000","€ 250,000",D,33,Serbia,Getafe,spain,2324
Juanlu Sánchez,"€ 4,808","€ 250,000","€ 250,000",D,20,Spain,Sevilla,spain,2324
Ricard Sánchez,"€ 4,808","€ 250,000","€ 250,000",D,23,Spain,Granada,spain,2324
Peter Federico,"€ 4,808","€ 250,000","€ 250,000",F,21,Dominican Republic,Valencia,spain,2324
Pablo Marín,"€ 4,808","€ 250,000","€ 250,000",F,20,Spain,Real Sociedad,spain,2324
Williot Swedberg,"€ 4,808","€ 250,000","€ 250,000",F,20,Sweden,Celta Vigo,spain,2324
Víctor Chust,"€ 4,615","€ 240,000","€ 240,000",D,23,Spain,Cadiz,spain,2324
Jesús Owono,"€ 4,615","€ 240,000","€ 240,000",K,22,Equatorial Guinea,Alaves,spain,2324
