,EST. BASE SALARY,EST. BASE SALARY,EST. BASE SALARY,BIO,BIO,BIO,,data_country,data_season
Sinaly Diomandé,"€ 11,731","€ 610,000","€ 610,000",D,21,Cote d'Ivoire,Lyon,france,2223
Dimitri Liénard,"€ 11,731","€ 610,000","€ 610,000",M,34,France,Strasbourg,france,2223
Emmanuel Agbadou,"€ 11,538","€ 600,000","€ 600,000",D,25,Cote d'Ivoire,Reims,france,2223
Franck Honorat,"€ 11,538","€ 600,000","€ 600,000",F,26,France,Brest,france,2223
Azzedine Ounahi,"€ 11,538","€ 600,000","€ 600,000",M,22,Morocco,Angers,france,2223
Ibrahima Niane,"€ 11,538","€ 600,000","€ 600,000",F,23,Senegal,Angers,france,2223
Alexandre Letellier,"€ 11,538","€ 600,000","€ 600,000",K,32,France,PSG,france,2223
Mattia Viti,"€ 11,538","€ 600,000","€ 600,000",D,21,Italy,Nice,france,2223
Julien Laporte,"€ 11,538","€ 600,000","€ 600,000",D,29,France,Lorient,france,2223
Massadio Haidara,"€ 11,538","€ 600,000","€ 600,000",D,30,Mali,Lens,france,2223
Mikkel Desler,"€ 11,538","€ 600,000","€ 600,000",D,27,Denmark,Toulouse,france,2223
Thomas Mangani,"€ 11,538","€ 600,000","€ 600,000",M,35,France,Ajaccio,france,2223
Gabriel Suazo,"€ 11,538","€ 600,000","€ 600,000",D,25,Chile,Toulouse,france,2223
Yehvann Diouf,"€ 11,538","€ 600,000","€ 600,000",K,23,France,Reims,france,2223
Ado Onaiwu,"€ 11,538","€ 600,000","€ 600,000",F,27,Japan,Toulouse,france,2223
Kamaldeen Sulemana,"€ 11,346","€ 590,000","€ 590,000",F,20,Ghana,Rennes,france,2223
Benoît Badiashile,"€ 11,154","€ 580,000","€ 580,000",D,21,France,Monaco,france,2223
Joe Rodon,"€ 11,154","€ 580,000","€ 580,000",D,25,Wales,Rennes,france,2223
Ibrahim Amadou,"€ 10,962","€ 570,000","€ 570,000",M,29,France,Angers,france,2223
Rasmus Nicolaisen,"€ 10,577","€ 550,000","€ 550,000",D,25,Denmark,Toulouse,france,2223
Quentin Boisgard,"€ 10,577","€ 550,000","€ 550,000",F,25,France,Lorient,france,2223
Alfred Gomis,"€ 10,577","€ 550,000","€ 550,000",K,29,Senegal,Rennes,france,2223
Batista Mendy,"€ 10,577","€ 550,000","€ 550,000",M,23,France,Angers,france,2223
Pedro Mendes,"€ 10,577","€ 550,000","€ 550,000",D,32,Portugal,Montpellier,france,2223
Romain Del Castillo,"€ 10,385","€ 540,000","€ 540,000",M,26,France,Brest,france,2223
Jean-Charles Castelletto,"€ 10,385","€ 540,000","€ 540,000",D,28,Cameroon,Nantes,france,2223
Gédéon Kalulu,"€ 10,385","€ 540,000","€ 540,000",D,25,Democratic Republic of the Congo,Lorient,france,2223
Charles Traoré,"€ 10,385","€ 540,000","€ 540,000",D,31,Mali,Nantes,france,2223
Johan Gastien,"€ 10,385","€ 540,000","€ 540,000",M,35,France,Clermont,france,2223
Brendan Chardonnet,"€ 10,385","€ 540,000","€ 540,000",D,28,France,Brest,france,2223
Pierrick Capelle,"€ 10,385","€ 540,000","€ 540,000",M,36,France,Angers,france,2223
Youcef Belaïli,"€ 10,385","€ 540,000","€ 540,000",F,30,Algeria,Brest,france,2223
Haris Belkebla,"€ 10,385","€ 540,000","€ 540,000",M,29,Algeria,Brest,france,2223
Hugo Magnetti,"€ 10,385","€ 540,000","€ 540,000",M,24,France,Brest,france,2223
Marco Bizot,"€ 10,385","€ 540,000","€ 540,000",K,31,Netherlands,Brest,france,2223
Veljko Birmancevic,"€ 10,385","€ 540,000","€ 540,000",F,24,Serbia,Toulouse,france,2223
Maximiliano Caufriez,"€ 10,192","€ 530,000","€ 530,000",D,25,Belgium,Clermont,france,2223
El Chadaille Bitshiabu,"€ 10,192","€ 530,000","€ 530,000",D,17,France,PSG,france,2223
Patrick Pentz,"€ 10,000","€ 520,000","€ 520,000",K,25,Austria,Reims,france,2223
Donovan Léon,"€ 10,000","€ 520,000","€ 520,000",K,30,French Guiana,Auxerre,france,2223
Thomas Delaine,"€ 10,000","€ 520,000","€ 520,000",D,30,France,Strasbourg,france,2223
Adrian Grbic,"€ 9,808","€ 510,000","€ 510,000",F,26,Austria,Lorient,france,2223
Mathias Pereira Lage,"€ 9,808","€ 510,000","€ 510,000",M,26,France,Brest,france,2223
Stephy Mavididi,"€ 9,615","€ 500,000","€ 500,000",F,24,England,Montpellier,france,2223
Nicolas Cozza,"€ 9,615","€ 500,000","€ 500,000",D,23,France,Montpellier,france,2223
Vincent Le Goff,"€ 9,615","€ 500,000","€ 500,000",D,33,France,Lorient,france,2223
Kevin Danso,"€ 9,615","€ 500,000","€ 500,000",D,24,Austria,Lens,france,2223
Rafael Ratão,"€ 9,615","€ 500,000","€ 500,000",F,27,Brazil,Toulouse,france,2223
Léo Jardim,"€ 9,615","€ 500,000","€ 500,000",K,27,Brazil,Lille,france,2223
Karol Fila,"€ 9,615","€ 500,000","€ 500,000",D,24,Poland,Strasbourg,france,2223
Saïd Hamulic,"€ 9,231","€ 480,000","€ 480,000",F,22,Bosnia-Herzegovina,Toulouse,france,2223
Jere Uronen,"€ 9,231","€ 480,000","€ 480,000",D,28,Finland,Brest,france,2223
Saël Kumbedi,"€ 9,231","€ 480,000","€ 480,000",D,17,France,Lyon,france,2223
Ronaël Pierre-Gabriel,"€ 9,231","€ 480,000","€ 480,000",D,24,France,Strasbourg,france,2223
Achraf Dari,"€ 9,231","€ 480,000","€ 480,000",D,23,Morocco,Brest,france,2223
Eliesse Ben Seghir,"€ 9,231","€ 480,000","€ 480,000",F,17,France,Monaco,france,2223
Youssouf M'Changama,"€ 9,231","€ 480,000","€ 480,000",F,32,Comoros,Auxerre,france,2223
Julien Le Cardinal,"€ 9,231","€ 480,000","€ 480,000",D,25,France,Lens,france,2223
Marcus Coco,"€ 9,231","€ 480,000","€ 480,000",F,26,France,Nantes,france,2223
Wuilker Fariñez,"€ 9,038","€ 470,000","€ 470,000",K,24,Venezuela,Lens,france,2223
Siriki Dembélé,"€ 8,846","€ 460,000","€ 460,000",F,26,Scotland,Auxerre,france,2223
Birama Touré,"€ 8,846","€ 460,000","€ 460,000",M,30,Mali,Auxerre,france,2223
Neto Borges,"€ 8,654","€ 450,000","€ 450,000",D,26,Brazil,Clermont,france,2223
Irvin Cardona,"€ 8,654","€ 450,000","€ 450,000",F,25,France,Brest,france,2223
Darline Yongwa,"€ 8,654","€ 450,000","€ 450,000",D,22,Cameroon,Lorient,france,2223
Théo Le Bris,"€ 8,654","€ 450,000","€ 450,000",D,20,France,Lorient,france,2223
Bamba Dieng,"€ 8,654","€ 450,000","€ 450,000",F,22,Senegal,Marseille,france,2223
Mamadou Sakho,"€ 8,654","€ 450,000","€ 450,000",D,32,France,Montpellier,france,2223
Himad Abdelli,"€ 8,654","€ 450,000","€ 450,000",F,23,France,Angers,france,2223
Gerzino Nyamsi,"€ 8,654","€ 450,000","€ 450,000",D,26,France,Strasbourg,france,2223
Théo Pellenard,"€ 8,462","€ 440,000","€ 440,000",D,28,France,Auxerre,france,2223
Adrien Thomasson,"€ 8,462","€ 440,000","€ 440,000",F,28,France,Strasbourg,france,2223
Arnaud Souquet,"€ 8,269","€ 430,000","€ 430,000",D,30,France,Montpellier,france,2223
Florent Ogier,"€ 8,077","€ 420,000","€ 420,000",D,33,France,Clermont,france,2223
Mathías Suárez,"€ 8,077","€ 420,000","€ 420,000",D,26,Uruguay,Montpellier,france,2223
Gideon Mensah,"€ 8,077","€ 420,000","€ 420,000",D,24,Ghana,Auxerre,france,2223
Mickaël Barreto,"€ 8,077","€ 420,000","€ 420,000",F,32,France,Ajaccio,france,2223
Farid El Melali,"€ 8,077","€ 420,000","€ 420,000",F,25,Algeria,Angers,france,2223
Jean Onana,"€ 8,077","€ 420,000","€ 420,000",M,23,Cameroon,Lens,france,2223
Rémy Riou,"€ 8,077","€ 420,000","€ 420,000",K,35,France,Lyon,france,2223
Elisha Owusu,"€ 7,692","€ 400,000","€ 400,000",M,25,Ghana,Auxerre,france,2223
Jodel Dossou,"€ 7,692","€ 400,000","€ 400,000",F,30,Benin,Clermont,france,2223
Gabriel Gudmundsson,"€ 7,692","€ 400,000","€ 400,000",D,23,Sweden,Lille,france,2223
Malo Gusto,"€ 7,692","€ 400,000","€ 400,000",D,19,France,Lyon,france,2223
Issiaga Sylla,"€ 7,692","€ 400,000","€ 400,000",D,29,Guinea,Montpellier,france,2223
Ismaël Doukouré,"€ 7,692","€ 400,000","€ 400,000",D,19,France,Strasbourg,france,2223
Maxime Le Marchand,"€ 7,692","€ 400,000","€ 400,000",D,33,France,Strasbourg,france,2223
Bradley Barcola,"€ 7,500","€ 390,000","€ 390,000",F,20,France,Lyon,france,2223
Pablo Rosario,"€ 7,500","€ 390,000","€ 390,000",M,26,Netherlands,Nice,france,2223
Julien Ponceau,"€ 7,500","€ 390,000","€ 390,000",F,22,France,Lorient,france,2223
Chrislain Matsima,"€ 7,308","€ 380,000","€ 380,000",D,20,France,Lorient,france,2223
Chrislain Matsima,"€ 7,308","€ 380,000","€ 380,000",D,20,France,Monaco,france,2223
Ismaël Gharbi,"€ 7,308","€ 380,000","€ 380,000",F,18,Spain,PSG,france,2223
Kaj Sierhuis,"€ 7,308","€ 380,000","€ 380,000",F,24,Netherlands,Reims,france,2223
Eiji Kawashima,"€ 7,115","€ 370,000","€ 370,000",K,39,Japan,Strasbourg,france,2223
Denys Bain,"€ 6,923","€ 360,000","€ 360,000",D,29,France,Auxerre,france,2223
Bingourou Kamara,"€ 6,923","€ 360,000","€ 360,000",K,26,Senegal,Montpellier,france,2223
Gauthier Gallon,"€ 6,923","€ 360,000","€ 360,000",K,29,France,Troyes,france,2223
Ilyes Housni,"€ 6,923","€ 360,000","€ 360,000",F,17,France,PSG,france,2223
Vincent Sierro,"€ 6,923","€ 360,000","€ 360,000",M,27,Switzerland,Toulouse,france,2223
Jérémy Le Douaron,"€ 6,923","€ 360,000","€ 360,000",F,24,France,Brest,france,2223
Théo Sainte-Luce,"€ 6,923","€ 360,000","€ 360,000",D,24,France,Montpellier,france,2223
Soungoutou Magassa,"€ 6,923","€ 360,000","€ 360,000",M,19,France,Monaco,france,2223
Vincent Marchetti,"€ 6,923","€ 360,000","€ 360,000",M,25,France,Ajaccio,france,2223
Marcin Bulka,"€ 6,923","€ 360,000","€ 360,000",K,23,Poland,Nice,france,2223
Adil Aouchiche,"€ 6,923","€ 360,000","€ 360,000",F,20,France,Lorient,france,2223
Désiré Doué,"€ 6,923","€ 360,000","€ 360,000",F,17,France,Rennes,france,2223
Bafodé Diakité,"€ 6,923","€ 360,000","€ 360,000",D,22,France,Lille,france,2223
Leny Yoro,"€ 6,923","€ 360,000","€ 360,000",D,17,France,Lille,france,2223
Alexis Beka Beka,"€ 6,923","€ 360,000","€ 360,000",M,21,France,Nice,france,2223
Cédric Avinel,"€ 6,731","€ 350,000","€ 350,000",D,36,Guadeloupe,Ajaccio,france,2223
Gaëtan Charbonnier,"€ 6,731","€ 350,000","€ 350,000",F,33,France,Auxerre,france,2223
Mitchell van Bergen,"€ 6,731","€ 350,000","€ 350,000",F,23,Netherlands,Reims,france,2223
Sada Thioub,"€ 6,538","€ 340,000","€ 340,000",F,27,Senegal,Angers,france,2223
Thomas Didillon,"€ 6,538","€ 340,000","€ 340,000",K,27,France,Monaco,france,2223
Jean-Ricner Bellegarde,"€ 6,538","€ 340,000","€ 340,000",M,24,France,Strasbourg,france,2223
Mory Diaw,"€ 6,346","€ 330,000","€ 330,000",K,29,Senegal,Clermont,france,2223
Ibrahima Sissoko,"€ 6,346","€ 330,000","€ 330,000",M,25,France,Strasbourg,france,2223
Tiago Djaló,"€ 6,346","€ 330,000","€ 330,000",D,22,Portugal,Lille,france,2223
Timothée Pembélé,"€ 6,154","€ 320,000","€ 320,000",D,20,France,PSG,france,2223
Han-Noah Massengo,"€ 6,154","€ 320,000","€ 320,000",M,21,Congo,Auxerre,france,2223
Mathias Autret,"€ 6,154","€ 320,000","€ 320,000",F,31,France,Auxerre,france,2223
Isak Pettersson,"€ 6,154","€ 320,000","€ 320,000",K,25,Sweden,Toulouse,france,2223
Abdoul Kader Bamba,"€ 6,154","€ 320,000","€ 320,000",F,28,France,Nantes,france,2223
Gaëtan Perrin,"€ 5,962","€ 310,000","€ 310,000",M,26,France,Auxerre,france,2223
Steven Fortes,"€ 5,962","€ 310,000","€ 310,000",D,30,Cape Verde,Lens,france,2223
Ayman Kari,"€ 5,769","€ 300,000","€ 300,000",M,18,France,Lorient,france,2223
Bamo Meïté,"€ 5,769","€ 300,000","€ 300,000",M,21,Cote d'Ivoire,Lorient,france,2223
Grejohn Kyei,"€ 5,769","€ 300,000","€ 300,000",F,27,France,Clermont,france,2223
Gauthier Hein,"€ 5,769","€ 300,000","€ 300,000",F,26,France,Auxerre,france,2223
Kjetil Haug,"€ 5,769","€ 300,000","€ 300,000",K,24,Norway,Toulouse,france,2223
Issiaga Sylla,"€ 5,769","€ 300,000","€ 300,000",D,28,Guinea,Toulouse,france,2223
Zakaria Aboukhlal,"€ 5,769","€ 300,000","€ 300,000",F,22,Morocco,Toulouse,france,2223
Fernand Mayembo,"€ 5,769","€ 300,000","€ 300,000",D,27,Congo,Ajaccio,france,2223
Evann Guessand,"€ 5,769","€ 300,000","€ 300,000",F,21,France,Nantes,france,2223
Robin Risser,"€ 5,769","€ 300,000","€ 300,000",K,18,France,Strasbourg,france,2223
Ayman Kari,"€ 5,769","€ 300,000","€ 300,000",M,17,France,PSG,france,2223
Mateusz Lis,"€ 5,769","€ 300,000","€ 300,000",K,25,Poland,Troyes,france,2223
Alidu Seidu,"€ 5,769","€ 300,000","€ 300,000",D,22,Ghana,Clermont,france,2223
Nuno Da Costa,"€ 5,769","€ 300,000","€ 300,000",F,31,Cape Verde,Auxerre,france,2223
Khalil Fayad,"€ 5,769","€ 300,000","€ 300,000",M,18,France,Montpellier,france,2223
Mahdi Camara,"€ 5,769","€ 300,000","€ 300,000",M,24,France,Brest,france,2223
Komnen Andric,"€ 5,769","€ 300,000","€ 300,000",F,27,Serbia,Clermont,france,2223
Logan Costa,"€ 5,577","€ 290,000","€ 290,000",D,21,Cape Verde,Toulouse,france,2223
Benjamin Leroy,"€ 5,577","€ 290,000","€ 290,000",K,33,France,Ajaccio,france,2223
Quentin Bernard,"€ 5,577","€ 290,000","€ 290,000",D,33,France,Auxerre,france,2223
Alexis Tibidi,"€ 5,577","€ 290,000","€ 290,000",F,19,France,Troyes,france,2223
Yanis Begraoui,"€ 5,577","€ 290,000","€ 290,000",F,21,France,Toulouse,france,2223
Andreas Bruus,"€ 5,192","€ 270,000","€ 270,000",D,24,Denmark,Troyes,france,2223
Ousmane Camara,"€ 5,192","€ 270,000","€ 270,000",D,19,France,Angers,france,2223
Muhammed Cham,"€ 5,192","€ 270,000","€ 270,000",F,22,Austria,Clermont,france,2223
Julian Jeanvier,"€ 5,192","€ 270,000","€ 270,000",D,30,Guinea,Auxerre,france,2223
Mateusz Wieteska,"€ 5,192","€ 270,000","€ 270,000",D,25,Poland,Clermont,france,2223
Papa Ndiaga Yade,"€ 5,192","€ 270,000","€ 270,000",F,23,Senegal,Troyes,france,2223
Hamza Sakhi,"€ 5,192","€ 270,000","€ 270,000",F,26,Morocco,Auxerre,france,2223
Faitout Maouassa,"€ 5,192","€ 270,000","€ 270,000",D,24,France,Montpellier,france,2223
Yanis Guermouche,"€ 5,192","€ 270,000","€ 270,000",F,21,Algeria,Montpellier,france,2223
Alan Virginius,"€ 5,192","€ 270,000","€ 270,000",F,20,France,Lille,france,2223
Bonke Innocent,"€ 5,192","€ 270,000","€ 270,000",M,27,Nigeria,Lorient,france,2223
Maxime Dupé,"€ 5,000","€ 260,000","€ 260,000",K,29,France,Toulouse,france,2223
Léo Leroy,"€ 5,000","€ 260,000","€ 260,000",M,22,France,Montpellier,france,2223
Warren Zaïre-Emery,"€ 4,808","€ 250,000","€ 250,000",M,16,France,PSG,france,2223
Marin Jakolis,"€ 4,808","€ 250,000","€ 250,000",F,25,Croatia,Angers,france,2223
Ibrahima Koné,"€ 4,808","€ 250,000","€ 250,000",F,23,Mali,Lorient,france,2223
Thibault Tamas,"€ 4,808","€ 250,000","€ 250,000",D,21,France,Montpellier,france,2223
Jaouen Hadjam,"€ 4,808","€ 250,000","€ 250,000",D,19,France,Nantes,france,2223
Lorenz Assignon,"€ 4,808","€ 250,000","€ 250,000",D,22,France,Rennes,france,2223
Adam Jakubech,"€ 4,808","€ 250,000","€ 250,000",K,26,Slovakia,Lille,france,2223
Vito Mannone,"€ 4,615","€ 240,000","€ 240,000",K,34,Italy,Lorient,france,2223
Christopher Wooh,"€ 4,615","€ 240,000","€ 240,000",D,21,Cameroon,Rennes,france,2223
Yahia Fofana,"€ 4,615","€ 240,000","€ 240,000",K,22,France,Angers,france,2223
Mads Bech Sörensen,"€ 4,615","€ 240,000","€ 240,000",D,23,Denmark,Nice,france,2223
Ilyes Chetti,"€ 4,615","€ 240,000","€ 240,000",D,28,Algeria,Angers,france,2223
Rémy Labeau Lascary,"€ 4,615","€ 240,000","€ 240,000",F,20,Guadeloupe,Lens,france,2223
Amine Salama,"€ 4,615","€ 240,000","€ 240,000",F,22,France,Angers,france,2223
Denis Petric,"€ 4,615","€ 240,000","€ 240,000",K,35,Slovenia,Nantes,france,2223
Souleymane Isaak Touré,"€ 4,615","€ 240,000","€ 240,000",D,19,France,Auxerre,france,2223
Oliver Zandén,"€ 4,615","€ 240,000","€ 240,000",D,21,Sweden,Toulouse,france,2223
Moussa Soumano,"€ 4,615","€ 240,000","€ 240,000",F,17,France,Ajaccio,france,2223
Theocharis Tsingaras,"€ 4,615","€ 240,000","€ 240,000",M,22,Greece,Toulouse,france,2223
Warren Kamanzi,"€ 4,615","€ 240,000","€ 240,000",D,22,Norway,Toulouse,france,2223
Mickaël Alphonse,"€ 4,615","€ 240,000","€ 240,000",D,33,Guadeloupe,Ajaccio,france,2223
Mehdi Zeffane,"€ 4,615","€ 240,000","€ 240,000",D,30,Algeria,Clermont,france,2223
Souleymane Isaak Touré,"€ 4,615","€ 240,000","€ 240,000",D,19,France,Marseille,france,2223
Mathieu Coutadeur,"€ 4,423","€ 230,000","€ 230,000",M,36,France,Ajaccio,france,2223
Stéphane Diarra,"€ 4,231","€ 220,000","€ 220,000",F,24,Cote d'Ivoire,Lorient,france,2223
Jean-Kévin Duverne,"€ 4,231","€ 220,000","€ 220,000",D,25,France,Brest,france,2223
Brandon Baiye,"€ 4,038","€ 210,000","€ 210,000",M,21,Belgium,Clermont,france,2223
Noah Fadiga,"€ 4,038","€ 210,000","€ 210,000",D,23,Senegal,Brest,france,2223
Kevin Spadanuda,"€ 4,038","€ 210,000","€ 210,000",F,26,Switzerland,Ajaccio,france,2223
Samuel Moutoussamy,"€ 4,038","€ 210,000","€ 210,000",M,26,Democratic Republic of the Congo,Nantes,france,2223
Alberth Elis,"€ 3,846","€ 200,000","€ 200,000",F,26,Honduras,Brest,france,2223
Melvin Bard,"€ 3,846","€ 200,000","€ 200,000",D,22,France,Nice,france,2223
Alexis Flips,"€ 3,846","€ 200,000","€ 200,000",F,23,France,Reims,france,2223
Jessy Moulin,"€ 3,846","€ 200,000","€ 200,000",K,37,France,Troyes,france,2223
Nicolas Penneteau,"€ 3,846","€ 200,000","€ 200,000",K,41,France,Reims,france,2223
Yoann Cathline,"€ 3,462","€ 180,000","€ 180,000",F,20,France,Lorient,france,2223
Rares Ilie,"€ 3,462","€ 180,000","€ 180,000",F,19,Romania,Nice,france,2223
Yohann Magnin,"€ 3,462","€ 180,000","€ 180,000",M,25,France,Clermont,france,2223
Ousmane Camara,"€ 3,462","€ 180,000","€ 180,000",F,21,Guinea,Auxerre,france,2223
Alexandre Coeff,"€ 3,462","€ 180,000","€ 180,000",D,30,France,Auxerre,france,2223
Denis Genreau,"€ 3,462","€ 180,000","€ 180,000",F,23,Australia,Toulouse,france,2223
Antonin Bobichon,"€ 3,269","€ 170,000","€ 170,000",M,26,France,Angers,france,2223
Stijn Spierings,"€ 3,077","€ 160,000","€ 160,000",M,26,Netherlands,Toulouse,france,2223
Arial Mendy,"€ 3,077","€ 160,000","€ 160,000",D,27,Senegal,Clermont,france,2223
Isaac Lihadji,"€ 2,885","€ 150,000","€ 150,000",F,20,France,Lille,france,2223
Thierno Baldé,"€ 2,885","€ 150,000","€ 150,000",D,20,France,Troyes,france,2223
Alassane N'Diaye,"€ 2,885","€ 150,000","€ 150,000",M,31,France,Ajaccio,france,2223
Zinédine Ould Khaled,"€ 2,885","€ 150,000","€ 150,000",M,23,France,Angers,france,2223
Adrien Truffert,"€ 2,885","€ 150,000","€ 150,000",D,21,France,Rennes,france,2223
Waniss Taïbi,"€ 2,885","€ 150,000","€ 150,000",F,20,France,Angers,france,2223
Noah Jean Holm,"€ 2,885","€ 150,000","€ 150,000",F,21,Norway,Reims,france,2223
Yoann Touzghar,"€ 2,885","€ 150,000","€ 150,000",F,36,Tunisia,Ajaccio,france,2223
Riad Nouri,"€ 2,885","€ 150,000","€ 150,000",F,37,France,Ajaccio,france,2223
Guéla Doué,"€ 2,885","€ 150,000","€ 150,000",D,20,France,Rennes,france,2223
Maxime Estève,"€ 2,885","€ 150,000","€ 150,000",D,20,France,Montpellier,france,2223
Kenji-Van Boto,"€ 2,885","€ 150,000","€ 150,000",D,26,Madagascar,Auxerre,france,2223
Mohamed El Arouch,"€ 2,885","€ 150,000","€ 150,000",M,18,France,Lyon,france,2223
Yannick Pandor,"€ 2,885","€ 150,000","€ 150,000",K,21,Comoros,Lens,france,2223
Billal Brahimi,"€ 2,692","€ 140,000","€ 140,000",F,22,Algeria,Nice,france,2223
Elbasan Rashani,"€ 2,692","€ 140,000","€ 140,000",F,29,Kosovo,Clermont,france,2223
Falaye Sacko,"€ 2,692","€ 140,000","€ 140,000",D,27,Mali,Montpellier,france,2223
Oumar Gonzalez,"€ 2,692","€ 140,000","€ 140,000",D,24,Cameroon,Ajaccio,france,2223
Qazim Laçi,"€ 2,500","€ 130,000","€ 130,000",M,26,Albania,Ajaccio,france,2223
Dogan Alemdar,"€ 2,500","€ 130,000","€ 130,000",K,20,Turkey,Rennes,france,2223
Jim Allevinah,"€ 2,500","€ 130,000","€ 130,000",F,27,Gabon,Clermont,france,2223
Rhys Healey,"€ 2,500","€ 130,000","€ 130,000",F,28,England,Toulouse,france,2223
Farès Chaïbi,"€ 2,308","€ 120,000","€ 120,000",F,20,France,Toulouse,france,2223
Joaquín Blázquez,"€ 2,308","€ 120,000","€ 120,000",K,22,Argentina,Brest,france,2223
Maghnes Akliouche,"€ 2,308","€ 120,000","€ 120,000",F,20,France,Monaco,france,2223
Rémy Dugimont,"€ 2,308","€ 120,000","€ 120,000",F,36,France,Auxerre,france,2223
Thijs Dallinga,"€ 2,308","€ 120,000","€ 120,000",F,22,Netherlands,Toulouse,france,2223
Gabriel Mutombo,"€ 2,308","€ 120,000","€ 120,000",D,26,France,Troyes,france,2223
Lucas Lavallée,"€ 2,308","€ 120,000","€ 120,000",K,19,France,PSG,france,2223
Junior Flemmings,"€ 2,308","€ 120,000","€ 120,000",F,26,Jamaica,Toulouse,france,2223
Teddy Boulhendi,"€ 2,308","€ 120,000","€ 120,000",K,21,Algeria,Nice,france,2223
Rémy Descamps,"€ 2,308","€ 120,000","€ 120,000",K,26,France,Nantes,france,2223
Rafik Guitane,"€ 2,115","€ 110,000","€ 110,000",F,23,France,Reims,france,2223
Saîf-Eddine Khaoui,"€ 1,923","€ 100,000","€ 100,000",F,27,Tunisia,Clermont,france,2223
Mohamed Youssouf,"€ 1,923","€ 100,000","€ 100,000",D,34,Comoros,Ajaccio,france,2223
Castello Lukeba,"€ 1,923","€ 100,000","€ 100,000",D,20,France,Lyon,france,2223
Jean Botué,"€ 1,923","€ 100,000","€ 100,000",F,20,Burkina Faso,Ajaccio,france,2223
Dion Lopy,"€ 1,923","€ 100,000","€ 100,000",M,20,Senegal,Reims,france,2223
Baïla Diallo,"€ 1,923","€ 100,000","€ 100,000",D,21,Senegal,Clermont,france,2223
Lucas Perrin,"€ 1,923","€ 100,000","€ 100,000",D,24,France,Strasbourg,france,2223
Enzo Le Fée,"€ 1,923","€ 100,000","€ 100,000",F,22,France,Lorient,france,2223
François-Joseph Sollacaro,"€ 1,923","€ 100,000","€ 100,000",K,28,France,Ajaccio,france,2223
Elye Wahi,"€ 1,923","€ 100,000","€ 100,000",F,20,France,Montpellier,france,2223
Dimitry Bertaud,"€ 1,923","€ 100,000","€ 100,000",K,24,France,Montpellier,france,2223
Enzo Tchato,"€ 1,731","€ 90,000","€ 90,000",D,20,Cameroon,Montpellier,france,2223
Lilian Brassier,"€ 1,731","€ 90,000","€ 90,000",D,23,France,Brest,france,2223
Andreaw Gravillon,"€ 1,731","€ 90,000","€ 90,000",D,24,Guadeloupe,Reims,france,2223
Lukasz Poreba,"€ 1,731","€ 90,000","€ 90,000",M,22,Poland,Lens,france,2223
Carlos Baleba,"€ 1,731","€ 90,000","€ 90,000",M,19,Cameroon,Lille,france,2223
Antoine Mendy,"€ 1,731","€ 90,000","€ 90,000",D,18,France,Nice,france,2223
Yllan Okou,"€ 1,731","€ 90,000","€ 90,000",D,20,France,Monaco,france,2223
Ulrick Eneme-Ella,"€ 1,731","€ 90,000","€ 90,000",F,21,Gabon,Angers,france,2223
Melvin Zinga,"€ 1,731","€ 90,000","€ 90,000",K,21,France,Angers,france,2223
Halid Sabanovic,"€ 1,731","€ 90,000","€ 90,000",D,23,Bosnia-Herzegovina,Angers,france,2223
Siriné Doucouré,"€ 1,731","€ 90,000","€ 90,000",F,20,France,Lorient,france,2223
Yuito Suzuki,"€ 1,731","€ 90,000","€ 90,000",F,21,Japan,Strasbourg,france,2223
Anthony Rouault,"€ 1,731","€ 90,000","€ 90,000",D,21,France,Toulouse,france,2223
Kayne Bonnevie,"€ 1,731","€ 90,000","€ 90,000",K,21,France,Lyon,france,2223
Sacha Delaye,"€ 1,731","€ 90,000","€ 90,000",M,20,France,Montpellier,france,2223
Bartug Elmaz,"€ 1,731","€ 90,000","€ 90,000",M,19,Turkey,Marseille,france,2223
Ghjuvanni Quilichini,"€ 1,731","€ 90,000","€ 90,000",K,20,France,Ajaccio,france,2223
Chaker Alhadhur,"€ 1,731","€ 90,000","€ 90,000",D,31,Comoros,Ajaccio,france,2223
Mohamed Achi,"€ 1,538","€ 80,000","€ 80,000",M,20,France,Nantes,france,2223
Simon Ngapandouetnbu,"€ 1,538","€ 80,000","€ 80,000",K,19,Cameroon,Marseille,france,2223
Samuel Loric,"€ 1,538","€ 80,000","€ 80,000",D,22,France,Lorient,france,2223
Moussa Diarra,"€ 1,346","€ 70,000","€ 70,000",D,22,Mali,Toulouse,france,2223
Cyrille Bayala,"€ 1,346","€ 70,000","€ 70,000",F,26,Burkina Faso,Ajaccio,france,2223
Ismaël Diallo,"€ 1,346","€ 70,000","€ 70,000",D,26,Cote d'Ivoire,Ajaccio,france,2223
Quentin Merlin,"€ 1,346","€ 70,000","€ 70,000",D,20,France,Nantes,france,2223
Maxime Wackers,"€ 1,346","€ 70,000","€ 70,000",D,25,France,Lorient,france,2223
Eric N'Jo,"€ 1,154","€ 60,000","€ 60,000",D,18,France,Troyes,france,2223
Brayann Pereira,"€ 1,154","€ 60,000","€ 60,000",D,19,France,Auxerre,france,2223
Yann Lienard,"€ 1,154","€ 60,000","€ 60,000",K,19,France,Monaco,france,2223
Timothé Nkada,"€ 1,154","€ 60,000","€ 60,000",F,23,France,Reims,france,2223
Ousoumane Camara,"€ 1,154","€ 60,000","€ 60,000",M,24,France,Auxerre,france,2223
