,EST. BASE SALARY,EST. BASE SALARY,EST. BASE SALARY,BIO,BIO,BIO,,data_country,data_season
Aleksandr Golovin,"€ 69,231","€ 3,600,000","€ 3,775,621",F,25,Russia,Monaco,france,2122
Kevin Volland,"€ 69,231","€ 3,600,000","€ 3,775,621",F,29,Germany,Monaco,france,2122
Gelson Martins,"€ 69,231","€ 3,600,000","€ 3,775,621",F,26,Portugal,Monaco,france,2122
Laurent Koscielny,"€ 69,231","€ 3,600,000","€ 3,775,621",D,35,France,Bordeaux,france,2122
Wahbi Khazri,"€ 66,923","€ 3,480,000","€ 3,649,767",F,30,Tunisia,St-Etienne,france,2122
Loïc Badé,"€ 63,462","€ 3,300,000","€ 3,460,986",D,21,France,Rennes,france,2122
Rafinha,"€ 62,500","€ 3,250,000","€ 3,408,547",M,28,Brazil,PSG,france,2122
Lucas Paquetá,"€ 62,500","€ 3,250,000","€ 3,408,547",F,24,Brazil,Lyon,france,2122
Djibril Sidibé,"€ 61,731","€ 3,210,000","€ 3,366,595",D,29,France,Monaco,france,2122
Danilo Pereira,"€ 61,538","€ 3,200,000","€ 3,356,107",M,30,Portugal,PSG,france,2122
Moussa Dembélé,"€ 60,000","€ 3,120,000","€ 3,272,205",F,25,France,Lyon,france,2122
Amine Harit,"€ 59,615","€ 3,100,000","€ 3,251,229",F,24,Morocco,Marseille,france,2122
Kasper Dolberg,"€ 57,692","€ 3,000,000","€ 3,146,351",F,24,Denmark,Nice,france,2122
Vanderson,"€ 57,692","€ 3,000,000","€ 3,146,351",D,20,Brazil,Monaco,france,2122
Krépin Diatta,"€ 57,500","€ 2,990,000","€ 3,135,863",F,22,Senegal,Monaco,france,2122
Josuha Guilavogui,"€ 55,385","€ 2,880,000","€ 3,020,497",M,31,France,Bordeaux,france,2122
Emerson,"€ 52,692","€ 2,740,000","€ 2,873,667",D,27,Italy,Lyon,france,2122
M'Baye Niang,"€ 50,769","€ 2,640,000","€ 2,768,789",F,26,Senegal,Rennes,france,2122
Jason Denayer,"€ 50,577","€ 2,630,000","€ 2,758,301",D,26,Belgium,Lyon,france,2122
Sead Kolasinac,"€ 49,615","€ 2,580,000","€ 2,705,862",D,28,Bosnia-Herzegovina,Marseille,france,2122
Andy Delort,"€ 48,462","€ 2,520,000","€ 2,642,935",F,30,Algeria,Nice,france,2122
Calvin Stengs,"€ 48,077","€ 2,500,000","€ 2,621,959",F,23,Netherlands,Nice,france,2122
Frédéric Guilbert,"€ 46,538","€ 2,420,000","€ 2,538,056",D,27,France,Strasbourg,france,2122
Marcelo,"€ 46,346","€ 2,410,000","€ 2,527,568",D,34,Brazil,Lyon,france,2122
Bruno Guimarães,"€ 46,154","€ 2,400,000","€ 2,517,081",M,23,Brazil,Lyon,france,2122
William Saliba,"€ 44,423","€ 2,310,000","€ 2,422,690",D,20,France,Marseille,france,2122
Philippe Sandler,"€ 44,231","€ 2,300,000","€ 2,412,202",D,24,Netherlands,Troyes,france,2122
Ryad Boudebouz,"€ 43,846","€ 2,280,000","€ 2,391,227",F,31,Algeria,St-Etienne,france,2122
Burak Yilmaz,"€ 42,115","€ 2,190,000","€ 2,296,836",F,36,Turkey,Lille,france,2122
Caio Henrique,"€ 42,115","€ 2,190,000","€ 2,296,836",D,24,Brazil,Monaco,france,2122
Serhou Guirassy,"€ 41,538","€ 2,160,000","€ 2,265,373",F,25,France,Rennes,france,2122
Hamari Traoré,"€ 41,538","€ 2,160,000","€ 2,265,373",D,30,Mali,Rennes,france,2122
Benoît Costil,"€ 41,538","€ 2,160,000","€ 2,265,373",K,34,France,Bordeaux,france,2122
Gaëtan Laborde,"€ 41,538","€ 2,160,000","€ 2,265,373",F,27,France,Rennes,france,2122
Sergio Rico,"€ 39,423","€ 2,050,000","€ 2,150,006",K,28,Spain,PSG,france,2122
Mario Lemina,"€ 38,846","€ 2,020,000","€ 2,118,543",M,28,Gabon,Nice,france,2122
Léo Dubois,"€ 38,077","€ 1,980,000","€ 2,076,591",D,27,France,Lyon,france,2122
Jonathan David,"€ 37,500","€ 1,950,000","€ 2,045,128",F,22,Canada,Lille,france,2122
Valère Germain,"€ 35,192","€ 1,830,000","€ 1,919,274",F,31,France,Montpellier,france,2122
Duje Caleta-Car,"€ 34,808","€ 1,810,000","€ 1,898,298",D,25,Croatia,Marseille,france,2122
Jordan Amavi,"€ 34,615","€ 1,800,000","€ 1,887,810",D,27,France,Marseille,france,2122
Sofiane Boufal,"€ 34,615","€ 1,800,000","€ 1,887,810",F,28,Morocco,Angers,france,2122
Marcelo,"€ 34,615","€ 1,800,000","€ 1,887,810",D,34,Brazil,Bordeaux,france,2122
Otávio,"€ 34,615","€ 1,800,000","€ 1,887,810",M,27,Brazil,Bordeaux,france,2122
Youcef Atal,"€ 34,615","€ 1,800,000","€ 1,887,810",D,25,Algeria,Nice,france,2122
Moses Simon,"€ 34,615","€ 1,800,000","€ 1,887,810",F,26,Nigeria,Nantes,france,2122
Valentin Rongier,"€ 33,077","€ 1,720,000","€ 1,803,908",M,27,France,Marseille,france,2122
José Fonte,"€ 32,308","€ 1,680,000","€ 1,761,956",D,38,Portugal,Lille,france,2122
Benjamin Bourigeaud,"€ 32,308","€ 1,680,000","€ 1,761,956",M,28,France,Rennes,france,2122
Jimmy Briand,"€ 31,154","€ 1,620,000","€ 1,699,029",F,36,France,Bordeaux,france,2122
Baptiste Santamaria,"€ 30,192","€ 1,570,000","€ 1,646,590",M,26,France,Rennes,france,2122
Seko Fofana,"€ 30,000","€ 1,560,000","€ 1,636,102",M,26,Cote d'Ivoire,Lens,france,2122
Benjamin André,"€ 30,000","€ 1,560,000","€ 1,636,102",M,31,France,Lille,france,2122
Lovro Majer,"€ 30,000","€ 1,560,000","€ 1,636,102",F,24,Croatia,Rennes,france,2122
Jérémy Doku,"€ 30,000","€ 1,560,000","€ 1,636,102",F,19,Belgium,Rennes,france,2122
Morgan Schneiderlin,"€ 29,615","€ 1,540,000","€ 1,615,127",M,32,France,Nice,france,2122
Birger Meling,"€ 29,423","€ 1,530,000","€ 1,604,639",D,27,Norway,Rennes,france,2122
Florent Mollet,"€ 29,423","€ 1,530,000","€ 1,604,639",M,30,France,Montpellier,france,2122
Karl Toko Ekambi,"€ 29,423","€ 1,530,000","€ 1,604,639",F,29,Cameroon,Lyon,france,2122
Kalifa Coulibaly,"€ 28,846","€ 1,500,000","€ 1,573,175",F,30,Mali,Nantes,france,2122
Pape Gueye,"€ 28,846","€ 1,500,000","€ 1,573,175",M,23,Senegal,Marseille,france,2122
Fransérgio,"€ 28,654","€ 1,490,000","€ 1,562,688",M,31,Brazil,Bordeaux,france,2122
Orestis Karnezis,"€ 28,462","€ 1,480,000","€ 1,552,200",K,36,Greece,Lille,france,2122
Timothée Kolodziejczak,"€ 27,885","€ 1,450,000","€ 1,520,736",D,30,France,St-Etienne,france,2122
Ui-jo Hwang,"€ 27,692","€ 1,440,000","€ 1,510,248",F,29,South Korea,Bordeaux,france,2122
Jordan Ferri,"€ 27,692","€ 1,440,000","€ 1,510,248",M,29,France,Montpellier,france,2122
Nuno Mendes,"€ 27,692","€ 1,440,000","€ 1,510,248",D,19,Portugal,PSG,france,2122
Mexer,"€ 27,692","€ 1,440,000","€ 1,510,248",D,33,Mozambique,Bordeaux,france,2122
Flavien Tait,"€ 27,692","€ 1,440,000","€ 1,510,248",M,29,France,Rennes,france,2122
Jonas Martin,"€ 27,692","€ 1,440,000","€ 1,510,248",M,31,France,Rennes,france,2122
Boubacar Kamara,"€ 27,692","€ 1,440,000","€ 1,510,248",M,22,France,Marseille,france,2122
Jonathan Bamba,"€ 27,692","€ 1,440,000","€ 1,510,248",F,25,France,Lille,france,2122
Jonathan Ikoné,"€ 27,692","€ 1,440,000","€ 1,510,248",F,23,France,Lille,france,2122
Xeka,"€ 27,692","€ 1,440,000","€ 1,510,248",M,27,Portugal,Lille,france,2122
Kévin Gameiro,"€ 27,692","€ 1,440,000","€ 1,510,248",F,34,France,Strasbourg,france,2122
Myron Boadu,"€ 27,115","€ 1,410,000","€ 1,478,785",F,21,Netherlands,Monaco,france,2122
Guillermo Maripán,"€ 26,923","€ 1,400,000","€ 1,468,297",D,27,Chile,Monaco,france,2122
Denis Bouanga,"€ 25,769","€ 1,340,000","€ 1,405,370",F,27,Gabon,St-Etienne,france,2122
Nicolas Pallois,"€ 25,385","€ 1,320,000","€ 1,384,394",D,34,France,Nantes,france,2122
Rémi Oudin,"€ 25,385","€ 1,320,000","€ 1,384,394",F,25,France,Bordeaux,france,2122
Téji Savanier,"€ 25,385","€ 1,320,000","€ 1,384,394",M,30,France,Montpellier,france,2122
Martin Terrier,"€ 24,808","€ 1,290,000","€ 1,352,931",F,24,France,Rennes,france,2122
Hicham Boudaoui,"€ 24,423","€ 1,270,000","€ 1,331,955",M,22,Algeria,Nice,france,2122
Pol Lirola,"€ 24,423","€ 1,270,000","€ 1,331,955",D,24,Spain,Marseille,france,2122
Radoslaw Majecki,"€ 23,654","€ 1,230,000","€ 1,290,004",K,22,Poland,Monaco,france,2122
Ruben Aguilar,"€ 23,462","€ 1,220,000","€ 1,279,516",D,28,France,Monaco,france,2122
Patrick Roberts,"€ 23,269","€ 1,210,000","€ 1,269,028",F,24,England,Troyes,france,2122
Alexis Claude-Maurice,"€ 23,077","€ 1,200,000","€ 1,258,540",F,23,France,Nice,france,2122
Jeff Reine-Adélaïde,"€ 23,077","€ 1,200,000","€ 1,258,540",F,24,France,Lyon,france,2122
Paul Bernardoni,"€ 23,077","€ 1,200,000","€ 1,258,540",K,24,France,St-Etienne,france,2122
Edon Zhegrova,"€ 23,077","€ 1,200,000","€ 1,258,540",F,22,Kosovo,Lille,france,2122
Jean-Kévin Augustin,"€ 23,077","€ 1,200,000","€ 1,258,540",F,24,France,Nantes,france,2122
Jordan Amavi,"€ 23,077","€ 1,200,000","€ 1,258,540",D,27,France,Nice,france,2122
Romain Faivre,"€ 23,077","€ 1,200,000","€ 1,258,540",M,23,France,Lyon,france,2122
Paul Bernardoni,"€ 23,077","€ 1,200,000","€ 1,258,540",K,24,France,Angers,france,2122
Yunis Abdelhamid,"€ 23,077","€ 1,200,000","€ 1,258,540",D,34,Morocco,Reims,france,2122
Jonas Omlin,"€ 22,115","€ 1,150,000","€ 1,206,101",K,28,Switzerland,Montpellier,france,2122
Youssouf Koné,"€ 21,923","€ 1,140,000","€ 1,195,613",D,26,Mali,Troyes,france,2122
M'Baye Niang,"€ 21,731","€ 1,130,000","€ 1,185,125",F,27,Senegal,Bordeaux,france,2122
Maxime Busi,"€ 20,962","€ 1,090,000","€ 1,143,174",D,22,Belgium,Reims,france,2122
Pelé,"€ 20,769","€ 1,080,000","€ 1,132,686",M,30,Guinea-Bissau,Monaco,france,2122
Andrei Girotto,"€ 20,769","€ 1,080,000","€ 1,132,686",D,29,Brazil,Nantes,france,2122
Nicolas de Préville,"€ 20,769","€ 1,080,000","€ 1,132,686",F,31,France,Metz,france,2122
Gabriel Silva,"€ 20,769","€ 1,080,000","€ 1,132,686",D,30,Brazil,St-Etienne,france,2122
Tino Kadewere,"€ 20,769","€ 1,080,000","€ 1,132,686",F,26,Zimbabwe,Lyon,france,2122
Hatem Ben Arfa,"€ 20,769","€ 1,080,000","€ 1,132,686",F,34,France,Lille,france,2122
Matz Sels,"€ 20,769","€ 1,080,000","€ 1,132,686",K,29,Belgium,Strasbourg,france,2122
Damien Da Silva,"€ 20,577","€ 1,070,000","€ 1,122,198",D,33,France,Lyon,france,2122
Yusuf Yazici,"€ 20,192","€ 1,050,000","€ 1,101,223",F,24,Turkey,Lille,france,2122
Gaël Kakuta,"€ 20,000","€ 1,040,000","€ 1,090,735",F,30,Democratic Republic of the Congo,Lens,france,2122
Walter Benítez,"€ 19,808","€ 1,030,000","€ 1,080,247",K,29,Argentina,Nice,france,2122
Sven Botman,"€ 19,615","€ 1,020,000","€ 1,069,759",D,22,Netherlands,Lille,france,2122
Romain Hamouma,"€ 19,615","€ 1,020,000","€ 1,069,759",F,34,France,St-Etienne,france,2122
Alban Lafont,"€ 19,615","€ 1,020,000","€ 1,069,759",K,23,France,Nantes,france,2122
Julian Pollersbeck,"€ 19,423","€ 1,010,000","€ 1,059,271",K,27,Germany,Lyon,france,2122
Aurélien Tchouaméni,"€ 19,231","€ 1,000,000","€ 1,048,784",M,22,France,Monaco,france,2122
Luan Peres,"€ 19,231","€ 1,000,000","€ 1,048,784",D,27,Brazil,Marseille,france,2122
Colin Dagba,"€ 19,231","€ 1,000,000","€ 1,048,784",D,23,France,PSG,france,2122
Leonardo Balerdi,"€ 19,038","€ 990,000","€ 1,038,296",D,23,Argentina,Marseille,france,2122
Iké Ugbo,"€ 18,462","€ 960,000","€ 1,006,832",F,23,Canada,Troyes,france,2122
Florian Tardieu,"€ 18,462","€ 960,000","€ 1,006,832",M,29,France,Troyes,france,2122
Dennis Appiah,"€ 18,462","€ 960,000","€ 1,006,832",D,29,France,Nantes,france,2122
Ludovic Blas,"€ 18,462","€ 960,000","€ 1,006,832",F,24,France,Nantes,france,2122
Valon Berisha,"€ 18,462","€ 960,000","€ 1,006,832",M,28,Kosovo,Reims,france,2122
Stian Gregersen,"€ 18,269","€ 950,000","€ 996,344",D,26,Norway,Bordeaux,france,2122
Jean-Eudes Aholou,"€ 17,885","€ 930,000","€ 975,369",M,27,Cote d'Ivoire,Strasbourg,france,2122
Igor Silva,"€ 17,500","€ 910,000","€ 954,393",D,25,Brazil,Lorient,france,2122
Pape Cheikh,"€ 17,500","€ 910,000","€ 954,393",M,24,Senegal,Lyon,france,2122
Ronaël Pierre-Gabriel,"€ 17,308","€ 900,000","€ 943,905",D,23,France,Brest,france,2122
Wylan Cyprien,"€ 17,308","€ 900,000","€ 943,905",M,27,France,Nantes,france,2122
Anthony Limbombe,"€ 17,308","€ 900,000","€ 943,905",F,27,Belgium,Nantes,france,2122
Zeki Celik,"€ 17,308","€ 900,000","€ 943,905",D,24,Turkey,Lille,france,2122
Sébastien Corchia,"€ 17,308","€ 900,000","€ 943,905",D,31,France,Nantes,france,2122
Terem Moffi,"€ 17,308","€ 900,000","€ 943,905",F,22,Nigeria,Lorient,france,2122
Patrick Berg,"€ 17,308","€ 900,000","€ 943,905",M,24,Norway,Lens,france,2122
Renaud Emond,"€ 17,308","€ 900,000","€ 943,905",F,29,Belgium,Nantes,france,2122
Luis Henrique,"€ 17,115","€ 890,000","€ 933,417",F,20,Brazil,Marseille,france,2122
Jérémy Pied,"€ 16,923","€ 880,000","€ 922,930",D,32,France,Lille,france,2122
Khéphren Thuram,"€ 16,731","€ 870,000","€ 912,442",M,20,France,Nice,france,2122
Vito Mannone,"€ 16,538","€ 860,000","€ 901,954",K,33,Italy,Monaco,france,2122
Ivo Grbic,"€ 16,538","€ 860,000","€ 901,954",K,26,Croatia,Lille,france,2122
Henrique,"€ 16,346","€ 850,000","€ 891,466",D,27,Brazil,Lyon,france,2122
Steve Mounié,"€ 16,154","€ 840,000","€ 880,978",F,27,Benin,Brest,france,2122
Stéphane Bahoken,"€ 16,154","€ 840,000","€ 880,978",F,29,Cameroon,Angers,france,2122
Sanjin Prcic,"€ 16,154","€ 840,000","€ 880,978",M,28,Bosnia-Herzegovina,Strasbourg,france,2122
Renaud Ripart,"€ 16,154","€ 840,000","€ 880,978",F,28,France,Troyes,france,2122
Vincent Pajot,"€ 16,154","€ 840,000","€ 880,978",M,31,France,Metz,france,2122
Maxence Caqueret,"€ 16,154","€ 840,000","€ 880,978",M,21,France,Lyon,france,2122
Lebo Mothiba,"€ 16,154","€ 840,000","€ 880,978",F,26,South Africa,Troyes,france,2122
Dylan Bronn,"€ 16,154","€ 840,000","€ 880,978",D,26,Tunisia,Metz,france,2122
Lebo Mothiba,"€ 16,154","€ 840,000","€ 880,978",F,25,South Africa,Strasbourg,france,2122
Alexander Djiku,"€ 16,154","€ 840,000","€ 880,978",D,27,Ghana,Strasbourg,france,2122
Opa Nguette,"€ 16,154","€ 840,000","€ 880,978",F,27,Senegal,Metz,france,2122
Kévin N'Doram,"€ 16,154","€ 840,000","€ 880,978",M,26,France,Metz,france,2122
Yacine Adli,"€ 15,962","€ 830,000","€ 870,490",F,21,France,Bordeaux,france,2122
Abdoulaye Bamba,"€ 15,769","€ 820,000","€ 860,003",D,31,Cote d'Ivoire,Angers,france,2122
Edouard Michut,"€ 15,769","€ 820,000","€ 860,003",F,18,France,PSG,france,2122
Jean Lucas,"€ 15,385","€ 800,000","€ 839,027",M,23,Brazil,Monaco,france,2122
Franco Tongya,"€ 15,385","€ 800,000","€ 839,027",F,19,Italy,Marseille,france,2122
Thomas Mangani,"€ 15,000","€ 780,000","€ 818,051",M,34,France,Angers,france,2122
Xavier Chavalerin,"€ 15,000","€ 780,000","€ 818,051",M,30,France,Troyes,france,2122
Fábio,"€ 15,000","€ 780,000","€ 818,051",D,31,Brazil,Nantes,france,2122
Ludovic Ajorque,"€ 15,000","€ 780,000","€ 818,051",F,27,France,Strasbourg,france,2122
Ismaël Traoré,"€ 15,000","€ 780,000","€ 818,051",D,35,Cote d'Ivoire,Angers,france,2122
Jean-Clair Todibo,"€ 15,000","€ 780,000","€ 818,051",D,22,France,Nice,france,2122
Nabil Bentaleb,"€ 15,000","€ 780,000","€ 818,051",M,27,Algeria,Angers,france,2122
Ignatius Ganago,"€ 15,000","€ 780,000","€ 818,051",F,22,Cameroon,Lens,france,2122
Josh Maja,"€ 15,000","€ 780,000","€ 818,051",F,22,Nigeria,Bordeaux,france,2122
Jérémy Gélin,"€ 15,000","€ 780,000","€ 818,051",D,24,France,Rennes,france,2122
Willem Geubbels,"€ 14,615","€ 760,000","€ 797,076",F,20,France,Nantes,france,2122
Ignacio Ramírez,"€ 14,615","€ 760,000","€ 797,076",F,24,Uruguay,St-Etienne,france,2122
Jordan Lotomba,"€ 14,615","€ 760,000","€ 797,076",D,23,Switzerland,Nice,france,2122
Mama Baldé,"€ 14,615","€ 760,000","€ 797,076",F,26,Guinea-Bissau,Troyes,france,2122
Yoann Touzghar,"€ 14,615","€ 760,000","€ 797,076",F,35,Tunisia,Troyes,france,2122
Konrad de la Fuente,"€ 14,038","€ 730,000","€ 765,612",F,20,United States,Marseille,france,2122
Azor Matusiwa,"€ 13,846","€ 720,000","€ 755,124",M,23,Netherlands,Reims,france,2122
Pedro Chirivella,"€ 13,846","€ 720,000","€ 755,124",M,24,Spain,Nantes,france,2122
Thomas Foket,"€ 13,846","€ 720,000","€ 755,124",D,27,Belgium,Reims,france,2122
Jens Cajuste,"€ 13,846","€ 720,000","€ 755,124",M,22,Sweden,Reims,france,2122
Axel Disasi,"€ 13,846","€ 720,000","€ 755,124",D,23,France,Monaco,france,2122
Saïdou Sow,"€ 13,846","€ 720,000","€ 755,124",D,19,Guinea,St-Etienne,france,2122
Marshall Munetsi,"€ 13,846","€ 720,000","€ 755,124",M,25,Zimbabwe,Reims,france,2122
Jonathan Clauss,"€ 13,846","€ 720,000","€ 755,124",M,29,France,Lens,france,2122
Éric Ebimbe,"€ 13,846","€ 720,000","€ 755,124",M,21,France,PSG,france,2122
Predrag Rajkovic,"€ 13,846","€ 720,000","€ 755,124",K,26,Serbia,Reims,france,2122
Anastasios Donis,"€ 13,846","€ 720,000","€ 755,124",F,25,Greece,Reims,france,2122
Arbër Zeneli,"€ 13,846","€ 720,000","€ 755,124",F,26,Kosovo,Reims,france,2122
Angel Gomes,"€ 13,654","€ 710,000","€ 744,636",F,21,England,Lille,france,2122
Farid Boulaya,"€ 13,462","€ 700,000","€ 734,149",F,28,Algeria,Metz,france,2122
Timothy Weah,"€ 13,462","€ 700,000","€ 734,149",F,21,United States,Lille,france,2122
Abdu Conté,"€ 13,462","€ 700,000","€ 734,149",D,23,Portugal,Troyes,france,2122
Danilo Barbosa,"€ 13,462","€ 700,000","€ 734,149",M,25,Brazil,Nice,france,2122
Zaydou Youssouf,"€ 13,462","€ 700,000","€ 734,149",M,22,France,St-Etienne,france,2122
Romain Salin,"€ 13,269","€ 690,000","€ 723,661",K,37,France,Rennes,france,2122
Souleyman Doumbia,"€ 13,077","€ 680,000","€ 713,173",D,25,Cote d'Ivoire,Angers,france,2122
Robson Bambu,"€ 12,692","€ 660,000","€ 692,197",D,23,Brazil,Nice,france,2122
Yoann Salmier,"€ 12,692","€ 660,000","€ 692,197",D,29,French Guiana,Troyes,france,2122
Przemyslaw Frankowski,"€ 12,692","€ 660,000","€ 692,197",M,26,Poland,Lens,france,2122
Tristan Dingomé,"€ 12,692","€ 660,000","€ 692,197",M,30,Cameroon,Troyes,france,2122
Álvaro González,"€ 12,692","€ 660,000","€ 692,197",D,32,Spain,Marseille,france,2122
Rominigue Kouamé,"€ 12,692","€ 660,000","€ 692,197",M,25,Mali,Troyes,france,2122
Christophe Hérelle,"€ 12,692","€ 660,000","€ 692,197",D,29,Martinique,Brest,france,2122
Erik Palmer-Brown,"€ 12,692","€ 660,000","€ 692,197",D,24,United States,Troyes,france,2122
Paul Lasne,"€ 12,692","€ 660,000","€ 692,197",M,33,France,Brest,france,2122
Junior Sambia,"€ 12,500","€ 650,000","€ 681,709",D,25,France,Montpellier,france,2122
Ismail Jakobs,"€ 12,500","€ 650,000","€ 681,709",M,22,Germany,Monaco,france,2122
Cheikh Niasse,"€ 12,500","€ 650,000","€ 681,709",M,22,Senegal,Lille,france,2122
Martín Satriano,"€ 12,308","€ 640,000","€ 671,221",F,20,Uruguay,Brest,france,2122
Romain Thomas,"€ 12,115","€ 630,000","€ 660,734",D,33,France,Angers,france,2122
Jérémy Morel,"€ 12,115","€ 630,000","€ 660,734",D,37,Madagascar,Lorient,france,2122
Youssouf Fofana,"€ 12,115","€ 630,000","€ 660,734",M,23,France,Monaco,france,2122
Romain Philippoteaux,"€ 11,923","€ 620,000","€ 650,246",F,33,France,Brest,france,2122
Habib Diallo,"€ 11,731","€ 610,000","€ 639,758",F,26,Senegal,Strasbourg,france,2122
Sinaly Diomandé,"€ 11,731","€ 610,000","€ 639,758",D,20,Cote d'Ivoire,Lyon,france,2122
Dimitri Liénard,"€ 11,731","€ 610,000","€ 639,758",M,33,France,Strasbourg,france,2122
Samuel Kalu,"€ 11,731","€ 610,000","€ 639,758",F,24,Nigeria,Bordeaux,france,2122
Alexandre Letellier,"€ 11,538","€ 600,000","€ 629,270",K,31,France,PSG,france,2122
Luka Ilic,"€ 11,538","€ 600,000","€ 629,270",F,22,Serbia,Troyes,france,2122
Jean-Armel Kana-Biyik,"€ 11,538","€ 600,000","€ 629,270",D,32,Cameroon,Metz,france,2122
Ibrahima Niane,"€ 11,538","€ 600,000","€ 629,270",F,22,Senegal,Metz,france,2122
Franck Honorat,"€ 11,538","€ 600,000","€ 629,270",F,25,France,Brest,france,2122
Habib Maïga,"€ 11,538","€ 600,000","€ 629,270",M,26,Cote d'Ivoire,Metz,france,2122
Eliaquim Mangala,"€ 11,538","€ 600,000","€ 629,270",D,30,France,St-Etienne,france,2122
Cédric Hountondji,"€ 11,538","€ 600,000","€ 629,270",D,28,Benin,Clermont,france,2122
