,EST. BASE SALARY,EST. BASE SALARY,EST. BASE SALARY,BIO,BIO,BIO,,data_country,data_season
Achraf Hakimi,"€ 123,269","€ 6,410,000","€ 7,325,641",M,21,Morocco,Inter Milan,italy,2021
Samir Handanovic,"€ 114,038","€ 5,930,000","€ 6,777,075",K,36,Slovenia,Inter Milan,italy,2021
Sergej Milinkovic-Savic,"€ 114,038","€ 5,930,000","€ 6,777,075",M,25,Serbia,Lazio,italy,2021
Jordan Veretout,"€ 106,923","€ 5,560,000","€ 6,354,222",M,27,France,Roma,italy,2021
Aleksandar Kolarov,"€ 106,923","€ 5,560,000","€ 6,354,222",D,34,Serbia,Inter Milan,italy,2021
Leonardo Spinazzola,"€ 106,923","€ 5,560,000","€ 6,354,222",D,27,Italy,Roma,italy,2021
Milan Skriniar,"€ 106,923","€ 5,560,000","€ 6,354,222",D,25,Slovakia,Inter Milan,italy,2021
Alessandro Bastoni,"€ 99,808","€ 5,190,000","€ 5,931,370",D,21,Italy,Inter Milan,italy,2021
Victor Osimhen,"€ 98,654","€ 5,130,000","€ 5,862,799",F,21,Nigeria,Napoli,italy,2021
Danilo,"€ 98,654","€ 5,130,000","€ 5,862,799",D,29,Brazil,Juventus,italy,2021
Franck Ribéry,"€ 98,654","€ 5,130,000","€ 5,862,799",F,37,France,Fiorentina,italy,2021
Hirving Lozano,"€ 98,654","€ 5,130,000","€ 5,862,799",F,25,Mexico,Napoli,italy,2021
Chris Smalling,"€ 93,654","€ 4,870,000","€ 5,565,659",D,30,England,Roma,italy,2021
Nicolò Barella,"€ 89,038","€ 4,630,000","€ 5,291,376",M,23,Italy,Inter Milan,italy,2021
Lautaro Martínez,"€ 89,038","€ 4,630,000","€ 5,291,376",F,23,Argentina,Inter Milan,italy,2021
Hakan Calhanoglu,"€ 89,038","€ 4,630,000","€ 5,291,376",F,26,Turkey,AC Milan,italy,2021
Dejan Kulusevski,"€ 89,038","€ 4,630,000","€ 5,291,376",F,20,Sweden,Juventus,italy,2021
Amadou Diawara,"€ 89,038","€ 4,630,000","€ 5,291,376",M,23,Guinea,Roma,italy,2021
Rodrigo Bentancur,"€ 89,038","€ 4,630,000","€ 5,291,376",M,23,Uruguay,Juventus,italy,2021
Federico Fazio,"€ 89,038","€ 4,630,000","€ 5,291,376",D,33,Argentina,Roma,italy,2021
Matías Vecino,"€ 89,038","€ 4,630,000","€ 5,291,376",M,29,Uruguay,Inter Milan,italy,2021
Francesco Acerbi,"€ 89,038","€ 4,630,000","€ 5,291,376",D,32,Italy,Lazio,italy,2021
Joaquín Correa,"€ 89,038","€ 4,630,000","€ 5,291,376",F,26,Argentina,Lazio,italy,2021
Luis Alberto,"€ 89,038","€ 4,630,000","€ 5,291,376",F,28,Spain,Lazio,italy,2021
Arkadiusz Milik,"€ 89,038","€ 4,630,000","€ 5,291,376",F,26,Poland,Napoli,italy,2021
Nicolò Zaniolo,"€ 89,038","€ 4,630,000","€ 5,291,376",F,21,Italy,Roma,italy,2021
Ante Rebic,"€ 86,346","€ 4,490,000","€ 5,131,377",F,27,Croatia,AC Milan,italy,2021
Henrikh Mkhitaryan,"€ 86,346","€ 4,490,000","€ 5,131,377",F,31,Armenia,Roma,italy,2021
Faouzi Ghoulam,"€ 85,385","€ 4,440,000","€ 5,074,235",D,29,Algeria,Napoli,italy,2021
Giovanni Di Lorenzo,"€ 81,923","€ 4,260,000","€ 4,868,523",D,27,Italy,Napoli,italy,2021
Lucas Leiva,"€ 81,923","€ 4,260,000","€ 4,868,523",M,33,Brazil,Lazio,italy,2021
Lorenzo Pellegrini,"€ 81,923","€ 4,260,000","€ 4,868,523",M,24,Italy,Roma,italy,2021
Kevin Strootman,"€ 81,346","€ 4,230,000","€ 4,834,238",M,30,Netherlands,Genoa,italy,2021
Matteo Darmian,"€ 78,846","€ 4,100,000","€ 4,685,668",D,30,Italy,Inter Milan,italy,2021
Matteo Politano,"€ 78,269","€ 4,070,000","€ 4,651,382",F,27,Italy,Napoli,italy,2021
Rick Karsdorp,"€ 78,269","€ 4,070,000","€ 4,651,382",D,25,Netherlands,Roma,italy,2021
José Callejón,"€ 78,269","€ 4,070,000","€ 4,651,382",F,33,Spain,Fiorentina,italy,2021
Franck Kessié,"€ 78,269","€ 4,070,000","€ 4,651,382",M,23,Cote d'Ivoire,AC Milan,italy,2021
Juan Jesus,"€ 78,269","€ 4,070,000","€ 4,651,382",D,29,Brazil,Roma,italy,2021
Mário Rui,"€ 74,808","€ 3,890,000","€ 4,445,670",D,29,Portugal,Napoli,italy,2021
Pau López,"€ 74,038","€ 3,850,000","€ 4,399,956",K,25,Spain,Roma,italy,2021
Pedro,"€ 74,038","€ 3,850,000","€ 4,399,956",F,33,Spain,Roma,italy,2021
Ashley Young,"€ 74,038","€ 3,850,000","€ 4,399,956",M,35,England,Inter Milan,italy,2021
Diego Godín,"€ 74,038","€ 3,850,000","€ 4,399,956",D,34,Uruguay,Cagliari,italy,2021
Andrea Belotti,"€ 71,154","€ 3,700,000","€ 4,228,529",F,26,Italy,Torino,italy,2021
Mateo Musacchio,"€ 71,154","€ 3,700,000","€ 4,228,529",D,30,Argentina,AC Milan,italy,2021
Andrea Conti,"€ 71,154","€ 3,700,000","€ 4,228,529",D,26,Italy,Parma,italy,2021
Papu Gómez,"€ 71,154","€ 3,700,000","€ 4,228,529",F,32,Argentina,Atalanta,italy,2021
Pepe Reina,"€ 71,154","€ 3,700,000","€ 4,228,529",K,38,Spain,Lazio,italy,2021
Mateo Musacchio,"€ 71,154","€ 3,700,000","€ 4,228,529",D,30,Argentina,Lazio,italy,2021
Felipe Caicedo,"€ 71,154","€ 3,700,000","€ 4,228,529",F,32,Ecuador,Lazio,italy,2021
Andrea Conti,"€ 71,154","€ 3,700,000","€ 4,228,529",D,26,Italy,AC Milan,italy,2021
Stefano Sensi,"€ 71,154","€ 3,700,000","€ 4,228,529",M,25,Italy,Inter Milan,italy,2021
Gianluca Mancini,"€ 71,154","€ 3,700,000","€ 4,228,529",D,24,Italy,Roma,italy,2021
Danilo D'Ambrosio,"€ 71,154","€ 3,700,000","€ 4,228,529",D,32,Italy,Inter Milan,italy,2021
Andrea Pinamonti,"€ 71,154","€ 3,700,000","€ 4,228,529",F,21,Italy,Inter Milan,italy,2021
Salvatore Sirigu,"€ 71,154","€ 3,700,000","€ 4,228,529",K,33,Italy,Torino,italy,2021
Bruno Peres,"€ 64,038","€ 3,330,000","€ 3,805,676",D,30,Brazil,Roma,italy,2021
Duván Zapata,"€ 64,038","€ 3,330,000","€ 3,805,676",F,29,Colombia,Atalanta,italy,2021
Josip Ilicic,"€ 64,038","€ 3,330,000","€ 3,805,676",F,32,Slovenia,Atalanta,italy,2021
Andrea Petagna,"€ 64,038","€ 3,330,000","€ 3,805,676",F,25,Italy,Napoli,italy,2021
Andrea Ranocchia,"€ 64,038","€ 3,330,000","€ 3,805,676",D,32,Italy,Inter Milan,italy,2021
Bryan Cristante,"€ 64,038","€ 3,330,000","€ 3,805,676",M,25,Italy,Roma,italy,2021
Mario Mandzukic,"€ 64,038","€ 3,330,000","€ 3,805,676",F,34,Croatia,AC Milan,italy,2021
Domenico Berardi,"€ 64,038","€ 3,330,000","€ 3,805,676",F,26,Italy,Sassuolo,italy,2021
Merih Demiral,"€ 64,038","€ 3,330,000","€ 3,805,676",D,22,Turkey,Juventus,italy,2021
Marash Kumbulla,"€ 64,038","€ 3,330,000","€ 3,805,676",D,20,Albania,Roma,italy,2021
Fernando Llorente,"€ 61,731","€ 3,210,000","€ 3,668,535",F,35,Spain,Napoli,italy,2021
Fernando Llorente,"€ 61,731","€ 3,210,000","€ 3,668,535",F,35,Spain,Udinese,italy,2021
Andreas Pereira,"€ 61,731","€ 3,210,000","€ 3,668,535",F,24,Brazil,Lazio,italy,2021
Weston McKennie,"€ 61,731","€ 3,210,000","€ 3,668,535",M,22,United States,Juventus,italy,2021
Diego Demme,"€ 61,731","€ 3,210,000","€ 3,668,535",M,28,Germany,Napoli,italy,2021
Kamil Glik,"€ 61,731","€ 3,210,000","€ 3,668,535",D,32,Poland,Benevento,italy,2021
Simone Verdi,"€ 60,577","€ 3,150,000","€ 3,599,964",F,28,Italy,Torino,italy,2021
Armando Izzo,"€ 60,577","€ 3,150,000","€ 3,599,964",D,28,Italy,Torino,italy,2021
Simone Zaza,"€ 60,577","€ 3,150,000","€ 3,599,964",F,29,Italy,Torino,italy,2021
Iago Falque,"€ 60,577","€ 3,150,000","€ 3,599,964",F,30,Spain,Benevento,italy,2021
Elseid Hysaj,"€ 56,923","€ 2,960,000","€ 3,382,823",D,26,Albania,Napoli,italy,2021
Gianluca Lapadula,"€ 56,923","€ 2,960,000","€ 3,382,823",F,30,Italy,Benevento,italy,2021
Soualiho Meïté,"€ 56,923","€ 2,960,000","€ 3,382,823",M,26,France,AC Milan,italy,2021
Borja Mayoral,"€ 56,731","€ 2,950,000","€ 3,371,395",F,23,Spain,Roma,italy,2021
Vedat Muriqi,"€ 54,231","€ 2,820,000","€ 3,222,825",F,26,Kosovo,Lazio,italy,2021
Marko Rog,"€ 53,462","€ 2,780,000","€ 3,177,111",M,25,Croatia,Cagliari,italy,2021
Manuel Lazzari,"€ 53,462","€ 2,780,000","€ 3,177,111",M,26,Italy,Lazio,italy,2021
Giovanni Simeone,"€ 53,462","€ 2,780,000","€ 3,177,111",F,25,Argentina,Cagliari,italy,2021
Samu Castillejo,"€ 53,462","€ 2,780,000","€ 3,177,111",F,25,Spain,AC Milan,italy,2021
Nikola Kalinic,"€ 53,462","€ 2,780,000","€ 3,177,111",F,32,Croatia,Hellas Verona,italy,2021
Gianluigi Buffon,"€ 53,462","€ 2,780,000","€ 3,177,111",K,42,Italy,Juventus,italy,2021
Ismaël Bennacer,"€ 53,462","€ 2,780,000","€ 3,177,111",M,22,Algeria,AC Milan,italy,2021
Nicolas N'Koulou,"€ 53,462","€ 2,780,000","€ 3,177,111",D,30,Cameroon,Torino,italy,2021
Fabián Ruiz,"€ 53,462","€ 2,780,000","€ 3,177,111",M,24,Spain,Napoli,italy,2021
Roberto Gagliardini,"€ 53,462","€ 2,780,000","€ 3,177,111",M,26,Italy,Inter Milan,italy,2021
Ricardo Rodríguez,"€ 53,462","€ 2,780,000","€ 3,177,111",D,28,Switzerland,Torino,italy,2021
Giacomo Bonaventura,"€ 53,462","€ 2,780,000","€ 3,177,111",M,31,Italy,Fiorentina,italy,2021
Antonio Sanabria,"€ 53,462","€ 2,780,000","€ 3,177,111",F,24,Paraguay,Torino,italy,2021
Davide Santon,"€ 53,462","€ 2,780,000","€ 3,177,111",D,29,Italy,Roma,italy,2021
Patrick Cutrone,"€ 53,462","€ 2,780,000","€ 3,177,111",F,22,Italy,Fiorentina,italy,2021
Aleksey Miranchuk,"€ 53,462","€ 2,780,000","€ 3,177,111",F,24,Russia,Atalanta,italy,2021
Stefan Radu,"€ 49,808","€ 2,590,000","€ 2,959,971",D,33,Romania,Lazio,italy,2021
Danilo Cataldi,"€ 49,808","€ 2,590,000","€ 2,959,971",M,26,Italy,Lazio,italy,2021
Daniele Baselli,"€ 49,808","€ 2,590,000","€ 2,959,971",M,28,Italy,Torino,italy,2021
Tomás Rincón,"€ 49,808","€ 2,590,000","€ 2,959,971",M,32,Venezuela,Torino,italy,2021
Roberto Inglese,"€ 49,808","€ 2,590,000","€ 2,959,971",F,28,Italy,Parma,italy,2021
João Pedro,"€ 49,808","€ 2,590,000","€ 2,959,971",F,28,Brazil,Cagliari,italy,2021
Leonardo Pavoletti,"€ 49,808","€ 2,590,000","€ 2,959,971",F,31,Italy,Cagliari,italy,2021
Karol Linetty,"€ 49,808","€ 2,590,000","€ 2,959,971",M,25,Poland,Torino,italy,2021
Gaetano Castrovilli,"€ 49,808","€ 2,590,000","€ 2,959,971",M,23,Italy,Fiorentina,italy,2021
Tiemoué Bakayoko,"€ 49,231","€ 2,560,000","€ 2,925,685",M,26,France,Napoli,italy,2021
Carles Pérez,"€ 49,231","€ 2,560,000","€ 2,925,685",F,22,Spain,Roma,italy,2021
Sandro Tonali,"€ 46,346","€ 2,410,000","€ 2,754,258",M,20,Italy,AC Milan,italy,2021
Alfred Duncan,"€ 46,346","€ 2,410,000","€ 2,754,258",M,27,Ghana,Cagliari,italy,2021
Alfred Duncan,"€ 46,346","€ 2,410,000","€ 2,754,258",M,27,Ghana,Fiorentina,italy,2021
Gervinho,"€ 46,346","€ 2,410,000","€ 2,754,258",F,33,Cote d'Ivoire,Parma,italy,2021
Antonio Candreva,"€ 46,346","€ 2,410,000","€ 2,754,258",M,33,Italy,Sampdoria,italy,2021
Luis Muriel,"€ 44,423","€ 2,310,000","€ 2,639,974",F,29,Colombia,Atalanta,italy,2021
Amir Rrahmani,"€ 44,423","€ 2,310,000","€ 2,639,974",D,26,Kosovo,Napoli,italy,2021
Cristián Zapata,"€ 42,692","€ 2,220,000","€ 2,537,118",D,34,Colombia,Genoa,italy,2021
Senad Lulic,"€ 42,692","€ 2,220,000","€ 2,537,118",M,34,Bosnia-Herzegovina,Lazio,italy,2021
Yann Karamoh,"€ 42,692","€ 2,220,000","€ 2,537,118",F,22,France,Parma,italy,2021
Stefano Sturaro,"€ 42,692","€ 2,220,000","€ 2,537,118",M,27,Italy,Genoa,italy,2021
Martín Cáceres,"€ 42,692","€ 2,220,000","€ 2,537,118",D,33,Uruguay,Fiorentina,italy,2021
Nikola Maksimovic,"€ 42,692","€ 2,220,000","€ 2,537,118",D,28,Serbia,Napoli,italy,2021
Germán Pezzella,"€ 42,692","€ 2,220,000","€ 2,537,118",D,29,Argentina,Fiorentina,italy,2021
Marco Parolo,"€ 42,692","€ 2,220,000","€ 2,537,118",M,35,Italy,Lazio,italy,2021
Fabio Quagliarella,"€ 42,692","€ 2,220,000","€ 2,537,118",F,37,Italy,Sampdoria,italy,2021
Thomas Strakosha,"€ 42,692","€ 2,220,000","€ 2,537,118",K,25,Albania,Lazio,italy,2021
Stefano Sturaro,"€ 42,692","€ 2,220,000","€ 2,537,118",M,27,Italy,Hellas Verona,italy,2021
Christian Kouamé,"€ 42,692","€ 2,220,000","€ 2,537,118",F,22,Cote d'Ivoire,Fiorentina,italy,2021
Cristiano Biraghi,"€ 42,692","€ 2,220,000","€ 2,537,118",D,28,Italy,Fiorentina,italy,2021
Domenico Criscito,"€ 42,692","€ 2,220,000","€ 2,537,118",D,33,Italy,Genoa,italy,2021
Mohamed Fares,"€ 42,692","€ 2,220,000","€ 2,537,118",M,24,Algeria,Lazio,italy,2021
Aleksandr Kokorin,"€ 41,923","€ 2,180,000","€ 2,491,404",F,29,Russia,Fiorentina,italy,2021
Nicola Sansone,"€ 39,423","€ 2,050,000","€ 2,342,834",F,29,Italy,Bologna,italy,2021
Roberto Soriano,"€ 39,423","€ 2,050,000","€ 2,342,834",M,29,Italy,Bologna,italy,2021
Nahitan Nández,"€ 39,423","€ 2,050,000","€ 2,342,834",M,24,Uruguay,Cagliari,italy,2021
Stanislav Lobotka,"€ 39,423","€ 2,050,000","€ 2,342,834",M,25,Slovakia,Napoli,italy,2021
Riccardo Orsolini,"€ 39,231","€ 2,040,000","€ 2,331,405",F,23,Italy,Bologna,italy,2021
Rodrigo Palacio,"€ 39,231","€ 2,040,000","€ 2,331,405",F,38,Argentina,Bologna,italy,2021
Marco Benassi,"€ 39,231","€ 2,040,000","€ 2,331,405",M,26,Italy,Hellas Verona,italy,2021
Soualiho Meïté,"€ 39,231","€ 2,040,000","€ 2,331,405",M,26,France,Torino,italy,2021
Albin Ekdal,"€ 39,231","€ 2,040,000","€ 2,331,405",M,31,Sweden,Sampdoria,italy,2021
Andrea Poli,"€ 39,231","€ 2,040,000","€ 2,331,405",M,31,Italy,Bologna,italy,2021
Gastón Ramírez,"€ 39,231","€ 2,040,000","€ 2,331,405",F,29,Uruguay,Sampdoria,italy,2021
Rade Krunic,"€ 39,231","€ 2,040,000","€ 2,331,405",M,27,Bosnia-Herzegovina,AC Milan,italy,2021
Eljif Elmas,"€ 36,923","€ 1,920,000","€ 2,194,264",M,21,North Macedonia,Napoli,italy,2021
Theo Hernández,"€ 36,923","€ 1,920,000","€ 2,194,264",D,23,France,AC Milan,italy,2021
Roger Ibañez,"€ 36,923","€ 1,920,000","€ 2,194,264",D,21,Brazil,Roma,italy,2021
Gary Medel,"€ 36,923","€ 1,920,000","€ 2,194,264",M,33,Chile,Bologna,italy,2021
Lasse Schöne,"€ 36,923","€ 1,920,000","€ 2,194,264",M,34,Denmark,Genoa,italy,2021
Sofyan Amrabat,"€ 36,923","€ 1,920,000","€ 2,194,264",M,24,Morocco,Fiorentina,italy,2021
Patric,"€ 35,577","€ 1,850,000","€ 2,114,265",D,27,Spain,Lazio,italy,2021
Antonio Donnarumma,"€ 35,577","€ 1,850,000","€ 2,114,265",K,30,Italy,AC Milan,italy,2021
Riza Durmisi,"€ 35,577","€ 1,850,000","€ 2,114,265",D,26,Denmark,Lazio,italy,2021
Lorenzo Tonelli,"€ 35,577","€ 1,850,000","€ 2,114,265",D,30,Italy,Sampdoria,italy,2021
Silvio Proto,"€ 35,577","€ 1,850,000","€ 2,114,265",K,37,Belgium,Lazio,italy,2021
Cristian Ansaldi,"€ 35,577","€ 1,850,000","€ 2,114,265",D,34,Argentina,Torino,italy,2021
Diego Farias,"€ 35,577","€ 1,850,000","€ 2,114,265",F,30,Brazil,Spezia,italy,2021
Borja Valero,"€ 35,577","€ 1,850,000","€ 2,114,265",M,35,Spain,Fiorentina,italy,2021
Alex Meret,"€ 35,577","€ 1,850,000","€ 2,114,265",K,23,Italy,Napoli,italy,2021
Luca Ceppitelli,"€ 35,577","€ 1,850,000","€ 2,114,265",D,31,Italy,Cagliari,italy,2021
Riccardo Saponara,"€ 35,577","€ 1,850,000","€ 2,114,265",F,29,Italy,Spezia,italy,2021
Davide Calabria,"€ 35,577","€ 1,850,000","€ 2,114,265",D,23,Italy,AC Milan,italy,2021
Federico Bonazzoli,"€ 35,577","€ 1,850,000","€ 2,114,265",F,23,Italy,Torino,italy,2021
Andrea Consigli,"€ 35,577","€ 1,850,000","€ 2,114,265",K,33,Italy,Sassuolo,italy,2021
Adam Ounas,"€ 35,577","€ 1,850,000","€ 2,114,265",F,24,Algeria,Crotone,italy,2021
Ionut Radu,"€ 35,577","€ 1,850,000","€ 2,114,265",K,23,Romania,Inter Milan,italy,2021
Rodrigo de Paul,"€ 35,577","€ 1,850,000","€ 2,114,265",F,26,Argentina,Udinese,italy,2021
Antonio Mirante,"€ 35,577","€ 1,850,000","€ 2,114,265",K,37,Italy,Roma,italy,2021
Marten de Roon,"€ 35,577","€ 1,850,000","€ 2,114,265",M,29,Netherlands,Atalanta,italy,2021
Mario Pasalic,"€ 35,577","€ 1,850,000","€ 2,114,265",M,25,Croatia,Atalanta,italy,2021
Ionuț Radu,"€ 35,577","€ 1,850,000","€ 2,114,265",K,23,Romania,Inter Milan,italy,2021
Alex Ferrari,"€ 35,577","€ 1,850,000","€ 2,114,265",D,26,Italy,Sampdoria,italy,2021
Bastos,"€ 35,577","€ 1,850,000","€ 2,114,265",D,29,Angola,Lazio,italy,2021
Adam Ounas,"€ 35,577","€ 1,850,000","€ 2,114,265",F,23,Algeria,Cagliari,italy,2021
Federico Santander,"€ 35,577","€ 1,850,000","€ 2,114,265",F,29,Paraguay,Bologna,italy,2021
Alberto Cerri,"€ 35,577","€ 1,850,000","€ 2,114,265",F,24,Italy,Cagliari,italy,2021
Alessio Cragno,"€ 35,577","€ 1,850,000","€ 2,114,265",K,26,Italy,Cagliari,italy,2021
Jasmin Kurtic,"€ 35,577","€ 1,850,000","€ 2,114,265",M,31,Slovenia,Parma,italy,2021
Andreas Cornelius,"€ 35,577","€ 1,850,000","€ 2,114,265",F,27,Denmark,Parma,italy,2021
Ragnar Klavan,"€ 35,577","€ 1,850,000","€ 2,114,265",D,34,Estonia,Cagliari,italy,2021
Rafael Tolói,"€ 35,577","€ 1,850,000","€ 2,114,265",D,29,Brazil,Atalanta,italy,2021
Mattia Caldara,"€ 35,577","€ 1,850,000","€ 2,114,265",D,26,Italy,Atalanta,italy,2021
Riccardo Saponara,"€ 35,577","€ 1,850,000","€ 2,114,265",F,28,Italy,Fiorentina,italy,2021
Wesley Hoedt,"€ 34,423","€ 1,790,000","€ 2,045,694",D,26,Netherlands,Lazio,italy,2021
Dennis Man,"€ 34,423","€ 1,790,000","€ 2,045,694",F,22,Romania,Parma,italy,2021
Gonzalo Escalante,"€ 34,423","€ 1,790,000","€ 2,045,694",M,27,Argentina,Lazio,italy,2021
Gastón Pereiro,"€ 34,423","€ 1,790,000","€ 2,045,694",F,25,Uruguay,Cagliari,italy,2021
Rafael Leão,"€ 34,423","€ 1,790,000","€ 2,045,694",F,21,Portugal,AC Milan,italy,2021
David Ospina,"€ 34,423","€ 1,790,000","€ 2,045,694",K,32,Colombia,Napoli,italy,2021
Milan Badelj,"€ 34,423","€ 1,790,000","€ 2,045,694",M,31,Croatia,Genoa,italy,2021
Omar Colley,"€ 33,846","€ 1,760,000","€ 2,011,409",D,27,The Gambia,Sampdoria,italy,2021
Alberto Grassi,"€ 32,115","€ 1,670,000","€ 1,908,552",M,25,Italy,Parma,italy,2021
Lukasz Skorupski,"€ 32,115","€ 1,670,000","€ 1,908,552",K,29,Poland,Bologna,italy,2021
Lorenzo De Silvestri,"€ 32,115","€ 1,670,000","€ 1,908,552",D,32,Italy,Bologna,italy,2021
Erick Pulgar,"€ 32,115","€ 1,670,000","€ 1,908,552",M,26,Chile,Fiorentina,italy,2021
Pol Lirola,"€ 32,115","€ 1,670,000","€ 1,908,552",D,23,Spain,Fiorentina,italy,2021
Adam Marusic,"€ 32,115","€ 1,670,000","€ 1,908,552",D,27,Montenegro,Lazio,italy,2021
Davide Zappacosta,"€ 32,115","€ 1,670,000","€ 1,908,552",D,28,Italy,Genoa,italy,2021
Eldor Shomurodov,"€ 32,115","€ 1,670,000","€ 1,908,552",F,25,Uzbekistan,Genoa,italy,2021
Luigi Sepe,"€ 32,115","€ 1,670,000","€ 1,908,552",K,29,Italy,Parma,italy,2021
Artur Ionita,"€ 32,115","€ 1,670,000","€ 1,908,552",M,30,Moldova,Benevento,italy,2021
Joshua Zirkzee,"€ 32,115","€ 1,670,000","€ 1,908,552",F,19,Netherlands,Parma,italy,2021
Jean-Daniel Akpa Akpro,"€ 32,115","€ 1,670,000","€ 1,908,552",M,27,Cote d'Ivoire,Lazio,italy,2021
Gianluca Caprari,"€ 32,115","€ 1,670,000","€ 1,908,552",F,27,Italy,Benevento,italy,2021
Davide Di Gennaro,"€ 32,115","€ 1,670,000","€ 1,908,552",M,32,Italy,Lazio,italy,2021
Adama Soumaoro,"€ 30,962","€ 1,610,000","€ 1,839,982",D,28,France,Bologna,italy,2021
Grégoire Defrel,"€ 30,192","€ 1,570,000","€ 1,794,268",F,29,Martinique,Sassuolo,italy,2021
Simon Kjaer,"€ 29,615","€ 1,540,000","€ 1,759,982",D,31,Denmark,AC Milan,italy,2021
Ciprian Tatarusanu,"€ 29,615","€ 1,540,000","€ 1,759,982",K,34,Romania,AC Milan,italy,2021
Juraj Kucka,"€ 29,615","€ 1,540,000","€ 1,759,982",M,33,Slovakia,Parma,italy,2021
Hernani,"€ 29,615","€ 1,540,000","€ 1,759,982",M,26,Brazil,Parma,italy,2021
