,EST. BASE SALARY,EST. BASE SALARY,EST. BASE SALARY,BIO,BIO,BIO,,data_country,data_season
Yannick Gerhardt,"€ 69,231","€ 3,600,000","€ 4,076,196",M,26,Germany,Wolfsburg,germany,2021
Lukasz Piszczek,"€ 69,231","€ 3,600,000","€ 4,076,196",D,35,Poland,Borussia Dortmund,germany,2021
Aleksandar Dragovic,"€ 69,231","€ 3,600,000","€ 4,076,196",D,29,Austria,Bayer Leverkusen,germany,2021
Marcel Schmelzer,"€ 69,231","€ 3,600,000","€ 4,076,196",D,32,Germany,Borussia Dortmund,germany,2021
Kevin Trapp,"€ 67,308","€ 3,500,000","€ 3,962,969",K,30,Germany,Eintracht Frankfurt,germany,2021
Munas Dabbur,"€ 67,308","€ 3,500,000","€ 3,962,969",F,28,Israel,Hoffenheim,germany,2021
Timo Horn,"€ 67,308","€ 3,500,000","€ 3,962,969",K,27,Germany,Koln,germany,2021
Ömer Toprak,"€ 67,308","€ 3,500,000","€ 3,962,969",D,31,Turkey,Werder Bremen,germany,2021
Amadou Haidara,"€ 67,308","€ 3,500,000","€ 3,962,969",M,22,Mali,Leipzig,germany,2021
Kevin Kampl,"€ 67,308","€ 3,500,000","€ 3,962,969",M,30,Slovenia,Leipzig,germany,2021
Jonas Hector,"€ 67,308","€ 3,500,000","€ 3,962,969",M,30,Germany,Koln,germany,2021
Eric Maxim Choupo-Moting,"€ 67,308","€ 3,500,000","€ 3,962,969",F,32,Cameroon,Bayern Munich,germany,2021
Angeliño,"€ 67,308","€ 3,500,000","€ 3,962,969",D,23,Spain,Leipzig,germany,2021
Salif Sané,"€ 65,769","€ 3,420,000","€ 3,872,387",D,30,Senegal,Schalke 04,germany,2021
Gonzalo Castro,"€ 65,385","€ 3,400,000","€ 3,849,741",M,33,Germany,Stuttgart,germany,2021
Patrik Schick,"€ 65,385","€ 3,400,000","€ 3,849,741",F,24,Czech Republic,Bayer Leverkusen,germany,2021
Yunus Malli,"€ 65,385","€ 3,400,000","€ 3,849,741",F,28,Turkey,Wolfsburg,germany,2021
Marius Wolf,"€ 63,462","€ 3,300,000","€ 3,736,513",F,25,Germany,Koln,germany,2021
Josuha Guilavogui,"€ 63,462","€ 3,300,000","€ 3,736,513",M,30,France,Wolfsburg,germany,2021
Jude Bellingham,"€ 62,308","€ 3,240,000","€ 3,668,577",M,17,England,Borussia Dortmund,germany,2021
Jadon Sancho,"€ 61,538","€ 3,200,000","€ 3,623,286",F,20,England,Borussia Dortmund,germany,2021
Daniel Ginczek,"€ 61,538","€ 3,200,000","€ 3,623,286",F,29,Germany,Wolfsburg,germany,2021
Marcus Thuram,"€ 61,538","€ 3,200,000","€ 3,623,286",F,23,France,Monchengladbach,germany,2021
Kerem Demirbay,"€ 61,538","€ 3,200,000","€ 3,623,286",M,27,Germany,Bayer Leverkusen,germany,2021
Alexander Sörloth,"€ 60,385","€ 3,140,000","€ 3,555,349",F,24,Norway,Leipzig,germany,2021
Matthias Ginter,"€ 59,615","€ 3,100,000","€ 3,510,058",D,26,Germany,Monchengladbach,germany,2021
Amine Harit,"€ 59,615","€ 3,100,000","€ 3,510,058",F,23,Morocco,Schalke 04,germany,2021
Kevin Mbabu,"€ 59,615","€ 3,100,000","€ 3,510,058",D,25,Switzerland,Wolfsburg,germany,2021
Alassane Plea,"€ 59,615","€ 3,100,000","€ 3,510,058",F,27,France,Monchengladbach,germany,2021
Xaver Schlager,"€ 57,692","€ 3,000,000","€ 3,396,830",M,23,Austria,Wolfsburg,germany,2021
Wout Weghorst,"€ 57,692","€ 3,000,000","€ 3,396,830",F,28,Netherlands,Wolfsburg,germany,2021
Jérôme Roussillon,"€ 57,692","€ 3,000,000","€ 3,396,830",D,27,France,Wolfsburg,germany,2021
Christoph Kramer,"€ 57,692","€ 3,000,000","€ 3,396,830",M,29,Germany,Monchengladbach,germany,2021
Roman Bürki,"€ 57,692","€ 3,000,000","€ 3,396,830",K,29,Switzerland,Borussia Dortmund,germany,2021
Marcel Halstenberg,"€ 57,692","€ 3,000,000","€ 3,396,830",D,29,Germany,Leipzig,germany,2021
Filip Kostic,"€ 57,692","€ 3,000,000","€ 3,396,830",M,27,Serbia,Eintracht Frankfurt,germany,2021
Konrad Laimer,"€ 57,692","€ 3,000,000","€ 3,396,830",M,23,Austria,Leipzig,germany,2021
Justin Kluivert,"€ 57,692","€ 3,000,000","€ 3,396,830",F,21,Netherlands,Leipzig,germany,2021
Oliver Baumann,"€ 57,692","€ 3,000,000","€ 3,396,830",K,30,Germany,Hoffenheim,germany,2021
Lucas Alario,"€ 56,923","€ 2,960,000","€ 3,351,539",F,28,Argentina,Bayer Leverkusen,germany,2021
Nadiem Amiri,"€ 54,423","€ 2,830,000","€ 3,204,343",F,23,Germany,Bayer Leverkusen,germany,2021
Ralf Fährmann,"€ 53,846","€ 2,800,000","€ 3,170,375",K,32,Germany,Schalke 04,germany,2021
Lars Stindl,"€ 53,846","€ 2,800,000","€ 3,170,375",F,32,Germany,Monchengladbach,germany,2021
Marc Roca,"€ 53,846","€ 2,800,000","€ 3,170,375",M,23,Spain,Bayern Munich,germany,2021
Mattéo Guendouzi,"€ 53,846","€ 2,800,000","€ 3,170,375",M,21,France,Hertha Berlin,germany,2021
Admir Mehmedi,"€ 53,846","€ 2,800,000","€ 3,170,375",F,29,Switzerland,Wolfsburg,germany,2021
Ryan Sessegnon,"€ 53,846","€ 2,800,000","€ 3,170,375",D,20,England,Hoffenheim,germany,2021
Bas Dost,"€ 52,692","€ 2,740,000","€ 3,102,438",F,31,Netherlands,Eintracht Frankfurt,germany,2021
Martin Hinteregger,"€ 50,577","€ 2,630,000","€ 2,977,888",D,28,Austria,Eintracht Frankfurt,germany,2021
Lucas Tousart,"€ 50,000","€ 2,600,000","€ 2,943,920",M,23,France,Hertha Berlin,germany,2021
Shkodran Mustafi,"€ 50,000","€ 2,600,000","€ 2,943,920",D,28,Germany,Schalke 04,germany,2021
Sven Bender,"€ 50,000","€ 2,600,000","€ 2,943,920",D,31,Germany,Bayer Leverkusen,germany,2021
Nordi Mukiele,"€ 50,000","€ 2,600,000","€ 2,943,920",D,22,France,Leipzig,germany,2021
Florian Grillitsch,"€ 50,000","€ 2,600,000","€ 2,943,920",M,25,Austria,Hoffenheim,germany,2021
Leonardo Bittencourt,"€ 48,077","€ 2,500,000","€ 2,830,692",F,26,Germany,Werder Bremen,germany,2021
Ibrahima Traoré,"€ 48,077","€ 2,500,000","€ 2,830,692",F,32,Guinea,Monchengladbach,germany,2021
Florian Neuhaus,"€ 48,077","€ 2,500,000","€ 2,830,692",M,23,Germany,Monchengladbach,germany,2021
Jonas Hofmann,"€ 48,077","€ 2,500,000","€ 2,830,692",M,28,Germany,Monchengladbach,germany,2021
Demarai Gray,"€ 48,077","€ 2,500,000","€ 2,830,692",F,24,England,Bayer Leverkusen,germany,2021
Dodi Lukebakio,"€ 48,077","€ 2,500,000","€ 2,830,692",F,23,Belgium,Hertha Berlin,germany,2021
Giovanni Reyna,"€ 48,077","€ 2,500,000","€ 2,830,692",F,17,United States,Borussia Dortmund,germany,2021
Nico Elvedi,"€ 48,077","€ 2,500,000","€ 2,830,692",D,24,Switzerland,Monchengladbach,germany,2021
Manuel Akanji,"€ 48,077","€ 2,500,000","€ 2,830,692",D,25,Switzerland,Borussia Dortmund,germany,2021
Ellyes Skhiri,"€ 48,077","€ 2,500,000","€ 2,830,692",M,25,Tunisia,Koln,germany,2021
Marin Pongracic,"€ 48,077","€ 2,500,000","€ 2,830,692",D,23,Croatia,Wolfsburg,germany,2021
Sebastian Andersson,"€ 48,077","€ 2,500,000","€ 2,830,692",F,29,Sweden,Koln,germany,2021
Jeffrey Bruma,"€ 48,077","€ 2,500,000","€ 2,830,692",D,28,Netherlands,Wolfsburg,germany,2021
Sebastian Rode,"€ 48,077","€ 2,500,000","€ 2,830,692",M,30,Germany,Eintracht Frankfurt,germany,2021
Dayot Upamecano,"€ 48,077","€ 2,500,000","€ 2,830,692",D,21,France,Leipzig,germany,2021
Niclas Füllkrug,"€ 48,077","€ 2,500,000","€ 2,830,692",F,27,Germany,Werder Bremen,germany,2021
Jiri Pavlenka,"€ 48,077","€ 2,500,000","€ 2,830,692",K,28,Czech Republic,Werder Bremen,germany,2021
Benito Raman,"€ 47,115","€ 2,450,000","€ 2,774,078",F,25,Belgium,Schalke 04,germany,2021
Dedryck Boyata,"€ 46,154","€ 2,400,000","€ 2,717,464",D,29,Belgium,Hertha Berlin,germany,2021
Lukas Hradecky,"€ 46,154","€ 2,400,000","€ 2,717,464",K,30,Finland,Bayer Leverkusen,germany,2021
Amin Younes,"€ 46,154","€ 2,400,000","€ 2,717,464",F,27,Germany,Eintracht Frankfurt,germany,2021
Valentino Lazaro,"€ 46,154","€ 2,400,000","€ 2,717,464",M,24,Austria,Monchengladbach,germany,2021
Vladimir Darida,"€ 46,154","€ 2,400,000","€ 2,717,464",M,30,Czech Republic,Hertha Berlin,germany,2021
Stefan Lainer,"€ 44,231","€ 2,300,000","€ 2,604,237",D,28,Austria,Monchengladbach,germany,2021
Julian Baumgartlinger,"€ 44,231","€ 2,300,000","€ 2,604,237",M,32,Austria,Bayer Leverkusen,germany,2021
Bastian Oczipka,"€ 44,231","€ 2,300,000","€ 2,604,237",D,31,Germany,Schalke 04,germany,2021
Moussa Diaby,"€ 43,462","€ 2,260,000","€ 2,558,946",F,21,France,Bayer Leverkusen,germany,2021
Edmond Tapsoba,"€ 43,462","€ 2,260,000","€ 2,558,946",D,21,Burkina Faso,Bayer Leverkusen,germany,2021
Marwin Hitz,"€ 42,308","€ 2,200,000","€ 2,491,009",K,33,Switzerland,Borussia Dortmund,germany,2021
Leon Bailey,"€ 40,385","€ 2,100,000","€ 2,377,781",F,23,Jamaica,Bayer Leverkusen,germany,2021
Denis Zakaria,"€ 40,385","€ 2,100,000","€ 2,377,781",M,23,Switzerland,Monchengladbach,germany,2021
Lars Bender,"€ 40,385","€ 2,100,000","€ 2,377,781",D,31,Germany,Bayer Leverkusen,germany,2021
Daniel Didavi,"€ 40,385","€ 2,100,000","€ 2,377,781",F,30,Germany,Stuttgart,germany,2021
Daniel Caligiuri,"€ 40,385","€ 2,100,000","€ 2,377,781",M,32,Italy,Augsburg,germany,2021
Alessandro Schöpf,"€ 40,385","€ 2,100,000","€ 2,377,781",M,26,Austria,Schalke 04,germany,2021
Rune Jarstein,"€ 40,000","€ 2,080,000","€ 2,355,136",K,36,Norway,Hertha Berlin,germany,2021
Djibril Sow,"€ 39,808","€ 2,070,000","€ 2,343,813",M,23,Switzerland,Eintracht Frankfurt,germany,2021
Ludwig Augustinsson,"€ 39,808","€ 2,070,000","€ 2,343,813",D,26,Sweden,Werder Bremen,germany,2021
Ramy Bensebaini,"€ 38,462","€ 2,000,000","€ 2,264,554",D,25,Algeria,Monchengladbach,germany,2021
Milot Rashica,"€ 38,462","€ 2,000,000","€ 2,264,554",F,24,Kosovo,Werder Bremen,germany,2021
Tanguy Nianzou,"€ 38,462","€ 2,000,000","€ 2,264,554",D,18,France,Bayern Munich,germany,2021
Daichi Kamada,"€ 38,462","€ 2,000,000","€ 2,264,554",F,24,Japan,Eintracht Frankfurt,germany,2021
Ihlas Bebou,"€ 38,462","€ 2,000,000","€ 2,264,554",F,26,Togo,Hoffenheim,germany,2021
Andrej Kramaric,"€ 38,462","€ 2,000,000","€ 2,264,554",F,29,Croatia,Hoffenheim,germany,2021
Patrick Herrmann,"€ 38,462","€ 2,000,000","€ 2,264,554",F,29,Germany,Monchengladbach,germany,2021
Aarón Martín,"€ 38,462","€ 2,000,000","€ 2,264,554",D,23,Spain,Mainz,germany,2021
Niklas Moisander,"€ 38,462","€ 2,000,000","€ 2,264,554",D,35,Finland,Werder Bremen,germany,2021
Ozan Kabak,"€ 38,462","€ 2,000,000","€ 2,264,554",D,20,Turkey,Schalke 04,germany,2021
Jean-Philippe Mateta,"€ 36,538","€ 1,900,000","€ 2,151,326",F,23,France,Mainz,germany,2021
Benjamin Stambouli,"€ 36,538","€ 1,900,000","€ 2,151,326",D,30,France,Schalke 04,germany,2021
Vedad Ibisevic,"€ 36,538","€ 1,900,000","€ 2,151,326",F,36,Bosnia-Herzegovina,Schalke 04,germany,2021
William,"€ 36,538","€ 1,900,000","€ 2,151,326",D,25,Brazil,Schalke 04,germany,2021
William,"€ 36,538","€ 1,900,000","€ 2,151,326",D,25,Brazil,Wolfsburg,germany,2021
Tin Jedvaj,"€ 36,538","€ 1,900,000","€ 2,151,326",D,24,Croatia,Bayer Leverkusen,germany,2021
Bouna Sarr,"€ 36,538","€ 1,900,000","€ 2,151,326",D,28,France,Bayern Munich,germany,2021
Santiago Arias,"€ 36,538","€ 1,900,000","€ 2,151,326",D,28,Colombia,Bayer Leverkusen,germany,2021
Josip Brekalo,"€ 36,346","€ 1,890,000","€ 2,140,003",F,22,Croatia,Wolfsburg,germany,2021
Robert Skov,"€ 34,615","€ 1,800,000","€ 2,038,098",F,24,Denmark,Hoffenheim,germany,2021
Ridle Baku,"€ 34,615","€ 1,800,000","€ 2,038,098",D,22,Germany,Wolfsburg,germany,2021
Stefan Bell,"€ 34,615","€ 1,800,000","€ 2,038,098",D,29,Germany,Mainz,germany,2021
Almamy Touré,"€ 34,615","€ 1,800,000","€ 2,038,098",D,24,France,Eintracht Frankfurt,germany,2021
Dominik Kohr,"€ 34,615","€ 1,800,000","€ 2,038,098",M,27,Germany,Mainz,germany,2021
Yuya Osako,"€ 34,615","€ 1,800,000","€ 2,038,098",F,30,Japan,Werder Bremen,germany,2021
Jetro Willems,"€ 34,615","€ 1,800,000","€ 2,038,098",D,26,Netherlands,Eintracht Frankfurt,germany,2021
Exequiel Palacios,"€ 32,692","€ 1,700,000","€ 1,924,871",M,22,Argentina,Bayer Leverkusen,germany,2021
Havard Nordtveit,"€ 32,692","€ 1,700,000","€ 1,924,871",D,30,Norway,Hoffenheim,germany,2021
Michael Lang,"€ 32,692","€ 1,700,000","€ 1,924,871",D,29,Switzerland,Monchengladbach,germany,2021
Edimilson Fernandes,"€ 32,692","€ 1,700,000","€ 1,924,871",M,24,Switzerland,Mainz,germany,2021
Pavel Kaderabek,"€ 32,692","€ 1,700,000","€ 1,924,871",D,28,Czech Republic,Hoffenheim,germany,2021
Suat Serdar,"€ 32,692","€ 1,700,000","€ 1,924,871",M,23,Germany,Schalke 04,germany,2021
Leandro Barreiro Martins,"€ 32,308","€ 1,680,000","€ 1,902,225",M,20,Luxembourg,Mainz,germany,2021
Dominik Kohr,"€ 30,769","€ 1,600,000","€ 1,811,643",M,26,Germany,Eintracht Frankfurt,germany,2021
André Hahn,"€ 30,769","€ 1,600,000","€ 1,811,643",F,30,Germany,Augsburg,germany,2021
Carlos Gruezo,"€ 30,769","€ 1,600,000","€ 1,811,643",M,25,Ecuador,Augsburg,germany,2021
Santiago Ascacíbar,"€ 30,769","€ 1,600,000","€ 1,811,643",M,23,Argentina,Hertha Berlin,germany,2021
Christian Clemens,"€ 28,846","€ 1,500,000","€ 1,698,415",M,29,Germany,Koln,germany,2021
Jonathan Burkardt,"€ 28,846","€ 1,500,000","€ 1,698,415",F,20,Germany,Mainz,germany,2021
Jeffrey Gouweleeuw,"€ 28,846","€ 1,500,000","€ 1,698,415",D,29,Netherlands,Augsburg,germany,2021
Mitchell Weiser,"€ 28,846","€ 1,500,000","€ 1,698,415",D,26,Germany,Bayer Leverkusen,germany,2021
Davie Selke,"€ 28,846","€ 1,500,000","€ 1,698,415",F,25,Germany,Werder Bremen,germany,2021
Matheus Cunha,"€ 28,846","€ 1,500,000","€ 1,698,415",F,21,Brazil,Hertha Berlin,germany,2021
Robin Knoche,"€ 28,846","€ 1,500,000","€ 1,698,415",D,28,Germany,Union Berlin,germany,2021
Florian Niederlechner,"€ 28,846","€ 1,500,000","€ 1,698,415",F,29,Germany,Augsburg,germany,2021
Marvin Plattenhardt,"€ 28,846","€ 1,500,000","€ 1,698,415",D,28,Germany,Hertha Berlin,germany,2021
Felix Klaus,"€ 28,846","€ 1,500,000","€ 1,698,415",F,28,Germany,Wolfsburg,germany,2021
Theodor Gebre Selassie,"€ 28,846","€ 1,500,000","€ 1,698,415",D,33,Czech Republic,Werder Bremen,germany,2021
Ermin Bicakcic,"€ 28,846","€ 1,500,000","€ 1,698,415",D,30,Bosnia-Herzegovina,Hoffenheim,germany,2021
Tony Jantschke,"€ 28,846","€ 1,500,000","€ 1,698,415",D,30,Germany,Monchengladbach,germany,2021
Christoph Baumgartner,"€ 28,846","€ 1,500,000","€ 1,698,415",F,21,Austria,Hoffenheim,germany,2021
Christopher Trimmel,"€ 28,846","€ 1,500,000","€ 1,698,415",D,33,Austria,Union Berlin,germany,2021
Jonathan Tah,"€ 28,846","€ 1,500,000","€ 1,698,415",D,24,Germany,Bayer Leverkusen,germany,2021
Florian Wirtz,"€ 28,846","€ 1,500,000","€ 1,698,415",F,17,Germany,Bayer Leverkusen,germany,2021
Frederik Sörensen,"€ 26,923","€ 1,400,000","€ 1,585,188",D,28,Denmark,Koln,germany,2021
Stefan Ilsanker,"€ 26,923","€ 1,400,000","€ 1,585,188",M,31,Austria,Eintracht Frankfurt,germany,2021
Erik Durm,"€ 26,923","€ 1,400,000","€ 1,585,188",D,28,Germany,Eintracht Frankfurt,germany,2021
Jeremie Frimpong,"€ 25,385","€ 1,320,000","€ 1,494,605",D,20,Netherlands,Bayer Leverkusen,germany,2021
Loris Karius,"€ 25,000","€ 1,300,000","€ 1,471,960",K,27,Germany,Union Berlin,germany,2021
Paulinho,"€ 25,000","€ 1,300,000","€ 1,471,960",F,20,Brazil,Bayer Leverkusen,germany,2021
Timothy Fosu-Mensah,"€ 25,000","€ 1,300,000","€ 1,471,960",D,23,Netherlands,Bayer Leverkusen,germany,2021
David Abraham,"€ 25,000","€ 1,300,000","€ 1,471,960",D,34,Argentina,Eintracht Frankfurt,germany,2021
Eduard Löwen,"€ 25,000","€ 1,300,000","€ 1,471,960",M,23,Germany,Hertha Berlin,germany,2021
Ishak Belfodil,"€ 25,000","€ 1,300,000","€ 1,471,960",F,28,Algeria,Hoffenheim,germany,2021
Marco Höger,"€ 25,000","€ 1,300,000","€ 1,471,960",M,31,Germany,Koln,germany,2021
Danny Latza,"€ 25,000","€ 1,300,000","€ 1,471,960",M,30,Germany,Mainz,germany,2021
Oscar Wendt,"€ 25,000","€ 1,300,000","€ 1,471,960",D,34,Sweden,Monchengladbach,germany,2021
Daley Sinkgraven,"€ 23,462","€ 1,220,000","€ 1,381,378",D,25,Netherlands,Bayer Leverkusen,germany,2021
Kevin Vogt,"€ 23,077","€ 1,200,000","€ 1,358,732",D,29,Germany,Hoffenheim,germany,2021
Evan N'Dicka,"€ 23,077","€ 1,200,000","€ 1,358,732",D,21,France,Eintracht Frankfurt,germany,2021
Renato Steffen,"€ 23,077","€ 1,200,000","€ 1,358,732",F,28,Switzerland,Wolfsburg,germany,2021
Makoto Hasebe,"€ 23,077","€ 1,200,000","€ 1,358,732",M,36,Japan,Eintracht Frankfurt,germany,2021
Jhon Córdoba,"€ 23,077","€ 1,200,000","€ 1,358,732",F,27,Colombia,Hertha Berlin,germany,2021
Timothy Chandler,"€ 23,077","€ 1,200,000","€ 1,358,732",D,30,United States,Eintracht Frankfurt,germany,2021
Niklas Stark,"€ 23,077","€ 1,200,000","€ 1,358,732",D,25,Germany,Hertha Berlin,germany,2021
Omar Marmoush,"€ 23,077","€ 1,200,000","€ 1,358,732",F,21,Egypt,Wolfsburg,germany,2021
Omar Alderete,"€ 23,077","€ 1,200,000","€ 1,358,732",D,23,Paraguay,Hertha Berlin,germany,2021
Frederik Rönnow,"€ 23,077","€ 1,200,000","€ 1,358,732",K,28,Denmark,Schalke 04,germany,2021
Gonçalo Paciência,"€ 23,077","€ 1,200,000","€ 1,358,732",F,26,Portugal,Schalke 04,germany,2021
Jorge Meré,"€ 23,077","€ 1,200,000","€ 1,358,732",D,23,Spain,Koln,germany,2021
João Victor,"€ 23,077","€ 1,200,000","€ 1,358,732",F,26,Brazil,Wolfsburg,germany,2021
Ádám Szalai,"€ 23,077","€ 1,200,000","€ 1,358,732",F,32,Hungary,Mainz,germany,2021
Florian Kainz,"€ 23,077","€ 1,200,000","€ 1,358,732",F,27,Austria,Koln,germany,2021
Benno Schmitz,"€ 23,077","€ 1,200,000","€ 1,358,732",D,25,Germany,Koln,germany,2021
Paulo Otávio,"€ 22,115","€ 1,150,000","€ 1,302,118",D,25,Brazil,Wolfsburg,germany,2021
Max Kruse,"€ 21,154","€ 1,100,000","€ 1,245,504",F,32,Germany,Union Berlin,germany,2021
