,EST. BASE SALARY,EST. BASE SALARY,EST. BASE SALARY,BIO,BIO,BIO,,data_country,data_season
Jean-Daniel Akpa Akpro,"€ 32,115","€ 1,670,000","€ 1,670,000",M,31,Cote d'Ivoire,Lazio,italy,2425
Ivan Ilić,"€ 29,615","€ 1,540,000","€ 1,540,000",M,23,Serbia,Torino,italy,2425
Cyril Ngonge,"€ 29,615","€ 1,540,000","€ 1,540,000",F,24,Belgium,Napoli,italy,2425
Amin Sarr,"€ 28,846","€ 1,500,000","€ 1,500,000",F,23,Sweden,Hellas Verona,italy,2425
Pierluigi Gollini,"€ 28,462","€ 1,480,000","€ 1,480,000",K,29,Italy,Genoa,italy,2425
Matteo Pessina,"€ 28,462","€ 1,480,000","€ 1,480,000",M,27,Italy,Monza,italy,2425
Reda Belahyane,"€ 28,462","€ 1,480,000","€ 1,480,000",M,20,Morocco,Lazio,italy,2425
Abdelhamid Sabiri,"€ 28,462","€ 1,480,000","€ 1,480,000",F,27,Morocco,Fiorentina,italy,2425
Matteo Cancellieri,"€ 28,462","€ 1,480,000","€ 1,480,000",F,22,Italy,Parma,italy,2425
Marco Carnesecchi,"€ 28,462","€ 1,480,000","€ 1,480,000",K,24,Italy,Atalanta,italy,2425
Patrick Ciurria,"€ 28,462","€ 1,480,000","€ 1,480,000",M,29,Italy,Monza,italy,2425
Tiago Djaló,"€ 28,462","€ 1,480,000","€ 1,480,000",D,24,Portugal,Juventus,italy,2425
Liam Henderson,"€ 28,462","€ 1,480,000","€ 1,480,000",M,28,Scotland,Empoli,italy,2425
Renato Veiga,"€ 28,462","€ 1,480,000","€ 1,480,000",D,21,Portugal,Juventus,italy,2425
Silvere Ganvoula,"€ 28,462","€ 1,480,000","€ 1,480,000",F,28,Congo,Monza,italy,2425
Anastasios Douvikas,"€ 28,462","€ 1,480,000","€ 1,480,000",F,25,Greece,Como,italy,2425
Pierluigi Gollini,"€ 28,462","€ 1,480,000","€ 1,480,000",K,29,Italy,Roma,italy,2425
Filippo Terracciano,"€ 28,462","€ 1,480,000","€ 1,480,000",D,21,Italy,AC Milan,italy,2425
Ismaël Bennacer,"€ 28,462","€ 1,480,000","€ 1,480,000",M,26,Algeria,AC Milan,italy,2425
Berat Djimsiti,"€ 28,462","€ 1,480,000","€ 1,480,000",D,31,Albania,Atalanta,italy,2425
Simone Verdi,"€ 28,462","€ 1,480,000","€ 1,480,000",F,32,Italy,Como,italy,2425
Mandela Keita,"€ 26,731","€ 1,390,000","€ 1,390,000",M,22,Belgium,Parma,italy,2425
Tajon Buchanan,"€ 26,731","€ 1,390,000","€ 1,390,000",M,25,Canada,Inter Milan,italy,2425
Lautaro Giannetti,"€ 26,731","€ 1,390,000","€ 1,390,000",D,31,Argentina,Udinese,italy,2425
Maxwel Cornet,"€ 26,731","€ 1,390,000","€ 1,390,000",F,28,Cote d'Ivoire,Genoa,italy,2425
Nicolò Fagioli,"€ 26,731","€ 1,390,000","€ 1,390,000",M,23,Italy,Juventus,italy,2425
Nicolò Fagioli,"€ 26,731","€ 1,390,000","€ 1,390,000",M,23,Italy,Fiorentina,italy,2425
Mërgim Vojvoda,"€ 26,731","€ 1,390,000","€ 1,390,000",D,30,Kosovo,Como,italy,2425
Jesse Joronen,"€ 26,731","€ 1,390,000","€ 1,390,000",K,31,Finland,Venezia,italy,2425
Jean Onana,"€ 26,731","€ 1,390,000","€ 1,390,000",M,25,Cameroon,Genoa,italy,2425
Daniele Baselli,"€ 25,000","€ 1,300,000","€ 1,300,000",M,32,Italy,Como,italy,2425
Marco Silvestri,"€ 25,000","€ 1,300,000","€ 1,300,000",K,33,Italy,Empoli,italy,2425
Mattia Bani,"€ 25,000","€ 1,300,000","€ 1,300,000",D,31,Italy,Genoa,italy,2425
Jurgen Ekkelenkamp,"€ 25,000","€ 1,300,000","€ 1,300,000",F,24,Netherlands,Udinese,italy,2425
Oumar Solet,"€ 25,000","€ 1,300,000","€ 1,300,000",D,24,France,Udinese,italy,2425
Vanja Milinković-Savić,"€ 25,000","€ 1,300,000","€ 1,300,000",K,27,Serbia,Torino,italy,2425
Alberto Moreno,"€ 25,000","€ 1,300,000","€ 1,300,000",D,32,Spain,Como,italy,2425
Frédéric Guilbert,"€ 25,000","€ 1,300,000","€ 1,300,000",D,30,France,Lecce,italy,2425
Leonardo Pavoletti,"€ 25,000","€ 1,300,000","€ 1,300,000",F,36,Italy,Cagliari,italy,2425
Marcus Holmgren Pedersen,"€ 25,000","€ 1,300,000","€ 1,300,000",M,24,Norway,Torino,italy,2425
Alberto Grassi,"€ 25,000","€ 1,300,000","€ 1,300,000",M,29,Italy,Empoli,italy,2425
Kike Pérez,"€ 25,000","€ 1,300,000","€ 1,300,000",M,27,Spain,Venezia,italy,2425
Joel Pohjanpalo,"€ 24,615","€ 1,280,000","€ 1,280,000",F,29,Finland,Venezia,italy,2425
Aarón Martín,"€ 24,615","€ 1,280,000","€ 1,280,000",D,27,Spain,Genoa,italy,2425
Pietro Pellegri,"€ 24,615","€ 1,280,000","€ 1,280,000",F,23,Italy,Empoli,italy,2425
Ruslan Malinovskyi,"€ 24,615","€ 1,280,000","€ 1,280,000",F,31,Ukraine,Genoa,italy,2425
Noah Okafor,"€ 24,615","€ 1,280,000","€ 1,280,000",F,24,Switzerland,Napoli,italy,2425
Alexis Saelemaekers,"€ 24,615","€ 1,280,000","€ 1,280,000",F,25,Belgium,Roma,italy,2425
Răzvan Marin,"€ 24,615","€ 1,280,000","€ 1,280,000",M,28,Romania,Cagliari,italy,2425
Mile Svilar,"€ 24,615","€ 1,280,000","€ 1,280,000",K,25,Serbia,Roma,italy,2425
Adam Masina,"€ 24,615","€ 1,280,000","€ 1,280,000",D,31,Morocco,Torino,italy,2425
Adrien Tamèze,"€ 24,615","€ 1,280,000","€ 1,280,000",M,31,France,Torino,italy,2425
Lewis Ferguson,"€ 24,615","€ 1,280,000","€ 1,280,000",F,25,Scotland,Bologna,italy,2425
Domagoj Bradarić,"€ 24,615","€ 1,280,000","€ 1,280,000",D,25,Croatia,Hellas Verona,italy,2425
Christian Gytkjaer,"€ 24,615","€ 1,280,000","€ 1,280,000",F,34,Denmark,Venezia,italy,2425
Noah Okafor,"€ 24,615","€ 1,280,000","€ 1,280,000",F,24,Switzerland,AC Milan,italy,2425
Mario Gila,"€ 24,615","€ 1,280,000","€ 1,280,000",D,24,Spain,Lazio,italy,2425
Luca Caldirola,"€ 24,231","€ 1,260,000","€ 1,260,000",D,34,Italy,Monza,italy,2425
Nikola Moro,"€ 23,846","€ 1,240,000","€ 1,240,000",M,26,Croatia,Bologna,italy,2425
Hassane Kamara,"€ 22,115","€ 1,150,000","€ 1,150,000",D,30,Cote d'Ivoire,Udinese,italy,2425
Gvidas Gineitis,"€ 21,346","€ 1,110,000","€ 1,110,000",M,20,Lithuania,Torino,italy,2425
Álex Jiménez,"€ 21,346","€ 1,110,000","€ 1,110,000",D,19,Spain,AC Milan,italy,2425
Jens Odgaard,"€ 21,346","€ 1,110,000","€ 1,110,000",F,25,Denmark,Bologna,italy,2425
Nicolò Cambiaghi,"€ 21,346","€ 1,110,000","€ 1,110,000",F,24,Italy,Bologna,italy,2425
Gabriele Zappa,"€ 21,346","€ 1,110,000","€ 1,110,000",D,25,Italy,Cagliari,italy,2425
José Luis Palomino,"€ 21,346","€ 1,110,000","€ 1,110,000",D,35,Argentina,Cagliari,italy,2425
Zito Luvumbo,"€ 21,346","€ 1,110,000","€ 1,110,000",F,22,Angola,Cagliari,italy,2425
Marc Oliver Kempf,"€ 21,346","€ 1,110,000","€ 1,110,000",D,30,Germany,Como,italy,2425
Emmanuel Gyasi,"€ 21,346","€ 1,110,000","€ 1,110,000",F,31,Ghana,Empoli,italy,2425
Youssef Maleh,"€ 21,346","€ 1,110,000","€ 1,110,000",M,26,Morocco,Empoli,italy,2425
Cher Ndour,"€ 21,346","€ 1,110,000","€ 1,110,000",M,20,Italy,Fiorentina,italy,2425
Giangiacomo Magnani,"€ 21,346","€ 1,110,000","€ 1,110,000",D,28,Italy,Hellas Verona,italy,2425
Tomás Palacios,"€ 21,346","€ 1,110,000","€ 1,110,000",D,21,Argentina,Inter Milan,italy,2425
Federico Baschirotto,"€ 21,346","€ 1,110,000","€ 1,110,000",D,28,Italy,Lecce,italy,2425
Wladimiro Falcone,"€ 21,346","€ 1,110,000","€ 1,110,000",K,29,Italy,Lecce,italy,2425
Daniel Maldini,"€ 21,346","€ 1,110,000","€ 1,110,000",F,22,Italy,Monza,italy,2425
Dany Mota,"€ 21,346","€ 1,110,000","€ 1,110,000",F,26,Portugal,Monza,italy,2425
Tomás Palacios,"€ 21,346","€ 1,110,000","€ 1,110,000",D,21,Argentina,Monza,italy,2425
Nahuel Estévez,"€ 21,346","€ 1,110,000","€ 1,110,000",M,29,Argentina,Parma,italy,2425
Pontus Almqvist,"€ 21,346","€ 1,110,000","€ 1,110,000",F,25,Sweden,Parma,italy,2425
Sebastian Walukiewicz,"€ 21,346","€ 1,110,000","€ 1,110,000",D,24,Poland,Torino,italy,2425
Jesper Karlström,"€ 21,346","€ 1,110,000","€ 1,110,000",M,29,Sweden,Udinese,italy,2425
Antonio Candela,"€ 21,346","€ 1,110,000","€ 1,110,000",D,24,Italy,Venezia,italy,2425
Cheick Condé,"€ 21,346","€ 1,110,000","€ 1,110,000",M,24,Guinea,Venezia,italy,2425
John Yeboah,"€ 21,346","€ 1,110,000","€ 1,110,000",F,24,Ecuador,Venezia,italy,2425
Mikael Egill Ellertsson,"€ 21,346","€ 1,110,000","€ 1,110,000",M,22,Iceland,Venezia,italy,2425
Ondrej Duda,"€ 21,154","€ 1,100,000","€ 1,100,000",M,30,Slovakia,Hellas Verona,italy,2425
Jonathan Ikoné,"€ 20,962","€ 1,090,000","€ 1,090,000",F,26,France,Fiorentina,italy,2425
Jonathan Ikoné,"€ 20,962","€ 1,090,000","€ 1,090,000",F,26,France,Como,italy,2425
Morten Thorsby,"€ 20,000","€ 1,040,000","€ 1,040,000",M,28,Norway,Genoa,italy,2425
Johan Vásquez,"€ 19,808","€ 1,030,000","€ 1,030,000",D,26,Mexico,Genoa,italy,2425
Yacine Adli,"€ 19,808","€ 1,030,000","€ 1,030,000",M,24,France,Fiorentina,italy,2425
Adrián Bernabé,"€ 19,808","€ 1,030,000","€ 1,030,000",M,23,Spain,Parma,italy,2425
Michel Aebischer,"€ 19,808","€ 1,030,000","€ 1,030,000",M,28,Switzerland,Bologna,italy,2425
Nemanja Radonjić,"€ 19,808","€ 1,030,000","€ 1,030,000",F,28,Serbia,Torino,italy,2425
Jesper Karlsson,"€ 19,808","€ 1,030,000","€ 1,030,000",F,26,Sweden,Lecce,italy,2425
Jesper Karlsson,"€ 19,808","€ 1,030,000","€ 1,030,000",F,26,Sweden,Bologna,italy,2425
Jaka Bijol,"€ 19,808","€ 1,030,000","€ 1,030,000",D,26,Slovenia,Udinese,italy,2425
Milan Djuric,"€ 19,808","€ 1,030,000","€ 1,030,000",F,34,Bosnia-Herzegovina,Parma,italy,2425
Morten Frendrup,"€ 19,808","€ 1,030,000","€ 1,030,000",M,23,Denmark,Genoa,italy,2425
Malick Thiaw,"€ 19,808","€ 1,030,000","€ 1,030,000",D,23,Germany,AC Milan,italy,2425
Christos Mandas,"€ 19,808","€ 1,030,000","€ 1,030,000",K,23,Greece,Lazio,italy,2425
Emil Holm,"€ 19,808","€ 1,030,000","€ 1,030,000",D,24,Sweden,Bologna,italy,2425
Dan Ndoye,"€ 19,808","€ 1,030,000","€ 1,030,000",F,24,Switzerland,Bologna,italy,2425
Victor Nelsson,"€ 19,615","€ 1,020,000","€ 1,020,000",D,26,Denmark,Roma,italy,2425
Alberto Cerri,"€ 19,615","€ 1,020,000","€ 1,020,000",F,28,Italy,Como,italy,2425
Emil Bohinen,"€ 19,231","€ 1,000,000","€ 1,000,000",M,25,Norway,Genoa,italy,2425
Stefan Posch,"€ 19,231","€ 1,000,000","€ 1,000,000",D,27,Austria,Atalanta,italy,2425
Stefan Posch,"€ 19,231","€ 1,000,000","€ 1,000,000",D,27,Austria,Bologna,italy,2425
Nicola Sansone,"€ 19,231","€ 1,000,000","€ 1,000,000",F,33,Italy,Lecce,italy,2425
Jhon Lucumí,"€ 18,462","€ 960,000","€ 960,000",D,26,Colombia,Bologna,italy,2425
Antonino Gallo,"€ 18,462","€ 960,000","€ 960,000",D,25,Italy,Lecce,italy,2425
Brenner,"€ 18,462","€ 960,000","€ 960,000",F,25,Brazil,Udinese,italy,2425
Antoine Makoumbou,"€ 18,077","€ 940,000","€ 940,000",M,26,Congo,Cagliari,italy,2425
Tommaso Martinelli,"€ 17,885","€ 930,000","€ 930,000",K,19,Italy,Fiorentina,italy,2425
Zion Suzuki,"€ 17,885","€ 930,000","€ 930,000",K,22,Japan,Parma,italy,2425
Santiago Castro,"€ 17,885","€ 930,000","€ 930,000",F,20,Argentina,Bologna,italy,2425
Martin Erlić,"€ 17,885","€ 930,000","€ 930,000",D,27,Croatia,Bologna,italy,2425
Mattia De Sciglio,"€ 17,885","€ 930,000","€ 930,000",D,32,Italy,Empoli,italy,2425
Matteo Ruggeri,"€ 17,885","€ 930,000","€ 930,000",M,22,Italy,Atalanta,italy,2425
Yannik Engelhardt,"€ 17,885","€ 930,000","€ 930,000",M,23,Germany,Como,italy,2425
Oliver Provstgaard,"€ 17,885","€ 930,000","€ 930,000",D,21,Denmark,Lazio,italy,2425
Andrea Carboni,"€ 17,885","€ 930,000","€ 930,000",D,24,Italy,Monza,italy,2425
Nicolò Savona,"€ 17,885","€ 930,000","€ 930,000",D,22,Italy,Juventus,italy,2425
Nicola Zalewski,"€ 17,885","€ 930,000","€ 930,000",M,23,Poland,Inter Milan,italy,2425
Assane Diao,"€ 17,885","€ 930,000","€ 930,000",F,19,Spain,Como,italy,2425
Pepe Reina,"€ 17,885","€ 930,000","€ 930,000",K,42,Spain,Como,italy,2425
Charalampos Lykogiannis,"€ 17,885","€ 930,000","€ 930,000",D,31,Greece,Bologna,italy,2425
Nico Paz,"€ 17,885","€ 930,000","€ 930,000",F,20,Argentina,Como,italy,2425
Alessandro Vogliacco,"€ 17,885","€ 930,000","€ 930,000",D,25,Italy,Genoa,italy,2425
Jacob Ondrejka,"€ 17,885","€ 930,000","€ 930,000",F,22,Sweden,Parma,italy,2425
Jean Butez,"€ 17,885","€ 930,000","€ 930,000",K,29,France,Como,italy,2425
Marco Sportiello,"€ 17,885","€ 930,000","€ 930,000",K,32,Italy,AC Milan,italy,2425
André Anderson,"€ 17,885","€ 930,000","€ 930,000",F,25,Italy,Lazio,italy,2425
Emanuele Valeri,"€ 17,885","€ 930,000","€ 930,000",D,26,Italy,Parma,italy,2425
Lorenzo Colombo,"€ 17,885","€ 930,000","€ 930,000",F,22,Italy,Empoli,italy,2425
Gianluca Gaetano,"€ 17,885","€ 930,000","€ 930,000",F,24,Italy,Cagliari,italy,2425
Davide Faraoni,"€ 17,885","€ 930,000","€ 930,000",D,33,Italy,Hellas Verona,italy,2425
Ibrahim Sulemana,"€ 17,885","€ 930,000","€ 930,000",M,21,Ghana,Atalanta,italy,2425
Alberto Costa,"€ 17,885","€ 930,000","€ 930,000",D,21,Portugal,Juventus,italy,2425
Adam Obert,"€ 17,885","€ 930,000","€ 930,000",D,22,Slovakia,Cagliari,italy,2425
Marko Pajac,"€ 17,885","€ 930,000","€ 930,000",D,31,Croatia,Genoa,italy,2425
Mathew Ryan,"€ 17,885","€ 930,000","€ 930,000",K,32,Australia,Roma,italy,2425
Nadir Zortea,"€ 17,885","€ 930,000","€ 930,000",M,25,Italy,Cagliari,italy,2425
Paulo Azzi,"€ 17,885","€ 930,000","€ 930,000",D,30,Brazil,Cagliari,italy,2425
Alessandro Vogliacco,"€ 17,885","€ 930,000","€ 930,000",D,26,Italy,Parma,italy,2425
Tommaso Augello,"€ 17,885","€ 930,000","€ 930,000",D,30,Italy,Cagliari,italy,2425
Alessandro Circati,"€ 17,885","€ 930,000","€ 930,000",D,21,Australia,Parma,italy,2425
Giuseppe Pezzella,"€ 17,885","€ 930,000","€ 930,000",D,27,Italy,Empoli,italy,2425
Brooke Norton-Cuffy,"€ 17,885","€ 930,000","€ 930,000",D,21,England,Genoa,italy,2425
Anass Salah-Eddine,"€ 17,885","€ 930,000","€ 930,000",D,23,Netherlands,Roma,italy,2425
Ola Solbakken,"€ 17,308","€ 900,000","€ 900,000",F,26,Norway,Empoli,italy,2425
Sandi Lovrić,"€ 17,308","€ 900,000","€ 900,000",M,26,Slovenia,Udinese,italy,2425
Sam Beukema,"€ 17,308","€ 900,000","€ 900,000",D,26,Netherlands,Bologna,italy,2425
Szymon Żurkowski,"€ 17,308","€ 900,000","€ 900,000",M,27,Poland,Empoli,italy,2425
Mërgim Vojvoda,"€ 17,308","€ 900,000","€ 900,000",M,29,Kosovo,Torino,italy,2425
Wylan Cyprien,"€ 17,308","€ 900,000","€ 900,000",M,29,France,Parma,italy,2425
Ardian Ismajli,"€ 17,308","€ 900,000","€ 900,000",D,28,Albania,Empoli,italy,2425
Keinan Davis,"€ 17,308","€ 900,000","€ 900,000",F,26,England,Udinese,italy,2425
Kingsley Ehizibue,"€ 17,308","€ 900,000","€ 900,000",D,29,Netherlands,Udinese,italy,2425
Maduka Okoye,"€ 17,308","€ 900,000","€ 900,000",K,25,Nigeria,Udinese,italy,2425
Martín Payero,"€ 17,308","€ 900,000","€ 900,000",M,26,Argentina,Udinese,italy,2425
Milan Djuric,"€ 17,308","€ 900,000","€ 900,000",F,34,Bosnia-Herzegovina,Monza,italy,2425
Stefano Turati,"€ 16,346","€ 850,000","€ 850,000",K,23,Italy,Monza,italy,2425
Daniel Fila,"€ 15,962","€ 830,000","€ 830,000",F,22,Czech Republic,Venezia,italy,2425
Samuele Birindelli,"€ 15,962","€ 830,000","€ 830,000",D,25,Italy,Monza,italy,2425
Alieu Fadera,"€ 15,962","€ 830,000","€ 830,000",F,23,The Gambia,Como,italy,2425
Darko Lazović,"€ 15,962","€ 830,000","€ 830,000",M,34,Serbia,Hellas Verona,italy,2425
Arijon Ibrahimovic,"€ 15,962","€ 830,000","€ 830,000",F,19,Germany,Lazio,italy,2425
Alessandro Gabrielloni,"€ 15,000","€ 780,000","€ 780,000",F,30,Italy,Como,italy,2425
Adrian Benedyczak,"€ 14,808","€ 770,000","€ 770,000",F,24,Poland,Parma,italy,2425
Lucas Da Cunha,"€ 14,808","€ 770,000","€ 770,000",M,23,France,Como,italy,2425
Lautaro Valenti,"€ 14,808","€ 770,000","€ 770,000",D,26,Argentina,Parma,italy,2425
Abdou Harroui,"€ 14,808","€ 770,000","€ 770,000",M,27,Morocco,Hellas Verona,italy,2425
Yordan Osorio,"€ 14,808","€ 770,000","€ 770,000",D,30,Venezuela,Parma,italy,2425
Brandon Soppy,"€ 14,808","€ 770,000","€ 770,000",D,22,France,Atalanta,italy,2425
Lassana Coulibaly,"€ 14,808","€ 770,000","€ 770,000",M,28,Mali,Lecce,italy,2425
Ridgeciano Haps,"€ 14,808","€ 770,000","€ 770,000",D,31,Suriname,Venezia,italy,2425
Caleb Ekuban,"€ 14,808","€ 770,000","€ 770,000",F,30,Ghana,Genoa,italy,2425
Giovanni Fabbian,"€ 14,231","€ 740,000","€ 740,000",F,22,Italy,Bologna,italy,2425
Alessandro Zanoli,"€ 14,231","€ 740,000","€ 740,000",D,24,Italy,Genoa,italy,2425
Tete Morente,"€ 14,231","€ 740,000","€ 740,000",F,28,Spain,Lecce,italy,2425
Benjamin Siegrist,"€ 14,231","€ 740,000","€ 740,000",K,33,Switzerland,Genoa,italy,2425
Vasilije Adžić,"€ 14,231","€ 740,000","€ 740,000",F,18,Montenegro,Juventus,italy,2425
Edoardo Goldaniga,"€ 14,231","€ 740,000","€ 740,000",D,31,Italy,Como,italy,2425
Federico Barba,"€ 14,231","€ 740,000","€ 740,000",D,31,Italy,Como,italy,2425
Cheikh Niasse,"€ 14,231","€ 740,000","€ 740,000",M,25,Senegal,Hellas Verona,italy,2425
Gaetano Oristanio,"€ 14,231","€ 740,000","€ 740,000",F,22,Italy,Venezia,italy,2425
Gabriel Strefezza,"€ 14,231","€ 740,000","€ 740,000",F,27,Brazil,Como,italy,2425
Rui Modesto,"€ 14,231","€ 740,000","€ 740,000",M,25,Angola,Udinese,italy,2425
Alessandro Deiola,"€ 14,231","€ 740,000","€ 740,000",M,29,Italy,Cagliari,italy,2425
Sebastiano Esposito,"€ 14,231","€ 740,000","€ 740,000",F,22,Italy,Empoli,italy,2425
Matías Moreno,"€ 14,231","€ 740,000","€ 740,000",D,21,Argentina,Fiorentina,italy,2425
Benjamín Domínguez,"€ 14,231","€ 740,000","€ 740,000",F,21,Argentina,Bologna,italy,2425
Koni De Winter,"€ 14,231","€ 740,000","€ 740,000",D,22,Belgium,Genoa,italy,2425
Damián Pizarro,"€ 14,231","€ 740,000","€ 740,000",F,19,Chile,Udinese,italy,2425
Botond Balogh,"€ 14,231","€ 740,000","€ 740,000",D,22,Hungary,Parma,italy,2425
Leandro Chichizola,"€ 14,231","€ 740,000","€ 740,000",K,34,Argentina,Parma,italy,2425
Mathias Fjørtoft Løvik,"€ 14,231","€ 740,000","€ 740,000",D,21,Norway,Parma,italy,2425
Antonio Raimondo,"€ 14,231","€ 740,000","€ 740,000",F,20,Italy,Venezia,italy,2425
Federico Ravaglia,"€ 14,231","€ 740,000","€ 740,000",K,25,Italy,Bologna,italy,2425
Stefano Sabelli,"€ 12,500","€ 650,000","€ 650,000",D,32,Italy,Genoa,italy,2425
Mihajlo Ilić,"€ 12,500","€ 650,000","€ 650,000",D,21,Serbia,Bologna,italy,2425
Daniel Silva,"€ 12,500","€ 650,000","€ 650,000",M,24,Portugal,Hellas Verona,italy,2425
David Ankeye,"€ 12,500","€ 650,000","€ 650,000",F,22,Nigeria,Genoa,italy,2425
Alessandro Marcandalli,"€ 12,500","€ 650,000","€ 650,000",D,21,Italy,Genoa,italy,2425
Filip Marchwinski,"€ 12,500","€ 650,000","€ 650,000",F,23,Poland,Lecce,italy,2425
Gaby Jean,"€ 12,500","€ 650,000","€ 650,000",D,24,France,Lecce,italy,2425
Patrick Dorgu,"€ 12,500","€ 650,000","€ 650,000",D,19,Denmark,Lecce,italy,2425
Alessandro Marcandalli,"€ 12,500","€ 650,000","€ 650,000",D,22,Italy,Venezia,italy,2425
Souleymane Isaak Touré,"€ 12,500","€ 650,000","€ 650,000",D,21,France,Udinese,italy,2425
Răzvan Sava,"€ 12,500","€ 650,000","€ 650,000",K,22,Romania,Udinese,italy,2425
Mattia Viti,"€ 12,500","€ 650,000","€ 650,000",D,23,Italy,Empoli,italy,2425
Mattia Valoti,"€ 12,500","€ 650,000","€ 650,000",M,30,Italy,Monza,italy,2425
Michel Ndary Adopo,"€ 12,500","€ 650,000","€ 650,000",M,24,France,Cagliari,italy,2425
Flavius Daniliuc,"€ 12,308","€ 640,000","€ 640,000",D,23,Austria,Hellas Verona,italy,2425
Elia Caprile,"€ 12,308","€ 640,000","€ 640,000",K,23,Italy,Cagliari,italy,2425
Saba Sazonov,"€ 12,308","€ 640,000","€ 640,000",D,23,Georgia,Empoli,italy,2425
Domen Crnigoj,"€ 12,308","€ 640,000","€ 640,000",M,29,Slovenia,Venezia,italy,2425
Lameck Banda,"€ 12,308","€ 640,000","€ 640,000",F,24,Zambia,Lecce,italy,2425
Mateusz Wieteska,"€ 12,308","€ 640,000","€ 640,000",D,27,Poland,Cagliari,italy,2425
Joan González,"€ 12,308","€ 640,000","€ 640,000",M,23,Spain,Lecce,italy,2425
Patrick Cutrone,"€ 12,308","€ 640,000","€ 640,000",F,27,Italy,Como,italy,2425
Samuel Iling-Junior,"€ 12,308","€ 640,000","€ 640,000",F,20,England,Bologna,italy,2425
Elia Caprile,"€ 12,308","€ 640,000","€ 640,000",K,23,Italy,Napoli,italy,2425
Simon Sohm,"€ 12,308","€ 640,000","€ 640,000",M,23,Switzerland,Parma,italy,2425
Tyronne Ebuehi,"€ 12,308","€ 640,000","€ 640,000",D,29,Nigeria,Empoli,italy,2425
Rémi Oudin,"€ 12,308","€ 640,000","€ 640,000",F,27,France,Lecce,italy,2425
Oliver Christensen,"€ 12,308","€ 640,000","€ 640,000",K,25,Denmark,Fiorentina,italy,2425
Antoine Bernede,"€ 11,731","€ 610,000","€ 610,000",M,25,France,Hellas Verona,italy,2425
Kialonda Gaspar,"€ 11,346","€ 590,000","€ 590,000",D,27,Angola,Lecce,italy,2425
Gabriel Charpentier,"€ 11,346","€ 590,000","€ 590,000",F,25,Congo,Parma,italy,2425
Ylber Ramadani,"€ 11,154","€ 580,000","€ 580,000",M,28,Albania,Lecce,italy,2425
Oussama El Azzouzi,"€ 11,154","€ 580,000","€ 580,000",M,23,Morocco,Bologna,italy,2425
Valentin Mihăilă,"€ 11,154","€ 580,000","€ 580,000",F,25,Romania,Parma,italy,2425
Marin Šverko,"€ 11,154","€ 580,000","€ 580,000",D,27,Croatia,Venezia,italy,2425
Richie Sagrado,"€ 10,769","€ 560,000","€ 560,000",D,21,Belgium,Venezia,italy,2425
Rareș Burnete,"€ 10,769","€ 560,000","€ 560,000",F,21,Romania,Lecce,italy,2425
Filip Stankovic,"€ 10,769","€ 560,000","€ 560,000",K,22,Serbia,Venezia,italy,2425
Riccardo Sottil,"€ 10,769","€ 560,000","€ 560,000",F,25,Italy,AC Milan,italy,2425
Riccardo Sottil,"€ 10,769","€ 560,000","€ 560,000",F,25,Italy,Fiorentina,italy,2425
Kacper Urbanski,"€ 10,769","€ 560,000","€ 560,000",M,20,Poland,Bologna,italy,2425
Kacper Urbanski,"€ 10,769","€ 560,000","€ 560,000",M,20,Poland,Monza,italy,2425
Keita Baldé,"€ 10,769","€ 560,000","€ 560,000",F,30,Senegal,Monza,italy,2425
Nicola Zalewski,"€ 10,769","€ 560,000","€ 560,000",M,22,Poland,Roma,italy,2425
Daniel Mosquera,"€ 10,769","€ 560,000","€ 560,000",F,25,Colombia,Hellas Verona,italy,2425
Santiago Pierotti,"€ 10,769","€ 560,000","€ 560,000",F,23,Argentina,Lecce,italy,2425
Carlo Pinsoglio,"€ 10,769","€ 560,000","€ 560,000",K,34,Italy,Juventus,italy,2425
Omari Forson,"€ 10,769","€ 560,000","€ 560,000",F,20,England,Monza,italy,2425
Roberto Piccoli,"€ 10,769","€ 560,000","€ 560,000",F,24,Italy,Cagliari,italy,2425
Álex Valle,"€ 10,769","€ 560,000","€ 560,000",D,20,Spain,Como,italy,2425
Konan N’Dri,"€ 10,769","€ 560,000","€ 560,000",F,24,Cote d'Ivoire,Lecce,italy,2425
Antonio Donnarumma,"€ 10,769","€ 560,000","€ 560,000",K,34,Italy,Torino,italy,2425
Tino Anjorin,"€ 10,769","€ 560,000","€ 560,000",F,23,England,Empoli,italy,2425
Alberto Paleari,"€ 10,769","€ 560,000","€ 560,000",K,32,Italy,Torino,italy,2425
Joël Schingtienne,"€ 10,769","€ 560,000","€ 560,000",D,22,Belgium,Venezia,italy,2425
Mateo Pellegrino,"€ 10,769","€ 560,000","€ 560,000",F,23,Argentina,Parma,italy,2425
Christian Früchtl,"€ 10,769","€ 560,000","€ 560,000",K,25,Germany,Lecce,italy,2425
Samuel Mbangula,"€ 10,769","€ 560,000","€ 560,000",F,21,Belgium,Juventus,italy,2425
Luis Hasa,"€ 10,769","€ 560,000","€ 560,000",M,21,Italy,Napoli,italy,2425
Giovanni Leoni,"€ 10,769","€ 560,000","€ 560,000",D,18,Italy,Parma,italy,2425
Nikita Contini,"€ 10,769","€ 560,000","€ 560,000",K,28,Italy,Napoli,italy,2425
Ivan Smolcic,"€ 10,769","€ 560,000","€ 560,000",D,24,Croatia,Como,italy,2425
