,EST. BASE SALARY,EST. BASE SALARY,EST. BASE SALARY,BIO,BIO,BIO,,data_country,data_season
Lucas Vázquez,"€ 180,385","€ 9,380,000","€ 9,380,000",D,31,Spain,Real Madrid,spain,2223
Pedri,"€ 180,385","€ 9,380,000","€ 9,380,000",M,20,Spain,Barcelona,spain,2223
Andreas Christensen,"€ 173,077","€ 9,000,000","€ 9,000,000",D,26,Denmark,Barcelona,spain,2223
Franck Kessié,"€ 173,077","€ 9,000,000","€ 9,000,000",M,26,Cote d'Ivoire,Barcelona,spain,2223
Marc-André ter Stegen,"€ 173,077","€ 9,000,000","€ 9,000,000",K,30,Germany,Barcelona,spain,2223
Iñigo Martínez,"€ 170,577","€ 8,870,000","€ 8,870,000",D,31,Spain,Athletic Club,spain,2223
Memphis Depay,"€ 168,269","€ 8,750,000","€ 8,750,000",F,28,Netherlands,Atletico Madrid,spain,2223
Mariano Díaz,"€ 160,192","€ 8,330,000","€ 8,330,000",F,29,Dominican Republic,Real Madrid,spain,2223
Eduardo Camavinga,"€ 160,192","€ 8,330,000","€ 8,330,000",M,20,France,Real Madrid,spain,2223
Mario Hermoso,"€ 160,192","€ 8,330,000","€ 8,330,000",D,27,Spain,Atletico Madrid,spain,2223
Axel Witsel,"€ 160,192","€ 8,330,000","€ 8,330,000",M,34,Belgium,Atletico Madrid,spain,2223
Rodrygo,"€ 160,192","€ 8,330,000","€ 8,330,000",F,22,Brazil,Real Madrid,spain,2223
Marcos Llorente,"€ 160,192","€ 8,330,000","€ 8,330,000",M,28,Spain,Atletico Madrid,spain,2223
Federico Valverde,"€ 156,346","€ 8,130,000","€ 8,130,000",M,24,Uruguay,Real Madrid,spain,2223
Felipe,"€ 145,385","€ 7,560,000","€ 7,560,000",D,33,Brazil,Atletico Madrid,spain,2223
Álvaro Odriozola,"€ 140,192","€ 7,290,000","€ 7,290,000",D,27,Spain,Real Madrid,spain,2223
Éder Militão,"€ 140,192","€ 7,290,000","€ 7,290,000",D,25,Brazil,Real Madrid,spain,2223
Ronald Araújo,"€ 134,615","€ 7,000,000","€ 7,000,000",D,23,Uruguay,Barcelona,spain,2223
Geoffrey Kondogbia,"€ 132,692","€ 6,900,000","€ 6,900,000",M,29,Central African Republic,Atletico Madrid,spain,2223
Gavi,"€ 130,769","€ 6,800,000","€ 6,800,000",M,18,Spain,Barcelona,spain,2223
Nabil Fekir,"€ 130,769","€ 6,800,000","€ 6,800,000",F,29,France,Real Betis,spain,2223
Luiz Felipe,"€ 128,269","€ 6,670,000","€ 6,670,000",D,25,Italy,Real Betis,spain,2223
Rodrigo de Paul,"€ 128,269","€ 6,670,000","€ 6,670,000",M,28,Argentina,Atletico Madrid,spain,2223
Ivan Rakitic,"€ 124,038","€ 6,450,000","€ 6,450,000",M,34,Croatia,Sevilla,spain,2223
Mikel Oyarzabal,"€ 120,385","€ 6,260,000","€ 6,260,000",F,25,Spain,Real Sociedad,spain,2223
Marcos Alonso,"€ 120,192","€ 6,250,000","€ 6,250,000",D,32,Spain,Barcelona,spain,2223
Eric García,"€ 115,385","€ 6,000,000","€ 6,000,000",D,22,Spain,Barcelona,spain,2223
Gerónimo Rulli,"€ 104,231","€ 5,420,000","€ 5,420,000",K,30,Argentina,Villarreal,spain,2223
Gabriel Paulista,"€ 102,500","€ 5,330,000","€ 5,330,000",D,32,Brazil,Valencia,spain,2223
David Silva,"€ 101,923","€ 5,300,000","€ 5,300,000",F,37,Spain,Real Sociedad,spain,2223
Munir El Haddadi,"€ 100,962","€ 5,250,000","€ 5,250,000",F,27,Morocco,Getafe,spain,2223
Brais Méndez,"€ 100,000","€ 5,200,000","€ 5,200,000",F,26,Spain,Real Sociedad,spain,2223
Sergi Roberto,"€ 96,154","€ 5,000,000","€ 5,000,000",D,30,Spain,Barcelona,spain,2223
Raúl de Tomás,"€ 92,692","€ 4,820,000","€ 4,820,000",F,27,Spain,Espanyol,spain,2223
Borja Mayoral,"€ 92,115","€ 4,790,000","€ 4,790,000",F,25,Spain,Getafe,spain,2223
Vedat Muriqi,"€ 88,077","€ 4,580,000","€ 4,580,000",F,28,Kosovo,Mallorca,spain,2223
José Gayà,"€ 88,077","€ 4,580,000","€ 4,580,000",D,27,Spain,Valencia,spain,2223
Stefan Savic,"€ 86,538","€ 4,500,000","€ 4,500,000",D,32,Montenegro,Atletico Madrid,spain,2223
Jesús Navas,"€ 84,615","€ 4,400,000","€ 4,400,000",D,37,Spain,Sevilla,spain,2223
Marcão,"€ 84,231","€ 4,380,000","€ 4,380,000",D,26,Brazil,Sevilla,spain,2223
Denis Suárez,"€ 84,231","€ 4,380,000","€ 4,380,000",F,28,Spain,Celta Vigo,spain,2223
Denis Suárez,"€ 84,231","€ 4,380,000","€ 4,380,000",F,29,Spain,Espanyol,spain,2223
Unai Simón,"€ 82,308","€ 4,280,000","€ 4,280,000",K,25,Spain,Athletic Club,spain,2223
Yuri Berchiche,"€ 82,308","€ 4,280,000","€ 4,280,000",D,32,Spain,Athletic Club,spain,2223
Matt Doherty,"€ 80,769","€ 4,200,000","€ 4,200,000",D,31,Ireland,Atletico Madrid,spain,2223
Tanguy Nianzou,"€ 80,192","€ 4,170,000","€ 4,170,000",D,20,France,Sevilla,spain,2223
Edinson Cavani,"€ 80,192","€ 4,170,000","€ 4,170,000",F,35,Uruguay,Valencia,spain,2223
Álex Remiro,"€ 80,000","€ 4,160,000","€ 4,160,000",K,27,Spain,Real Sociedad,spain,2223
Roque Mesa,"€ 80,000","€ 4,160,000","€ 4,160,000",M,33,Spain,Valladolid,spain,2223
Giovani Lo Celso,"€ 79,231","€ 4,120,000","€ 4,120,000",M,26,Argentina,Villarreal,spain,2223
José Giménez,"€ 76,923","€ 4,000,000","€ 4,000,000",D,28,Uruguay,Atletico Madrid,spain,2223
Mouctar Diakhaby,"€ 76,923","€ 4,000,000","€ 4,000,000",D,26,Guinea,Valencia,spain,2223
Nemanja Gudelj,"€ 76,154","€ 3,960,000","€ 3,960,000",M,31,Serbia,Sevilla,spain,2223
Papu Gómez,"€ 74,231","€ 3,860,000","€ 3,860,000",F,34,Argentina,Sevilla,spain,2223
Pau Torres,"€ 73,077","€ 3,800,000","€ 3,800,000",D,26,Spain,Villarreal,spain,2223
Dani Parejo,"€ 73,077","€ 3,800,000","€ 3,800,000",M,33,Spain,Villarreal,spain,2223
Nahuel Molina,"€ 72,308","€ 3,760,000","€ 3,760,000",D,24,Argentina,Atletico Madrid,spain,2223
Gerard Moreno,"€ 72,115","€ 3,750,000","€ 3,750,000",F,30,Spain,Villarreal,spain,2223
Justin Kluivert,"€ 72,115","€ 3,750,000","€ 3,750,000",F,23,Netherlands,Valencia,spain,2223
Mauro Arambarri,"€ 71,923","€ 3,740,000","€ 3,740,000",M,27,Uruguay,Getafe,spain,2223
Francis Coquelin,"€ 71,923","€ 3,740,000","€ 3,740,000",M,31,France,Villarreal,spain,2223
David López,"€ 68,462","€ 3,560,000","€ 3,560,000",D,33,Spain,Girona,spain,2223
Joan Jordán,"€ 68,077","€ 3,540,000","€ 3,540,000",M,28,Spain,Sevilla,spain,2223
Ángel Correa,"€ 67,308","€ 3,500,000","€ 3,500,000",F,27,Argentina,Atletico Madrid,spain,2223
Nico Williams,"€ 67,308","€ 3,500,000","€ 3,500,000",F,20,Spain,Athletic Club,spain,2223
Thomas Delaney,"€ 66,731","€ 3,470,000","€ 3,470,000",M,31,Denmark,Sevilla,spain,2223
Alfonso Pedraza,"€ 64,231","€ 3,340,000","€ 3,340,000",D,26,Spain,Villarreal,spain,2223
Erik Lamela,"€ 63,462","€ 3,300,000","€ 3,300,000",F,30,Argentina,Sevilla,spain,2223
Loïc Badé,"€ 63,462","€ 3,300,000","€ 3,300,000",D,22,France,Sevilla,spain,2223
Thomas Lemar,"€ 62,500","€ 3,250,000","€ 3,250,000",F,27,France,Atletico Madrid,spain,2223
Iñaki Peña,"€ 62,500","€ 3,250,000","€ 3,250,000",K,24,Spain,Barcelona,spain,2223
Mikel Merino,"€ 61,538","€ 3,200,000","€ 3,200,000",M,26,Spain,Real Sociedad,spain,2223
Sergio Reguilón,"€ 61,346","€ 3,190,000","€ 3,190,000",D,26,Spain,Atletico Madrid,spain,2223
Alexander Sörloth,"€ 60,385","€ 3,140,000","€ 3,140,000",F,27,Norway,Real Sociedad,spain,2223
Arnaut Danjuma,"€ 60,192","€ 3,130,000","€ 3,130,000",F,25,Netherlands,Villarreal,spain,2223
Martin Braithwaite,"€ 60,000","€ 3,120,000","€ 3,120,000",F,31,Denmark,Espanyol,spain,2223
Igor Zubeldia,"€ 60,000","€ 3,120,000","€ 3,120,000",D,26,Spain,Real Sociedad,spain,2223
Djené,"€ 60,000","€ 3,120,000","€ 3,120,000",D,31,Togo,Getafe,spain,2223
Raúl de Tomás,"€ 59,615","€ 3,100,000","€ 3,100,000",F,28,Spain,Rayo Vallecano,spain,2223
Benjamin Lecomte,"€ 59,423","€ 3,090,000","€ 3,090,000",K,31,France,Espanyol,spain,2223
Jordan Amavi,"€ 57,692","€ 3,000,000","€ 3,000,000",D,28,France,Getafe,spain,2223
Asier Illarramendi,"€ 57,692","€ 3,000,000","€ 3,000,000",M,32,Spain,Real Sociedad,spain,2223
Matheus Cunha,"€ 57,692","€ 3,000,000","€ 3,000,000",F,23,Brazil,Atletico Madrid,spain,2223
Ander Herrera,"€ 57,692","€ 3,000,000","€ 3,000,000",M,33,Spain,Athletic Club,spain,2223
Youssef En-Nesyri,"€ 57,692","€ 3,000,000","€ 3,000,000",F,25,Morocco,Sevilla,spain,2223
Martín Zubimendi,"€ 57,692","€ 3,000,000","€ 3,000,000",M,23,Spain,Real Sociedad,spain,2223
Álex Collado,"€ 57,692","€ 3,000,000","€ 3,000,000",F,23,Spain,Elche,spain,2223
Kasper Dolberg,"€ 57,692","€ 3,000,000","€ 3,000,000",F,24,Denmark,Sevilla,spain,2223
Martín Montoya,"€ 56,731","€ 2,950,000","€ 2,950,000",D,31,Spain,Real Betis,spain,2223
Iago Aspas,"€ 55,769","€ 2,900,000","€ 2,900,000",F,35,Spain,Celta Vigo,spain,2223
Marcos Acuña,"€ 55,769","€ 2,900,000","€ 2,900,000",D,31,Argentina,Sevilla,spain,2223
Raúl Albiol,"€ 54,615","€ 2,840,000","€ 2,840,000",D,37,Spain,Villarreal,spain,2223
Andriy Lunin,"€ 54,038","€ 2,810,000","€ 2,810,000",K,23,Ukraine,Real Madrid,spain,2223
Fernando,"€ 53,846","€ 2,800,000","€ 2,800,000",M,35,Brazil,Sevilla,spain,2223
Suso,"€ 53,846","€ 2,800,000","€ 2,800,000",F,29,Spain,Sevilla,spain,2223
Robin Le Normand,"€ 53,846","€ 2,800,000","€ 2,800,000",D,26,France,Real Sociedad,spain,2223
Dani García,"€ 53,269","€ 2,770,000","€ 2,770,000",M,32,Spain,Athletic Club,spain,2223
Viktor Tsyhankov,"€ 51,923","€ 2,700,000","€ 2,700,000",F,25,Ukraine,Girona,spain,2223
Bono,"€ 51,923","€ 2,700,000","€ 2,700,000",K,31,Morocco,Sevilla,spain,2223
Javi Galán,"€ 50,000","€ 2,600,000","€ 2,600,000",D,28,Spain,Celta Vigo,spain,2223
Oriol Romeu,"€ 50,000","€ 2,600,000","€ 2,600,000",M,31,Spain,Girona,spain,2223
Adnan Januzaj,"€ 50,000","€ 2,600,000","€ 2,600,000",F,27,Belgium,Sevilla,spain,2223
Carles Pérez,"€ 49,231","€ 2,560,000","€ 2,560,000",F,24,Spain,Celta Vigo,spain,2223
Germán Pezzella,"€ 48,077","€ 2,500,000","€ 2,500,000",D,31,Argentina,Real Betis,spain,2223
Héctor Bellerín,"€ 48,077","€ 2,500,000","€ 2,500,000",D,27,Spain,Barcelona,spain,2223
Isco,"€ 48,077","€ 2,500,000","€ 2,500,000",F,30,Spain,Sevilla,spain,2223
Oihan Sancet,"€ 48,077","€ 2,500,000","€ 2,500,000",F,22,Spain,Athletic Club,spain,2223
Samu Castillejo,"€ 48,077","€ 2,500,000","€ 2,500,000",F,28,Spain,Valencia,spain,2223
Joselu,"€ 48,077","€ 2,500,000","€ 2,500,000",F,32,Spain,Espanyol,spain,2223
Karim Rekik,"€ 48,077","€ 2,500,000","€ 2,500,000",D,28,Netherlands,Sevilla,spain,2223
David Soria,"€ 48,077","€ 2,500,000","€ 2,500,000",K,29,Spain,Getafe,spain,2223
Kiko Casilla,"€ 46,154","€ 2,400,000","€ 2,400,000",K,36,Spain,Getafe,spain,2223
Yeray Álvarez,"€ 46,154","€ 2,400,000","€ 2,400,000",D,28,Spain,Athletic Club,spain,2223
Juanmi,"€ 46,154","€ 2,400,000","€ 2,400,000",F,29,Spain,Real Betis,spain,2223
William Carvalho,"€ 45,192","€ 2,350,000","€ 2,350,000",M,30,Portugal,Real Betis,spain,2223
Bryan Gil,"€ 45,192","€ 2,350,000","€ 2,350,000",F,21,Spain,Sevilla,spain,2223
Óliver Torres,"€ 44,231","€ 2,300,000","€ 2,300,000",M,28,Spain,Sevilla,spain,2223
Iker Muniain,"€ 42,308","€ 2,200,000","€ 2,200,000",F,30,Spain,Athletic Club,spain,2223
Willian José,"€ 42,308","€ 2,200,000","€ 2,200,000",F,31,Brazil,Real Betis,spain,2223
Jaime Mata,"€ 41,154","€ 2,140,000","€ 2,140,000",F,34,Spain,Getafe,spain,2223
Portu,"€ 40,577","€ 2,110,000","€ 2,110,000",F,30,Spain,Getafe,spain,2223
Jaume Doménech,"€ 40,577","€ 2,110,000","€ 2,110,000",K,32,Spain,Valencia,spain,2223
Nemanja Maksimović,"€ 40,000","€ 2,080,000","€ 2,080,000",M,28,Serbia,Getafe,spain,2223
Hugo Duro,"€ 40,000","€ 2,080,000","€ 2,080,000",F,23,Spain,Valencia,spain,2223
Aritz Elustondo,"€ 40,000","€ 2,080,000","€ 2,080,000",D,28,Spain,Real Sociedad,spain,2223
Umar Sadiq,"€ 40,000","€ 2,080,000","€ 2,080,000",F,25,Nigeria,Real Sociedad,spain,2223
Raúl García,"€ 40,000","€ 2,080,000","€ 2,080,000",F,36,Spain,Athletic Club,spain,2223
Isi Palazón,"€ 40,000","€ 2,080,000","€ 2,080,000",F,28,Spain,Rayo Vallecano,spain,2223
Pablo Barrios,"€ 40,000","€ 2,080,000","€ 2,080,000",M,19,Spain,Atletico Madrid,spain,2223
Lucas Torró,"€ 40,000","€ 2,080,000","€ 2,080,000",M,28,Spain,Osasuna,spain,2223
Álex Baena,"€ 38,462","€ 2,000,000","€ 2,000,000",F,21,Spain,Villarreal,spain,2223
Juan Foyth,"€ 38,462","€ 2,000,000","€ 2,000,000",D,25,Argentina,Villarreal,spain,2223
Alex Telles,"€ 38,462","€ 2,000,000","€ 2,000,000",D,30,Brazil,Sevilla,spain,2223
Takefusa Kubo,"€ 38,462","€ 2,000,000","€ 2,000,000",F,21,Japan,Real Sociedad,spain,2223
Fran Beltrán,"€ 38,462","€ 2,000,000","€ 2,000,000",M,23,Spain,Celta Vigo,spain,2223
Marcos André,"€ 38,462","€ 2,000,000","€ 2,000,000",F,26,Brazil,Valencia,spain,2223
Hugo Guillamón,"€ 36,923","€ 1,920,000","€ 1,920,000",M,23,Spain,Valencia,spain,2223
Rafa Mir,"€ 36,538","€ 1,900,000","€ 1,900,000",F,25,Spain,Sevilla,spain,2223
Sergi Darder,"€ 36,538","€ 1,900,000","€ 1,900,000",M,29,Spain,Espanyol,spain,2223
Étienne Capoue,"€ 36,538","€ 1,900,000","€ 1,900,000",M,34,France,Villarreal,spain,2223
Jesús Corona,"€ 36,538","€ 1,900,000","€ 1,900,000",F,30,Mexico,Sevilla,spain,2223
Edu Expósito,"€ 36,154","€ 1,880,000","€ 1,880,000",M,26,Spain,Espanyol,spain,2223
Dimitri Foulquier,"€ 35,962","€ 1,870,000","€ 1,870,000",D,29,Guadeloupe,Valencia,spain,2223
Jesús Vallejo,"€ 34,615","€ 1,800,000","€ 1,800,000",D,26,Spain,Real Madrid,spain,2223
Ezequiel Ponce,"€ 34,615","€ 1,800,000","€ 1,800,000",F,25,Argentina,Elche,spain,2223
Óscar de Marcos,"€ 34,615","€ 1,800,000","€ 1,800,000",D,33,Spain,Athletic Club,spain,2223
Gonzalo Escalante,"€ 34,423","€ 1,790,000","€ 1,790,000",M,29,Argentina,Cadiz,spain,2223
Asier Villalibre,"€ 34,038","€ 1,770,000","€ 1,770,000",F,24,Spain,Athletic Club,spain,2223
Toni Lato,"€ 33,846","€ 1,760,000","€ 1,760,000",D,25,Spain,Valencia,spain,2223
Hugo Mallo,"€ 33,654","€ 1,750,000","€ 1,750,000",D,31,Spain,Celta Vigo,spain,2223
Álex Berenguer,"€ 32,692","€ 1,700,000","€ 1,700,000",F,27,Spain,Athletic Club,spain,2223
Lucas Ocampos,"€ 32,692","€ 1,700,000","€ 1,700,000",F,28,Argentina,Sevilla,spain,2223
Unai Núñez,"€ 32,692","€ 1,700,000","€ 1,700,000",D,26,Spain,Celta Vigo,spain,2223
Guido Rodríguez,"€ 32,692","€ 1,700,000","€ 1,700,000",M,28,Argentina,Real Betis,spain,2223
Federico Fernández,"€ 32,308","€ 1,680,000","€ 1,680,000",D,33,Argentina,Elche,spain,2223
Antonio Raíllo,"€ 31,538","€ 1,640,000","€ 1,640,000",D,31,Spain,Mallorca,spain,2223
Kenedy,"€ 31,154","€ 1,620,000","€ 1,620,000",F,26,Brazil,Valladolid,spain,2223
Ilaix Moriba,"€ 31,154","€ 1,620,000","€ 1,620,000",M,20,Guinea,Valencia,spain,2223
Aïssa Mandi,"€ 30,769","€ 1,600,000","€ 1,600,000",D,31,Algeria,Villarreal,spain,2223
Borja Iglesias,"€ 30,769","€ 1,600,000","€ 1,600,000",F,30,Spain,Real Betis,spain,2223
Sergio Canales,"€ 30,769","€ 1,600,000","€ 1,600,000",F,31,Spain,Real Betis,spain,2223
Lisandro Magallán,"€ 30,000","€ 1,560,000","€ 1,560,000",D,29,Argentina,Elche,spain,2223
Joseph Aidoo,"€ 30,000","€ 1,560,000","€ 1,560,000",D,27,Ghana,Celta Vigo,spain,2223
Gonzalo Villar,"€ 29,615","€ 1,540,000","€ 1,540,000",M,24,Spain,Getafe,spain,2223
Luis Suárez,"€ 28,846","€ 1,500,000","€ 1,500,000",F,25,Colombia,Almeria,spain,2223
Giorgi Mamardashvili,"€ 28,846","€ 1,500,000","€ 1,500,000",K,22,Georgia,Valencia,spain,2223
José Luis Morales,"€ 28,846","€ 1,500,000","€ 1,500,000",F,35,Spain,Villarreal,spain,2223
Javier Pastore,"€ 28,846","€ 1,500,000","€ 1,500,000",F,33,Argentina,Elche,spain,2223
Yunus Musah,"€ 28,846","€ 1,500,000","€ 1,500,000",M,20,United States,Valencia,spain,2223
Anuar,"€ 28,846","€ 1,500,000","€ 1,500,000",M,28,Morocco,Valladolid,spain,2223
Pape Gueye,"€ 28,846","€ 1,500,000","€ 1,500,000",M,24,Senegal,Sevilla,spain,2223
Pepe Reina,"€ 28,846","€ 1,500,000","€ 1,500,000",K,40,Spain,Villarreal,spain,2223
Chimy Ávila,"€ 28,846","€ 1,500,000","€ 1,500,000",F,28,Argentina,Osasuna,spain,2223
Joaquín,"€ 28,846","€ 1,500,000","€ 1,500,000",F,41,Spain,Real Betis,spain,2223
Haris Seferovic,"€ 28,846","€ 1,500,000","€ 1,500,000",F,30,Switzerland,Celta Vigo,spain,2223
Víctor Ruiz,"€ 28,846","€ 1,500,000","€ 1,500,000",D,34,Spain,Real Betis,spain,2223
Unai Vencedor,"€ 28,846","€ 1,500,000","€ 1,500,000",M,22,Spain,Athletic Club,spain,2223
Luis Milla,"€ 28,077","€ 1,460,000","€ 1,460,000",M,28,Spain,Getafe,spain,2223
Jon Moncayola,"€ 28,077","€ 1,460,000","€ 1,460,000",M,24,Spain,Osasuna,spain,2223
Pablo Maffeo,"€ 28,077","€ 1,460,000","€ 1,460,000",D,25,Spain,Mallorca,spain,2223
Antonio Sánchez,"€ 28,077","€ 1,460,000","€ 1,460,000",M,25,Spain,Mallorca,spain,2223
Moi Gómez,"€ 28,077","€ 1,460,000","€ 1,460,000",F,28,Spain,Osasuna,spain,2223
Álvaro García,"€ 27,885","€ 1,450,000","€ 1,450,000",F,30,Spain,Rayo Vallecano,spain,2223
Darwin Machís,"€ 27,885","€ 1,450,000","€ 1,450,000",F,29,Venezuela,Valladolid,spain,2223
Andrés Guardado,"€ 26,923","€ 1,400,000","€ 1,400,000",M,36,Mexico,Real Betis,spain,2223
Agustín Marchesín,"€ 26,923","€ 1,400,000","€ 1,400,000",K,34,Argentina,Celta Vigo,spain,2223
Florian Lejeune,"€ 26,923","€ 1,400,000","€ 1,400,000",D,31,France,Rayo Vallecano,spain,2223
Alberto Moreno,"€ 26,923","€ 1,400,000","€ 1,400,000",D,30,Spain,Villarreal,spain,2223
Gonzalo Montiel,"€ 26,538","€ 1,380,000","€ 1,380,000",D,26,Argentina,Sevilla,spain,2223
Yeremi Pino,"€ 25,962","€ 1,350,000","€ 1,350,000",F,20,Spain,Villarreal,spain,2223
Rodrigo Battaglia,"€ 25,385","€ 1,320,000","€ 1,320,000",M,31,Argentina,Mallorca,spain,2223
Manu Morlanes,"€ 25,192","€ 1,310,000","€ 1,310,000",M,24,Spain,Mallorca,spain,2223
Manu Morlanes,"€ 25,192","€ 1,310,000","€ 1,310,000",M,23,Spain,Villarreal,spain,2223
Juan Miranda,"€ 25,000","€ 1,300,000","€ 1,300,000",D,23,Spain,Real Betis,spain,2223
Marko Dmitrović,"€ 24,231","€ 1,260,000","€ 1,260,000",K,31,Serbia,Sevilla,spain,2223
Juan Cruz,"€ 24,231","€ 1,260,000","€ 1,260,000",D,30,Spain,Osasuna,spain,2223
Domingos Duarte,"€ 24,231","€ 1,260,000","€ 1,260,000",D,27,Portugal,Getafe,spain,2223
Ayoze Pérez,"€ 24,038","€ 1,250,000","€ 1,250,000",F,29,Spain,Real Betis,spain,2223
Samuel Lino,"€ 24,038","€ 1,250,000","€ 1,250,000",F,23,Brazil,Valencia,spain,2223
Fernando Calero,"€ 24,038","€ 1,250,000","€ 1,250,000",D,27,Spain,Espanyol,spain,2223
Miguel Gutiérrez,"€ 23,846","€ 1,240,000","€ 1,240,000",D,21,Spain,Girona,spain,2223
Franco Cervi,"€ 23,846","€ 1,240,000","€ 1,240,000",F,28,Argentina,Celta Vigo,spain,2223
Sergi Gómez,"€ 23,077","€ 1,200,000","€ 1,200,000",D,30,Spain,Espanyol,spain,2223
Ander Capa,"€ 23,077","€ 1,200,000","€ 1,200,000",D,30,Spain,Athletic Club,spain,2223
Edgar González,"€ 23,077","€ 1,200,000","€ 1,200,000",D,25,Spain,Real Betis,spain,2223
Claudio Bravo,"€ 23,077","€ 1,200,000","€ 1,200,000",K,40,Chile,Real Betis,spain,2223
Omar Alderete,"€ 23,077","€ 1,200,000","€ 1,200,000",D,26,Paraguay,Getafe,spain,2223
Aleix García,"€ 23,077","€ 1,200,000","€ 1,200,000",M,25,Spain,Girona,spain,2223
Cristhian Stuani,"€ 23,077","€ 1,200,000","€ 1,200,000",F,36,Uruguay,Girona,spain,2223
Manu Trigueros,"€ 23,077","€ 1,200,000","€ 1,200,000",M,31,Spain,Villarreal,spain,2223
Falcao,"€ 23,077","€ 1,200,000","€ 1,200,000",F,36,Colombia,Rayo Vallecano,spain,2223
Diego Rico,"€ 23,077","€ 1,200,000","€ 1,200,000",D,29,Spain,Real Sociedad,spain,2223
Óscar Rodríguez,"€ 23,077","€ 1,200,000","€ 1,200,000",F,24,Spain,Celta Vigo,spain,2223
Rubén García,"€ 22,115","€ 1,150,000","€ 1,150,000",F,29,Spain,Osasuna,spain,2223
Óscar Mingueza,"€ 22,115","€ 1,150,000","€ 1,150,000",D,23,Spain,Celta Vigo,spain,2223
Manu Vallejo,"€ 21,923","€ 1,140,000","€ 1,140,000",F,25,Spain,Girona,spain,2223
Yangel Herrera,"€ 21,154","€ 1,100,000","€ 1,100,000",M,25,Venezuela,Girona,spain,2223
