,EST. BASE SALARY,EST. BASE SALARY,EST. BASE SALARY,BIO,BIO,BIO,,data_country,data_season
Christian Eriksen,"€ 173,771","€ 9,036,077","€ 9,036,077",M,31,Denmark,Manchester United,england,2324
Moisés Caicedo,"€ 173,771","€ 9,036,077","€ 9,036,077",M,22,Ecuador,Chelsea,england,2324
Alexis Mac Allister,"€ 173,771","€ 9,036,077","€ 9,036,077",M,25,Argentina,Liverpool,england,2324
Ryan Gravenberch,"€ 173,771","€ 9,036,077","€ 9,036,077",M,21,Netherlands,Liverpool,england,2324
Lucas Paquetá,"€ 173,771","€ 9,036,077","€ 9,036,077",F,26,Brazil,West Ham,england,2324
Mateo Kovacic,"€ 173,771","€ 9,036,077","€ 9,036,077",M,29,Croatia,Manchester City,england,2324
Kalvin Phillips,"€ 173,771","€ 9,036,077","€ 9,036,077",M,28,England,West Ham,england,2324
Jarrod Bowen,"€ 173,771","€ 9,036,077","€ 9,036,077",F,27,England,West Ham,england,2324
Luke Shaw,"€ 173,771","€ 9,036,077","€ 9,036,077",D,28,England,Manchester United,england,2324
Joelinton,"€ 173,771","€ 9,036,077","€ 9,036,077",M,27,Brazil,Newcastle,england,2324
Oleksandr Zinchenko,"€ 173,771","€ 9,036,077","€ 9,036,077",D,27,Ukraine,Arsenal,england,2324
Youri Tielemans,"€ 173,771","€ 9,036,077","€ 9,036,077",M,26,Belgium,Aston Villa,england,2324
Clément Lenglet,"€ 173,771","€ 9,036,077","€ 9,036,077",D,28,France,Aston Villa,england,2324
Darwin Núñez,"€ 162,186","€ 8,433,672","€ 8,433,672",F,24,Uruguay,Liverpool,england,2324
Diogo Jota,"€ 162,186","€ 8,433,672","€ 8,433,672",F,27,Portugal,Liverpool,england,2324
Moussa Diaby,"€ 150,601","€ 7,831,267","€ 7,831,267",F,24,France,Aston Villa,england,2324
Ollie Watkins,"€ 150,601","€ 7,831,267","€ 7,831,267",F,28,England,Aston Villa,england,2324
Bernd Leno,"€ 150,601","€ 7,831,267","€ 7,831,267",K,31,Germany,Fulham,england,2324
Matheus Nunes,"€ 150,601","€ 7,831,267","€ 7,831,267",M,25,Portugal,Manchester City,england,2324
Abdoulaye Doucouré,"€ 150,601","€ 7,831,267","€ 7,831,267",M,31,Mali,Everton,england,2324
Kurt Zouma,"€ 144,809","€ 7,530,064","€ 7,530,064",D,29,France,West Ham,england,2324
Jordan Pickford,"€ 144,809","€ 7,530,064","€ 7,530,064",K,29,England,Everton,england,2324
Danny Ings,"€ 144,809","€ 7,530,064","€ 7,530,064",F,31,England,West Ham,england,2324
Lucas Digne,"€ 139,017","€ 7,228,861","€ 7,228,861",D,30,France,Aston Villa,england,2324
Leon Bailey,"€ 139,017","€ 7,228,861","€ 7,228,861",F,26,Jamaica,Aston Villa,england,2324
John McGinn,"€ 139,017","€ 7,228,861","€ 7,228,861",M,29,Scotland,Aston Villa,england,2324
Emiliano Martínez,"€ 139,017","€ 7,228,861","€ 7,228,861",K,31,Argentina,Aston Villa,england,2324
Dominik Szoboszlai,"€ 139,017","€ 7,228,861","€ 7,228,861",M,23,Hungary,Liverpool,england,2324
Boubacar Kamara,"€ 139,017","€ 7,228,861","€ 7,228,861",M,24,France,Aston Villa,england,2324
Malang Sarr,"€ 139,017","€ 7,228,861","€ 7,228,861",D,25,France,Chelsea,england,2324
Alphonse Areola,"€ 139,017","€ 7,228,861","€ 7,228,861",K,30,France,West Ham,england,2324
Idrissa Gueye,"€ 139,017","€ 7,228,861","€ 7,228,861",M,34,Senegal,Everton,england,2324
Aaron Ramsdale,"€ 139,017","€ 7,228,861","€ 7,228,861",K,25,England,Arsenal,england,2324
André Onana,"€ 139,017","€ 7,228,861","€ 7,228,861",K,27,Cameroon,Manchester United,england,2324
Cody Gakpo,"€ 139,017","€ 7,228,861","€ 7,228,861",F,24,Netherlands,Liverpool,england,2324
Divock Origi,"€ 139,017","€ 7,228,861","€ 7,228,861",F,28,Belgium,Nottingham Forest,england,2324
Kieran Trippier,"€ 139,017","€ 7,228,861","€ 7,228,861",D,33,England,Newcastle,england,2324
Lisandro Martínez,"€ 139,017","€ 7,228,861","€ 7,228,861",D,26,Argentina,Manchester United,england,2324
Alexander Isak,"€ 139,017","€ 7,228,861","€ 7,228,861",F,24,Sweden,Newcastle,england,2324
Victor Lindelöf,"€ 139,017","€ 7,228,861","€ 7,228,861",D,29,Sweden,Manchester United,england,2324
James Ward-Prowse,"€ 133,224","€ 6,927,659","€ 6,927,659",M,29,England,West Ham,england,2324
André Gomes,"€ 130,105","€ 6,765,473","€ 6,765,473",M,30,Portugal,Everton,england,2324
Dejan Kulusevski,"€ 127,432","€ 6,626,456","€ 6,626,456",F,23,Sweden,Tottenham,england,2324
Thiago Silva,"€ 127,432","€ 6,626,456","€ 6,626,456",D,39,Brazil,Chelsea,england,2324
Jorginho,"€ 127,432","€ 6,626,456","€ 6,626,456",M,32,Italy,Arsenal,england,2324
Antony,"€ 121,640","€ 6,325,254","€ 6,325,254",F,23,Brazil,Manchester United,england,2324
Michael Olise,"€ 115,847","€ 6,024,051","€ 6,024,051",F,22,France,Crystal Palace,england,2324
Amadou Onana,"€ 115,847","€ 6,024,051","€ 6,024,051",M,22,Belgium,Everton,england,2324
James Tarkowski,"€ 115,847","€ 6,024,051","€ 6,024,051",D,31,England,Everton,england,2324
Dele Alli,"€ 115,847","€ 6,024,051","€ 6,024,051",F,27,England,Everton,england,2324
Dominic Calvert-Lewin,"€ 115,847","€ 6,024,051","€ 6,024,051",F,26,England,Everton,england,2324
Reiss Nelson,"€ 115,847","€ 6,024,051","€ 6,024,051",F,24,England,Arsenal,england,2324
Takehiro Tomiyasu,"€ 115,847","€ 6,024,051","€ 6,024,051",D,25,Japan,Arsenal,england,2324
Diego Carlos,"€ 115,847","€ 6,024,051","€ 6,024,051",D,30,Brazil,Aston Villa,england,2324
Pau Torres,"€ 115,847","€ 6,024,051","€ 6,024,051",D,27,Spain,Aston Villa,england,2324
Tyrone Mings,"€ 115,847","€ 6,024,051","€ 6,024,051",D,30,England,Aston Villa,england,2324
Edson Álvarez,"€ 115,847","€ 6,024,051","€ 6,024,051",M,26,Mexico,West Ham,england,2324
Pierre-Emile Højbjerg,"€ 115,847","€ 6,024,051","€ 6,024,051",M,28,Denmark,Tottenham,england,2324
Hugo Lloris,"€ 115,847","€ 6,024,051","€ 6,024,051",K,36,France,Tottenham,england,2324
Eddie Nketiah,"€ 115,847","€ 6,024,051","€ 6,024,051",F,24,England,Arsenal,england,2324
Matt Targett,"€ 115,847","€ 6,024,051","€ 6,024,051",D,28,England,Newcastle,england,2324
Gabriel Magalhães,"€ 115,847","€ 6,024,051","€ 6,024,051",D,26,Brazil,Arsenal,england,2324
Julián Álvarez,"€ 115,847","€ 6,024,051","€ 6,024,051",F,24,Argentina,Manchester City,england,2324
Ederson,"€ 115,847","€ 6,024,051","€ 6,024,051",K,30,Brazil,Manchester City,england,2324
Carney Chukwuemeka,"€ 115,847","€ 6,024,051","€ 6,024,051",M,20,England,Chelsea,england,2324
Joel Matip,"€ 115,847","€ 6,024,051","€ 6,024,051",D,32,Cameroon,Liverpool,england,2324
Levi Colwill,"€ 115,847","€ 6,024,051","€ 6,024,051",D,20,England,Chelsea,england,2324
Mykhailo Mudryk,"€ 115,847","€ 6,024,051","€ 6,024,051",F,23,Ukraine,Chelsea,england,2324
Dean Henderson,"€ 115,847","€ 6,024,051","€ 6,024,051",K,26,England,Crystal Palace,england,2324
Eberechi Eze,"€ 115,847","€ 6,024,051","€ 6,024,051",F,25,England,Crystal Palace,england,2324
Raúl Jiménez,"€ 115,847","€ 6,024,051","€ 6,024,051",F,32,Mexico,Fulham,england,2324
Emerson,"€ 110,055","€ 5,722,849","€ 5,722,849",D,29,Italy,West Ham,england,2324
Sven Botman,"€ 104,262","€ 5,421,646","€ 5,421,646",D,24,Netherlands,Newcastle,england,2324
Odsonne Edouard,"€ 104,262","€ 5,421,646","€ 5,421,646",F,26,France,Crystal Palace,england,2324
Stefan Ortega Moreno,"€ 104,262","€ 5,421,646","€ 5,421,646",K,31,Germany,Manchester City,england,2324
Willian,"€ 104,262","€ 5,421,646","€ 5,421,646",F,35,Brazil,Fulham,england,2324
Aaron Wan-Bissaka,"€ 104,262","€ 5,421,646","€ 5,421,646",D,26,England,Manchester United,england,2324
Richarlison,"€ 104,262","€ 5,421,646","€ 5,421,646",F,26,Brazil,Tottenham,england,2324
Tomas Soucek,"€ 104,262","€ 5,421,646","€ 5,421,646",M,28,Czech Republic,West Ham,england,2324
Donny van de Beek,"€ 104,262","€ 5,421,646","€ 5,421,646",M,26,Netherlands,Manchester United,england,2324
Benoît Badiashile,"€ 104,262","€ 5,421,646","€ 5,421,646",D,22,France,Chelsea,england,2324
Jack Harrison,"€ 104,262","€ 5,421,646","€ 5,421,646",F,27,England,Everton,england,2324
Leandro Trossard,"€ 104,262","€ 5,421,646","€ 5,421,646",F,29,Belgium,Arsenal,england,2324
Pablo Sarabia,"€ 104,262","€ 5,421,646","€ 5,421,646",F,31,Spain,Wolverhampton,england,2324
Adam Lallana,"€ 104,262","€ 5,421,646","€ 5,421,646",F,35,England,Brighton,england,2324
Jurrien Timber,"€ 104,262","€ 5,421,646","€ 5,421,646",D,22,Netherlands,Arsenal,england,2324
Mohammed Kudus,"€ 104,262","€ 5,421,646","€ 5,421,646",F,23,Ghana,West Ham,england,2324
David Raya,"€ 98,470","€ 5,120,444","€ 5,120,444",K,28,Spain,Arsenal,england,2324
Michail Antonio,"€ 98,470","€ 5,120,444","€ 5,120,444",F,33,Jamaica,West Ham,england,2324
Eric Dier,"€ 98,470","€ 5,120,444","€ 5,120,444",D,29,England,Tottenham,england,2324
Rasmus Højlund,"€ 98,470","€ 5,120,444","€ 5,120,444",F,20,Denmark,Manchester United,england,2324
Joe Gomez,"€ 98,470","€ 5,120,444","€ 5,120,444",D,26,England,Liverpool,england,2324
Diogo Dalot,"€ 98,470","€ 5,120,444","€ 5,120,444",D,24,Portugal,Manchester United,england,2324
Pedro Porro,"€ 98,470","€ 5,120,444","€ 5,120,444",D,24,Spain,Tottenham,england,2324
Radu Drăgușin,"€ 98,470","€ 5,120,444","€ 5,120,444",D,21,Romania,Tottenham,england,2324
Michael Keane,"€ 92,678","€ 4,819,241","€ 4,819,241",D,31,England,Everton,england,2324
Morgan Gibbs-White,"€ 92,678","€ 4,819,241","€ 4,819,241",F,24,England,Nottingham Forest,england,2324
Nélson Semedo,"€ 92,678","€ 4,819,241","€ 4,819,241",D,30,Portugal,Wolverhampton,england,2324
João Palhinha,"€ 92,678","€ 4,819,241","€ 4,819,241",M,28,Portugal,Fulham,england,2324
Chris Wood,"€ 92,678","€ 4,819,241","€ 4,819,241",F,32,New Zealand,Nottingham Forest,england,2324
Ben Davies,"€ 92,678","€ 4,819,241","€ 4,819,241",D,30,Wales,Tottenham,england,2324
Harvey Barnes,"€ 92,678","€ 4,819,241","€ 4,819,241",F,26,England,Newcastle,england,2324
Cole Palmer,"€ 92,678","€ 4,819,241","€ 4,819,241",F,21,England,Chelsea,england,2324
Fábio Silva,"€ 92,678","€ 4,819,241","€ 4,819,241",F,21,Portugal,Wolverhampton,england,2324
Joachim Andersen,"€ 92,678","€ 4,819,241","€ 4,819,241",D,27,Denmark,Crystal Palace,england,2324
Brennan Johnson,"€ 92,678","€ 4,819,241","€ 4,819,241",F,22,Wales,Tottenham,england,2324
Axel Disasi,"€ 92,678","€ 4,819,241","€ 4,819,241",D,25,France,Chelsea,england,2324
Matty Cash,"€ 92,678","€ 4,819,241","€ 4,819,241",D,26,Poland,Aston Villa,england,2324
Felipe,"€ 92,678","€ 4,819,241","€ 4,819,241",D,34,Brazil,Nottingham Forest,england,2324
Thilo Kehrer,"€ 92,678","€ 4,819,241","€ 4,819,241",D,26,Germany,West Ham,england,2324
Toti Gomes,"€ 92,678","€ 4,819,241","€ 4,819,241",D,25,Portugal,Wolverhampton,england,2324
Callum Hudson-Odoi,"€ 92,678","€ 4,819,241","€ 4,819,241",F,23,England,Nottingham Forest,england,2324
Justin Kluivert,"€ 92,678","€ 4,819,241","€ 4,819,241",F,24,Netherlands,Bournemouth,england,2324
Kaoru Mitoma,"€ 92,678","€ 4,819,241","€ 4,819,241",F,26,Japan,Brighton,england,2324
Lewis Dunk,"€ 92,678","€ 4,819,241","€ 4,819,241",D,32,England,Brighton,england,2324
Alex Iwobi,"€ 92,678","€ 4,819,241","€ 4,819,241",F,27,Nigeria,Fulham,england,2324
Joe Willock,"€ 92,678","€ 4,819,241","€ 4,819,241",M,24,England,Newcastle,england,2324
Bertrand Traoré,"€ 90,227","€ 4,691,809","€ 4,691,809",F,27,Burkina Faso,Aston Villa,england,2324
Ben Godfrey,"€ 86,885","€ 4,518,038","€ 4,518,038",D,26,England,Everton,england,2324
Destiny Udogie,"€ 86,885","€ 4,518,038","€ 4,518,038",D,21,Italy,Tottenham,england,2324
Fraser Forster,"€ 86,885","€ 4,518,038","€ 4,518,038",K,35,England,Tottenham,england,2324
Tyrell Malacia,"€ 86,885","€ 4,518,038","€ 4,518,038",D,24,Netherlands,Manchester United,england,2324
Guglielmo Vicario,"€ 86,885","€ 4,518,038","€ 4,518,038",K,27,Italy,Tottenham,england,2324
Rodrigo Bentancur,"€ 86,885","€ 4,518,038","€ 4,518,038",M,26,Uruguay,Tottenham,england,2324
Cédric Soares,"€ 86,885","€ 4,518,038","€ 4,518,038",D,32,Portugal,Arsenal,england,2324
Konstantinos Tsimikas,"€ 86,885","€ 4,518,038","€ 4,518,038",D,27,Greece,Liverpool,england,2324
Ezri Konsa,"€ 86,885","€ 4,518,038","€ 4,518,038",D,26,England,Aston Villa,england,2324
Emiliano Buendía,"€ 86,885","€ 4,518,038","€ 4,518,038",F,27,Argentina,Aston Villa,england,2324
Douglas Luiz,"€ 86,885","€ 4,518,038","€ 4,518,038",M,25,Brazil,Aston Villa,england,2324
Jean-Ricner Bellegarde,"€ 86,885","€ 4,518,038","€ 4,518,038",M,25,France,Wolverhampton,england,2324
Ibrahim Sangaré,"€ 86,885","€ 4,518,038","€ 4,518,038",M,26,Cote d'Ivoire,Nottingham Forest,england,2324
Micky van de Ven,"€ 81,093","€ 4,216,836","€ 4,216,836",D,22,Netherlands,Tottenham,england,2324
Jacob Ramsey,"€ 81,093","€ 4,216,836","€ 4,216,836",M,22,England,Aston Villa,england,2324
Pape Sarr,"€ 81,093","€ 4,216,836","€ 4,216,836",M,21,Senegal,Tottenham,england,2324
Giovani Lo Celso,"€ 81,093","€ 4,216,836","€ 4,216,836",F,27,Argentina,Tottenham,england,2324
Dominic Solanke,"€ 81,093","€ 4,216,836","€ 4,216,836",F,26,England,Bournemouth,england,2324
Mason Holgate,"€ 81,093","€ 4,216,836","€ 4,216,836",D,27,England,Sheffield United,england,2324
Jefferson Lerma,"€ 81,093","€ 4,216,836","€ 4,216,836",M,29,Colombia,Crystal Palace,england,2324
Ibrahima Konaté,"€ 81,093","€ 4,216,836","€ 4,216,836",D,24,France,Liverpool,england,2324
Cheick Doucouré,"€ 81,093","€ 4,216,836","€ 4,216,836",M,24,Mali,Crystal Palace,england,2324
Issa Diop,"€ 81,093","€ 4,216,836","€ 4,216,836",D,27,France,Fulham,england,2324
Angelo Ogbonna,"€ 81,093","€ 4,216,836","€ 4,216,836",D,35,Italy,West Ham,england,2324
Aaron Hickey,"€ 81,093","€ 4,216,836","€ 4,216,836",D,21,Scotland,Brentford,england,2324
Ryan Christie,"€ 81,093","€ 4,216,836","€ 4,216,836",F,28,Scotland,Bournemouth,england,2324
Hee-chan Hwang,"€ 81,093","€ 4,216,836","€ 4,216,836",F,28,South Korea,Wolverhampton,england,2324
Pablo Fornals,"€ 75,301","€ 3,915,633","€ 3,915,633",F,27,Spain,West Ham,england,2324
Luis Sinisterra,"€ 75,301","€ 3,915,633","€ 3,915,633",F,24,Colombia,Bournemouth,england,2324
Maxwel Cornet,"€ 75,301","€ 3,915,633","€ 3,915,633",F,27,Cote d'Ivoire,West Ham,england,2324
Lukasz Fabianski,"€ 75,301","€ 3,915,633","€ 3,915,633",K,38,Poland,West Ham,england,2324
Jonny Evans,"€ 75,301","€ 3,915,633","€ 3,915,633",D,36,Northern Ireland,Manchester United,england,2324
Pascal Groß,"€ 75,301","€ 3,915,633","€ 3,915,633",M,32,Germany,Brighton,england,2324
Adama Traoré,"€ 75,301","€ 3,915,633","€ 3,915,633",F,28,Spain,Fulham,england,2324
Timothy Castagne,"€ 75,301","€ 3,915,633","€ 3,915,633",D,28,Belgium,Fulham,england,2324
Sofyan Amrabat,"€ 75,301","€ 3,915,633","€ 3,915,633",M,27,Morocco,Manchester United,england,2324
Nicolas Jackson,"€ 75,301","€ 3,915,633","€ 3,915,633",F,22,Senegal,Chelsea,england,2324
Sasa Lukic,"€ 72,984","€ 3,795,152","€ 3,795,152",M,27,Serbia,Fulham,england,2324
Scott McTominay,"€ 69,508","€ 3,614,431","€ 3,614,431",M,27,Scotland,Manchester United,england,2324
Matheus Cunha,"€ 69,508","€ 3,614,431","€ 3,614,431",F,24,Brazil,Wolverhampton,england,2324
Miguel Almirón,"€ 69,508","€ 3,614,431","€ 3,614,431",F,29,Paraguay,Newcastle,england,2324
Nick Pope,"€ 69,508","€ 3,614,431","€ 3,614,431",K,31,England,Newcastle,england,2324
Manor Solomon,"€ 69,508","€ 3,614,431","€ 3,614,431",F,24,Israel,Tottenham,england,2324
Danny Welbeck,"€ 69,508","€ 3,614,431","€ 3,614,431",F,33,England,Brighton,england,2324
Robert Sánchez,"€ 69,508","€ 3,614,431","€ 3,614,431",K,26,Spain,Chelsea,england,2324
José Sá,"€ 69,508","€ 3,614,431","€ 3,614,431",K,31,Portugal,Wolverhampton,england,2324
Daniel Podence,"€ 69,508","€ 3,614,431","€ 3,614,431",F,27,Portugal,Wolverhampton,england,2324
Adrián,"€ 69,508","€ 3,614,431","€ 3,614,431",K,37,Spain,Liverpool,england,2324
Tyler Adams,"€ 69,508","€ 3,614,431","€ 3,614,431",M,24,United States,Bournemouth,england,2324
James Milner,"€ 69,508","€ 3,614,431","€ 3,614,431",M,38,England,Brighton,england,2324
Anthony Gordon,"€ 69,508","€ 3,614,431","€ 3,614,431",F,22,England,Newcastle,england,2324
Nicolò Zaniolo,"€ 69,508","€ 3,614,431","€ 3,614,431",F,24,Italy,Aston Villa,england,2324
Jeffrey Schlupp,"€ 69,508","€ 3,614,431","€ 3,614,431",M,31,Ghana,Crystal Palace,england,2324
Jakub Kiwior,"€ 67,191","€ 3,493,950","€ 3,493,950",D,23,Poland,Arsenal,england,2324
Vitaliy Mykolenko,"€ 67,191","€ 3,493,950","€ 3,493,950",D,24,Ukraine,Everton,england,2324
Boubacar Traoré,"€ 63,716","€ 3,313,228","€ 3,313,228",M,22,Mali,Wolverhampton,england,2324
Chris Richards,"€ 63,716","€ 3,313,228","€ 3,313,228",D,23,United States,Crystal Palace,england,2324
Evan Ferguson,"€ 63,716","€ 3,313,228","€ 3,313,228",F,19,Ireland,Brighton,england,2324
Saïd Benrahma,"€ 63,716","€ 3,313,228","€ 3,313,228",F,28,Algeria,West Ham,england,2324
Ryan Sessegnon,"€ 63,716","€ 3,313,228","€ 3,313,228",M,23,England,Tottenham,england,2324
Mohamed Elneny,"€ 63,716","€ 3,313,228","€ 3,313,228",M,31,Egypt,Arsenal,england,2324
Jairo Riedewald,"€ 63,716","€ 3,313,228","€ 3,313,228",M,27,Netherlands,Crystal Palace,england,2324
Yves Bissouma,"€ 63,716","€ 3,313,228","€ 3,313,228",M,27,Mali,Tottenham,england,2324
Adam Webster,"€ 63,716","€ 3,313,228","€ 3,313,228",D,29,England,Brighton,england,2324
Ben Mee,"€ 63,716","€ 3,313,228","€ 3,313,228",D,34,England,Brentford,england,2324
Mahmoud Dahoud,"€ 63,716","€ 3,313,228","€ 3,313,228",M,27,Germany,Brighton,england,2324
Emil Krafth,"€ 63,716","€ 3,313,228","€ 3,313,228",D,29,Sweden,Newcastle,england,2324
Seamus Coleman,"€ 63,716","€ 3,313,228","€ 3,313,228",D,35,Ireland,Everton,england,2324
Luis Díaz,"€ 63,716","€ 3,313,228","€ 3,313,228",F,27,Colombia,Liverpool,england,2324
Dan Burn,"€ 63,716","€ 3,313,228","€ 3,313,228",D,31,England,Newcastle,england,2324
Sergio Reguilón,"€ 61,399","€ 3,192,747","€ 3,192,747",D,27,Spain,Brentford,england,2324
Sergio Reguilón,"€ 61,399","€ 3,192,747","€ 3,192,747",D,26,Spain,Manchester United,england,2324
Arnaut Danjuma,"€ 60,820","€ 3,162,627","€ 3,162,627",F,27,Netherlands,Everton,england,2324
Sergio Gómez,"€ 57,924","€ 3,012,026","€ 3,012,026",D,23,Spain,Manchester City,england,2324
Calum Chambers,"€ 57,924","€ 3,012,026","€ 3,012,026",D,29,England,Aston Villa,england,2324
Robin Olsen,"€ 57,924","€ 3,012,026","€ 3,012,026",K,34,Sweden,Aston Villa,england,2324
David Brooks,"€ 57,924","€ 3,012,026","€ 3,012,026",F,26,Wales,Bournemouth,england,2324
Marcos Senesi,"€ 57,924","€ 3,012,026","€ 3,012,026",D,26,Argentina,Bournemouth,england,2324
Neto,"€ 57,924","€ 3,012,026","€ 3,012,026",K,34,Brazil,Bournemouth,england,2324
Mathias Jensen,"€ 57,924","€ 3,012,026","€ 3,012,026",M,28,Denmark,Brentford,england,2324
Neal Maupay,"€ 57,924","€ 3,012,026","€ 3,012,026",F,27,France,Brentford,england,2324
Jan Paul van Hecke,"€ 57,924","€ 3,012,026","€ 3,012,026",D,23,Netherlands,Brighton,england,2324
João Pedro,"€ 57,924","€ 3,012,026","€ 3,012,026",F,22,Brazil,Brighton,england,2324
Joël Veltman,"€ 57,924","€ 3,012,026","€ 3,012,026",D,32,Netherlands,Brighton,england,2324
Pervis Estupiñán,"€ 57,924","€ 3,012,026","€ 3,012,026",D,26,Ecuador,Brighton,england,2324
Solly March,"€ 57,924","€ 3,012,026","€ 3,012,026",F,29,England,Brighton,england,2324
Conor Gallagher,"€ 57,924","€ 3,012,026","€ 3,012,026",M,23,England,Chelsea,england,2324
Noni Madueke,"€ 57,924","€ 3,012,026","€ 3,012,026",F,21,England,Chelsea,england,2324
Trevoh Chalobah,"€ 57,924","€ 3,012,026","€ 3,012,026",D,24,England,Chelsea,england,2324
