,EST. BASE SALARY,EST. BASE SALARY,EST. BASE SALARY,BIO,BIO,BIO,,data_country,data_season
Jeison Murillo,"€ 27,115","€ 1,410,000","€ 1,410,000",D,30,Colombia,Sampdoria,italy,2223
Manolo Gabbiadini,"€ 27,115","€ 1,410,000","€ 1,410,000",F,31,Italy,Sampdoria,italy,2223
Adama Soumaoro,"€ 26,731","€ 1,390,000","€ 1,390,000",D,30,France,Bologna,italy,2223
Federico Di Francesco,"€ 26,731","€ 1,390,000","€ 1,390,000",F,28,Italy,Lecce,italy,2223
Tomás Rincón,"€ 25,000","€ 1,300,000","€ 1,300,000",M,35,Venezuela,Sampdoria,italy,2223
Norbert Gyomber,"€ 25,000","€ 1,300,000","€ 1,300,000",D,30,Slovakia,Salernitana,italy,2223
Antonio Mirante,"€ 25,000","€ 1,300,000","€ 1,300,000",K,39,Italy,AC Milan,italy,2223
Sasa Lukic,"€ 25,000","€ 1,300,000","€ 1,300,000",M,26,Serbia,Torino,italy,2223
Kevin Lasagna,"€ 25,000","€ 1,300,000","€ 1,300,000",F,30,Italy,Hellas Verona,italy,2223
Szymon Zurkowski,"€ 25,000","€ 1,300,000","€ 1,300,000",M,25,Poland,Spezia,italy,2223
Francesco Bardi,"€ 25,000","€ 1,300,000","€ 1,300,000",K,31,Italy,Bologna,italy,2223
Ardian Ismajli,"€ 25,000","€ 1,300,000","€ 1,300,000",D,26,Albania,Empoli,italy,2223
Alberto Grassi,"€ 25,000","€ 1,300,000","€ 1,300,000",M,27,Italy,Empoli,italy,2223
Vlad Chiriches,"€ 25,000","€ 1,300,000","€ 1,300,000",D,33,Romania,Cremonese,italy,2223
Emmanuel Gyasi,"€ 25,000","€ 1,300,000","€ 1,300,000",F,29,Ghana,Spezia,italy,2223
Mato Jajalo,"€ 25,000","€ 1,300,000","€ 1,300,000",M,34,Bosnia-Herzegovina,Udinese,italy,2223
Bartlomiej Dragowski,"€ 25,000","€ 1,300,000","€ 1,300,000",K,25,Poland,Spezia,italy,2223
Rogério,"€ 25,000","€ 1,300,000","€ 1,300,000",D,25,Brazil,Sassuolo,italy,2223
Vanja Milinković-Savić,"€ 25,000","€ 1,300,000","€ 1,300,000",K,26,Serbia,Torino,italy,2223
Davide Frattesi,"€ 25,000","€ 1,300,000","€ 1,300,000",M,23,Italy,Sassuolo,italy,2223
Valerio Verre,"€ 25,000","€ 1,300,000","€ 1,300,000",F,28,Italy,Sampdoria,italy,2223
Ilija Nestorovski,"€ 25,000","€ 1,300,000","€ 1,300,000",F,32,North Macedonia,Udinese,italy,2223
Youssef Maleh,"€ 25,000","€ 1,300,000","€ 1,300,000",M,24,Morocco,Lecce,italy,2223
Nicola Murru,"€ 25,000","€ 1,300,000","€ 1,300,000",D,28,Italy,Sampdoria,italy,2223
Youssef Maleh,"€ 25,000","€ 1,300,000","€ 1,300,000",M,24,Morocco,Fiorentina,italy,2223
Szymon Zurkowski,"€ 25,000","€ 1,300,000","€ 1,300,000",M,24,Poland,Fiorentina,italy,2223
Salvatore Sirigu,"€ 25,000","€ 1,300,000","€ 1,300,000",K,36,Italy,Fiorentina,italy,2223
Luís Maximiano,"€ 24,615","€ 1,280,000","€ 1,280,000",K,24,Portugal,Lazio,italy,2223
Gerard Deulofeu,"€ 24,615","€ 1,280,000","€ 1,280,000",F,28,Spain,Udinese,italy,2223
Jeroen Zoet,"€ 24,615","€ 1,280,000","€ 1,280,000",K,32,Netherlands,Spezia,italy,2223
Lucas Martínez Quarta,"€ 24,615","€ 1,280,000","€ 1,280,000",D,26,Argentina,Fiorentina,italy,2223
Alexis Saelemaekers,"€ 24,615","€ 1,280,000","€ 1,280,000",F,23,Belgium,AC Milan,italy,2223
Ruslan Malinovskyi,"€ 24,615","€ 1,280,000","€ 1,280,000",F,29,Ukraine,Atalanta,italy,2223
Fodé Ballo-Touré,"€ 24,615","€ 1,280,000","€ 1,280,000",D,26,Senegal,AC Milan,italy,2223
Razvan Marin,"€ 24,615","€ 1,280,000","€ 1,280,000",M,27,Romania,Empoli,italy,2223
Agustín Álvarez,"€ 24,615","€ 1,280,000","€ 1,280,000",F,21,Uruguay,Sassuolo,italy,2223
Mario Gila,"€ 24,615","€ 1,280,000","€ 1,280,000",D,22,Spain,Lazio,italy,2223
Joakim Maehle,"€ 24,615","€ 1,280,000","€ 1,280,000",D,25,Denmark,Atalanta,italy,2223
Mile Svilar,"€ 24,615","€ 1,280,000","€ 1,280,000",K,23,Serbia,Roma,italy,2223
Assan Ceesay,"€ 24,615","€ 1,280,000","€ 1,280,000",F,28,The Gambia,Lecce,italy,2223
Pietro Pellegri,"€ 24,615","€ 1,280,000","€ 1,280,000",F,21,Italy,Torino,italy,2223
Roberto Pereyra,"€ 24,615","€ 1,280,000","€ 1,280,000",M,32,Argentina,Udinese,italy,2223
Domagoj Bradaric,"€ 24,615","€ 1,280,000","€ 1,280,000",D,23,Croatia,Salernitana,italy,2223
Luca Caldirola,"€ 24,231","€ 1,260,000","€ 1,260,000",D,32,Italy,Monza,italy,2223
Patrick Ciurria,"€ 24,231","€ 1,260,000","€ 1,260,000",F,27,Italy,Monza,italy,2223
Nikola Moro,"€ 23,846","€ 1,240,000","€ 1,240,000",M,24,Croatia,Bologna,italy,2223
Adolfo Gaich,"€ 23,654","€ 1,230,000","€ 1,230,000",F,23,Argentina,Hellas Verona,italy,2223
Harry Winks,"€ 23,269","€ 1,210,000","€ 1,210,000",M,26,England,Sampdoria,italy,2223
Mattia Caldara,"€ 23,077","€ 1,200,000","€ 1,200,000",D,28,Italy,Spezia,italy,2223
Dylan Bronn,"€ 22,115","€ 1,150,000","€ 1,150,000",D,27,Tunisia,Salernitana,italy,2223
Adam Masina,"€ 22,115","€ 1,150,000","€ 1,150,000",D,29,Morocco,Udinese,italy,2223
Cyriel Dessers,"€ 22,115","€ 1,150,000","€ 1,150,000",F,28,Nigeria,Cremonese,italy,2223
Koffi Djidji,"€ 22,115","€ 1,150,000","€ 1,150,000",D,30,Cote d'Ivoire,Torino,italy,2223
Arkadiusz Reca,"€ 22,115","€ 1,150,000","€ 1,150,000",D,27,Poland,Spezia,italy,2223
Marcos Antônio,"€ 22,115","€ 1,150,000","€ 1,150,000",M,22,Brazil,Lazio,italy,2223
Joshua Zirkzee,"€ 22,115","€ 1,150,000","€ 1,150,000",F,21,Netherlands,Bologna,italy,2223
Armand Laurienté,"€ 22,115","€ 1,150,000","€ 1,150,000",F,24,France,Sassuolo,italy,2223
Christian Gytkjaer,"€ 21,538","€ 1,120,000","€ 1,120,000",F,32,Denmark,Monza,italy,2223
Koray Günter,"€ 21,346","€ 1,110,000","€ 1,110,000",D,28,Germany,Hellas Verona,italy,2223
Giangiacomo Magnani,"€ 21,346","€ 1,110,000","€ 1,110,000",D,27,Italy,Hellas Verona,italy,2223
Leonardo Capezzi,"€ 21,346","€ 1,110,000","€ 1,110,000",M,27,Italy,Salernitana,italy,2223
Ronaldo Vieira,"€ 21,346","€ 1,110,000","€ 1,110,000",M,24,England,Torino,italy,2223
Mehdi Bourabia,"€ 21,346","€ 1,110,000","€ 1,110,000",M,31,Morocco,Spezia,italy,2223
Riccardo Sottil,"€ 21,346","€ 1,110,000","€ 1,110,000",F,23,Italy,Fiorentina,italy,2223
Luca Ranieri,"€ 21,346","€ 1,110,000","€ 1,110,000",D,23,Italy,Fiorentina,italy,2223
Marco Sportiello,"€ 21,346","€ 1,110,000","€ 1,110,000",K,30,Italy,Atalanta,italy,2223
Filippo Bandinelli,"€ 21,346","€ 1,110,000","€ 1,110,000",M,27,Italy,Empoli,italy,2223
Ivan Radovanovic,"€ 21,346","€ 1,110,000","€ 1,110,000",M,34,Serbia,Salernitana,italy,2223
Darko Lazović,"€ 21,346","€ 1,110,000","€ 1,110,000",M,32,Serbia,Hellas Verona,italy,2223
Gian Marco Ferrari,"€ 21,346","€ 1,110,000","€ 1,110,000",D,30,Italy,Sassuolo,italy,2223
Bram Nuytinck,"€ 21,346","€ 1,110,000","€ 1,110,000",D,32,Netherlands,Udinese,italy,2223
Guglielmo Vicario,"€ 21,346","€ 1,110,000","€ 1,110,000",K,26,Italy,Empoli,italy,2223
Koray Günter,"€ 21,346","€ 1,110,000","€ 1,110,000",D,28,Germany,Sampdoria,italy,2223
Bram Nuytinck,"€ 21,346","€ 1,110,000","€ 1,110,000",D,32,Netherlands,Sampdoria,italy,2223
Ondrej Duda,"€ 21,154","€ 1,100,000","€ 1,100,000",F,28,Slovakia,Hellas Verona,italy,2223
Pedro Obiang,"€ 20,962","€ 1,090,000","€ 1,090,000",M,31,Equatorial Guinea,Sassuolo,italy,2223
Isaac Success,"€ 20,962","€ 1,090,000","€ 1,090,000",F,27,Nigeria,Udinese,italy,2223
Luca Marrone,"€ 20,385","€ 1,060,000","€ 1,060,000",D,32,Italy,Monza,italy,2223
Caleb Okoli,"€ 20,000","€ 1,040,000","€ 1,040,000",D,21,Italy,Atalanta,italy,2223
Nemanja Radonjić,"€ 19,808","€ 1,030,000","€ 1,030,000",F,26,Serbia,Torino,italy,2223
Thomas Henry,"€ 19,808","€ 1,030,000","€ 1,030,000",F,28,France,Hellas Verona,italy,2223
Enzo Ebosse,"€ 19,808","€ 1,030,000","€ 1,030,000",D,23,Cameroon,Udinese,italy,2223
Sam Lammers,"€ 19,808","€ 1,030,000","€ 1,030,000",F,25,Netherlands,Sampdoria,italy,2223
Malick Thiaw,"€ 19,808","€ 1,030,000","€ 1,030,000",D,21,Germany,AC Milan,italy,2223
Jaka Bijol,"€ 19,808","€ 1,030,000","€ 1,030,000",D,23,Slovenia,Udinese,italy,2223
Yacine Adli,"€ 19,808","€ 1,030,000","€ 1,030,000",F,22,France,AC Milan,italy,2223
Sam Lammers,"€ 19,808","€ 1,030,000","€ 1,030,000",F,25,Netherlands,Empoli,italy,2223
Walace,"€ 19,808","€ 1,030,000","€ 1,030,000",M,27,Brazil,Udinese,italy,2223
M'Bala Nzola,"€ 19,615","€ 1,020,000","€ 1,020,000",F,26,Angola,Spezia,italy,2223
Emil Bohinen,"€ 19,231","€ 1,000,000","€ 1,000,000",M,23,Norway,Salernitana,italy,2223
Stefan Posch,"€ 19,231","€ 1,000,000","€ 1,000,000",D,25,Austria,Bologna,italy,2223
Jhon Lucumí,"€ 18,462","€ 960,000","€ 960,000",D,24,Colombia,Bologna,italy,2223
Antonino Gallo,"€ 18,462","€ 960,000","€ 960,000",D,23,Italy,Lecce,italy,2223
Rémi Oudin,"€ 18,077","€ 940,000","€ 940,000",F,26,France,Lecce,italy,2223
Hamed Junior Traorè,"€ 17,885","€ 930,000","€ 930,000",F,22,Cote d'Ivoire,Sassuolo,italy,2223
Fabio Quagliarella,"€ 17,885","€ 930,000","€ 930,000",F,40,Italy,Sampdoria,italy,2223
Matteo Lovato,"€ 17,885","€ 930,000","€ 930,000",D,22,Italy,Salernitana,italy,2223
Ignacio Pussetto,"€ 17,885","€ 930,000","€ 930,000",F,27,Argentina,Sampdoria,italy,2223
Simone Romagnoli,"€ 17,885","€ 930,000","€ 930,000",D,32,Italy,Lecce,italy,2223
Ronaldo Vieira,"€ 17,885","€ 930,000","€ 930,000",M,24,England,Sampdoria,italy,2223
Paolo Ghiglione,"€ 17,885","€ 930,000","€ 930,000",D,25,Italy,Cremonese,italy,2223
Federico Ceccherini,"€ 17,885","€ 930,000","€ 930,000",D,30,Italy,Hellas Verona,italy,2223
Andrea Carboni,"€ 17,885","€ 930,000","€ 930,000",D,21,Italy,Monza,italy,2223
Riccardo Marchizza,"€ 17,885","€ 930,000","€ 930,000",D,24,Italy,Sassuolo,italy,2223
Miguel Veloso,"€ 17,885","€ 930,000","€ 930,000",M,36,Portugal,Hellas Verona,italy,2223
Daniel Ciofani,"€ 17,885","€ 930,000","€ 930,000",F,37,Italy,Cremonese,italy,2223
Charalampos Lykogiannis,"€ 17,885","€ 930,000","€ 930,000",D,29,Greece,Bologna,italy,2223
Mattia Destro,"€ 17,885","€ 930,000","€ 930,000",F,31,Italy,Empoli,italy,2223
Gianluca Pegolo,"€ 17,885","€ 930,000","€ 930,000",K,41,Italy,Sassuolo,italy,2223
Davide Faraoni,"€ 17,885","€ 930,000","€ 930,000",D,31,Italy,Hellas Verona,italy,2223
Matteo Scozzarella,"€ 17,500","€ 910,000","€ 910,000",M,34,Italy,Monza,italy,2223
William Bianda,"€ 17,308","€ 900,000","€ 900,000",D,22,France,Roma,italy,2223
Mërgim Vojvoda,"€ 17,308","€ 900,000","€ 900,000",D,28,Kosovo,Torino,italy,2223
Nicolás Domínguez,"€ 17,308","€ 900,000","€ 900,000",M,24,Argentina,Bologna,italy,2223
Igor,"€ 17,308","€ 900,000","€ 900,000",D,24,Brazil,Fiorentina,italy,2223
Ola Solbakken,"€ 17,308","€ 900,000","€ 900,000",F,24,Norway,Roma,italy,2223
Sandi Lovric,"€ 17,308","€ 900,000","€ 900,000",M,24,Slovenia,Udinese,italy,2223
Jeremy Toljan,"€ 17,308","€ 900,000","€ 900,000",D,28,Germany,Sassuolo,italy,2223
Kingsley Ehizibue,"€ 17,308","€ 900,000","€ 900,000",D,27,Netherlands,Udinese,italy,2223
Milan Djuric,"€ 17,308","€ 900,000","€ 900,000",F,32,Bosnia-Herzegovina,Hellas Verona,italy,2223
Kristijan Bistrovic,"€ 17,308","€ 900,000","€ 900,000",M,24,Croatia,Lecce,italy,2223
Andrea Barberis,"€ 17,115","€ 890,000","€ 890,000",M,29,Italy,Monza,italy,2223
Michele Di Gregorio,"€ 15,962","€ 830,000","€ 830,000",K,25,Italy,Monza,italy,2223
Samuele Birindelli,"€ 15,962","€ 830,000","€ 830,000",D,23,Italy,Monza,italy,2223
Bartosz Bereszynski,"€ 15,962","€ 830,000","€ 830,000",D,30,Poland,Napoli,italy,2223
Bartosz Bereszynski,"€ 15,962","€ 830,000","€ 830,000",D,30,Poland,Sampdoria,italy,2223
Martin Hongla,"€ 15,962","€ 830,000","€ 830,000",M,24,Cameroon,Hellas Verona,italy,2223
Salvatore Esposito,"€ 15,962","€ 830,000","€ 830,000",M,22,Italy,Spezia,italy,2223
Ebrima Darboe,"€ 15,962","€ 830,000","€ 830,000",M,21,The Gambia,Roma,italy,2223
Nehuén Pérez,"€ 15,962","€ 830,000","€ 830,000",D,22,Argentina,Udinese,italy,2223
Cyril Ngonge,"€ 14,808","€ 770,000","€ 770,000",F,23,Belgium,Hellas Verona,italy,2223
Valentin Antov,"€ 14,808","€ 770,000","€ 770,000",D,22,Bulgaria,Monza,italy,2223
Charles Pickel,"€ 14,808","€ 770,000","€ 770,000",M,25,Switzerland,Cremonese,italy,2223
Rodrigo Becão,"€ 14,808","€ 770,000","€ 770,000",D,27,Brazil,Udinese,italy,2223
Maxime López,"€ 14,808","€ 770,000","€ 770,000",M,25,France,Sassuolo,italy,2223
David Okereke,"€ 14,808","€ 770,000","€ 770,000",F,25,Nigeria,Cremonese,italy,2223
Tolgay Arslan,"€ 14,808","€ 770,000","€ 770,000",M,32,Germany,Udinese,italy,2223
Mohamed Ihattaren,"€ 14,808","€ 770,000","€ 770,000",F,20,Netherlands,Juventus,italy,2223
Isak Hien,"€ 14,808","€ 770,000","€ 770,000",D,24,Sweden,Hellas Verona,italy,2223
Brandon Soppy,"€ 14,808","€ 770,000","€ 770,000",D,20,France,Atalanta,italy,2223
Kaan Ayhan,"€ 14,808","€ 770,000","€ 770,000",D,27,Turkey,Sassuolo,italy,2223
Kristian Thorstvedt,"€ 14,808","€ 770,000","€ 770,000",F,23,Norway,Sassuolo,italy,2223
Alessandro Zanoli,"€ 14,231","€ 740,000","€ 740,000",D,22,Italy,Sampdoria,italy,2223
Marco D'Alessandro,"€ 14,231","€ 740,000","€ 740,000",F,31,Italy,Monza,italy,2223
Cristian Buonaiuto,"€ 14,231","€ 740,000","€ 740,000",F,30,Italy,Cremonese,italy,2223
Daniele Verde,"€ 14,231","€ 740,000","€ 740,000",F,26,Italy,Spezia,italy,2223
Lorenzo Venuti,"€ 14,231","€ 740,000","€ 740,000",D,27,Italy,Fiorentina,italy,2223
Simone Edera,"€ 14,231","€ 740,000","€ 740,000",F,25,Italy,Torino,italy,2223
Jacopo Sala,"€ 14,231","€ 740,000","€ 740,000",M,31,Italy,Spezia,italy,2223
Kevin Agudelo,"€ 14,231","€ 740,000","€ 740,000",F,24,Colombia,Spezia,italy,2223
Demba Seck,"€ 14,231","€ 740,000","€ 740,000",F,21,Senegal,Torino,italy,2223
Alessandro Tuia,"€ 14,231","€ 740,000","€ 740,000",D,32,Italy,Lecce,italy,2223
Tonny Vilhena,"€ 14,231","€ 740,000","€ 740,000",M,28,Netherlands,Salernitana,italy,2223
Filippo Romagna,"€ 14,231","€ 740,000","€ 740,000",D,25,Italy,Sassuolo,italy,2223
Oliver Abildgaard,"€ 13,654","€ 710,000","€ 710,000",M,26,Denmark,Hellas Verona,italy,2223
Janis Antiste,"€ 13,654","€ 710,000","€ 710,000",F,20,France,Sassuolo,italy,2223
Kelvin Amian,"€ 13,654","€ 710,000","€ 710,000",D,24,France,Spezia,italy,2223
Mattia Valoti,"€ 12,500","€ 650,000","€ 650,000",M,29,Italy,Monza,italy,2223
Salvatore Molina,"€ 12,500","€ 650,000","€ 650,000",M,30,Italy,Monza,italy,2223
Juan Cabal,"€ 12,500","€ 650,000","€ 650,000",D,22,Colombia,Hellas Verona,italy,2223
Martín Satriano,"€ 12,500","€ 650,000","€ 650,000",F,21,Uruguay,Empoli,italy,2223
Giuseppe Pezzella,"€ 12,500","€ 650,000","€ 650,000",D,25,Italy,Lecce,italy,2223
Fabio Depaoli,"€ 12,500","€ 650,000","€ 650,000",D,25,Italy,Hellas Verona,italy,2223
Jesé,"€ 12,308","€ 640,000","€ 640,000",F,29,Spain,Sampdoria,italy,2223
Joan González,"€ 12,308","€ 640,000","€ 640,000",M,21,Spain,Lecce,italy,2223
Rasmus Højlund,"€ 12,308","€ 640,000","€ 640,000",F,19,Denmark,Atalanta,italy,2223
Tyronne Ebuehi,"€ 12,308","€ 640,000","€ 640,000",D,27,Nigeria,Empoli,italy,2223
Petar Stojanovic,"€ 12,308","€ 640,000","€ 640,000",D,27,Slovenia,Empoli,italy,2223
Marvin Zeegelaar,"€ 12,308","€ 640,000","€ 640,000",D,32,Netherlands,Udinese,italy,2223
David Zima,"€ 12,308","€ 640,000","€ 640,000",D,22,Czech Republic,Torino,italy,2223
Luka Lochoshvili,"€ 12,308","€ 640,000","€ 640,000",D,24,Georgia,Cremonese,italy,2223
Jerdy Schouten,"€ 12,308","€ 640,000","€ 640,000",M,26,Netherlands,Bologna,italy,2223
Lameck Banda,"€ 12,308","€ 640,000","€ 640,000",F,22,Zambia,Lecce,italy,2223
Samuel Iling Junior,"€ 12,308","€ 640,000","€ 640,000",F,19,England,Juventus,italy,2223
Alexis Blin,"€ 12,308","€ 640,000","€ 640,000",M,26,France,Lecce,italy,2223
Adrien Tamèze,"€ 12,308","€ 640,000","€ 640,000",M,28,Cameroon,Hellas Verona,italy,2223
Michel Aebischer,"€ 12,308","€ 640,000","€ 640,000",M,26,Switzerland,Bologna,italy,2223
Josh Doig,"€ 12,308","€ 640,000","€ 640,000",D,20,Scotland,Hellas Verona,italy,2223
Flavius Daniliuc,"€ 12,308","€ 640,000","€ 640,000",D,21,Austria,Salernitana,italy,2223
Carlos Augusto,"€ 12,115","€ 630,000","€ 630,000",D,24,Brazil,Monza,italy,2223
Gabriel Paletta,"€ 11,731","€ 610,000","€ 610,000",D,36,Italy,Monza,italy,2223
Matteo Bianchetti,"€ 11,731","€ 610,000","€ 610,000",D,29,Italy,Cremonese,italy,2223
Deyovaisio Zeefuik,"€ 11,538","€ 600,000","€ 600,000",D,24,Netherlands,Hellas Verona,italy,2223
Johan Vásquez,"€ 11,154","€ 580,000","€ 580,000",D,24,Mexico,Cremonese,italy,2223
Matheus Henrique,"€ 10,962","€ 570,000","€ 570,000",M,25,Brazil,Sassuolo,italy,2223
Lorenzo Pirola,"€ 10,769","€ 560,000","€ 560,000",D,20,Italy,Salernitana,italy,2223
Lorenzo Colombo,"€ 10,769","€ 560,000","€ 560,000",F,20,Italy,Lecce,italy,2223
Carlo Pinsoglio,"€ 10,769","€ 560,000","€ 560,000",K,33,Italy,Juventus,italy,2223
Pietro Ceccaroni,"€ 10,769","€ 560,000","€ 560,000",D,27,Italy,Lecce,italy,2223
Fabio Miretti,"€ 10,769","€ 560,000","€ 560,000",M,19,Italy,Juventus,italy,2223
Tommaso Baldanzi,"€ 10,769","€ 560,000","€ 560,000",F,19,Italy,Empoli,italy,2223
Emanuel Vignato,"€ 10,769","€ 560,000","€ 560,000",F,22,Italy,Empoli,italy,2223
Roberto Piccoli,"€ 10,769","€ 560,000","€ 560,000",F,21,Italy,Hellas Verona,italy,2223
Frank Tsadjout,"€ 10,769","€ 560,000","€ 560,000",F,23,Italy,Cremonese,italy,2223
Nikita Contini,"€ 10,769","€ 560,000","€ 560,000",K,26,Italy,Sampdoria,italy,2223
Gabriele Corbo,"€ 10,769","€ 560,000","€ 560,000",D,23,Italy,Bologna,italy,2223
Federico Baschirotto,"€ 10,769","€ 560,000","€ 560,000",D,26,Italy,Lecce,italy,2223
Michele Castagnetti,"€ 10,769","€ 560,000","€ 560,000",M,33,Italy,Cremonese,italy,2223
Giorgio Scalvini,"€ 10,769","€ 560,000","€ 560,000",D,19,Italy,Atalanta,italy,2223
Daniel Maldini,"€ 10,769","€ 560,000","€ 560,000",F,21,Italy,Spezia,italy,2223
Emanuel Vignato,"€ 10,769","€ 560,000","€ 560,000",F,22,Italy,Bologna,italy,2223
Nicola Zalewski,"€ 10,769","€ 560,000","€ 560,000",M,21,Poland,Roma,italy,2223
Roberto Piccoli,"€ 10,769","€ 560,000","€ 560,000",F,22,Italy,Empoli,italy,2223
Brian Bayeye,"€ 10,769","€ 560,000","€ 560,000",D,22,France,Torino,italy,2223
Kastriot Dermaku,"€ 10,769","€ 560,000","€ 560,000",D,31,Albania,Lecce,italy,2223
Marco Bleve,"€ 10,385","€ 540,000","€ 540,000",K,27,Italy,Lecce,italy,2223
Mirko Maric,"€ 10,192","€ 530,000","€ 530,000",F,27,Croatia,Monza,italy,2223
Alessandro Micai,"€ 10,000","€ 520,000","€ 520,000",K,29,Italy,Salernitana,italy,2223
Mehdi Léris,"€ 10,000","€ 520,000","€ 520,000",F,24,Algeria,Sampdoria,italy,2223
Luka Romero,"€ 9,808","€ 510,000","€ 510,000",F,18,Argentina,Lazio,italy,2223
Lazar Samardzic,"€ 9,808","€ 510,000","€ 510,000",F,20,Germany,Udinese,italy,2223
Erik Botheim,"€ 9,808","€ 510,000","€ 510,000",F,23,Norway,Salernitana,italy,2223
Georgios Kyriakopoulos,"€ 9,808","€ 510,000","€ 510,000",D,26,Greece,Sassuolo,italy,2223
Denso Kasius,"€ 9,808","€ 510,000","€ 510,000",D,19,Netherlands,Bologna,italy,2223
Mert Müldür,"€ 9,808","€ 510,000","€ 510,000",D,23,Turkey,Sassuolo,italy,2223
Georgios Kyriakopoulos,"€ 9,808","€ 510,000","€ 510,000",D,26,Greece,Bologna,italy,2223
Lewis Ferguson,"€ 9,808","€ 510,000","€ 510,000",M,23,Scotland,Bologna,italy,2223
Przemyslaw Wisniewski,"€ 9,808","€ 510,000","€ 510,000",D,24,Poland,Spezia,italy,2223
Lassana Coulibaly,"€ 9,808","€ 510,000","€ 510,000",M,26,Mali,Salernitana,italy,2223
Michaël Cuisance,"€ 9,808","€ 510,000","€ 510,000",M,23,France,Sampdoria,italy,2223
Vincenzo Fiorillo,"€ 9,615","€ 500,000","€ 500,000",K,33,Italy,Salernitana,italy,2223
Lorenzo Montipò,"€ 9,615","€ 500,000","€ 500,000",K,26,Italy,Hellas Verona,italy,2223
Ruan,"€ 9,423","€ 490,000","€ 490,000",D,23,Brazil,Sassuolo,italy,2223
Tommaso Augello,"€ 8,846","€ 460,000","€ 460,000",D,28,Italy,Sampdoria,italy,2223
Simone Bastoni,"€ 8,846","€ 460,000","€ 460,000",M,26,Italy,Spezia,italy,2223
Diego Coppola,"€ 8,846","€ 460,000","€ 460,000",D,19,Italy,Hellas Verona,italy,2223
Alessandro Berardi,"€ 8,846","€ 460,000","€ 460,000",K,32,Italy,Hellas Verona,italy,2223
Musa Juwara,"€ 8,846","€ 460,000","€ 460,000",F,20,The Gambia,Bologna,italy,2223
Mikael Egill Ellertsson,"€ 8,846","€ 460,000","€ 460,000",M,20,Iceland,Spezia,italy,2223
Filippo Ranocchia,"€ 8,846","€ 460,000","€ 460,000",M,21,Italy,Monza,italy,2223
Gabriel Strefezza,"€ 8,846","€ 460,000","€ 460,000",F,25,Brazil,Lecce,italy,2223
Yayah Kallon,"€ 8,846","€ 460,000","€ 460,000",F,21,Sierra Leone,Hellas Verona,italy,2223
Simone Perilli,"€ 8,846","€ 460,000","€ 460,000",K,28,Italy,Hellas Verona,italy,2223
Samir Ujkani,"€ 8,846","€ 460,000","€ 460,000",K,34,Kosovo,Empoli,italy,2223
Gvidas Gineitis,"€ 8,846","€ 460,000","€ 460,000",M,18,Lithuania,Torino,italy,2223
Pablo Galdames,"€ 8,654","€ 450,000","€ 450,000",M,26,Chile,Cremonese,italy,2223
Ethan Ampadu,"€ 8,654","€ 450,000","€ 450,000",D,22,Wales,Spezia,italy,2223
Domen Crnigoj,"€ 8,654","€ 450,000","€ 450,000",M,27,Slovenia,Salernitana,italy,2223
Dany Mota,"€ 8,462","€ 440,000","€ 440,000",F,24,Portugal,Monza,italy,2223
Alessandro Buongiorno,"€ 7,885","€ 410,000","€ 410,000",D,23,Italy,Torino,italy,2223
Raimonds Krollis,"€ 7,692","€ 400,000","€ 400,000",F,21,Latvia,Spezia,italy,2223
Hans Nicolussi Caviglia,"€ 7,500","€ 390,000","€ 390,000",M,22,Italy,Salernitana,italy,2223
Joaquín Sosa,"€ 7,308","€ 380,000","€ 380,000",D,21,Uruguay,Bologna,italy,2223
Pawel Dawidowicz,"€ 7,308","€ 380,000","€ 380,000",D,27,Poland,Hellas Verona,italy,2223
Sebastian Walukiewicz,"€ 7,308","€ 380,000","€ 380,000",D,22,Poland,Empoli,italy,2223
Aleksa Terzić,"€ 7,308","€ 380,000","€ 380,000",D,23,Serbia,Fiorentina,italy,2223
Jean-Victor Makengo,"€ 7,308","€ 380,000","€ 380,000",M,24,France,Udinese,italy,2223
Emanuel Aiwu,"€ 7,308","€ 380,000","€ 380,000",D,22,Austria,Cremonese,italy,2223
Ajdin Hrustic,"€ 7,308","€ 380,000","€ 380,000",F,26,Australia,Hellas Verona,italy,2223
Dimitrije Kamenovic,"€ 7,308","€ 380,000","€ 380,000",D,22,Serbia,Lazio,italy,2223
João Moutinho,"€ 7,308","€ 380,000","€ 380,000",D,25,Portugal,Spezia,italy,2223
Felix Afena-Gyan,"€ 7,115","€ 370,000","€ 370,000",F,20,Ghana,Cremonese,italy,2223
Edoardo Bove,"€ 7,115","€ 370,000","€ 370,000",M,20,Italy,Roma,italy,2223
Pietro Boer,"€ 7,115","€ 370,000","€ 370,000",K,20,Italy,Roma,italy,2223
Federico Marchetti,"€ 7,115","€ 370,000","€ 370,000",K,39,Italy,Spezia,italy,2223
Michele Cerofolini,"€ 7,115","€ 370,000","€ 370,000",K,24,Italy,Fiorentina,italy,2223
Cristian Volpato,"€ 7,115","€ 370,000","€ 370,000",F,19,Italy,Roma,italy,2223
Luca D'Andrea,"€ 7,115","€ 370,000","€ 370,000",F,18,Italy,Sassuolo,italy,2223
Luca Zanimacchia,"€ 7,115","€ 370,000","€ 370,000",F,24,Italy,Cremonese,italy,2223
Morten Hjulmand,"€ 7,115","€ 370,000","€ 370,000",M,23,Denmark,Lecce,italy,2223
