,EST. BASE SALARY,EST. BASE SALARY,EST. BASE SALARY,BIO,BIO,BIO,,data_country,data_season
Sander Berge,"€ 63,716","€ 3,313,228","€ 3,313,228",M,26,Norway,Fulham,england,2425
Séamus Coleman,"€ 63,716","€ 3,313,228","€ 3,313,228",D,36,Ireland,Everton,england,2425
Yves Bissouma,"€ 63,716","€ 3,313,228","€ 3,313,228",M,28,Mali,Tottenham,england,2425
Sergio Reguilón,"€ 61,399","€ 3,192,747","€ 3,192,747",D,28,Spain,Tottenham,england,2425
Carney Chukwuemeka,"€ 57,924","€ 3,012,026","€ 3,012,026",M,20,England,Chelsea,england,2425
Oscar Bobb,"€ 57,924","€ 3,012,026","€ 3,012,026",F,21,Norway,Manchester City,england,2425
Sean Longstaff,"€ 57,924","€ 3,012,026","€ 3,012,026",M,27,England,Newcastle,england,2425
Antoine Semenyo,"€ 57,924","€ 3,012,026","€ 3,012,026",F,25,Ghana,Bournemouth,england,2425
David Brooks,"€ 57,924","€ 3,012,026","€ 3,012,026",F,27,Wales,Bournemouth,england,2425
Odysseas Vlachodimos,"€ 57,924","€ 3,012,026","€ 3,012,026",K,30,Greece,Newcastle,england,2425
Sam Johnstone,"€ 57,924","€ 3,012,026","€ 3,012,026",K,31,England,Wolverhampton,england,2425
Ilya Zabarnyi,"€ 57,924","€ 3,012,026","€ 3,012,026",D,22,Ukraine,Bournemouth,england,2425
Konstantinos Mavropanos,"€ 57,924","€ 3,012,026","€ 3,012,026",D,27,Greece,West Ham,england,2425
Marc Guéhi,"€ 57,924","€ 3,012,026","€ 3,012,026",D,24,England,Crystal Palace,england,2425
Marcos Senesi,"€ 57,924","€ 3,012,026","€ 3,012,026",D,27,Argentina,Bournemouth,england,2425
Alejandro Garnacho,"€ 57,924","€ 3,012,026","€ 3,012,026",F,20,Argentina,Manchester United,england,2425
Maxence Lacroix,"€ 57,924","€ 3,012,026","€ 3,012,026",D,24,France,Crystal Palace,england,2425
Ryan Yates,"€ 57,924","€ 3,012,026","€ 3,012,026",M,27,England,Nottingham Forest,england,2425
Nathaniel Clyne,"€ 57,924","€ 3,012,026","€ 3,012,026",D,34,England,Crystal Palace,england,2425
Igor Thiago,"€ 57,924","€ 3,012,026","€ 3,012,026",F,23,Brazil,Brentford,england,2425
Taiwo Awoniyi,"€ 57,924","€ 3,012,026","€ 3,012,026",F,27,Nigeria,Nottingham Forest,england,2425
Aaron Cresswell,"€ 57,924","€ 3,012,026","€ 3,012,026",D,35,England,West Ham,england,2425
Trevoh Chalobah,"€ 57,924","€ 3,012,026","€ 3,012,026",D,25,England,Crystal Palace,england,2425
Wataru Endo,"€ 57,924","€ 3,012,026","€ 3,012,026",M,31,Japan,Liverpool,england,2425
Keane Lewis-Potter,"€ 57,924","€ 3,012,026","€ 3,012,026",F,23,England,Brentford,england,2425
Mathias Jensen,"€ 57,924","€ 3,012,026","€ 3,012,026",M,29,Denmark,Brentford,england,2425
Willian,"€ 57,924","€ 3,012,026","€ 3,012,026",F,36,Brazil,Fulham,england,2425
Beto,"€ 57,924","€ 3,012,026","€ 3,012,026",F,27,Guinea-Bissau,Everton,england,2425
Marc Guiu,"€ 57,924","€ 3,012,026","€ 3,012,026",F,19,Spain,Chelsea,england,2425
Brajan Gruda,"€ 57,924","€ 3,012,026","€ 3,012,026",F,20,Germany,Brighton,england,2425
Kenny Tete,"€ 57,924","€ 3,012,026","€ 3,012,026",D,29,Netherlands,Fulham,england,2425
Jan Paul van Hecke,"€ 57,924","€ 3,012,026","€ 3,012,026",D,24,Netherlands,Brighton,england,2425
Solly March,"€ 57,924","€ 3,012,026","€ 3,012,026",F,30,England,Brighton,england,2425
Trevoh Chalobah,"€ 57,924","€ 3,012,026","€ 3,012,026",D,25,England,Chelsea,england,2425
Harrison Reed,"€ 57,924","€ 3,012,026","€ 3,012,026",M,30,England,Fulham,england,2425
Abdukodir Khusanov,"€ 57,924","€ 3,012,026","€ 3,012,026",D,20,Uzbekistan,Manchester City,england,2425
Antonee Robinson,"€ 57,924","€ 3,012,026","€ 3,012,026",D,27,United States,Fulham,england,2425
Andreas Pereira,"€ 57,924","€ 3,012,026","€ 3,012,026",F,29,Brazil,Fulham,england,2425
João Pedro,"€ 57,924","€ 3,012,026","€ 3,012,026",F,23,Brazil,Brighton,england,2425
Pervis Estupiñán,"€ 57,924","€ 3,012,026","€ 3,012,026",D,27,Ecuador,Brighton,england,2425
Jesper Lindstrøm,"€ 57,924","€ 3,012,026","€ 3,012,026",F,24,Denmark,Everton,england,2425
Joël Veltman,"€ 57,924","€ 3,012,026","€ 3,012,026",D,33,Netherlands,Brighton,england,2425
Noni Madueke,"€ 57,924","€ 3,012,026","€ 3,012,026",F,22,England,Chelsea,england,2425
Orel Mangala,"€ 57,924","€ 3,012,026","€ 3,012,026",M,26,Belgium,Everton,england,2425
Neto,"€ 57,924","€ 3,012,026","€ 3,012,026",K,35,Brazil,Arsenal,england,2425
Jérémy Doku,"€ 57,924","€ 3,012,026","€ 3,012,026",F,22,Belgium,Manchester City,england,2425
Matt Doherty,"€ 57,924","€ 3,012,026","€ 3,012,026",D,33,Ireland,Wolverhampton,england,2425
Wout Faes,"€ 57,924","€ 3,012,026","€ 3,012,026",D,26,Belgium,Leicester,england,2425
Filip Jørgensen,"€ 57,924","€ 3,012,026","€ 3,012,026",K,22,Denmark,Chelsea,england,2425
Neco Williams,"€ 57,924","€ 3,012,026","€ 3,012,026",D,23,Wales,Nottingham Forest,england,2425
Tino Livramento,"€ 57,924","€ 3,012,026","€ 3,012,026",D,22,England,Newcastle,england,2425
Robin Olsen,"€ 57,924","€ 3,012,026","€ 3,012,026",K,35,Sweden,Aston Villa,england,2425
Jean-Philippe Mateta,"€ 57,924","€ 3,012,026","€ 3,012,026",F,27,France,Crystal Palace,england,2425
Oliver Skipp,"€ 57,924","€ 3,012,026","€ 3,012,026",M,24,England,Leicester,england,2425
Matt O'Riley,"€ 57,924","€ 3,012,026","€ 3,012,026",M,24,Denmark,Brighton,england,2425
Callum Wilson,"€ 53,290","€ 2,771,064","€ 2,771,064",F,32,England,Newcastle,england,2425
Jamal Lewis,"€ 52,131","€ 2,710,823","€ 2,710,823",D,27,Northern Ireland,Newcastle,england,2425
Malo Gusto,"€ 52,131","€ 2,710,823","€ 2,710,823",D,21,France,Chelsea,england,2425
Adam Lallana,"€ 52,131","€ 2,710,823","€ 2,710,823",F,36,England,Southampton,england,2425
Iliman Ndiaye,"€ 52,131","€ 2,710,823","€ 2,710,823",F,24,Senegal,Everton,england,2425
Jack Stephens,"€ 52,131","€ 2,710,823","€ 2,710,823",D,31,England,Southampton,england,2425
Lesley Ugochukwu,"€ 52,131","€ 2,710,823","€ 2,710,823",M,20,France,Southampton,england,2425
Calvin Bassey,"€ 52,131","€ 2,710,823","€ 2,710,823",D,25,Nigeria,Fulham,england,2425
Igor,"€ 52,131","€ 2,710,823","€ 2,710,823",D,26,Brazil,Brighton,england,2425
Tom Heaton,"€ 52,131","€ 2,710,823","€ 2,710,823",K,39,England,Manchester United,england,2425
Ryan Sessegnon,"€ 52,131","€ 2,710,823","€ 2,710,823",D,24,England,Fulham,england,2425
Bryan Mbeumo,"€ 52,131","€ 2,710,823","€ 2,710,823",F,25,Cameroon,Brentford,england,2425
Crysencio Summerville,"€ 52,131","€ 2,710,823","€ 2,710,823",F,23,Netherlands,West Ham,england,2425
Maxwel Cornet,"€ 52,131","€ 2,710,823","€ 2,710,823",F,28,Cote d'Ivoire,West Ham,england,2425
Craig Dawson,"€ 52,131","€ 2,710,823","€ 2,710,823",D,34,England,Wolverhampton,england,2425
Mario Lemina,"€ 52,131","€ 2,710,823","€ 2,710,823",M,31,Gabon,Wolverhampton,england,2425
Roméo Lavia,"€ 52,131","€ 2,710,823","€ 2,710,823",M,21,Belgium,Chelsea,england,2425
Alex Scott,"€ 46,339","€ 2,409,620","€ 2,409,620",M,21,England,Bournemouth,england,2425
Tyrick Mitchell,"€ 46,339","€ 2,409,620","€ 2,409,620",D,25,England,Crystal Palace,england,2425
Djed Spence,"€ 46,339","€ 2,409,620","€ 2,409,620",D,24,England,Tottenham,england,2425
Willy Boly,"€ 46,339","€ 2,409,620","€ 2,409,620",D,34,Cote d'Ivoire,Nottingham Forest,england,2425
Ryan Fraser,"€ 46,339","€ 2,409,620","€ 2,409,620",F,30,Scotland,Southampton,england,2425
Fábio Carvalho,"€ 46,339","€ 2,409,620","€ 2,409,620",F,22,Portugal,Brentford,england,2425
Yukinari Sugawara,"€ 46,339","€ 2,409,620","€ 2,409,620",D,24,Japan,Southampton,england,2425
Danny Ward,"€ 46,339","€ 2,409,620","€ 2,409,620",K,31,Wales,Leicester,england,2425
Christian Nørgaard,"€ 46,339","€ 2,409,620","€ 2,409,620",M,30,Denmark,Brentford,england,2425
Carlos Vinícius,"€ 46,339","€ 2,409,620","€ 2,409,620",F,29,Brazil,Fulham,england,2425
Sávio,"€ 46,339","€ 2,409,620","€ 2,409,620",F,20,Brazil,Manchester City,england,2425
Axel Disasi,"€ 46,339","€ 2,409,620","€ 2,409,620",D,26,France,Chelsea,england,2425
Martin Dubravka,"€ 46,339","€ 2,409,620","€ 2,409,620",K,36,Slovakia,Newcastle,england,2425
Matheus França,"€ 46,339","€ 2,409,620","€ 2,409,620",F,20,Brazil,Crystal Palace,england,2425
Patrick Dorgu,"€ 46,339","€ 2,409,620","€ 2,409,620",D,20,Denmark,Manchester United,england,2425
Harry Souttar,"€ 46,339","€ 2,409,620","€ 2,409,620",D,26,Australia,Leicester,england,2425
Jamaal Lascelles,"€ 46,339","€ 2,409,620","€ 2,409,620",D,31,England,Newcastle,england,2425
Kamaldeen Sulemana,"€ 46,339","€ 2,409,620","€ 2,409,620",F,22,Ghana,Southampton,england,2425
Vitor Reis,"€ 46,339","€ 2,409,620","€ 2,409,620",D,19,Brazil,Manchester City,england,2425
Matt Turner,"€ 46,339","€ 2,409,620","€ 2,409,620",K,30,United States,Crystal Palace,england,2425
Gabriel Slonina,"€ 46,339","€ 2,409,620","€ 2,409,620",K,20,United States,Chelsea,england,2425
Jaden Philogene-Bidace,"€ 46,339","€ 2,409,620","€ 2,409,620",F,22,England,Aston Villa,england,2425
Elliot Anderson,"€ 46,339","€ 2,409,620","€ 2,409,620",M,22,England,Nottingham Forest,england,2425
Santiago Bueno,"€ 46,339","€ 2,409,620","€ 2,409,620",D,26,Uruguay,Wolverhampton,england,2425
Cameron Archer,"€ 46,339","€ 2,409,620","€ 2,409,620",F,23,England,Southampton,england,2425
Axel Tuanzebe,"€ 46,339","€ 2,409,620","€ 2,409,620",D,27,Democratic Republic of the Congo,Ipswich Town,england,2425
Alex McCarthy,"€ 46,339","€ 2,409,620","€ 2,409,620",K,35,England,Southampton,england,2425
Harvey Elliott,"€ 46,339","€ 2,409,620","€ 2,409,620",M,21,England,Liverpool,england,2425
Adam Smith,"€ 46,339","€ 2,409,620","€ 2,409,620",D,33,England,Bournemouth,england,2425
Ashley Young,"€ 46,339","€ 2,409,620","€ 2,409,620",D,39,England,Everton,england,2425
Armando Broja,"€ 46,339","€ 2,409,620","€ 2,409,620",F,23,Albania,Everton,england,2425
Ola Aina,"€ 46,339","€ 2,409,620","€ 2,409,620",D,28,Nigeria,Nottingham Forest,england,2425
Kristoffer Ajer,"€ 46,339","€ 2,409,620","€ 2,409,620",D,26,Norway,Brentford,england,2425
Axel Disasi,"€ 46,339","€ 2,409,620","€ 2,409,620",D,26,France,Aston Villa,england,2425
Yankuba Minteh,"€ 46,339","€ 2,409,620","€ 2,409,620",F,20,The Gambia,Brighton,england,2425
Emiliano Buendía,"€ 43,443","€ 2,259,019","€ 2,259,019",F,28,Argentina,Aston Villa,england,2425
Tyrell Malacia,"€ 43,443","€ 2,259,019","€ 2,259,019",D,25,Netherlands,Manchester United,england,2425
Marcus Tavernier,"€ 40,547","€ 2,108,418","€ 2,108,418",M,25,England,Bournemouth,england,2425
Harry Wilson,"€ 40,547","€ 2,108,418","€ 2,108,418",F,28,Wales,Fulham,england,2425
Tariq Lamptey,"€ 40,547","€ 2,108,418","€ 2,108,418",D,24,Ghana,Brighton,england,2425
Morato,"€ 40,547","€ 2,108,418","€ 2,108,418",D,23,Brazil,Nottingham Forest,england,2425
Jacob Murphy,"€ 40,547","€ 2,108,418","€ 2,108,418",F,29,England,Newcastle,england,2425
Bart Verbruggen,"€ 40,547","€ 2,108,418","€ 2,108,418",K,22,Netherlands,Brighton,england,2425
Adam Wharton,"€ 40,547","€ 2,108,418","€ 2,108,418",M,20,England,Crystal Palace,england,2425
Rico Henry,"€ 40,547","€ 2,108,418","€ 2,108,418",D,27,England,Brentford,england,2425
Arijanet Muric,"€ 40,547","€ 2,108,418","€ 2,108,418",K,26,Kosovo,Ipswich Town,england,2425
Mikkel Damsgaard,"€ 40,547","€ 2,108,418","€ 2,108,418",F,24,Denmark,Brentford,england,2425
Wilson Odobert,"€ 40,547","€ 2,108,418","€ 2,108,418",F,20,France,Tottenham,england,2425
Dara O'Shea,"€ 40,547","€ 2,108,418","€ 2,108,418",D,25,Ireland,Ipswich Town,england,2425
Aarón Anselmino,"€ 40,547","€ 2,108,418","€ 2,108,418",D,19,Argentina,Chelsea,england,2425
Lewis Hall,"€ 40,547","€ 2,108,418","€ 2,108,418",D,20,England,Newcastle,england,2425
Jens Cajuste,"€ 40,547","€ 2,108,418","€ 2,108,418",M,25,Sweden,Ipswich Town,england,2425
Matz Sels,"€ 40,547","€ 2,108,418","€ 2,108,418",K,32,Belgium,Nottingham Forest,england,2425
Jake O'Brien,"€ 40,547","€ 2,108,418","€ 2,108,418",D,23,Ireland,Everton,england,2425
Altay Bayındır,"€ 40,547","€ 2,108,418","€ 2,108,418",K,26,Turkey,Manchester United,england,2425
Sasa Kalajdzic,"€ 40,547","€ 2,108,418","€ 2,108,418",F,27,Austria,Wolverhampton,england,2425
Bilal El Khannouss,"€ 40,547","€ 2,108,418","€ 2,108,418",F,20,Morocco,Leicester,england,2425
Bobby Reid,"€ 40,547","€ 2,108,418","€ 2,108,418",F,32,Jamaica,Leicester,england,2425
Harry Toffolo,"€ 40,547","€ 2,108,418","€ 2,108,418",D,29,England,Nottingham Forest,england,2425
Dango Ouattara,"€ 40,547","€ 2,108,418","€ 2,108,418",F,22,Burkina Faso,Bournemouth,england,2425
Joel Ward,"€ 40,547","€ 2,108,418","€ 2,108,418",D,35,England,Crystal Palace,england,2425
Vladimír Coufal,"€ 40,547","€ 2,108,418","€ 2,108,418",D,32,Czech Republic,West Ham,england,2425
Nicolás Domínguez,"€ 40,547","€ 2,108,418","€ 2,108,418",M,26,Argentina,Nottingham Forest,england,2425
Marcus Bettinelli,"€ 40,547","€ 2,108,418","€ 2,108,418",K,32,England,Chelsea,england,2425
Leander Dendoncker,"€ 40,547","€ 2,108,418","€ 2,108,418",M,29,Belgium,Aston Villa,england,2425
Álex Moreno,"€ 40,547","€ 2,108,418","€ 2,108,418",D,31,Spain,Nottingham Forest,england,2425
Jarrad Branthwaite,"€ 40,547","€ 2,108,418","€ 2,108,418",D,22,England,Everton,england,2425
Dean Huijsen,"€ 34,754","€ 1,807,215","€ 1,807,215",D,19,Spain,Bournemouth,england,2425
Scott Carson,"€ 34,754","€ 1,807,215","€ 1,807,215",K,39,England,Manchester City,england,2425
Chadi Riad,"€ 34,754","€ 1,807,215","€ 1,807,215",D,21,Morocco,Crystal Palace,england,2425
Lewis Miley,"€ 34,754","€ 1,807,215","€ 1,807,215",M,18,England,Newcastle,england,2425
Ethan Pinnock,"€ 34,754","€ 1,807,215","€ 1,807,215",D,31,Jamaica,Brentford,england,2425
Ramón Sosa,"€ 34,754","€ 1,807,215","€ 1,807,215",F,25,Paraguay,Nottingham Forest,england,2425
Youssef Chermiti,"€ 34,754","€ 1,807,215","€ 1,807,215",F,20,Portugal,Everton,england,2425
Flynn Downes,"€ 34,754","€ 1,807,215","€ 1,807,215",M,26,England,Southampton,england,2425
James Justin,"€ 34,754","€ 1,807,215","€ 1,807,215",D,26,England,Leicester,england,2425
Joshua Da Silva,"€ 34,754","€ 1,807,215","€ 1,807,215",M,26,England,Brentford,england,2425
Jarell Quansah,"€ 34,754","€ 1,807,215","€ 1,807,215",D,22,England,Liverpool,england,2425
Jordan Ayew,"€ 34,754","€ 1,807,215","€ 1,807,215",F,33,Ghana,Leicester,england,2425
Mark Flekken,"€ 34,754","€ 1,807,215","€ 1,807,215",K,31,Netherlands,Brentford,england,2425
Michael Kayode,"€ 34,754","€ 1,807,215","€ 1,807,215",D,20,Italy,Brentford,england,2425
Ben Johnson,"€ 34,754","€ 1,807,215","€ 1,807,215",D,25,England,Ipswich Town,england,2425
Rayan Aït-Nouri,"€ 34,754","€ 1,807,215","€ 1,807,215",D,23,Algeria,Wolverhampton,england,2425
Samuel Iling-Junior,"€ 34,754","€ 1,807,215","€ 1,807,215",F,21,England,Aston Villa,england,2425
David Datro Fofana,"€ 34,754","€ 1,807,215","€ 1,807,215",F,22,Cote d'Ivoire,Chelsea,england,2425
Charlie Taylor,"€ 34,754","€ 1,807,215","€ 1,807,215",D,31,England,Southampton,england,2425
Yerson Mosquera,"€ 34,754","€ 1,807,215","€ 1,807,215",D,23,Colombia,Wolverhampton,england,2425
James Garner,"€ 34,754","€ 1,807,215","€ 1,807,215",M,23,England,Everton,england,2425
Paul Onuachu,"€ 34,754","€ 1,807,215","€ 1,807,215",F,30,Nigeria,Southampton,england,2425
Nathan Collins,"€ 34,754","€ 1,807,215","€ 1,807,215",D,23,Ireland,Brentford,england,2425
Fábio Silva,"€ 34,754","€ 1,807,215","€ 1,807,215",F,22,Portugal,Wolverhampton,england,2425
Asmir Begovic,"€ 34,754","€ 1,807,215","€ 1,807,215",K,37,Bosnia-Herzegovina,Everton,england,2425
Tom Cairney,"€ 34,754","€ 1,807,215","€ 1,807,215",M,34,Scotland,Fulham,england,2425
Vitaly Janelt,"€ 34,754","€ 1,807,215","€ 1,807,215",M,26,Germany,Brentford,england,2425
Samy Morsy,"€ 34,754","€ 1,807,215","€ 1,807,215",M,33,Egypt,Ipswich Town,england,2425
Danilo,"€ 34,754","€ 1,807,215","€ 1,807,215",M,23,Brazil,Nottingham Forest,england,2425
Adam Armstrong,"€ 34,754","€ 1,807,215","€ 1,807,215",F,27,England,Southampton,england,2425
Milos Kerkez,"€ 34,754","€ 1,807,215","€ 1,807,215",D,21,Hungary,Bournemouth,england,2425
Luis Guilherme,"€ 34,754","€ 1,807,215","€ 1,807,215",F,18,Brazil,West Ham,england,2425
Nathan Patterson,"€ 32,437","€ 1,686,734","€ 1,686,734",D,23,Scotland,Everton,england,2425
George Hirst,"€ 31,858","€ 1,656,614","€ 1,656,614",F,25,England,Ipswich Town,england,2425
Evan Ferguson,"€ 31,858","€ 1,656,614","€ 1,656,614",F,20,Ireland,West Ham,england,2425
Evan Ferguson,"€ 31,858","€ 1,656,614","€ 1,656,614",F,19,Ireland,Brighton,england,2425
Kevin Danso,"€ 28,962","€ 1,506,013","€ 1,506,013",D,26,Austria,Tottenham,england,2425
Julián Araujo,"€ 28,962","€ 1,506,013","€ 1,506,013",D,23,Mexico,Bournemouth,england,2425
Gustavo Nunes,"€ 28,962","€ 1,506,013","€ 1,506,013",F,19,Brazil,Brentford,england,2425
Yoane Wissa,"€ 28,962","€ 1,506,013","€ 1,506,013",F,28,Democratic Republic of the Congo,Brentford,england,2425
Diego Gómez,"€ 28,962","€ 1,506,013","€ 1,506,013",M,21,Paraguay,Brighton,england,2425
Djordje Petrovic,"€ 28,962","€ 1,506,013","€ 1,506,013",K,25,Serbia,Chelsea,england,2425
Jeffrey Schlupp,"€ 28,962","€ 1,506,013","€ 1,506,013",M,32,Ghana,Crystal Palace,england,2425
Dwight McNeil,"€ 28,962","€ 1,506,013","€ 1,506,013",F,25,England,Everton,england,2425
Jorge Cuenca,"€ 28,962","€ 1,506,013","€ 1,506,013",D,25,Spain,Fulham,england,2425
Chiedozie Ogbene,"€ 28,962","€ 1,506,013","€ 1,506,013",F,27,Ireland,Ipswich Town,england,2425
Jack Clarke,"€ 28,962","€ 1,506,013","€ 1,506,013",F,24,England,Ipswich Town,england,2425
Jacob Greaves,"€ 28,962","€ 1,506,013","€ 1,506,013",D,24,England,Ipswich Town,england,2425
Jaden Philogene-Bidace,"€ 28,962","€ 1,506,013","€ 1,506,013",F,22,England,Ipswich Town,england,2425
Leif Davis,"€ 28,962","€ 1,506,013","€ 1,506,013",D,25,England,Ipswich Town,england,2425
Sammie Szmodics,"€ 28,962","€ 1,506,013","€ 1,506,013",F,29,Ireland,Ipswich Town,england,2425
Caleb Okoli,"€ 28,962","€ 1,506,013","€ 1,506,013",D,23,Italy,Leicester,england,2425
Facundo Buonanotte,"€ 28,962","€ 1,506,013","€ 1,506,013",F,20,Argentina,Leicester,england,2425
Victor Kristiansen,"€ 28,962","€ 1,506,013","€ 1,506,013",D,22,Denmark,Leicester,england,2425
Rico Lewis,"€ 28,962","€ 1,506,013","€ 1,506,013",D,20,England,Manchester City,england,2425
Kobbie Mainoo,"€ 28,962","€ 1,506,013","€ 1,506,013",M,19,England,Manchester United,england,2425
Anthony Elanga,"€ 28,962","€ 1,506,013","€ 1,506,013",F,22,Sweden,Nottingham Forest,england,2425
Jota Silva,"€ 28,962","€ 1,506,013","€ 1,506,013",F,25,Portugal,Nottingham Forest,england,2425
Will Smallbone,"€ 28,962","€ 1,506,013","€ 1,506,013",M,24,Ireland,Southampton,england,2425
Antonín Kinský,"€ 28,962","€ 1,506,013","€ 1,506,013",K,21,Czech Republic,Tottenham,england,2425
Hugo Bueno,"€ 28,962","€ 1,506,013","€ 1,506,013",D,22,Spain,Wolverhampton,england,2425
Rodrigo Gomes,"€ 28,962","€ 1,506,013","€ 1,506,013",M,21,Portugal,Wolverhampton,england,2425
Daniel Iversen,"€ 23,169","€ 1,204,810","€ 1,204,810",K,27,Denmark,Leicester,england,2425
Jean-Clair Todibo,"€ 23,169","€ 1,204,810","€ 1,204,810",D,25,France,West Ham,england,2425
William Osula,"€ 23,169","€ 1,204,810","€ 1,204,810",F,21,Denmark,Newcastle,england,2425
Carlos Forbs,"€ 23,169","€ 1,204,810","€ 1,204,810",F,20,Portugal,Wolverhampton,england,2425
Mason Holgate,"€ 23,169","€ 1,204,810","€ 1,204,810",D,28,Jamaica,Everton,england,2425
Mateus Fernandes,"€ 23,169","€ 1,204,810","€ 1,204,810",M,20,Portugal,Southampton,england,2425
Sepp van den Berg,"€ 23,169","€ 1,204,810","€ 1,204,810",D,23,Netherlands,Brentford,england,2425
Ross Stewart,"€ 23,169","€ 1,204,810","€ 1,204,810",F,28,Scotland,Southampton,england,2425
Carlos Alcaraz,"€ 23,169","€ 1,204,810","€ 1,204,810",M,22,Argentina,Everton,england,2425
Nathaniel Phillips,"€ 23,169","€ 1,204,810","€ 1,204,810",D,27,England,Liverpool,england,2425
Kyle Walker-Peters,"€ 23,169","€ 1,204,810","€ 1,204,810",D,27,England,Southampton,england,2425
Christian Walton,"€ 23,169","€ 1,204,810","€ 1,204,810",K,29,England,Ipswich Town,england,2425
Liam Delap,"€ 23,169","€ 1,204,810","€ 1,204,810",F,21,England,Ipswich Town,england,2425
Nayef Aguerd,"€ 23,169","€ 1,204,810","€ 1,204,810",D,28,Morocco,West Ham,england,2425
Ibrahim Osman,"€ 23,169","€ 1,204,810","€ 1,204,810",F,20,Ghana,Brighton,england,2425
Jason Steele,"€ 23,169","€ 1,204,810","€ 1,204,810",K,34,England,Brighton,england,2425
Daniel Bentley,"€ 23,169","€ 1,204,810","€ 1,204,810",K,31,England,Wolverhampton,england,2425
Bashir Humphreys,"€ 23,169","€ 1,204,810","€ 1,204,810",D,21,England,Chelsea,england,2425
Tim Iroegbunam,"€ 23,169","€ 1,204,810","€ 1,204,810",M,21,England,Everton,england,2425
Deivid Washington,"€ 23,169","€ 1,204,810","€ 1,204,810",F,19,Brazil,Chelsea,england,2425
Albert Grønbaek,"€ 20,852","€ 1,084,329","€ 1,084,329",M,23,Denmark,Southampton,england,2425
Isaac Hayden,"€ 17,956","€ 933,728","€ 933,728",M,29,Jamaica,Newcastle,england,2425
Christian McFarlane,"€ 17,377","€ 903,608","€ 903,608",D,18,England,Manchester City,england,2425
Armel Bella-Kotchap,"€ 17,377","€ 903,608","€ 903,608",D,23,Germany,Southampton,england,2425
Curtis Jones,"€ 17,377","€ 903,608","€ 903,608",M,24,England,Liverpool,england,2425
Tom McGill,"€ 17,377","€ 903,608","€ 903,608",K,25,Canada,Brighton,england,2425
Ryan Manning,"€ 17,377","€ 903,608","€ 903,608",D,28,Ireland,Southampton,england,2425
Andrey Santos,"€ 17,377","€ 903,608","€ 903,608",M,20,Brazil,Chelsea,england,2425
Chido Obi,"€ 17,377","€ 903,608","€ 903,608",F,17,Denmark,Manchester United,england,2425
Julio Enciso,"€ 17,377","€ 903,608","€ 903,608",F,21,Paraguay,Ipswich Town,england,2425
Luke Cundle,"€ 17,377","€ 903,608","€ 903,608",M,22,England,Wolverhampton,england,2425
Eiran Cashin,"€ 17,377","€ 903,608","€ 903,608",D,23,Ireland,Brighton,england,2425
Ki-Jana Hoever,"€ 17,377","€ 903,608","€ 903,608",D,23,Netherlands,Wolverhampton,england,2425
Jørgen Strand Larsen,"€ 17,377","€ 903,608","€ 903,608",F,24,Norway,Wolverhampton,england,2425
Lewis O'Brien,"€ 17,377","€ 903,608","€ 903,608",M,26,England,Nottingham Forest,england,2425
Andy Irving,"€ 17,377","€ 903,608","€ 903,608",M,24,Scotland,West Ham,england,2425
James McAtee,"€ 17,377","€ 903,608","€ 903,608",F,22,England,Manchester City,england,2425
Enes Ünal,"€ 17,377","€ 903,608","€ 903,608",F,27,Turkey,Bournemouth,england,2425
Rob Holding,"€ 17,377","€ 903,608","€ 903,608",D,29,England,Crystal Palace,england,2425
Romain Esse,"€ 17,377","€ 903,608","€ 903,608",F,19,England,Crystal Palace,england,2425
Wes Foderingham,"€ 17,377","€ 903,608","€ 903,608",K,34,England,West Ham,england,2425
Stefan Bajcetic,"€ 17,377","€ 903,608","€ 903,608",M,20,Spain,Liverpool,england,2425
Ronnie Edwards,"€ 17,377","€ 903,608","€ 903,608",D,21,England,Southampton,england,2425
Pedro Lima,"€ 17,377","€ 903,608","€ 903,608",D,18,Brazil,Wolverhampton,england,2425
Woyo Coulibaly,"€ 17,377","€ 903,608","€ 903,608",D,25,France,Leicester,england,2425
Nathan Wood,"€ 17,377","€ 903,608","€ 903,608",D,22,England,Southampton,england,2425
Julio Enciso,"€ 17,377","€ 903,608","€ 903,608",F,20,Paraguay,Brighton,england,2425
Andrés García,"€ 17,377","€ 903,608","€ 903,608",D,21,Spain,Aston Villa,england,2425
Brandon Austin,"€ 17,377","€ 903,608","€ 903,608",K,26,England,Tottenham,england,2425
Nasser Djiga,"€ 17,377","€ 903,608","€ 903,608",D,22,Burkina Faso,Wolverhampton,england,2425
Enzo Barrenechea,"€ 17,377","€ 903,608","€ 903,608",M,23,Argentina,Aston Villa,england,2425
Yunus Emre Konak,"€ 17,377","€ 903,608","€ 903,608",M,19,Turkey,Brentford,england,2425
Luke Thomas,"€ 17,377","€ 903,608","€ 903,608",D,23,England,Leicester,england,2425
Kasey McAteer,"€ 17,377","€ 903,608","€ 903,608",F,23,Ireland,Leicester,england,2425
Welington,"€ 17,377","€ 903,608","€ 903,608",D,23,Brazil,Southampton,england,2425
Juan Larios,"€ 17,377","€ 903,608","€ 903,608",D,21,Spain,Southampton,england,2425
Yegor Yarmolyuk,"€ 17,377","€ 903,608","€ 903,608",F,21,Ukraine,Brentford,england,2425
Hamza Choudhury,"€ 17,377","€ 903,608","€ 903,608",M,27,Bangladesh,Leicester,england,2425
