,EST. BASE SALARY,EST. BASE SALARY,EST. BASE SALARY,BIO,BIO,BIO,,data_country,data_season
Luis Alberto,"€ 89,038","€ 4,630,000","€ 4,890,308",M,29,Spain,Lazio,italy,2122
Amadou Diawara,"€ 89,038","€ 4,630,000","€ 4,890,308",M,24,Guinea,Roma,italy,2122
Federico Fazio,"€ 89,038","€ 4,630,000","€ 4,890,308",D,34,Argentina,Roma,italy,2122
Olivier Giroud,"€ 86,346","€ 4,490,000","€ 4,742,437",F,35,France,AC Milan,italy,2122
Ante Rebic,"€ 86,346","€ 4,490,000","€ 4,742,437",F,28,Croatia,AC Milan,italy,2122
Henrikh Mkhitaryan,"€ 86,346","€ 4,490,000","€ 4,742,437",F,33,Armenia,Roma,italy,2122
Faouzi Ghoulam,"€ 85,385","€ 4,440,000","€ 4,689,625",D,31,Algeria,Napoli,italy,2122
Giovanni Di Lorenzo,"€ 85,385","€ 4,440,000","€ 4,689,625",D,28,Italy,Napoli,italy,2122
Lucas Leiva,"€ 81,923","€ 4,260,000","€ 4,499,505",M,35,Brazil,Lazio,italy,2122
Matteo Darmian,"€ 78,846","€ 4,100,000","€ 4,330,510",D,32,Italy,Inter Milan,italy,2122
José Callejón,"€ 78,269","€ 4,070,000","€ 4,298,823",F,34,Spain,Fiorentina,italy,2122
Matteo Politano,"€ 78,269","€ 4,070,000","€ 4,298,823",F,28,Italy,Napoli,italy,2122
Elseid Hysaj,"€ 78,269","€ 4,070,000","€ 4,298,823",D,28,Albania,Lazio,italy,2122
Franck Kessié,"€ 78,269","€ 4,070,000","€ 4,298,823",M,25,Cote d'Ivoire,AC Milan,italy,2122
Rick Karsdorp,"€ 78,269","€ 4,070,000","€ 4,298,823",D,26,Netherlands,Roma,italy,2122
Mário Rui,"€ 74,808","€ 3,890,000","€ 4,108,703",D,30,Portugal,Napoli,italy,2122
Diego Godín,"€ 74,038","€ 3,850,000","€ 4,066,454",D,35,Uruguay,Cagliari,italy,2122
Denis Zakaria,"€ 74,038","€ 3,850,000","€ 4,066,454",M,25,Switzerland,Juventus,italy,2122
Lucas Torreira,"€ 74,038","€ 3,850,000","€ 4,066,454",M,25,Uruguay,Fiorentina,italy,2122
Krzysztof Piatek,"€ 74,038","€ 3,850,000","€ 4,066,454",F,26,Poland,Fiorentina,italy,2122
Rui Patrício,"€ 74,038","€ 3,850,000","€ 4,066,454",K,33,Portugal,Roma,italy,2122
Patrick Cutrone,"€ 73,462","€ 3,820,000","€ 4,034,768",F,24,Italy,Empoli,italy,2122
Danilo D'Ambrosio,"€ 71,154","€ 3,700,000","€ 3,908,021",D,33,Italy,Inter Milan,italy,2122
Gianluca Mancini,"€ 71,154","€ 3,700,000","€ 3,908,021",D,25,Italy,Roma,italy,2122
Salvatore Sirigu,"€ 71,154","€ 3,700,000","€ 3,908,021",K,35,Italy,Genoa,italy,2122
Pepe Reina,"€ 71,154","€ 3,700,000","€ 3,908,021",K,39,Spain,Lazio,italy,2122
Andrea Conti,"€ 71,154","€ 3,700,000","€ 3,908,021",D,27,Italy,AC Milan,italy,2122
Andrea Belotti,"€ 71,154","€ 3,700,000","€ 3,908,021",F,28,Italy,Torino,italy,2122
Davide Calabria,"€ 71,154","€ 3,700,000","€ 3,908,021",D,25,Italy,AC Milan,italy,2122
Andrea Conti,"€ 71,154","€ 3,700,000","€ 3,908,021",D,27,Italy,Sampdoria,italy,2122
Stefano Sensi,"€ 71,154","€ 3,700,000","€ 3,908,021",M,26,Italy,Sampdoria,italy,2122
Merih Demiral,"€ 71,154","€ 3,700,000","€ 3,908,021",D,23,Turkey,Atalanta,italy,2122
Stefano Sensi,"€ 71,154","€ 3,700,000","€ 3,908,021",M,26,Italy,Inter Milan,italy,2122
Mattia Caldara,"€ 71,154","€ 3,700,000","€ 3,908,021",D,27,Italy,Venezia,italy,2122
Mike Maignan,"€ 69,038","€ 3,590,000","€ 3,791,837",K,26,France,AC Milan,italy,2122
Mattia Zaccagni,"€ 67,692","€ 3,520,000","€ 3,717,901",F,26,Italy,Lazio,italy,2122
Marko Arnautovic,"€ 66,538","€ 3,460,000","€ 3,654,528",F,32,Austria,Bologna,italy,2122
Duván Zapata,"€ 64,038","€ 3,330,000","€ 3,517,219",F,30,Colombia,Atalanta,italy,2122
Andrea Ranocchia,"€ 64,038","€ 3,330,000","€ 3,517,219",D,33,Italy,Inter Milan,italy,2122
Josip Ilicic,"€ 64,038","€ 3,330,000","€ 3,517,219",F,34,Slovenia,Atalanta,italy,2122
Adam Marusic,"€ 64,038","€ 3,330,000","€ 3,517,219",D,29,Montenegro,Lazio,italy,2122
Bremer,"€ 64,038","€ 3,330,000","€ 3,517,219",D,24,Brazil,Torino,italy,2122
Marash Kumbulla,"€ 64,038","€ 3,330,000","€ 3,517,219",D,21,Albania,Roma,italy,2122
Domenico Berardi,"€ 64,038","€ 3,330,000","€ 3,517,219",F,27,Italy,Sassuolo,italy,2122
Federico Dimarco,"€ 64,038","€ 3,330,000","€ 3,517,219",D,24,Italy,Inter Milan,italy,2122
Bryan Cristante,"€ 64,038","€ 3,330,000","€ 3,517,219",M,26,Italy,Roma,italy,2122
Andrea Petagna,"€ 64,038","€ 3,330,000","€ 3,517,219",F,26,Italy,Napoli,italy,2122
Moise Kean,"€ 61,731","€ 3,210,000","€ 3,390,472",F,21,Italy,Juventus,italy,2122
Diego Demme,"€ 61,731","€ 3,210,000","€ 3,390,472",M,30,Germany,Napoli,italy,2122
Pedro,"€ 61,731","€ 3,210,000","€ 3,390,472",F,34,Spain,Lazio,italy,2122
Nicolás González,"€ 61,731","€ 3,210,000","€ 3,390,472",F,23,Argentina,Fiorentina,italy,2122
Weston McKennie,"€ 61,731","€ 3,210,000","€ 3,390,472",M,23,United States,Juventus,italy,2122
Denzel Dumfries,"€ 61,731","€ 3,210,000","€ 3,390,472",M,25,Netherlands,Inter Milan,italy,2122
Simone Verdi,"€ 60,577","€ 3,150,000","€ 3,327,099",F,29,Italy,Salernitana,italy,2122
Armando Izzo,"€ 60,577","€ 3,150,000","€ 3,327,099",D,29,Italy,Torino,italy,2122
Simone Verdi,"€ 60,577","€ 3,150,000","€ 3,327,099",F,29,Italy,Torino,italy,2122
Diego Falcinelli,"€ 60,577","€ 3,150,000","€ 3,327,099",F,30,Italy,Bologna,italy,2122
Simone Zaza,"€ 60,577","€ 3,150,000","€ 3,327,099",F,30,Italy,Torino,italy,2122
Axel Tuanzebe,"€ 60,000","€ 3,120,000","€ 3,295,412",D,24,England,Napoli,italy,2122
Antonio Sanabria,"€ 56,923","€ 2,960,000","€ 3,126,417",F,25,Paraguay,Torino,italy,2122
Adam Ounas,"€ 56,923","€ 2,960,000","€ 3,126,417",F,25,Algeria,Napoli,italy,2122
Juan Musso,"€ 56,923","€ 2,960,000","€ 3,126,417",K,27,Argentina,Atalanta,italy,2122
Borja Mayoral,"€ 56,731","€ 2,950,000","€ 3,115,855",F,24,Spain,Roma,italy,2122
André Zambo Anguissa,"€ 54,231","€ 2,820,000","€ 2,978,546",M,26,Cameroon,Napoli,italy,2122
Felipe Anderson,"€ 54,231","€ 2,820,000","€ 2,978,546",F,28,Brazil,Lazio,italy,2122
Vedat Muriqi,"€ 54,231","€ 2,820,000","€ 2,978,546",F,27,Kosovo,Lazio,italy,2122
Manuel Lazzari,"€ 53,462","€ 2,780,000","€ 2,936,297",M,28,Italy,Lazio,italy,2122
Giacomo Bonaventura,"€ 53,462","€ 2,780,000","€ 2,936,297",M,32,Italy,Fiorentina,italy,2122
Mattia De Sciglio,"€ 53,462","€ 2,780,000","€ 2,936,297",D,29,Italy,Juventus,italy,2122
Jérémie Boga,"€ 53,462","€ 2,780,000","€ 2,936,297",F,25,Cote d'Ivoire,Atalanta,italy,2122
Nikola Kalinic,"€ 53,462","€ 2,780,000","€ 2,936,297",F,34,Croatia,Hellas Verona,italy,2122
Davide Santon,"€ 53,462","€ 2,780,000","€ 2,936,297",D,31,Italy,Roma,italy,2122
Nikola Maksimovic,"€ 53,462","€ 2,780,000","€ 2,936,297",D,30,Serbia,Genoa,italy,2122
Ismaël Bennacer,"€ 53,462","€ 2,780,000","€ 2,936,297",M,24,Algeria,AC Milan,italy,2122
Roberto Gagliardini,"€ 53,462","€ 2,780,000","€ 2,936,297",M,27,Italy,Inter Milan,italy,2122
Marko Rog,"€ 53,462","€ 2,780,000","€ 2,936,297",M,26,Croatia,Cagliari,italy,2122
Ricardo Rodríguez,"€ 53,462","€ 2,780,000","€ 2,936,297",D,29,Switzerland,Torino,italy,2122
Fabián Ruiz,"€ 53,462","€ 2,780,000","€ 2,936,297",M,25,Spain,Napoli,italy,2122
Samu Castillejo,"€ 53,462","€ 2,780,000","€ 2,936,297",F,27,Spain,AC Milan,italy,2122
Giovanni Simeone,"€ 53,462","€ 2,780,000","€ 2,936,297",F,26,Argentina,Hellas Verona,italy,2122
Aleksey Miranchuk,"€ 53,462","€ 2,780,000","€ 2,936,297",F,26,Russia,Atalanta,italy,2122
Marko Pjaca,"€ 53,462","€ 2,780,000","€ 2,936,297",F,26,Croatia,Torino,italy,2122
Mattia Perin,"€ 53,462","€ 2,780,000","€ 2,936,297",K,29,Italy,Juventus,italy,2122
Aleksandar Kolarov,"€ 53,462","€ 2,780,000","€ 2,936,297",D,36,Serbia,Inter Milan,italy,2122
Gaetano Castrovilli,"€ 49,808","€ 2,590,000","€ 2,735,615",M,24,Italy,Fiorentina,italy,2122
Karol Linetty,"€ 49,808","€ 2,590,000","€ 2,735,615",F,27,Poland,Torino,italy,2122
Leonardo Mancuso,"€ 49,808","€ 2,590,000","€ 2,735,615",F,29,Italy,Empoli,italy,2122
Danilo Cataldi,"€ 49,808","€ 2,590,000","€ 2,735,615",M,27,Italy,Lazio,italy,2122
Leonardo Pavoletti,"€ 49,808","€ 2,590,000","€ 2,735,615",F,33,Italy,Cagliari,italy,2122
João Pedro,"€ 49,808","€ 2,590,000","€ 2,735,615",F,29,Italy,Cagliari,italy,2122
Tomás Rincón,"€ 49,808","€ 2,590,000","€ 2,735,615",M,34,Venezuela,Sampdoria,italy,2122
Tomás Rincón,"€ 49,808","€ 2,590,000","€ 2,735,615",M,33,Venezuela,Torino,italy,2122
Daniele Baselli,"€ 49,808","€ 2,590,000","€ 2,735,615",M,29,Italy,Torino,italy,2122
Carles Pérez,"€ 49,231","€ 2,560,000","€ 2,703,928",F,23,Spain,Roma,italy,2122
Fikayo Tomori,"€ 49,231","€ 2,560,000","€ 2,703,928",D,24,England,AC Milan,italy,2122
Gianluca Busio,"€ 49,231","€ 2,560,000","€ 2,703,928",M,19,United States,Venezia,italy,2122
Antonio Candreva,"€ 46,346","€ 2,410,000","€ 2,545,495",M,34,Italy,Sampdoria,italy,2122
Marco Benassi,"€ 46,346","€ 2,410,000","€ 2,545,495",M,27,Italy,Empoli,italy,2122
Marco Benassi,"€ 46,346","€ 2,410,000","€ 2,545,495",M,26,Italy,Fiorentina,italy,2122
Hernani,"€ 46,346","€ 2,410,000","€ 2,545,495",M,27,Brazil,Genoa,italy,2122
Alfred Duncan,"€ 46,346","€ 2,410,000","€ 2,545,495",M,28,Ghana,Fiorentina,italy,2122
Luca Pellegrini,"€ 46,346","€ 2,410,000","€ 2,545,495",D,22,Italy,Juventus,italy,2122
Sandro Tonali,"€ 46,346","€ 2,410,000","€ 2,545,495",M,21,Italy,AC Milan,italy,2122
Luis Muriel,"€ 44,423","€ 2,310,000","€ 2,439,873",F,30,Colombia,Atalanta,italy,2122
Amir Rrahmani,"€ 44,423","€ 2,310,000","€ 2,439,873",D,27,Kosovo,Napoli,italy,2122
Stefan Radu,"€ 42,692","€ 2,220,000","€ 2,344,813",D,35,Romania,Lazio,italy,2122
Joel Obi,"€ 42,692","€ 2,220,000","€ 2,344,813",M,30,Nigeria,Salernitana,italy,2122
Dalbert,"€ 42,692","€ 2,220,000","€ 2,344,813",D,28,Brazil,Cagliari,italy,2122
Fabio Quagliarella,"€ 42,692","€ 2,220,000","€ 2,344,813",F,39,Italy,Sampdoria,italy,2122
Thomas Strakosha,"€ 42,692","€ 2,220,000","€ 2,344,813",K,26,Albania,Lazio,italy,2122
Viktor Kovalenko,"€ 42,692","€ 2,220,000","€ 2,344,813",F,25,Ukraine,Spezia,italy,2122
Cristiano Biraghi,"€ 42,692","€ 2,220,000","€ 2,344,813",D,29,Italy,Fiorentina,italy,2122
Domenico Criscito,"€ 42,692","€ 2,220,000","€ 2,344,813",D,35,Italy,Genoa,italy,2122
Mohamed Fares,"€ 42,692","€ 2,220,000","€ 2,344,813",M,25,Algeria,Torino,italy,2122
Mohamed Fares,"€ 42,692","€ 2,220,000","€ 2,344,813",M,25,Algeria,Genoa,italy,2122
Stefano Sturaro,"€ 42,692","€ 2,220,000","€ 2,344,813",M,28,Italy,Genoa,italy,2122
Álvaro Odriozola,"€ 41,923","€ 2,180,000","€ 2,302,564",D,26,Spain,Fiorentina,italy,2122
Aleksandr Kokorin,"€ 41,923","€ 2,180,000","€ 2,302,564",F,30,Russia,Fiorentina,italy,2122
Arthur Cabral,"€ 41,923","€ 2,180,000","€ 2,302,564",F,23,Brazil,Fiorentina,italy,2122
Jonathan Ikoné,"€ 41,923","€ 2,180,000","€ 2,302,564",F,23,France,Fiorentina,italy,2122
Matija Nastasic,"€ 39,423","€ 2,050,000","€ 2,165,255",D,28,Serbia,Fiorentina,italy,2122
Roberto Soriano,"€ 39,423","€ 2,050,000","€ 2,165,255",F,30,Italy,Bologna,italy,2122
Nicola Sansone,"€ 39,423","€ 2,050,000","€ 2,165,255",F,30,Italy,Bologna,italy,2122
Toma Basic,"€ 39,423","€ 2,050,000","€ 2,165,255",M,25,Croatia,Lazio,italy,2122
Stanislav Lobotka,"€ 39,423","€ 2,050,000","€ 2,165,255",M,27,Slovakia,Napoli,italy,2122
Nahitan Nández,"€ 39,423","€ 2,050,000","€ 2,165,255",M,26,Uruguay,Cagliari,italy,2122
Riccardo Orsolini,"€ 39,231","€ 2,040,000","€ 2,154,693",F,25,Italy,Bologna,italy,2122
Albin Ekdal,"€ 39,231","€ 2,040,000","€ 2,154,693",M,32,Sweden,Sampdoria,italy,2122
Rade Krunic,"€ 39,231","€ 2,040,000","€ 2,154,693",M,28,Bosnia-Herzegovina,AC Milan,italy,2122
Eldor Shomurodov,"€ 36,923","€ 1,920,000","€ 2,027,946",F,26,Uzbekistan,Roma,italy,2122
Brahim Díaz,"€ 36,923","€ 1,920,000","€ 2,027,946",F,22,Spain,AC Milan,italy,2122
Gary Medel,"€ 36,923","€ 1,920,000","€ 2,027,946",D,34,Chile,Bologna,italy,2122
Roger Ibañez,"€ 36,923","€ 1,920,000","€ 2,027,946",D,23,Brazil,Roma,italy,2122
Franck Ribéry,"€ 36,923","€ 1,920,000","€ 2,027,946",F,38,France,Salernitana,italy,2122
Nadiem Amiri,"€ 36,923","€ 1,920,000","€ 2,027,946",F,25,Germany,Genoa,italy,2122
Sofyan Amrabat,"€ 36,923","€ 1,920,000","€ 2,027,946",M,25,Morocco,Fiorentina,italy,2122
Eljif Elmas,"€ 36,923","€ 1,920,000","€ 2,027,946",M,22,North Macedonia,Napoli,italy,2122
Simon Kjaer,"€ 36,923","€ 1,920,000","€ 2,027,946",D,32,Denmark,AC Milan,italy,2122
Teun Koopmeiners,"€ 36,923","€ 1,920,000","€ 2,027,946",M,23,Netherlands,Atalanta,italy,2122
Dennis Praet,"€ 36,923","€ 1,920,000","€ 2,027,946",M,27,Belgium,Torino,italy,2122
Alessio Cragno,"€ 35,577","€ 1,850,000","€ 1,954,011",K,27,Italy,Cagliari,italy,2122
Matteo Cancellieri,"€ 35,577","€ 1,850,000","€ 1,954,011",F,19,Italy,Hellas Verona,italy,2122
Nicolò Rovella,"€ 35,577","€ 1,850,000","€ 1,954,011",M,20,Italy,Genoa,italy,2122
Ionut Radu,"€ 35,577","€ 1,850,000","€ 1,954,011",K,24,Romania,Inter Milan,italy,2122
Simy,"€ 35,577","€ 1,850,000","€ 1,954,011",F,29,Nigeria,Salernitana,italy,2122
Federico Bonazzoli,"€ 35,577","€ 1,850,000","€ 1,954,011",F,24,Italy,Salernitana,italy,2122
Federico Santander,"€ 35,577","€ 1,850,000","€ 1,954,011",F,30,Paraguay,Bologna,italy,2122
Samuele Ricci,"€ 35,577","€ 1,850,000","€ 1,954,011",M,20,Italy,Torino,italy,2122
Sebastiano Luperto,"€ 35,577","€ 1,850,000","€ 1,954,011",D,25,Italy,Empoli,italy,2122
Samuele Ricci,"€ 35,577","€ 1,850,000","€ 1,954,011",M,20,Italy,Empoli,italy,2122
Cristian Ansaldi,"€ 35,577","€ 1,850,000","€ 1,954,011",D,35,Argentina,Torino,italy,2122
Jordan Lukaku,"€ 35,577","€ 1,850,000","€ 1,954,011",D,27,Belgium,Lazio,italy,2122
Riccardo Saponara,"€ 35,577","€ 1,850,000","€ 1,954,011",F,30,Italy,Fiorentina,italy,2122
Mario Pasalic,"€ 35,577","€ 1,850,000","€ 1,954,011",M,26,Croatia,Atalanta,italy,2122
Etrit Berisha,"€ 35,577","€ 1,850,000","€ 1,954,011",K,32,Albania,Torino,italy,2122
Lorenzo Tonelli,"€ 35,577","€ 1,850,000","€ 1,954,011",D,32,Italy,Empoli,italy,2122
Patric,"€ 35,577","€ 1,850,000","€ 1,954,011",D,28,Spain,Lazio,italy,2122
Riza Durmisi,"€ 35,577","€ 1,850,000","€ 1,954,011",D,27,Denmark,Lazio,italy,2122
Marten de Roon,"€ 35,577","€ 1,850,000","€ 1,954,011",M,30,Netherlands,Atalanta,italy,2122
Alex Meret,"€ 35,577","€ 1,850,000","€ 1,954,011",K,24,Italy,Napoli,italy,2122
Kevin Bonifazi,"€ 35,577","€ 1,850,000","€ 1,954,011",D,25,Italy,Bologna,italy,2122
Ola Aina,"€ 35,577","€ 1,850,000","€ 1,954,011",D,25,Nigeria,Torino,italy,2122
Andrea Pinamonti,"€ 35,577","€ 1,850,000","€ 1,954,011",F,22,Italy,Empoli,italy,2122
Andrea Consigli,"€ 35,577","€ 1,850,000","€ 1,954,011",K,35,Italy,Sassuolo,italy,2122
Simone Romagnoli,"€ 35,577","€ 1,850,000","€ 1,954,011",D,31,Italy,Empoli,italy,2122
Luca Ceppitelli,"€ 35,577","€ 1,850,000","€ 1,954,011",D,32,Italy,Cagliari,italy,2122
Junior Messias,"€ 35,577","€ 1,850,000","€ 1,954,011",F,30,Brazil,AC Milan,italy,2122
Rafael Tolói,"€ 35,577","€ 1,850,000","€ 1,954,011",D,31,Italy,Atalanta,italy,2122
Juan Jesus,"€ 35,577","€ 1,850,000","€ 1,954,011",D,30,Brazil,Napoli,italy,2122
Diego Farias,"€ 35,577","€ 1,850,000","€ 1,954,011",F,31,Brazil,Cagliari,italy,2122
Alex Ferrari,"€ 35,577","€ 1,850,000","€ 1,954,011",D,27,Italy,Sampdoria,italy,2122
Gonzalo Escalante,"€ 34,423","€ 1,790,000","€ 1,890,637",M,28,Argentina,Lazio,italy,2122
Rafael Leão,"€ 34,423","€ 1,790,000","€ 1,890,637",F,22,Portugal,AC Milan,italy,2122
Gastón Pereiro,"€ 34,423","€ 1,790,000","€ 1,890,637",F,26,Uruguay,Cagliari,italy,2122
Milan Badelj,"€ 34,423","€ 1,790,000","€ 1,890,637",M,32,Croatia,Genoa,italy,2122
David Ospina,"€ 34,423","€ 1,790,000","€ 1,890,637",K,33,Colombia,Napoli,italy,2122
Omar Colley,"€ 33,846","€ 1,760,000","€ 1,858,951",D,29,The Gambia,Sampdoria,italy,2122
Kevin Strootman,"€ 32,115","€ 1,670,000","€ 1,763,891",M,31,Netherlands,Cagliari,italy,2122
Lorenzo De Silvestri,"€ 32,115","€ 1,670,000","€ 1,763,891",D,33,Italy,Bologna,italy,2122
Gianluca Caprari,"€ 32,115","€ 1,670,000","€ 1,763,891",F,28,Italy,Hellas Verona,italy,2122
Davide Zappacosta,"€ 32,115","€ 1,670,000","€ 1,763,891",D,29,Italy,Atalanta,italy,2122
Sérgio Oliveira,"€ 32,115","€ 1,670,000","€ 1,763,891",M,29,Portugal,Roma,italy,2122
Andrea La Mantia,"€ 32,115","€ 1,670,000","€ 1,763,891",F,30,Italy,Empoli,italy,2122
Alberto Grassi,"€ 32,115","€ 1,670,000","€ 1,763,891",M,26,Italy,Cagliari,italy,2122
Erick Pulgar,"€ 32,115","€ 1,670,000","€ 1,763,891",M,28,Chile,Fiorentina,italy,2122
Luigi Sepe,"€ 32,115","€ 1,670,000","€ 1,763,891",K,30,Italy,Salernitana,italy,2122
