,EST. BASE SALARY,EST. BASE SALARY,EST. BASE SALARY,BIO,BIO,BIO,,data_country,data_season
Takumi Minamino,"€ 66,346","€ 3,450,000","€ 3,450,000",F,29,Japan,Monaco,france,2324
Thilo Kehrer,"€ 66,346","€ 3,450,000","€ 3,450,000",D,27,Germany,Monaco,france,2324
Breel Embolo,"€ 66,346","€ 3,450,000","€ 3,450,000",F,26,Switzerland,Monaco,france,2324
Maxence Caqueret,"€ 64,615","€ 3,360,000","€ 3,360,000",M,23,France,Lyon,france,2324
Jonathan Clauss,"€ 63,462","€ 3,300,000","€ 3,300,000",D,31,France,Marseille,france,2324
Lucas Beraldo,"€ 62,885","€ 3,270,000","€ 3,270,000",D,20,Brazil,PSG,france,2324
Danilo Pereira,"€ 61,538","€ 3,200,000","€ 3,200,000",D,32,Portugal,PSG,france,2324
Samuel Umtiti,"€ 61,538","€ 3,200,000","€ 3,200,000",D,30,France,Lille,france,2324
Mohammed Salisu,"€ 59,615","€ 3,100,000","€ 3,100,000",D,24,Ghana,Monaco,france,2324
Amine Harit,"€ 59,615","€ 3,100,000","€ 3,100,000",F,26,Morocco,Marseille,france,2324
Vitinha,"€ 57,692","€ 3,000,000","€ 3,000,000",F,23,Portugal,Marseille,france,2324
Wahbi Khazri,"€ 57,692","€ 3,000,000","€ 3,000,000",F,32,Tunisia,Montpellier,france,2324
Elye Wahi,"€ 57,692","€ 3,000,000","€ 3,000,000",F,21,France,Lens,france,2324
Brice Samba,"€ 57,692","€ 3,000,000","€ 3,000,000",K,29,France,Lens,france,2324
Martin Terrier,"€ 57,692","€ 3,000,000","€ 3,000,000",F,26,France,Rennes,france,2324
Krépin Diatta,"€ 57,500","€ 2,990,000","€ 2,990,000",F,24,Senegal,Monaco,france,2324
Vanderson,"€ 57,500","€ 2,990,000","€ 2,990,000",D,22,Brazil,Monaco,france,2324
Ainsley Maitland-Niles,"€ 55,962","€ 2,910,000","€ 2,910,000",M,26,England,Lyon,france,2324
Adrien Thomasson,"€ 55,962","€ 2,910,000","€ 2,910,000",F,30,France,Lens,france,2324
Sofiane Diop,"€ 55,962","€ 2,910,000","€ 2,910,000",F,23,Morocco,Nice,france,2324
Caio Henrique,"€ 55,192","€ 2,870,000","€ 2,870,000",D,26,Brazil,Monaco,france,2324
Folarin Balogun,"€ 55,192","€ 2,870,000","€ 2,870,000",F,22,United States,Monaco,france,2324
Adam Ounas,"€ 52,500","€ 2,730,000","€ 2,730,000",F,27,Algeria,Lille,france,2324
Jean Onana,"€ 52,500","€ 2,730,000","€ 2,730,000",M,24,Cameroon,Marseille,france,2324
Nicolás Tagliafico,"€ 52,500","€ 2,730,000","€ 2,730,000",D,31,Argentina,Lyon,france,2324
Morgan Sanson,"€ 50,000","€ 2,600,000","€ 2,600,000",M,29,France,Nice,france,2324
Valentin Rosier,"€ 49,038","€ 2,550,000","€ 2,550,000",D,27,France,Nice,france,2324
Tiemoué Bakayoko,"€ 48,077","€ 2,500,000","€ 2,500,000",M,29,France,Lorient,france,2324
Duje Caleta-Car,"€ 46,538","€ 2,420,000","€ 2,420,000",D,27,Croatia,Lyon,france,2324
Moses Simon,"€ 46,154","€ 2,400,000","€ 2,400,000",F,28,Nigeria,Nantes,france,2324
Terem Moffi,"€ 45,385","€ 2,360,000","€ 2,360,000",F,24,Nigeria,Nice,france,2324
Youssouf Ndayishimiye,"€ 45,385","€ 2,360,000","€ 2,360,000",M,25,Burundi,Nice,france,2324
Romain Del Castillo,"€ 45,385","€ 2,360,000","€ 2,360,000",F,27,France,Brest,france,2324
Benjamin Bourigeaud,"€ 43,846","€ 2,280,000","€ 2,280,000",M,30,France,Rennes,france,2324
Steve Mandanda,"€ 43,846","€ 2,280,000","€ 2,280,000",K,38,France,Rennes,france,2324
Samuel Gigot,"€ 43,654","€ 2,270,000","€ 2,270,000",D,30,France,Marseille,france,2324
Rasmus Nicolaisen,"€ 41,923","€ 2,180,000","€ 2,180,000",D,27,Denmark,Toulouse,france,2324
Malick Fofana,"€ 41,923","€ 2,180,000","€ 2,180,000",M,18,Belgium,Lyon,france,2324
Pierre Lees-Melou,"€ 41,923","€ 2,180,000","€ 2,180,000",M,30,France,Brest,france,2324
Enzo Le Fée,"€ 41,923","€ 2,180,000","€ 2,180,000",F,23,France,Rennes,france,2324
Laurent Abergel,"€ 41,923","€ 2,180,000","€ 2,180,000",M,31,France,Lorient,france,2324
Benjamin André,"€ 41,538","€ 2,160,000","€ 2,160,000",M,33,France,Lille,france,2324
Sergio Rico,"€ 39,423","€ 2,050,000","€ 2,050,000",K,30,Spain,PSG,france,2324
Rubén Blanco,"€ 38,462","€ 2,000,000","€ 2,000,000",K,28,Spain,Marseille,france,2324
Wesley Saïd,"€ 38,462","€ 2,000,000","€ 2,000,000",F,28,France,Lens,france,2324
Baptiste Santamaria,"€ 38,462","€ 2,000,000","€ 2,000,000",M,28,France,Rennes,france,2324
Iliman Ndiaye,"€ 38,462","€ 2,000,000","€ 2,000,000",F,23,Senegal,Marseille,france,2324
Imrân Louza,"€ 37,885","€ 1,970,000","€ 1,970,000",M,24,Morocco,Lorient,france,2324
Jonathan David,"€ 37,500","€ 1,950,000","€ 1,950,000",F,24,Canada,Lille,france,2324
Ivan Cavaleiro,"€ 35,577","€ 1,850,000","€ 1,850,000",F,30,Angola,Lille,france,2324
Wilfried Stephane Singo,"€ 35,385","€ 1,840,000","€ 1,840,000",D,23,Cote d'Ivoire,Monaco,france,2324
Alexsandro,"€ 35,000","€ 1,820,000","€ 1,820,000",D,24,Brazil,Lille,france,2324
Orel Mangala,"€ 35,000","€ 1,820,000","€ 1,820,000",M,25,Belgium,Lyon,france,2324
Yann Karamoh,"€ 35,000","€ 1,820,000","€ 1,820,000",F,25,France,Montpellier,france,2324
Benjamin Lecomte,"€ 35,000","€ 1,820,000","€ 1,820,000",K,32,France,Montpellier,france,2324
Deiver Machado,"€ 35,000","€ 1,820,000","€ 1,820,000",D,30,Colombia,Lens,france,2324
Yvon Mvogo,"€ 35,000","€ 1,820,000","€ 1,820,000",K,29,Switzerland,Lorient,france,2324
Florian Sotoca,"€ 35,000","€ 1,820,000","€ 1,820,000",F,33,France,Lens,france,2324
Marquinhos,"€ 35,000","€ 1,820,000","€ 1,820,000",F,20,Brazil,Nantes,france,2324
Nabil Bentaleb,"€ 35,000","€ 1,820,000","€ 1,820,000",M,29,Algeria,Lille,france,2324
Romain Perraud,"€ 35,000","€ 1,820,000","€ 1,820,000",D,26,France,Nice,france,2324
Clinton Mata,"€ 35,000","€ 1,820,000","€ 1,820,000",D,31,Angola,Lyon,france,2324
Gift Emmanuel Orban,"€ 35,000","€ 1,820,000","€ 1,820,000",F,21,Nigeria,Lyon,france,2324
Angelo Fulgini,"€ 35,000","€ 1,820,000","€ 1,820,000",F,27,France,Lens,france,2324
Mohamed Bayo,"€ 34,615","€ 1,800,000","€ 1,800,000",F,25,Guinea,Le Havre,france,2324
Youcef Atal,"€ 34,615","€ 1,800,000","€ 1,800,000",D,27,Algeria,Nice,france,2324
Daler Kuzyaev,"€ 34,615","€ 1,800,000","€ 1,800,000",M,31,Russia,Le Havre,france,2324
Ismaily,"€ 34,615","€ 1,800,000","€ 1,800,000",D,34,Brazil,Lille,france,2324
Guillermo Maripán,"€ 34,615","€ 1,800,000","€ 1,800,000",D,29,Chile,Monaco,france,2324
Mostafa Mohamed,"€ 34,038","€ 1,770,000","€ 1,770,000",F,26,Egypt,Nantes,france,2324
Florent Mollet,"€ 31,538","€ 1,640,000","€ 1,640,000",F,32,France,Nantes,france,2324
Joseph Okumu,"€ 31,538","€ 1,640,000","€ 1,640,000",D,26,Kenya,Reims,france,2324
Facundo Medina,"€ 31,538","€ 1,640,000","€ 1,640,000",D,24,Argentina,Lens,france,2324
Keito Nakamura,"€ 31,538","€ 1,640,000","€ 1,640,000",F,23,Japan,Reims,france,2324
Przemyslaw Frankowski,"€ 29,808","€ 1,550,000","€ 1,550,000",M,28,Poland,Lens,france,2324
Hicham Boudaoui,"€ 29,808","€ 1,550,000","€ 1,550,000",M,24,Algeria,Nice,france,2324
André Ayew,"€ 28,846","€ 1,500,000","€ 1,500,000",F,34,Ghana,Le Havre,france,2324
Ruben Aguilar,"€ 28,846","€ 1,500,000","€ 1,500,000",D,30,France,Lens,france,2324
Arnaud Kalimuendo,"€ 28,846","€ 1,500,000","€ 1,500,000",F,22,France,Rennes,france,2324
Kevin Danso,"€ 28,846","€ 1,500,000","€ 1,500,000",D,25,Austria,Lens,france,2324
Mohamed Daramy,"€ 28,846","€ 1,500,000","€ 1,500,000",F,22,Denmark,Reims,france,2324
Alban Lafont,"€ 28,846","€ 1,500,000","€ 1,500,000",K,25,France,Nantes,france,2324
Jordan Amavi,"€ 28,846","€ 1,500,000","€ 1,500,000",D,29,France,Brest,france,2324
Ângelo Gabriel,"€ 28,846","€ 1,500,000","€ 1,500,000",F,19,Brazil,Strasbourg,france,2324
Pape Gueye,"€ 28,846","€ 1,500,000","€ 1,500,000",M,25,Senegal,Marseille,france,2324
Jordan Amavi,"€ 28,846","€ 1,500,000","€ 1,500,000",D,29,France,Marseille,france,2324
Gautier Lloris,"€ 27,885","€ 1,450,000","€ 1,450,000",D,28,France,Le Havre,france,2324
Hugo Magnetti,"€ 27,885","€ 1,450,000","€ 1,450,000",M,25,France,Brest,france,2324
Silvan Hefti,"€ 27,885","€ 1,450,000","€ 1,450,000",D,26,Switzerland,Montpellier,france,2324
Jean-Victor Makengo,"€ 27,885","€ 1,450,000","€ 1,450,000",M,25,France,Lorient,france,2324
Abdoulaye Touré,"€ 27,885","€ 1,450,000","€ 1,450,000",M,29,Guinea,Le Havre,france,2324
Rémy Cabella,"€ 27,692","€ 1,440,000","€ 1,440,000",F,33,France,Lille,france,2324
Jordan Ferri,"€ 27,692","€ 1,440,000","€ 1,440,000",M,31,France,Montpellier,france,2324
Nuno Mendes,"€ 27,692","€ 1,440,000","€ 1,440,000",D,21,Portugal,PSG,france,2324
Myron Boadu,"€ 27,115","€ 1,410,000","€ 1,410,000",F,22,Netherlands,Monaco,france,2324
Kévin Gameiro,"€ 26,923","€ 1,400,000","€ 1,400,000",F,36,France,Strasbourg,france,2324
Nicolas Pallois,"€ 25,385","€ 1,320,000","€ 1,320,000",D,36,France,Nantes,france,2324
Téji Savanier,"€ 25,385","€ 1,320,000","€ 1,320,000",F,32,France,Montpellier,france,2324
Radoslaw Majecki,"€ 25,385","€ 1,320,000","€ 1,320,000",K,24,Poland,Monaco,france,2324
Azor Matusiwa,"€ 25,000","€ 1,300,000","€ 1,300,000",M,25,Netherlands,Rennes,france,2324
Nampalys Mendy,"€ 25,000","€ 1,300,000","€ 1,300,000",M,31,Senegal,Lens,france,2324
Frédéric Guilbert,"€ 24,615","€ 1,280,000","€ 1,280,000",D,29,France,Strasbourg,france,2324
Habib Diarra,"€ 24,615","€ 1,280,000","€ 1,280,000",F,20,France,Strasbourg,france,2324
Aron Dønnum,"€ 24,423","€ 1,270,000","€ 1,270,000",F,25,Norway,Toulouse,france,2324
Fabien Centonze,"€ 24,423","€ 1,270,000","€ 1,270,000",D,27,France,Nantes,france,2324
Amine Gouiri,"€ 23,077","€ 1,200,000","€ 1,200,000",F,23,Algeria,Rennes,france,2324
Yunis Abdelhamid,"€ 23,077","€ 1,200,000","€ 1,200,000",D,36,Morocco,Reims,france,2324
Óscar Estupiñán,"€ 23,077","€ 1,200,000","€ 1,200,000",F,26,Colombia,Metz,france,2324
Alexis Claude-Maurice,"€ 23,077","€ 1,200,000","€ 1,200,000",F,25,France,Nice,france,2324
Junya Ito,"€ 23,077","€ 1,200,000","€ 1,200,000",F,30,Japan,Reims,france,2324
Azor Matusiwa,"€ 23,077","€ 1,200,000","€ 1,200,000",M,25,Netherlands,Reims,france,2324
Edon Zhegrova,"€ 23,077","€ 1,200,000","€ 1,200,000",F,24,Kosovo,Lille,france,2324
Mohamed Camara,"€ 23,077","€ 1,200,000","€ 1,200,000",M,24,Mali,Monaco,france,2324
Quentin Merlin,"€ 23,077","€ 1,200,000","€ 1,200,000",D,21,France,Marseille,france,2324
Romain Faivre,"€ 23,077","€ 1,200,000","€ 1,200,000",M,25,France,Lorient,france,2324
Jeffinho,"€ 23,077","€ 1,200,000","€ 1,200,000",F,23,Brazil,Lyon,france,2324
Jeff Reine-Adélaïde,"€ 23,077","€ 1,200,000","€ 1,200,000",F,25,France,Lyon,france,2324
Arnau Tenas,"€ 23,077","€ 1,200,000","€ 1,200,000",K,22,Spain,PSG,france,2324
Jean-Clair Todibo,"€ 22,692","€ 1,180,000","€ 1,180,000",D,24,France,Nice,france,2324
Alidu Seidu,"€ 22,692","€ 1,180,000","€ 1,180,000",D,23,Ghana,Rennes,france,2324
Emanuel Emegha,"€ 22,692","€ 1,180,000","€ 1,180,000",F,20,Netherlands,Strasbourg,france,2324
Nicolas Cozza,"€ 22,115","€ 1,150,000","€ 1,150,000",D,25,France,Nantes,france,2324
Philipp Köhn,"€ 22,115","€ 1,150,000","€ 1,150,000",K,25,Switzerland,Monaco,france,2324
Lucas Chevalier,"€ 21,923","€ 1,140,000","€ 1,140,000",K,22,France,Lille,france,2324
Fabian Rieder,"€ 21,154","€ 1,100,000","€ 1,100,000",F,21,Switzerland,Rennes,france,2324
Eray Cömert,"€ 21,154","€ 1,100,000","€ 1,100,000",D,25,Switzerland,Nantes,france,2324
Faris Moumbagna,"€ 21,154","€ 1,100,000","€ 1,100,000",F,23,Cameroon,Marseille,france,2324
Aiyegun Tosin,"€ 20,962","€ 1,090,000","€ 1,090,000",F,25,Benin,Lorient,france,2324
Kelvin Amian,"€ 20,962","€ 1,090,000","€ 1,090,000",D,25,France,Nantes,france,2324
Niklas Schmidt,"€ 20,962","€ 1,090,000","€ 1,090,000",F,25,Germany,Toulouse,france,2324
Frank Magri,"€ 20,962","€ 1,090,000","€ 1,090,000",F,24,Cameroon,Toulouse,france,2324
Maxime Busi,"€ 20,962","€ 1,090,000","€ 1,090,000",D,24,Belgium,Reims,france,2324
Maxime Colin,"€ 20,962","€ 1,090,000","€ 1,090,000",D,32,France,Metz,france,2324
Tino Kadewere,"€ 20,769","€ 1,080,000","€ 1,080,000",F,28,Zimbabwe,Nantes,france,2324
Matz Sels,"€ 20,769","€ 1,080,000","€ 1,080,000",K,31,Belgium,Strasbourg,france,2324
Ibrahim Salah,"€ 20,769","€ 1,080,000","€ 1,080,000",F,22,Morocco,Rennes,france,2324
Tino Kadewere,"€ 20,769","€ 1,080,000","€ 1,080,000",F,27,Zimbabwe,Lyon,france,2324
Yusuf Yazıcı,"€ 20,192","€ 1,050,000","€ 1,050,000",F,27,Turkey,Lille,france,2324
Georges Mikautadze,"€ 20,000","€ 1,040,000","€ 1,040,000",F,23,Georgia,Metz,france,2324
Michael Murillo,"€ 19,231","€ 1,000,000","€ 1,000,000",D,27,Panama,Marseille,france,2324
Hákon Arnar Haraldsson,"€ 19,231","€ 1,000,000","€ 1,000,000",F,20,Iceland,Lille,france,2324
Ronaël Pierre-Gabriel,"€ 19,231","€ 1,000,000","€ 1,000,000",D,25,France,Nantes,france,2324
Benjamin Stambouli,"€ 19,231","€ 1,000,000","€ 1,000,000",M,33,France,Reims,france,2324
Eduard Sobol,"€ 19,231","€ 1,000,000","€ 1,000,000",D,28,Ukraine,Strasbourg,france,2324
Adryelson,"€ 19,231","€ 1,000,000","€ 1,000,000",D,25,Brazil,Lyon,france,2324
Adrien Truffert,"€ 19,231","€ 1,000,000","€ 1,000,000",D,22,France,Rennes,france,2324
Leonardo Balerdi,"€ 19,038","€ 990,000","€ 990,000",D,25,Argentina,Marseille,france,2324
Jean-Eudes Aholou,"€ 17,885","€ 930,000","€ 930,000",M,29,Cote d'Ivoire,Strasbourg,france,2324
Ignatius Ganago,"€ 17,500","€ 910,000","€ 910,000",F,24,Cameroon,Nantes,france,2324
Marco Bizot,"€ 17,500","€ 910,000","€ 910,000",K,32,Netherlands,Brest,france,2324
Jean-Charles Castelletto,"€ 17,500","€ 910,000","€ 910,000",D,29,Cameroon,Nantes,france,2324
Igor Silva,"€ 17,500","€ 910,000","€ 910,000",D,27,Brazil,Lorient,france,2324
Maxime Dupé,"€ 17,500","€ 910,000","€ 910,000",K,30,France,Nice,france,2324
Jérémy Le Douaron,"€ 17,500","€ 910,000","€ 910,000",F,25,France,Brest,france,2324
Montassar Talbi,"€ 17,500","€ 910,000","€ 910,000",D,25,Tunisia,Lorient,france,2324
Adson,"€ 17,308","€ 900,000","€ 900,000",F,22,Brazil,Nantes,france,2324
Abakar Sylla,"€ 17,308","€ 900,000","€ 900,000",D,21,Cote d'Ivoire,Strasbourg,france,2324
Andy Diouf,"€ 17,308","€ 900,000","€ 900,000",M,20,France,Lens,france,2324
Sergio Akieme,"€ 17,308","€ 900,000","€ 900,000",D,26,Spain,Reims,france,2324
Bamba Dieng,"€ 17,308","€ 900,000","€ 900,000",F,23,Senegal,Lorient,france,2324
Lucas Perri,"€ 17,308","€ 900,000","€ 900,000",K,26,Brazil,Lyon,france,2324
Ulisses Garcia,"€ 17,308","€ 900,000","€ 900,000",D,28,Switzerland,Marseille,france,2324
Mohamed-Ali Cho,"€ 17,308","€ 900,000","€ 900,000",F,20,France,Nice,france,2324
Christopher Jullien,"€ 17,308","€ 900,000","€ 900,000",D,30,France,Montpellier,france,2324
Douglas Augusto,"€ 17,308","€ 900,000","€ 900,000",M,27,Brazil,Nantes,france,2324
Luis Henrique,"€ 17,115","€ 890,000","€ 890,000",F,22,Brazil,Marseille,france,2324
Khéphren Thuram,"€ 16,731","€ 870,000","€ 870,000",M,22,France,Nice,france,2324
Morgan Guilavogui,"€ 16,346","€ 850,000","€ 850,000",F,25,Guinea,Lens,france,2324
Cher Ndour,"€ 16,346","€ 850,000","€ 850,000",M,19,Italy,PSG,france,2324
Henrique,"€ 16,346","€ 850,000","€ 850,000",D,29,Brazil,Lyon,france,2324
Teddy Teuma,"€ 16,346","€ 850,000","€ 850,000",M,30,Malta,Reims,france,2324
Ernest Nuamah,"€ 16,346","€ 850,000","€ 850,000",F,20,Ghana,Lyon,france,2324
Kévin N'Doram,"€ 16,154","€ 840,000","€ 840,000",M,28,France,Metz,france,2324
Steve Mounié,"€ 16,154","€ 840,000","€ 840,000",F,29,Benin,Brest,france,2324
Sanjin Prcic,"€ 16,154","€ 840,000","€ 840,000",M,30,Bosnia-Herzegovina,Strasbourg,france,2324
Lebo Mothiba,"€ 16,154","€ 840,000","€ 840,000",F,28,South Africa,Strasbourg,france,2324
Salis Abdul Samed,"€ 16,154","€ 840,000","€ 840,000",M,23,Ghana,Lens,france,2324
Jonathan Gradit,"€ 16,154","€ 840,000","€ 840,000",D,31,France,Lens,france,2324
Souleymane Isaak Touré,"€ 15,769","€ 820,000","€ 820,000",D,20,France,Lorient,france,2324
Cristian Cásseres Jr,"€ 15,769","€ 820,000","€ 820,000",M,24,Venezuela,Toulouse,france,2324
Stijn Spierings,"€ 15,385","€ 800,000","€ 800,000",M,27,Netherlands,Toulouse,france,2324
Jonas Martin,"€ 15,385","€ 800,000","€ 800,000",M,33,France,Brest,france,2324
Akim Zedadka,"€ 15,000","€ 780,000","€ 780,000",D,28,Algeria,Lille,france,2324
Maxime Gonalons,"€ 15,000","€ 780,000","€ 780,000",M,34,France,Clermont,france,2324
Ismaël Traoré,"€ 15,000","€ 780,000","€ 780,000",D,37,Cote d'Ivoire,Metz,france,2324
Koffi Kouao,"€ 15,000","€ 780,000","€ 780,000",D,25,Cote d'Ivoire,Metz,france,2324
Matthieu Udol,"€ 15,000","€ 780,000","€ 780,000",D,27,France,Metz,france,2324
Jordan Lotomba,"€ 14,615","€ 760,000","€ 760,000",D,25,Switzerland,Nice,france,2324
Mama Baldé,"€ 14,615","€ 760,000","€ 760,000",F,28,Guinea-Bissau,Lyon,france,2324
Paul Akouokou,"€ 14,423","€ 750,000","€ 750,000",M,26,Cote d'Ivoire,Lyon,france,2324
Chrislain Matsima,"€ 14,423","€ 750,000","€ 750,000",D,21,France,Monaco,france,2324
Chrislain Matsima,"€ 14,423","€ 750,000","€ 750,000",D,21,France,Clermont,france,2324
Arnaud Nordin,"€ 14,423","€ 750,000","€ 750,000",F,25,France,Montpellier,france,2324
Ayyoub Bouaddi,"€ 14,038","€ 730,000","€ 730,000",F,16,France,Lille,france,2324
Arouna Sangante,"€ 14,038","€ 730,000","€ 730,000",D,21,Senegal,Le Havre,france,2324
Cheikh Sabaly,"€ 14,038","€ 730,000","€ 730,000",F,24,Senegal,Metz,france,2324
Panos Katseris,"€ 14,038","€ 730,000","€ 730,000",M,22,Greece,Lorient,france,2324
Mohamed Bamba,"€ 14,038","€ 730,000","€ 730,000",F,22,Cote d'Ivoire,Lorient,france,2324
Joel Mvuka,"€ 14,038","€ 730,000","€ 730,000",F,20,Norway,Lorient,france,2324
Kelvin Yeboah,"€ 14,038","€ 730,000","€ 730,000",F,23,Italy,Montpellier,france,2324
Joel Asoro,"€ 14,038","€ 730,000","€ 730,000",F,24,Sweden,Metz,france,2324
Marcus Coco,"€ 13,846","€ 720,000","€ 720,000",F,27,Guadeloupe,Nantes,france,2324
Jimmy Cabot,"€ 13,846","€ 720,000","€ 720,000",M,29,France,Lens,france,2324
Jean-Louis Leca,"€ 13,846","€ 720,000","€ 720,000",K,38,France,Lens,france,2324
Kenny Lala,"€ 13,846","€ 720,000","€ 720,000",D,32,France,Brest,france,2324
Marshall Munetsi,"€ 13,846","€ 720,000","€ 720,000",M,27,Zimbabwe,Reims,france,2324
David Costa,"€ 13,846","€ 720,000","€ 720,000",F,23,Portugal,Lens,france,2324
Thibault De Smet,"€ 13,846","€ 720,000","€ 720,000",D,25,Belgium,Reims,france,2324
Thomas Foket,"€ 13,846","€ 720,000","€ 720,000",D,29,Belgium,Reims,france,2324
Pedro Chirivella,"€ 13,846","€ 720,000","€ 720,000",M,26,Spain,Nantes,france,2324
Johann Lepenant,"€ 13,846","€ 720,000","€ 720,000",M,21,France,Lyon,france,2324
Angel Gomes,"€ 13,654","€ 710,000","€ 710,000",M,23,England,Lille,france,2324
Dilane Bakwa,"€ 13,462","€ 700,000","€ 700,000",F,21,France,Strasbourg,france,2324
