,EST. BASE SALARY,EST. BASE SALARY,EST. BASE SALARY,BIO,BIO,BIO,,data_country,data_season
Fabinho,"€ 208,525","€ 10,843,292","€ 11,579,982",M,28,Brazil,Liverpool,england,2122
Callum Hudson-Odoi,"€ 208,525","€ 10,843,292","€ 11,579,982",F,21,England,Chelsea,england,2122
Trent Alexander-Arnold,"€ 208,525","€ 10,843,292","€ 11,579,982",D,23,England,Liverpool,england,2122
Rúben Dias,"€ 208,525","€ 10,843,292","€ 11,579,982",D,24,Portugal,Manchester City,england,2122
Cristian Romero,"€ 191,148","€ 9,939,685","€ 10,614,983",D,23,Argentina,Tottenham,england,2122
Juan Mata,"€ 185,355","€ 9,638,482","€ 10,293,317",F,33,Spain,Manchester United,england,2122
Kyle Walker,"€ 185,355","€ 9,638,482","€ 10,293,317",D,31,England,Manchester City,england,2122
Andrew Robertson,"€ 185,355","€ 9,638,482","€ 10,293,317",D,27,Scotland,Liverpool,england,2122
Christian Pulisic,"€ 173,771","€ 9,036,077","€ 9,649,985",F,23,United States,Chelsea,england,2122
Kepa Arrizabalaga,"€ 173,771","€ 9,036,077","€ 9,649,985",K,27,Spain,Chelsea,england,2122
César Azpilicueta,"€ 173,771","€ 9,036,077","€ 9,649,985",D,32,Spain,Chelsea,england,2122
Alisson,"€ 173,771","€ 9,036,077","€ 9,649,985",K,29,Brazil,Liverpool,england,2122
Luke Shaw,"€ 173,771","€ 9,036,077","€ 9,649,985",D,26,England,Manchester United,england,2122
Bernardo Silva,"€ 173,771","€ 9,036,077","€ 9,649,985",F,27,Portugal,Manchester City,england,2122
Fernandinho,"€ 173,771","€ 9,036,077","€ 9,649,985",M,36,Brazil,Manchester City,england,2122
James Milner,"€ 162,186","€ 8,433,672","€ 9,006,653",M,36,England,Liverpool,england,2122
Jamie Vardy,"€ 162,186","€ 8,433,672","€ 9,006,653",F,35,England,Leicester,england,2122
Nicolas Pépé,"€ 162,186","€ 8,433,672","€ 9,006,653",F,26,Cote d'Ivoire,Arsenal,england,2122
Ilkay Gündogan,"€ 162,186","€ 8,433,672","€ 9,006,653",M,31,Germany,Manchester City,england,2122
Trincão,"€ 151,492","€ 7,877,605","€ 8,412,807",F,22,Portugal,Wolverhampton,england,2122
Wilfried Zaha,"€ 150,601","€ 7,831,267","€ 8,363,320",F,29,Cote d'Ivoire,Crystal Palace,england,2122
Kasper Schmeichel,"€ 150,601","€ 7,831,267","€ 8,363,320",K,35,Denmark,Leicester,england,2122
Kurt Zouma,"€ 144,809","€ 7,530,064","€ 8,041,654",D,27,France,West Ham,england,2122
Philippe Coutinho,"€ 144,809","€ 7,530,064","€ 8,041,654",F,29,Brazil,Aston Villa,england,2122
Rodri,"€ 140,353","€ 7,298,370","€ 7,794,219",M,25,Spain,Manchester City,england,2122
Malang Sarr,"€ 139,017","€ 7,228,861","€ 7,719,988",D,23,France,Chelsea,england,2122
Victor Lindelöf,"€ 139,017","€ 7,228,861","€ 7,719,988",D,27,Sweden,Manchester United,england,2122
Danny Ings,"€ 139,017","€ 7,228,861","€ 7,719,988",F,29,England,Aston Villa,england,2122
Emiliano Martínez,"€ 139,017","€ 7,228,861","€ 7,719,988",K,29,Argentina,Aston Villa,england,2122
Christian Benteke,"€ 139,017","€ 7,228,861","€ 7,719,988",F,31,Belgium,Crystal Palace,england,2122
Aymeric Laporte,"€ 139,017","€ 7,228,861","€ 7,719,988",D,27,Spain,Manchester City,england,2122
Bruno Guimarães,"€ 139,017","€ 7,228,861","€ 7,719,988",M,24,Brazil,Newcastle,england,2122
Lucas Digne,"€ 139,017","€ 7,228,861","€ 7,719,988",D,28,France,Aston Villa,england,2122
Riyad Mahrez,"€ 139,017","€ 7,228,861","€ 7,719,988",F,30,Algeria,Manchester City,england,2122
Naby Keïta,"€ 139,017","€ 7,228,861","€ 7,719,988",M,26,Guinea,Liverpool,england,2122
Alphonse Areola,"€ 139,017","€ 7,228,861","€ 7,719,988",K,28,France,West Ham,england,2122
Granit Xhaka,"€ 139,017","€ 7,228,861","€ 7,719,988",M,29,Switzerland,Arsenal,england,2122
Abdoulaye Doucouré,"€ 139,017","€ 7,228,861","€ 7,719,988",M,29,France,Everton,england,2122
Ben White,"€ 139,017","€ 7,228,861","€ 7,719,988",D,24,England,Arsenal,england,2122
Alex Oxlade-Chamberlain,"€ 139,017","€ 7,228,861","€ 7,719,988",M,28,England,Liverpool,england,2122
Nemanja Matic,"€ 139,017","€ 7,228,861","€ 7,719,988",M,33,Serbia,Manchester United,england,2122
Yerry Mina,"€ 139,017","€ 7,228,861","€ 7,719,988",D,27,Colombia,Everton,england,2122
Donny van de Beek,"€ 139,017","€ 7,228,861","€ 7,719,988",M,24,Netherlands,Everton,england,2122
Donny van de Beek,"€ 139,017","€ 7,228,861","€ 7,719,988",M,24,Netherlands,Manchester United,england,2122
Ruben Loftus-Cheek,"€ 139,017","€ 7,228,861","€ 7,719,988",M,26,England,Chelsea,england,2122
Fred,"€ 139,017","€ 7,228,861","€ 7,719,988",M,28,Brazil,Manchester United,england,2122
Andrii Yarmolenko,"€ 133,224","€ 6,927,659","€ 7,398,322",F,32,Ukraine,West Ham,england,2122
Martin Ødegaard,"€ 133,224","€ 6,927,659","€ 7,398,322",F,23,Norway,Arsenal,england,2122
André Gomes,"€ 130,105","€ 6,765,473","€ 7,225,117",M,28,Portugal,Everton,england,2122
Jorginho,"€ 127,432","€ 6,626,456","€ 7,076,656",M,30,Italy,Chelsea,england,2122
Kieran Tierney,"€ 127,432","€ 6,626,456","€ 7,076,656",D,24,Scotland,Arsenal,england,2122
James Maddison,"€ 127,432","€ 6,626,456","€ 7,076,656",F,25,England,Leicester,england,2122
Thiago Silva,"€ 127,432","€ 6,626,456","€ 7,076,656",D,37,Brazil,Chelsea,england,2122
Dejan Kulusevski,"€ 127,432","€ 6,626,456","€ 7,076,656",F,21,Sweden,Tottenham,england,2122
Kieran Trippier,"€ 115,847","€ 6,024,051","€ 6,433,323",D,31,England,Newcastle,england,2122
Rodrigo,"€ 115,847","€ 6,024,051","€ 6,433,323",F,30,Spain,Leeds,england,2122
Joel Matip,"€ 115,847","€ 6,024,051","€ 6,433,323",D,30,Cameroon,Liverpool,england,2122
Hugo Lloris,"€ 115,847","€ 6,024,051","€ 6,433,323",K,35,France,Tottenham,england,2122
João Moutinho,"€ 115,847","€ 6,024,051","€ 6,433,323",M,35,Portugal,Wolverhampton,england,2122
Sadio Mané,"€ 115,847","€ 6,024,051","€ 6,433,323",F,29,Senegal,Liverpool,england,2122
Bernd Leno,"€ 115,847","€ 6,024,051","€ 6,433,323",K,29,Germany,Arsenal,england,2122
James Ward-Prowse,"€ 115,847","€ 6,024,051","€ 6,433,323",M,27,England,Southampton,england,2122
Leon Bailey,"€ 115,847","€ 6,024,051","€ 6,433,323",F,24,Jamaica,Aston Villa,england,2122
Ederson,"€ 115,847","€ 6,024,051","€ 6,433,323",K,28,Brazil,Manchester City,england,2122
Antonio Rüdiger,"€ 115,847","€ 6,024,051","€ 6,433,323",D,28,Germany,Chelsea,england,2122
Raúl Jiménez,"€ 115,847","€ 6,024,051","€ 6,433,323",F,30,Mexico,Wolverhampton,england,2122
Sead Kolasinac,"€ 115,847","€ 6,024,051","€ 6,433,323",D,28,Bosnia-Herzegovina,Arsenal,england,2122
Reece James,"€ 115,847","€ 6,024,051","€ 6,433,323",D,22,England,Chelsea,england,2122
Dean Henderson,"€ 115,847","€ 6,024,051","€ 6,433,323",K,24,England,Manchester United,england,2122
Dele Alli,"€ 115,847","€ 6,024,051","€ 6,433,323",F,25,England,Tottenham,england,2122
Mateo Kovacic,"€ 115,847","€ 6,024,051","€ 6,433,323",M,27,Croatia,Chelsea,england,2122
Hakim Ziyech,"€ 115,847","€ 6,024,051","€ 6,433,323",F,28,Morocco,Chelsea,england,2122
Marcos Alonso,"€ 115,847","€ 6,024,051","€ 6,433,323",D,31,Spain,Chelsea,england,2122
Jordan Pickford,"€ 115,847","€ 6,024,051","€ 6,433,323",K,27,England,Everton,england,2122
Gylfi Sigurdsson,"€ 115,847","€ 6,024,051","€ 6,433,323",F,32,Iceland,Everton,england,2122
Jonny Evans,"€ 115,847","€ 6,024,051","€ 6,433,323",D,34,Northern Ireland,Leicester,england,2122
Dominic Calvert-Lewin,"€ 115,847","€ 6,024,051","€ 6,433,323",F,24,England,Everton,england,2122
Pierre-Emile Höjbjerg,"€ 115,847","€ 6,024,051","€ 6,433,323",M,26,Denmark,Tottenham,england,2122
Dele Alli,"€ 115,847","€ 6,024,051","€ 6,433,323",F,25,England,Everton,england,2122
Ross Barkley,"€ 111,391","€ 5,792,357","€ 6,185,888",M,28,England,Chelsea,england,2122
Alex Telles,"€ 107,827","€ 5,607,002","€ 5,987,939",D,29,Brazil,Manchester United,england,2122
Lucas Digne,"€ 104,262","€ 5,421,646","€ 5,789,991",D,28,France,Everton,england,2122
Aaron Wan-Bissaka,"€ 104,262","€ 5,421,646","€ 5,789,991",D,24,England,Manchester United,england,2122
Richarlison,"€ 104,262","€ 5,421,646","€ 5,789,991",F,24,Brazil,Everton,england,2122
Adam Lallana,"€ 104,262","€ 5,421,646","€ 5,789,991",F,33,England,Brighton,england,2122
Gabriel Jesus,"€ 104,262","€ 5,421,646","€ 5,789,991",F,24,Brazil,Manchester City,england,2122
Nathan Aké,"€ 104,262","€ 5,421,646","€ 5,789,991",D,26,Netherlands,Manchester City,england,2122
Fraser Forster,"€ 104,262","€ 5,421,646","€ 5,789,991",K,33,England,Southampton,england,2122
Odsonne Edouard,"€ 104,262","€ 5,421,646","€ 5,789,991",F,24,France,Crystal Palace,england,2122
Benjamin Mendy,"€ 104,262","€ 5,421,646","€ 5,789,991",D,27,France,Manchester City,england,2122
Lucas Moura,"€ 104,262","€ 5,421,646","€ 5,789,991",F,29,Brazil,Tottenham,england,2122
Diogo Jota,"€ 104,262","€ 5,421,646","€ 5,789,991",F,25,Portugal,Liverpool,england,2122
Pablo Marí,"€ 98,470","€ 5,120,444","€ 5,468,325",D,28,Spain,Arsenal,england,2122
Eric Dier,"€ 98,470","€ 5,120,444","€ 5,468,325",D,28,England,Tottenham,england,2122
Joelinton,"€ 98,470","€ 5,120,444","€ 5,468,325",F,25,Brazil,Newcastle,england,2122
Michail Antonio,"€ 98,470","€ 5,120,444","€ 5,468,325",F,31,Jamaica,West Ham,england,2122
Chris Wood,"€ 92,678","€ 4,819,241","€ 5,146,659",F,30,New Zealand,Newcastle,england,2122
Eric Bailly,"€ 92,678","€ 4,819,241","€ 5,146,659",D,27,Cote d'Ivoire,Manchester United,england,2122
Nélson Semedo,"€ 92,678","€ 4,819,241","€ 5,146,659",D,28,Portugal,Wolverhampton,england,2122
Matty Cash,"€ 92,678","€ 4,819,241","€ 5,146,659",D,24,Poland,Aston Villa,england,2122
Tyrone Mings,"€ 92,678","€ 4,819,241","€ 5,146,659",D,28,England,Aston Villa,england,2122
Fábio Silva,"€ 92,678","€ 4,819,241","€ 5,146,659",F,19,Portugal,Wolverhampton,england,2122
Moussa Sissoko,"€ 92,678","€ 4,819,241","€ 5,146,659",M,32,France,Watford,england,2122
Andreas Christensen,"€ 92,678","€ 4,819,241","€ 5,146,659",D,25,Denmark,Chelsea,england,2122
Mason Mount,"€ 92,678","€ 4,819,241","€ 5,146,659",F,23,England,Chelsea,england,2122
Joachim Andersen,"€ 92,678","€ 4,819,241","€ 5,146,659",D,25,Denmark,Crystal Palace,england,2122
Nathaniel Clyne,"€ 92,678","€ 4,819,241","€ 5,146,659",D,30,England,Crystal Palace,england,2122
Fabian Delph,"€ 92,678","€ 4,819,241","€ 5,146,659",M,32,England,Everton,england,2122
Michael Keane,"€ 92,678","€ 4,819,241","€ 5,146,659",D,29,England,Everton,england,2122
Salomón Rondón,"€ 92,678","€ 4,819,241","€ 5,146,659",F,32,Venezuela,Everton,england,2122
Joe Willock,"€ 92,678","€ 4,819,241","€ 5,146,659",M,22,England,Newcastle,england,2122
Boubakary Soumaré,"€ 92,678","€ 4,819,241","€ 5,146,659",M,22,France,Leicester,england,2122
Kelechi Iheanacho,"€ 92,678","€ 4,819,241","€ 5,146,659",F,25,Nigeria,Leicester,england,2122
Ryan Bertrand,"€ 92,678","€ 4,819,241","€ 5,146,659",D,32,England,Leicester,england,2122
Bertrand Traoré,"€ 90,227","€ 4,691,809","€ 5,010,569",F,26,Burkina Faso,Aston Villa,england,2122
Ollie Watkins,"€ 86,885","€ 4,518,038","€ 4,824,992",F,26,England,Aston Villa,england,2122
Leander Dendoncker,"€ 86,885","€ 4,518,038","€ 4,824,992",M,26,Belgium,Wolverhampton,england,2122
Rodrigo Bentancur,"€ 86,885","€ 4,518,038","€ 4,824,992",M,24,Uruguay,Tottenham,england,2122
Ben Godfrey,"€ 86,885","€ 4,518,038","€ 4,824,992",D,24,England,Everton,england,2122
Jesse Lingard,"€ 86,885","€ 4,518,038","€ 4,824,992",F,29,England,Manchester United,england,2122
Mason Greenwood,"€ 86,885","€ 4,518,038","€ 4,824,992",F,19,England,Manchester United,england,2122
Cédric Soares,"€ 86,885","€ 4,518,038","€ 4,824,992",D,30,Portugal,Arsenal,england,2122
Takumi Minamino,"€ 86,885","€ 4,518,038","€ 4,824,992",F,27,Japan,Liverpool,england,2122
Emiliano Buendía,"€ 86,885","€ 4,518,038","€ 4,824,992",F,25,Argentina,Aston Villa,england,2122
Douglas Luiz,"€ 86,885","€ 4,518,038","€ 4,824,992",M,23,Brazil,Aston Villa,england,2122
Wilfred Ndidi,"€ 86,885","€ 4,518,038","€ 4,824,992",M,25,Nigeria,Leicester,england,2122
Theo Walcott,"€ 86,885","€ 4,518,038","€ 4,824,992",F,32,England,Southampton,england,2122
Joe Gomez,"€ 86,885","€ 4,518,038","€ 4,824,992",D,24,England,Liverpool,england,2122
Patson Daka,"€ 86,885","€ 4,518,038","€ 4,824,992",F,23,Zambia,Leicester,england,2122
Phil Jones,"€ 86,885","€ 4,518,038","€ 4,824,992",D,29,England,Manchester United,england,2122
Luka Milivojevic,"€ 86,885","€ 4,518,038","€ 4,824,992",M,30,Serbia,Crystal Palace,england,2122
Lewis Dunk,"€ 86,885","€ 4,518,038","€ 4,824,992",D,30,England,Brighton,england,2122
Steven Bergwijn,"€ 86,885","€ 4,518,038","€ 4,824,992",F,24,Netherlands,Tottenham,england,2122
Vicente Guaita,"€ 86,885","€ 4,518,038","€ 4,824,992",K,35,Spain,Crystal Palace,england,2122
Jean-Philippe Gbamin,"€ 86,885","€ 4,518,038","€ 4,824,992",M,26,Cote d'Ivoire,Everton,england,2122
Giovani Lo Celso,"€ 81,093","€ 4,216,836","€ 4,503,326",M,25,Argentina,Tottenham,england,2122
Gabriel Martinelli,"€ 81,093","€ 4,216,836","€ 4,503,326",F,20,Brazil,Arsenal,england,2122
Mason Holgate,"€ 81,093","€ 4,216,836","€ 4,503,326",D,25,England,Everton,england,2122
Allan Saint-Maximin,"€ 81,093","€ 4,216,836","€ 4,503,326",F,24,France,Newcastle,england,2122
Allan,"€ 81,093","€ 4,216,836","€ 4,503,326",M,31,Brazil,Everton,england,2122
Manuel Lanzini,"€ 81,093","€ 4,216,836","€ 4,503,326",F,28,Argentina,West Ham,england,2122
Nikola Vlasic,"€ 81,093","€ 4,216,836","€ 4,503,326",F,24,Croatia,West Ham,england,2122
Jacob Ramsey,"€ 81,093","€ 4,216,836","€ 4,503,326",M,20,England,Aston Villa,england,2122
Alex Iwobi,"€ 81,093","€ 4,216,836","€ 4,503,326",F,25,Nigeria,Everton,england,2122
Angelo Ogbonna,"€ 81,093","€ 4,216,836","€ 4,503,326",D,33,Italy,West Ham,england,2122
Patrick Bamford,"€ 81,093","€ 4,216,836","€ 4,503,326",F,28,England,Leeds,england,2122
Jannik Vestergaard,"€ 81,093","€ 4,216,836","€ 4,503,326",D,29,Denmark,Leicester,england,2122
Ibrahima Konaté,"€ 81,093","€ 4,216,836","€ 4,503,326",D,22,France,Liverpool,england,2122
Bukayo Saka,"€ 81,093","€ 4,216,836","€ 4,503,326",M,20,England,Arsenal,england,2122
Winston Reid,"€ 81,093","€ 4,216,836","€ 4,503,326",D,33,New Zealand,West Ham,england,2122
Jonjo Shelvey,"€ 81,093","€ 4,216,836","€ 4,503,326",M,29,England,Newcastle,england,2122
Ricardo Pereira,"€ 81,093","€ 4,216,836","€ 4,503,326",D,28,Portugal,Leicester,england,2122
Matt Doherty,"€ 75,301","€ 3,915,633","€ 4,181,660",D,30,Ireland,Tottenham,england,2122
Cheikhou Kouyaté,"€ 75,301","€ 3,915,633","€ 4,181,660",M,32,Senegal,Crystal Palace,england,2122
Timothy Castagne,"€ 75,301","€ 3,915,633","€ 4,181,660",D,26,Belgium,Leicester,england,2122
Lukasz Fabianski,"€ 75,301","€ 3,915,633","€ 4,181,660",K,36,Poland,West Ham,england,2122
Brandon Williams,"€ 75,301","€ 3,915,633","€ 4,181,660",D,21,England,Norwich,england,2122
Nathaniel Phillips,"€ 75,301","€ 3,915,633","€ 4,181,660",D,24,England,Liverpool,england,2122
Stuart Armstrong,"€ 75,301","€ 3,915,633","€ 4,181,660",M,29,Scotland,Southampton,england,2122
Tomas Soucek,"€ 75,301","€ 3,915,633","€ 4,181,660",M,26,Czech Republic,West Ham,england,2122
Davinson Sánchez,"€ 75,301","€ 3,915,633","€ 4,181,660",D,25,Colombia,Tottenham,england,2122
Pablo Fornals,"€ 75,301","€ 3,915,633","€ 4,181,660",F,25,Spain,West Ham,england,2122
Oriol Romeu,"€ 75,301","€ 3,915,633","€ 4,181,660",M,30,Spain,Southampton,england,2122
Raphinha,"€ 73,518","€ 3,822,956","€ 4,082,686",F,25,Brazil,Leeds,england,2122
Ismaïla Sarr,"€ 73,073","€ 3,799,786","€ 4,057,942",F,23,Senegal,Watford,england,2122
Daniel Podence,"€ 69,508","€ 3,614,431","€ 3,859,994",F,26,Portugal,Wolverhampton,england,2122
Loris Karius,"€ 69,508","€ 3,614,431","€ 3,859,994",K,28,Germany,Liverpool,england,2122
Shane Long,"€ 69,508","€ 3,614,431","€ 3,859,994",F,35,Ireland,Southampton,england,2122
Mohamed Elyounoussi,"€ 69,508","€ 3,614,431","€ 3,859,994",F,27,Norway,Southampton,england,2122
Jan Bednarek,"€ 69,508","€ 3,614,431","€ 3,859,994",D,25,Poland,Southampton,england,2122
Ben Davies,"€ 69,508","€ 3,614,431","€ 3,859,994",D,28,Wales,Tottenham,england,2122
Ozan Kabak,"€ 69,508","€ 3,614,431","€ 3,859,994",D,21,Turkey,Norwich,england,2122
Cenk Tosun,"€ 69,508","€ 3,614,431","€ 3,859,994",F,30,Turkey,Everton,england,2122
Danny Rose,"€ 69,508","€ 3,614,431","€ 3,859,994",D,31,England,Watford,england,2122
Aaron Ramsdale,"€ 69,508","€ 3,614,431","€ 3,859,994",K,23,England,Arsenal,england,2122
Junior Firpo,"€ 69,508","€ 3,614,431","€ 3,859,994",D,25,Dominican Republic,Leeds,england,2122
Dwight Gayle,"€ 69,508","€ 3,614,431","€ 3,859,994",F,32,England,Newcastle,england,2122
Nathan Redmond,"€ 69,508","€ 3,614,431","€ 3,859,994",F,27,England,Southampton,england,2122
Scott McTominay,"€ 69,508","€ 3,614,431","€ 3,859,994",M,25,Scotland,Manchester United,england,2122
Declan Rice,"€ 69,508","€ 3,614,431","€ 3,859,994",M,23,England,West Ham,england,2122
Issa Diop,"€ 69,508","€ 3,614,431","€ 3,859,994",D,25,France,West Ham,england,2122
Jarrod Bowen,"€ 69,508","€ 3,614,431","€ 3,859,994",F,25,England,West Ham,england,2122
Phil Foden,"€ 69,508","€ 3,614,431","€ 3,859,994",M,21,England,Manchester City,england,2122
Adrián,"€ 69,508","€ 3,614,431","€ 3,859,994",K,35,Spain,Liverpool,england,2122
Divock Origi,"€ 69,508","€ 3,614,431","€ 3,859,994",F,26,Belgium,Liverpool,england,2122
Vitaliy Mykolenko,"€ 67,191","€ 3,493,950","€ 3,731,328",D,22,Ukraine,Everton,england,2122
Luis Díaz,"€ 64,874","€ 3,373,469","€ 3,602,661",F,25,Colombia,Liverpool,england,2122
Jairo Riedewald,"€ 63,716","€ 3,313,228","€ 3,538,328",M,25,Netherlands,Crystal Palace,england,2122
Ibrahima Diallo,"€ 63,716","€ 3,313,228","€ 3,538,328",M,22,France,Southampton,england,2122
James McArthur,"€ 63,716","€ 3,313,228","€ 3,538,328",M,34,Scotland,Crystal Palace,england,2122
Ben Mee,"€ 63,716","€ 3,313,228","€ 3,538,328",D,32,England,Burnley,england,2122
Adam Webster,"€ 63,716","€ 3,313,228","€ 3,538,328",D,27,England,Brighton,england,2122
Nampalys Mendy,"€ 63,716","€ 3,313,228","€ 3,538,328",M,29,Senegal,Leicester,england,2122
Willy Boly,"€ 63,716","€ 3,313,228","€ 3,538,328",D,30,Cote d'Ivoire,Wolverhampton,england,2122
Adama Traoré,"€ 63,716","€ 3,313,228","€ 3,538,328",F,25,Spain,Wolverhampton,england,2122
Emil Krafth,"€ 63,716","€ 3,313,228","€ 3,538,328",D,27,Sweden,Newcastle,england,2122
Saïd Benrahma,"€ 63,716","€ 3,313,228","€ 3,538,328",F,26,Algeria,West Ham,england,2122
Conor Coady,"€ 63,716","€ 3,313,228","€ 3,538,328",D,28,England,Wolverhampton,england,2122
Danny Welbeck,"€ 63,716","€ 3,313,228","€ 3,538,328",F,31,England,Brighton,england,2122
Takehiro Tomiyasu,"€ 63,716","€ 3,313,228","€ 3,538,328",D,23,Japan,Arsenal,england,2122
Seamus Coleman,"€ 63,716","€ 3,313,228","€ 3,538,328",D,33,Ireland,Everton,england,2122
Ryan Sessegnon,"€ 63,716","€ 3,313,228","€ 3,538,328",M,21,England,Tottenham,england,2122
John McGinn,"€ 63,716","€ 3,313,228","€ 3,538,328",M,27,Scotland,Aston Villa,england,2122
Adam Armstrong,"€ 63,716","€ 3,313,228","€ 3,538,328",F,24,England,Southampton,england,2122
Moussa Djenepo,"€ 63,716","€ 3,313,228","€ 3,538,328",F,23,Mali,Southampton,england,2122
Edouard Mendy,"€ 63,716","€ 3,313,228","€ 3,538,328",K,29,Senegal,Chelsea,england,2122
Sergio Reguilón,"€ 61,399","€ 3,192,747","€ 3,409,661",D,25,Spain,Tottenham,england,2122
Trezeguet,"€ 60,820","€ 3,162,627","€ 3,377,495",F,26,Egypt,Aston Villa,england,2122
Jean-Philippe Mateta,"€ 57,924","€ 3,012,026","€ 3,216,662",F,24,France,Crystal Palace,england,2122
Chris Wood,"€ 57,924","€ 3,012,026","€ 3,216,662",F,29,New Zealand,Burnley,england,2122
Marc Cucurella,"€ 57,924","€ 3,012,026","€ 3,216,662",D,23,Spain,Brighton,england,2122
Daniel James,"€ 57,924","€ 3,012,026","€ 3,216,662",F,24,Wales,Leeds,england,2122
Maxwel Cornet,"€ 57,924","€ 3,012,026","€ 3,216,662",F,25,Cote d'Ivoire,Burnley,england,2122
Axel Tuanzebe,"€ 57,924","€ 3,012,026","€ 3,216,662",D,23,England,Aston Villa,england,2122
Jack Harrison,"€ 57,924","€ 3,012,026","€ 3,216,662",F,25,England,Leeds,england,2122
Rúben Neves,"€ 57,924","€ 3,012,026","€ 3,216,662",M,24,Portugal,Wolverhampton,england,2122
Albert Sambi Lokonga,"€ 57,924","€ 3,012,026","€ 3,216,662",M,22,Belgium,Arsenal,england,2122
Calum Chambers,"€ 57,924","€ 3,012,026","€ 3,216,662",D,26,England,Arsenal,england,2122
Calum Chambers,"€ 57,924","€ 3,012,026","€ 3,216,662",D,27,England,Aston Villa,england,2122
Aaron Cresswell,"€ 57,924","€ 3,012,026","€ 3,216,662",D,32,England,West Ham,england,2122
Mohamed Elneny,"€ 57,924","€ 3,012,026","€ 3,216,662",M,29,Egypt,Arsenal,england,2122
Marc Guehi,"€ 57,924","€ 3,012,026","€ 3,216,662",D,21,England,Crystal Palace,england,2122
Gabriel Magalhães,"€ 57,924","€ 3,012,026","€ 3,216,662",D,24,Brazil,Arsenal,england,2122
Jeffrey Schlupp,"€ 57,924","€ 3,012,026","€ 3,216,662",M,29,Ghana,Crystal Palace,england,2122
