,EST. BASE SALARY,EST. BASE SALARY,EST. BASE SALARY,BIO,BIO,BIO,,data_country,data_season
Francisco Calvo,"€ 8,462","€ 440,000","€ 440,000",D,32,Costa Rica,Hatayspor,turkey,2425
Festy Ebosele,"€ 8,462","€ 440,000","€ 440,000",D,22,Ireland,Basaksehir,turkey,2425
Deian Sorescu,"€ 8,462","€ 440,000","€ 440,000",F,27,Romania,Gaziantep BB,turkey,2425
Enric Saborit,"€ 8,462","€ 440,000","€ 440,000",D,32,Spain,Gaziantep BB,turkey,2425
Tim Jabol-Folcarelli,"€ 8,462","€ 440,000","€ 440,000",M,25,France,Trabzonspor,turkey,2425
Lionel Carole,"€ 8,462","€ 440,000","€ 440,000",D,33,France,Kayserispor,turkey,2425
Mustafa Eskihellaç,"€ 7,885","€ 410,000","€ 410,000",D,27,Turkey,Trabzonspor,turkey,2425
David Akintola,"€ 7,885","€ 410,000","€ 410,000",F,29,Nigeria,Caykur Rizespor,turkey,2425
Joseph Attamah,"€ 7,692","€ 400,000","€ 400,000",D,30,Ghana,Kayserispor,turkey,2425
Patryk Szysz,"€ 7,692","€ 400,000","€ 400,000",F,26,Poland,Basaksehir,turkey,2425
Volkan Babacan,"€ 7,692","€ 400,000","€ 400,000",K,36,Turkey,Basaksehir,turkey,2425
Andreas Gianniotis,"€ 7,500","€ 390,000","€ 390,000",K,32,Greece,Kasimpasa,turkey,2425
Gaëtan Laura,"€ 7,500","€ 390,000","€ 390,000",F,29,Democratic Republic of the Congo,Samsunspor,turkey,2425
Soner Aydoğdu,"€ 7,500","€ 390,000","€ 390,000",M,34,Turkey,Samsunspor,turkey,2425
Jakub Slowik,"€ 7,500","€ 390,000","€ 390,000",K,33,Poland,Konyaspor,turkey,2425
Semih Kılıçsoy,"€ 7,308","€ 380,000","€ 380,000",F,19,Turkey,Besiktas,turkey,2425
Ali Yavuz Kol,"€ 7,308","€ 380,000","€ 380,000",F,24,Turkey,Adana Demirspor,turkey,2425
Bahadır Öztürk,"€ 7,308","€ 380,000","€ 380,000",D,29,Turkey,Antalyaspor,turkey,2425
Bünyamin Balcı,"€ 7,308","€ 380,000","€ 380,000",D,24,Turkey,Antalyaspor,turkey,2425
Oleksandr Petrusenko,"€ 7,308","€ 380,000","€ 380,000",M,26,Ukraine,Antalyaspor,turkey,2425
Ivan Brnic,"€ 7,308","€ 380,000","€ 380,000",F,23,Croatia,Basaksehir,turkey,2425
Tayyip Sanuc,"€ 7,308","€ 380,000","€ 380,000",D,25,Turkey,Besiktas,turkey,2425
Gökhan Akkan,"€ 7,308","€ 380,000","€ 380,000",K,30,Turkey,Bodrum,turkey,2425
Anastasios Chatzigiovanis,"€ 7,308","€ 380,000","€ 380,000",F,27,Greece,Eyupspor,turkey,2425
Melih Kabasakal,"€ 7,308","€ 380,000","€ 380,000",M,28,Turkey,Eyupspor,turkey,2425
Samu Saiz,"€ 7,308","€ 380,000","€ 380,000",F,33,Spain,Eyupspor,turkey,2425
Tayfur Bingöl,"€ 7,308","€ 380,000","€ 380,000",D,32,Turkey,Eyupspor,turkey,2425
Umut Meraş,"€ 7,308","€ 380,000","€ 380,000",D,29,Turkey,Eyupspor,turkey,2425
Eyüp Aydın,"€ 7,308","€ 380,000","€ 380,000",M,20,Germany,Galatasaray,turkey,2425
Metehan Baltacı,"€ 7,308","€ 380,000","€ 380,000",D,22,Turkey,Galatasaray,turkey,2425
Kenan Kodro,"€ 7,308","€ 380,000","€ 380,000",F,31,Bosnia-Herzegovina,Gaziantep BB,turkey,2425
Mateusz Lis,"€ 7,308","€ 380,000","€ 380,000",K,27,Poland,Goztepe,turkey,2425
Rômulo,"€ 7,308","€ 380,000","€ 380,000",F,23,Brazil,Goztepe,turkey,2425
Victor Hugo,"€ 7,308","€ 380,000","€ 380,000",M,20,Brazil,Goztepe,turkey,2425
Rigoberto Rivas,"€ 7,308","€ 380,000","€ 380,000",F,26,Honduras,Hatayspor,turkey,2425
Mamadou Fall,"€ 7,308","€ 380,000","€ 380,000",F,33,Senegal,Kasimpasa,turkey,2425
Mortadha Ben Ouanes,"€ 7,308","€ 380,000","€ 380,000",F,30,Tunisia,Kasimpasa,turkey,2425
Nicholas Opoku,"€ 7,308","€ 380,000","€ 380,000",D,27,Ghana,Kasimpasa,turkey,2425
Kartal Yılmaz,"€ 7,308","€ 380,000","€ 380,000",M,24,Turkey,Kayserispor,turkey,2425
Filip Damjanovic,"€ 7,308","€ 380,000","€ 380,000",D,26,Serbia,Konyaspor,turkey,2425
Nikola Boranijasevic,"€ 7,308","€ 380,000","€ 380,000",D,32,Serbia,Konyaspor,turkey,2425
Ufuk Akyol,"€ 7,308","€ 380,000","€ 380,000",M,27,Turkey,Konyaspor,turkey,2425
Celil Yüksel,"€ 7,308","€ 380,000","€ 380,000",M,27,Turkey,Samsunspor,turkey,2425
Okan Kocuk,"€ 7,308","€ 380,000","€ 380,000",K,29,Turkey,Samsunspor,turkey,2425
Achilleas Poungouras,"€ 7,308","€ 380,000","€ 380,000",M,29,Greece,Sivasspor,turkey,2425
Uros Radakovic,"€ 7,308","€ 380,000","€ 380,000",D,30,Serbia,Sivasspor,turkey,2425
Ali Karimi,"€ 6,923","€ 360,000","€ 360,000",M,31,Iran,Kayserispor,turkey,2425
Rui Pedro,"€ 6,923","€ 360,000","€ 360,000",F,26,Portugal,Hatayspor,turkey,2425
Azizbek Turgunboev,"€ 6,923","€ 360,000","€ 360,000",M,30,Uzbekistan,Sivasspor,turkey,2425
Berkan Kutlu,"€ 6,538","€ 340,000","€ 340,000",M,27,Turkey,Galatasaray,turkey,2425
Cláudio Winck,"€ 6,538","€ 340,000","€ 340,000",D,31,Brazil,Kasimpasa,turkey,2425
Ahmed Kutucu,"€ 6,538","€ 340,000","€ 340,000",F,24,Turkey,Eyupspor,turkey,2425
Furkan Bayır,"€ 6,538","€ 340,000","€ 340,000",D,25,Turkey,Goztepe,turkey,2425
Caner Erkin,"€ 6,538","€ 340,000","€ 340,000",D,36,Turkey,Eyupspor,turkey,2425
Loret Sadiku,"€ 6,538","€ 340,000","€ 340,000",M,33,Kosovo,Kasimpasa,turkey,2425
Kuryu Matsuki,"€ 6,538","€ 340,000","€ 340,000",F,21,Japan,Goztepe,turkey,2425
Robin Yalçın,"€ 6,538","€ 340,000","€ 340,000",D,31,Turkey,Eyupspor,turkey,2425
Carlo Holse,"€ 6,538","€ 340,000","€ 340,000",F,25,Denmark,Samsunspor,turkey,2425
Morten Bjørlo,"€ 6,538","€ 340,000","€ 340,000",M,29,Norway,Konyaspor,turkey,2425
Cafú,"€ 6,538","€ 340,000","€ 340,000",M,31,Portugal,Kasimpasa,turkey,2425
Halil Ibrahim Pehlivan,"€ 6,538","€ 340,000","€ 340,000",D,31,Turkey,Caykur Rizespor,turkey,2425
Yusuf Akçiçek,"€ 6,346","€ 330,000","€ 330,000",D,19,Turkey,Fenerbahce,turkey,2425
Joelson Fernandes,"€ 6,346","€ 330,000","€ 330,000",F,21,Portugal,Hatayspor,turkey,2425
Mustafa Eskihellaç,"€ 6,346","€ 330,000","€ 330,000",F,27,Turkey,Gaziantep BB,turkey,2425
Nanu,"€ 6,346","€ 330,000","€ 330,000",D,30,Guinea-Bissau,Samsunspor,turkey,2425
Marius,"€ 6,346","€ 330,000","€ 330,000",F,27,Chad,Samsunspor,turkey,2425
Oğuzhan Matur,"€ 6,346","€ 330,000","€ 330,000",D,25,Turkey,Hatayspor,turkey,2425
Ahmed Ildız,"€ 5,962","€ 310,000","€ 310,000",M,28,Turkey,Goztepe,turkey,2425
Arseniy Batagov,"€ 5,962","€ 310,000","€ 310,000",D,22,Ukraine,Trabzonspor,turkey,2425
Arif Boşluk,"€ 5,962","€ 310,000","€ 310,000",D,21,Turkey,Trabzonspor,turkey,2425
Vaclav Jurecka,"€ 5,962","€ 310,000","€ 310,000",F,30,Czech Republic,Caykur Rizespor,turkey,2425
Tolga Ciğerci,"€ 5,962","€ 310,000","€ 310,000",M,32,Turkey,Sivasspor,turkey,2425
Efecan Karaca,"€ 5,962","€ 310,000","€ 310,000",F,35,Turkey,Alanyaspor,turkey,2425
Nicolas Janvier,"€ 5,962","€ 310,000","€ 310,000",M,26,France,Alanyaspor,turkey,2425
Veysel Sarı,"€ 5,962","€ 310,000","€ 310,000",D,36,Turkey,Antalyaspor,turkey,2425
Jerome Opoku,"€ 5,962","€ 310,000","€ 310,000",D,26,Ghana,Basaksehir,turkey,2425
Efe Akman,"€ 5,962","€ 310,000","€ 310,000",M,18,Turkey,Galatasaray,turkey,2425
Julian Jeanvier,"€ 5,962","€ 310,000","€ 310,000",D,32,Guinea,Kayserispor,turkey,2425
Matchoi Djaló,"€ 5,962","€ 310,000","€ 310,000",F,21,Portugal,Basaksehir,turkey,2425
Ömer Beyaz,"€ 5,962","€ 310,000","€ 310,000",F,21,Turkey,Basaksehir,turkey,2425
Nuno Da Costa,"€ 5,962","€ 310,000","€ 310,000",F,34,Cape Verde,Kasimpasa,turkey,2425
Kamil Ahmet Çörekçi,"€ 5,962","€ 310,000","€ 310,000",D,33,Turkey,Hatayspor,turkey,2425
Ali Aytemur,"€ 5,962","€ 310,000","€ 310,000",D,28,Turkey,Bodrum,turkey,2425
Christophe Hérelle,"€ 5,962","€ 310,000","€ 310,000",D,32,Martinique,Bodrum,turkey,2425
Taha Altıkardeş,"€ 5,962","€ 310,000","€ 310,000",D,21,Turkey,Goztepe,turkey,2425
Ondrej Celustka,"€ 5,962","€ 310,000","€ 310,000",D,35,Czech Republic,Bodrum,turkey,2425
Ogün Bayrak,"€ 5,962","€ 310,000","€ 310,000",D,26,Turkey,Goztepe,turkey,2425
Kubilay Kanatsızkuş,"€ 5,962","€ 310,000","€ 310,000",F,27,Turkey,Goztepe,turkey,2425
Juan,"€ 5,962","€ 310,000","€ 310,000",F,22,Brazil,Goztepe,turkey,2425
Arda Kızıldağ,"€ 5,962","€ 310,000","€ 310,000",D,26,Turkey,Gaziantep BB,turkey,2425
Héliton,"€ 5,962","€ 310,000","€ 310,000",D,29,Brazil,Goztepe,turkey,2425
Emersonn,"€ 5,962","€ 310,000","€ 310,000",F,20,Brazil,Goztepe,turkey,2425
Djalma Silva,"€ 5,962","€ 310,000","€ 310,000",D,30,Brazil,Goztepe,turkey,2425
Berke Özer,"€ 5,962","€ 310,000","€ 310,000",K,24,Turkey,Eyupspor,turkey,2425
Sadık Çiftpınar,"€ 5,962","€ 310,000","€ 310,000",D,32,Turkey,Kasimpasa,turkey,2425
Emmanuel Boateng,"€ 5,769","€ 300,000","€ 300,000",M,27,Ghana,Konyaspor,turkey,2425
Yusuf Erdoğan,"€ 5,769","€ 300,000","€ 300,000",F,32,Turkey,Konyaspor,turkey,2425
Gökhan Sazdağı,"€ 5,769","€ 300,000","€ 300,000",D,30,Turkey,Kayserispor,turkey,2425
Ertuğrul Ersoy,"€ 5,769","€ 300,000","€ 300,000",D,27,Turkey,Gaziantep BB,turkey,2425
Muhammed Gümüşkaya,"€ 5,769","€ 300,000","€ 300,000",F,24,Turkey,Gaziantep BB,turkey,2425
Hamidou Keyta,"€ 5,769","€ 300,000","€ 300,000",F,30,France,Konyaspor,turkey,2425
Bilal Bayazıt,"€ 5,769","€ 300,000","€ 300,000",K,25,Turkey,Kayserispor,turkey,2425
Ibrahim Olawoyin,"€ 5,577","€ 290,000","€ 290,000",M,27,Nigeria,Caykur Rizespor,turkey,2425
Kamil Piatkowski,"€ 5,385","€ 280,000","€ 280,000",D,24,Poland,Kasimpasa,turkey,2425
Casper Højer,"€ 5,385","€ 280,000","€ 280,000",D,30,Denmark,Caykur Rizespor,turkey,2425
Yusuf Sarı,"€ 5,385","€ 280,000","€ 280,000",F,25,Turkey,Adana Demirspor,turkey,2425
Enes Keskin,"€ 5,000","€ 260,000","€ 260,000",M,23,Turkey,Alanyaspor,turkey,2425
Fatih Aksoy,"€ 5,000","€ 260,000","€ 260,000",D,27,Turkey,Alanyaspor,turkey,2425
Semih Güler,"€ 4,808","€ 250,000","€ 250,000",D,30,Turkey,Gaziantep BB,turkey,2425
Martin Minchev,"€ 4,808","€ 250,000","€ 250,000",F,23,Bulgaria,Caykur Rizespor,turkey,2425
Attila Mocsi,"€ 4,808","€ 250,000","€ 250,000",D,24,Hungary,Caykur Rizespor,turkey,2425
Taulant Seferi,"€ 4,808","€ 250,000","€ 250,000",F,28,Albania,Bodrum,turkey,2425
Cyril Mandouki,"€ 4,808","€ 250,000","€ 250,000",M,33,Martinique,Gaziantep BB,turkey,2425
Godfrey Stephen,"€ 4,808","€ 250,000","€ 250,000",D,24,Nigeria,Gaziantep BB,turkey,2425
İlker Karakaş,"€ 4,808","€ 250,000","€ 250,000",F,25,Turkey,Gaziantep BB,turkey,2425
Ogün Özçiçek,"€ 4,808","€ 250,000","€ 250,000",M,26,Turkey,Gaziantep BB,turkey,2425
Doğan Erdoğan,"€ 4,808","€ 250,000","€ 250,000",M,28,Turkey,Goztepe,turkey,2425
Cemali Sertel,"€ 4,808","€ 250,000","€ 250,000",D,25,Turkey,Hatayspor,turkey,2425
Chandrel Massanga,"€ 4,808","€ 250,000","€ 250,000",M,25,Congo,Hatayspor,turkey,2425
Arlind Ajeti,"€ 4,808","€ 250,000","€ 250,000",D,31,Albania,Bodrum,turkey,2425
Guy-Marcelin Kilama,"€ 4,808","€ 250,000","€ 250,000",D,25,Cameroon,Hatayspor,turkey,2425
Mustafa Hekimoğlu,"€ 4,808","€ 250,000","€ 250,000",F,17,Turkey,Besiktas,turkey,2425
Driess Saddiki,"€ 4,808","€ 250,000","€ 250,000",M,28,Morocco,Kasimpasa,turkey,2425
Gökhan Gül,"€ 4,808","€ 250,000","€ 250,000",M,26,Turkey,Kasimpasa,turkey,2425
Jhon Espinoza,"€ 4,808","€ 250,000","€ 250,000",D,25,Ecuador,Kasimpasa,turkey,2425
Yasin Özcan,"€ 4,808","€ 250,000","€ 250,000",D,18,Turkey,Kasimpasa,turkey,2425
Ömer Ali Şahiner,"€ 4,808","€ 250,000","€ 250,000",D,33,Turkey,Basaksehir,turkey,2425
Thalisson,"€ 4,808","€ 250,000","€ 250,000",D,26,Brazil,Antalyaspor,turkey,2425
Blaz Kramer,"€ 4,808","€ 250,000","€ 250,000",F,28,Slovenia,Konyaspor,turkey,2425
Deniz Ertaş,"€ 4,808","€ 250,000","€ 250,000",K,19,Turkey,Konyaspor,turkey,2425
Mert Yılmaz,"€ 4,808","€ 250,000","€ 250,000",D,25,Turkey,Antalyaspor,turkey,2425
Josip Calusic,"€ 4,808","€ 250,000","€ 250,000",D,31,Croatia,Konyaspor,turkey,2425
Kenan Piric,"€ 4,808","€ 250,000","€ 250,000",K,30,Bosnia-Herzegovina,Antalyaspor,turkey,2425
Melih İbrahimoğlu,"€ 4,808","€ 250,000","€ 250,000",F,24,Turkey,Konyaspor,turkey,2425
Niko Rak,"€ 4,808","€ 250,000","€ 250,000",M,21,Croatia,Konyaspor,turkey,2425
Yavuz Aygün,"€ 4,808","€ 250,000","€ 250,000",K,28,Turkey,Konyaspor,turkey,2425
Lubomir Satka,"€ 4,808","€ 250,000","€ 250,000",D,29,Slovakia,Samsunspor,turkey,2425
Juan Christian,"€ 4,808","€ 250,000","€ 250,000",F,23,Brazil,Alanyaspor,turkey,2425
Rúben Vezo,"€ 4,808","€ 250,000","€ 250,000",D,30,Portugal,Eyupspor,turkey,2425
Gianni Bruno,"€ 4,808","€ 250,000","€ 250,000",F,33,Belgium,Eyupspor,turkey,2425
İrfan Can Eğribayat,"€ 4,808","€ 250,000","€ 250,000",K,26,Turkey,Fenerbahce,turkey,2425
Erdal Rakip,"€ 4,615","€ 240,000","€ 240,000",M,28,North Macedonia,Antalyaspor,turkey,2425
Haris Hajradinovic,"€ 4,615","€ 240,000","€ 240,000",F,30,Bosnia-Herzegovina,Kasimpasa,turkey,2425
Lamine Diack,"€ 4,615","€ 240,000","€ 240,000",M,24,Senegal,Hatayspor,turkey,2425
Emre Taşdemir,"€ 4,423","€ 230,000","€ 230,000",D,29,Turkey,Gaziantep BB,turkey,2425
Bruno Viana,"€ 4,423","€ 230,000","€ 230,000",D,30,Brazil,Gaziantep BB,turkey,2425
Bengali-Fodé Koita,"€ 4,423","€ 230,000","€ 230,000",F,34,Guinea,Sivasspor,turkey,2425
Anthony Uzodimma,"€ 4,423","€ 230,000","€ 230,000",D,25,Nigeria,Kayserispor,turkey,2425
Muhammet Taha Tepe,"€ 4,423","€ 230,000","€ 230,000",K,24,Turkey,Trabzonspor,turkey,2425
Aksel Aktaş,"€ 3,654","€ 190,000","€ 190,000",M,25,Turkey,Adana Demirspor,turkey,2425
Novatus Miroshi,"€ 3,654","€ 190,000","€ 190,000",M,22,Tanzania,Goztepe,turkey,2425
Loide Augusto,"€ 3,654","€ 190,000","€ 190,000",F,24,Angola,Alanyaspor,turkey,2425
Soner Gönül,"€ 3,654","€ 190,000","€ 190,000",D,27,Turkey,Samsunspor,turkey,2425
Fredy,"€ 3,654","€ 190,000","€ 190,000",F,34,Angola,Bodrum,turkey,2425
Altin Zeqiri,"€ 3,654","€ 190,000","€ 190,000",F,24,Kosovo,Caykur Rizespor,turkey,2425
Salem M'Bakata,"€ 3,654","€ 190,000","€ 190,000",D,26,France,Gaziantep BB,turkey,2425
Yalçın Kayan,"€ 3,654","€ 190,000","€ 190,000",M,26,Turkey,Eyupspor,turkey,2425
Zdravko Dimitrov,"€ 3,654","€ 190,000","€ 190,000",F,26,Bulgaria,Bodrum,turkey,2425
Umut Mert Toy,"€ 3,654","€ 190,000","€ 190,000",D,20,Turkey,Alanyaspor,turkey,2425
Abdurrahim Dursun,"€ 3,654","€ 190,000","€ 190,000",D,26,Turkey,Antalyaspor,turkey,2425
Louka Prip,"€ 3,654","€ 190,000","€ 190,000",F,27,Denmark,Konyaspor,turkey,2425
Prince Ampem,"€ 3,654","€ 190,000","€ 190,000",F,26,Ghana,Eyupspor,turkey,2425
Recep Niyaz,"€ 3,654","€ 190,000","€ 190,000",F,29,Turkey,Eyupspor,turkey,2425
Funsho Bamgboye,"€ 3,654","€ 190,000","€ 190,000",F,26,Nigeria,Hatayspor,turkey,2425
Tolga Kalender,"€ 3,654","€ 190,000","€ 190,000",D,23,Turkey,Adana Demirspor,turkey,2425
Diogo Sousa,"€ 3,654","€ 190,000","€ 190,000",K,26,Portugal,Bodrum,turkey,2425
Ahmet Aslan,"€ 3,654","€ 190,000","€ 190,000",M,23,Turkey,Bodrum,turkey,2425
Soner Dikmen,"€ 3,654","€ 190,000","€ 190,000",M,31,Turkey,Antalyaspor,turkey,2425
Kerim Alıcı,"€ 3,654","€ 190,000","€ 190,000",D,27,Turkey,Hatayspor,turkey,2425
Gökdeniz Gürpüz,"€ 3,654","€ 190,000","€ 190,000",M,18,Turkey,Galatasaray,turkey,2425
Visar Bekaj,"€ 3,654","€ 190,000","€ 190,000",K,27,Kosovo,Hatayspor,turkey,2425
Gökdeniz Bayrakdar,"€ 3,654","€ 190,000","€ 190,000",F,23,Turkey,Bodrum,turkey,2425
Eren Erdoğan,"€ 3,654","€ 190,000","€ 190,000",F,23,Turkey,Gaziantep BB,turkey,2425
Bartuğ Elmaz,"€ 3,654","€ 190,000","€ 190,000",M,21,Turkey,Fenerbahce,turkey,2425
Aytaç Kara,"€ 3,654","€ 190,000","€ 190,000",M,31,Turkey,Kasimpasa,turkey,2425
Maestro,"€ 3,654","€ 190,000","€ 190,000",M,21,Angola,Adana Demirspor,turkey,2425
Isaac Solet,"€ 3,654","€ 190,000","€ 190,000",M,23,Central African Republic,Goztepe,turkey,2425
Ali Yeşilyurt,"€ 3,654","€ 190,000","€ 190,000",D,19,Turkey,Galatasaray,turkey,2425
Djordje Nikolic,"€ 3,654","€ 190,000","€ 190,000",K,27,Serbia,Sivasspor,turkey,2425
Quentin Daubin,"€ 3,654","€ 190,000","€ 190,000",M,29,France,Gaziantep BB,turkey,2425
Ertuğrul Çetin,"€ 3,654","€ 190,000","€ 190,000",K,21,Turkey,Fenerbahce,turkey,2425
Tayfun Aydoğan,"€ 3,654","€ 190,000","€ 190,000",M,28,Turkey,Adana Demirspor,turkey,2425
Bünyamin Balat,"€ 3,654","€ 190,000","€ 190,000",F,28,Turkey,Adana Demirspor,turkey,2425
Tunahan Taşçı,"€ 3,654","€ 190,000","€ 190,000",F,22,Turkey,Konyaspor,turkey,2425
Nazım Sangaré,"€ 3,654","€ 190,000","€ 190,000",D,30,Turkey,Goztepe,turkey,2425
Sokratis Dioudis,"€ 3,654","€ 190,000","€ 190,000",K,32,Greece,Gaziantep BB,turkey,2425
Özkan Yiğiter,"€ 3,654","€ 190,000","€ 190,000",M,24,Turkey,Sivasspor,turkey,2425
Emrecan Bulut,"€ 3,654","€ 190,000","€ 190,000",F,22,Turkey,Caykur Rizespor,turkey,2425
Cengiz Demir,"€ 3,654","€ 190,000","€ 190,000",D,23,Turkey,Hatayspor,turkey,2425
Samba Camara,"€ 3,654","€ 190,000","€ 190,000",D,32,Mali,Sivasspor,turkey,2425
Burak Yılmaz,"€ 3,462","€ 180,000","€ 180,000",D,29,Turkey,Hatayspor,turkey,2425
Furkan Soyalp,"€ 3,462","€ 180,000","€ 180,000",M,29,Turkey,Gaziantep BB,turkey,2425
Murat Paluli,"€ 3,462","€ 180,000","€ 180,000",D,30,Turkey,Sivasspor,turkey,2425
Ali Emre Yanar,"€ 3,077","€ 160,000","€ 160,000",K,26,Turkey,Kasimpasa,turkey,2425
Bahadır Gölgeli,"€ 3,077","€ 160,000","€ 160,000",M,21,Turkey,Gaziantep BB,turkey,2425
Khusniddin Alikulov,"€ 3,077","€ 160,000","€ 160,000",D,25,Uzbekistan,Caykur Rizespor,turkey,2425
Benhur Keser,"€ 3,077","€ 160,000","€ 160,000",F,27,Turkey,Caykur Rizespor,turkey,2425
Yusuf Barası,"€ 3,077","€ 160,000","€ 160,000",F,21,Turkey,Adana Demirspor,turkey,2425
Taha Şahin,"€ 3,077","€ 160,000","€ 160,000",D,24,Turkey,Caykur Rizespor,turkey,2425
Shaocong Wu,"€ 3,077","€ 160,000","€ 160,000",D,24,China,Basaksehir,turkey,2425
Jan Bieganski,"€ 2,885","€ 150,000","€ 150,000",M,22,Poland,Sivasspor,turkey,2425
Jankat Yılmaz,"€ 2,885","€ 150,000","€ 150,000",K,20,Turkey,Galatasaray,turkey,2425
Uğur Çiftçi,"€ 2,885","€ 150,000","€ 150,000",D,32,Turkey,Sivasspor,turkey,2425
Hamza Akman,"€ 2,885","€ 150,000","€ 150,000",M,20,Turkey,Eyupspor,turkey,2425
Arda Ünyay,"€ 2,885","€ 150,000","€ 150,000",D,18,Turkey,Galatasaray,turkey,2425
Bekir Turaç Böke,"€ 2,885","€ 150,000","€ 150,000",F,25,Turkey,Sivasspor,turkey,2425
Doğukan Özkan,"€ 2,885","€ 150,000","€ 150,000",K,25,Turkey,Antalyaspor,turkey,2425
Batuhan Şen,"€ 2,500","€ 130,000","€ 130,000",K,25,Turkey,Galatasaray,turkey,2425
Onuralp Çevikkan,"€ 2,500","€ 130,000","€ 130,000",K,19,Turkey,Trabzonspor,turkey,2425
Nuno Lima,"€ 2,500","€ 130,000","€ 130,000",D,23,Portugal,Alanyaspor,turkey,2425
Mert Bayram,"€ 2,500","€ 130,000","€ 130,000",K,20,Turkey,Alanyaspor,turkey,2425
Jovan Manev,"€ 2,500","€ 130,000","€ 130,000",D,23,North Macedonia,Adana Demirspor,turkey,2425
Enis Destan,"€ 2,500","€ 130,000","€ 130,000",F,22,Turkey,Trabzonspor,turkey,2425
Mirza Cihan,"€ 2,500","€ 130,000","€ 130,000",F,23,Turkey,Gaziantep BB,turkey,2425
Erdem Çetinkaya,"€ 2,500","€ 130,000","€ 130,000",F,23,Turkey,Kasimpasa,turkey,2425
Poyraz Yıldırım,"€ 2,500","€ 130,000","€ 130,000",F,19,Turkey,Trabzonspor,turkey,2425
Sarp Yavrucu,"€ 2,500","€ 130,000","€ 130,000",F,19,Turkey,Kasimpasa,turkey,2425
İsmail Köybaşı,"€ 2,500","€ 130,000","€ 130,000",D,35,Turkey,Goztepe,turkey,2425
Ali Şahin Yılmaz,"€ 2,500","€ 130,000","€ 130,000",D,21,Turkey,Trabzonspor,turkey,2425
Philippe Paulin Keny,"€ 2,500","€ 130,000","€ 130,000",F,25,Senegal,Basaksehir,turkey,2425
Ayberk Karapo,"€ 2,500","€ 130,000","€ 130,000",D,20,Turkey,Caykur Rizespor,turkey,2425
Mohamed Hassan Fofana,"€ 2,500","€ 130,000","€ 130,000",M,19,Cote d'Ivoire,Basaksehir,turkey,2425
Deniz Dilmen,"€ 2,500","€ 130,000","€ 130,000",K,19,Turkey,Basaksehir,turkey,2425
Burak Sefa Kavraz,"€ 2,500","€ 130,000","€ 130,000",D,19,Turkey,Basaksehir,turkey,2425
Talha Sarıarslan,"€ 2,500","€ 130,000","€ 130,000",F,21,Turkey,Kayserispor,turkey,2425
Hüseyin Arslan,"€ 2,500","€ 130,000","€ 130,000",K,24,Turkey,Sivasspor,turkey,2425
Emrecan Terzi,"€ 2,115","€ 110,000","€ 110,000",D,21,Turkey,Besiktas,turkey,2425
Yusuf Kurt,"€ 2,115","€ 110,000","€ 110,000",F,22,Turkey,Alanyaspor,turkey,2425
Fahri Ay,"€ 2,115","€ 110,000","€ 110,000",M,20,Turkey,Besiktas,turkey,2425
Göktuğ Baytekin,"€ 2,115","€ 110,000","€ 110,000",K,20,Turkey,Besiktas,turkey,2425
Ahmet Yıldırım,"€ 2,115","€ 110,000","€ 110,000",K,18,Turkey,Trabzonspor,turkey,2425
Musah Mohammed,"€ 2,115","€ 110,000","€ 110,000",M,23,Ghana,Bodrum,turkey,2425
Mustafa Burak Bozan,"€ 2,115","€ 110,000","€ 110,000",K,24,Turkey,Gaziantep BB,turkey,2425
Anel Husic,"€ 2,115","€ 110,000","€ 110,000",D,23,Switzerland,Gaziantep BB,turkey,2425
Serkan Asan,"€ 2,115","€ 110,000","€ 110,000",D,25,Turkey,Trabzonspor,turkey,2425
Buluthan Bulut,"€ 2,115","€ 110,000","€ 110,000",M,22,Turkey,Alanyaspor,turkey,2425
Emre Kaplan,"€ 2,115","€ 110,000","€ 110,000",D,23,Turkey,Basaksehir,turkey,2425
Abdullah Yiğiter,"€ 2,115","€ 110,000","€ 110,000",K,24,Turkey,Antalyaspor,turkey,2425
Eray Korkmaz,"€ 2,115","€ 110,000","€ 110,000",D,21,Turkey,Caykur Rizespor,turkey,2425
Efe Doğan,"€ 2,115","€ 110,000","€ 110,000",K,20,Turkey,Caykur Rizespor,turkey,2425
Abdurrahman Üresin,"€ 2,115","€ 110,000","€ 110,000",D,21,Turkey,Konyaspor,turkey,2425
Erdem Çalık,"€ 2,115","€ 110,000","€ 110,000",M,18,Turkey,Eyupspor,turkey,2425
Anthony Dennis,"€ 2,115","€ 110,000","€ 110,000",M,20,Nigeria,Goztepe,turkey,2425
Kaan Akyazı,"€ 2,115","€ 110,000","€ 110,000",F,19,Turkey,Konyaspor,turkey,2425
Semih Güler,"€ 2,115","€ 110,000","€ 110,000",D,29,Turkey,Adana Demirspor,turkey,2425
İsmail Can Fidan,"€ 2,115","€ 110,000","€ 110,000",M,21,Turkey,Eyupspor,turkey,2425
Cenk Şen,"€ 2,115","€ 110,000","€ 110,000",D,24,Turkey,Bodrum,turkey,2425
Rıdvan Dönmez,"€ 2,115","€ 110,000","€ 110,000",D,21,Turkey,Konyaspor,turkey,2425
Baran Sarka,"€ 2,115","€ 110,000","€ 110,000",F,23,Turkey,Hatayspor,turkey,2425
Pedro Brazão,"€ 2,115","€ 110,000","€ 110,000",F,22,Portugal,Bodrum,turkey,2425
