,EST. BASE SALARY,EST. BASE SALARY,EST. BASE SALARY,BIO,BIO,BIO,,data_country,data_season
Carlos Bacca,"€ 139,615","€ 7,260,000","€ 8,147,123",F,34,Colombia,Villarreal,spain,2021
Geoffrey Kondogbia,"€ 132,692","€ 6,900,000","€ 7,743,134",M,27,Central African Republic,Valencia,spain,2021
Geoffrey Kondogbia,"€ 132,692","€ 6,900,000","€ 7,743,134",M,27,Central African Republic,Atletico Madrid,spain,2021
Nabil Fekir,"€ 130,769","€ 6,800,000","€ 7,630,914",F,27,France,Real Betis,spain,2021
Vitolo,"€ 129,615","€ 6,740,000","€ 7,563,583",F,30,Spain,Atletico Madrid,spain,2021
Vinícius Júnior,"€ 128,269","€ 6,670,000","€ 7,485,029",F,20,Brazil,Real Madrid,spain,2021
Thomas Lemar,"€ 125,000","€ 6,500,000","€ 7,294,256",F,24,France,Atletico Madrid,spain,2021
Ivan Rakitic,"€ 124,038","€ 6,450,000","€ 7,238,147",M,32,Croatia,Sevilla,spain,2021
Gonçalo Guedes,"€ 117,308","€ 6,100,000","€ 6,845,379",F,23,Portugal,Valencia,spain,2021
Sergiño Dest,"€ 115,385","€ 6,000,000","€ 6,733,160",D,19,United States,Barcelona,spain,2021
Héctor Herrera,"€ 115,385","€ 6,000,000","€ 6,733,160",M,30,Mexico,Atletico Madrid,spain,2021
Martin Braithwaite,"€ 115,385","€ 6,000,000","€ 6,733,160",F,29,Denmark,Barcelona,spain,2021
Neto,"€ 115,385","€ 6,000,000","€ 6,733,160",K,31,Brazil,Barcelona,spain,2021
Júnior Firpo,"€ 115,385","€ 6,000,000","€ 6,733,160",D,24,Spain,Barcelona,spain,2021
Nemanja Gudelj,"€ 107,692","€ 5,600,000","€ 6,284,283",M,28,Serbia,Sevilla,spain,2021
Raúl García,"€ 107,692","€ 5,600,000","€ 6,284,283",F,34,Spain,Athletic Club,spain,2021
Gabriel Paulista,"€ 102,500","€ 5,330,000","€ 5,981,290",D,29,Brazil,Valencia,spain,2021
David Silva,"€ 101,923","€ 5,300,000","€ 5,947,625",F,34,Spain,Real Sociedad,spain,2021
Paco Alcácer,"€ 100,192","€ 5,210,000","€ 5,846,627",F,27,Spain,Villarreal,spain,2021
Vicente Iborra,"€ 99,231","€ 5,160,000","€ 5,790,517",M,32,Spain,Villarreal,spain,2021
Moussa Wagué,"€ 96,154","€ 5,000,000","€ 5,610,967",D,22,Senegal,Barcelona,spain,2021
Munir El Haddadi,"€ 95,769","€ 4,980,000","€ 5,588,523",F,25,Morocco,Sevilla,spain,2021
Fernando,"€ 93,654","€ 4,870,000","€ 5,465,081",M,33,Brazil,Sevilla,spain,2021
Nolito,"€ 88,077","€ 4,580,000","€ 5,139,645",F,34,Spain,Celta Vigo,spain,2021
Stefan Savic,"€ 86,538","€ 4,500,000","€ 5,049,870",D,29,Montenegro,Atletico Madrid,spain,2021
Jesús Navas,"€ 84,615","€ 4,400,000","€ 4,937,651",D,34,Spain,Sevilla,spain,2021
Denis Suárez,"€ 84,231","€ 4,380,000","€ 4,915,207",F,26,Spain,Celta Vigo,spain,2021
Yuri Berchiche,"€ 82,308","€ 4,280,000","€ 4,802,987",D,30,Spain,Athletic Club,spain,2021
Unai Simón,"€ 82,308","€ 4,280,000","€ 4,802,987",K,23,Spain,Athletic Club,spain,2021
Federico Valverde,"€ 80,192","€ 4,170,000","€ 4,679,546",M,22,Uruguay,Real Madrid,spain,2021
Martin Ödegaard,"€ 80,192","€ 4,170,000","€ 4,679,546",F,21,Norway,Real Madrid,spain,2021
Roque Mesa,"€ 80,000","€ 4,160,000","€ 4,668,324",M,31,Spain,Valladolid,spain,2021
Adnan Januzaj,"€ 76,923","€ 4,000,000","€ 4,488,773",F,25,Belgium,Real Sociedad,spain,2021
José Giménez,"€ 76,923","€ 4,000,000","€ 4,488,773",D,25,Uruguay,Atletico Madrid,spain,2021
Riqui Puig,"€ 76,923","€ 4,000,000","€ 4,488,773",M,21,Spain,Barcelona,spain,2021
Pedri,"€ 76,923","€ 4,000,000","€ 4,488,773",F,17,Spain,Barcelona,spain,2021
Lucas Torreira,"€ 75,962","€ 3,950,000","€ 4,432,664",M,24,Uruguay,Atletico Madrid,spain,2021
Trincão,"€ 75,000","€ 3,900,000","€ 4,376,554",F,21,Portugal,Barcelona,spain,2021
Papu Gómez,"€ 74,231","€ 3,860,000","€ 4,331,666",F,32,Argentina,Sevilla,spain,2021
Pau Torres,"€ 73,077","€ 3,800,000","€ 4,264,335",D,23,Spain,Villarreal,spain,2021
Franco Vázquez,"€ 73,077","€ 3,800,000","€ 4,264,335",F,31,Argentina,Sevilla,spain,2021
Dani Parejo,"€ 73,077","€ 3,800,000","€ 4,264,335",M,31,Spain,Villarreal,spain,2021
Renan Lodi,"€ 73,077","€ 3,800,000","€ 4,264,335",D,22,Brazil,Atletico Madrid,spain,2021
Jasper Cillessen,"€ 72,115","€ 3,750,000","€ 4,208,225",K,31,Netherlands,Valencia,spain,2021
Francis Coquelin,"€ 71,923","€ 3,740,000","€ 4,197,003",M,29,France,Villarreal,spain,2021
Tomas Vaclík,"€ 71,538","€ 3,720,000","€ 4,174,559",K,31,Czech Republic,Sevilla,spain,2021
Maxime Gonalons,"€ 71,154","€ 3,700,000","€ 4,152,115",M,31,France,Granada,spain,2021
Patrick Cutrone,"€ 70,000","€ 3,640,000","€ 4,084,784",F,23,Italy,Valencia,spain,2021
Ángel Correa,"€ 67,308","€ 3,500,000","€ 3,927,677",F,25,Argentina,Atletico Madrid,spain,2021
José Gayà,"€ 67,308","€ 3,500,000","€ 3,927,677",D,25,Spain,Valencia,spain,2021
Sergio Asenjo,"€ 66,538","€ 3,460,000","€ 3,882,789",K,31,Spain,Villarreal,spain,2021
Nacho Monreal,"€ 66,346","€ 3,450,000","€ 3,871,567",D,34,Spain,Real Sociedad,spain,2021
Daniel Wass,"€ 66,154","€ 3,440,000","€ 3,860,345",D,31,Denmark,Valencia,spain,2021
Mario Gaspar,"€ 64,038","€ 3,330,000","€ 3,736,904",D,29,Spain,Villarreal,spain,2021
Diego Carlos,"€ 63,846","€ 3,320,000","€ 3,725,682",D,27,Brazil,Sevilla,spain,2021
Mikel Merino,"€ 61,538","€ 3,200,000","€ 3,591,019",M,24,Spain,Real Sociedad,spain,2021
Denis Cheryshev,"€ 61,346","€ 3,190,000","€ 3,579,797",F,29,Russia,Valencia,spain,2021
Iago Herrerín,"€ 61,154","€ 3,180,000","€ 3,568,575",K,32,Spain,Athletic Club,spain,2021
Moussa Dembélé,"€ 60,000","€ 3,120,000","€ 3,501,243",F,24,France,Atletico Madrid,spain,2021
Frenkie de Jong,"€ 57,692","€ 3,000,000","€ 3,366,580",M,23,Netherlands,Barcelona,spain,2021
Youssef En-Nesyri,"€ 57,692","€ 3,000,000","€ 3,366,580",F,23,Morocco,Sevilla,spain,2021
Asier Illarramendi,"€ 57,692","€ 3,000,000","€ 3,366,580",M,30,Spain,Real Sociedad,spain,2021
Gerónimo Rulli,"€ 56,923","€ 2,960,000","€ 3,321,692",K,28,Argentina,Villarreal,spain,2021
Martín Montoya,"€ 56,731","€ 2,950,000","€ 3,310,470",D,29,Spain,Real Betis,spain,2021
Iago Aspas,"€ 55,769","€ 2,900,000","€ 3,254,361",F,33,Spain,Celta Vigo,spain,2021
Jason,"€ 55,000","€ 2,860,000","€ 3,209,473",F,26,Spain,Valencia,spain,2021
Raúl Albiol,"€ 54,615","€ 2,840,000","€ 3,187,029",D,35,Spain,Villarreal,spain,2021
Andriy Lunin,"€ 54,038","€ 2,810,000","€ 3,153,363",K,21,Ukraine,Real Madrid,spain,2021
Suso,"€ 53,846","€ 2,800,000","€ 3,142,141",F,26,Spain,Sevilla,spain,2021
Dani García,"€ 53,269","€ 2,770,000","€ 3,108,475",M,30,Spain,Athletic Club,spain,2021
Rodrigo Battaglia,"€ 52,885","€ 2,750,000","€ 3,086,032",M,29,Argentina,Alaves,spain,2021
Marc Bartra,"€ 51,923","€ 2,700,000","€ 3,029,922",D,29,Spain,Real Betis,spain,2021
Willian José,"€ 51,923","€ 2,700,000","€ 3,029,922",F,28,Brazil,Real Sociedad,spain,2021
Iñigo Córdoba,"€ 51,154","€ 2,660,000","€ 2,985,034",F,23,Spain,Alaves,spain,2021
Iñigo Córdoba,"€ 51,154","€ 2,660,000","€ 2,985,034",F,23,Spain,Athletic Club,spain,2021
Eliaquim Mangala,"€ 50,577","€ 2,630,000","€ 2,951,368",D,29,France,Valencia,spain,2021
Manu Vallejo,"€ 50,577","€ 2,630,000","€ 2,951,368",F,23,Spain,Valencia,spain,2021
Ibai Gómez,"€ 48,846","€ 2,540,000","€ 2,850,371",F,30,Spain,Athletic Club,spain,2021
Kenedy,"€ 48,654","€ 2,530,000","€ 2,839,149",F,24,Brazil,Granada,spain,2021
Manu Sánchez,"€ 48,462","€ 2,520,000","€ 2,827,927",D,20,Spain,Atletico Madrid,spain,2021
Ramiro Funes Mori,"€ 48,269","€ 2,510,000","€ 2,816,705",D,29,Argentina,Villarreal,spain,2021
Marcos Acuña,"€ 48,077","€ 2,500,000","€ 2,805,483",D,28,Argentina,Sevilla,spain,2021
Karim Rekik,"€ 48,077","€ 2,500,000","€ 2,805,483",D,25,Netherlands,Sevilla,spain,2021
Yoshinori Muto,"€ 48,077","€ 2,500,000","€ 2,805,483",F,28,Japan,Eibar,spain,2021
Joan Jordán,"€ 46,154","€ 2,400,000","€ 2,693,264",M,26,Spain,Sevilla,spain,2021
Yeray Álvarez,"€ 46,154","€ 2,400,000","€ 2,693,264",D,25,Spain,Athletic Club,spain,2021
Marc Cucurella,"€ 45,962","€ 2,390,000","€ 2,682,042",M,22,Spain,Getafe,spain,2021
Rubén Blanco,"€ 45,000","€ 2,340,000","€ 2,625,932",K,25,Spain,Celta Vigo,spain,2021
Óliver Torres,"€ 44,231","€ 2,300,000","€ 2,581,045",M,25,Spain,Sevilla,spain,2021
Pervis Estupiñán,"€ 44,038","€ 2,290,000","€ 2,569,823",D,22,Ecuador,Villarreal,spain,2021
Álex Remiro,"€ 42,885","€ 2,230,000","€ 2,502,491",K,25,Spain,Real Sociedad,spain,2021
Djené,"€ 42,308","€ 2,200,000","€ 2,468,825",D,28,Togo,Getafe,spain,2021
Mikel Oyarzabal,"€ 42,308","€ 2,200,000","€ 2,468,825",F,23,Spain,Real Sociedad,spain,2021
Iker Muniain,"€ 42,308","€ 2,200,000","€ 2,468,825",F,27,Spain,Athletic Club,spain,2021
Jeison Murillo,"€ 42,115","€ 2,190,000","€ 2,457,603",D,28,Colombia,Celta Vigo,spain,2021
Kenan Kodro,"€ 41,154","€ 2,140,000","€ 2,401,494",F,27,Bosnia-Herzegovina,Valladolid,spain,2021
Kenan Kodro,"€ 41,154","€ 2,140,000","€ 2,401,494",F,27,Bosnia-Herzegovina,Athletic Club,spain,2021
Jaime Mata,"€ 41,154","€ 2,140,000","€ 2,401,494",F,31,Spain,Getafe,spain,2021
Jaume Doménech,"€ 40,577","€ 2,110,000","€ 2,367,828",K,29,Spain,Valencia,spain,2021
Portu,"€ 40,577","€ 2,110,000","€ 2,367,828",F,28,Spain,Real Sociedad,spain,2021
Marcos Llorente,"€ 40,385","€ 2,100,000","€ 2,356,606",F,25,Spain,Atletico Madrid,spain,2021
Carlos Soler,"€ 40,385","€ 2,100,000","€ 2,356,606",M,23,Spain,Valencia,spain,2021
Manu Trigueros,"€ 40,000","€ 2,080,000","€ 2,334,162",M,29,Spain,Villarreal,spain,2021
Denis Vavro,"€ 40,000","€ 2,080,000","€ 2,334,162",D,24,Slovakia,Huesca,spain,2021
Gerard Moreno,"€ 40,000","€ 2,080,000","€ 2,334,162",F,28,Spain,Villarreal,spain,2021
Nemanja Maksimovic,"€ 40,000","€ 2,080,000","€ 2,334,162",M,25,Serbia,Getafe,spain,2021
Kieran Trippier,"€ 38,462","€ 2,000,000","€ 2,244,387",D,30,England,Atletico Madrid,spain,2021
Juan Foyth,"€ 38,462","€ 2,000,000","€ 2,244,387",D,22,Argentina,Villarreal,spain,2021
Aarón Martín,"€ 38,462","€ 2,000,000","€ 2,244,387",D,23,Spain,Celta Vigo,spain,2021
Miguel Ángel Moyá,"€ 37,885","€ 1,970,000","€ 2,210,721",K,36,Spain,Real Sociedad,spain,2021
Étienne Capoue,"€ 36,538","€ 1,900,000","€ 2,132,167",M,32,France,Villarreal,spain,2021
Aritz Elustondo,"€ 35,577","€ 1,850,000","€ 2,076,058",D,26,Spain,Real Sociedad,spain,2021
Néstor Araújo,"€ 35,385","€ 1,840,000","€ 2,064,836",D,29,Mexico,Celta Vigo,spain,2021
Thierry Correia,"€ 35,385","€ 1,840,000","€ 2,064,836",D,21,Portugal,Valencia,spain,2021
Fabián Orellana,"€ 34,808","€ 1,810,000","€ 2,031,170",F,34,Chile,Valladolid,spain,2021
Joseba Zaldua,"€ 34,808","€ 1,810,000","€ 2,031,170",D,28,Spain,Real Sociedad,spain,2021
Jota Peleteiro,"€ 34,808","€ 1,810,000","€ 2,031,170",F,29,Spain,Alaves,spain,2021
Óscar de Marcos,"€ 34,615","€ 1,800,000","€ 2,019,948",D,31,Spain,Athletic Club,spain,2021
José Luis Morales,"€ 34,615","€ 1,800,000","€ 2,019,948",F,33,Spain,Levante,spain,2021
Alfonso Pedraza,"€ 34,615","€ 1,800,000","€ 2,019,948",D,24,Spain,Villarreal,spain,2021
Borja Iglesias,"€ 34,615","€ 1,800,000","€ 2,019,948",F,27,Spain,Real Betis,spain,2021
Jesús Vallejo,"€ 34,615","€ 1,800,000","€ 2,019,948",D,23,Spain,Granada,spain,2021
Sergio Escudero,"€ 34,615","€ 1,800,000","€ 2,019,948",D,31,Spain,Sevilla,spain,2021
Raúl Navas,"€ 34,423","€ 1,790,000","€ 2,008,726",D,32,Spain,Osasuna,spain,2021
Jony,"€ 34,423","€ 1,790,000","€ 2,008,726",F,29,Spain,Osasuna,spain,2021
Iván Marcone,"€ 34,231","€ 1,780,000","€ 1,997,504",M,30,Argentina,Elche,spain,2021
Okay Yokuslu,"€ 34,231","€ 1,780,000","€ 1,997,504",M,26,Turkey,Celta Vigo,spain,2021
Asier Villalibre,"€ 34,038","€ 1,770,000","€ 1,986,282",F,23,Spain,Athletic Club,spain,2021
Toni Lato,"€ 33,846","€ 1,760,000","€ 1,975,060",D,22,Spain,Valencia,spain,2021
Hugo Mallo,"€ 33,654","€ 1,750,000","€ 1,963,838",D,29,Spain,Celta Vigo,spain,2021
Martín Zubimendi,"€ 33,077","€ 1,720,000","€ 1,930,172",M,21,Spain,Real Sociedad,spain,2021
Sergio Álvarez,"€ 33,077","€ 1,720,000","€ 1,930,172",K,34,Spain,Celta Vigo,spain,2021
Santi Mina,"€ 32,885","€ 1,710,000","€ 1,918,951",F,24,Spain,Celta Vigo,spain,2021
Lucas Ocampos,"€ 32,692","€ 1,700,000","€ 1,907,729",F,26,Argentina,Sevilla,spain,2021
Guido Rodríguez,"€ 32,692","€ 1,700,000","€ 1,907,729",M,26,Argentina,Real Betis,spain,2021
Unai Núñez,"€ 32,692","€ 1,700,000","€ 1,907,729",D,23,Spain,Athletic Club,spain,2021
Andrés Guardado,"€ 32,692","€ 1,700,000","€ 1,907,729",M,34,Mexico,Real Betis,spain,2021
William Carvalho,"€ 32,692","€ 1,700,000","€ 1,907,729",M,28,Portugal,Real Betis,spain,2021
Álex Berenguer,"€ 32,692","€ 1,700,000","€ 1,907,729",F,25,Spain,Athletic Club,spain,2021
Rubén Rochina,"€ 32,692","€ 1,700,000","€ 1,907,729",F,29,Spain,Levante,spain,2021
Álex Blanco,"€ 32,308","€ 1,680,000","€ 1,885,285",F,21,Spain,Valencia,spain,2021
Cristiano Piccini,"€ 32,115","€ 1,670,000","€ 1,874,063",D,28,Italy,Valencia,spain,2021
Bono,"€ 31,923","€ 1,660,000","€ 1,862,841",K,29,Morocco,Sevilla,spain,2021
Joris Gnagnon,"€ 31,346","€ 1,630,000","€ 1,829,175",D,23,France,Sevilla,spain,2021
Hugo Guillamón,"€ 31,154","€ 1,620,000","€ 1,817,953",D,20,Spain,Valencia,spain,2021
José Campaña,"€ 30,769","€ 1,600,000","€ 1,795,509",M,27,Spain,Levante,spain,2021
Claudio Bravo,"€ 30,769","€ 1,600,000","€ 1,795,509",K,37,Chile,Real Betis,spain,2021
Jokin Ezkieta,"€ 30,000","€ 1,560,000","€ 1,750,622",K,24,Spain,Athletic Club,spain,2021
Jorge Molina,"€ 29,615","€ 1,540,000","€ 1,728,178",F,38,Spain,Granada,spain,2021
Mauro Arambarri,"€ 29,423","€ 1,530,000","€ 1,716,956",M,25,Uruguay,Getafe,spain,2021
Pedro Mosquera,"€ 29,231","€ 1,520,000","€ 1,705,734",M,32,Spain,Huesca,spain,2021
David Soria,"€ 29,038","€ 1,510,000","€ 1,694,512",K,27,Spain,Getafe,spain,2021
Víctor Ruiz,"€ 28,846","€ 1,500,000","€ 1,683,290",D,31,Spain,Real Betis,spain,2021
Sergi Guardiola,"€ 28,846","€ 1,500,000","€ 1,683,290",F,29,Spain,Valladolid,spain,2021
Joaquín,"€ 28,846","€ 1,500,000","€ 1,683,290",F,39,Spain,Real Betis,spain,2021
Florian Lejeune,"€ 28,846","€ 1,500,000","€ 1,683,290",D,29,France,Alaves,spain,2021
Maxi Gómez,"€ 28,846","€ 1,500,000","€ 1,683,290",F,24,Uruguay,Valencia,spain,2021
Yunus Musah,"€ 28,846","€ 1,500,000","€ 1,683,290",M,18,England,Valencia,spain,2021
Iñigo Lekue,"€ 28,846","€ 1,500,000","€ 1,683,290",D,27,Spain,Athletic Club,spain,2021
Aleix Vidal,"€ 28,846","€ 1,500,000","€ 1,683,290",D,31,Spain,Sevilla,spain,2021
Sandro Ramírez,"€ 28,654","€ 1,490,000","€ 1,672,068",F,25,Spain,Huesca,spain,2021
Oussama Idrissi,"€ 28,462","€ 1,480,000","€ 1,660,846",F,24,Morocco,Sevilla,spain,2021
Abdoulay Diaby,"€ 28,462","€ 1,480,000","€ 1,660,846",F,29,Mali,Getafe,spain,2021
Antonio Sanabria,"€ 28,269","€ 1,470,000","€ 1,649,624",F,24,Paraguay,Real Betis,spain,2021
Sergio León,"€ 27,885","€ 1,450,000","€ 1,627,180",F,31,Spain,Levante,spain,2021
Cristian Rivero,"€ 27,885","€ 1,450,000","€ 1,627,180",K,22,Spain,Valencia,spain,2021
Tomás Pina,"€ 27,500","€ 1,430,000","€ 1,604,736",M,33,Spain,Alaves,spain,2021
Jaume Costa,"€ 27,500","€ 1,430,000","€ 1,604,736",D,32,Spain,Villarreal,spain,2021
Iñigo Vicente,"€ 27,500","€ 1,430,000","€ 1,604,736",F,22,Spain,Athletic Club,spain,2021
Alberto Moreno,"€ 26,923","€ 1,400,000","€ 1,571,071",D,28,Spain,Villarreal,spain,2021
Lucas Pérez,"€ 26,731","€ 1,390,000","€ 1,559,849",F,32,Spain,Alaves,spain,2021
Facundo Roncaglia,"€ 26,538","€ 1,380,000","€ 1,548,627",D,33,Argentina,Osasuna,spain,2021
Ángel Rodríguez,"€ 26,154","€ 1,360,000","€ 1,526,183",F,33,Spain,Getafe,spain,2021
Darwin Machís,"€ 26,154","€ 1,360,000","€ 1,526,183",F,27,Venezuela,Granada,spain,2021
Sergi Gómez,"€ 25,962","€ 1,350,000","€ 1,514,961",D,28,Spain,Sevilla,spain,2021
Brais Méndez,"€ 25,962","€ 1,350,000","€ 1,514,961",F,23,Spain,Celta Vigo,spain,2021
Pape Diop,"€ 25,577","€ 1,330,000","€ 1,492,517",M,34,Senegal,Eibar,spain,2021
Juan Miranda,"€ 25,000","€ 1,300,000","€ 1,458,851",D,20,Spain,Real Betis,spain,2021
Álvaro Negredo,"€ 24,808","€ 1,290,000","€ 1,447,629",F,35,Spain,Cadiz,spain,2021
Roberto,"€ 24,231","€ 1,260,000","€ 1,413,964",K,34,Spain,Valladolid,spain,2021
Domingos Duarte,"€ 24,231","€ 1,260,000","€ 1,413,964",D,25,Portugal,Granada,spain,2021
Joselu,"€ 24,038","€ 1,250,000","€ 1,402,742",F,30,Spain,Alaves,spain,2021
Sidnei,"€ 23,846","€ 1,240,000","€ 1,391,520",D,31,Brazil,Real Betis,spain,2021
Guido Carrillo,"€ 23,654","€ 1,230,000","€ 1,380,298",F,29,Argentina,Elche,spain,2021
David Costas,"€ 23,462","€ 1,220,000","€ 1,369,076",D,25,Spain,Celta Vigo,spain,2021
Dimitri Foulquier,"€ 23,077","€ 1,200,000","€ 1,346,632",D,27,Guadeloupe,Granada,spain,2021
Juanmi,"€ 23,077","€ 1,200,000","€ 1,346,632",F,27,Spain,Real Betis,spain,2021
Luuk de Jong,"€ 23,077","€ 1,200,000","€ 1,346,632",F,30,Netherlands,Sevilla,spain,2021
Ander Capa,"€ 23,077","€ 1,200,000","€ 1,346,632",D,28,Spain,Athletic Club,spain,2021
Óscar Rodríguez,"€ 23,077","€ 1,200,000","€ 1,346,632",F,22,Spain,Sevilla,spain,2021
Aïssa Mandi,"€ 23,077","€ 1,200,000","€ 1,346,632",D,28,Algeria,Real Betis,spain,2021
Igor Zubeldia,"€ 23,077","€ 1,200,000","€ 1,346,632",M,23,Spain,Real Sociedad,spain,2021
Takashi Inui,"€ 23,077","€ 1,200,000","€ 1,346,632",F,32,Japan,Eibar,spain,2021
Idrissa Doumbia,"€ 22,500","€ 1,170,000","€ 1,312,966",M,22,Cote d'Ivoire,Huesca,spain,2021
Paulo Gazzaniga,"€ 22,308","€ 1,160,000","€ 1,301,744",K,29,Argentina,Elche,spain,2021
Rubén García,"€ 22,115","€ 1,150,000","€ 1,290,522",F,27,Spain,Osasuna,spain,2021
Jonathan Calleri,"€ 21,731","€ 1,130,000","€ 1,268,078",F,27,Argentina,Osasuna,spain,2021
Alexander Isak,"€ 21,538","€ 1,120,000","€ 1,256,857",F,21,Sweden,Real Sociedad,spain,2021
David Juncà,"€ 21,538","€ 1,120,000","€ 1,256,857",D,26,Spain,Celta Vigo,spain,2021
Dimitrios Siovas,"€ 21,346","€ 1,110,000","€ 1,245,635",D,32,Greece,Huesca,spain,2021
Youssouf Koné,"€ 21,346","€ 1,110,000","€ 1,245,635",D,25,Mali,Elche,spain,2021
Facundo Pellistri,"€ 21,346","€ 1,110,000","€ 1,245,635",F,19,Uruguay,Alaves,spain,2021
Sergio Canales,"€ 21,154","€ 1,100,000","€ 1,234,413",F,29,Spain,Real Betis,spain,2021
