,EST. BASE SALARY,EST. BASE SALARY,EST. BASE SALARY,BIO,BIO,BIO,,data_country,data_season
Milos Veljkovic,"€ 23,077","€ 1,200,000","€ 1,200,000",D,27,Serbia,Werder Bremen,germany,2223
Jonjoe Kenny,"€ 23,077","€ 1,200,000","€ 1,200,000",D,25,England,Hertha Berlin,germany,2223
Evan N'Dicka,"€ 23,077","€ 1,200,000","€ 1,200,000",D,23,France,Eintracht Frankfurt,germany,2223
Joe Scally,"€ 23,077","€ 1,200,000","€ 1,200,000",D,20,United States,Monchengladbach,germany,2223
Frederik Rönnow,"€ 23,077","€ 1,200,000","€ 1,200,000",K,30,Denmark,Union Berlin,germany,2223
Pavao Pervan,"€ 23,077","€ 1,200,000","€ 1,200,000",K,35,Austria,Wolfsburg,germany,2223
András Schäfer,"€ 23,077","€ 1,200,000","€ 1,200,000",M,23,Hungary,Union Berlin,germany,2223
Marcus Ingvartsen,"€ 23,077","€ 1,200,000","€ 1,200,000",F,27,Denmark,Mainz,germany,2223
Omar Marmoush,"€ 23,077","€ 1,200,000","€ 1,200,000",F,23,Egypt,Wolfsburg,germany,2223
Kevin-Prince Boateng,"€ 23,077","€ 1,200,000","€ 1,200,000",F,35,Ghana,Hertha Berlin,germany,2223
Kingsley Schindler,"€ 23,077","€ 1,200,000","€ 1,200,000",D,29,Germany,Koln,germany,2223
Timothy Chandler,"€ 23,077","€ 1,200,000","€ 1,200,000",D,32,United States,Eintracht Frankfurt,germany,2223
Andreas Hanche-Olsen,"€ 23,077","€ 1,200,000","€ 1,200,000",D,26,Norway,Mainz,germany,2223
Stanley Nsoki,"€ 23,077","€ 1,200,000","€ 1,200,000",D,23,France,Hoffenheim,germany,2223
Paulo Otávio,"€ 22,115","€ 1,150,000","€ 1,150,000",D,28,Brazil,Wolfsburg,germany,2223
Hiroki Ito,"€ 22,115","€ 1,150,000","€ 1,150,000",D,23,Japan,Stuttgart,germany,2223
Jakub Kaminski,"€ 22,115","€ 1,150,000","€ 1,150,000",F,20,Poland,Wolfsburg,germany,2223
Anthony Jung,"€ 22,115","€ 1,150,000","€ 1,150,000",D,31,Germany,Werder Bremen,germany,2223
Nicolas Cozza,"€ 22,115","€ 1,150,000","€ 1,150,000",D,24,France,Wolfsburg,germany,2223
Michael Gregoritsch,"€ 21,923","€ 1,140,000","€ 1,140,000",F,28,Austria,Freiburg,germany,2223
Sebastian Polter,"€ 21,923","€ 1,140,000","€ 1,140,000",F,31,Germany,Schalke 04,germany,2223
Silas Katompa Mvumpa,"€ 21,923","€ 1,140,000","€ 1,140,000",F,24,Democratic Republic of the Congo,Stuttgart,germany,2223
Agustín Rogel,"€ 21,923","€ 1,140,000","€ 1,140,000",D,25,Uruguay,Hertha Berlin,germany,2223
Myziane Maolida,"€ 21,923","€ 1,140,000","€ 1,140,000",F,23,France,Hertha Berlin,germany,2223
Amine Adli,"€ 21,923","€ 1,140,000","€ 1,140,000",F,22,France,Bayer Leverkusen,germany,2223
Ermedin Demirovic,"€ 21,923","€ 1,140,000","€ 1,140,000",F,24,Bosnia-Herzegovina,Augsburg,germany,2223
Luca Netz,"€ 21,731","€ 1,130,000","€ 1,130,000",D,19,Germany,Monchengladbach,germany,2223
Patrick Wimmer,"€ 21,731","€ 1,130,000","€ 1,130,000",F,21,Austria,Wolfsburg,germany,2223
Maxim Leitsch,"€ 21,731","€ 1,130,000","€ 1,130,000",D,24,Germany,Mainz,germany,2223
Ondrej Duda,"€ 21,154","€ 1,100,000","€ 1,100,000",F,27,Slovakia,Koln,germany,2223
Marc Oliver Kempf,"€ 20,769","€ 1,080,000","€ 1,080,000",D,28,Germany,Hertha Berlin,germany,2223
Janik Haberer,"€ 20,769","€ 1,080,000","€ 1,080,000",M,28,Germany,Union Berlin,germany,2223
Angelo Stiller,"€ 20,769","€ 1,080,000","€ 1,080,000",M,21,Germany,Hoffenheim,germany,2223
Ivan Sunjic,"€ 20,192","€ 1,050,000","€ 1,050,000",M,26,Croatia,Hertha Berlin,germany,2223
Kristijan Jakic,"€ 20,000","€ 1,040,000","€ 1,040,000",M,25,Croatia,Eintracht Frankfurt,germany,2223
Timo Baumgartl,"€ 20,000","€ 1,040,000","€ 1,040,000",D,26,Germany,Union Berlin,germany,2223
Soumaïla Coulibaly,"€ 20,000","€ 1,040,000","€ 1,040,000",D,19,France,Borussia Dortmund,germany,2223
Morten Thorsby,"€ 20,000","€ 1,040,000","€ 1,040,000",M,26,Norway,Union Berlin,germany,2223
Wilfried Kanga,"€ 19,615","€ 1,020,000","€ 1,020,000",F,24,Cote d'Ivoire,Hertha Berlin,germany,2223
Jamie Leweling,"€ 19,615","€ 1,020,000","€ 1,020,000",F,21,Germany,Union Berlin,germany,2223
Cédric Brunner,"€ 19,615","€ 1,020,000","€ 1,020,000",D,28,Switzerland,Schalke 04,germany,2223
Oliver Burke,"€ 19,615","€ 1,020,000","€ 1,020,000",F,25,Scotland,Werder Bremen,germany,2223
Christian Günter,"€ 19,615","€ 1,020,000","€ 1,020,000",D,29,Germany,Freiburg,germany,2223
Arne Maier,"€ 19,231","€ 1,000,000","€ 1,000,000",M,24,Germany,Augsburg,germany,2223
Iago,"€ 19,231","€ 1,000,000","€ 1,000,000",D,25,Brazil,Augsburg,germany,2223
Tobias Strobl,"€ 19,231","€ 1,000,000","€ 1,000,000",M,32,Germany,Augsburg,germany,2223
Tomas Koubek,"€ 19,231","€ 1,000,000","€ 1,000,000",K,30,Czech Republic,Augsburg,germany,2223
Maximilian Mittelstädt,"€ 19,038","€ 990,000","€ 990,000",D,25,Germany,Hertha Berlin,germany,2223
Rodrigo Zalazar,"€ 18,846","€ 980,000","€ 980,000",F,23,Uruguay,Schalke 04,germany,2223
Mateu Morey Bauzà,"€ 18,846","€ 980,000","€ 980,000",D,22,Spain,Borussia Dortmund,germany,2223
Maximilian Eggestein,"€ 18,462","€ 960,000","€ 960,000",M,26,Germany,Freiburg,germany,2223
Dominique Heintz,"€ 18,462","€ 960,000","€ 960,000",D,29,Germany,Bochum,germany,2223
Niklas Dorsch,"€ 18,269","€ 950,000","€ 950,000",M,25,Germany,Augsburg,germany,2223
Vincenzo Grifo,"€ 18,269","€ 950,000","€ 950,000",F,29,Italy,Freiburg,germany,2223
Timothée Kolodziejczak,"€ 18,269","€ 950,000","€ 950,000",D,31,France,Schalke 04,germany,2223
Filip Uremovic,"€ 18,077","€ 940,000","€ 940,000",D,25,Croatia,Hertha Berlin,germany,2223
Tom Krauß,"€ 18,077","€ 940,000","€ 940,000",M,21,Germany,Schalke 04,germany,2223
Josha Vagnoman,"€ 18,077","€ 940,000","€ 940,000",D,22,Germany,Stuttgart,germany,2223
Amos Pieper,"€ 18,077","€ 940,000","€ 940,000",D,25,Germany,Werder Bremen,germany,2223
Anton Stach,"€ 17,500","€ 910,000","€ 910,000",M,24,Germany,Mainz,germany,2223
Timothy Fosu-Mensah,"€ 17,308","€ 900,000","€ 900,000",D,25,Netherlands,Bayer Leverkusen,germany,2223
Nicolas Höfler,"€ 17,308","€ 900,000","€ 900,000",M,32,Germany,Freiburg,germany,2223
Benno Schmitz,"€ 17,308","€ 900,000","€ 900,000",D,28,Germany,Koln,germany,2223
Delano Burgzorg,"€ 17,308","€ 900,000","€ 900,000",F,24,Netherlands,Mainz,germany,2223
Jean-Paul Boëtius,"€ 17,308","€ 900,000","€ 900,000",F,28,Netherlands,Hertha Berlin,germany,2223
Jamie Bynoe-Gittens,"€ 17,308","€ 900,000","€ 900,000",F,18,England,Borussia Dortmund,germany,2223
Felix Passlack,"€ 17,115","€ 890,000","€ 890,000",D,24,Germany,Borussia Dortmund,germany,2223
Benjamin Hübner,"€ 16,923","€ 880,000","€ 880,000",D,33,Germany,Hoffenheim,germany,2223
Alexander Schwolow,"€ 16,923","€ 880,000","€ 880,000",K,30,Germany,Schalke 04,germany,2223
Rubén Vargas,"€ 16,346","€ 850,000","€ 850,000",F,24,Switzerland,Augsburg,germany,2223
Levin Öztunali,"€ 16,154","€ 840,000","€ 840,000",M,26,Germany,Union Berlin,germany,2223
Manuel Riemann,"€ 16,154","€ 840,000","€ 840,000",K,34,Germany,Bochum,germany,2223
Ritsu Doan,"€ 16,154","€ 840,000","€ 840,000",F,24,Japan,Freiburg,germany,2223
Dejan Ljubicic,"€ 16,154","€ 840,000","€ 840,000",M,25,Austria,Koln,germany,2223
Kristian Pedersen,"€ 16,154","€ 840,000","€ 840,000",D,28,Denmark,Koln,germany,2223
Aymen Barkok,"€ 16,154","€ 840,000","€ 840,000",M,24,Morocco,Mainz,germany,2223
Aïssa Laïdouni,"€ 16,154","€ 840,000","€ 840,000",M,26,Tunisia,Union Berlin,germany,2223
Lennart Grill,"€ 16,154","€ 840,000","€ 840,000",K,24,Germany,Union Berlin,germany,2223
Jonathan Schmid,"€ 15,577","€ 810,000","€ 810,000",D,32,France,Freiburg,germany,2223
Reece Oxford,"€ 15,385","€ 800,000","€ 800,000",D,24,England,Augsburg,germany,2223
Felix Uduokhai,"€ 15,385","€ 800,000","€ 800,000",D,25,Germany,Augsburg,germany,2223
Leo Greiml,"€ 15,000","€ 780,000","€ 780,000",D,21,Austria,Schalke 04,germany,2223
Oscar Fraulo,"€ 15,000","€ 780,000","€ 780,000",M,19,Denmark,Monchengladbach,germany,2223
Christian Groß,"€ 15,000","€ 780,000","€ 780,000",M,34,Germany,Werder Bremen,germany,2223
Dion Beljo,"€ 14,615","€ 760,000","€ 760,000",F,20,Croatia,Augsburg,germany,2223
Gil Dias,"€ 14,615","€ 760,000","€ 760,000",F,26,Portugal,Stuttgart,germany,2223
Konstantinos Mavropanos,"€ 14,615","€ 760,000","€ 760,000",D,25,Greece,Stuttgart,germany,2223
Tobias Mohr,"€ 14,423","€ 750,000","€ 750,000",F,27,Germany,Schalke 04,germany,2223
Nils Petersen,"€ 14,423","€ 750,000","€ 750,000",F,34,Germany,Freiburg,germany,2223
Thomas Ouwejan,"€ 14,423","€ 750,000","€ 750,000",D,26,Netherlands,Schalke 04,germany,2223
Rafal Gikiewicz,"€ 14,423","€ 750,000","€ 750,000",K,35,Poland,Augsburg,germany,2223
Kilian Fischer,"€ 14,423","€ 750,000","€ 750,000",D,22,Germany,Wolfsburg,germany,2223
Kevin Paredes,"€ 14,423","€ 750,000","€ 750,000",M,19,United States,Wolfsburg,germany,2223
Waldemar Anton,"€ 14,423","€ 750,000","€ 750,000",D,26,Germany,Stuttgart,germany,2223
Kelvin Yeboah,"€ 14,423","€ 750,000","€ 750,000",F,22,Italy,Augsburg,germany,2223
Peter Pekarik,"€ 14,231","€ 740,000","€ 740,000",D,36,Slovakia,Hertha Berlin,germany,2223
Kevin Möhwald,"€ 13,846","€ 720,000","€ 720,000",M,29,Germany,Union Berlin,germany,2223
Jan Thielmann,"€ 13,846","€ 720,000","€ 720,000",F,20,Germany,Koln,germany,2223
Roland Sallai,"€ 13,846","€ 720,000","€ 720,000",F,25,Hungary,Freiburg,germany,2223
Christopher Lenz,"€ 13,846","€ 720,000","€ 720,000",D,28,Germany,Eintracht Frankfurt,germany,2223
Konstantinos Stafylidis,"€ 13,846","€ 720,000","€ 720,000",D,29,Greece,Bochum,germany,2223
Kevin Stöger,"€ 13,846","€ 720,000","€ 720,000",F,29,Austria,Bochum,germany,2223
Marco Friedl,"€ 13,846","€ 720,000","€ 720,000",D,24,Austria,Werder Bremen,germany,2223
Éric Ebimbe,"€ 13,846","€ 720,000","€ 720,000",M,22,France,Eintracht Frankfurt,germany,2223
Ilia Gruev,"€ 13,846","€ 720,000","€ 720,000",M,22,Bulgaria,Werder Bremen,germany,2223
Arthur,"€ 13,846","€ 720,000","€ 720,000",D,20,Brazil,Bayer Leverkusen,germany,2223
Kevin Behrens,"€ 13,846","€ 720,000","€ 720,000",F,32,Germany,Union Berlin,germany,2223
Paul Seguin,"€ 13,846","€ 720,000","€ 720,000",M,27,Germany,Union Berlin,germany,2223
Julian Chabot,"€ 13,846","€ 720,000","€ 720,000",D,24,Germany,Koln,germany,2223
Dong-jun Lee,"€ 13,654","€ 710,000","€ 710,000",F,25,South Korea,Hertha Berlin,germany,2223
Pascal Stenzel,"€ 13,654","€ 710,000","€ 710,000",D,26,Germany,Stuttgart,germany,2223
Noah Sarenren Bazee,"€ 13,462","€ 700,000","€ 700,000",F,26,Germany,Augsburg,germany,2223
Sven Michel,"€ 13,269","€ 690,000","€ 690,000",F,32,Germany,Union Berlin,germany,2223
Conor Noß,"€ 13,077","€ 680,000","€ 680,000",F,22,Ireland,Monchengladbach,germany,2223
Steffen Tigges,"€ 12,692","€ 660,000","€ 660,000",F,24,Germany,Koln,germany,2223
Lucas Höler,"€ 12,692","€ 660,000","€ 660,000",F,28,Germany,Freiburg,germany,2223
Wataru Endo,"€ 12,692","€ 660,000","€ 660,000",M,29,Japan,Stuttgart,germany,2223
Maximilian Bauer,"€ 12,692","€ 660,000","€ 660,000",D,22,Germany,Augsburg,germany,2223
Erhan Masovic,"€ 12,308","€ 640,000","€ 640,000",D,24,Serbia,Bochum,germany,2223
Borna Sosa,"€ 12,308","€ 640,000","€ 640,000",D,25,Croatia,Stuttgart,germany,2223
Nikolas Nartey,"€ 11,923","€ 620,000","€ 620,000",M,22,Denmark,Stuttgart,germany,2223
Georginio Rutter,"€ 11,538","€ 600,000","€ 600,000",F,20,France,Hoffenheim,germany,2223
Sargis Adamyan,"€ 11,538","€ 600,000","€ 600,000",F,29,Armenia,Koln,germany,2223
Dimitrios Limnios,"€ 11,538","€ 600,000","€ 600,000",F,24,Greece,Koln,germany,2223
Felix Nmecha,"€ 11,538","€ 600,000","€ 600,000",F,22,Germany,Wolfsburg,germany,2223
Örjan Nyland,"€ 11,538","€ 600,000","€ 600,000",K,32,Norway,Leipzig,germany,2223
Jens Stage,"€ 11,538","€ 600,000","€ 600,000",M,26,Denmark,Werder Bremen,germany,2223
Felix Agu,"€ 11,538","€ 600,000","€ 600,000",D,23,Germany,Werder Bremen,germany,2223
Cristian Gamboa,"€ 11,538","€ 600,000","€ 600,000",D,33,Costa Rica,Bochum,germany,2223
Gerrit Holtmann,"€ 11,538","€ 600,000","€ 600,000",F,27,Philippines,Bochum,germany,2223
Deyovaisio Zeefuik,"€ 11,538","€ 600,000","€ 600,000",D,24,Netherlands,Hertha Berlin,germany,2223
Niko Gießelmann,"€ 11,538","€ 600,000","€ 600,000",D,31,Germany,Union Berlin,germany,2223
Danilho Doekhi,"€ 11,538","€ 600,000","€ 600,000",D,24,Netherlands,Union Berlin,germany,2223
Benjamin Uphoff,"€ 11,538","€ 600,000","€ 600,000",K,29,Germany,Freiburg,germany,2223
Philipp Förster,"€ 11,538","€ 600,000","€ 600,000",F,27,Germany,Bochum,germany,2223
Luca Pfeiffer,"€ 11,538","€ 600,000","€ 600,000",F,26,Germany,Stuttgart,germany,2223
Tobias Sippel,"€ 11,538","€ 600,000","€ 600,000",K,34,Germany,Monchengladbach,germany,2223
Pierre Kunde Malong,"€ 11,538","€ 600,000","€ 600,000",M,27,Cameroon,Bochum,germany,2223
Simon Zoller,"€ 11,538","€ 600,000","€ 600,000",F,31,Germany,Bochum,germany,2223
Henning Matriciani,"€ 11,538","€ 600,000","€ 600,000",D,23,Germany,Schalke 04,germany,2223
Kenan Karaman,"€ 11,538","€ 600,000","€ 600,000",F,28,Turkey,Schalke 04,germany,2223
Tymoteusz Puchacz,"€ 11,154","€ 580,000","€ 580,000",D,23,Poland,Union Berlin,germany,2223
Mehmet Aydin,"€ 10,962","€ 570,000","€ 570,000",D,20,Germany,Schalke 04,germany,2223
Aurélio Buta,"€ 10,962","€ 570,000","€ 570,000",D,25,Portugal,Eintracht Frankfurt,germany,2223
Alexander Meyer,"€ 10,962","€ 570,000","€ 570,000",K,31,Germany,Borussia Dortmund,germany,2223
Julien Duranville,"€ 10,962","€ 570,000","€ 570,000",F,16,Belgium,Borussia Dortmund,germany,2223
Raphael Framberger,"€ 10,962","€ 570,000","€ 570,000",D,26,Germany,Augsburg,germany,2223
Tolga Cigerci,"€ 10,769","€ 560,000","€ 560,000",M,30,Turkey,Hertha Berlin,germany,2223
Fredrik Jensen,"€ 10,769","€ 560,000","€ 560,000",F,25,Finland,Augsburg,germany,2223
Nathanaël Mbuku,"€ 10,769","€ 560,000","€ 560,000",F,20,France,Augsburg,germany,2223
Irvin Cardona,"€ 10,769","€ 560,000","€ 560,000",F,25,France,Augsburg,germany,2223
Derry Scherhant,"€ 10,769","€ 560,000","€ 560,000",F,20,Germany,Hertha Berlin,germany,2223
Sepp van den Berg,"€ 10,385","€ 540,000","€ 540,000",D,21,Netherlands,Schalke 04,germany,2223
Mamadou Doucouré,"€ 10,385","€ 540,000","€ 540,000",D,24,France,Monchengladbach,germany,2223
Sergio Córdova,"€ 10,385","€ 540,000","€ 540,000",F,25,Venezuela,Augsburg,germany,2223
Keven Schlotterbeck,"€ 10,385","€ 540,000","€ 540,000",D,25,Germany,Freiburg,germany,2223
Niklas Tauer,"€ 10,385","€ 540,000","€ 540,000",M,21,Germany,Schalke 04,germany,2223
Keven Schlotterbeck,"€ 10,385","€ 540,000","€ 540,000",D,25,Germany,Bochum,germany,2223
Ansgar Knauff,"€ 10,385","€ 540,000","€ 540,000",F,21,Germany,Eintracht Frankfurt,germany,2223
Jérôme Onguéné,"€ 10,385","€ 540,000","€ 540,000",D,24,Cameroon,Eintracht Frankfurt,germany,2223
Anthony Losilla,"€ 10,385","€ 540,000","€ 540,000",M,36,France,Bochum,germany,2223
Jannes Horn,"€ 10,385","€ 540,000","€ 540,000",D,25,Germany,Bochum,germany,2223
Niklas Tauer,"€ 10,385","€ 540,000","€ 540,000",M,21,Germany,Mainz,germany,2223
Julian Ryerson,"€ 10,385","€ 540,000","€ 540,000",D,24,Norway,Union Berlin,germany,2223
Nassim Boujellab,"€ 10,000","€ 520,000","€ 520,000",M,23,Morocco,Schalke 04,germany,2223
Patrick Osterhage,"€ 10,000","€ 520,000","€ 520,000",M,23,Germany,Bochum,germany,2223
Timo Hübers,"€ 10,000","€ 520,000","€ 520,000",D,26,Germany,Koln,germany,2223
Fabian Bredlow,"€ 9,423","€ 490,000","€ 490,000",K,27,Germany,Stuttgart,germany,2223
Soichiro Kozuki,"€ 9,231","€ 480,000","€ 480,000",M,22,Japan,Schalke 04,germany,2223
Finn Dahmen,"€ 9,231","€ 480,000","€ 480,000",K,24,Germany,Mainz,germany,2223
Muhammed Damar,"€ 9,231","€ 480,000","€ 480,000",F,18,Germany,Hoffenheim,germany,2223
Faride Alidou,"€ 9,231","€ 480,000","€ 480,000",F,21,Germany,Eintracht Frankfurt,germany,2223
Dzenan Pejcinovic,"€ 9,231","€ 480,000","€ 480,000",F,17,Germany,Wolfsburg,germany,2223
Jere Uronen,"€ 9,231","€ 480,000","€ 480,000",D,28,Finland,Schalke 04,germany,2223
Manuel Gulde,"€ 9,231","€ 480,000","€ 480,000",D,31,Germany,Freiburg,germany,2223
Atakan Karazor,"€ 9,038","€ 470,000","€ 470,000",M,26,Germany,Stuttgart,germany,2223
Moritz Jenz,"€ 9,038","€ 470,000","€ 470,000",D,23,Germany,Schalke 04,germany,2223
Mads Pedersen,"€ 8,846","€ 460,000","€ 460,000",D,26,Denmark,Augsburg,germany,2223
Michael Langer,"€ 8,846","€ 460,000","€ 460,000",K,38,Austria,Schalke 04,germany,2223
Marco Richter,"€ 8,654","€ 450,000","€ 450,000",F,25,Germany,Hertha Berlin,germany,2223
Takuma Asano,"€ 8,654","€ 450,000","€ 450,000",F,28,Japan,Bochum,germany,2223
Oliver Christensen,"€ 8,654","€ 450,000","€ 450,000",K,23,Denmark,Hertha Berlin,germany,2223
Danilo Soares,"€ 8,269","€ 430,000","€ 430,000",D,31,Brazil,Bochum,germany,2223
Woo-yeong Jeong,"€ 8,077","€ 420,000","€ 420,000",F,23,South Korea,Freiburg,germany,2223
Tim Skarke,"€ 8,077","€ 420,000","€ 420,000",F,26,Germany,Schalke 04,germany,2223
Ben Bobzien,"€ 8,077","€ 420,000","€ 420,000",F,19,Germany,Mainz,germany,2223
Jakob Busk,"€ 8,077","€ 420,000","€ 420,000",K,29,Denmark,Union Berlin,germany,2223
Tim Skarke,"€ 8,077","€ 420,000","€ 420,000",F,25,Germany,Union Berlin,germany,2223
Paul Jaeckel,"€ 8,077","€ 420,000","€ 420,000",D,24,Germany,Union Berlin,germany,2223
Jordi Osei-Tutu,"€ 7,500","€ 390,000","€ 390,000",D,24,England,Bochum,germany,2223
Rocco Reitz,"€ 7,500","€ 390,000","€ 390,000",M,20,Germany,Monchengladbach,germany,2223
Juan José Perea,"€ 7,500","€ 390,000","€ 390,000",F,22,Colombia,Stuttgart,germany,2223
Philipp Hofmann,"€ 7,500","€ 390,000","€ 390,000",F,29,Germany,Bochum,germany,2223
Lukas Kübler,"€ 7,500","€ 390,000","€ 390,000",D,30,Germany,Freiburg,germany,2223
Milos Pantovic,"€ 7,500","€ 390,000","€ 390,000",F,26,Serbia,Union Berlin,germany,2223
Jacek Goralski,"€ 7,500","€ 390,000","€ 390,000",M,30,Poland,Bochum,germany,2223
Patrick Pentz,"€ 7,308","€ 380,000","€ 380,000",K,26,Austria,Bayer Leverkusen,germany,2223
Marko Johansson,"€ 7,308","€ 380,000","€ 380,000",K,24,Sweden,Bochum,germany,2223
Jens Grahl,"€ 7,308","€ 380,000","€ 380,000",K,34,Germany,Eintracht Frankfurt,germany,2223
Eric Martel,"€ 7,308","€ 380,000","€ 380,000",M,20,Germany,Koln,germany,2223
Janis Blaswich,"€ 7,115","€ 370,000","€ 370,000",K,31,Germany,Leipzig,germany,2223
Luca Kilian,"€ 6,923","€ 360,000","€ 360,000",D,23,Germany,Koln,germany,2223
Florian Dietz,"€ 6,923","€ 360,000","€ 360,000",F,24,Germany,Koln,germany,2223
Finn Ole Becker,"€ 6,923","€ 360,000","€ 360,000",M,22,Germany,Hoffenheim,germany,2223
Nelson Weiper,"€ 6,923","€ 360,000","€ 360,000",F,17,Germany,Mainz,germany,2223
Jan Olschowsky,"€ 6,923","€ 360,000","€ 360,000",K,21,Germany,Monchengladbach,germany,2223
Yvandro Borges Sanches,"€ 6,923","€ 360,000","€ 360,000",F,18,Luxembourg,Monchengladbach,germany,2223
Silvère Ganvoula,"€ 6,923","€ 360,000","€ 360,000",F,26,Congo,Bochum,germany,2223
Laurin Ulrich,"€ 6,923","€ 360,000","€ 360,000",F,18,Germany,Stuttgart,germany,2223
Niklas Schmidt,"€ 6,923","€ 360,000","€ 360,000",F,24,Germany,Werder Bremen,germany,2223
Romano Schmid,"€ 6,923","€ 360,000","€ 360,000",F,23,Austria,Werder Bremen,germany,2223
Linton Maina,"€ 6,923","€ 360,000","€ 360,000",F,23,Germany,Koln,germany,2223
Mark Flekken,"€ 6,731","€ 350,000","€ 350,000",K,29,Netherlands,Freiburg,germany,2223
Genki Haraguchi,"€ 6,731","€ 350,000","€ 350,000",F,31,Japan,Union Berlin,germany,2223
Simon Walde,"€ 6,538","€ 340,000","€ 340,000",D,18,Germany,Monchengladbach,germany,2223
Diogo Leite,"€ 6,538","€ 340,000","€ 340,000",D,24,Portugal,Union Berlin,germany,2223
Thomas Kastanaras,"€ 6,346","€ 330,000","€ 330,000",F,20,Germany,Stuttgart,germany,2223
Michael Esser,"€ 6,346","€ 330,000","€ 330,000",K,35,Germany,Bochum,germany,2223
Kiliann Sildillia,"€ 6,154","€ 320,000","€ 320,000",D,20,France,Freiburg,germany,2223
Michael Frey,"€ 6,154","€ 320,000","€ 320,000",F,28,Switzerland,Schalke 04,germany,2223
Andreas Ivan,"€ 6,154","€ 320,000","€ 320,000",F,28,Romania,Schalke 04,germany,2223
Christopher Antwi-Adjei,"€ 5,769","€ 300,000","€ 300,000",F,28,Ghana,Bochum,germany,2223
Fisnik Asllani,"€ 5,769","€ 300,000","€ 300,000",F,20,Germany,Hoffenheim,germany,2223
Niklas Klinger,"€ 5,769","€ 300,000","€ 300,000",K,27,Germany,Wolfsburg,germany,2223
Marcel Wenig,"€ 5,769","€ 300,000","€ 300,000",M,18,Germany,Eintracht Frankfurt,germany,2223
Enzo Millot,"€ 5,769","€ 300,000","€ 300,000",M,20,France,Stuttgart,germany,2223
Tom Rothe,"€ 5,769","€ 300,000","€ 300,000",D,18,Germany,Borussia Dortmund,germany,2223
Vasilios Lampropoulos,"€ 5,769","€ 300,000","€ 300,000",D,32,Greece,Bochum,germany,2223
David Colina,"€ 5,385","€ 280,000","€ 280,000",D,22,Croatia,Augsburg,germany,2223
Kevin Schade,"€ 5,385","€ 280,000","€ 280,000",F,20,Germany,Freiburg,germany,2223
Noah Mbamba,"€ 5,385","€ 280,000","€ 280,000",M,18,Belgium,Bayer Leverkusen,germany,2223
Lee Buchanan,"€ 5,192","€ 270,000","€ 270,000",D,21,England,Werder Bremen,germany,2223
Tim Oermann,"€ 5,192","€ 270,000","€ 270,000",D,18,Germany,Bochum,germany,2223
Florian Müller,"€ 5,192","€ 270,000","€ 270,000",K,25,Germany,Stuttgart,germany,2223
Hugo Novoa,"€ 5,192","€ 270,000","€ 270,000",F,19,Spain,Leipzig,germany,2223
Niklas Lomb,"€ 5,192","€ 270,000","€ 270,000",K,29,Germany,Bayer Leverkusen,germany,2223
Eren Dinkci,"€ 5,192","€ 270,000","€ 270,000",F,21,Germany,Werder Bremen,germany,2223
Eduardo Quaresma,"€ 4,808","€ 250,000","€ 250,000",D,20,Portugal,Hoffenheim,germany,2223
Florian Flick,"€ 4,808","€ 250,000","€ 250,000",M,22,Germany,Schalke 04,germany,2223
Saidy Janko,"€ 4,808","€ 250,000","€ 250,000",D,27,The Gambia,Bochum,germany,2223
Robert Gumny,"€ 4,808","€ 250,000","€ 250,000",D,24,Poland,Augsburg,germany,2223
Matthias Köbbing,"€ 4,808","€ 250,000","€ 250,000",K,25,Germany,Koln,germany,2223
Marcel Lotka,"€ 4,615","€ 240,000","€ 240,000",K,21,Germany,Borussia Dortmund,germany,2223
Denis Huseinbasic,"€ 4,615","€ 240,000","€ 240,000",M,21,Germany,Koln,germany,2223
Luca Unbehaun,"€ 4,615","€ 240,000","€ 240,000",K,21,Germany,Borussia Dortmund,germany,2223
Justin Heekeren,"€ 4,615","€ 240,000","€ 240,000",K,22,Germany,Schalke 04,germany,2223
Paul Grave,"€ 4,615","€ 240,000","€ 240,000",K,22,Germany,Bochum,germany,2223
Paxten Aaronson,"€ 4,615","€ 240,000","€ 240,000",F,19,United States,Eintracht Frankfurt,germany,2223
Ibrahima Cissé,"€ 4,615","€ 240,000","€ 240,000",D,21,Mali,Schalke 04,germany,2223
Lasse Rieß,"€ 4,615","€ 240,000","€ 240,000",K,21,Germany,Mainz,germany,2223
Tim Lemperle,"€ 4,615","€ 240,000","€ 240,000",F,20,Germany,Koln,germany,2223
Mathias Olesen,"€ 4,615","€ 240,000","€ 240,000",M,21,Luxembourg,Koln,germany,2223
Alou Kuol,"€ 4,038","€ 210,000","€ 210,000",F,21,Australia,Stuttgart,germany,2223
Tanguy Coulibaly,"€ 3,846","€ 200,000","€ 200,000",F,21,France,Stuttgart,germany,2223
Diant Ramaj,"€ 3,846","€ 200,000","€ 200,000",K,21,Germany,Eintracht Frankfurt,germany,2223
Tarsis Bonga,"€ 3,846","€ 200,000","€ 200,000",F,25,Germany,Bochum,germany,2223
Marlon Mustapha,"€ 3,654","€ 190,000","€ 190,000",F,21,Austria,Mainz,germany,2223
Torben Müsel,"€ 3,654","€ 190,000","€ 190,000",F,23,Germany,Monchengladbach,germany,2223
Antonios Papadopoulos,"€ 3,462","€ 180,000","€ 180,000",D,23,Germany,Borussia Dortmund,germany,2223
Kelian Nsona,"€ 3,462","€ 180,000","€ 180,000",F,20,France,Hertha Berlin,germany,2223
