,EST. BASE SALARY,EST. BASE SALARY,EST. BASE SALARY,BIO,BIO,BIO,,data_country,data_season
Ferdi Kadioglu,"€ 30,000","€ 1,560,000","€ 2,400,207",M,22,Turkey,Fenerbahce,turkey,2122
Lucas Lima,"€ 29,423","€ 1,530,000","€ 2,354,049",D,30,Brazil,Basaksehir,turkey,2122
Yann Karamoh,"€ 28,846","€ 1,500,000","€ 2,307,891",F,23,Cote d'Ivoire,Karagumrukspor,turkey,2122
Bernard Mensah,"€ 28,846","€ 1,500,000","€ 2,307,891",F,27,Ghana,Kayserispor,turkey,2122
Fredrik Ulvestad,"€ 28,846","€ 1,500,000","€ 2,307,891",M,29,Norway,Sivasspor,turkey,2122
Yannick Bolasie,"€ 28,654","€ 1,490,000","€ 2,292,505",F,32,Democratic Republic of the Congo,Caykur Rizespor,turkey,2122
Andrea Poli,"€ 28,654","€ 1,490,000","€ 2,292,505",M,32,Italy,Antalyaspor,turkey,2122
David Tijanic,"€ 28,654","€ 1,490,000","€ 2,292,505",F,24,Slovenia,Goztepe,turkey,2122
Filip Novak,"€ 28,654","€ 1,490,000","€ 2,292,505",D,31,Czech Republic,Fenerbahce,turkey,2122
Bryan Dabo,"€ 27,885","€ 1,450,000","€ 2,230,961",M,29,Burkina Faso,Caykur Rizespor,turkey,2122
Mbaye Diagne,"€ 27,885","€ 1,450,000","€ 2,230,961",F,30,Senegal,Galatasaray,turkey,2122
DeAndre Yedlin,"€ 27,692","€ 1,440,000","€ 2,215,576",D,28,United States,Galatasaray,turkey,2122
Nicolai Jörgensen,"€ 27,692","€ 1,440,000","€ 2,215,576",F,30,Denmark,Kasimpasa,turkey,2122
Jean-Armel Kana-Biyik,"€ 27,692","€ 1,440,000","€ 2,215,576",D,32,Cameroon,Gaziantep BB,turkey,2122
Loïc Rémy,"€ 27,115","€ 1,410,000","€ 2,169,418",F,35,France,Caykur Rizespor,turkey,2122
Caner Erkin,"€ 26,731","€ 1,390,000","€ 2,138,646",D,33,Turkey,Karagumrukspor,turkey,2122
Mame Diouf,"€ 26,731","€ 1,390,000","€ 2,138,646",F,34,Senegal,Hatayspor,turkey,2122
Naldo,"€ 26,731","€ 1,390,000","€ 2,138,646",D,33,Brazil,Antalyaspor,turkey,2122
Luiz Adriano,"€ 26,731","€ 1,390,000","€ 2,138,646",F,34,Brazil,Antalyaspor,turkey,2122
Ryan Donk,"€ 26,731","€ 1,390,000","€ 2,138,646",D,35,Suriname,Kasimpasa,turkey,2122
Anders Trondsen,"€ 26,538","€ 1,380,000","€ 2,123,260",M,26,Norway,Trabzonspor,turkey,2122
Wallace,"€ 25,577","€ 1,330,000","€ 2,046,330",D,26,Brazil,Yeni Malatyaspor,turkey,2122
Christian Luyindama,"€ 25,192","€ 1,310,000","€ 2,015,558",D,27,DR Congo,Galatasaray,turkey,2122
Peter Zulj,"€ 25,192","€ 1,310,000","€ 2,015,558",M,28,Austria,Basaksehir,turkey,2122
Mame Thiam,"€ 24,615","€ 1,280,000","€ 1,969,400",F,29,Senegal,Kayserispor,turkey,2122
Dimitrios Pelkas,"€ 24,615","€ 1,280,000","€ 1,969,400",F,28,Greece,Fenerbahce,turkey,2122
Soner Aydogdu,"€ 24,231","€ 1,260,000","€ 1,938,629",M,31,Turkey,Goztepe,turkey,2122
Jean Evrard Kouassi,"€ 24,038","€ 1,250,000","€ 1,923,243",F,27,Cote d'Ivoire,Trabzonspor,turkey,2122
Léo Duarte,"€ 24,038","€ 1,250,000","€ 1,923,243",D,25,Brazil,Basaksehir,turkey,2122
Max Meyer,"€ 24,038","€ 1,250,000","€ 1,923,243",F,26,Germany,Fenerbahce,turkey,2122
Emre Akbaba,"€ 24,038","€ 1,250,000","€ 1,923,243",F,29,Turkey,Alanyaspor,turkey,2122
Godfred Donsah,"€ 24,038","€ 1,250,000","€ 1,923,243",M,25,Ghana,Yeni Malatyaspor,turkey,2122
Kristijan Bistrovic,"€ 24,038","€ 1,250,000","€ 1,923,243",M,23,Croatia,Karagumrukspor,turkey,2122
Mert Günok,"€ 24,038","€ 1,250,000","€ 1,923,243",K,32,Turkey,Besiktas,turkey,2122
Victor Nelsson,"€ 24,038","€ 1,250,000","€ 1,923,243",D,23,Denmark,Galatasaray,turkey,2122
Tyler Boyd,"€ 23,846","€ 1,240,000","€ 1,907,857",F,27,United States,Caykur Rizespor,turkey,2122
Okechukwu Azubuike,"€ 23,846","€ 1,240,000","€ 1,907,857",M,24,Nigeria,Yeni Malatyaspor,turkey,2122
Arijanet Muric,"€ 23,846","€ 1,240,000","€ 1,907,857",K,23,Kosovo,Adana Demirspor,turkey,2122
Okechukwu Azubuike,"€ 23,846","€ 1,240,000","€ 1,907,857",M,24,Nigeria,Sivasspor,turkey,2122
Mostafa Mohamed,"€ 23,654","€ 1,230,000","€ 1,892,471",F,24,Egypt,Galatasaray,turkey,2122
Isaac Sackey,"€ 23,269","€ 1,210,000","€ 1,861,699",M,27,Ghana,Hatayspor,turkey,2122
Fernando,"€ 22,692","€ 1,180,000","€ 1,815,541",M,29,Brazil,Antalyaspor,turkey,2122
Artem Kravets,"€ 22,692","€ 1,180,000","€ 1,815,541",F,32,Ukraine,Konyaspor,turkey,2122
Balázs Megyeri,"€ 22,308","€ 1,160,000","€ 1,784,769",K,31,Hungary,Goztepe,turkey,2122
Alexandru Maxim,"€ 22,308","€ 1,160,000","€ 1,784,769",F,31,Romania,Gaziantep BB,turkey,2122
Fayçal Fajr,"€ 22,115","€ 1,150,000","€ 1,769,383",M,33,Morocco,Sivasspor,turkey,2122
Alexandru Cicaldau,"€ 21,731","€ 1,130,000","€ 1,738,611",M,24,Romania,Galatasaray,turkey,2122
Kenan Karaman,"€ 21,731","€ 1,130,000","€ 1,738,611",F,27,Turkey,Besiktas,turkey,2122
Umut Meras,"€ 21,731","€ 1,130,000","€ 1,738,611",D,26,Turkey,Besiktas,turkey,2122
Welinton,"€ 21,731","€ 1,130,000","€ 1,738,611",D,32,Brazil,Besiktas,turkey,2122
Florent Hadergjonaj,"€ 21,346","€ 1,110,000","€ 1,707,839",D,27,Kosovo,Kasimpasa,turkey,2122
Stefano Denswil,"€ 21,154","€ 1,100,000","€ 1,692,454",D,28,Netherlands,Trabzonspor,turkey,2122
Edgar Ié,"€ 20,769","€ 1,080,000","€ 1,661,682",D,27,Portugal,Trabzonspor,turkey,2122
Munir,"€ 20,385","€ 1,060,000","€ 1,630,910",K,32,Morocco,Hatayspor,turkey,2122
Oussama Tannane,"€ 20,385","€ 1,060,000","€ 1,630,910",F,27,Morocco,Goztepe,turkey,2122
Djaniny,"€ 20,385","€ 1,060,000","€ 1,630,910",F,30,Cape Verde,Trabzonspor,turkey,2122
Lebogang Phiri,"€ 20,385","€ 1,060,000","€ 1,630,910",M,27,South Africa,Caykur Rizespor,turkey,2122
Wilson Eduardo,"€ 20,385","€ 1,060,000","€ 1,630,910",F,31,Angola,Alanyaspor,turkey,2122
Fabrice N'Sakala,"€ 20,385","€ 1,060,000","€ 1,630,910",D,31,Democratic Republic of the Congo,Besiktas,turkey,2122
Isaac Cofie,"€ 20,000","€ 1,040,000","€ 1,600,138",M,30,Ghana,Sivasspor,turkey,2122
Paul-José Mpoku,"€ 20,000","€ 1,040,000","€ 1,600,138",F,29,Democratic Republic of the Congo,Konyaspor,turkey,2122
Didier Ndong,"€ 19,808","€ 1,030,000","€ 1,584,752",M,27,Gabon,Yeni Malatyaspor,turkey,2122
Emre Mor,"€ 19,808","€ 1,030,000","€ 1,584,752",F,24,Turkey,Karagumrukspor,turkey,2122
Júnior Caiçara,"€ 19,423","€ 1,010,000","€ 1,553,980",D,32,Brazil,Basaksehir,turkey,2122
Berat Özdemir,"€ 19,423","€ 1,010,000","€ 1,553,980",M,23,Turkey,Trabzonspor,turkey,2122
Fabio Borini,"€ 19,423","€ 1,010,000","€ 1,553,980",F,30,Italy,Karagumrukspor,turkey,2122
Douglas,"€ 19,231","€ 1,000,000","€ 1,538,594",D,31,Brazil,Besiktas,turkey,2122
Attila Szalai,"€ 19,231","€ 1,000,000","€ 1,538,594",D,24,Hungary,Fenerbahce,turkey,2122
Joel Pohjanpalo,"€ 19,231","€ 1,000,000","€ 1,538,594",F,27,Finland,Caykur Rizespor,turkey,2122
Miha Mevlja,"€ 18,846","€ 980,000","€ 1,507,822",D,31,Slovenia,Alanyaspor,turkey,2122
Simon Deli,"€ 18,462","€ 960,000","€ 1,477,050",D,30,Cote d'Ivoire,Adana Demirspor,turkey,2122
Alassane Ndao,"€ 18,462","€ 960,000","€ 1,477,050",F,25,Senegal,Antalyaspor,turkey,2122
Irfan Can Kahveci,"€ 18,462","€ 960,000","€ 1,477,050",M,26,Turkey,Fenerbahce,turkey,2122
Dorukhan Toköz,"€ 18,462","€ 960,000","€ 1,477,050",M,25,Turkey,Trabzonspor,turkey,2122
Deniz Türüc,"€ 18,462","€ 960,000","€ 1,477,050",M,29,Turkey,Basaksehir,turkey,2122
Diego Rossi,"€ 18,462","€ 960,000","€ 1,477,050",F,23,Uruguay,Fenerbahce,turkey,2122
Guilherme,"€ 18,462","€ 960,000","€ 1,477,050",D,31,Brazil,Konyaspor,turkey,2122
Serdar Aziz,"€ 18,462","€ 960,000","€ 1,477,050",D,31,Turkey,Fenerbahce,turkey,2122
Flávio,"€ 18,269","€ 950,000","€ 1,461,664",M,25,Brazil,Giresunspor,turkey,2122
Rayane Aabid,"€ 18,077","€ 940,000","€ 1,446,278",M,30,France,Kasimpasa,turkey,2122
Francisco Montero,"€ 18,077","€ 940,000","€ 1,446,278",D,23,Spain,Besiktas,turkey,2122
Alexander Merkel,"€ 17,308","€ 900,000","€ 1,384,735",M,29,Kazakhstan,Gaziantep BB,turkey,2122
Famara Diédhiou,"€ 17,308","€ 900,000","€ 1,384,735",F,29,Senegal,Alanyaspor,turkey,2122
Salih Ucan,"€ 17,115","€ 890,000","€ 1,369,349",M,28,Turkey,Basaksehir,turkey,2122
Salih Ucan,"€ 17,115","€ 890,000","€ 1,369,349",M,27,Turkey,Besiktas,turkey,2122
Semih Kaya,"€ 17,115","€ 890,000","€ 1,369,349",D,30,Turkey,Yeni Malatyaspor,turkey,2122
Mehmet Topal,"€ 17,115","€ 890,000","€ 1,369,349",M,35,Turkey,Besiktas,turkey,2122
Davide Biraschi,"€ 16,923","€ 880,000","€ 1,353,963",D,27,Italy,Karagumrukspor,turkey,2122
Serdar Gürler,"€ 16,923","€ 880,000","€ 1,353,963",F,30,Turkey,Basaksehir,turkey,2122
Dino Arslanagic,"€ 16,538","€ 860,000","€ 1,323,191",D,28,Belgium,Goztepe,turkey,2122
Ervin Zukanovic,"€ 16,346","€ 850,000","€ 1,307,805",D,34,Bosnia-Herzegovina,Karagumrukspor,turkey,2122
Leke James,"€ 16,346","€ 850,000","€ 1,307,805",F,29,Nigeria,Sivasspor,turkey,2122
Harun Tekin,"€ 16,346","€ 850,000","€ 1,307,805",K,32,Turkey,Kasimpasa,turkey,2122
Pawel Olkowski,"€ 16,346","€ 850,000","€ 1,307,805",D,31,Poland,Gaziantep BB,turkey,2122
Pedro Henrique,"€ 16,154","€ 840,000","€ 1,292,419",F,31,Brazil,Sivasspor,turkey,2122
Fousseni Diabaté,"€ 15,962","€ 830,000","€ 1,277,033",F,26,Mali,Giresunspor,turkey,2122
Franco Di Santo,"€ 15,962","€ 830,000","€ 1,277,033",F,32,Argentina,Goztepe,turkey,2122
Nemanja Milunovic,"€ 15,577","€ 810,000","€ 1,246,261",D,32,Serbia,Alanyaspor,turkey,2122
Uros Spajic,"€ 15,577","€ 810,000","€ 1,246,261",D,28,Serbia,Kasimpasa,turkey,2122
Lucas Castro,"€ 15,577","€ 810,000","€ 1,246,261",F,32,Argentina,Adana Demirspor,turkey,2122
Andrea Bertolacci,"€ 15,577","€ 810,000","€ 1,246,261",M,31,Italy,Kayserispor,turkey,2122
Abdulkadir Parmak,"€ 15,577","€ 810,000","€ 1,246,261",M,26,Turkey,Trabzonspor,turkey,2122
Abdulkadir Parmak,"€ 15,577","€ 810,000","€ 1,246,261",M,27,Turkey,Kayserispor,turkey,2122
Ahmed Hassan,"€ 15,577","€ 810,000","€ 1,246,261",F,28,Egypt,Konyaspor,turkey,2122
Serdar Dursun,"€ 15,577","€ 810,000","€ 1,246,261",F,30,Turkey,Fenerbahce,turkey,2122
Ahmet Calik,"€ 15,385","€ 800,000","€ 1,230,875",D,27,Turkey,Konyaspor,turkey,2122
Sinan Gümüs,"€ 15,385","€ 800,000","€ 1,230,875",F,28,Germany,Fenerbahce,turkey,2122
Strahil Popov,"€ 15,192","€ 790,000","€ 1,215,489",D,31,Bulgaria,Hatayspor,turkey,2122
Gustavo Campanharo,"€ 15,192","€ 790,000","€ 1,215,489",M,29,Brazil,Kayserispor,turkey,2122
Olimpiu Morutan,"€ 15,192","€ 790,000","€ 1,215,489",F,22,Romania,Galatasaray,turkey,2122
João Figueiredo,"€ 15,000","€ 780,000","€ 1,200,103",F,25,Brazil,Gaziantep BB,turkey,2122
Leroy Fer,"€ 15,000","€ 780,000","€ 1,200,103",M,32,Netherlands,Alanyaspor,turkey,2122
Ahmed El Messaoudi,"€ 14,615","€ 760,000","€ 1,169,332",F,26,Morocco,Gaziantep BB,turkey,2122
Alexandru Epureanu,"€ 14,615","€ 760,000","€ 1,169,332",D,35,Moldova,Basaksehir,turkey,2122
Olarenwaju Kayode,"€ 14,615","€ 760,000","€ 1,169,332",F,28,Nigeria,Sivasspor,turkey,2122
Edin Visca,"€ 14,423","€ 750,000","€ 1,153,946",F,31,Bosnia-Herzegovina,Basaksehir,turkey,2122
Ceyhun Gülselam,"€ 14,423","€ 750,000","€ 1,153,946",M,34,Turkey,Altay SK,turkey,2122
Ibrahim Sehic,"€ 14,423","€ 750,000","€ 1,153,946",K,33,Bosnia-Herzegovina,Konyaspor,turkey,2122
Ruud Boffin,"€ 14,423","€ 750,000","€ 1,153,946",K,34,Belgium,Antalyaspor,turkey,2122
Burak Kapacak,"€ 14,423","€ 750,000","€ 1,153,946",F,22,Turkey,Fenerbahce,turkey,2122
Miha Zajc,"€ 14,423","€ 750,000","€ 1,153,946",M,27,Slovenia,Fenerbahce,turkey,2122
Michal Travnik,"€ 14,423","€ 750,000","€ 1,153,946",M,27,Czech Republic,Kasimpasa,turkey,2122
Aytac Kara,"€ 14,423","€ 750,000","€ 1,153,946",M,28,Turkey,Galatasaray,turkey,2122
Matías Vargas,"€ 14,231","€ 740,000","€ 1,138,560",F,24,Argentina,Adana Demirspor,turkey,2122
Hamza Mendyl,"€ 14,038","€ 730,000","€ 1,123,174",D,24,Morocco,Gaziantep BB,turkey,2122
Birkir Bjarnason,"€ 13,654","€ 710,000","€ 1,092,402",F,33,Iceland,Adana Demirspor,turkey,2122
Andrea Bertolacci,"€ 13,269","€ 690,000","€ 1,061,630",M,30,Italy,Karagumrukspor,turkey,2122
Mustapha Yatabaré,"€ 13,269","€ 690,000","€ 1,061,630",F,36,Mali,Sivasspor,turkey,2122
Benjamin Tetteh,"€ 13,269","€ 690,000","€ 1,061,630",F,24,Ghana,Yeni Malatyaspor,turkey,2122
Ahmed Musa,"€ 13,077","€ 680,000","€ 1,046,244",F,29,Nigeria,Karagumrukspor,turkey,2122
François Moubandje,"€ 13,077","€ 680,000","€ 1,046,244",D,31,Switzerland,Goztepe,turkey,2122
Bengali-Fodé Koita,"€ 13,077","€ 680,000","€ 1,046,244",F,31,Guinea,Trabzonspor,turkey,2122
Nacer Chadli,"€ 13,077","€ 680,000","€ 1,046,244",F,32,Belgium,Basaksehir,turkey,2122
Khouma Babacar,"€ 12,692","€ 660,000","€ 1,015,472",F,28,Senegal,Alanyaspor,turkey,2122
Serkan Kirintili,"€ 12,500","€ 650,000","€ 1,000,086",K,36,Turkey,Alanyaspor,turkey,2122
Kerem Aktürkoglu,"€ 12,500","€ 650,000","€ 1,000,086",F,23,Turkey,Galatasaray,turkey,2122
Nabil Dirar,"€ 12,308","€ 640,000","€ 984,700",F,35,Morocco,Fenerbahce,turkey,2122
Mounir Chouiar,"€ 12,308","€ 640,000","€ 984,700",F,23,France,Yeni Malatyaspor,turkey,2122
Emiliano Viviano,"€ 12,308","€ 640,000","€ 984,700",K,36,Italy,Karagumrukspor,turkey,2122
Nouha Dicko,"€ 12,308","€ 640,000","€ 984,700",F,29,Mali,Yeni Malatyaspor,turkey,2122
Abdoulaye Touré,"€ 12,115","€ 630,000","€ 969,314",M,27,France,Karagumrukspor,turkey,2122
Kahraba,"€ 12,115","€ 630,000","€ 969,314",F,27,Egypt,Hatayspor,turkey,2122
Atiba Hutchinson,"€ 12,115","€ 630,000","€ 969,314",M,38,Canada,Besiktas,turkey,2122
Necip Uysal,"€ 12,115","€ 630,000","€ 969,314",D,31,Turkey,Besiktas,turkey,2122
Davidson,"€ 12,115","€ 630,000","€ 969,314",F,30,Brazil,Alanyaspor,turkey,2122
Altay Bayindir,"€ 12,115","€ 630,000","€ 969,314",K,23,Turkey,Fenerbahce,turkey,2122
Miguel Crespo,"€ 12,115","€ 630,000","€ 969,314",M,25,Portugal,Fenerbahce,turkey,2122
Joher Rassoul,"€ 11,731","€ 610,000","€ 938,542",D,26,Senegal,Adana Demirspor,turkey,2122
Tymoteusz Puchacz,"€ 11,731","€ 610,000","€ 938,542",D,23,Poland,Trabzonspor,turkey,2122
Mahmut Tekdemir,"€ 11,538","€ 600,000","€ 923,156",M,34,Turkey,Basaksehir,turkey,2122
Yaw Ackah,"€ 11,538","€ 600,000","€ 923,156",M,22,Ghana,Kayserispor,turkey,2122
Souleymane Doukara,"€ 11,538","€ 600,000","€ 923,156",F,30,Mauritania,Giresunspor,turkey,2122
Sacha Boey,"€ 11,538","€ 600,000","€ 923,156",D,21,Cameroon,Galatasaray,turkey,2122
Abdülkadir Ömür,"€ 11,538","€ 600,000","€ 923,156",M,22,Turkey,Trabzonspor,turkey,2122
Jure Balkovec,"€ 11,538","€ 600,000","€ 923,156",D,27,Slovenia,Karagumrukspor,turkey,2122
Simon Falette,"€ 11,538","€ 600,000","€ 923,156",D,29,Guinea,Hatayspor,turkey,2122
Gökhan Inler,"€ 11,538","€ 600,000","€ 923,156",M,37,Switzerland,Adana Demirspor,turkey,2122
Jefferson,"€ 11,538","€ 600,000","€ 923,156",M,27,Brazil,Gaziantep BB,turkey,2122
Loret Sadiku,"€ 11,346","€ 590,000","€ 907,771",M,30,Albania,Kasimpasa,turkey,2122
Fedor Kudryashov,"€ 11,346","€ 590,000","€ 907,771",D,34,Russia,Antalyaspor,turkey,2122
Anthony Nwakaeme,"€ 11,346","€ 590,000","€ 907,771",F,32,Nigeria,Trabzonspor,turkey,2122
Sadik Ciftpinar,"€ 11,154","€ 580,000","€ 892,385",D,29,Turkey,Yeni Malatyaspor,turkey,2122
César Pinares,"€ 11,154","€ 580,000","€ 892,385",F,30,Chile,Altay SK,turkey,2122
Taylan Antalyali,"€ 11,154","€ 580,000","€ 892,385",M,27,Turkey,Galatasaray,turkey,2122
Saba Lobjanidze,"€ 11,154","€ 580,000","€ 892,385",F,27,Georgia,Hatayspor,turkey,2122
Yunus Malli,"€ 11,154","€ 580,000","€ 892,385",F,29,Turkey,Trabzonspor,turkey,2122
Derrick Luckassen,"€ 11,154","€ 580,000","€ 892,385",D,26,Netherlands,Karagumrukspor,turkey,2122
Emre Kilinc,"€ 11,154","€ 580,000","€ 892,385",F,27,Turkey,Galatasaray,turkey,2122
Lionel Carole,"€ 10,769","€ 560,000","€ 861,613",D,30,France,Kayserispor,turkey,2122
Gökhan Töre,"€ 10,769","€ 560,000","€ 861,613",F,30,Turkey,Besiktas,turkey,2122
Admir Mehmedi,"€ 10,769","€ 560,000","€ 861,613",F,30,Switzerland,Antalyaspor,turkey,2122
Alparslan Erdem,"€ 10,577","€ 550,000","€ 846,227",D,33,Turkey,Karagumrukspor,turkey,2122
Fatih Öztürk,"€ 10,577","€ 550,000","€ 846,227",K,35,Turkey,Galatasaray,turkey,2122
Martín Rodríguez,"€ 10,577","€ 550,000","€ 846,227",F,27,Chile,Altay SK,turkey,2122
Emre Colak,"€ 10,577","€ 550,000","€ 846,227",F,30,Turkey,Hatayspor,turkey,2122
Arda Turan,"€ 10,577","€ 550,000","€ 846,227",F,35,Turkey,Galatasaray,turkey,2122
Konrad Michalak,"€ 10,385","€ 540,000","€ 830,841",F,24,Poland,Konyaspor,turkey,2122
Onur Ergün,"€ 10,385","€ 540,000","€ 830,841",M,29,Turkey,Hatayspor,turkey,2122
Deni Milosevic,"€ 10,385","€ 540,000","€ 830,841",F,26,Bosnia-Herzegovina,Antalyaspor,turkey,2122
Kerim Frei,"€ 10,385","€ 540,000","€ 830,841",F,28,Turkey,Karagumrukspor,turkey,2122
Rayane Aabid,"€ 10,385","€ 540,000","€ 830,841",M,29,France,Yeni Malatyaspor,turkey,2122
Max Gradel,"€ 10,385","€ 540,000","€ 830,841",F,34,Cote d'Ivoire,Sivasspor,turkey,2122
Brown Ideye,"€ 10,385","€ 540,000","€ 830,841",F,32,Nigeria,Goztepe,turkey,2122
Ayoub El Kaabi,"€ 10,385","€ 540,000","€ 830,841",F,28,Morocco,Hatayspor,turkey,2122
Yusuf Erdogan,"€ 10,385","€ 540,000","€ 830,841",F,29,Turkey,Trabzonspor,turkey,2122
