,EST. BASE SALARY,EST. BASE SALARY,EST. BASE SALARY,BIO,BIO,BIO,,data_country,data_season
Djaniny,"€ 38,462","€ 2,000,000","€ 2,000,000",F,31,Cape Verde,Trabzonspor,turkey,2223
Georges-Kevin N'Koudou,"€ 38,462","€ 2,000,000","€ 2,000,000",F,28,Cameroon,Besiktas,turkey,2223
Ömer Toprak,"€ 37,308","€ 1,940,000","€ 1,940,000",D,33,Turkey,Antalyaspor,turkey,2223
Trezeguet,"€ 37,308","€ 1,940,000","€ 1,940,000",F,28,Egypt,Trabzonspor,turkey,2223
Marc Bartra,"€ 36,154","€ 1,880,000","€ 1,880,000",D,32,Spain,Trabzonspor,turkey,2223
Henry Onyekuru,"€ 36,154","€ 1,880,000","€ 1,880,000",F,25,Nigeria,Adana Demirspor,turkey,2223
Edin Visca,"€ 36,154","€ 1,880,000","€ 1,880,000",F,33,Bosnia-Herzegovina,Trabzonspor,turkey,2223
Milot Rashica,"€ 36,154","€ 1,880,000","€ 1,880,000",F,26,Kosovo,Galatasaray,turkey,2223
Marek Hamsik,"€ 36,154","€ 1,880,000","€ 1,880,000",M,35,Slovakia,Trabzonspor,turkey,2223
Willian Arão,"€ 36,154","€ 1,880,000","€ 1,880,000",M,30,Brazil,Fenerbahce,turkey,2223
Badou Ndiaye,"€ 36,154","€ 1,880,000","€ 1,880,000",M,32,Senegal,Adana Demirspor,turkey,2223
Enner Valencia,"€ 36,154","€ 1,880,000","€ 1,880,000",F,33,Ecuador,Fenerbahce,turkey,2223
Kévin Malcuit,"€ 36,154","€ 1,880,000","€ 1,880,000",D,31,France,Ankaragucu,turkey,2223
Romain Saïss,"€ 36,154","€ 1,880,000","€ 1,880,000",D,32,Morocco,Besiktas,turkey,2223
Nathan Redmond,"€ 36,154","€ 1,880,000","€ 1,880,000",F,28,England,Besiktas,turkey,2223
Mesut Özil,"€ 36,154","€ 1,880,000","€ 1,880,000",F,34,Germany,Basaksehir,turkey,2223
Jonas Svensson,"€ 34,231","€ 1,780,000","€ 1,780,000",D,29,Norway,Adana Demirspor,turkey,2223
Hasan Ali Kaldirim,"€ 34,231","€ 1,780,000","€ 1,780,000",D,32,Turkey,Basaksehir,turkey,2223
Omar Colley,"€ 33,654","€ 1,750,000","€ 1,750,000",D,30,The Gambia,Besiktas,turkey,2223
Valentin Rosier,"€ 33,654","€ 1,750,000","€ 1,750,000",D,26,France,Besiktas,turkey,2223
Pedrinho,"€ 33,269","€ 1,730,000","€ 1,730,000",M,30,Portugal,Ankaragucu,turkey,2223
Valentin Eysseric,"€ 33,269","€ 1,730,000","€ 1,730,000",F,30,France,Kasimpasa,turkey,2223
Alin Tosca,"€ 33,269","€ 1,730,000","€ 1,730,000",D,30,Romania,Gaziantep BB,turkey,2223
Papy Djilobodji,"€ 32,885","€ 1,710,000","€ 1,710,000",D,33,Senegal,Gaziantep BB,turkey,2223
Papy Djilobodji,"€ 32,885","€ 1,710,000","€ 1,710,000",D,34,Senegal,Kasimpasa,turkey,2223
Benjamin Stambouli,"€ 31,923","€ 1,660,000","€ 1,660,000",M,32,France,Adana Demirspor,turkey,2223
Stefano Okaka,"€ 31,923","€ 1,660,000","€ 1,660,000",F,33,Italy,Basaksehir,turkey,2223
Josef,"€ 31,346","€ 1,630,000","€ 1,630,000",M,33,Brazil,Besiktas,turkey,2223
Sam Larsson,"€ 31,346","€ 1,630,000","€ 1,630,000",F,29,Sweden,Antalyaspor,turkey,2223
Artem Dzyuba,"€ 31,346","€ 1,630,000","€ 1,630,000",F,34,Russia,Adana Demirspor,turkey,2223
Luan Peres,"€ 31,346","€ 1,630,000","€ 1,630,000",D,28,Brazil,Fenerbahce,turkey,2223
Ugurcan Cakir,"€ 31,346","€ 1,630,000","€ 1,630,000",K,26,Turkey,Trabzonspor,turkey,2223
Enis Bardhi,"€ 31,346","€ 1,630,000","€ 1,630,000",F,27,North Macedonia,Trabzonspor,turkey,2223
Jeffrey Bruma,"€ 30,769","€ 1,600,000","€ 1,600,000",D,30,Netherlands,Kasimpasa,turkey,2223
Adem Ljajic,"€ 30,385","€ 1,580,000","€ 1,580,000",F,31,Serbia,Karagumrukspor,turkey,2223
Ferdi Kadioglu,"€ 30,000","€ 1,560,000","€ 1,560,000",D,23,Turkey,Fenerbahce,turkey,2223
Emre Mor,"€ 30,000","€ 1,560,000","€ 1,560,000",F,25,Turkey,Fenerbahce,turkey,2223
Adnan Januzaj,"€ 30,000","€ 1,560,000","€ 1,560,000",F,28,Belgium,Basaksehir,turkey,2223
Lucas Lima,"€ 29,423","€ 1,530,000","€ 1,530,000",D,31,Brazil,Basaksehir,turkey,2223
Mame Diouf,"€ 28,846","€ 1,500,000","€ 1,500,000",F,35,Senegal,Konyaspor,turkey,2223
Gedson Fernandes,"€ 28,846","€ 1,500,000","€ 1,500,000",M,24,Portugal,Besiktas,turkey,2223
Altay Bayindir,"€ 28,846","€ 1,500,000","€ 1,500,000",K,24,Turkey,Fenerbahce,turkey,2223
Zé Luís,"€ 28,846","€ 1,500,000","€ 1,500,000",F,32,Cape Verde,Hatayspor,turkey,2223
Bernard Mensah,"€ 28,846","€ 1,500,000","€ 1,500,000",F,28,Ghana,Kayserispor,turkey,2223
Fredrik Ulvestad,"€ 28,846","€ 1,500,000","€ 1,500,000",M,30,Norway,Sivasspor,turkey,2223
Jens Stryger Larsen,"€ 28,846","€ 1,500,000","€ 1,500,000",D,31,Denmark,Trabzonspor,turkey,2223
Bruma,"€ 28,077","€ 1,460,000","€ 1,460,000",F,27,Portugal,Fenerbahce,turkey,2223
Amir Hadziahmetovic,"€ 27,885","€ 1,450,000","€ 1,450,000",M,25,Bosnia-Herzegovina,Besiktas,turkey,2223
Gustavo Henrique,"€ 27,692","€ 1,440,000","€ 1,440,000",D,29,Brazil,Fenerbahce,turkey,2223
Caner Erkin,"€ 26,731","€ 1,390,000","€ 1,390,000",D,33,Turkey,Karagumrukspor,turkey,2223
Luiz Adriano,"€ 26,731","€ 1,390,000","€ 1,390,000",F,35,Brazil,Antalyaspor,turkey,2223
Shoya Nakajima,"€ 25,769","€ 1,340,000","€ 1,340,000",F,28,Japan,Antalyaspor,turkey,2223
Haji Wright,"€ 25,769","€ 1,340,000","€ 1,340,000",F,24,United States,Antalyaspor,turkey,2223
Christian Luyindama,"€ 25,192","€ 1,310,000","€ 1,310,000",D,29,Democratic Republic of the Congo,Antalyaspor,turkey,2223
Abdülkadir Ömür,"€ 24,615","€ 1,280,000","€ 1,280,000",F,23,Turkey,Trabzonspor,turkey,2223
Mame Thiam,"€ 24,615","€ 1,280,000","€ 1,280,000",F,30,Senegal,Kayserispor,turkey,2223
Alassane Ndao,"€ 24,615","€ 1,280,000","€ 1,280,000",F,26,Senegal,Antalyaspor,turkey,2223
Lucas Biglia,"€ 24,038","€ 1,250,000","€ 1,250,000",M,37,Argentina,Basaksehir,turkey,2223
Léo Duarte,"€ 24,038","€ 1,250,000","€ 1,250,000",D,26,Brazil,Basaksehir,turkey,2223
Victor Nelsson,"€ 24,038","€ 1,250,000","€ 1,250,000",D,24,Denmark,Galatasaray,turkey,2223
Jackson Muleka,"€ 24,038","€ 1,250,000","€ 1,250,000",F,23,Democratic Republic of the Congo,Besiktas,turkey,2223
Mert Günok,"€ 24,038","€ 1,250,000","€ 1,250,000",K,33,Turkey,Besiktas,turkey,2223
Jean Evrard Kouassi,"€ 24,038","€ 1,250,000","€ 1,250,000",F,27,Cote d'Ivoire,Karagumrukspor,turkey,2223
Helton Leite,"€ 24,038","€ 1,250,000","€ 1,250,000",K,32,Brazil,Antalyaspor,turkey,2223
Okechukwu Azubuike,"€ 23,846","€ 1,240,000","€ 1,240,000",M,25,Nigeria,Basaksehir,turkey,2223
Tyler Boyd,"€ 23,846","€ 1,240,000","€ 1,240,000",F,27,United States,Besiktas,turkey,2223
Fredrik Midtsjö,"€ 23,654","€ 1,230,000","€ 1,230,000",M,29,Norway,Galatasaray,turkey,2223
Rayane Aabid,"€ 23,269","€ 1,210,000","€ 1,210,000",M,31,France,Hatayspor,turkey,2223
Stéphane Bahoken,"€ 23,269","€ 1,210,000","€ 1,210,000",F,30,Cameroon,Kasimpasa,turkey,2223
Fernando,"€ 23,269","€ 1,210,000","€ 1,210,000",M,30,Brazil,Antalyaspor,turkey,2223
Dia Saba,"€ 23,269","€ 1,210,000","€ 1,210,000",F,29,Israel,Sivasspor,turkey,2223
Alexandru Maxim,"€ 22,308","€ 1,160,000","€ 1,160,000",F,32,Romania,Gaziantep BB,turkey,2223
Alexandru Maxim,"€ 22,308","€ 1,160,000","€ 1,160,000",F,32,Romania,Besiktas,turkey,2223
Ali Sowe,"€ 22,308","€ 1,160,000","€ 1,160,000",F,29,The Gambia,Ankaragucu,turkey,2223
Jesé,"€ 22,115","€ 1,150,000","€ 1,150,000",F,29,Spain,Ankaragucu,turkey,2223
Guilherme,"€ 22,115","€ 1,150,000","€ 1,150,000",D,32,Brazil,Konyaspor,turkey,2223
Umut Meras,"€ 21,731","€ 1,130,000","€ 1,130,000",D,27,Turkey,Besiktas,turkey,2223
Welinton,"€ 21,731","€ 1,130,000","€ 1,130,000",D,33,Brazil,Besiktas,turkey,2223
Florent Hadergjonaj,"€ 21,346","€ 1,110,000","€ 1,110,000",D,28,Kosovo,Kasimpasa,turkey,2223
Yusuf Yazici,"€ 21,346","€ 1,110,000","€ 1,110,000",F,26,Turkey,Trabzonspor,turkey,2223
Stefano Denswil,"€ 21,154","€ 1,100,000","€ 1,100,000",D,29,Netherlands,Trabzonspor,turkey,2223
Wilson Eduardo,"€ 20,385","€ 1,060,000","€ 1,060,000",F,32,Angola,Alanyaspor,turkey,2223
Isaac Cofie,"€ 20,000","€ 1,040,000","€ 1,040,000",M,31,Ghana,Sivasspor,turkey,2223
Lazar Markovic,"€ 19,808","€ 1,030,000","€ 1,030,000",F,28,Serbia,Gaziantep BB,turkey,2223
Lazar Markovic,"€ 19,808","€ 1,030,000","€ 1,030,000",F,28,Serbia,Trabzonspor,turkey,2223
Güray Vural,"€ 19,808","€ 1,030,000","€ 1,030,000",D,34,Turkey,Antalyaspor,turkey,2223
Fabio Borini,"€ 19,423","€ 1,010,000","€ 1,010,000",F,31,Italy,Karagumrukspor,turkey,2223
Júnior Caiçara,"€ 19,423","€ 1,010,000","€ 1,010,000",D,33,Brazil,Basaksehir,turkey,2223
Alejandro Pozuelo,"€ 19,231","€ 1,000,000","€ 1,000,000",F,31,Spain,Konyaspor,turkey,2223
Lincoln,"€ 19,231","€ 1,000,000","€ 1,000,000",F,24,Brazil,Fenerbahce,turkey,2223
Attila Szalai,"€ 19,231","€ 1,000,000","€ 1,000,000",D,25,Hungary,Fenerbahce,turkey,2223
Jayden Oosterwolde,"€ 19,231","€ 1,000,000","€ 1,000,000",D,21,Netherlands,Fenerbahce,turkey,2223
Edgar Ié,"€ 18,846","€ 980,000","€ 980,000",D,28,Portugal,Basaksehir,turkey,2223
Cherif Ndiaye,"€ 18,462","€ 960,000","€ 960,000",F,27,Senegal,Adana Demirspor,turkey,2223
Irfan Can Kahveci,"€ 18,462","€ 960,000","€ 960,000",F,27,Turkey,Fenerbahce,turkey,2223
Simon Deli,"€ 18,462","€ 960,000","€ 960,000",D,31,Cote d'Ivoire,Adana Demirspor,turkey,2223
Deniz Türüc,"€ 18,462","€ 960,000","€ 960,000",M,30,Turkey,Basaksehir,turkey,2223
Diego Rossi,"€ 18,462","€ 960,000","€ 960,000",F,24,Uruguay,Fenerbahce,turkey,2223
Serdar Aziz,"€ 18,462","€ 960,000","€ 960,000",D,32,Turkey,Fenerbahce,turkey,2223
Rúnar Alex Rúnarsson,"€ 18,462","€ 960,000","€ 960,000",K,28,Iceland,Alanyaspor,turkey,2223
Dorukhan Toköz,"€ 18,462","€ 960,000","€ 960,000",M,26,Turkey,Trabzonspor,turkey,2223
Mauro Icardi,"€ 18,077","€ 940,000","€ 940,000",F,30,Argentina,Galatasaray,turkey,2223
Francisco Montero,"€ 18,077","€ 940,000","€ 940,000",D,23,Spain,Besiktas,turkey,2223
Samet Akaydin,"€ 18,077","€ 940,000","€ 940,000",D,28,Turkey,Fenerbahce,turkey,2223
Zinedine Ferhat,"€ 17,500","€ 910,000","€ 910,000",F,29,Algeria,Alanyaspor,turkey,2223
Ramón Arias,"€ 17,308","€ 900,000","€ 900,000",D,30,Uruguay,Giresunspor,turkey,2223
Mauricio Lemos,"€ 17,308","€ 900,000","€ 900,000",D,26,Uruguay,Fenerbahce,turkey,2223
Famara Diédhiou,"€ 17,308","€ 900,000","€ 900,000",F,29,Senegal,Alanyaspor,turkey,2223
Alexander Merkel,"€ 17,308","€ 900,000","€ 900,000",M,30,Kazakhstan,Gaziantep BB,turkey,2223
Salih Ucan,"€ 17,115","€ 890,000","€ 890,000",M,29,Turkey,Besiktas,turkey,2223
Ryan Donk,"€ 17,115","€ 890,000","€ 890,000",D,36,Suriname,Kasimpasa,turkey,2223
Ahmed Musa,"€ 17,115","€ 890,000","€ 890,000",F,30,Nigeria,Sivasspor,turkey,2223
Serdar Gürler,"€ 16,923","€ 880,000","€ 880,000",F,31,Turkey,Basaksehir,turkey,2223
Davide Biraschi,"€ 16,923","€ 880,000","€ 880,000",D,28,Italy,Karagumrukspor,turkey,2223
Ersin Destanoglu,"€ 16,923","€ 880,000","€ 880,000",K,22,Turkey,Besiktas,turkey,2223
Leke James,"€ 16,346","€ 850,000","€ 850,000",F,30,Nigeria,Sivasspor,turkey,2223
Vukan Savicevic,"€ 16,154","€ 840,000","€ 840,000",M,29,Montenegro,Giresunspor,turkey,2223
Emre Akbaba,"€ 15,962","€ 830,000","€ 830,000",F,30,Turkey,Adana Demirspor,turkey,2223
Ahmed Hassan,"€ 15,962","€ 830,000","€ 830,000",F,29,Egypt,Alanyaspor,turkey,2223
João Figueiredo,"€ 15,962","€ 830,000","€ 830,000",F,26,Brazil,Basaksehir,turkey,2223
Hasan Ali Kaldirim,"€ 15,962","€ 830,000","€ 830,000",D,33,Turkey,Ankaragucu,turkey,2223
Gökhan Inler,"€ 15,962","€ 830,000","€ 830,000",M,38,Switzerland,Adana Demirspor,turkey,2223
Yusuf Demir,"€ 15,577","€ 810,000","€ 810,000",F,19,Austria,Galatasaray,turkey,2223
Serdar Dursun,"€ 15,577","€ 810,000","€ 810,000",F,31,Turkey,Fenerbahce,turkey,2223
Abdulkadir Parmak,"€ 15,577","€ 810,000","€ 810,000",M,28,Turkey,Trabzonspor,turkey,2223
Abdulkadir Parmak,"€ 15,577","€ 810,000","€ 810,000",M,27,Turkey,Gaziantep BB,turkey,2223
Andrea Bertolacci,"€ 15,577","€ 810,000","€ 810,000",M,31,Italy,Kayserispor,turkey,2223
Marko Jevtovic,"€ 15,385","€ 800,000","€ 800,000",M,29,Serbia,Gaziantep BB,turkey,2223
Gustavo Campanharo,"€ 15,192","€ 790,000","€ 790,000",M,30,Brazil,Kayserispor,turkey,2223
João Figueiredo,"€ 15,000","€ 780,000","€ 780,000",F,26,Brazil,Gaziantep BB,turkey,2223
Leroy Fer,"€ 15,000","€ 780,000","€ 780,000",M,33,Netherlands,Alanyaspor,turkey,2223
Yunus Malli,"€ 14,615","€ 760,000","€ 760,000",F,30,Turkey,Kasimpasa,turkey,2223
Ognjen Vranjes,"€ 14,615","€ 760,000","€ 760,000",D,33,Bosnia-Herzegovina,Hatayspor,turkey,2223
Idrissa Doumbia,"€ 14,615","€ 760,000","€ 760,000",M,24,Cote d'Ivoire,Alanyaspor,turkey,2223
Alexandru Epureanu,"€ 14,615","€ 760,000","€ 760,000",D,35,Moldova,Basaksehir,turkey,2223
Rúben Ribeiro,"€ 14,615","€ 760,000","€ 760,000",M,35,Portugal,Hatayspor,turkey,2223
Ibrahim Sehic,"€ 14,423","€ 750,000","€ 750,000",K,34,Bosnia-Herzegovina,Konyaspor,turkey,2223
Miha Zajc,"€ 14,423","€ 750,000","€ 750,000",M,28,Slovenia,Fenerbahce,turkey,2223
Burak Kapacak,"€ 14,423","€ 750,000","€ 750,000",F,23,Turkey,Karagumrukspor,turkey,2223
Onur Bulut,"€ 14,423","€ 750,000","€ 750,000",D,28,Turkey,Besiktas,turkey,2223
Federico Macheda,"€ 14,423","€ 750,000","€ 750,000",F,31,Italy,Ankaragucu,turkey,2223
Jorman Campuzano,"€ 14,423","€ 750,000","€ 750,000",M,26,Colombia,Giresunspor,turkey,2223
Kévin Rodrigues,"€ 14,231","€ 740,000","€ 740,000",D,28,Portugal,Adana Demirspor,turkey,2223
Pêpê,"€ 13,654","€ 710,000","€ 710,000",M,25,Portugal,Ankaragucu,turkey,2223
Birkir Bjarnason,"€ 13,654","€ 710,000","€ 710,000",F,34,Iceland,Adana Demirspor,turkey,2223
Isaac Sackey,"€ 13,654","€ 710,000","€ 710,000",M,28,Ghana,Umraniyespor,turkey,2223
Joher Rassoul,"€ 13,654","€ 710,000","€ 710,000",D,27,Senegal,Alanyaspor,turkey,2223
Abdülkerim Bardakci,"€ 13,269","€ 690,000","€ 690,000",D,28,Turkey,Galatasaray,turkey,2223
Mustapha Yatabaré,"€ 13,269","€ 690,000","€ 690,000",F,37,Mali,Sivasspor,turkey,2223
Bengali-Fodé Koita,"€ 13,077","€ 680,000","€ 680,000",F,32,Guinea,Kasimpasa,turkey,2223
Tomas Pekhart,"€ 12,692","€ 660,000","€ 660,000",F,33,Czech Republic,Gaziantep BB,turkey,2223
Ruud Boffin,"€ 12,692","€ 660,000","€ 660,000",K,35,Belgium,Antalyaspor,turkey,2223
Fedor Kudryashov,"€ 12,500","€ 650,000","€ 650,000",D,35,Russia,Antalyaspor,turkey,2223
Dimitrios Kolovetsios,"€ 12,500","€ 650,000","€ 650,000",D,31,Greece,Kayserispor,turkey,2223
Kerem Aktürkoglu,"€ 12,500","€ 650,000","€ 650,000",F,24,Turkey,Galatasaray,turkey,2223
Mounir Chouiar,"€ 12,308","€ 640,000","€ 640,000",F,24,France,Kasimpasa,turkey,2223
Emiliano Viviano,"€ 12,308","€ 640,000","€ 640,000",K,37,Italy,Karagumrukspor,turkey,2223
Ertac Özbir,"€ 12,308","€ 640,000","€ 640,000",K,33,Turkey,Adana Demirspor,turkey,2223
Jordy Caicedo,"€ 12,308","€ 640,000","€ 640,000",F,25,Ecuador,Sivasspor,turkey,2223
Mounir Chouiar,"€ 12,308","€ 640,000","€ 640,000",F,23,France,Basaksehir,turkey,2223
Samu Saiz,"€ 12,308","€ 640,000","€ 640,000",F,32,Spain,Sivasspor,turkey,2223
Magomed Ozdoev,"€ 12,308","€ 640,000","€ 640,000",M,30,Russia,Karagumrukspor,turkey,2223
Steven Caulker,"€ 12,308","€ 640,000","€ 640,000",D,30,Sierra Leone,Karagumrukspor,turkey,2223
Uros Radakovic,"€ 12,308","€ 640,000","€ 640,000",D,28,Serbia,Ankaragucu,turkey,2223
Mickaël Malsa,"€ 12,308","€ 640,000","€ 640,000",M,27,Martinique,Kasimpasa,turkey,2223
Yunus Akgün,"€ 12,308","€ 640,000","€ 640,000",F,22,Turkey,Galatasaray,turkey,2223
Ismail Yüksek,"€ 12,115","€ 630,000","€ 630,000",M,24,Turkey,Fenerbahce,turkey,2223
Necip Uysal,"€ 12,115","€ 630,000","€ 630,000",D,32,Turkey,Besiktas,turkey,2223
Andreas Bouchalakis,"€ 12,115","€ 630,000","€ 630,000",M,29,Greece,Konyaspor,turkey,2223
Atiba Hutchinson,"€ 12,115","€ 630,000","€ 630,000",M,40,Canada,Besiktas,turkey,2223
Arda Güler,"€ 12,115","€ 630,000","€ 630,000",F,17,Turkey,Fenerbahce,turkey,2223
Miguel Crespo,"€ 12,115","€ 630,000","€ 630,000",M,26,Portugal,Fenerbahce,turkey,2223
Yonathan Del Valle,"€ 11,731","€ 610,000","€ 610,000",F,32,Venezuela,Umraniyespor,turkey,2223
Eduart Rroca,"€ 11,731","€ 610,000","€ 610,000",M,29,Albania,Istanbulspor,turkey,2223
Alexandru Epureanu,"€ 11,731","€ 610,000","€ 610,000",D,36,Moldova,Umraniyespor,turkey,2223
Kaan Ayhan,"€ 11,538","€ 600,000","€ 600,000",D,28,Turkey,Galatasaray,turkey,2223
Sacha Boey,"€ 11,538","€ 600,000","€ 600,000",D,22,France,Galatasaray,turkey,2223
Mahmut Tekdemir,"€ 11,538","€ 600,000","€ 600,000",M,35,Turkey,Basaksehir,turkey,2223
Bersant Celina,"€ 11,538","€ 600,000","€ 600,000",F,26,Kosovo,Kasimpasa,turkey,2223
Simon Falette,"€ 11,538","€ 600,000","€ 600,000",D,31,Guinea,Hatayspor,turkey,2223
Jorge Morel,"€ 11,346","€ 590,000","€ 590,000",M,25,Paraguay,Adana Demirspor,turkey,2223
Jure Balkovec,"€ 11,154","€ 580,000","€ 580,000",D,28,Slovenia,Alanyaspor,turkey,2223
Emre Kilinc,"€ 11,154","€ 580,000","€ 580,000",F,28,Turkey,Ankaragucu,turkey,2223
Saba Lobjanidze,"€ 11,154","€ 580,000","€ 580,000",F,28,Georgia,Karagumrukspor,turkey,2223
Saba Lobjanidze,"€ 11,154","€ 580,000","€ 580,000",F,27,Georgia,Hatayspor,turkey,2223
Francisco Calvo,"€ 11,154","€ 580,000","€ 580,000",D,30,Costa Rica,Konyaspor,turkey,2223
Onurcan Piri,"€ 11,154","€ 580,000","€ 580,000",K,28,Turkey,Giresunspor,turkey,2223
Stelios Kitsiou,"€ 11,154","€ 580,000","€ 580,000",D,29,Greece,Ankaragucu,turkey,2223
Taylan Antalyali,"€ 11,154","€ 580,000","€ 580,000",M,28,Turkey,Ankaragucu,turkey,2223
Hüseyin Türkmen,"€ 11,154","€ 580,000","€ 580,000",D,25,Turkey,Trabzonspor,turkey,2223
Ramazan Civelek,"€ 10,769","€ 560,000","€ 560,000",F,27,Turkey,Kayserispor,turkey,2223
Lionel Carole,"€ 10,769","€ 560,000","€ 560,000",D,31,France,Kayserispor,turkey,2223
Admir Mehmedi,"€ 10,769","€ 560,000","€ 560,000",F,31,Switzerland,Antalyaspor,turkey,2223
Matteo Ricci,"€ 10,769","€ 560,000","€ 560,000",M,28,Italy,Karagumrukspor,turkey,2223
Strahil Popov,"€ 10,577","€ 550,000","€ 550,000",D,32,Bulgaria,Umraniyespor,turkey,2223
Mehmet Yesil,"€ 10,577","€ 550,000","€ 550,000",D,24,Turkey,Istanbulspor,turkey,2223
Christian Atsu,"€ 10,577","€ 550,000","€ 550,000",F,30,Ghana,Hatayspor,turkey,2223
Yusuf Erdogan,"€ 10,385","€ 540,000","€ 540,000",D,30,Turkey,Trabzonspor,turkey,2223
Max Gradel,"€ 10,385","€ 540,000","€ 540,000",F,35,Cote d'Ivoire,Sivasspor,turkey,2223
Ayoub El Kaabi,"€ 10,385","€ 540,000","€ 540,000",F,29,Morocco,Hatayspor,turkey,2223
Onur Ergün,"€ 10,385","€ 540,000","€ 540,000",M,30,Turkey,Hatayspor,turkey,2223
Kerim Frei,"€ 10,385","€ 540,000","€ 540,000",F,29,Turkey,Karagumrukspor,turkey,2223
Caner Erkin,"€ 10,385","€ 540,000","€ 540,000",D,34,Turkey,Basaksehir,turkey,2223
Konrad Michalak,"€ 10,385","€ 540,000","€ 540,000",F,25,Poland,Konyaspor,turkey,2223
Fredrik Gulbrandsen,"€ 10,385","€ 540,000","€ 540,000",F,30,Norway,Adana Demirspor,turkey,2223
Yaw Ackah,"€ 10,192","€ 530,000","€ 530,000",M,23,Ghana,Kayserispor,turkey,2223
Brandley Kuwas,"€ 10,192","€ 530,000","€ 530,000",F,30,Curacao,Giresunspor,turkey,2223
Muhammed Sengezer,"€ 10,192","€ 530,000","€ 530,000",K,26,Turkey,Basaksehir,turkey,2223
Riad Bajić,"€ 10,192","€ 530,000","€ 530,000",F,28,Bosnia-Herzegovina,Giresunspor,turkey,2223
Alexis Pérez,"€ 9,808","€ 510,000","€ 510,000",D,28,Colombia,Giresunspor,turkey,2223
