player_id,season,position,arquetipo
70996,2021,F,Atacante asociativo
108579,2021,F,Rematador de área
288205,2021,F,Atacante asociativo
189061,2021,F,Atacante asociativo
15354,2021,F,Rematador de área
107414,2021,F,Atacante asociativo
836694,2021,F,Atacante asociativo
45853,2021,M,Medio creativo
158213,2021,F,Atacante asociativo
795064,2021,D,Defensa lateral
82566,2021,M,Medio creativo
827606,2021,M,Medio creativo
142622,2021,D,Central de área
161717,2021,M,Medio creativo
111505,2021,F,Atacante asociativo
356398,2021,F,Atacante asociativo
152077,2021,D,Central de área
217704,2021,F,Atacante asociativo
786028,2021,M,Medio creativo
859765,2021,M,Medio creativo
920393,2021,D,Central de área
205508,2021,F,Atacante asociativo
377238,2021,F,Atacante asociativo
190839,2021,D,Defensa lateral
787885,2021,M,Medio de contención
799041,2021,M,Medio de contención
33541,2021,D,Central de área
48480,2021,F,Atacante asociativo
53825,2021,M,Medio creativo
139227,2021,D,Central de área
331737,2021,M,Medio creativo
51501,2021,D,Central de área
159665,2021,F,Rematador de área
863653,2021,D,Defensa lateral
831005,2021,F,Atacante asociativo
115365,2021,D,Central de área
802695,2021,D,Defensa lateral
149380,2021,D,Central de área
280955,2021,M,Medio creativo
96538,2021,D,Defensa lateral
138892,2021,D,Defensa lateral
359642,2021,F,Rematador de área
173827,2021,F,Rematador de área
45970,2021,F,Rematador de área
318941,2021,D,Central de área
879349,2021,F,Atacante asociativo
885908,2021,D,Defensa lateral
372344,2021,F,Rematador de área
21555,2021,D,Defensa lateral
39327,2021,D,Central de área
136710,2021,M,Medio creativo
143697,2021,F,Atacante asociativo
43443,2021,D,Defensa lateral
301288,2021,M,Medio creativo
145188,2021,D,Central de área
368134,2021,D,Defensa lateral
879346,2021,M,Medio de contención
856714,2021,M,Medio de contención
827681,2021,D,Defensa lateral
262911,2021,D,Defensa lateral
102624,2021,D,Defensa lateral
132874,2021,M,Medio creativo
844842,2021,M,Medio de contención
360396,2021,D,Central de área
824200,2021,F,Atacante asociativo
110846,2021,D,Central de área
137774,2021,D,Central de área
547838,2021,M,Medio creativo
42694,2021,M,Medio creativo
555386,2021,F,Rematador de área
49647,2021,M,Medio creativo
794839,2021,F,Atacante asociativo
36465,2021,M,Medio creativo
243623,2021,M,Medio creativo
135666,2021,F,Atacante asociativo
13630,2021,M,Medio creativo
286165,2021,F,Atacante asociativo
754698,2021,D,Central de área
255189,2021,D,Central de área
44575,2021,D,Central de área
312110,2021,D,Defensa lateral
249437,2021,F,Atacante asociativo
105697,2021,D,Defensa lateral
31417,2021,F,Atacante asociativo
234148,2021,M,Medio creativo
138024,2021,D,Defensa lateral
47772,2021,F,Rematador de área
204336,2021,F,Rematador de área
305278,2021,D,Central de área
923894,2021,D,Central de área
50070,2021,F,Rematador de área
69416,2021,M,Medio de contención
186795,2021,D,Central de área
287643,2021,D,Defensa lateral
793228,2021,D,Central de área
6562,2021,M,Medio de contención
97967,2021,M,Medio de contención
149734,2021,D,Central de área
113956,2021,F,Rematador de área
250223,2021,M,Medio creativo
331209,2021,F,Atacante asociativo
149593,2021,M,Medio creativo
111802,2021,M,Medio creativo
347010,2021,F,Atacante asociativo
243585,2021,M,Medio de contención
130181,2021,F,Rematador de área
30144,2021,D,Central de área
47992,2021,F,Atacante asociativo
827679,2021,D,Central de área
190877,2021,D,Defensa lateral
828640,2021,D,Central de área
867442,2021,F,Atacante asociativo
219572,2021,D,Defensa lateral
17094,2021,F,Rematador de área
316148,2021,M,Medio creativo
192442,2021,F,Rematador de área
51498,2021,F,Rematador de área
829570,2021,F,Atacante asociativo
187729,2021,D,Central de área
606164,2021,F,Rematador de área
840217,2021,F,Atacante asociativo
303638,2021,D,Central de área
32787,2021,D,Defensa lateral
847097,2021,D,Central de área
69408,2021,D,Defensa lateral
218160,2021,F,Atacante asociativo
117777,2021,M,Medio creativo
78454,2021,D,Defensa lateral
935543,2021,F,Atacante asociativo
542472,2021,F,Rematador de área
65953,2021,F,Atacante asociativo
836675,2021,D,Central de área
869792,2021,D,Central de área
216308,2021,D,Central de área
39282,2021,M,Medio de contención
111850,2021,F,Atacante asociativo
192144,2021,F,Rematador de área
44241,2021,M,Medio creativo
833956,2021,D,Defensa lateral
362682,2021,D,Central de área
814590,2021,F,Atacante asociativo
352668,2021,D,Central de área
902091,2021,D,Central de área
825719,2021,D,Central de área
139310,2021,D,Central de área
787941,2021,M,Medio de contención
227942,2021,D,Defensa lateral
556904,2021,M,Medio de contención
864921,2021,F,Atacante asociativo
149731,2021,F,Rematador de área
308764,2021,F,Atacante asociativo
21521,2021,F,Rematador de área
138534,2021,F,Atacante asociativo
845486,2021,M,Medio de contención
43192,2021,F,Atacante asociativo
365802,2021,M,Medio de contención
96535,2021,M,Medio de contención
146101,2021,D,Central de área
547410,2021,F,Atacante asociativo
120538,2021,D,Central de área
867445,2021,F,Atacante asociativo
98449,2021,D,Central de área
362470,2021,F,Atacante asociativo
38393,2021,D,Central de área
803174,2021,D,Defensa lateral
358394,2021,M,Medio de contención
552884,2021,F,Atacante asociativo
15033,2021,F,Rematador de área
40671,2021,D,Central de área
610766,2021,F,Rematador de área
98435,2021,M,Medio creativo
44614,2021,D,Defensa lateral
894474,2021,D,Central de área
867887,2021,M,Medio de contención
593526,2021,F,Atacante asociativo
47737,2021,M,Medio creativo
855647,2021,M,Medio creativo
197982,2021,D,Defensa lateral
153444,2021,D,Central de área
329417,2021,D,Defensa lateral
188365,2021,D,Defensa lateral
208988,2021,D,Central de área
773409,2021,F,Rematador de área
143334,2021,D,Central de área
914691,2021,D,Defensa lateral
252821,2021,D,Defensa lateral
934235,2021,M,Medio de contención
50027,2021,D,Central de área
307284,2021,M,Medio de contención
42699,2021,D,Defensa lateral
100637,2021,M,Medio de contención
581302,2021,D,Central de área
138261,2021,F,Atacante asociativo
988275,2021,D,Defensa lateral
855833,2021,F,Atacante asociativo
366592,2021,D,Defensa lateral
190405,2021,M,Medio de contención
33854,2021,D,Central de área
942116,2021,F,Atacante asociativo
1262,2021,D,Central de área
50294,2021,M,Medio de contención
922573,2021,F,Atacante asociativo
158277,2021,M,Medio de contención
190843,2021,M,Medio de contención
339447,2021,D,Central de área
816763,2021,M,Medio de contención
98454,2021,D,Central de área
67507,2021,D,Defensa lateral
560128,2021,F,Rematador de área
888550,2021,M,Medio de contención
268903,2021,F,Atacante asociativo
99090,2021,D,Defensa lateral
781544,2021,D,Central de área
149663,2021,D,Central de área
817957,2021,F,Atacante asociativo
758608,2021,D,Central de área
791,2021,M,Medio creativo
21300,2021,D,Central de área
21164,2021,D,Central de área
286085,2021,D,Central de área
946158,2021,D,Defensa lateral
191176,2021,F,Rematador de área
45680,2021,D,Central de área
33902,2021,F,Rematador de área
28367,2021,F,Atacante asociativo
9628,2021,D,Central de área
566102,2021,D,Central de área
44900,2021,M,Medio de contención
50480,2021,F,Rematador de área
367228,2021,F,Rematador de área
115346,2021,F,Atacante asociativo
846036,2021,D,Central de área
823085,2021,D,Defensa lateral
295361,2021,F,Atacante asociativo
798835,2021,M,Medio de contención
17054,2021,F,Atacante asociativo
76632,2021,D,Defensa lateral
27028,2021,F,Rematador de área
22126,2021,M,Medio de contención
123223,2021,F,Atacante asociativo
205028,2021,D,Defensa lateral
39070,2021,F,Rematador de área
333373,2021,F,Atacante asociativo
331837,2021,F,Atacante asociativo
796144,2021,F,Atacante asociativo
282665,2021,M,Medio de contención
117083,2021,F,Atacante asociativo
232306,2021,F,Atacante asociativo
185995,2021,D,Central de área
143047,2021,D,Defensa lateral
800417,2021,D,Defensa lateral
795058,2021,M,Medio de contención
137060,2021,M,Medio de contención
45944,2021,M,Medio de contención
106920,2021,D,Defensa lateral
852145,2021,F,Atacante asociativo
100578,2021,D,Central de área
166381,2021,D,Defensa lateral
352770,2021,F,Atacante asociativo
118179,2021,D,Central de área
110950,2021,F,Atacante asociativo
904970,2021,M,Medio de contención
20278,2021,D,Central de área
927353,2021,M,Medio creativo
284435,2021,D,Central de área
9127,2021,F,Atacante asociativo
858195,2021,D,Defensa lateral
220315,2021,F,Atacante asociativo
895324,2021,F,Atacante asociativo
372336,2021,F,Atacante asociativo
190851,2021,F,Atacante asociativo
786022,2021,D,Defensa lateral
94758,2021,D,Defensa lateral
606346,2021,D,Central de área
836705,2021,F,Atacante asociativo
308526,2021,M,Medio de contención
836693,2021,D,Defensa lateral
27999,2021,M,Medio de contención
134361,2021,D,Central de área
151499,2021,F,Atacante asociativo
322417,2021,F,Atacante asociativo
914412,2021,D,Defensa lateral
345195,2021,F,Atacante asociativo
902029,2021,F,Atacante asociativo
346790,2021,F,Rematador de área
828639,2021,F,Atacante asociativo
139225,2021,D,Defensa lateral
365772,2021,M,Medio de contención
159675,2021,M,Medio de contención
149710,2021,F,Atacante asociativo
285989,2021,D,Defensa lateral
74577,2021,D,Defensa lateral
355154,2021,D,Defensa lateral
793167,2021,M,Medio de contención
123166,2021,M,Medio de contención
361790,2021,M,Medio de contención
135647,2021,M,Medio de contención
58488,2021,F,Rematador de área
954076,2021,F,Rematador de área
354808,2021,F,Atacante asociativo
991584,2021,D,Defensa lateral
39283,2021,M,Medio de contención
20756,2021,D,Defensa lateral
545780,2021,M,Medio de contención
267621,2021,M,Medio de contención
866191,2021,M,Medio de contención
235648,2021,D,Defensa lateral
198028,2021,F,Atacante asociativo
143593,2021,D,Defensa lateral
49805,2021,F,Atacante asociativo
122702,2021,F,Atacante asociativo
372324,2021,D,Defensa lateral
26989,2021,F,Rematador de área
284441,2021,M,Medio de contención
101882,2021,D,Central de área
931278,2021,D,Defensa lateral
103045,2021,F,Atacante asociativo
10501,2021,F,Atacante asociativo
20993,2021,M,Medio de contención
27014,2021,M,Medio de contención
39183,2021,D,Defensa lateral
96116,2021,D,Central de área
856719,2021,D,Central de área
895579,2021,F,Rematador de área
9741,2021,M,Medio de contención
871822,2021,M,Medio de contención
150396,2021,D,Central de área
20514,2021,F,Rematador de área
147745,2021,F,Rematador de área
17063,2021,D,Defensa lateral
232118,2021,F,Rematador de área
352768,2021,M,Medio de contención
221200,2021,D,Defensa lateral
318927,2021,D,Central de área
878705,2021,F,Atacante asociativo
148710,2021,M,Medio de contención
307274,2021,D,Central de área
112928,2021,D,Defensa lateral
608362,2021,F,Atacante asociativo
943652,2021,M,Medio de contención
210082,2021,D,Defensa lateral
115441,2021,M,Medio de contención
174975,2021,D,Defensa lateral
235460,2021,M,Medio de contención
869910,2021,F,Atacante asociativo
36466,2021,F,Atacante asociativo
954044,2021,D,Defensa lateral
32124,2021,D,Central de área
361798,2021,F,Atacante asociativo
975937,2021,F,Atacante asociativo
920379,2021,F,Atacante asociativo
149815,2021,M,Medio de contención
43215,2021,D,Defensa lateral
609596,2021,F,Rematador de área
929132,2021,D,Defensa lateral
25233,2021,D,Central de área
155818,2021,F,Atacante asociativo
24814,2021,D,Central de área
886242,2021,M,Medio de contención
33427,2021,F,Rematador de área
873050,2021,M,Medio de contención
891803,2021,D,Defensa lateral
34578,2021,M,Medio de contención
848512,2021,F,Atacante asociativo
54338,2021,M,Medio de contención
138891,2021,F,Atacante asociativo
44760,2021,D,Defensa lateral
10507,2021,D,Central de área
70996,2122,F,Atacante asociativo
795064,2122,D,Defensa lateral
105734,2122,F,Atacante asociativo
111505,2122,F,Atacante asociativo
836694,2122,F,Atacante asociativo
885908,2122,D,Defensa lateral
159665,2122,F,Atacante asociativo
827606,2122,M,Medio creativo
108579,2122,F,Rematador de área
262911,2122,D,Defensa lateral
51501,2122,D,Central de área
802695,2122,D,Defensa lateral
45853,2122,M,Medio creativo
138892,2122,D,Defensa lateral
33541,2122,D,Central de área
356398,2122,F,Atacante asociativo
290927,2122,F,Rematador de área
859765,2122,M,Medio creativo
250223,2122,M,Medio creativo
158213,2122,F,Atacante asociativo
161717,2122,M,Medio creativo
750,2122,F,Rematador de área
151545,2122,D,Central de área
288205,2122,F,Atacante asociativo
791190,2122,M,Medio creativo
883537,2122,F,Atacante asociativo
826134,2122,D,Central de área
217704,2122,F,Rematador de área
928124,2122,F,Atacante asociativo
136710,2122,M,Medio creativo
856714,2122,M,Medio creativo
149593,2122,M,Medio creativo
794839,2122,F,Atacante asociativo
786259,2122,D,Defensa lateral
48480,2122,M,Medio creativo
152077,2122,D,Central de área
331209,2122,F,Atacante asociativo
145188,2122,D,Central de área
829932,2122,D,Central de área
55570,2122,D,Central de área
53825,2122,M,Medio creativo
149734,2122,D,Central de área
173827,2122,F,Rematador de área
234148,2122,M,Medio creativo
794939,2122,D,Defensa lateral
280955,2122,M,Medio creativo
142622,2122,D,Central de área
318941,2122,D,Central de área
69408,2122,D,Defensa lateral
135666,2122,F,Atacante asociativo
119159,2122,F,Atacante asociativo
42694,2122,M,Medio creativo
249437,2122,F,Atacante asociativo
552884,2122,F,Atacante asociativo
331737,2122,M,Medio creativo
958916,2122,D,Central de área
132874,2122,M,Medio creativo
904970,2122,M,Medio creativo
149663,2122,D,Central de área
566102,2122,D,Central de área
135256,2122,M,Medio de contención
287643,2122,D,Defensa lateral
137774,2122,D,Central de área
189061,2122,F,Atacante asociativo
844842,2122,M,Medio de contención
143047,2122,D,Defensa lateral
286165,2122,F,Atacante asociativo
138534,2122,F,Atacante asociativo
606164,2122,F,Rematador de área
934235,2122,M,Medio creativo
791,2122,M,Medio creativo
365772,2122,M,Medio creativo
987650,2122,M,Medio de contención
877994,2122,D,Central de área
894474,2122,D,Central de área
942116,2122,F,Atacante asociativo
935543,2122,F,Atacante asociativo
869792,2122,D,Central de área
840217,2122,F,Rematador de área
358394,2122,M,Medio de contención
186795,2122,D,Central de área
146101,2122,D,Central de área
547410,2122,F,Atacante asociativo
43443,2122,D,Defensa lateral
855864,2122,D,Central de área
149710,2122,F,Atacante asociativo
17063,2122,D,Defensa lateral
316148,2122,M,Medio de contención
843200,2122,D,Defensa lateral
143697,2122,F,Atacante asociativo
115365,2122,D,Central de área
243623,2122,M,Medio creativo
826215,2122,D,Central de área
98449,2122,D,Central de área
69416,2122,M,Medio creativo
895324,2122,F,Atacante asociativo
39327,2122,D,Central de área
111850,2122,F,Atacante asociativo
312110,2122,D,Defensa lateral
99090,2122,D,Central de área
47772,2122,F,Rematador de área
927353,2122,M,Medio creativo
187729,2122,D,Central de área
78893,2122,F,Rematador de área
923894,2122,D,Central de área
44614,2122,D,Defensa lateral
138310,2122,D,Central de área
831005,2122,F,Atacante asociativo
799041,2122,M,Medio de contención
21555,2122,D,Defensa lateral
368134,2122,D,Defensa lateral
6562,2122,M,Medio creativo
243585,2122,M,Medio de contención
47992,2122,F,Atacante asociativo
814873,2122,M,Medio de contención
783126,2122,F,Atacante asociativo
30144,2122,D,Central de área
308764,2122,F,Atacante asociativo
139227,2122,D,Central de área
50070,2122,F,Atacante asociativo
96538,2122,D,Defensa lateral
372344,2122,F,Rematador de área
143593,2122,D,Defensa lateral
50027,2122,D,Central de área
347010,2122,F,Atacante asociativo
833956,2122,D,Defensa lateral
284441,2122,M,Medio de contención
816763,2122,F,Atacante asociativo
286085,2122,D,Central de área
355152,2122,F,Atacante asociativo
846036,2122,D,Central de área
787885,2122,M,Medio de contención
95791,2122,D,Central de área
922573,2122,F,Atacante asociativo
36465,2122,M,Medio de contención
39282,2122,M,Medio de contención
901892,2122,M,Medio creativo
366592,2122,D,Defensa lateral
946158,2122,D,Central de área
219572,2122,D,Defensa lateral
858195,2122,D,Defensa lateral
111802,2122,M,Medio creativo
362682,2122,D,Central de área
867445,2122,F,Atacante asociativo
216308,2122,D,Central de área
149380,2122,D,Central de área
978838,2122,F,Atacante asociativo
879346,2122,M,Medio de contención
354808,2122,F,Atacante asociativo
44241,2122,M,Medio de contención
867442,2122,F,Atacante asociativo
303638,2122,D,Central de área
13630,2122,M,Medio creativo
863653,2122,D,Defensa lateral
101882,2122,D,Central de área
931278,2122,D,Defensa lateral
227942,2122,D,Central de área
826203,2122,D,Defensa lateral
555386,2122,F,Rematador de área
78454,2122,D,Defensa lateral
110846,2122,D,Central de área
804613,2122,D,Defensa lateral
914412,2122,D,Defensa lateral
914902,2122,F,Atacante asociativo
221200,2122,D,Defensa lateral
804434,2122,D,Defensa lateral
204336,2122,F,Rematador de área
867887,2122,M,Medio de contención
220315,2122,F,Atacante asociativo
190839,2122,D,Defensa lateral
94758,2122,D,Central de área
856123,2122,D,Defensa lateral
988275,2122,D,Defensa lateral
117777,2122,M,Medio de contención
49647,2122,M,Medio de contención
927083,2122,F,Atacante asociativo
301288,2122,M,Medio de contención
758608,2122,D,Central de área
138261,2122,F,Atacante asociativo
24048,2122,M,Medio de contención
44760,2122,D,Defensa lateral
975937,2122,M,Medio de contención
10577,2122,M,Medio creativo
55123,2122,D,Central de área
773409,2122,F,Rematador de área
166381,2122,D,Defensa lateral
96535,2122,M,Medio de contención
823085,2122,D,Defensa lateral
980634,2122,D,Defensa lateral
45944,2122,M,Medio de contención
876643,2122,D,Defensa lateral
786028,2122,M,Medio de contención
576384,2122,D,Defensa lateral
545780,2122,M,Medio de contención
280439,2122,F,Rematador de área
329417,2122,D,Defensa lateral
360396,2122,D,Central de área
858194,2122,F,Rematador de área
975079,2122,F,Rematador de área
305278,2122,D,Central de área
148710,2122,M,Medio de contención
351434,2122,D,Defensa lateral
836705,2122,F,Rematador de área
67507,2122,D,Defensa lateral
113956,2122,F,Rematador de área
50294,2122,M,Medio de contención
32124,2122,D,Central de área
150396,2122,D,Defensa lateral
965943,2122,M,Medio de contención
805123,2122,F,Rematador de área
159675,2122,M,Medio de contención
45970,2122,F,Rematador de área
193554,2122,M,Medio de contención
115346,2122,F,Atacante asociativo
907668,2122,M,Medio de contención
851100,2122,F,Atacante asociativo
859901,2122,M,Medio de contención
795228,2122,F,Rematador de área
235648,2122,D,Defensa lateral
359642,2122,F,Rematador de área
130181,2122,F,Rematador de área
268903,2122,F,Atacante asociativo
844424,2122,F,Rematador de área
861970,2122,M,Medio de contención
542472,2122,F,Atacante asociativo
830431,2122,F,Atacante asociativo
793228,2122,D,Central de área
887055,2122,F,Atacante asociativo
548050,2122,F,Atacante asociativo
33902,2122,F,Rematador de área
855647,2122,M,Medio de contención
560128,2122,F,Atacante asociativo
174975,2122,D,Defensa lateral
43215,2122,D,Defensa lateral
881132,2122,M,Medio de contención
879850,2122,F,Rematador de área
138024,2122,D,Defensa lateral
848276,2122,F,Rematador de área
38393,2122,D,Central de área
308526,2122,D,Central de área
103045,2122,F,Atacante asociativo
50480,2122,F,Rematador de área
565686,2122,M,Medio de contención
864921,2122,F,Atacante asociativo
190405,2122,M,Medio de contención
914691,2122,D,Defensa lateral
845286,2122,F,Atacante asociativo
252821,2122,D,Defensa lateral
100621,2122,F,Rematador de área
879349,2122,F,Atacante asociativo
48563,2122,M,Medio de contención
27014,2122,M,Medio de contención
801306,2122,M,Medio de contención
143334,2122,D,Central de área
754698,2122,D,Defensa lateral
192442,2122,F,Atacante asociativo
120538,2122,D,Central de área
991584,2122,D,Defensa lateral
917305,2122,M,Medio de contención
808590,2122,F,Atacante asociativo
836698,2122,M,Medio de contención
799251,2122,M,Medio creativo
827681,2122,D,Defensa lateral
945806,2122,F,Atacante asociativo
873050,2122,M,Medio de contención
354878,2122,D,Defensa lateral
10589,2122,D,Defensa lateral
786186,2122,F,Atacante asociativo
15242,2122,F,Rematador de área
17054,2122,F,Atacante asociativo
827679,2122,D,Central de área
796144,2122,F,Atacante asociativo
352770,2122,F,Atacante asociativo
76632,2122,D,Defensa lateral
817957,2122,F,Atacante asociativo
886242,2122,M,Medio de contención
103117,2122,M,Medio de contención
26989,2122,F,Rematador de área
865057,2122,F,Rematador de área
824200,2122,F,Atacante asociativo
153444,2122,D,Central de área
26404,2122,D,Central de área
39183,2122,D,Defensa lateral
979232,2122,F,Atacante asociativo
790833,2122,F,Atacante asociativo
53739,2122,D,Defensa lateral
116955,2122,M,Medio de contención
888550,2122,M,Medio de contención
361352,2122,F,Atacante asociativo
21164,2122,D,Central de área
117083,2122,M,Medio de contención
139310,2122,D,Central de área
1006409,2122,D,Defensa lateral
943652,2122,M,Medio de contención
836675,2122,D,Central de área
825719,2122,D,Central de área
996985,2122,F,Rematador de área
16586,2122,D,Defensa lateral
58488,2122,F,Rematador de área
361790,2122,M,Medio de contención
119151,2122,F,Atacante asociativo
361798,2122,F,Atacante asociativo
333373,2122,F,Atacante asociativo
372336,2122,F,Atacante asociativo
829570,2122,F,Atacante asociativo
22200,2122,D,Central de área
44900,2122,M,Medio de contención
75756,2122,M,Medio de contención
42699,2122,D,Defensa lateral
232306,2122,F,Atacante asociativo
210082,2122,D,Defensa lateral
134361,2122,D,Central de área
21521,2122,F,Rematador de área
58351,2122,D,Central de área
331405,2122,D,Central de área
115432,2122,D,Central de área
836693,2122,D,Defensa lateral
880796,2122,F,Atacante asociativo
46432,2122,M,Medio de contención
259995,2122,D,Defensa lateral
27028,2122,F,Rematador de área
781544,2122,D,Central de área
556904,2122,M,Medio de contención
927368,2122,D,Defensa lateral
593526,2122,F,Atacante asociativo
828639,2122,F,Rematador de área
158277,2122,M,Medio de contención
254713,2122,D,Defensa lateral
866191,2122,M,Medio de contención
885864,2122,M,Medio de contención
837846,2122,M,Medio de contención
944973,2122,D,Defensa lateral
123166,2122,M,Medio de contención
991595,2122,D,Defensa lateral
47737,2122,M,Medio de contención
887581,2122,M,Medio de contención
797893,2122,D,Central de área
943645,2122,D,Defensa lateral
102624,2122,D,Defensa lateral
892111,2122,M,Medio de contención
49805,2122,F,Atacante asociativo
190843,2122,M,Medio de contención
914835,2122,D,Defensa lateral
338991,2122,D,Central de área
800411,2122,F,Atacante asociativo
827519,2122,D,Defensa lateral
9692,2122,F,Atacante asociativo
862859,2122,F,Atacante asociativo
599128,2122,D,Defensa lateral
814590,2122,F,Atacante asociativo
857740,2122,D,Central de área
198028,2122,F,Atacante asociativo
35532,2122,F,Rematador de área
56601,2122,M,Medio de contención
826057,2122,D,Defensa lateral
817979,2122,D,Central de área
361310,2122,D,Defensa lateral
357596,2122,F,Atacante asociativo
581302,2122,D,Defensa lateral
20993,2122,M,Medio de contención
784503,2122,F,Atacante asociativo
319847,2122,M,Medio de contención
954076,2122,F,Rematador de área
869910,2122,F,Atacante asociativo
920379,2122,F,Atacante asociativo
235460,2122,M,Medio de contención
45680,2122,D,Central de área
70996,2223,F,Atacante asociativo
69256,2223,D,Defensa lateral
288205,2223,F,Atacante asociativo
108579,2223,F,Rematador de área
839956,2223,F,Rematador de área
547410,2223,F,Atacante asociativo
189061,2223,F,Atacante asociativo
356398,2223,F,Atacante asociativo
827606,2223,M,Medio creativo
795064,2223,D,Defensa lateral
934235,2223,M,Medio creativo
301288,2223,M,Medio creativo
33541,2223,D,Central de área
234148,2223,M,Medio creativo
48480,2223,M,Medio creativo
290927,2223,F,Rematador de área
280955,2223,M,Medio creativo
161717,2223,M,Medio creativo
158213,2223,F,Atacante asociativo
859765,2223,M,Medio creativo
122951,2223,M,Medio creativo
895324,2223,M,Medio creativo
791190,2223,M,Medio de contención
360396,2223,D,Central de área
145188,2223,D,Central de área
856714,2223,M,Medio creativo
885908,2223,D,Defensa lateral
974505,2223,M,Medio creativo
922573,2223,F,Atacante asociativo
866469,2223,M,Medio creativo
855864,2223,D,Central de área
159665,2223,F,Rematador de área
45853,2223,M,Medio creativo
101882,2223,D,Central de área
978838,2223,M,Medio creativo
859999,2223,D,Central de área
864921,2223,F,Atacante asociativo
149593,2223,M,Medio creativo
316148,2223,M,Medio creativo
904827,2223,D,Central de área
143697,2223,F,Rematador de área
151545,2223,D,Central de área
867887,2223,M,Medio creativo
190839,2223,D,Defensa lateral
137774,2223,D,Central de área
135666,2223,F,Atacante asociativo
190877,2223,D,Defensa lateral
927083,2223,F,Atacante asociativo
987650,2223,M,Medio creativo
192144,2223,F,Rematador de área
111505,2223,F,Atacante asociativo
31417,2223,F,Atacante asociativo
126071,2223,D,Central de área
794839,2223,F,Rematador de área
53825,2223,M,Medio creativo
935543,2223,F,Atacante asociativo
836694,2223,F,Atacante asociativo
799251,2223,M,Medio creativo
843200,2223,D,Central de área
862967,2223,F,Atacante asociativo
117777,2223,M,Medio creativo
331737,2223,M,Medio creativo
946158,2223,D,Central de área
560128,2223,F,Atacante asociativo
152077,2223,D,Central de área
913654,2223,D,Defensa lateral
347010,2223,F,Atacante asociativo
823941,2223,F,Rematador de área
869792,2223,D,Central de área
1136730,2223,D,Defensa lateral
113956,2223,F,Rematador de área
149663,2223,D,Central de área
333373,2223,F,Atacante asociativo
364612,2223,M,Medio de contención
910046,2223,D,Central de área
865912,2223,F,Atacante asociativo
242211,2223,D,Central de área
250223,2223,M,Medio de contención
863653,2223,D,Defensa lateral
318941,2223,D,Central de área
800419,2223,M,Medio de contención
906047,2223,M,Medio de contención
829932,2223,D,Central de área
352770,2223,F,Atacante asociativo
362682,2223,D,Central de área
941168,2223,D,Central de área
149380,2223,D,Central de área
542472,2223,F,Rematador de área
839981,2223,F,Atacante asociativo
105734,2223,M,Medio creativo
135256,2223,M,Medio de contención
262911,2223,D,Defensa lateral
149734,2223,D,Central de área
361696,2223,D,Central de área
1064039,2223,M,Medio de contención
877994,2223,D,Central de área
975937,2223,M,Medio de contención
286085,2223,D,Central de área
883537,2223,F,Rematador de área
758608,2223,D,Central de área
287643,2223,D,Defensa lateral
976025,2223,D,Central de área
105697,2223,D,Defensa lateral
138892,2223,D,Defensa lateral
38710,2223,M,Medio creativo
877102,2223,D,Central de área
923973,2223,M,Medio de contención
303638,2223,D,Central de área
115365,2223,D,Central de área
794939,2223,D,Defensa lateral
548660,2223,M,Medio de contención
973556,2223,F,Atacante asociativo
966547,2223,F,Atacante asociativo
355796,2223,M,Medio de contención
846036,2223,D,Defensa lateral
958380,2223,F,Atacante asociativo
924871,2223,F,Rematador de área
944656,2223,F,Atacante asociativo
6562,2223,M,Medio de contención
106337,2223,M,Medio de contención
799041,2223,M,Medio de contención
257091,2223,D,Central de área
143047,2223,D,Defensa lateral
318927,2223,D,Central de área
33902,2223,F,Rematador de área
805465,2223,D,Defensa lateral
331209,2223,F,Atacante asociativo
352668,2223,D,Central de área
814590,2223,F,Rematador de área
50027,2223,D,Central de área
827679,2223,D,Central de área
555386,2223,F,Rematador de área
42694,2223,M,Medio creativo
132874,2223,M,Medio de contención
143334,2223,D,Central de área
43443,2223,D,Defensa lateral
888550,2223,M,Medio de contención
118179,2223,D,Central de área
814873,2223,M,Medio de contención
243585,2223,M,Medio de contención
249437,2223,F,Atacante asociativo
552884,2223,F,Atacante asociativo
999231,2223,F,Rematador de área
216308,2223,D,Central de área
139227,2223,D,Central de área
146101,2223,D,Central de área
138534,2223,F,Atacante asociativo
856123,2223,D,Defensa lateral
861970,2223,M,Medio de contención
285949,2223,F,Atacante asociativo
354808,2223,F,Atacante asociativo
936849,2223,F,Atacante asociativo
10589,2223,D,Defensa lateral
308526,2223,D,Central de área
895576,2223,M,Medio de contención
138310,2223,D,Central de área
383560,2223,D,Central de área
894474,2223,D,Central de área
826215,2223,D,Central de área
973418,2223,D,Central de área
851100,2223,F,Atacante asociativo
280979,2223,F,Atacante asociativo
802695,2223,D,Defensa lateral
794962,2223,D,Defensa lateral
827681,2223,D,Defensa lateral
825719,2223,D,Central de área
138024,2223,D,Defensa lateral
836705,2223,F,Rematador de área
355152,2223,F,Atacante asociativo
928124,2223,F,Atacante asociativo
55123,2223,D,Central de área
886363,2223,F,Atacante asociativo
803174,2223,D,Defensa lateral
1136731,2223,D,Defensa lateral
361420,2223,F,Rematador de área
838399,2223,D,Central de área
139310,2223,D,Central de área
111850,2223,F,Atacante asociativo
133908,2223,M,Medio de contención
797893,2223,D,Central de área
94758,2223,D,Central de área
219572,2223,D,Defensa lateral
923894,2223,D,Central de área
865740,2223,D,Central de área
786259,2223,D,Defensa lateral
