player,player_id,team,team_id,data_country,data_season,minutesPlayed,appearances,matchesStarted,rating,goals,assists,goalsAssistsSum,expectedGoals,expectedAssists,accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,gross_weekly_eur,gross_annual_eur,position,age,nationality
Arnau Tenas,908714,Paris Saint-Germain,1644,france,2425,90,1,1,7.9,0,1,1,,0.05,2,0,0.0,2,6,85.71,2,25,27,96.43,1,100.0,0,0,0,0,6,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,0.47,0,0.0,0,1,0,1,0,2,0,0,,0,0,0,0,0.0,0,0,0,0,1,0,1,0,0,0,3,0,3,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,2,2,0,0,1,100.0,7,3,25,28,7.9,0,0,38,0,0,0,23077.0,1200000.0,K,23.0,Spain
Logan Costa,911853,Toulouse,1681,france,2425,90,1,1,7.8,0,0,0,,0.03,2,1,100.0,5,3,33.33,19,27,45,83.33,4,66.67,2,0,0,0,4,1,0,0,1,4,1,0,0,1,0,3,0,0,0,0,0.0,0,0,0,0,0,0,,2,66.67,0,0,0,9,2,1,0,0,,0,0,0,0,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,2,1,50.0,1,5,0,1,6,66.67,9,25,30,54,7.8,0,0,70,0,0,0,,,,,
Achraf Hakimi,814594,Paris Saint-Germain,1644,france,2425,2067,25,24,7.76,4,6,10,2.98,5.32,40,17,21.25,690,39,66.1,1198,552,1733,90.88,9,40.91,13,0,0,0,136,12,4,9,7,14,25,0,0,15,28,93,0,3,19,0,12.5,0,20,14,6,4,0,,99,55.31,0,0,2,174,31,51,0,8,,0,1,0,0,0.0,0,0,0,0,319,18,0,0,4,0,0,0,0,0,0,516.75,0.0,5,18,14,10,13,26,55.32,0,48,36,75.0,50,55,47,80,108,53.73,59,1376,611,1907,194.1,32,7,2461,25,4,0,253846.0,13200000.0,D,26.0,Morocco
Ismail Jakobs,897291,AS Monaco,1653,france,2425,180,2,2,7.75,0,0,0,,0.18,2,4,28.57,16,2,100.0,49,24,69,88.46,1,14.29,6,0,0,0,5,1,0,0,2,6,2,0,0,0,2,9,0,0,1,0,0.0,0,0,0,0,0,0,,8,72.73,0,0,0,9,2,4,0,0,,0,0,0,0,0.0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,5,5,100.0,4,2,0,14,9,50.0,2,65,27,78,15.5,0,1,125,3,0,0,,,,,
Ousmane Dembélé,818244,Paris Saint-Germain,1644,france,2425,1736,29,20,7.75,21,6,27,16.61,7.18,26,28,35.0,455,35,71.43,681,160,813,83.21,4,40.0,6,0,0,0,39,13,17,19,1,1,29,0,0,32,8,105,0,1,8,0,21.65,0,16,12,4,20,1,,67,40.36,2,0,2,164,9,63,10,9,,0,0,1,0,100.0,0,1,0,1,353,11,0,0,9,0,0,0,0,0,0,82.67,0.0,0,72,25,27,51,42,45.16,0,11,5,45.45,63,43,93,80,71,40.34,49,875,182,977,224.7,97,7,1408,14,2,0,346154.0,18000000.0,F,27.0,France
Benjamin Bourigeaud,324399,Stade Rennais,1658,france,2425,81,1,1,7.7,1,0,1,0.16,0.04,1,0,0.0,14,3,75.0,23,13,36,85.71,2,50.0,2,0,0,0,4,0,0,0,0,1,1,0,0,1,2,5,0,0,0,1,50.0,0,0,0,0,0,1,,2,40.0,0,0,0,6,2,0,0,0,,0,0,0,0,0.0,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,81.0,100.0,1,1,1,1,1,1,100.0,0,1,0,0.0,0,3,1,6,4,44.44,4,34,14,42,7.7,2,0,59,0,0,0,,,,,
Rayan Cherki,979128,Olympique Lyonnais,1649,france,2425,2053,30,22,7.6,8,11,19,5.01,11.73,48,28,23.73,472,40,70.18,740,311,1023,84.13,4,33.33,8,0,0,0,83,22,1,15,1,5,30,0,0,43,22,130,0,0,16,0,17.78,0,28,24,4,8,0,,97,44.29,1,0,2,193,7,75,5,3,,0,0,0,0,0.0,0,0,0,0,436,14,0,0,2,0,0,0,0,0,0,256.63,0.0,3,33,12,11,19,48,52.75,0,15,12,80.0,75,80,91,118,101,43.72,57,995,339,1216,227.9,45,7,1713,34,3,0,76923.0,4000000.0,F,21.0,France
Mason Greenwood,942116,Olympique de Marseille,1641,france,2425,2814,34,32,7.56,21,5,26,16.34,7.84,73,28,25.45,433,63,61.76,795,287,1054,83.25,8,53.33,7,0,0,2,88,12,10,30,1,5,34,0,0,44,23,163,1,1,24,0,17.5,0,41,36,5,18,3,,126,44.68,1,0,1,212,12,50,7,2,,0,3,9,0,77.78,0,7,0,2,485,25,0,0,13,0,0,0,0,0,0,134.0,0.0,3,74,46,34,56,54,45.0,0,35,18,51.43,47,136,120,110,134,45.12,102,1047,329,1266,256.9,120,9,1888,37,3,0,104808.0,5450000.0,F,23.0,Jamaica
Vitinha,902029,Paris Saint-Germain,1644,france,2425,2035,29,20,7.47,5,1,6,3.41,3.77,156,5,23.81,644,150,83.33,1411,815,2221,93.75,1,16.67,5,0,0,0,144,4,2,5,5,18,29,0,0,19,23,66,0,2,9,1,18.52,0,22,18,4,4,1,,82,57.34,0,0,1,148,14,27,1,0,,0,0,2,0,100.0,0,2,0,0,227,12,0,0,4,0,0,0,0,0,0,407.0,50.0,2,10,17,8,14,27,72.97,0,43,23,53.49,27,209,37,21,83,55.7,180,1541,849,2369,216.6,27,4,2659,12,1,0,209615.0,10900000.0,M,24.0,Portugal
Khvicha Kvaratskhelia,889259,Paris Saint-Germain,1644,france,2425,920,14,11,7.46,4,3,7,3.28,3.81,15,10,30.3,221,7,63.64,366,97,453,89.35,3,37.5,5,0,0,0,27,9,5,8,2,3,14,0,0,25,10,76,0,0,12,0,11.76,0,10,8,2,3,1,,62,46.62,0,0,1,54,2,26,2,0,,0,1,0,0,0.0,0,0,0,0,149,8,0,0,2,0,0,0,0,0,0,230.0,0.0,2,17,17,11,15,25,50.0,0,19,13,68.42,25,24,50,33,65,46.1,11,440,100,507,104.5,34,3,740,18,0,0,314615.0,16360000.0,F,23.0,Georgia
Kang-in Lee,917087,Paris Saint-Germain,1644,france,2425,1665,30,19,7.46,6,6,12,3.51,6.44,49,34,36.17,497,45,78.95,805,298,1069,92.0,5,33.33,10,0,0,0,73,16,0,10,0,3,30,0,0,26,16,92,0,1,21,0,14.63,0,22,17,5,5,1,,82,50.0,1,0,3,93,3,57,3,1,,0,0,0,0,0.0,0,0,0,0,226,15,0,0,2,0,0,0,0,0,0,277.5,0.0,1,22,19,17,14,29,60.42,0,25,17,68.0,57,61,48,94,87,48.6,57,943,313,1162,223.7,41,3,1513,28,1,0,70000.0,3640000.0,F,23.0,South Korea
Théo De Percin,1095836,Auxerre,1646,france,2425,180,2,2,7.45,0,0,0,,0.0,2,0,0.0,1,15,35.71,6,20,26,49.06,0,0.0,0,0,0,0,22,0,0,0,1,3,2,0,0,0,1,1,0,0,0,0,0.0,12,3,3,0,0,0,0.27,0,0.0,0,3,0,27,0,0,0,0,,0,0,0,0,0.0,2,0,1,0,27,0,0,0,0,2,4,2,6,0,1,0.0,0.0,0,0,0,0,0,0,0.0,2,0,0,0.0,0,2,0,0,0,0.0,42,26,27,53,14.9,0,1,72,0,0,0,5192.0,270000.0,K,24.0,France
João Neves,1190933,Paris Saint-Germain,1644,france,2425,1857,29,22,7.45,3,8,11,2.98,3.92,66,3,20.0,365,63,78.75,823,626,1446,92.22,22,64.71,12,0,0,0,123,9,4,8,2,19,28,0,0,16,18,74,0,1,17,0,10.71,0,23,20,3,2,1,,111,64.16,0,0,0,122,23,33,1,3,,0,0,0,0,0.0,0,0,0,0,198,13,0,0,2,0,0,0,0,0,0,619.0,0.0,0,21,7,8,12,16,59.26,0,63,31,49.21,33,97,27,15,133,64.25,80,920,663,1568,208.5,28,5,1942,33,1,0,92692.0,4820000.0,M,20.0,Portugal
Andrey Santos,1105779,RC Strasbourg,1659,france,2425,2857,32,32,7.44,10,3,13,5.06,1.95,38,0,0.0,227,50,66.67,588,812,1400,88.61,40,60.61,26,0,0,0,188,9,3,12,9,64,32,0,0,11,36,114,0,1,29,0,21.74,0,42,40,2,8,2,,188,68.12,3,0,0,180,32,27,3,0,,0,0,0,1,0.0,0,0,0,1,258,16,0,0,4,0,0,0,0,0,0,285.7,0.0,0,26,20,18,16,18,56.25,0,110,74,67.27,27,57,32,0,228,66.67,75,703,877,1580,238.2,46,2,2110,63,8,0,17308.0,900000.0,M,20.0,Brazil
Mika Biereth,1083007,AS Monaco,1653,france,2425,1237,16,16,7.42,13,2,15,11.32,3.24,6,2,25.0,87,2,66.67,119,29,146,64.04,19,39.58,29,0,0,1,23,8,10,9,0,6,16,0,0,16,4,76,0,0,19,0,30.95,0,16,13,3,13,0,,35,42.68,0,0,0,82,4,22,1,6,,0,0,2,0,50.0,0,1,0,1,157,8,0,0,12,0,0,0,0,0,0,95.15,0.0,0,40,2,9,24,1,10.0,0,5,5,100.0,22,8,10,8,54,41.54,3,194,42,228,118.7,42,3,431,30,1,0,22115.0,1150000.0,F,21.0,Denmark
Adrien Rabiot,250737,Olympique de Marseille,1641,france,2425,2483,29,27,7.41,9,4,13,7.26,3.8,34,6,15.0,437,18,43.9,847,452,1293,86.84,35,57.38,26,0,0,0,124,7,5,10,4,31,29,0,0,31,13,145,0,0,53,0,18.75,0,39,37,2,9,0,,107,47.35,3,0,2,196,21,28,6,12,,0,0,0,1,0.0,0,0,0,0,344,32,0,0,0,0,0,0,0,0,0,275.89,0.0,0,41,7,14,24,26,53.06,0,49,31,63.27,28,66,49,40,142,49.48,41,1043,486,1489,214.8,48,2,1930,33,4,0,122308.0,6360000.0,M,29.0,France
Karl-Johan Johnsson,40973,RC Strasbourg,1659,france,2425,270,3,3,7.4,0,0,0,,0.0,7,0,0.0,0,9,32.14,2,84,86,79.63,1,100.0,0,0,0,0,31,0,0,0,0,6,3,0,0,0,1,2,0,0,1,0,0.0,7,6,6,0,0,0,0.73,0,0.0,0,1,0,22,0,0,0,0,,0,0,0,1,0.0,1,0,0,0,22,0,3,0,0,2,12,4,16,0,2,0.0,0.0,0,0,0,0,0,0,0.0,2,0,0,0.0,0,11,0,0,1,33.33,28,14,94,108,22.2,0,0,153,0,0,0,15769.0,820000.0,K,35.0,Sweden
Jonathan Clauss,821728,Nice,1661,france,2425,2311,28,27,7.38,3,8,11,2.23,6.82,49,57,30.0,266,27,32.93,528,332,803,77.51,17,60.71,11,0,0,0,114,14,3,8,3,62,28,0,0,8,28,86,1,2,26,0,11.54,0,28,24,4,3,0,,74,49.66,0,0,0,233,48,55,0,1,,0,0,0,0,0.0,0,0,0,1,456,14,0,0,3,0,0,0,0,0,0,770.33,0.0,5,18,8,10,8,11,40.74,0,52,35,67.31,55,96,27,190,91,51.41,82,839,387,1036,206.5,26,1,1745,12,7,0,87500.0,4550000.0,D,32.0,France
Đorđe Petrović,882604,RC Strasbourg,1659,france,2425,2790,31,31,7.37,0,0,0,,0.05,71,0,0.0,30,168,37.17,81,1036,1117,78.77,5,100.0,0,0,0,0,274,0,0,0,10,28,31,0,0,0,0,0,0,1,0,0,0.0,107,38,36,2,0,0,7.91,4,100.0,0,38,0,301,0,0,0,0,,0,0,0,0,0.0,8,0,1,0,303,0,4,0,0,18,86,25,111,1,25,0.0,0.0,0,0,0,0,0,1,100.0,17,1,1,100.0,0,109,1,0,9,100.0,452,299,1119,1418,228.4,0,3,1736,3,2,0,29808.0,1550000.0,K,25.0,Serbia
Przemysław Frankowski,286909,RC Lens,1648,france,2425,1388,18,16,7.36,4,2,6,2.27,2.93,34,20,25.64,280,24,42.86,481,270,731,83.45,8,53.33,7,0,0,0,61,9,0,6,5,24,17,0,0,8,11,51,0,0,18,0,25.0,0,15,13,2,3,1,,45,50.56,0,0,0,145,19,20,0,1,,0,0,2,0,100.0,0,2,0,0,251,6,0,0,4,0,0,0,0,0,0,347.0,0.0,1,9,7,3,7,6,40.0,0,32,21,65.63,20,65,15,78,53,50.96,56,641,313,876,125.2,16,3,1264,7,3,0,0.0,0.0,M,29.0,Poland
Pierre-Emile Højbjerg,149593,Olympique de Marseille,1641,france,2425,2666,30,30,7.35,2,4,6,3.28,4.45,44,9,47.37,511,56,56.57,1379,1286,2656,92.71,21,52.5,19,0,0,0,171,4,2,10,5,31,30,0,0,25,32,120,0,2,30,1,6.06,2,36,32,4,1,1,,110,52.13,0,0,1,209,42,44,0,0,,0,1,0,0,0.0,0,0,0,0,296,13,0,0,2,0,0,0,0,0,0,1333.0,14.29,7,16,17,15,8,7,30.43,0,64,45,70.31,43,93,23,19,131,52.19,99,1543,1341,2865,220.5,33,4,3281,39,5,0,118846.0,6180000.0,M,29.0,Denmark
Mathew Ryan,134029,RC Lens,1648,france,2425,1260,14,14,7.33,0,0,0,,0.01,20,0,0.0,4,63,38.41,34,192,226,68.69,4,100.0,0,0,0,0,124,0,0,0,6,10,14,0,0,1,1,2,1,1,0,0,0.0,66,17,15,2,0,0,2.18,2,50.0,0,17,0,103,1,0,0,0,,0,0,0,0,0.0,3,0,1,0,104,0,8,0,0,7,37,8,45,0,9,0.0,0.0,0,0,0,0,0,0,0.0,7,1,0,0.0,0,29,0,0,6,75.0,164,110,219,329,102.6,0,3,489,1,0,0,17308.0,900000.0,K,32.0,Australia
Gaëtan Perrin,827506,Auxerre,1646,france,2425,2704,34,31,7.32,10,11,21,6.09,4.73,47,53,32.72,258,50,68.49,490,234,671,78.48,3,18.75,13,0,0,0,124,19,0,16,4,4,34,0,0,63,27,188,0,1,24,2,16.95,0,43,41,2,6,4,,129,42.43,0,0,0,184,12,74,5,9,,0,1,0,0,0.0,0,0,0,0,480,21,0,0,5,0,0,0,0,0,0,270.4,40.0,5,32,27,17,26,60,49.18,0,49,26,53.06,73,72,122,162,132,41.25,73,747,270,855,248.9,59,5,1484,20,2,0,9231.0,480000.0,F,28.0,France
Désiré Doué,1154605,Paris Saint-Germain,1644,france,2425,1734,31,18,7.32,6,6,12,5.14,5.67,31,22,28.21,357,24,54.55,636,273,887,86.12,8,44.44,10,0,0,0,93,16,7,20,1,7,31,0,0,37,27,160,0,0,28,0,10.91,0,21,18,3,6,0,,149,49.83,0,0,1,143,13,55,0,1,,0,0,0,0,0.0,0,0,0,2,364,14,0,0,6,0,0,0,0,0,0,289.0,0.0,0,38,17,15,20,57,48.31,0,48,30,62.5,55,48,118,78,157,49.53,44,813,295,1030,226.9,55,5,1599,44,1,0,115385.0,6000000.0,F,19.0,France
Dilane Bakwa,963298,RC Strasbourg,1659,france,2425,2509,30,29,7.31,6,8,14,4.36,5.98,41,35,22.88,282,50,63.29,509,272,746,81.26,11,57.89,8,0,0,0,92,12,6,14,2,24,30,0,0,34,12,144,0,0,29,0,11.54,0,37,35,2,4,2,,147,51.94,0,0,1,172,15,48,6,5,,0,1,0,0,0.0,0,0,0,0,469,19,0,0,0,0,0,0,0,0,0,418.17,0.0,6,23,29,16,22,50,43.48,0,26,14,53.85,47,72,115,153,158,52.32,79,766,305,918,219.4,52,3,1582,71,4,0,13462.0,700000.0,F,22.0,France
Maghnes Akliouche,1130939,AS Monaco,1653,france,2425,2409,32,27,7.31,5,10,15,9.26,7.83,36,8,15.09,446,31,67.39,738,235,965,84.87,5,17.86,23,0,0,0,131,15,8,17,7,12,32,0,0,47,22,170,0,0,31,0,8.06,0,31,27,4,5,0,,139,48.6,0,0,1,172,15,51,4,8,,0,2,1,0,100.0,0,1,0,0,408,35,0,0,1,0,0,0,0,0,0,481.8,0.0,2,48,14,26,19,50,50.0,0,51,31,60.78,49,60,100,53,144,45.86,46,938,252,1137,234.0,62,5,1708,38,2,0,57500.0,2990000.0,F,22.0,France
Corentin Tolisso,343067,Olympique Lyonnais,1649,france,2425,2340,32,27,7.3,7,4,11,5.36,4.85,67,7,21.88,396,52,55.91,797,535,1325,86.09,54,46.55,62,0,0,0,128,8,5,13,5,37,32,0,0,20,31,161,0,1,44,0,13.73,0,34,32,2,6,1,,118,54.38,4,0,1,214,22,32,0,8,,0,1,0,1,0.0,0,0,0,0,306,24,0,0,3,0,0,0,0,0,0,334.29,0.0,0,35,16,18,20,11,52.38,0,57,25,43.86,31,111,21,32,172,51.65,93,984,587,1539,233.7,51,2,2019,50,4,0,122308.0,6360000.0,M,30.0,France
Donovan Léon,159837,Auxerre,1646,france,2425,2880,32,32,7.3,0,2,2,,0.1,71,0,0.0,56,248,35.23,165,333,498,52.09,8,88.89,1,0,0,0,321,2,0,0,9,29,32,0,0,0,3,5,1,0,1,0,0.0,195,48,45,3,0,0,8.47,6,60.0,0,25,0,458,0,3,0,0,,0,0,0,1,0.0,6,0,1,0,462,0,3,0,0,30,87,32,122,1,28,0.0,0.0,0,0,0,0,0,2,100.0,29,0,0,0.0,3,124,2,0,14,73.68,704,562,394,956,233.7,0,3,1334,4,4,0,24423.0,1270000.0,K,32.0,French Guiana
Patrik Carlgren,156236,Nantes,1647,france,2425,416,5,4,7.3,0,0,0,,0.0,4,0,0.0,1,25,36.76,15,51,66,60.55,0,0.0,1,0,0,0,39,0,0,0,1,3,5,0,0,0,0,1,0,0,0,0,0.0,37,7,6,1,0,0,1.46,1,100.0,0,1,0,43,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,47,0,3,0,0,0,16,5,21,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,10,0,0,1,50.0,68,50,59,109,36.5,0,1,164,1,0,0,10385.0,540000.0,K,33.0,Sweden
Nuno Mendes,989768,Paris Saint-Germain,1644,france,2425,1683,24,19,7.29,1,3,4,2.19,4.1,37,22,36.67,305,52,63.41,651,528,1157,88.59,16,59.26,11,0,0,0,108,11,2,7,3,34,24,0,0,22,16,83,1,1,13,0,4.76,0,17,12,5,1,0,,83,53.55,0,0,1,149,18,31,1,1,,0,1,0,1,0.0,0,0,0,1,269,8,0,0,0,0,0,0,0,0,0,1683.0,0.0,1,8,13,5,9,31,59.62,0,30,19,63.33,30,64,52,60,99,54.4,82,797,569,1306,174.9,21,1,1786,23,3,0,192308.0,10000000.0,D,22.0,Portugal
Marquinhos,155995,Paris Saint-Germain,1644,france,2425,1725,22,19,7.29,2,0,2,1.08,0.96,67,1,33.33,259,97,70.29,796,929,1724,95.09,32,64.0,18,0,0,0,103,2,2,0,5,61,22,0,0,1,8,44,0,0,18,0,25.0,2,18,13,5,2,0,,40,60.61,2,0,1,89,11,9,0,1,,0,0,0,1,0.0,0,0,0,0,100,7,0,0,0,0,0,0,0,0,0,862.5,0.0,0,7,1,5,3,3,75.0,0,30,19,63.33,9,98,4,3,72,62.07,138,852,964,1813,160.3,8,3,2005,7,3,0,258654.0,13450000.0,D,30.0,Brazil
Yahia Fofana,877977,Angers,1684,france,2425,2970,33,33,7.28,0,0,0,,0.04,64,0,0.0,24,182,37.3,93,429,522,62.74,8,72.73,3,0,0,0,319,0,0,0,7,31,33,0,0,0,2,5,0,2,0,0,0.0,261,51,47,4,0,0,13.03,11,84.62,0,41,0,310,1,1,0,0,,0,0,0,0,0.0,4,0,0,0,317,0,6,0,0,10,93,42,136,0,21,0.0,0.0,0,0,0,0,0,2,100.0,8,0,0,0.0,1,91,2,0,19,79.17,488,350,482,832,240.3,0,1,1250,11,5,0,4615.0,240000.0,K,24.0,Cote d'Ivoire
Lamine Camara,1389846,AS Monaco,1653,france,2425,2064,29,25,7.28,2,7,9,2.29,4.98,51,39,33.05,280,73,64.04,701,520,1182,87.36,23,52.27,21,0,0,0,153,7,2,9,3,30,28,0,0,23,22,118,0,1,45,0,7.69,0,27,24,3,1,1,,115,54.25,0,0,1,171,31,44,0,0,,0,0,0,0,0.0,0,0,0,0,328,16,0,1,2,0,0,0,0,0,0,1032.0,0.0,2,7,19,8,9,12,60.0,0,66,41,62.12,44,84,20,118,138,53.91,114,895,576,1353,203.7,26,2,1832,39,9,1,22115.0,1150000.0,M,21.0,Senegal
Fabián Ruiz,784655,Paris Saint-Germain,1644,france,2425,1929,30,21,7.27,4,5,9,4.15,5.08,87,4,14.81,441,72,77.42,891,557,1444,90.99,5,38.46,8,0,0,0,135,9,3,19,0,25,30,0,0,16,26,60,0,1,6,0,9.3,0,25,19,6,3,1,,61,53.98,0,0,0,143,16,37,3,5,,0,1,0,0,0.0,0,0,0,0,216,9,0,0,1,0,0,0,0,0,0,482.25,0.0,0,23,20,12,12,14,70.0,0,37,24,64.86,36,117,20,27,66,52.38,93,1030,584,1587,218.2,43,5,1871,10,2,0,104808.0,5450000.0,M,28.0,Spain
Marcin Bułka,889590,Nice,1661,france,2425,3060,34,34,7.26,0,0,0,,0.07,68,0,0.0,17,156,44.83,72,654,726,77.48,12,100.0,0,0,0,0,298,0,0,0,8,25,34,0,0,0,1,2,3,3,0,0,0.0,162,41,35,6,0,0,2.74,1,33.33,0,32,0,211,0,1,0,0,,0,0,0,0,0.0,3,0,1,0,215,0,9,0,0,11,79,42,121,0,29,0.0,0.0,0,0,0,0,0,0,0.0,10,0,0,0.0,1,105,1,0,13,86.67,348,195,742,937,246.7,0,5,1315,5,0,0,6923.0,360000.0,K,25.0,Poland
Jubal,329195,Auxerre,1646,france,2425,2643,30,30,7.25,6,0,6,5.15,0.81,44,0,0.0,52,72,46.75,180,738,918,87.01,75,68.18,35,0,0,1,90,2,3,3,8,198,30,0,0,2,12,73,0,1,27,0,20.0,19,39,38,1,6,0,,81,68.07,3,0,0,137,25,6,0,1,,1,0,4,2,75.0,0,3,0,1,149,1,0,0,3,0,0,0,0,0,0,440.5,0.0,2,25,5,16,11,3,75.0,0,60,39,65.0,6,85,4,0,156,68.12,154,278,777,1055,217.6,30,6,1504,21,7,0,13462.0,700000.0,D,31.0,Brazil
Bradley Barcola,996952,Paris Saint-Germain,1644,france,2425,2192,34,27,7.25,14,10,24,13.58,5.93,9,7,28.0,392,11,68.75,596,142,731,83.45,14,66.67,7,0,0,0,67,18,21,7,1,11,34,0,0,20,23,169,0,0,30,0,18.92,0,21,16,5,14,0,,83,33.88,1,0,4,145,19,51,1,7,,0,1,0,0,0.0,0,0,0,0,360,21,0,0,12,0,0,0,0,0,0,156.57,0.0,0,65,9,28,39,34,26.56,0,27,17,62.96,50,17,128,25,97,36.47,16,741,160,876,246.6,74,8,1364,22,2,0,126923.0,6600000.0,F,22.0,France
Yehvann Diouf,845183,Stade de Reims,1682,france,2425,3060,34,34,7.25,0,0,0,0.06,0.03,57,0,0.0,25,202,36.59,120,578,698,65.85,9,100.0,0,0,0,0,309,0,0,0,7,35,34,1,0,0,2,2,3,1,0,0,0.0,220,47,42,5,0,0,15.93,4,66.67,0,30,0,362,1,0,0,0,,0,0,0,0,0.0,5,0,1,0,373,0,13,0,0,17,91,41,135,1,21,0.0,0.0,0,1,0,0,1,2,100.0,17,2,1,50.0,0,97,2,0,13,86.67,552,391,669,1060,246.6,1,1,1438,3,1,0,11538.0,600000.0,K,25.0,France
Evann Guessand,930245,Nice,1661,france,2425,2586,33,30,7.23,12,8,20,9.18,5.29,6,8,22.22,189,3,33.33,289,132,413,77.2,30,45.45,36,0,0,0,98,12,10,19,3,14,33,0,0,71,8,205,0,0,45,0,19.05,0,34,29,5,11,1,,153,47.52,3,0,0,122,15,32,2,10,,0,0,0,0,0.0,0,0,0,1,354,23,0,0,7,0,0,0,0,0,0,215.5,0.0,0,57,6,17,27,49,50.52,0,44,29,65.91,32,13,97,36,183,47.16,9,422,149,535,238.7,63,4,1113,64,2,0,17308.0,900000.0,F,23.0,Cote d'Ivoire
Brice Samba,164055,Stade Rennais,1658,france,2425,2879,32,32,7.23,0,0,0,,0.08,111,0,0.0,28,200,46.62,86,730,816,77.2,5,100.0,0,0,0,0,251,0,0,0,12,23,32,0,0,0,1,1,1,4,0,0,0.0,178,41,35,6,0,0,6.27,6,85.71,0,31,0,241,1,0,0,0,,0,0,0,0,0.0,7,0,2,0,244,0,5,0,0,15,74,26,100,1,19,0.0,0.0,0,0,0,0,0,1,100.0,15,2,1,50.0,0,176,1,0,11,91.67,429,241,816,1057,231.2,0,2,1355,3,4,0,97885.0,5090000.0,K,30.0,France
Hakon Arnar Haraldsson,1138804,Lille,1643,france,2425,1765,25,21,7.22,5,3,8,3.8,3.17,21,17,28.81,278,26,63.41,517,224,724,82.74,2,11.76,15,0,0,0,71,6,5,12,1,6,25,0,0,13,17,83,0,0,19,0,14.29,0,20,19,1,5,0,,90,56.96,0,0,1,151,8,35,2,3,,0,0,0,0,0.0,0,0,0,1,273,13,0,0,3,0,0,0,0,0,0,353.0,0.0,2,22,13,10,13,27,56.25,0,36,16,44.44,35,47,48,59,92,52.57,41,686,248,875,180.5,35,2,1210,27,3,0,22692.0,1180000.0,F,21.0,Iceland
Benjamin André,51665,Lille,1643,france,2425,2693,30,30,7.22,0,3,3,1.39,2.68,90,3,18.75,415,97,62.99,927,655,1579,83.9,97,53.89,83,0,0,0,189,5,3,3,8,51,30,0,0,33,42,214,0,0,50,0,0.0,0,33,32,1,0,0,,158,54.67,0,0,1,303,48,21,0,3,,0,0,0,0,0.0,0,0,0,1,415,23,0,0,0,0,0,0,0,0,0,0.0,0.0,0,12,4,9,4,9,45.0,0,103,57,55.34,21,151,20,16,255,54.37,154,1173,725,1882,216.6,16,2,2399,49,12,0,41538.0,2160000.0,M,34.0,France
Gaëtan Laborde,149730,Nice,1661,france,2425,1838,28,20,7.22,11,4,15,11.38,2.6,13,3,11.11,125,8,53.33,196,150,343,73.29,49,50.52,48,0,0,0,49,9,7,24,1,18,28,0,0,18,13,123,0,0,29,0,14.86,0,19,16,3,9,2,,54,41.86,0,0,2,125,6,27,10,8,,0,0,4,0,100.0,0,4,0,1,238,15,0,0,1,0,0,0,0,0,0,167.09,0.0,0,61,13,24,26,18,50.0,0,19,13,68.42,27,27,36,27,103,45.58,15,319,176,468,202.1,74,2,792,18,1,0,74038.0,3850000.0,F,30.0,France
