player,player_id,team,team_id,data_country,data_season,minutesPlayed,appearances,matchesStarted,rating,goals,assists,goalsAssistsSum,expectedGoals,expectedAssists,accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,gross_weekly_eur,gross_annual_eur,position,age,nationality
Rúben Ribeiro,44653,Hatayspor,3091,turkey,2021,2881,37,32,6.93,1,1,2,,,113,6,27.27,329,170,64.39,826,877,1697,86.23,28,43.75,36,0,0,0,,4,1,6,5,16,37,0,0,34,56,200,0,1,64,0,4.55,,42,39,3,0,1,,195,54.32,0,0,0,271,58,27,0,0,,0,0,0,0,0.0,0,0,0,0,393,21,0,2,1,0,0,0,0,0,0,2881.0,0.0,4,2,20,13,3,30,69.77,0,80,49,61.25,27,200,43,22,223,52.72,264,1036,954,1968,256.3,22,2,2520,87,7,2,6923.0,360000.0,F,33.0,Portugal
Christian Luyindama,867191,Galatasaray,3061,turkey,2021,1773,24,19,6.93,0,1,1,,,57,0,0.0,86,90,53.89,312,625,937,83.14,83,66.94,41,0,0,0,,3,2,3,7,102,24,0,0,12,9,81,2,1,17,0,0.0,,19,14,5,0,0,,39,49.37,0,0,0,190,42,6,0,0,,0,0,0,1,0.0,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,12,2,8,3,14,82.35,0,16,10,62.5,6,112,17,0,122,60.1,167,434,693,1127,166.2,14,1,1398,10,4,0,18077.0,940000.0,D,26.0,Democratic Republic of the Congo
Duško Tošić,14557,Kasımpaşa,6063,turkey,2021,721,10,8,6.93,0,0,0,,,30,2,40.0,41,32,46.38,101,226,325,81.05,27,56.25,21,0,0,0,,0,1,0,2,27,8,0,0,2,9,41,0,0,10,0,0.0,,13,11,2,0,0,,23,53.49,0,0,0,76,21,1,0,0,,0,0,0,0,0.0,0,0,0,0,93,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4,1,4,1,3,60.0,0,12,9,75.0,1,57,5,5,50,54.95,69,160,246,401,55.4,5,0,516,8,3,0,1731.0,90000.0,D,36.0,Serbia
Abdulsamed Damlu,847749,Yeni Malatyaspor,24759,turkey,2021,1170,13,13,6.92,0,0,0,,,19,0,0.0,10,83,34.73,53,131,184,53.64,6,85.71,1,0,0,0,,0,0,0,3,9,13,2,0,0,0,1,1,0,0,0,0.0,,17,15,2,0,0,,2,100.0,0,7,0,159,1,0,0,0,,0,0,0,0,0.0,1,0,1,0,161,0,6,0,0,2,19,23,42,1,13,0.0,0.0,0,0,0,0,0,1,100.0,2,0,0,0.0,0,42,1,0,8,88.89,239,175,168,343,90.0,0,1,463,2,1,0,962.0,50000.0,K,21.0,Turkey
Emre Kılınç,202032,Galatasaray,3061,turkey,2021,2308,35,27,6.92,4,4,8,,,26,22,20.0,306,36,66.67,590,309,877,84.41,25,49.02,26,0,0,0,,5,5,10,2,8,35,0,1,23,31,122,0,0,32,0,8.7,,15,10,5,4,0,,96,50.0,0,0,1,162,16,34,3,4,,0,0,0,0,0.0,0,0,0,0,343,18,0,1,1,0,0,0,0,0,0,577.0,0.0,1,24,22,18,18,39,75.0,0,30,18,60.0,34,48,52,110,121,49.79,54,792,357,1039,242.3,46,0,1482,28,0,0,11154.0,580000.0,F,26.0,Turkey
Berkan Kutlu,992912,Alanyaspor,6362,turkey,2021,2446,38,26,6.92,3,2,5,,,39,7,26.92,313,79,61.24,718,713,1424,87.52,21,56.76,16,0,0,0,,3,3,8,3,11,37,0,0,25,24,115,0,0,42,0,6.82,,34,30,4,3,0,,86,46.49,1,0,1,203,29,38,2,1,,0,1,0,1,0.0,0,0,0,0,288,21,0,0,0,0,0,0,0,0,0,815.33,0.0,0,17,27,17,19,12,54.55,0,56,32,57.14,37,78,22,26,107,48.2,129,892,761,1627,256.1,44,1,1997,18,5,0,2115.0,110000.0,M,22.0,Turkey
Neven Subotić,16180,Denizlispor,3058,turkey,2021,405,5,4,6.92,1,0,1,,,11,1,25.0,21,20,64.52,76,127,202,85.59,9,50.0,9,0,0,0,,0,0,2,1,19,5,0,0,4,6,21,0,0,4,0,25.0,,6,6,0,1,0,,11,47.83,1,0,0,34,8,2,0,0,,0,0,0,0,0.0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,405.0,0.0,0,4,0,1,1,2,100.0,0,6,3,50.0,2,22,2,4,20,48.78,31,100,140,236,34.6,4,0,297,3,0,0,39038.0,2030000.0,D,31.0,Germany
Mix Diskerud,48633,Denizlispor,3058,turkey,2021,1139,18,14,6.92,2,0,2,,,26,1,50.0,90,31,68.89,178,180,357,83.41,16,57.14,12,0,0,0,,1,1,4,0,16,17,0,0,9,7,38,0,0,10,0,25.0,,18,17,1,2,0,,37,58.73,0,0,0,71,21,5,0,0,,0,0,0,0,0.0,0,0,0,0,104,8,0,0,2,0,0,0,0,0,0,569.5,0.0,0,5,3,2,2,2,66.67,0,25,16,64.0,5,38,3,2,53,58.24,45,228,202,428,117.6,8,0,594,10,1,0,10385.0,540000.0,M,30.0,United States
Adama Traoré,333239,Hatayspor,3091,turkey,2021,2325,35,29,6.92,0,6,6,,,24,18,35.29,276,41,56.16,545,303,830,83.67,14,29.17,34,0,0,0,,9,1,5,0,10,35,0,0,23,22,119,0,1,22,0,0.0,,28,24,4,0,0,,137,61.71,0,0,1,162,23,45,0,2,,0,0,0,0,0.0,0,0,0,0,293,19,0,0,0,0,0,0,0,0,0,0.0,0.0,0,11,8,10,4,41,66.13,0,23,10,43.48,45,53,62,51,151,55.93,73,701,342,992,242.1,19,1,1400,73,3,0,30769.0,1600000.0,M,25.0,Mali
Alassane Ndao,1016033,Fatih Karagümrük,4954,turkey,2021,3098,38,35,6.92,11,9,20,,,43,12,14.12,340,24,41.38,628,332,948,78.35,2,7.41,25,0,0,1,,16,10,15,2,9,38,0,0,32,24,142,0,0,24,0,19.3,,45,43,2,11,0,,100,46.08,0,0,1,262,27,45,0,12,,0,0,1,1,0.0,0,0,0,0,505,17,0,0,11,0,0,0,0,0,0,281.64,0.0,0,43,14,16,26,35,47.95,0,31,15,48.39,45,77,73,85,102,41.8,58,888,407,1210,262.8,57,3,1768,34,8,0,2500.0,130000.0,F,23.0,Senegal
Loïc Rémy,16674,Çaykur Rizespor,3064,turkey,2021,1021,19,10,6.91,7,1,8,,,11,0,0.0,62,12,80.0,107,62,169,77.88,12,44.44,15,0,0,0,,1,2,4,2,4,19,0,0,12,1,50,0,0,16,0,23.33,,20,16,4,7,0,,33,48.53,0,0,0,48,0,5,0,8,,0,0,2,0,100.0,0,2,0,0,93,5,0,0,7,0,0,0,0,0,0,145.86,0.0,0,23,7,12,14,13,61.9,0,1,1,100.0,5,14,21,3,45,47.37,15,148,72,217,131.3,30,1,342,19,1,0,27115.0,1410000.0,F,33.0,France
Naldo,243719,Antalyaspor,3056,turkey,2021,2542,29,28,6.91,2,0,2,,,61,0,0.0,72,105,57.07,302,882,1184,87.7,53,59.55,36,0,0,0,,0,2,1,7,127,29,0,0,1,15,80,0,0,27,0,16.67,,47,38,9,2,0,,48,52.17,2,0,2,166,48,1,0,1,,0,0,0,0,0.0,0,0,0,0,178,0,0,1,0,0,0,0,0,0,0,1271.0,0.0,0,10,2,8,3,6,75.0,0,34,17,50.0,1,112,8,0,101,55.8,184,402,948,1350,200.4,12,2,1669,8,7,1,26731.0,1390000.0,D,32.0,Brazil
İbrahim Akdağ,847053,MKE Ankaragücü,3103,turkey,2021,2379,30,28,6.91,2,1,3,,,65,8,22.86,244,105,68.18,541,509,1042,84.92,12,57.14,9,0,0,0,,5,0,3,3,16,30,0,1,23,45,141,1,0,54,0,9.09,,40,39,1,2,0,,136,50.75,0,0,0,185,37,27,0,0,,0,0,2,0,100.0,0,2,0,0,297,7,0,1,2,0,0,0,0,0,0,1189.5,0.0,0,8,14,12,7,24,64.86,0,59,40,67.8,27,118,37,35,148,51.21,154,696,566,1227,207.3,22,0,1650,55,7,0,10192.0,530000.0,M,29.0,Turkey
Ali Şaşal Vural,94540,Sivasspor,3076,turkey,2021,1739,20,19,6.91,0,0,0,,,32,0,0.0,21,140,38.78,96,165,261,53.93,15,88.24,2,0,0,0,,0,0,0,5,12,20,0,0,0,1,4,0,0,2,0,0.0,,20,17,3,0,0,,1,33.33,0,21,0,223,0,1,0,0,,0,0,0,1,0.0,3,0,0,0,231,0,2,0,0,1,29,27,58,0,11,0.0,0.0,0,0,0,0,0,0,0.0,1,0,0,0.0,1,49,0,0,16,80.0,361,280,204,484,138.2,0,1,678,3,4,0,2115.0,110000.0,K,30.0,Turkey
Arda Kızıldağ,904228,Gençlerbirliği,7802,turkey,2021,2434,31,27,6.91,1,0,1,,,47,3,100.0,59,78,50.0,253,588,838,82.32,93,65.96,48,0,0,0,,0,1,3,2,140,31,0,0,6,32,113,2,1,28,0,6.67,,52,43,9,1,0,,91,58.33,1,0,0,180,72,8,0,3,,2,0,0,1,0.0,0,0,0,2,208,2,0,0,0,0,0,0,0,0,0,2434.0,0.0,0,15,0,10,2,2,40.0,0,57,43,75.44,8,91,5,3,184,61.95,156,356,665,1018,214.2,15,2,1464,39,8,0,962.0,50000.0,D,22.0,Turkey
Mustafa Pektemek,43643,Alanyaspor,6362,turkey,2021,1211,35,11,6.91,7,1,8,,,9,1,20.0,126,8,88.89,189,92,280,79.32,28,56.0,22,0,0,0,,0,4,8,0,8,32,0,0,17,10,71,0,0,17,0,17.95,,14,11,3,7,0,,60,55.05,6,0,1,73,4,25,0,7,,0,0,0,0,0.0,0,0,0,1,151,10,0,0,1,0,0,0,0,0,0,173.0,0.0,0,32,7,14,17,20,68.97,0,21,16,76.19,25,11,29,5,88,55.35,9,250,108,353,221.1,39,1,597,19,1,0,16923.0,880000.0,F,32.0,Turkey
Wallace,800407,Yeni Malatyaspor,24759,turkey,2021,2449,28,27,6.91,0,0,0,,,78,1,33.33,65,123,46.59,273,632,904,80.21,50,51.55,47,0,0,0,,0,0,0,5,148,28,0,0,1,8,70,0,0,19,0,0.0,,36,32,4,0,0,,39,62.9,0,0,0,223,41,3,0,0,,0,0,0,0,0.0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,5,2,6,1,5,100.0,0,26,13,50.0,3,163,5,3,89,55.97,264,424,706,1127,193.4,7,0,1455,9,3,0,25577.0,1330000.0,D,26.0,Brazil
Yassine Meriah,898741,Çaykur Rizespor,3064,turkey,2021,2350,28,26,6.9,1,0,1,,,106,1,20.0,122,132,55.93,497,1031,1527,85.26,87,71.9,34,0,0,0,,0,1,2,4,129,28,0,0,5,19,84,1,2,22,0,9.09,,43,36,7,1,0,,61,54.95,1,0,0,264,44,2,0,2,,1,0,0,1,0.0,0,0,0,0,304,0,1,1,0,0,0,0,0,0,0,2350.0,0.0,0,6,5,4,5,10,62.5,0,39,22,56.41,2,177,16,5,148,63.79,236,661,1135,1791,193.3,11,2,2167,14,7,1,40385.0,2100000.0,D,27.0,Tunisia
Guilherme Marques,109610,Göztepe,3054,turkey,2021,823,12,9,6.9,2,1,3,,,17,9,25.0,103,11,57.89,176,87,254,79.87,4,26.67,11,0,0,0,,4,1,1,0,3,12,0,0,8,11,62,0,0,24,0,15.38,,11,9,2,2,0,,45,46.88,0,0,1,64,4,14,2,3,,0,0,1,0,100.0,0,1,0,0,137,1,0,0,0,0,0,0,0,0,0,411.5,0.0,1,9,4,8,4,14,60.87,0,12,7,58.33,14,29,23,36,49,44.14,19,261,93,318,82.8,13,1,491,19,1,0,7885.0,410000.0,F,29.0,Brazil
Beykan Şimşek,116942,Göztepe,3054,turkey,2021,131,6,1,6.9,1,0,1,,,1,0,0.0,11,3,100.0,29,13,42,77.78,0,0.0,0,0,0,0,,0,0,2,0,0,5,0,0,0,1,7,0,0,3,0,33.33,,3,2,1,1,0,,13,65.0,1,0,0,12,3,2,0,0,,0,0,0,0,0.0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,131.0,0.0,0,1,2,0,1,7,70.0,0,4,2,50.0,2,2,10,1,13,65.0,3,42,13,54,34.5,3,0,83,2,0,0,2115.0,110000.0,F,26.0,Turkey
Michael Frey,134248,Fenerbahçe,3052,turkey,2021,90,1,1,6.9,0,0,0,,,0,1,25.0,11,0,0.0,13,4,16,61.54,5,45.45,6,0,0,0,,0,0,0,0,0,1,0,0,1,1,11,0,0,3,0,0.0,,1,1,0,0,0,,1,16.67,0,0,0,10,0,2,0,0,,0,0,0,0,0.0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,1,1,100.0,0,0,0,0.0,2,1,1,4,6,35.29,0,25,5,26,6.9,1,0,46,1,0,0,,,,,
Alperen Babacan,759054,MKE Ankaragücü,3103,turkey,2021,57,1,0,6.9,0,0,0,,,0,0,0.0,9,2,66.67,11,9,20,71.43,2,66.67,1,0,0,0,,0,0,0,0,3,1,0,0,0,1,3,0,0,1,0,0.0,,0,0,0,0,0,,3,60.0,0,0,0,8,2,0,0,0,,0,0,0,0,0.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,3,2,66.67,0,1,0,1,5,62.5,3,16,13,28,6.9,0,0,45,0,0,0,1731.0,90000.0,D,23.0,Turkey
Zanka,26404,Fenerbahçe,3052,turkey,2021,180,2,2,6.9,0,0,0,,,8,0,0.0,13,10,62.5,29,80,109,89.34,1,33.33,2,0,0,0,,0,0,0,1,3,2,0,0,1,0,7,0,0,4,0,0.0,,1,1,0,0,0,,3,37.5,0,0,0,13,1,1,0,0,,0,0,0,0,0.0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,3,2,66.67,1,11,0,0,4,36.36,16,36,86,122,13.8,0,0,133,0,0,0,,,,,
Zafer Görgen,930907,Çaykur Rizespor,3064,turkey,2021,180,2,2,6.9,0,0,0,,,1,0,0.0,1,13,41.94,10,8,18,50.0,2,100.0,0,0,0,0,,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0.0,,1,0,1,0,0,,0,0.0,0,1,0,18,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,19,0,2,0,0,0,2,0,2,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,2,0,0,2,100.0,31,26,10,36,13.8,0,0,51,0,0,0,481.0,25000.0,K,20.0,Turkey
Ferhat Kaplan,81949,Antalyaspor,3056,turkey,2021,450,5,5,6.9,0,0,0,,,22,0,0.0,2,41,50.62,13,235,248,84.35,2,100.0,0,0,0,0,,0,0,0,1,1,5,0,0,0,0,0,0,1,0,0,0.0,,6,6,0,0,0,,0,0.0,0,5,0,46,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,48,0,0,0,0,0,8,4,12,0,3,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,33,0,0,2,100.0,81,43,251,294,34.5,0,0,347,1,0,0,1154.0,60000.0,K,31.0,Turkey
Ángelo Sagal,588784,Denizlispor,3058,turkey,2021,2915,35,33,6.89,1,5,6,,,49,44,24.58,277,45,51.72,566,240,762,75.82,37,44.58,46,0,0,0,,12,4,18,3,20,35,0,0,58,31,237,0,0,47,0,1.56,,55,50,5,1,0,,164,46.2,1,0,3,243,15,64,0,11,,0,0,0,0,0.0,0,0,0,0,613,12,0,0,0,0,0,0,0,0,0,2915.0,0.0,2,32,32,23,23,63,51.22,0,41,20,48.78,64,110,123,179,201,45.89,87,912,272,1005,241.3,64,1,1812,61,4,0,6538.0,340000.0,F,27.0,Chile
Gökhan Akkan,225012,Çaykur Rizespor,3064,turkey,2021,2817,32,32,6.89,0,0,0,,,64,0,0.0,15,201,48.43,114,531,645,74.74,5,100.0,0,0,0,0,,0,0,0,7,24,32,1,1,0,2,2,3,0,0,0,0.0,,54,44,10,0,0,,5,71.43,0,9,0,218,0,1,0,0,,1,0,0,0,0.0,6,0,1,0,220,0,16,1,0,5,55,67,122,0,32,0.0,0.0,0,0,0,0,0,0,0.0,4,1,0,0.0,1,118,0,0,10,83.33,415,273,590,863,220.6,0,0,1182,3,3,0,6923.0,360000.0,K,25.0,Turkey
Titi,243435,Göztepe,3054,turkey,2021,1154,20,12,6.89,1,1,2,,,16,0,0.0,34,41,52.56,132,489,621,87.1,28,57.14,21,0,0,0,,0,1,1,2,22,15,0,0,1,5,40,0,0,14,0,16.67,,18,15,3,1,0,,42,68.85,0,0,0,92,20,3,0,0,,0,0,0,0,0.0,0,0,0,0,102,0,0,0,1,0,0,0,0,0,0,1154.0,0.0,0,6,0,3,2,4,100.0,0,23,13,56.52,3,44,4,2,70,63.64,78,191,524,713,103.4,6,0,841,15,1,0,34808.0,1810000.0,D,32.0,Brazil
Artem Kravets,31838,Konyaspor,3085,turkey,2021,1538,29,16,6.89,9,2,11,,,6,1,14.29,82,11,64.71,174,119,292,74.3,24,29.63,57,0,0,0,,3,5,8,3,19,27,0,0,28,13,129,0,0,18,0,19.57,,27,25,2,9,0,,46,38.98,4,0,1,101,2,15,0,3,,0,0,1,0,100.0,0,1,0,0,210,11,0,0,5,0,0,0,0,0,0,170.89,0.0,0,39,7,16,22,9,37.5,0,17,10,58.82,15,15,24,7,70,35.18,17,262,138,393,186.1,46,3,665,21,4,0,22692.0,1180000.0,F,31.0,Ukraine
Aytaç Kara,128196,Kasımpaşa,6063,turkey,2021,2269,26,26,6.89,4,2,6,,,75,1,5.56,313,115,59.59,713,548,1260,83.89,41,59.42,28,0,0,1,,3,5,13,4,30,26,0,0,19,39,127,0,0,40,0,8.89,,36,31,5,3,1,,105,51.47,2,0,1,242,26,18,1,1,,0,0,1,1,0.0,0,0,0,0,324,18,0,1,1,0,0,0,0,0,0,567.25,0.0,1,22,23,12,20,20,80.0,0,39,21,53.85,18,146,25,18,146,53.48,193,924,596,1502,179.2,45,1,1873,50,10,1,15385.0,800000.0,M,27.0,Turkey
Hakan Arslan,60646,Sivasspor,3076,turkey,2021,3075,36,35,6.89,7,2,9,,,73,0,0.0,203,84,58.33,464,450,914,78.25,74,48.05,80,0,0,0,,2,10,10,11,21,36,0,1,17,30,162,0,0,35,0,11.86,,35,31,4,7,0,,116,58.59,5,0,2,254,32,17,1,3,,0,0,0,0,0.0,0,0,0,0,310,8,0,2,1,0,0,0,0,0,0,439.29,0.0,0,49,10,30,19,8,61.54,0,55,34,61.82,17,131,13,6,190,53.98,144,665,509,1168,248.1,59,0,1547,54,4,1,5962.0,310000.0,M,32.0,Turkey
Fatih Aksoy,827922,Alanyaspor,6362,turkey,2021,1625,25,18,6.89,1,1,2,,,39,2,25.0,165,63,53.85,472,738,1208,87.6,31,44.93,38,0,0,0,,1,0,3,3,46,22,0,0,5,9,73,0,1,21,0,9.09,,22,19,3,1,0,,47,57.32,0,0,0,171,20,7,0,0,,1,0,0,1,0.0,0,0,0,0,198,2,0,0,1,0,0,0,0,0,0,1625.0,0.0,0,8,3,5,3,14,93.33,0,22,14,63.64,7,79,15,8,78,51.66,117,581,806,1379,151.6,11,0,1604,12,1,0,5000.0,260000.0,D,22.0,Turkey
Danijel Aleksić,45377,Başakşehir FK,3086,turkey,2021,1845,31,21,6.89,6,2,8,,,35,18,33.33,195,40,50.63,373,315,670,79.76,20,42.55,27,0,0,0,,6,2,18,3,11,30,0,0,19,21,111,0,0,35,0,10.91,,25,23,2,6,0,,69,45.1,0,0,3,170,21,23,4,5,,0,0,1,1,100.0,0,1,0,0,287,8,0,0,2,0,0,0,0,0,0,307.5,0.0,7,33,22,21,16,10,45.45,0,32,18,56.25,23,79,22,54,89,44.5,79,543,351,840,206.7,55,3,1202,28,6,0,9615.0,500000.0,F,29.0,Serbia
Omar Elabdellaoui,100619,Galatasaray,3061,turkey,2021,831,10,9,6.89,0,0,0,,,8,9,37.5,69,13,48.15,151,182,324,86.4,11,45.83,13,0,0,0,,1,0,1,4,11,10,0,0,3,4,36,0,0,12,0,0.0,,6,4,2,0,0,,23,50.0,0,0,0,51,18,5,0,1,,0,0,0,0,0.0,0,0,0,0,94,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,1,2,0,6,42.86,0,14,9,64.29,5,16,14,24,34,48.57,27,205,194,375,68.9,3,0,557,3,2,0,33654.0,1750000.0,D,28.0,Norway
Karim Hafez,577736,Yeni Malatyaspor,24759,turkey,2021,2844,33,31,6.89,0,9,9,,,79,49,27.84,206,82,41.0,483,398,832,77.11,23,56.1,18,0,0,0,,8,0,5,6,63,33,0,1,19,28,120,0,0,43,0,0.0,,42,35,7,0,0,,114,52.78,0,0,0,247,58,40,0,0,,0,0,0,2,0.0,0,0,0,0,522,4,0,1,0,0,0,0,0,0,0,0.0,0.0,3,8,9,9,3,32,66.67,0,42,27,64.29,40,160,48,176,137,53.31,200,774,481,1079,227.3,17,0,1934,42,7,0,4038.0,210000.0,D,24.0,Egypt
Recep Niyaz,116944,Denizlispor,3058,turkey,2021,1765,28,21,6.89,5,2,7,,,61,11,28.21,186,83,70.34,445,381,815,83.93,10,32.26,21,0,0,0,,1,4,2,2,8,28,0,0,24,18,92,2,0,17,0,14.71,,33,30,3,5,0,,69,49.29,0,0,0,156,30,27,3,0,,0,0,0,0,0.0,0,0,0,0,253,6,0,0,2,0,0,0,0,0,0,353.0,0.0,1,12,22,17,15,23,63.89,0,30,20,66.67,27,92,36,39,79,46.2,118,584,426,971,192.8,34,0,1276,16,3,0,4808.0,250000.0,F,25.0,Turkey
Yusuf Abdioğlu,595048,Hatayspor,3091,turkey,2021,1671,21,19,6.89,0,0,0,,,39,2,66.67,42,56,60.87,164,518,680,87.74,46,67.65,22,0,0,0,,0,0,1,6,56,20,0,0,6,13,62,1,2,21,0,0.0,,26,24,2,0,0,,55,57.89,0,0,0,95,36,3,0,0,,0,0,0,0,0.0,0,0,0,2,112,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1,0,6,85.71,0,28,14,50.0,3,66,7,3,101,61.96,92,218,560,775,137.7,2,2,1007,21,7,0,8846.0,460000.0,D,31.0,Turkey
Ziya Erdal,138312,Sivasspor,3076,turkey,2021,835,19,8,6.88,1,0,1,,,19,3,14.29,77,25,43.86,180,168,345,79.68,11,47.83,12,0,0,0,,2,0,0,2,16,13,0,0,7,11,39,0,0,10,0,50.0,,10,9,1,1,0,,36,57.14,0,0,0,88,16,5,1,0,,0,0,0,0,0.0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,835.0,0.0,0,1,1,1,1,3,75.0,0,25,15,60.0,5,45,4,21,47,54.65,57,262,192,433,89.5,2,1,639,9,2,0,2885.0,150000.0,D,32.0,Turkey
DeAndre Yedlin,314040,Galatasaray,3061,turkey,2021,668,11,9,6.88,1,0,1,,,10,9,37.5,58,10,66.67,130,84,205,82.66,15,75.0,5,0,0,0,,1,0,0,3,10,11,0,0,5,9,38,0,0,15,0,50.0,,7,6,1,1,0,,31,48.44,0,0,0,43,12,9,0,2,,0,0,0,1,0.0,0,0,0,0,89,1,0,1,1,0,0,0,0,0,0,668.0,0.0,0,1,1,1,1,6,54.55,0,19,12,63.16,9,17,11,24,46,54.76,15,177,95,248,75.7,2,0,433,6,1,1,27692.0,1440000.0,D,27.0,United States
Dimitrios Pelkas,139304,Fenerbahçe,3052,turkey,2021,2404,32,30,6.88,7,7,14,,,27,7,15.91,304,16,51.61,517,212,722,80.85,20,50.0,20,0,0,0,,6,7,19,2,4,32,0,0,33,27,177,0,0,60,0,8.43,,30,24,6,6,1,,102,39.38,1,0,1,171,14,43,0,6,,0,1,0,0,0.0,0,0,0,0,350,28,0,0,6,0,0,0,0,0,0,343.43,0.0,2,43,40,35,29,48,52.75,0,37,21,56.76,42,58,91,44,122,40.8,31,699,238,893,220.2,83,2,1390,17,7,0,24615.0,1280000.0,F,26.0,Greece
Armin Hodžić,138127,Kasımpaşa,6063,turkey,2021,1533,21,17,6.88,5,1,6,,,8,2,12.5,118,12,48.0,180,76,254,72.16,18,41.86,25,0,0,0,,3,8,8,0,6,21,0,0,37,25,129,0,0,34,0,10.87,,30,25,5,4,1,,82,44.09,1,0,2,98,7,19,1,4,,0,0,0,0,0.0,0,0,0,1,222,5,0,0,3,0,0,0,0,0,0,306.6,0.0,1,34,12,16,22,39,73.58,0,14,8,57.14,19,17,53,16,100,43.67,25,274,94,352,144.5,46,2,677,29,2,0,1731.0,90000.0,F,25.0,Bosnia-Herzegovina
Emre Akbaba,343527,Galatasaray,3061,turkey,2021,1424,27,18,6.88,5,2,7,,,15,11,20.75,184,15,46.88,324,168,481,83.8,8,32.0,17,0,0,1,,4,6,11,1,2,26,0,0,17,9,66,0,0,18,0,10.87,,15,12,3,4,1,,59,54.63,0,0,0,93,7,19,4,4,,0,0,1,0,0.0,0,0,0,1,205,14,0,0,1,0,0,0,0,0,0,284.8,0.0,1,30,16,13,22,17,73.91,0,22,12,54.55,19,29,23,53,67,50.38,32,447,180,574,178.9,46,0,845,21,2,0,42115.0,2190000.0,F,28.0,Turkey
Aatif Chahechouhe,114911,Erzurumspor FK,55603,turkey,2021,1858,29,20,6.88,4,1,5,,,6,4,14.29,314,20,64.52,482,220,698,85.02,7,28.0,18,0,0,1,,3,7,16,2,7,29,0,0,35,21,140,0,0,34,0,7.41,,26,22,4,4,0,,166,57.64,0,0,0,123,9,20,0,0,,0,0,3,0,66.67,0,2,0,0,313,21,0,0,4,0,0,0,0,0,0,464.5,0.0,0,32,22,20,18,87,70.73,0,46,23,50.0,20,17,123,28,173,55.27,31,602,247,821,199.5,54,1,1339,33,3,0,11538.0,600000.0,F,34.0,Morocco
Erdoğan Yeşilyurt,142541,Sivasspor,3076,turkey,2021,1925,29,23,6.88,3,5,8,,,19,23,23.47,134,25,43.86,265,126,368,69.43,19,40.43,28,0,0,0,,7,4,12,3,3,29,0,1,9,11,87,0,0,18,0,6.67,,18,16,2,3,0,,70,54.26,1,0,1,162,18,29,1,5,,0,0,0,0,0.0,0,0,0,0,331,9,0,1,1,0,0,0,0,0,0,641.67,0.0,0,21,24,17,16,20,46.51,0,24,11,45.83,29,44,43,98,89,50.57,57,458,170,530,199.5,45,1,946,26,7,0,5000.0,260000.0,F,26.0,Turkey
