player,player_id,team,team_id,data_country,data_season,minutesPlayed,appearances,matchesStarted,rating,goals,assists,goalsAssistsSum,expectedGoals,expectedAssists,accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,gross_weekly_eur,gross_annual_eur,position,age,nationality
Angel Ortiz,1152139,Real Betis,2816,spain,2425,353,5,4,7.0,0,1,1,0.04,0.23,4,3,15.79,35,5,29.41,69,69,135,79.41,5,41.67,7,0,0,0,16,1,0,0,1,5,5,0,0,2,9,27,0,0,6,0,0.0,0,6,5,1,0,0,,22,52.38,0,0,0,35,5,3,0,0,,0,0,0,0,0.0,0,0,0,0,71,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,1,2,0,4,50.0,0,12,8,66.67,3,10,8,19,27,50.0,17,106,83,170,35.0,2,1,290,6,0,0,,,,,
Iker Almena,1513656,Girona FC,24264,spain,2425,46,2,0,7.0,0,1,1,0.03,0.38,0,0,0.0,8,0,0.0,19,2,21,80.77,0,0.0,0,0,0,0,2,1,0,0,0,2,2,0,0,0,1,2,0,0,0,0,0.0,0,1,1,0,0,0,,3,60.0,0,0,0,5,0,2,0,0,,0,0,0,0,0.0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,1,0,2,66.67,0,0,0,0.0,2,1,3,4,3,60.0,0,28,2,26,14.0,1,0,41,1,0,0,,,,,
Iñaki Peña,794949,Barcelona,2817,spain,2425,1395,16,15,7.0,0,0,0,,0.0,13,0,0.0,0,44,39.64,8,474,482,87.64,1,100.0,0,0,0,0,153,0,0,0,4,27,16,0,0,0,2,2,0,1,0,0,0.0,84,18,16,2,0,0,-1.2,0,0.0,0,3,0,68,0,0,0,0,,0,0,0,0,0.0,2,0,0,0,68,0,7,0,0,40,22,13,36,1,8,0.0,0.0,0,0,0,0,0,0,0.0,40,0,0,0.0,0,26,0,0,1,33.33,111,55,495,550,112.0,0,1,696,0,1,0,62500.0,3250000.0,K,25.0,Spain
Marc Bernal,1526618,Barcelona,2817,spain,2425,243,3,3,7.0,0,0,0,0.07,0.08,8,0,0.0,22,9,90.0,64,84,148,92.5,1,14.29,6,0,0,0,9,0,0,1,0,4,3,0,0,2,1,14,0,0,4,0,0.0,0,3,3,0,0,0,,13,61.9,0,0,0,12,1,1,0,0,,0,0,0,0,0.0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,2,0,1,2,66.67,0,8,6,75.0,1,10,3,0,14,50.0,10,71,89,160,21.0,2,0,193,3,2,0,8077.0,420000.0,M,17.0,Spain
Aimar Oroz,985329,Osasuna,2820,spain,2425,2981,37,35,6.99,5,4,9,4.16,3.48,43,7,24.14,379,41,69.49,606,313,912,83.98,19,46.34,22,0,0,0,164,6,2,18,3,10,37,0,0,55,32,178,0,0,28,0,10.42,0,40,37,3,4,1,,147,48.51,0,0,2,174,20,41,1,5,,0,0,1,0,100.0,0,1,0,0,366,31,0,0,4,0,0,0,0,0,0,596.2,0.0,3,21,27,14,16,49,53.85,0,35,19,54.29,41,65,91,29,166,48.26,59,764,351,1086,258.8,48,2,1603,64,8,0,32115.0,1670000.0,F,23.0,Spain
José María Giménez,325355,Atlético Madrid,2836,spain,2425,1994,27,20,6.99,0,1,1,0.45,0.28,67,0,0.0,77,98,65.77,372,873,1245,91.81,38,50.0,38,0,0,0,78,1,0,0,9,115,27,0,0,3,11,65,1,1,13,0,0.0,19,19,15,4,0,0,,40,59.7,0,0,0,111,27,2,0,0,,1,0,0,0,0.0,0,0,0,0,122,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,5,0,4,1,2,66.67,0,26,16,61.54,2,101,3,0,78,54.55,149,444,912,1356,188.8,5,2,1612,12,5,0,120192.0,6250000.0,D,30.0,Uruguay
José Luis Gayà,227922,Valencia,2828,spain,2425,1811,23,22,6.99,0,1,1,1.02,3.2,31,27,32.14,150,41,44.57,331,312,616,81.91,11,50.0,11,0,0,0,93,8,2,2,4,56,23,0,0,4,18,72,0,0,28,0,0.0,0,26,22,4,0,0,,77,55.8,0,0,0,136,25,24,0,3,,0,0,0,0,0.0,0,0,0,0,258,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0,7,5,6,4,7,38.89,0,57,40,70.18,24,61,18,84,88,55.0,92,488,348,752,160.8,12,0,1248,14,7,0,88077.0,4580000.0,D,29.0,Spain
Eric García,876214,Barcelona,2817,spain,2425,1575,29,14,6.99,2,3,5,2.32,1.65,18,3,42.86,273,28,56.0,651,541,1189,92.39,27,49.09,28,0,0,0,54,2,2,3,6,40,29,0,0,5,9,64,0,0,20,0,14.29,1,16,15,1,2,0,,51,58.62,2,0,1,98,14,7,0,0,,0,0,0,0,0.0,0,0,0,0,134,5,0,0,0,0,0,0,0,0,0,787.5,0.0,0,13,1,3,8,5,50.0,0,38,21,55.26,7,26,10,7,78,54.93,50,721,573,1287,202.7,14,0,1543,8,4,0,115385.0,6000000.0,D,24.0,Spain
Pablo Fornals,816763,Real Betis,2816,spain,2425,1836,26,22,6.99,2,0,2,1.84,2.94,46,14,25.93,304,44,62.86,569,307,862,82.88,19,47.5,21,0,0,0,114,3,1,7,1,13,26,0,0,16,20,87,0,1,12,0,8.7,0,24,22,2,2,0,,41,38.32,0,0,2,178,23,38,0,3,,0,2,0,0,0.0,0,0,0,0,287,16,0,0,2,0,0,0,0,0,0,918.0,0.0,0,12,11,12,4,7,25.93,0,21,13,61.9,36,84,27,54,60,40.82,70,742,352,1040,181.7,23,0,1328,14,2,0,60000.0,3120000.0,F,28.0,Spain
Jorge Sáenz,592098,Leganés,2845,spain,2425,1691,23,19,6.99,1,0,1,1.36,0.29,41,0,0.0,44,59,38.06,190,560,750,83.89,41,50.62,40,0,0,0,58,1,3,0,7,158,23,0,0,1,9,81,0,0,30,0,12.5,3,19,17,2,1,0,,56,57.73,0,0,1,144,25,2,0,1,,1,0,0,1,0.0,0,0,0,0,155,0,0,0,1,0,0,0,0,0,0,1691.0,0.0,0,8,0,5,3,4,66.67,0,37,23,62.16,2,74,6,0,97,54.49,155,296,598,894,160.7,8,2,1210,15,4,0,6923.0,360000.0,D,28.0,Spain
Diego Rico,350560,Getafe,2859,spain,2425,2825,33,32,6.98,0,3,3,0.35,3.42,59,43,29.05,219,56,32.0,461,279,697,69.42,28,58.33,20,0,0,0,132,6,0,5,9,88,33,0,1,13,37,112,0,2,38,0,0.0,0,30,26,4,0,0,,141,60.52,0,0,0,307,33,36,0,3,,0,0,0,0,0.0,0,0,0,1,573,5,0,1,0,0,0,0,0,0,0,0.0,0.0,1,1,15,8,3,6,50.0,0,81,49,60.49,36,131,12,148,169,60.14,175,810,342,1004,230.5,16,1,2023,56,9,0,40000.0,2080000.0,D,31.0,Spain
Raúl Asencio,1156645,Real Madrid,2829,spain,2425,1673,23,18,6.98,0,1,1,0.12,0.44,21,0,0.0,63,30,55.56,253,666,919,93.87,31,67.39,15,0,0,0,75,1,0,0,6,83,22,0,0,6,3,36,0,2,12,0,0.0,20,16,15,1,0,0,,46,68.66,0,0,0,60,16,6,0,1,,0,0,0,0,0.0,0,0,0,0,72,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,2,2,1,6,100.0,0,22,16,72.73,6,38,6,0,77,68.14,54,291,688,979,153.6,3,1,1182,19,3,0,120192.0,6250000.0,D,21.0,Spain
Bryan Gil,910026,Girona FC,24264,spain,2425,1734,25,21,6.98,3,3,6,2.26,3.23,13,14,17.95,255,11,73.33,436,177,599,89.67,1,16.67,5,0,0,0,78,4,1,8,0,7,25,0,0,39,16,131,1,3,22,0,9.38,0,31,24,7,3,0,,114,47.5,1,0,0,69,10,21,2,4,,0,0,0,0,0.0,0,0,0,0,287,16,0,0,0,0,0,0,0,0,0,578.0,0.0,0,20,12,9,15,41,44.09,0,34,20,58.82,21,17,93,78,115,46.75,15,554,192,668,174.5,32,2,1140,40,4,0,48077.0,2500000.0,F,23.0,Spain
Thierno Barry,1395746,Villarreal,2819,spain,2425,2322,35,25,6.98,11,4,15,12.41,1.95,4,2,40.0,96,5,50.0,149,60,207,62.35,102,66.67,51,0,0,0,36,7,15,9,2,18,35,0,0,27,6,148,0,0,47,0,15.28,0,32,25,7,11,0,,77,44.25,3,0,0,125,0,24,2,20,,0,0,1,1,100.0,0,1,0,1,267,12,0,0,6,0,0,0,0,0,0,211.09,0.0,0,64,8,38,25,18,41.86,0,11,8,72.73,24,9,43,5,179,54.74,10,254,83,332,244.2,72,3,714,51,4,0,17692.0,920000.0,F,22.0,France
Pablo Maffeo,788216,Mallorca,2826,spain,2425,2373,30,28,6.98,0,2,2,0.27,3.51,34,33,34.38,146,39,37.14,329,251,547,76.18,21,52.5,19,0,0,0,107,8,0,2,5,85,30,0,0,32,12,118,1,0,22,0,0.0,0,28,24,4,0,0,,138,58.23,0,0,0,171,25,29,0,1,,0,0,0,0,0.0,0,0,0,0,419,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4,3,4,1,41,54.67,0,60,40,66.67,29,76,75,96,159,57.4,105,516,298,718,209.3,7,0,1506,37,7,0,28077.0,1460000.0,D,27.0,Argentina
Santiago Mouriño,1468046,Deportivo Alavés,2885,spain,2425,1847,25,20,6.97,0,1,1,0.93,0.6,34,2,50.0,64,33,34.02,197,324,519,78.52,40,57.14,30,0,0,0,85,2,2,0,6,118,23,0,0,11,17,92,0,0,32,0,0.0,4,22,19,3,0,0,,68,52.31,0,0,0,142,29,7,0,1,,0,0,0,0,0.0,0,0,0,1,176,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,9,4,9,4,4,44.44,0,43,28,65.12,7,63,9,4,108,54.0,97,295,370,661,160.4,13,2,1006,23,7,0,6154.0,320000.0,D,22.0,Uruguay
Enzo Barrenechea,1087316,Valencia,2828,spain,2425,2204,30,26,6.97,1,2,3,1.27,1.1,77,0,0.0,257,83,60.14,573,596,1169,87.04,37,60.66,24,0,0,0,117,1,0,2,3,46,30,0,0,18,14,96,0,1,25,0,6.25,0,30,26,4,1,0,,113,61.08,0,0,0,174,28,15,1,0,,0,0,0,0,0.0,0,0,0,1,238,10,0,0,0,0,0,0,0,0,0,2204.0,0.0,0,8,8,11,3,11,42.31,0,57,30,52.63,15,121,26,3,150,60.98,138,699,647,1343,209.2,16,1,1689,45,6,0,24038.0,1250000.0,M,23.0,Argentina
Carl Starfelt,360718,Celta Vigo,2821,spain,2425,2271,28,26,6.97,1,0,1,0.5,0.23,7,0,0.0,72,47,62.67,396,1143,1539,93.67,63,54.78,52,0,0,0,77,0,0,2,6,129,28,0,0,0,9,81,0,3,21,0,20.0,7,35,32,3,1,0,,49,62.82,1,0,0,104,31,6,0,0,,0,0,0,0,0.0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,2271.0,0.0,0,4,1,2,1,1,100.0,0,40,20,50.0,6,17,1,0,112,58.03,75,453,1190,1643,195.2,5,2,1923,11,5,0,30000.0,1560000.0,D,29.0,Sweden
Sandro Ramírez,188407,Las Palmas,6577,spain,2425,2045,31,25,6.97,9,3,12,4.06,3.21,10,28,22.95,146,15,48.39,268,163,403,74.08,12,42.86,16,0,0,0,93,6,3,12,1,20,31,0,0,28,17,108,1,1,26,2,17.31,0,33,30,3,6,3,,86,48.31,0,0,1,141,16,28,2,5,,0,0,1,1,100.0,0,1,0,1,350,8,0,0,7,0,0,0,0,0,0,227.22,14.29,14,23,29,19,21,16,38.1,0,27,15,55.56,28,22,42,122,98,47.57,31,458,208,544,216.1,52,1,1019,43,6,0,28654.0,1490000.0,F,29.0,Spain
Álex Remiro,791773,Real Sociedad,2824,spain,2425,3240,36,36,6.97,0,0,0,,0.04,67,0,0.0,33,227,41.65,126,721,847,72.02,8,100.0,0,0,0,0,261,0,0,0,13,33,36,0,0,0,1,1,1,3,0,0,0.0,234,43,40,3,0,0,-5.01,4,80.0,0,27,0,329,0,1,0,0,,0,0,0,0,0.0,6,0,1,0,338,0,15,0,0,16,56,31,88,0,17,0.0,0.0,0,0,0,0,0,0,0.0,16,1,0,0.0,1,101,0,0,12,92.31,545,382,794,1176,250.9,0,2,1455,6,0,0,80000.0,4160000.0,K,29.0,Spain
Saúl Ñíguez,116955,Sevilla,2833,spain,2425,1555,24,17,6.97,1,6,7,2.85,2.26,21,3,15.79,121,25,46.3,257,256,510,80.31,40,54.05,34,0,0,0,86,3,3,11,1,29,24,0,1,13,19,118,0,0,44,0,2.38,0,20,14,6,1,0,,70,45.45,0,0,1,125,22,22,0,1,,0,0,0,1,0.0,0,0,0,0,195,6,0,1,1,0,0,0,0,0,0,1555.0,0.0,2,26,16,22,9,12,48.0,0,47,32,68.09,22,41,25,19,110,48.25,54,362,292,635,167.2,42,1,949,11,8,0,96154.0,5000000.0,M,30.0,Spain
Héctor Bellerín,188365,Real Betis,2816,spain,2425,578,9,6,6.97,0,2,2,0.2,2.13,13,3,30.0,41,12,54.55,102,128,227,83.15,6,42.86,8,0,0,0,13,2,0,0,1,16,9,0,0,1,7,23,0,0,6,0,0.0,0,6,6,0,0,0,,19,55.88,0,0,0,46,6,8,0,0,,0,0,0,0,0.0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,1,6,75.0,0,13,7,53.85,8,24,8,10,25,52.08,22,138,145,273,62.7,1,0,395,0,1,0,60000.0,3120000.0,D,29.0,Spain
César Azpilicueta,21555,Atlético Madrid,2836,spain,2425,877,14,10,6.96,1,0,1,0.24,0.39,11,1,20.0,103,17,37.78,261,251,511,87.65,14,50.0,14,0,0,0,28,0,0,2,3,29,14,0,0,1,6,30,0,0,8,0,20.0,0,8,7,1,0,1,,32,66.67,0,0,0,72,5,3,0,3,,0,0,0,0,0.0,0,0,0,0,100,1,0,0,1,0,0,0,0,0,0,877.0,0.0,0,3,2,1,2,1,50.0,0,25,14,56.0,3,31,2,5,46,60.53,45,316,272,583,97.5,5,0,780,6,1,0,153846.0,8000000.0,D,35.0,Spain
Dinko Horkaš,855922,Las Palmas,6577,spain,2425,1083,13,11,6.96,0,0,0,,0.02,31,0,0.0,20,87,41.63,53,292,345,73.56,1,100.0,0,0,0,0,94,0,0,0,1,15,13,0,0,0,0,1,0,1,1,0,0.0,47,19,19,0,0,0,0.27,1,50.0,0,7,0,124,0,0,0,0,,0,0,0,1,0.0,2,0,1,0,128,0,6,0,0,6,18,18,37,0,9,0.0,0.0,0,0,0,0,0,1,100.0,6,0,0,0.0,0,52,1,0,2,66.67,209,142,327,469,90.5,0,0,590,1,1,0,10000.0,520000.0,K,25.0,Croatia
Yuri Berchiche,84531,Athletic Club,2825,spain,2425,2048,30,22,6.96,0,2,2,0.56,2.18,30,10,23.81,235,50,49.02,531,448,969,85.45,28,58.33,20,0,0,0,121,3,0,8,9,70,28,0,0,2,14,61,0,3,18,0,0.0,0,18,16,2,0,0,,58,58.59,0,0,0,165,27,18,0,4,,0,0,0,1,0.0,0,0,0,0,254,6,0,0,0,0,0,0,0,0,0,0.0,0.0,2,2,14,4,4,6,42.86,0,33,21,63.64,18,50,14,42,86,58.5,102,676,500,1134,194.9,16,1,1674,19,5,0,82308.0,4280000.0,D,35.0,Spain
Ramón Martínez,1090681,Sevilla,2833,spain,2425,261,5,2,6.96,1,0,1,0.34,0.03,4,0,0.0,13,9,69.23,37,76,113,92.62,7,70.0,3,0,0,0,5,0,1,1,0,23,5,0,0,1,2,7,0,0,1,0,25.0,0,4,4,0,0,1,,8,66.67,0,0,0,9,2,1,1,0,,0,0,0,0,0.0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,261.0,0.0,0,2,1,0,3,1,100.0,0,6,3,50.0,1,4,1,0,15,68.18,13,43,79,122,34.8,4,0,173,1,0,0,,,,,
Luis Rioja,900433,Valencia,2828,spain,2425,2866,37,33,6.96,5,3,8,3.24,5.66,37,38,18.18,298,38,50.0,524,257,743,77.23,16,42.11,22,0,0,0,112,5,2,5,2,32,37,0,0,39,29,146,0,1,19,0,16.67,0,42,36,6,4,1,,115,48.12,0,0,2,219,22,36,5,11,,0,0,2,0,100.0,0,2,0,0,520,22,0,0,0,0,0,0,0,0,0,573.2,0.0,1,19,11,11,14,42,52.5,0,35,22,62.86,36,70,80,209,131,47.29,76,866,305,962,257.5,30,1,1642,39,6,0,20000.0,1040000.0,F,31.0,Spain
Samuel Lino,874705,Atlético Madrid,2836,spain,2425,1561,31,21,6.96,3,4,7,5.94,2.2,23,9,21.95,210,39,67.24,381,248,620,82.01,14,53.85,12,0,0,0,85,6,10,16,0,12,31,0,0,18,30,99,0,0,15,0,6.67,0,10,10,0,2,1,,89,50.57,0,0,4,136,8,22,1,3,,0,0,0,0,0.0,0,0,0,1,246,6,0,0,2,0,0,0,0,0,0,520.33,0.0,0,33,12,11,18,27,50.94,0,33,17,51.52,22,42,53,41,103,50.99,58,506,291,756,215.7,45,1,1114,30,3,0,24038.0,1250000.0,F,25.0,Brazil
Martin Valjent,300522,Mallorca,2826,spain,2425,2765,31,31,6.96,3,0,3,0.81,0.47,35,1,9.09,125,77,44.51,391,761,1151,86.8,49,53.85,42,0,0,0,102,0,1,3,7,187,31,0,0,1,10,68,1,0,15,0,25.0,1,38,34,4,3,0,,49,65.33,1,0,0,175,18,4,1,0,,0,0,0,0,0.0,0,0,0,0,212,0,0,0,1,0,0,0,0,0,0,921.67,0.0,0,11,1,4,5,6,85.71,0,30,21,70.0,4,70,7,11,98,59.04,173,524,813,1326,215.7,12,0,1751,13,4,0,72115.0,3750000.0,D,29.0,Slovakia
Lucien Agoumé,960006,Sevilla,2833,spain,2425,2130,35,24,6.95,1,3,4,0.87,1.59,32,3,16.67,243,45,44.55,483,518,998,82.89,42,50.0,42,0,0,0,136,4,1,3,4,40,31,0,1,13,12,120,0,0,49,0,10.0,0,39,29,10,0,1,,98,55.68,0,0,0,206,41,27,0,2,,0,0,0,1,0.0,0,0,0,0,275,15,0,1,1,0,0,0,0,0,0,2130.0,0.0,0,7,3,5,2,22,75.86,0,70,32,45.71,27,71,29,18,140,53.85,101,654,568,1204,215.6,10,0,1549,6,6,0,20000.0,1040000.0,M,22.0,France
Isi Palazón,899982,Rayo Vallecano,2818,spain,2425,2190,35,25,6.95,4,4,8,4.62,4.7,39,38,34.23,317,39,62.9,549,229,740,83.33,18,31.03,40,0,0,0,102,8,4,21,3,13,35,0,0,43,26,180,0,1,39,0,6.56,0,27,21,6,3,1,,100,41.67,1,0,2,148,8,48,3,3,,0,0,0,0,0.0,0,0,0,0,365,20,0,0,0,0,0,0,0,0,0,547.5,0.0,1,21,40,22,18,25,42.37,0,22,17,77.27,48,68,59,111,118,39.6,62,748,251,888,243.4,61,1,1399,53,5,0,40000.0,2080000.0,F,30.0,Spain
Pau Cubarsí,1402913,Barcelona,2817,spain,2425,2620,35,29,6.95,0,3,3,0.83,0.95,38,1,50.0,268,93,59.62,998,1429,2426,93.63,63,58.33,45,0,0,0,102,3,1,2,5,86,35,0,0,1,11,82,0,1,24,0,0.0,10,32,30,2,0,0,,48,56.47,0,0,0,165,16,9,0,0,,0,0,0,1,0.0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,8,0,6,0,6,75.0,0,34,23,67.65,9,64,8,2,111,57.51,156,1095,1498,2591,243.4,8,2,2834,9,3,0,76923.0,4000000.0,D,18.0,Spain
Johnny Cardoso,990169,Real Betis,2816,spain,2425,2143,28,24,6.95,3,1,4,2.03,0.81,28,0,0.0,161,36,54.55,416,533,949,86.04,29,61.7,18,0,0,0,138,2,3,2,3,63,28,0,0,23,32,123,0,1,38,0,15.79,0,32,28,4,3,0,,108,50.7,2,0,0,154,48,9,0,0,,0,0,0,0,0.0,0,0,0,0,236,13,0,0,1,0,0,0,0,0,0,714.33,0.0,0,14,5,10,7,26,63.41,0,55,31,56.36,9,50,41,3,137,52.69,66,517,589,1103,194.7,19,1,1522,27,5,0,60000.0,3120000.0,M,23.0,United States
Andrei Rațiu,965031,Rayo Vallecano,2818,spain,2425,3067,35,34,6.95,2,3,5,1.83,3.86,38,11,14.29,340,31,36.05,633,541,1163,84.15,20,37.74,33,0,0,0,169,10,3,11,6,62,35,0,0,49,28,196,0,2,24,0,6.45,0,41,33,8,0,2,,168,50.76,0,0,2,219,27,37,0,5,,0,0,0,0,0.0,0,0,0,0,510,14,0,0,2,0,0,0,0,0,0,1533.5,0.0,0,19,12,12,8,76,54.68,0,71,41,57.75,37,66,139,77,188,48.96,86,842,617,1382,243.3,31,1,2359,21,5,0,28077.0,1460000.0,D,26.0,Romania
Kike Salas,1097719,Sevilla,2833,spain,2425,2245,31,25,6.95,3,2,5,1.91,0.85,40,2,22.22,98,67,32.21,296,766,1060,79.64,79,68.7,36,0,0,0,95,2,0,5,4,141,30,0,0,2,19,77,0,0,21,0,13.04,13,40,28,12,3,0,,63,60.58,1,0,0,271,32,6,2,0,,0,0,0,0,0.0,0,0,0,0,318,5,0,0,0,0,0,0,0,0,0,748.33,0.0,0,20,3,11,7,3,60.0,0,47,28,59.57,6,125,5,9,142,64.84,208,485,855,1331,208.5,23,1,1762,15,6,0,40000.0,2080000.0,D,22.0,Spain
Lucas Ocampos,155702,Sevilla,2833,spain,2425,176,2,2,6.95,0,1,1,0.16,0.13,6,1,25.0,22,4,44.44,41,20,60,73.17,3,42.86,4,0,0,0,6,1,0,1,0,1,2,0,0,3,1,15,0,0,3,0,0.0,0,3,3,0,0,0,,7,38.89,0,0,0,22,0,3,0,0,,0,0,0,0,0.0,0,0,0,0,40,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,3,1,2,2,28.57,0,3,2,66.67,3,10,7,4,10,40.0,9,62,24,82,13.9,4,0,122,2,0,0,32692.0,1700000.0,F,30.0,Argentina
Aridane Hernández,41013,Rayo Vallecano,2818,spain,2425,1023,14,11,6.95,0,0,0,0.92,0.08,16,0,0.0,24,27,50.94,109,354,463,88.02,42,68.85,19,0,0,0,48,0,2,0,4,98,14,0,0,1,2,29,1,1,5,0,0.0,27,17,14,3,0,0,,24,70.59,0,0,0,63,6,2,0,0,,1,0,0,0,0.0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,8,0,6,2,3,60.0,0,13,11,84.62,2,27,5,0,66,69.47,53,152,374,526,97.3,8,2,698,10,1,0,8846.0,460000.0,D,35.0,Spain
Julen Agirrezabala,1014412,Athletic Club,2825,spain,2425,1207,14,14,6.94,0,0,0,,0.01,7,0,0.0,7,69,35.57,48,183,231,64.89,5,100.0,0,0,0,0,105,0,0,0,5,11,14,0,1,0,1,4,0,0,3,0,0.0,66,9,7,2,0,0,1.12,1,20.0,0,15,0,125,0,0,0,0,,0,0,0,2,0.0,2,0,1,0,131,0,7,1,0,9,18,7,25,0,5,0.0,0.0,0,0,0,0,0,0,0.0,9,0,0,0.0,0,8,0,0,6,60.0,194,153,203,356,97.2,0,0,473,1,1,0,14038.0,730000.0,K,24.0,Spain
Yéremy Pino,984624,Villarreal,2819,spain,2425,1948,34,25,6.94,4,7,11,3.97,3.82,25,10,21.28,202,14,53.85,347,170,507,77.52,12,40.0,18,0,0,0,93,10,7,12,1,17,34,0,0,23,33,141,0,0,49,0,13.79,0,28,20,8,3,1,,115,48.32,0,0,3,147,8,38,0,15,,0,0,0,0,0.0,0,0,0,1,286,8,0,0,4,0,0,0,0,0,0,487.0,0.0,0,27,2,8,9,25,50.0,0,60,32,53.33,38,36,50,47,127,47.39,26,496,205,654,236.0,29,1,1065,30,11,0,25962.0,1350000.0,F,22.0,Spain
Carlos Vicente,1084399,Deportivo Alavés,2885,spain,2425,3097,37,35,6.94,5,5,10,3.48,5.87,24,71,26.39,226,18,34.62,465,211,605,74.51,34,36.17,60,0,0,0,133,9,1,7,6,27,37,0,0,49,39,246,0,0,38,0,13.89,0,39,32,7,4,1,,143,43.47,0,0,1,207,14,63,1,10,,0,0,1,0,100.0,0,1,0,0,624,21,0,0,4,0,0,0,0,0,0,619.4,0.0,1,25,11,15,14,34,35.05,0,47,31,65.96,63,43,97,269,177,41.84,52,818,263,812,256.7,36,2,1693,62,2,0,20000.0,1040000.0,F,25.0,Spain
Adnan Januzaj,328145,Las Palmas,6577,spain,2425,608,18,5,6.94,2,1,3,0.86,1.6,19,14,21.54,83,16,57.14,159,72,217,79.49,4,22.22,14,0,0,0,30,5,0,8,0,2,17,0,0,9,4,54,0,0,5,1,12.5,0,8,8,0,1,1,,46,53.49,0,0,2,56,2,18,2,0,,0,1,0,0,0.0,0,0,0,0,172,3,0,0,0,0,0,0,0,0,0,304.0,25.0,4,3,13,3,5,14,38.89,0,10,6,60.0,17,26,36,65,50,48.08,28,261,77,273,117.9,16,0,503,22,5,0,40000.0,2080000.0,F,30.0,Belgium
Vedat Muriqi,310874,Mallorca,2826,spain,2425,2067,29,24,6.93,7,2,9,9.83,1.71,12,2,20.0,117,13,61.9,222,73,293,61.95,136,57.63,100,0,0,1,49,4,10,5,1,43,29,0,2,26,4,165,0,0,29,0,12.73,0,30,28,2,7,0,,56,46.28,3,0,1,180,7,27,4,19,,1,0,3,1,66.67,0,2,0,1,289,10,0,2,0,0,0,0,0,0,0,295.29,0.0,0,52,3,31,19,9,37.5,0,7,5,71.43,27,17,24,10,192,53.78,21,387,96,473,201.1,55,2,809,41,1,0,88077.0,4580000.0,F,30.0,Kosovo
Nico Williams,1085400,Athletic Club,2825,spain,2425,1998,29,22,6.93,5,5,10,4.16,4.16,14,25,23.36,239,14,56.0,370,115,460,79.17,11,37.93,18,0,0,0,96,6,2,14,4,4,29,0,0,46,21,204,0,0,17,0,9.26,0,16,14,2,5,0,,131,41.32,1,0,1,121,7,40,1,10,,0,0,0,0,0.0,0,0,0,0,438,14,0,0,3,0,0,0,0,0,0,399.6,0.0,1,40,14,21,19,68,39.53,0,28,18,64.29,40,23,172,107,142,41.04,25,550,138,581,201.1,54,1,1210,35,1,0,200385.0,10420000.0,F,22.0,Spain
