player,player_id,team,team_id,data_country,data_season,minutesPlayed,appearances,matchesStarted,rating,goals,assists,goalsAssistsSum,expectedGoals,expectedAssists,accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,gross_weekly_eur,gross_annual_eur,position,age,nationality
Miguel Gutiérrez,908716,Girona FC,24264,spain,2324,3037,35,35,7.02,2,7,9,2.76,6.84,47,28,28.87,333,39,55.71,652,717,1341,88.4,22,55.0,18,0,0,0,203.0,21,2,11,10,56,35,0,0,32,22,126,1,1,27,0,5.88,0.0,39,37,2,2,0,,80,42.55,0,0,0,176,22,42,1,6,,0,0,0,2,0.0,0,0,0,0,385,7,0,0,1,0,0,0,0,0,0,1518.5,0.0,0,15,19,18,5,25,45.45,0,29,18,62.07,42,70,55,97,102,44.74,70,829,785,1517,245.8,34,3,2278,26,4,0,23846.0,1240000.0,D,22.0,Spain
Mario Hermoso,353130,Atlético Madrid,2836,spain,2324,2556,31,29,7.02,0,1,1,1.4,1.06,124,8,21.05,275,136,59.39,695,864,1551,87.13,47,58.75,33,0,0,0,168.0,0,2,3,8,82,31,0,0,11,23,103,0,0,32,0,0.0,6.0,34,28,6,0,0,,79,53.02,0,0,2,229,30,17,0,1,,0,0,0,0,0.0,0,0,0,1,309,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0,14,3,10,4,11,64.71,0,46,25,54.35,17,186,17,38,126,55.02,229,864,954,1780,217.7,17,2,2268,23,9,0,160192.0,8330000.0,D,28.0,Spain
Marcos Alonso,69408,Barcelona,2817,spain,2324,250,5,3,7.02,0,0,0,0.1,0.33,8,3,20.0,46,5,45.45,97,59,153,88.95,2,33.33,4,0,0,0,14.0,1,0,0,1,4,5,0,0,3,1,16,0,0,7,0,0.0,0.0,4,4,0,0,0,,14,53.85,0,0,0,19,4,5,0,0,,0,0,0,0,0.0,0,0,0,0,41,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,1,1,2,3,60.0,0,5,3,60.0,5,10,5,15,16,50.0,11,124,63,172,35.1,3,0,258,6,0,0,120192.0,6250000.0,D,33.0,Spain
Guido Rodríguez,609752,Real Betis,2816,spain,2324,1849,24,22,7.02,2,0,2,0.67,0.79,76,0,0.0,158,67,55.83,416,471,887,85.95,21,60.0,14,0,0,0,155.0,1,0,6,5,39,24,0,0,17,21,78,0,0,23,0,11.11,0.0,23,21,2,2,0,,97,60.25,0,0,1,145,29,4,0,4,,0,0,0,1,0.0,0,0,0,0,194,10,0,0,2,0,0,0,0,0,0,924.5,0.0,0,10,8,5,7,10,76.92,0,53,30,56.6,4,116,13,6,118,60.2,120,509,529,1032,168.4,18,1,1338,35,6,0,32692.0,1700000.0,M,29.0,Argentina
Renato Tapia,352376,Celta Vigo,2821,spain,2324,1347,21,15,7.02,0,0,0,1.02,0.69,42,2,22.22,128,59,47.58,280,256,534,76.61,44,57.14,33,0,0,0,112.0,1,1,4,3,49,20,0,0,10,11,87,0,1,24,0,0.0,0.0,15,13,2,0,0,,94,63.51,0,0,0,163,21,7,0,1,,0,0,0,0,0.0,0,0,0,0,215,8,0,1,0,0,0,0,0,0,0,0.0,0.0,2,6,13,14,1,27,75.0,0,41,29,70.73,7,82,36,9,138,61.33,124,399,307,697,140.3,19,0,1022,27,3,1,7692.0,400000.0,M,28.0,Peru
Luiz Henrique,1035995,Real Betis,2816,spain,2324,618,14,6,7.01,0,3,3,1.22,1.49,4,7,29.17,57,7,70.0,99,46,138,74.59,15,50.0,15,0,0,0,29.0,6,3,6,1,6,14,0,0,17,5,55,0,0,7,0,0.0,0.0,10,9,1,0,0,,56,58.33,0,0,0,47,5,11,0,0,,0,0,0,0,0.0,0,0,0,0,112,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0,13,5,8,4,26,66.67,0,15,11,73.33,11,7,39,24,71,56.35,10,153,56,185,98.2,18,1,374,15,1,0,15385.0,800000.0,F,22.0,Brazil
Gonçalo Guedes,280979,Villarreal,2819,spain,2324,951,17,9,7.01,3,2,5,2.3,1.11,8,10,37.04,123,8,50.0,189,65,244,81.06,2,16.67,10,0,0,0,29.0,4,3,9,0,3,17,0,0,12,5,36,0,0,5,0,11.54,0.0,16,16,0,3,0,,32,55.17,0,0,0,57,2,19,1,3,,0,0,0,0,0.0,0,0,0,0,129,9,0,0,2,0,0,0,0,0,0,317.0,0.0,0,14,12,9,8,10,66.67,0,6,4,66.67,19,11,15,27,34,48.57,16,248,80,301,119.2,26,0,471,16,0,0,103846.0,5400000.0,F,27.0,Portugal
Luís Maximiano,845797,Almería,2858,spain,2324,2970,33,33,7.01,0,0,0,0.0,0.04,79,0,0.0,36,202,32.63,118,573,691,62.08,4,100.0,0,0,0,0,283.0,0,0,0,6,27,33,1,0,0,1,2,2,0,1,0,0.0,264.0,63,57,6,0,0,-2.68,6,75.0,0,24,0,422,0,0,0,0,,0,0,0,1,0.0,7,0,1,0,433,0,8,0,0,22,71,41,114,0,26,0.0,0.0,0,0,0,0,0,3,100.0,19,0,0,0.0,0,153,3,0,10,83.33,619,462,651,1113,231.3,0,2,1456,3,1,0,40000.0,2080000.0,K,25.0,Portugal
Jan Oblak,69768,Atlético Madrid,2836,spain,2324,3420,38,38,7.01,0,0,0,0.0,0.02,56,0,0.0,16,169,41.32,78,520,598,70.94,9,100.0,0,0,0,0,274.0,0,0,0,13,23,38,1,0,1,0,1,0,0,0,0,0.0,283.0,43,34,9,0,0,-2.04,2,66.67,0,30,0,245,0,0,0,0,,0,0,0,0,0.0,2,0,0,0,254,0,13,0,0,8,61,40,102,0,21,0.0,0.0,0,0,0,0,0,1,100.0,8,0,0,0.0,0,114,1,0,11,91.67,409,255,588,843,266.3,0,0,1194,2,1,0,400577.0,20830000.0,K,31.0,Slovenia
Willian José,123223,Real Betis,2816,spain,2324,1982,33,25,7.01,10,5,15,5.67,1.65,22,3,42.86,142,21,72.41,266,163,426,80.08,32,43.84,41,0,0,0,41.0,4,4,8,1,15,33,0,1,25,3,81,0,0,9,1,20.83,0.0,28,24,4,8,2,,32,44.44,1,0,0,106,2,27,4,9,,0,0,0,0,0.0,0,0,0,0,175,11,0,1,5,0,0,0,0,0,0,198.2,25.0,4,34,14,16,24,6,50.0,0,7,3,42.86,27,27,12,7,64,44.14,29,353,186,532,231.2,48,2,737,20,0,0,42308.0,2200000.0,F,32.0,Brazil
Luis Rioja,900433,Deportivo Alavés,2885,spain,2324,2532,37,31,7.01,5,4,9,6.16,4.2,16,42,24.14,228,19,35.19,397,138,493,74.92,11,32.35,23,0,0,1,128.0,9,5,23,1,22,36,0,0,20,29,115,0,0,22,0,8.77,0.0,36,30,6,4,1,,85,48.02,0,0,1,165,16,42,5,10,,0,1,4,0,75.0,0,3,0,1,408,13,0,0,0,0,0,0,0,0,0,506.4,0.0,4,29,28,15,19,41,64.06,0,27,19,70.37,41,33,64,174,96,45.5,54,653,179,658,252.2,57,1,1210,18,4,0,15769.0,820000.0,F,30.0,Spain
Óscar Mingueza,859773,Celta Vigo,2821,spain,2324,3002,38,33,7.01,2,2,4,2.63,6.17,65,31,20.95,429,71,44.65,782,521,1272,80.92,16,47.06,18,0,0,0,164.0,9,1,5,2,32,38,0,0,26,43,140,2,0,21,0,7.14,0.0,48,44,4,1,1,,142,53.79,0,0,1,300,17,50,0,1,,0,1,0,1,0.0,0,0,0,0,587,7,0,0,2,0,0,0,0,0,0,1501.0,0.0,0,13,15,10,13,36,51.43,0,62,38,61.29,49,143,70,148,158,53.02,159,1120,600,1572,266.2,28,2,2415,44,4,0,22115.0,1150000.0,D,24.0,Spain
Sergio Herrera,294377,Osasuna,2820,spain,2324,2870,32,32,7.0,0,0,0,0.0,0.08,92,0,0.0,57,311,43.56,239,431,670,61.92,11,100.0,0,0,0,0,309.0,0,0,0,9,30,32,1,0,0,1,1,1,2,0,0,0.0,222.0,47,43,4,0,0,-0.87,8,88.89,0,25,0,412,0,1,0,0,,0,0,0,0,0.0,1,0,1,0,421,0,8,0,0,19,53,32,86,0,20,0.0,0.0,0,0,0,0,0,0,0.0,18,2,2,100.0,1,178,0,0,19,95.0,714,589,493,1082,224.1,0,1,1346,7,2,0,18269.0,950000.0,K,30.0,Spain
Hugo Duro,909119,Valencia,2828,spain,2324,2994,37,35,7.0,13,2,15,11.54,0.61,10,0,0.0,141,4,40.0,258,144,402,72.3,61,32.45,127,0,0,0,81.0,3,10,10,3,27,37,0,0,38,20,242,0,0,41,0,19.7,0.0,33,30,3,13,0,,121,51.27,4,0,2,154,5,14,5,17,,0,0,0,0,0.0,0,0,0,3,322,18,0,0,4,0,0,0,0,0,0,230.31,0.0,2,56,10,27,29,13,36.11,0,16,8,50.0,14,20,36,7,182,42.92,10,386,177,556,259.0,66,1,1049,95,4,0,40000.0,2080000.0,F,24.0,Spain
Juan Foyth,873189,Villarreal,2819,spain,2324,1063,12,12,7.0,1,1,2,0.39,0.85,15,2,11.11,131,28,53.85,255,224,477,82.81,26,60.47,17,0,0,0,58.0,1,1,2,1,42,12,0,0,7,15,62,0,0,18,0,16.67,0.0,20,18,2,1,0,,53,54.08,1,0,1,99,12,5,0,0,,0,0,0,0,0.0,0,0,0,0,156,3,0,0,0,0,0,0,0,0,0,1063.0,0.0,0,5,1,2,2,20,76.92,0,26,15,57.69,5,32,26,18,79,56.03,52,333,261,576,84.0,6,0,873,7,1,0,38462.0,2000000.0,D,26.0,Argentina
Loïc Badé,1006489,Sevilla,2833,spain,2324,2283,28,27,7.0,0,1,1,0.95,0.46,42,0,0.0,95,68,39.77,313,796,1109,83.01,76,65.52,40,0,0,0,151.0,0,0,1,5,113,28,0,1,4,19,95,0,2,24,0,0.0,0.0,29,25,4,0,0,,86,60.99,0,0,1,227,38,9,0,1,,0,0,0,0,0.0,0,0,0,0,260,2,0,1,0,0,0,0,0,0,0,0.0,0.0,0,13,1,10,3,11,52.38,0,65,41,63.08,9,89,21,2,162,63.04,171,452,886,1336,196.0,14,2,1695,10,5,0,63462.0,3300000.0,D,23.0,France
Marcos Llorente,353138,Atlético Madrid,2836,spain,2324,2570,37,29,7.0,6,4,10,4.13,4.52,19,12,17.14,292,18,50.0,499,401,888,83.3,17,34.69,32,0,0,0,115.0,11,5,3,4,30,37,0,0,18,28,118,0,0,31,0,20.0,0.0,33,28,5,6,0,,77,47.24,1,0,0,178,14,27,1,19,,0,0,0,0,0.0,0,0,0,0,307,20,0,0,4,0,0,0,0,0,0,428.33,0.0,0,24,6,8,19,11,50.0,0,40,23,57.5,27,32,22,70,94,44.34,36,678,458,1066,258.9,30,3,1522,27,5,0,160192.0,8330000.0,M,29.0,Spain
Jonathan Bamba,595576,Celta Vigo,2821,spain,2324,1993,27,24,7.0,3,2,5,2.99,3.7,8,12,24.0,244,9,56.25,419,160,567,80.65,7,24.14,22,0,0,0,101.0,3,3,16,1,8,27,0,0,24,15,127,0,0,15,0,7.32,0.0,28,26,2,2,1,,121,53.54,0,0,2,136,18,38,1,7,,0,0,0,0,0.0,0,0,0,0,306,9,0,0,2,0,0,0,0,0,0,664.33,0.0,0,24,17,9,16,42,44.21,0,14,9,64.29,38,17,95,50,128,50.2,16,567,186,703,188.9,41,0,1168,65,0,0,80000.0,4160000.0,F,27.0,Cote d'Ivoire
Pau Cubarsí,1402913,Barcelona,2817,spain,2324,1562,19,18,6.99,0,0,0,0.09,0.4,34,0,0.0,98,73,57.94,424,933,1357,91.69,28,50.0,28,0,0,0,59.0,1,0,0,8,64,19,0,0,3,5,51,0,0,15,0,0.0,8.0,21,20,1,0,0,,27,54.0,0,0,0,123,12,5,0,0,,0,0,0,1,0.0,0,0,0,0,135,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,1,3,0,3,75.0,0,22,14,63.64,5,69,4,1,55,51.89,126,507,974,1480,132.9,3,1,1640,2,4,0,76923.0,4000000.0,D,17.0,Spain
Julián Araujo,978150,Las Palmas,6577,spain,2324,1462,25,15,6.99,1,0,1,0.68,0.93,16,11,47.83,134,18,40.0,308,278,575,83.33,29,58.0,21,0,0,0,81.0,2,1,0,4,43,24,0,0,2,10,51,0,1,13,0,14.29,0.0,18,17,1,1,0,,62,67.39,1,0,0,115,10,16,0,2,,0,0,0,0,0.0,0,0,0,0,188,7,0,0,0,0,0,0,0,0,0,1462.0,0.0,0,3,4,5,2,12,66.67,0,41,22,53.66,16,33,18,23,91,64.08,45,388,325,690,167.8,7,1,1051,9,5,0,30000.0,1560000.0,D,22.0,Mexico
Iñigo Martínez,173883,Barcelona,2817,spain,2324,1302,20,13,6.99,0,0,0,0.37,0.47,51,1,33.33,136,68,57.14,449,544,992,88.73,33,54.1,28,0,0,0,69.0,0,1,3,7,50,20,0,0,0,2,40,0,0,10,0,0.0,7.0,11,8,3,0,0,,21,63.64,0,0,1,126,11,1,0,1,,0,0,0,0,0.0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,8,0,4,1,0,0.0,0,10,7,70.0,1,96,1,3,54,57.45,119,540,581,1118,139.8,8,0,1255,11,5,0,174231.0,9060000.0,D,32.0,Spain
Iñigo Ruiz de Galarreta,96365,Athletic Club,2825,spain,2324,2104,29,25,6.99,1,1,2,0.33,2.48,59,21,36.84,285,66,58.93,604,387,970,83.12,22,48.89,23,0,0,0,152.0,5,0,2,4,17,29,0,0,29,25,138,0,0,54,0,9.09,0.0,19,16,3,0,1,,112,49.34,0,0,0,197,12,27,0,0,,1,0,0,0,0.0,0,0,0,0,301,18,0,0,1,0,0,0,0,0,0,2104.0,0.0,0,1,10,7,2,22,73.33,0,49,31,63.27,27,117,30,57,134,49.26,112,801,423,1167,202.7,11,0,1508,41,7,0,14615.0,760000.0,M,30.0,Spain
Pablo Barrios,1142588,Atlético Madrid,2836,spain,2324,1556,24,17,6.99,0,1,1,0.93,1.03,29,0,0.0,186,27,51.92,395,329,724,85.88,15,41.67,21,0,0,0,94.0,3,2,5,2,23,24,0,0,23,21,96,0,2,23,0,0.0,0.0,17,11,6,0,0,,103,57.87,0,0,1,119,28,16,0,0,,0,0,0,0,0.0,0,0,0,0,218,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0,7,10,5,7,35,79.55,0,45,25,55.56,16,45,44,16,118,55.14,52,491,368,843,167.7,17,0,1179,24,5,0,40000.0,2080000.0,M,20.0,Spain
Carl Starfelt,360718,Celta Vigo,2821,spain,2324,2218,27,26,6.99,1,0,1,1.4,0.11,15,0,0.0,41,40,43.48,197,709,906,87.88,72,66.67,36,0,0,0,129.0,0,3,1,3,155,27,0,0,1,9,61,1,1,15,0,8.33,0.0,38,34,4,1,0,,46,64.79,1,0,1,125,34,2,0,0,,0,0,0,1,0.0,0,0,0,0,136,1,0,0,0,0,0,0,0,0,0,2218.0,0.0,0,12,0,6,5,0,0.0,0,36,30,83.33,2,29,1,1,118,65.92,92,263,769,1031,188.6,12,3,1360,10,4,0,30000.0,1560000.0,D,28.0,Sweden
Álvaro Morata,125407,Atlético Madrid,2836,spain,2324,1914,32,21,6.98,15,3,18,13.78,1.61,13,4,40.0,94,11,50.0,162,105,263,70.7,45,58.44,32,0,0,1,54.0,4,23,7,1,26,32,0,0,31,2,111,0,0,33,0,22.39,0.0,25,19,6,15,0,,67,45.89,5,0,3,109,1,15,3,33,,0,0,1,0,0.0,0,0,0,2,205,16,0,1,7,0,0,0,0,0,0,127.6,0.0,0,61,6,26,34,17,51.52,0,16,10,62.5,15,20,33,10,112,50.22,22,247,135,372,223.4,67,0,695,35,2,1,260385.0,13540000.0,F,31.0,Spain
Rubén García,260031,Osasuna,2820,spain,2324,1553,30,19,6.98,3,2,5,2.28,3.54,19,28,27.72,201,25,51.02,365,147,484,72.67,31,46.27,36,0,0,0,86.0,6,3,7,1,15,29,0,0,23,20,111,0,0,24,0,10.71,0.0,26,22,4,3,0,,76,50.33,1,0,1,182,12,31,1,6,,0,0,0,0,0.0,0,0,0,0,319,12,0,0,1,0,0,0,0,0,0,517.67,0.0,3,17,11,11,10,18,66.67,0,32,18,56.25,31,45,27,101,107,49.08,49,574,193,666,202.4,28,0,1027,27,1,0,25962.0,1350000.0,F,30.0,Spain
Reinildo Mandava,831424,Atlético Madrid,2836,spain,2324,728,16,7,6.98,2,1,3,0.85,0.52,7,1,16.67,55,9,36.0,134,178,311,86.15,12,52.17,11,0,0,0,53.0,1,0,1,2,19,14,0,0,1,3,35,0,0,14,0,40.0,0.0,11,10,1,2,0,,46,65.71,1,0,0,50,15,5,1,0,,0,0,0,0,0.0,0,0,0,0,81,1,0,0,0,0,0,0,0,0,0,364.0,0.0,0,4,1,1,3,8,53.33,0,30,22,73.33,5,12,15,6,58,62.37,25,165,202,361,97.7,5,2,546,8,2,0,15385.0,800000.0,D,30.0,Mozambique
Axel Witsel,35612,Atlético Madrid,2836,spain,2324,2784,35,30,6.98,2,0,2,0.99,0.24,31,2,50.0,109,64,59.26,497,1183,1678,92.25,57,68.67,26,0,0,0,148.0,1,2,1,11,110,35,0,0,6,7,65,0,0,24,0,28.57,4.0,31,25,6,2,0,,67,63.21,1,0,1,141,16,3,0,0,,0,0,0,0,0.0,0,0,0,0,171,1,0,0,1,0,0,0,0,0,0,1392.0,0.0,0,7,0,3,3,5,62.5,0,35,21,60.0,3,60,8,4,124,65.61,108,572,1251,1819,244.2,7,2,2152,29,5,0,160192.0,8330000.0,D,35.0,Belgium
Marc Roca,847128,Real Betis,2816,spain,2324,1986,26,24,6.97,2,2,4,1.14,1.7,70,3,12.0,234,66,55.0,491,502,990,85.49,11,33.33,22,0,0,0,147.0,2,0,6,8,21,26,0,0,18,23,120,0,1,48,0,10.0,0.0,25,22,3,2,0,,84,46.15,1,0,0,168,17,19,0,1,,0,0,0,0,0.0,0,0,0,0,243,8,0,0,1,0,0,0,0,0,0,993.0,0.0,0,4,16,7,7,11,55.0,0,52,36,69.23,19,137,20,25,95,44.19,120,640,543,1158,181.3,20,0,1474,23,5,0,58269.0,3030000.0,M,27.0,Spain
Robin Le Normand,787751,Real Sociedad,2824,spain,2324,2473,29,28,6.97,2,0,2,1.09,0.79,36,0,0.0,112,92,56.79,441,1121,1562,88.65,112,64.37,62,0,0,0,111.0,0,0,0,7,94,29,0,0,6,13,110,0,1,33,0,25.0,17.0,30,27,3,2,0,,53,52.48,0,0,0,200,28,3,0,1,,1,0,0,1,0.0,0,0,0,0,225,2,0,0,2,0,0,0,0,0,0,1236.5,0.0,0,7,1,3,5,1,100.0,0,31,22,70.97,3,67,1,1,165,60.0,162,575,1188,1762,202.2,8,1,2037,23,13,0,53846.0,2800000.0,D,27.0,Spain
Rubén Alcaraz,259339,Cádiz,4488,spain,2324,3138,36,36,6.97,3,1,4,3.29,1.61,92,10,27.78,310,130,50.58,691,573,1254,82.23,49,50.0,49,0,0,0,234.0,2,0,13,9,49,36,0,0,27,71,240,1,1,84,1,6.25,0.0,48,44,4,2,1,,176,47.96,0,0,1,271,33,23,0,1,,0,0,2,0,100.0,0,2,0,0,378,18,0,0,3,0,0,0,0,0,0,1046.0,12.5,8,16,32,23,12,10,47.62,0,97,59,60.82,23,186,21,36,225,48.39,257,917,644,1525,251.0,48,0,2105,71,13,0,14423.0,750000.0,M,32.0,Spain
Bryan Zaragoza,1084730,Granada,33779,spain,2324,1640,21,18,6.97,6,2,8,3.79,4.21,13,23,23.47,103,9,24.32,169,75,221,65.58,4,30.77,9,0,0,0,56.0,6,2,5,1,1,21,0,0,11,15,111,0,0,12,0,17.65,0.0,37,32,5,5,1,,104,50.49,0,0,2,116,3,24,0,14,,0,1,1,0,100.0,0,1,0,1,336,7,0,0,6,0,0,0,0,0,0,273.33,0.0,1,24,10,10,19,53,44.92,0,18,9,50.0,23,37,118,98,108,49.32,37,334,101,337,146.4,34,1,776,33,5,0,10385.0,540000.0,F,21.0,Spain
Iván Martín,973699,Girona FC,24264,spain,2324,2750,36,33,6.97,5,4,9,2.91,3.29,27,1,10.0,411,31,73.81,813,668,1480,92.27,8,25.0,24,0,0,0,146.0,4,2,4,3,12,36,0,0,41,35,146,0,0,27,0,26.32,0.0,35,33,2,5,0,,117,48.95,0,0,0,124,21,29,4,4,,0,0,0,1,0.0,0,0,0,0,270,18,0,0,1,0,0,0,0,0,0,550.0,0.0,0,13,6,4,11,39,66.1,0,44,25,56.82,29,45,59,10,125,46.13,42,904,710,1604,250.9,19,0,2016,34,5,0,10577.0,550000.0,F,24.0,Spain
David García,591136,Osasuna,2820,spain,2324,2336,27,27,6.96,0,1,1,0.95,0.99,63,0,0.0,164,101,52.88,461,640,1101,83.09,94,72.87,35,0,0,0,129.0,1,2,1,8,113,27,0,0,2,10,80,0,2,33,0,0.0,19.0,35,33,2,0,0,,44,49.44,0,0,1,224,18,5,0,1,,0,0,0,1,0.0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,15,0,12,2,3,75.0,0,29,18,62.07,5,122,4,2,138,63.3,191,611,716,1325,188.0,15,1,1621,13,5,0,15385.0,800000.0,D,29.0,Spain
Carlos Vicente,1084399,Deportivo Alavés,2885,spain,2324,1118,18,12,6.96,2,4,6,2.34,2.94,5,29,32.22,72,5,33.33,137,58,166,63.85,23,46.94,26,0,0,0,47.0,8,2,2,0,3,18,0,0,11,15,93,0,0,18,0,13.33,0.0,13,11,2,2,0,,55,45.08,0,0,1,94,4,34,0,9,,0,1,0,0,0.0,0,0,0,0,231,8,0,0,2,0,0,0,0,0,0,559.0,0.0,1,12,3,5,8,15,39.47,0,16,6,37.5,33,13,38,90,78,45.61,15,264,86,260,125.3,15,0,551,25,1,0,20000.0,1040000.0,F,24.0,Spain
Nemanja Maksimović,331449,Getafe,2859,spain,2324,3272,37,37,6.96,4,0,4,5.51,1.64,28,1,20.0,198,21,44.68,454,385,838,82.0,70,53.03,62,0,0,0,140.0,1,9,6,10,55,37,0,0,8,18,116,0,0,20,0,11.76,0.0,52,47,5,4,0,,85,61.15,3,0,2,184,46,20,1,1,,0,0,0,1,0.0,0,0,0,0,234,17,0,0,0,0,0,0,0,0,0,818.0,0.0,0,31,3,13,15,7,43.75,0,65,43,66.15,20,36,16,5,155,57.2,47,602,425,1022,257.4,34,1,1434,13,4,0,40000.0,2080000.0,M,29.0,Serbia
Marko Dmitrović,94527,Sevilla,2833,spain,2324,1170,13,13,6.95,0,0,0,0.0,0.02,15,0,0.0,14,61,37.65,46,176,222,68.73,2,100.0,0,0,0,0,102.0,0,0,0,2,12,13,0,0,0,1,1,0,0,0,0,0.0,79.0,25,21,4,0,0,-2.42,3,75.0,0,9,0,101,1,1,0,0,,1,0,0,0,0.0,2,0,0,0,102,0,7,0,0,7,32,12,44,2,3,0.0,0.0,0,0,0,0,0,1,100.0,6,1,1,100.0,1,34,1,0,5,83.33,162,134,189,323,90.4,0,0,467,1,1,0,24231.0,1260000.0,K,32.0,Serbia
Diego Rico,350560,Getafe,2859,spain,2324,2536,32,28,6.95,0,7,7,0.32,3.43,64,35,26.92,183,77,38.5,450,289,704,67.43,32,60.38,21,0,0,0,164.0,8,0,2,4,58,32,0,0,20,35,127,0,0,32,0,0.0,0.0,42,37,5,0,0,,127,54.51,0,0,0,340,41,39,0,2,,0,0,0,0,0.0,0,0,0,0,581,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4,14,11,5,11,35.48,0,64,48,75.0,39,157,31,130,159,55.59,200,807,367,1044,222.5,18,0,1922,55,10,0,23077.0,1200000.0,D,30.0,Spain
Youssef En-Nesyri,846470,Sevilla,2833,spain,2324,2573,33,28,6.95,16,2,18,10.8,0.85,4,0,0.0,48,3,37.5,94,108,202,64.95,70,42.94,93,0,0,0,43.0,2,13,8,3,28,33,0,0,17,10,161,0,1,21,0,21.92,0.0,33,27,6,15,1,,41,37.61,6,0,5,109,7,9,9,22,,0,0,1,0,100.0,0,1,0,0,218,8,0,0,0,0,0,0,0,0,0,160.81,0.0,0,69,4,35,30,11,30.56,0,10,7,70.0,9,10,36,4,111,40.81,8,184,131,311,229.4,73,1,617,22,4,0,57692.0,3000000.0,F,26.0,Morocco
Fran García,851271,Real Madrid,2829,spain,2324,1409,25,15,6.95,1,5,6,0.51,1.84,14,9,15.0,196,19,38.78,430,301,722,88.81,8,34.78,15,0,0,0,104.0,5,0,1,5,16,24,0,0,8,18,60,1,0,10,0,11.11,0.0,15,15,0,1,0,,47,51.09,0,0,0,91,19,16,1,10,,0,0,0,0,0.0,0,0,0,0,197,3,0,0,0,0,0,0,0,0,0,1409.0,0.0,0,5,4,7,1,8,47.06,0,25,17,68.0,16,28,17,60,55,47.83,49,538,335,813,166.8,9,2,1192,15,2,0,100192.0,5210000.0,D,24.0,Spain
Luiz Felipe,850035,Real Betis,2816,spain,2324,360,4,4,6.95,0,0,0,0.07,0.18,0,0,0.0,5,4,44.44,34,117,151,90.42,2,25.0,6,0,0,0,23.0,0,0,0,2,16,4,0,0,0,1,9,0,0,2,0,0.0,0.0,5,5,0,0,0,,8,72.73,0,0,0,16,4,1,0,0,,0,0,0,0,0.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,0,2,0,0,0.0,0,7,3,42.86,1,6,0,0,10,52.63,9,41,126,167,27.8,2,1,214,1,1,0,,,,,
Germán Pezzella,158241,Real Betis,2816,spain,2324,2770,32,32,6.95,1,0,1,2.03,0.27,44,1,50.0,65,57,39.31,281,993,1273,86.01,87,67.44,42,0,0,0,148.0,1,3,7,9,144,32,0,0,4,15,82,0,0,22,0,4.35,1.0,31,29,2,1,0,,47,54.02,0,0,0,207,31,4,0,6,,0,0,0,0,0.0,0,0,0,0,234,2,0,0,1,0,0,0,0,0,0,2770.0,0.0,0,23,0,11,5,3,50.0,0,34,24,70.59,4,96,6,2,134,62.04,145,401,1081,1480,222.3,23,2,1821,13,7,0,48077.0,2500000.0,D,32.0,Argentina
