player,player_id,team,team_id,data_country,data_season,minutesPlayed,appearances,matchesStarted,rating,goals,assists,goalsAssistsSum,expectedGoals,expectedAssists,accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,gross_weekly_eur,gross_annual_eur,position,age,nationality
Rodri,827606,Manchester City,17,england,2324,2938,34,34,8.01,8,9,17,4.07,6.1,265,0,0.0,1019,241,80.6,2122,1237,3359,92.46,55,70.51,23,0,0,0,235,8,2,16,11,40,34,0,1,32,31,139,1,3,41,0,12.9,0,26,24,2,4,4,,146,55.73,0,0,0,274,26,50,3,6,8,0,1,0,0,0.0,0,0,0,1,361,33,0,1,5,0,0,0,0,0,0,367.25,0.0,0,25,37,24,22,42,75.0,0,70,43,61.43,49,340,56,12,201,59.12,299,2342,1303,3633,272.4,62,13,4116,35,8,0,254864.0,13252913.0,M,27.0,Spain
Arijanet Murić,888971,Burnley,6,england,2324,900,10,10,8.0,0,0,0,,0.05,75,0,0.0,28,106,39.55,74,281,355,67.49,4,100.0,0,0,0,0,106,1,0,0,0,14,10,0,0,0,0,0,2,2,0,0,0.0,33,16,15,1,0,0,6.09,3,100.0,0,19,0,171,0,4,0,0,0,1,0,0,0,0.0,2,0,1,0,181,0,4,0,0,17,42,21,64,0,14,0.0,0.0,0,0,0,0,0,0,0.0,16,1,1,100.0,4,126,0,0,7,100.0,268,205,321,526,80.0,0,3,688,3,0,0,28962.0,1506013.0,K,25.0,Kosovo
Kevin De Bruyne,70996,Manchester City,17,england,2324,1235,18,15,7.93,4,10,14,2.41,7.13,12,35,25.74,379,22,73.33,582,127,674,83.83,6,54.55,5,0,0,0,54,21,1,14,1,4,18,0,0,20,13,70,0,0,11,0,9.09,0,8,7,1,3,1,,37,36.27,1,0,0,130,4,59,1,1,0,0,0,0,0,0.0,0,0,0,0,296,24,0,0,2,0,0,0,0,0,0,308.75,0.0,6,17,27,13,17,10,32.26,0,14,9,64.29,59,31,31,136,43,38.05,30,800,140,804,142.7,44,6,1154,13,2,0,463389.0,24096205.0,F,32.0,Belgium
Phil Foden,859765,Manchester City,17,england,2324,2873,35,33,7.79,19,8,27,10.34,6.93,41,19,21.35,677,42,62.69,1143,364,1488,89.1,6,26.09,17,0,0,0,127,10,7,41,8,16,35,0,0,49,18,143,0,1,14,2,18.1,0,27,24,3,13,6,,138,52.27,1,0,1,182,13,73,17,5,0,0,0,0,1,0.0,0,0,0,0,417,35,0,0,1,0,0,0,0,0,0,151.21,50.0,4,59,46,16,48,47,50.54,0,31,20,64.52,73,69,93,89,144,50.17,67,1356,403,1670,272.8,105,9,2299,60,2,0,260656.0,13554115.0,F,23.0,England
Bruno Fernandes,288205,Manchester United,35,england,2324,3119,35,35,7.75,10,8,18,9.94,9.74,149,52,23.32,666,152,57.36,1088,481,1517,79.38,21,43.75,27,0,0,1,200,21,7,27,7,47,35,0,0,35,58,180,0,2,41,0,10.53,0,52,48,4,8,2,,115,42.91,1,0,3,394,27,116,2,13,6,0,2,5,0,80.0,0,4,0,0,695,34,0,0,7,0,0,0,0,0,0,311.9,0.0,11,39,56,27,41,19,47.5,0,68,38,55.88,114,274,40,223,136,43.04,265,1585,549,1911,271.2,95,7,2687,28,9,0,278033.0,14457723.0,F,29.0,Portugal
Michael Olise,978838,Crystal Palace,7,england,2324,1277,19,14,7.74,10,6,16,5.51,4.99,27,25,25.77,222,25,71.43,369,162,506,83.09,7,31.82,15,0,0,0,68,9,3,21,1,9,19,0,0,33,16,110,0,0,13,0,17.54,0,19,17,2,8,2,,102,51.78,1,0,0,103,11,36,9,2,0,0,0,1,0,100.0,0,1,0,0,299,7,0,0,0,0,0,0,0,0,0,127.7,0.0,4,34,23,15,21,40,54.79,0,19,10,52.63,36,40,73,97,109,49.77,35,523,183,609,147.0,57,6,1078,43,0,0,115847.0,6024051.0,F,22.0,France
Bukayo Saka,934235,Arsenal,42,england,2324,2933,35,35,7.72,16,9,25,15.5,11.0,33,45,24.86,650,27,42.86,924,208,1087,82.98,24,39.34,37,0,0,0,155,15,11,44,3,19,35,0,0,53,33,212,1,0,41,0,14.81,0,27,24,3,15,1,,183,51.12,1,0,3,223,15,91,11,8,2,0,0,6,0,100.0,0,6,0,1,537,37,0,0,4,0,0,0,0,0,0,183.31,0.0,0,80,28,27,37,49,47.57,0,66,35,53.03,91,61,103,181,207,49.4,63,1236,255,1310,270.2,108,5,2130,69,4,0,225902.0,11746900.0,F,22.0,England
Cole Palmer,982780,Chelsea,38,england,2324,2624,34,29,7.7,22,11,33,18.21,8.75,74,16,19.75,509,69,65.71,785,320,1089,83.32,1,20.0,4,0,0,0,105,17,7,33,1,11,34,0,0,44,11,128,0,2,24,0,20.18,0,46,41,5,19,3,,101,44.89,2,0,1,218,20,72,17,6,2,0,0,9,0,100.0,0,9,0,1,451,26,0,0,3,0,0,0,0,0,0,119.27,0.0,11,52,57,30,46,52,53.06,0,23,12,52.17,72,127,98,81,102,44.35,105,1020,368,1307,261.8,109,8,1893,26,7,0,92678.0,4819241.0,F,21.0,England
Martin Ødegaard,547410,Arsenal,42,england,2324,3098,35,35,7.67,8,10,18,7.4,11.17,37,30,38.96,811,45,60.81,1196,483,1649,86.79,3,25.0,9,0,0,0,158,17,4,30,13,5,35,0,0,58,41,176,0,0,30,0,10.39,0,23,19,4,7,1,,122,42.21,0,0,0,251,15,102,8,3,1,0,0,2,0,100.0,0,2,0,1,463,41,0,0,0,0,0,0,0,0,0,387.25,0.0,4,38,39,24,23,37,49.33,0,49,17,34.69,102,88,75,77,125,41.53,74,1463,514,1900,268.5,77,6,2463,36,2,0,278033.0,14457723.0,F,25.0,Norway
James Maddison,356398,Tottenham Hotspur,33,england,2324,2152,28,26,7.59,4,9,13,6.43,6.27,25,23,17.29,546,43,62.32,874,326,1177,87.44,3,33.33,6,0,0,0,60,11,4,19,1,8,28,0,0,34,14,108,0,1,21,0,6.9,0,31,30,1,3,1,,139,57.68,0,0,0,169,13,68,1,2,3,0,1,0,0,0.0,0,0,0,0,395,19,0,0,3,0,0,0,0,0,0,538.0,0.0,3,31,27,16,23,32,48.48,0,33,19,57.58,67,76,66,133,142,56.8,69,1138,341,1346,212.4,58,4,1884,74,5,0,196940.0,10240887.0,F,27.0,England
Mohamed Salah,159665,Liverpool,44,england,2324,2535,32,28,7.58,18,10,28,21.21,7.5,28,10,24.39,378,24,64.86,565,153,708,75.72,6,30.0,14,0,0,2,84,22,17,24,7,1,32,0,0,59,15,149,0,0,12,0,15.79,0,30,26,4,17,1,,70,34.15,2,0,2,227,2,68,14,17,1,0,2,7,0,71.43,0,5,0,1,467,27,0,0,2,0,0,0,0,0,0,140.83,0.0,1,92,22,34,56,27,35.53,0,17,11,64.71,66,75,76,41,76,33.78,37,801,175,935,242.6,114,5,1468,26,2,0,405465.0,21084179.0,F,31.0,Egypt
Eberechi Eze,864921,Crystal Palace,7,england,2324,2065,27,24,7.58,11,4,15,9.12,5.55,22,35,32.71,265,27,69.23,458,239,662,83.69,12,33.33,24,0,0,0,135,7,5,28,2,4,26,0,0,48,16,176,0,0,27,1,13.25,0,28,27,1,7,4,,152,50.0,0,0,0,129,11,54,2,11,2,0,0,1,1,100.0,0,1,0,1,405,32,0,0,9,0,0,0,0,0,0,187.73,8.33,12,43,40,21,34,69,51.88,0,35,17,48.57,54,45,133,107,164,48.24,39,636,262,791,197.1,83,5,1442,48,3,0,115847.0,6024051.0,F,25.0,England
Pascal Groß,48480,Brighton & Hove Albion,30,england,2324,3114,36,34,7.55,4,10,14,6.14,9.2,109,89,37.39,718,98,56.98,1423,1305,2639,90.16,14,45.16,17,0,0,0,144,11,9,20,6,27,36,0,0,28,41,121,1,2,23,0,7.27,0,50,45,5,3,1,,113,52.07,0,0,1,288,22,104,1,3,8,0,1,1,1,100.0,0,1,0,0,526,22,0,0,3,0,0,0,0,0,0,778.5,0.0,4,25,30,15,20,16,55.17,0,70,46,65.71,103,193,29,238,127,51.21,172,1794,1371,2927,271.9,55,10,3630,27,7,0,75301.0,3915633.0,M,32.0,Germany
Heung-min Son,111505,Tottenham Hotspur,33,england,2324,2946,35,34,7.55,17,10,27,12.01,8.34,17,5,13.89,445,11,68.75,619,258,872,85.07,5,23.81,16,0,0,0,80,20,7,22,3,4,35,0,0,41,11,126,0,0,12,0,20.0,0,51,48,3,16,1,,99,47.37,0,0,4,153,8,69,4,20,1,1,1,2,1,100.0,0,2,0,1,334,33,0,0,13,0,0,0,0,0,0,173.29,0.0,0,66,19,23,40,39,45.35,0,21,13,61.9,68,23,86,36,104,45.22,16,784,277,1025,264.3,85,6,1471,39,1,0,220110.0,11445697.0,F,31.0,South Korea
Bernardo Silva,331209,Manchester City,17,england,2324,2581,33,29,7.53,6,9,15,3.73,7.97,69,17,20.48,703,59,63.44,1134,514,1631,89.42,2,18.18,9,0,0,0,102,13,3,8,9,12,32,0,0,34,32,118,0,1,22,0,17.65,0,26,22,4,5,1,,115,51.34,0,0,1,193,17,64,5,3,4,0,0,0,0,0.0,0,0,0,0,371,30,0,0,1,0,0,0,0,0,0,430.17,0.0,0,26,8,11,15,38,64.41,0,51,23,45.1,64,113,59,83,117,49.79,93,1359,548,1824,241.0,34,4,2304,26,8,0,347541.0,18072154.0,F,29.0,Portugal
Bruno Guimarães,866469,Newcastle United,39,england,2324,3268,37,37,7.49,7,8,15,4.82,6.28,132,12,37.5,564,129,59.17,1033,903,1924,84.98,18,42.86,24,0,0,0,237,12,2,16,7,19,37,0,0,70,37,218,0,0,50,0,14.58,1,60,51,9,6,1,,268,58.01,1,0,1,340,35,62,1,0,14,0,0,0,0,0.0,0,0,0,0,550,31,0,0,5,0,0,0,0,0,0,466.86,0.0,0,26,22,16,16,72,63.72,0,88,53,60.23,62,238,113,32,286,56.75,218,1323,973,2264,277.3,48,5,2998,108,9,0,185355.0,9638482.0,M,26.0,Brazil
Andrew Robertson,262911,Liverpool,44,england,2324,1691,23,18,7.43,3,2,5,1.95,4.4,40,56,30.43,300,47,48.96,639,508,1091,87.7,14,51.85,13,0,0,0,104,10,0,3,2,34,23,0,0,6,17,55,0,0,9,0,25.0,0,22,20,2,3,0,,45,51.72,0,0,0,153,13,65,2,3,6,0,3,0,0,0.0,0,0,0,0,335,3,0,0,1,0,0,0,0,0,0,563.67,0.0,0,10,2,2,7,5,29.41,0,35,24,68.57,62,78,17,184,59,51.75,96,873,555,1244,171.0,12,1,1744,5,2,0,185355.0,9638482.0,D,29.0,Scotland
Declan Rice,856714,Arsenal,42,england,2324,3230,38,37,7.43,7,8,15,3.34,4.8,61,21,35.0,653,78,55.32,1186,854,2019,90.66,39,45.88,46,0,0,0,178,9,2,23,11,51,38,0,0,22,25,143,0,0,34,0,12.07,0,28,24,4,5,2,,117,54.67,2,0,2,208,44,47,0,2,11,0,0,0,2,0.0,0,0,0,0,329,28,0,0,5,0,0,0,0,0,0,461.43,0.0,2,25,33,15,20,21,51.22,0,83,51,61.45,47,96,41,60,156,52.17,141,1375,912,2227,282.4,58,1,2729,13,5,0,278033.0,14457723.0,M,25.0,England
Jérémy Doku,934386,Manchester City,17,england,2324,1599,29,18,7.42,3,8,11,2.53,5.86,11,12,19.67,404,14,100.0,575,113,676,86.01,2,40.0,3,0,0,0,75,5,1,22,0,2,29,0,0,37,11,129,0,0,15,0,5.45,0,19,17,2,3,0,,159,55.79,0,0,2,110,9,45,0,5,0,0,0,0,0,0.0,0,0,0,2,323,18,0,0,3,0,0,0,0,0,0,533.0,0.0,0,46,9,14,19,87,57.62,0,39,22,56.41,45,14,151,61,161,55.52,14,720,127,786,215.1,55,5,1310,33,3,0,57924.0,3012026.0,F,21.0,Belgium
Anthony Gordon,914902,Newcastle United,39,england,2324,2899,35,34,7.41,11,10,21,10.23,5.58,23,30,27.03,338,29,56.86,563,221,754,81.78,9,33.33,18,0,0,0,125,16,9,26,4,4,35,0,0,40,42,194,0,0,38,0,13.58,0,48,42,6,10,1,,176,50.0,0,0,3,168,7,57,1,8,0,0,0,1,0,100.0,0,1,0,6,424,28,0,1,10,0,0,0,0,0,0,263.55,0.0,1,52,29,24,31,54,48.65,0,55,34,61.82,57,45,111,111,185,48.81,51,772,261,922,259.5,81,3,1573,67,10,1,69508.0,3614431.0,F,22.0,England
Joško Gvardiol,964994,Manchester City,17,england,2324,2328,28,26,7.4,4,1,5,3.1,2.07,30,4,12.12,443,41,63.08,921,612,1529,88.28,31,56.36,24,0,0,0,150,2,4,6,9,26,28,0,0,14,17,89,1,2,20,0,12.5,0,23,20,3,4,0,,103,61.31,1,0,0,203,27,18,0,2,12,0,0,0,0,0.0,0,0,0,1,300,17,0,0,3,0,0,0,0,0,0,582.0,0.0,0,20,12,12,14,26,65.0,0,55,33,60.0,18,57,40,33,134,60.09,65,1082,683,1732,207.2,32,8,2264,22,3,0,231694.0,12048102.0,D,22.0,Croatia
Thomas Strakosha,227212,Brentford,50,england,2324,135,2,1,7.4,0,0,0,0.0,0.01,12,0,0.0,2,16,45.71,5,42,47,71.21,1,100.0,0,0,0,0,11,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0.0,15,2,2,0,0,0,-0.43,0,0.0,0,2,0,19,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,19,0,1,0,0,0,3,3,6,0,3,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,23,0,0,1,100.0,35,19,47,66,14.8,0,0,81,1,0,0,28962.0,1506013.0,K,28.0,Albania
Virgil van Dijk,151545,Liverpool,44,england,2324,3178,36,36,7.38,2,2,4,2.83,1.03,119,0,0.0,277,156,62.4,1010,1617,2627,91.47,140,81.4,32,0,0,0,170,3,3,10,9,142,36,0,1,4,2,63,0,0,23,0,4.44,80,40,36,4,2,0,,55,63.95,1,0,2,245,39,11,0,1,34,0,0,0,0,0.0,0,0,0,0,260,1,0,1,1,0,0,0,0,0,0,1589.0,0.0,1,41,4,21,14,2,50.0,0,40,23,57.5,11,183,4,0,195,75.58,250,1177,1695,2872,265.6,45,11,3267,13,3,0,254864.0,13252913.0,D,32.0,Netherlands
Solly March,301288,Brighton & Hove Albion,30,england,2324,558,7,7,7.37,3,1,4,1.96,0.95,5,7,33.33,71,4,57.14,117,70,180,81.45,6,60.0,4,0,0,0,36,2,1,6,0,8,7,0,0,10,6,40,0,0,12,0,21.43,0,11,10,1,3,0,,35,49.3,1,0,0,41,11,7,2,7,0,0,0,0,0,0.0,0,0,0,0,84,4,0,0,0,0,0,0,0,0,0,186.0,0.0,1,8,6,2,6,8,50.0,0,19,14,73.68,7,8,16,21,41,50.62,7,159,83,221,51.6,14,1,368,8,1,0,57924.0,3012026.0,F,29.0,England
Erling Haaland,839956,Manchester City,17,england,2324,2556,31,29,7.36,27,5,32,29.32,2.22,1,0,0.0,141,3,60.0,210,85,295,77.43,39,47.56,43,0,1,0,47,6,34,23,6,16,31,0,0,19,1,96,0,0,18,0,22.31,0,25,21,4,25,2,,49,48.04,4,0,2,86,2,29,20,6,1,0,0,8,0,87.5,0,7,0,2,170,24,0,0,2,0,0,0,0,0,0,94.67,0.0,1,114,7,39,59,12,42.86,0,6,3,50.0,29,4,28,5,88,47.83,5,285,101,381,228.3,121,5,697,31,1,0,434427.0,22590192.0,F,23.0,Norway
Alphonse Aréola,96531,West Ham United,37,england,2324,2699,31,31,7.36,0,0,0,0.0,0.02,75,0,0.0,18,184,38.98,103,323,426,59.33,12,85.71,2,0,0,0,225,0,0,0,4,27,31,1,0,0,2,5,0,0,2,0,0.0,219,53,46,7,0,0,-0.24,3,50.0,0,20,0,292,1,0,0,0,0,1,0,0,2,0.0,7,0,2,0,305,0,11,0,0,4,85,53,138,0,46,0.0,0.0,0,0,0,0,0,1,100.0,4,1,1,100.0,0,165,1,0,15,75.0,472,323,395,718,228.2,0,3,1074,3,1,0,139017.0,7228861.0,K,30.0,France
Julián Alvarez,944656,Manchester City,17,england,2324,2657,36,31,7.36,11,9,20,13.12,6.29,18,28,20.44,499,24,70.59,763,241,976,87.93,5,17.24,24,0,0,0,98,7,10,23,4,13,35,0,0,36,24,129,0,1,23,1,11.22,0,24,23,1,10,1,,56,34.78,1,0,2,134,2,67,2,2,0,0,0,2,0,100.0,0,2,0,2,364,32,0,0,8,0,0,0,0,0,0,241.55,7.69,13,62,36,35,40,20,47.62,0,24,13,54.17,67,38,42,137,61,32.11,34,973,274,1110,257.5,98,1,1632,13,2,0,115847.0,6024051.0,F,24.0,Argentina
Pedro Porro,913654,Tottenham Hotspur,33,england,2324,3092,35,35,7.34,3,7,10,2.95,6.03,70,37,18.69,477,77,43.26,871,651,1485,79.62,17,54.84,14,0,0,0,199,13,2,15,5,80,35,0,0,15,58,147,1,2,37,0,5.66,0,54,52,2,3,0,,142,51.64,0,0,2,380,34,51,0,1,18,0,0,0,1,0.0,0,0,0,0,645,13,0,0,3,0,0,0,0,0,0,1030.67,0.0,4,27,26,26,12,26,52.0,0,91,63,69.23,51,164,50,198,159,51.96,178,1277,786,1865,257.0,53,5,2911,27,3,0,98470.0,5120444.0,D,24.0,Spain
Ollie Watkins,555386,Aston Villa,40,england,2324,3221,37,37,7.32,19,13,32,16.93,4.16,13,2,15.38,212,3,27.27,324,131,453,76.78,50,37.88,82,0,0,0,64,11,22,21,4,19,37,0,0,57,6,194,0,0,22,0,17.76,0,56,50,6,19,0,,78,41.05,5,0,5,137,4,45,4,16,4,0,0,0,0,0.0,0,0,0,2,324,19,0,0,10,0,0,0,0,0,0,169.53,0.0,0,96,11,39,47,26,45.61,0,12,7,58.33,45,24,57,13,128,39.75,11,447,156,590,270.8,107,4,1075,41,4,0,150601.0,7831267.0,F,28.0,England
Conor Bradley,1008402,Liverpool,44,england,2324,761,11,10,7.32,1,3,4,0.89,1.19,11,4,22.22,121,15,50.0,224,131,351,80.32,11,68.75,5,0,0,0,50,2,0,4,0,13,11,0,0,10,14,51,0,0,8,0,8.33,0,7,6,1,1,0,,58,55.77,0,0,0,86,10,15,0,2,1,1,0,0,0,0.0,0,0,0,0,155,6,0,0,1,0,0,0,0,0,0,761.0,0.0,0,9,3,4,4,13,48.15,0,33,25,75.76,15,20,27,18,69,57.5,30,302,153,437,80.5,12,2,705,12,2,0,11585.0,602405.0,D,20.0,Northern Ireland
James Tarkowski,145188,Everton,48,england,2324,3419,38,38,7.32,1,1,2,2.62,2.72,102,3,50.0,187,159,53.36,444,745,1186,77.77,145,70.05,62,0,0,0,186,5,4,5,13,186,38,0,0,16,21,147,1,1,45,0,4.0,1,51,45,6,1,0,,97,53.3,1,0,1,339,56,23,0,1,56,0,1,0,1,0.0,0,0,0,0,391,6,0,0,0,0,0,0,0,0,0,3419.0,0.0,0,22,3,15,5,16,80.0,0,61,42,68.85,22,209,20,6,242,62.21,298,713,818,1525,278.0,25,6,2097,25,11,0,115847.0,6024051.0,D,31.0,England
Conor Gallagher,904970,Chelsea,38,england,2324,3135,37,37,7.31,5,7,12,4.2,3.49,55,18,28.13,546,54,66.67,1013,771,1766,91.5,25,47.17,28,0,0,0,221,11,5,12,8,30,37,0,0,39,44,210,0,0,83,0,10.42,0,55,50,5,3,2,,187,50.68,0,0,3,164,43,53,1,1,11,0,0,0,0,0.0,0,0,0,0,347,39,0,1,4,0,0,0,0,0,0,627.0,0.0,0,21,27,18,18,38,67.86,0,85,52,61.18,53,84,56,64,212,50.24,81,1189,805,1930,270.5,48,1,2603,64,7,1,57924.0,3012026.0,M,23.0,England
Kieran Trippier,69256,Newcastle United,39,england,2324,2240,28,26,7.31,1,10,11,0.67,7.07,96,69,32.55,349,79,44.63,711,724,1366,79.7,31,64.58,17,0,0,0,162,13,0,2,4,47,27,0,0,9,40,99,2,1,27,0,12.5,0,43,36,7,1,0,,94,53.41,0,0,2,348,24,65,1,3,8,0,0,0,0,0.0,0,0,0,0,542,12,0,0,0,0,0,0,0,0,0,2240.0,0.0,4,1,7,4,2,16,72.73,0,57,27,47.37,65,207,22,212,125,55.8,177,1090,836,1714,197.3,8,5,2429,21,5,0,139017.0,7228861.0,D,33.0,England
Trent Alexander-Arnold,795064,Liverpool,44,england,2324,2159,28,25,7.31,3,4,7,2.61,6.09,135,55,32.74,382,147,44.41,814,582,1341,79.58,8,57.14,6,0,0,0,176,17,2,14,4,42,28,0,0,6,60,102,2,3,9,1,6.38,0,28,25,3,2,1,,76,44.19,0,0,3,344,31,64,0,2,2,0,0,0,0,0.0,0,0,0,0,567,15,0,0,3,0,0,0,0,0,0,719.67,20.0,5,15,32,25,8,28,57.14,0,39,26,66.67,64,285,49,168,84,45.16,331,1212,641,1685,204.6,47,3,2366,9,6,0,208525.0,10843292.0,D,25.0,England
James Ward-Prowse,161717,West Ham United,37,england,2324,3019,37,34,7.29,7,7,14,6.2,6.25,48,64,33.86,359,50,63.29,756,627,1319,89.61,26,44.07,33,0,0,0,145,12,1,13,5,44,37,0,0,11,26,100,0,0,24,0,15.91,0,65,57,8,6,1,,76,53.15,1,0,1,153,38,64,1,0,9,0,0,2,0,100.0,0,2,0,0,319,13,0,0,5,0,0,0,0,0,0,431.29,0.0,16,15,29,13,18,11,61.11,0,45,29,64.44,64,84,18,189,102,50.5,79,991,670,1472,269.7,44,3,1991,20,4,0,133224.0,6927659.0,M,29.0,England
Bryan Mbeumo,927083,Brentford,50,england,2324,1959,25,22,7.27,9,6,15,9.81,5.63,22,29,31.52,251,17,50.0,363,136,470,72.31,23,33.82,45,0,0,0,93,6,9,11,4,12,25,0,0,39,14,160,0,0,22,0,16.98,0,31,28,3,8,1,,83,41.92,0,0,3,180,7,32,8,3,2,0,0,3,0,100.0,0,3,0,0,407,19,0,0,1,0,0,0,0,0,0,217.67,0.0,4,39,14,22,20,26,38.24,0,15,10,66.67,32,53,68,92,106,39.85,34,576,166,650,181.8,53,2,1143,42,2,0,52131.0,2710823.0,F,24.0,Cameroon
Douglas Luiz,867887,Aston Villa,40,england,2324,3001,35,35,7.27,9,5,14,6.97,5.35,110,31,26.96,417,99,66.0,897,897,1763,89.36,25,56.82,19,0,0,0,184,10,3,20,5,17,35,0,0,31,28,141,1,1,51,0,18.75,1,57,50,7,7,2,,123,50.2,1,0,1,210,23,53,0,0,8,0,0,4,0,100.0,0,4,0,0,383,23,0,0,8,0,0,0,0,0,0,333.44,0.0,5,20,28,11,17,24,60.0,0,58,38,65.52,53,179,40,115,148,51.21,150,1127,961,1973,254.3,48,2,2455,41,12,0,86885.0,4518038.0,M,25.0,Brazil
Diogo Jota,606164,Liverpool,44,england,2324,1156,21,14,7.26,10,3,13,5.32,1.74,3,0,0.0,125,9,69.23,214,72,286,74.48,18,31.58,39,0,0,0,48,4,3,11,1,4,21,0,0,18,13,115,0,0,27,0,24.39,0,10,10,0,9,1,,58,43.28,1,0,0,98,7,22,4,3,1,0,0,0,0,0.0,0,0,0,2,192,6,0,1,5,0,0,0,0,0,0,115.6,0.0,0,38,3,10,20,15,41.67,0,23,13,56.52,22,8,36,9,76,39.79,13,304,89,384,152.5,41,1,644,21,1,1,162186.0,8433672.0,F,27.0,Portugal
Manor Solomon,862223,Tottenham Hotspur,33,england,2324,208,5,2,7.26,0,2,2,0.42,0.75,0,1,20.0,50,2,100.0,61,17,77,90.59,0,0.0,1,0,0,0,11,1,0,3,0,1,5,0,0,2,1,13,0,0,2,0,0.0,0,2,2,0,0,0,,14,53.85,0,0,0,8,3,12,0,1,0,0,0,0,0,0.0,0,0,0,0,26,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,5,2,3,1,10,58.82,0,3,3,100.0,12,1,17,5,14,51.85,2,72,18,85,36.3,7,0,141,1,1,0,69508.0,3614431.0,F,24.0,Israel
Morgan Gibbs-White,865912,Nottingham Forest,14,england,2324,3160,37,35,7.26,5,10,15,6.92,6.76,58,54,29.67,406,73,56.59,729,312,987,76.87,61,46.56,70,0,0,0,179,16,5,25,3,18,37,0,0,44,19,222,0,0,37,0,7.04,0,59,50,9,4,1,,136,47.22,1,0,2,297,17,75,0,6,8,0,1,1,0,100.0,0,1,0,0,619,20,0,0,4,0,0,0,0,0,0,632.0,0.0,4,35,36,31,15,44,44.44,0,36,24,66.67,74,117,99,182,197,47.02,129,1095,371,1284,268.6,71,2,2030,57,9,0,92678.0,4819241.0,F,24.0,England
Matheus Cunha,886363,Wolverhampton,3,england,2324,2453,32,29,7.26,12,7,19,9.49,2.95,19,2,8.33,220,18,56.25,386,257,641,81.55,16,25.4,47,0,0,0,114,7,6,15,1,20,32,0,0,53,22,213,0,1,31,0,16.44,0,46,40,6,12,0,,144,46.45,2,0,3,145,13,28,1,4,7,0,0,1,0,100.0,0,1,0,1,377,23,0,0,9,0,0,0,0,0,0,204.42,0.0,0,49,24,20,38,64,51.2,0,30,16,53.33,28,40,125,24,160,42.9,32,528,282,786,232.2,73,4,1377,50,9,0,69508.0,3614431.0,F,24.0,Brazil
Ben White,846036,Arsenal,42,england,2324,2995,37,35,7.26,4,4,8,1.15,3.66,45,13,22.81,511,51,41.13,945,725,1657,86.71,36,62.07,22,0,0,0,120,7,0,1,13,67,36,0,0,9,32,92,0,1,19,0,30.77,0,26,22,4,4,0,,69,49.64,1,0,0,254,32,39,2,11,22,0,0,0,0,0.0,0,0,0,0,398,18,0,0,1,0,0,0,0,0,0,748.75,0.0,0,10,3,4,8,9,42.86,0,48,28,58.33,39,110,21,57,105,53.3,124,1179,789,1911,261.2,13,2,2508,12,8,0,173771.0,9036077.0,D,26.0,England
Cristian Romero,829932,Tottenham Hotspur,33,england,2324,2792,33,33,7.25,5,0,5,3.45,1.52,48,0,0.0,315,60,55.56,924,1452,2376,91.88,90,69.77,39,0,0,0,189,1,6,4,7,100,33,0,1,4,12,86,0,1,31,0,20.83,10,42,40,2,3,2,,92,66.19,3,0,2,210,44,7,0,1,22,1,0,0,2,0.0,0,0,0,0,233,8,0,1,2,0,0,0,0,0,0,558.4,0.0,0,21,3,10,10,5,83.33,0,66,40,60.61,7,83,6,3,182,67.91,108,1031,1558,2586,239.1,24,5,2981,24,7,0,191148.0,9939685.0,D,25.0,Argentina
